"","V1"
"s",Consumer Cyclical
"s",Financial Services
"s",Healthcare
"s",Industrials
"s",Technology
"s",Technology
"s",Technology
"s",Consumer Cyclical
"s",Industrials
"s",Industrials
"s",Financial Services
"s",Communication Services
"s",Healthcare
"s",Financial Services
"s",Healthcare
"s",Consumer Cyclical
"s",Financial Services
"s",Technology
"s",Financial Services
"s",Financial Services
"s",Financial Services
"s",Industrials
"s",Financial Services
"s",Communication Services
"s",Technology
"s",Technology
"s",Financial Services
"s",Consumer Defensive
"s",Financial Services
"s",Financial Services
"s",Financial Services
"s",Financial Services
"s",Financial Services
"s",Technology
"s",Healthcare
"s",Financial Services
"s",Consumer Defensive
"s",Consumer Defensive
"s",Consumer Cyclical
"s",Industrials
"s",Basic Materials
"s",Consumer Cyclical
"s",Healthcare
"s",Healthcare
"s",NA
"s",Healthcare
"s",Healthcare
"s",Utilities
"s",Technology
"s",Consumer Cyclical
"s",Healthcare
"s",Healthcare
"s",Healthcare
"s",Healthcare
"s",Healthcare
"s",Technology
"s",Healthcare
"s",Healthcare
"s",Communication Services
"s",Healthcare
"s",Industrials
"s",Financial Services
"s",Consumer Cyclical
"s",Technology
"s",Healthcare
"s",Consumer Cyclical
"s",Healthcare
"s",Consumer Defensive
"s",Consumer Defensive
"s",Healthcare
"s",Financial Services
"s",Consumer Cyclical
"s",Healthcare
"s",Communication Services
"s",Utilities
"s",Industrials
"s",Basic Materials
"s",Consumer Cyclical
"s",Communication Services
"s",Communication Services
"s",Communication Services
"s",Consumer Cyclical
"s",Technology
"s",Healthcare
"s",Healthcare
"s",Basic Materials
"s",Communication Services
"s",Healthcare
"s",Financial Services
"s",NA
"s",Financial Services
"s",NA
"s",Technology
"s",Financial Services
"s",NA
"s",Financial Services
"s",Financial Services
"s",Financial Services
"s",Healthcare
"s",Technology
"s",Basic Materials
"s",Healthcare
"s",Communication Services
"s",Communication Services
"s",Healthcare
"s",Technology
"s",Healthcare
"s",Consumer Cyclical
"s",Consumer Defensive
"s",Healthcare
"s",Healthcare
