"","date","CSLT"
"1001","2018-03-05",3.7
"1002","2018-03-06",3.65
"1003","2018-03-07",3.75
"1004","2018-03-08",3.7
"1005","2018-03-09",3.8
"1006","2018-03-12",3.85
"1007","2018-03-13",3.7
"1008","2018-03-14",3.7
"1009","2018-03-15",3.7
"1010","2018-03-16",3.7
"1011","2018-03-19",3.6
"1012","2018-03-20",3.65
"1013","2018-03-21",3.75
"1014","2018-03-22",3.55
"1015","2018-03-23",3.5
"1016","2018-03-26",3.45
"1017","2018-03-27",3.45
"1018","2018-03-28",3.45
"1019","2018-03-29",3.65
"1020","2018-04-02",3.45
"1021","2018-04-03",3.45
"1022","2018-04-04",3.6
"1023","2018-04-05",3.6
"1024","2018-04-06",3.45
"1025","2018-04-09",3.45
"1026","2018-04-10",3.35
"1027","2018-04-11",3.35
"1028","2018-04-12",3.3
"1029","2018-04-13",3.4
"1030","2018-04-16",3.45
"1031","2018-04-17",3.6
"1032","2018-04-18",3.6
"1033","2018-04-19",3.6
"1034","2018-04-20",3.6
"1035","2018-04-23",3.6
"1036","2018-04-24",3.6
"1037","2018-04-25",3.65
"1038","2018-04-26",3.9
"1039","2018-04-27",3.9
"1040","2018-04-30",3.75
"1041","2018-05-01",3.85
"1042","2018-05-02",3.8
"1043","2018-05-03",3.8
"1044","2018-05-04",3.85
"1045","2018-05-07",3.9
"1046","2018-05-08",3.85
"1047","2018-05-09",3.9
"1048","2018-05-10",3.95
"1049","2018-05-11",3.8
"1050","2018-05-14",3.9
"1051","2018-05-15",3.85
"1052","2018-05-16",3.8
"1053","2018-05-17",3.8
"1054","2018-05-18",3.55
"1055","2018-05-21",3.6
"1056","2018-05-22",3.55
"1057","2018-05-23",3.6
"1058","2018-05-24",3.6
"1059","2018-05-25",3.85
"1060","2018-05-29",3.7
"1061","2018-05-30",3.75
"1062","2018-05-31",3.6
"1063","2018-06-01",3.7
"1064","2018-06-04",3.75
"1065","2018-06-05",3.8
"1066","2018-06-06",3.8
"1067","2018-06-07",3.7
"1068","2018-06-08",3.75
"1069","2018-06-11",3.75
"1070","2018-06-12",3.85
"1071","2018-06-13",3.75
"1072","2018-06-14",3.85
"1073","2018-06-15",3.85
"1074","2018-06-18",3.9
"1075","2018-06-19",3.8
"1076","2018-06-20",4.35
"1077","2018-06-21",4.2
"1078","2018-06-22",4.25
"1079","2018-06-25",3.9
"1080","2018-06-26",4.3
"1081","2018-06-27",4.15
"1082","2018-06-28",4.25
"1083","2018-06-29",4.25
"1084","2018-07-02",4.2
"1085","2018-07-03",4.25
"1086","2018-07-05",4.25
"1087","2018-07-06",4.4
"1088","2018-07-09",4.45
"1089","2018-07-10",4.45
"1090","2018-07-11",4.5
"1091","2018-07-12",4.55
"1092","2018-07-13",4.45
"1093","2018-07-16",4.6
"1094","2018-07-17",4.65
"1095","2018-07-18",4.6
"1096","2018-07-19",4.85
"1097","2018-07-20",5.4
"1098","2018-07-23",5.6
"1099","2018-07-24",5.5
"1100","2018-07-25",5.3
"1101","2018-07-26",5.4
"1102","2018-07-27",5.2
"1103","2018-07-30",4.45
"1104","2018-07-31",3.3
"1105","2018-08-01",3.25
"1106","2018-08-02",3.15
"1107","2018-08-03",3.15
"1108","2018-08-06",3.15
"1109","2018-08-07",3.15
"1110","2018-08-08",3.1
"1111","2018-08-09",3.1
"1112","2018-08-10",3
"1113","2018-08-13",2.9
"1114","2018-08-14",2.95
"1115","2018-08-15",2.9
"1116","2018-08-16",2.95
"1117","2018-08-17",3.1
"1118","2018-08-20",3.05
"1119","2018-08-21",2.95
"1120","2018-08-22",2.95
"1121","2018-08-23",2.9
"1122","2018-08-24",3
"1123","2018-08-27",3.05
"1124","2018-08-28",2.95
"1125","2018-08-29",3
"1126","2018-08-30",3
"1127","2018-08-31",3
"1128","2018-09-04",3
"1129","2018-09-05",3
"1130","2018-09-06",3.05
"1131","2018-09-07",3.05
"1132","2018-09-10",2.9
"1133","2018-09-11",3.05
"1134","2018-09-12",2.85
"1135","2018-09-13",2.9
"1136","2018-09-14",2.9
"1137","2018-09-17",2.85
"1138","2018-09-18",2.75
"1139","2018-09-19",2.85
"1140","2018-09-20",2.85
"1141","2018-09-21",2.85
"1142","2018-09-24",2.85
"1143","2018-09-25",2.8
"1144","2018-09-26",2.7
"1145","2018-09-27",2.65
"1146","2018-09-28",2.7
"1147","2018-10-01",2.65
"1148","2018-10-02",2.59
"1149","2018-10-03",2.62
"1150","2018-10-04",2.58
"1151","2018-10-05",2.54
"1152","2018-10-08",2.49
"1153","2018-10-09",2.45
"1154","2018-10-10",2.48
"1155","2018-10-11",2.4
"1156","2018-10-12",2.32
"1157","2018-10-15",2.47
"1158","2018-10-16",2.58
"1159","2018-10-17",2.62
"1160","2018-10-18",2.46
"1161","2018-10-19",2.46
"1162","2018-10-22",2.34
"1163","2018-10-23",2.43
"1164","2018-10-24",2.25
"1165","2018-10-25",2.37
"1166","2018-10-26",2.37
"1167","2018-10-29",2.3
"1168","2018-10-30",2.41
"1169","2018-10-31",2.47
"1170","2018-11-01",2.57
"1171","2018-11-02",2.65
"1172","2018-11-05",2.56
"1173","2018-11-06",2.66
"1174","2018-11-07",2.58
"1175","2018-11-08",2.78
"1176","2018-11-09",2.7
"1177","2018-11-12",2.7
"1178","2018-11-13",2.82
"1179","2018-11-14",2.81
"1180","2018-11-15",2.86
"1181","2018-11-16",2.78
"1182","2018-11-19",2.73
"1183","2018-11-20",2.75
"1184","2018-11-21",2.49
"1185","2018-11-23",2.78
"1186","2018-11-26",2.65
"1187","2018-11-27",2.6
"1188","2018-11-28",2.64
"1189","2018-11-29",2.6
"1190","2018-11-30",2.61
"1191","2018-12-03",2.75
"1192","2018-12-04",2.46
"1193","2018-12-06",2.39
"1194","2018-12-07",2.35
"1195","2018-12-10",2.44
"1196","2018-12-11",2.45
"1197","2018-12-12",2.4
"1198","2018-12-13",2.34
"1199","2018-12-14",2.2
"1200","2018-12-17",2.13
"1201","2018-12-18",2.11
"1202","2018-12-19",2.22
"1203","2018-12-20",1.97
"1204","2018-12-21",2.17
"1205","2018-12-24",2.11
"1206","2018-12-26",2.22
"1207","2018-12-27",2.2
"1208","2018-12-28",2.24
"1209","2018-12-31",2.17
"1210","2019-01-02",2.29
"1211","2019-01-03",2.2
"1212","2019-01-04",2.34
"1213","2019-01-07",2.38
"1214","2019-01-08",2.35
"1215","2019-01-09",2.33
"1216","2019-01-10",2.35
"1217","2019-01-11",2.52
"1218","2019-01-14",2.44
"1219","2019-01-15",2.47
"1220","2019-01-16",2.48
"1221","2019-01-17",2.62
"1222","2019-01-18",2.63
"1223","2019-01-22",2.55
"1224","2019-01-23",2.66
"1225","2019-01-24",2.56
"1226","2019-01-25",2.61
"1227","2019-01-28",2.62
"1228","2019-01-29",2.65
"1229","2019-01-30",2.82
"1230","2019-01-31",2.97
"1231","2019-02-01",2.94
"1232","2019-02-04",2.97
"1233","2019-02-05",3.1
"1234","2019-02-06",3.08
"1235","2019-02-07",3.01
"1236","2019-02-08",3.17
"1237","2019-02-11",3.23
"1238","2019-02-12",3.22
"1239","2019-02-13",3.22
"1240","2019-02-14",3.22
"1241","2019-02-15",3.32
"1242","2019-02-19",3.21
"1243","2019-02-20",3.15
"1244","2019-02-21",3.24
"1245","2019-02-22",3.28
"1246","2019-02-25",3.22
"1247","2019-02-26",3.1
"1248","2019-02-27",3.12
"1249","2019-02-28",3.19
"1250","2019-03-01",3.95
"1251","2019-03-04",3.96
"1252","2019-03-05",3.91
"1253","2019-03-06",3.64
"1254","2019-03-07",3.74
"1255","2019-03-08",3.67
"1256","2019-03-11",3.77
"1257","2019-03-12",3.84
"1258","2019-03-13",3.96
"1259","2019-03-14",3.97
"1260","2019-03-15",3.93
"1261","2019-03-18",4
"1262","2019-03-19",4
"1263","2019-03-20",3.96
"1264","2019-03-21",3.91
"1265","2019-03-22",3.81
"1266","2019-03-25",3.78
"1267","2019-03-26",3.77
"1268","2019-03-27",3.77
"1269","2019-03-28",3.78
"1270","2019-03-29",3.75
"1271","2019-04-01",3.78
"1272","2019-04-02",3.76
"1273","2019-04-03",3.78
"1274","2019-04-04",3.73
"1275","2019-04-05",3.74
"1276","2019-04-08",3.76
"1277","2019-04-09",3.72
"1278","2019-04-10",3.95
"1279","2019-04-11",3.92
"1280","2019-04-12",3.74
"1281","2019-04-15",3.67
"1282","2019-04-16",3.67
"1283","2019-04-17",3.6
"1284","2019-04-18",3.68
"1285","2019-04-22",3.6
"1286","2019-04-23",3.69
"1287","2019-04-24",3.67
"1288","2019-04-25",3.7
"1289","2019-04-26",3.72
"1290","2019-04-29",3.8
"1291","2019-04-30",3.73
"1292","2019-05-01",3.73
"1293","2019-05-02",3.83
"1294","2019-05-03",3.78
"1295","2019-05-06",3.68
"1296","2019-05-07",3.64
"1297","2019-05-08",3.77
"1298","2019-05-09",3.79
"1299","2019-05-10",3.74
"1300","2019-05-13",3.6
"1301","2019-05-14",3.62
"1302","2019-05-15",3.65
"1303","2019-05-16",3.55
"1304","2019-05-17",3.42
"1305","2019-05-20",3.43
"1306","2019-05-21",3.36
"1307","2019-05-22",3.45
"1308","2019-05-23",3.34
"1309","2019-05-24",3.31
"1310","2019-05-28",3.3
"1311","2019-05-29",3.29
"1312","2019-05-30",3.31
"1313","2019-05-31",3.27
"1314","2019-06-03",3.14
"1315","2019-06-04",3.18
"1316","2019-06-05",3.17
"1317","2019-06-06",3.06
"1318","2019-06-07",2.99
"1319","2019-06-10",3.1
"1320","2019-06-11",2.97
"1321","2019-06-12",2.83
"1322","2019-06-13",3.01
"1323","2019-06-14",2.88
"1324","2019-06-17",2.9
"1325","2019-06-18",3.04
"1326","2019-06-19",3.1
"1327","2019-06-20",3.09
"1328","2019-06-21",3.11
"1329","2019-06-24",2.98
"1330","2019-06-25",3
"1331","2019-06-26",2.95
"1332","2019-06-27",2.98
"1333","2019-06-28",3.23
"1334","2019-07-01",3.23
"1335","2019-07-02",3.07
"1336","2019-07-03",3.22
"1337","2019-07-05",3.05
"1338","2019-07-08",3.01
"1339","2019-07-09",3.08
"1340","2019-07-10",3.17
"1341","2019-07-11",3.11
"1342","2019-07-12",3.16
"1343","2019-07-15",3.17
"1344","2019-07-16",3.12
"1345","2019-07-17",3.05
"1346","2019-07-18",2.85
"1347","2019-07-19",2.85
"1348","2019-07-22",2.8
"1349","2019-07-23",2.71
"1350","2019-07-24",2.87
"1351","2019-07-25",2.82
"1352","2019-07-26",2.89
"1353","2019-07-29",2.97
"1354","2019-07-30",3.01
"1355","2019-07-31",1.61
"1356","2019-08-01",1.64
"1357","2019-08-02",1.69
"1358","2019-08-05",1.58
"1359","2019-08-06",1.54
"1360","2019-08-07",1.53
"1361","2019-08-08",1.55
"1362","2019-08-09",1.5
"1363","2019-08-12",1.46
"1364","2019-08-13",1.5
"1365","2019-08-14",1.45
"1366","2019-08-15",1.38
"1367","2019-08-16",1.45
"1368","2019-08-19",1.46
"1369","2019-08-20",1.49
"1370","2019-08-21",1.49
"1371","2019-08-22",1.45
"1372","2019-08-23",1.4
"1373","2019-08-26",1.43
"1374","2019-08-27",1.4
"1375","2019-08-28",1.41
"1376","2019-08-29",1.44
"1377","2019-08-30",1.41
"1378","2019-09-03",1.4
"1379","2019-09-04",1.44
"1380","2019-09-05",1.5
"1381","2019-09-06",1.47
"1382","2019-09-09",1.49
"1383","2019-09-10",1.53
"1384","2019-09-11",1.63
"1385","2019-09-12",1.53
"1386","2019-09-13",1.54
"1387","2019-09-16",1.55
"1388","2019-09-17",1.57
"1389","2019-09-18",1.59
"1390","2019-09-19",1.59
"1391","2019-09-20",1.59
"1392","2019-09-23",1.58
"1393","2019-09-24",1.44
"1394","2019-09-25",1.4
"1395","2019-09-26",1.46
"1396","2019-09-27",1.39
"1397","2019-09-30",1.41
"1398","2019-10-01",1.34
"1399","2019-10-02",1.25
"1400","2019-10-03",1.3
"1401","2019-10-04",1.27
"1402","2019-10-07",1.26
"1403","2019-10-08",1.24
"1404","2019-10-09",1.28
"1405","2019-10-10",1.37
"1406","2019-10-11",1.4
"1407","2019-10-14",1.36
"1408","2019-10-15",1.41
"1409","2019-10-16",1.46
"1410","2019-10-17",1.5
"1411","2019-10-18",1.46
"1412","2019-10-21",1.49
"1413","2019-10-22",1.5
"1414","2019-10-23",1.58
"1415","2019-10-24",1.6
"1416","2019-10-25",1.65
"1417","2019-10-28",1.73
"1418","2019-10-29",1.58
"1419","2019-10-30",1.56
"1420","2019-10-31",1.51
"1421","2019-11-01",1.54
"1422","2019-11-04",1.52
"1423","2019-11-05",1.52
"1424","2019-11-06",1.57
"1425","2019-11-07",1.54
"1426","2019-11-08",1.45
"1427","2019-11-11",1.44
"1428","2019-11-12",1.46
"1429","2019-11-13",1.41
"1430","2019-11-14",1.43
"1431","2019-11-15",1.42
"1432","2019-11-18",1.37
"1433","2019-11-19",1.42
"1434","2019-11-20",1.42
"1435","2019-11-21",1.39
"1436","2019-11-22",1.4
"1437","2019-11-25",1.39
"1438","2019-11-26",1.38
"1439","2019-11-27",1.38
"1440","2019-11-29",1.39
"1441","2019-12-02",1.33
"1442","2019-12-03",1.3
"1443","2019-12-04",1.28
"1444","2019-12-05",1.32
"1445","2019-12-06",1.32
"1446","2019-12-09",1.31
"1447","2019-12-10",1.32
"1448","2019-12-11",1.31
"1449","2019-12-12",1.29
"1450","2019-12-13",1.29
"1451","2019-12-16",1.27
"1452","2019-12-17",1.23
"1453","2019-12-18",1.24
"1454","2019-12-19",1.31
"1455","2019-12-20",1.34
"1456","2019-12-23",1.32
"1457","2019-12-24",1.32
"1458","2019-12-26",1.32
"1459","2019-12-27",1.3
"1460","2019-12-30",1.3
"1461","2019-12-31",1.33
"1462","2020-01-02",1.25
"1463","2020-01-03",1.2
"1464","2020-01-06",1.24
"1465","2020-01-07",1.17
"1466","2020-01-08",1.05
"1467","2020-01-09",1.27
"1468","2020-01-10",1.35
"1469","2020-01-13",1.49
"1470","2020-01-14",1.41
"1471","2020-01-15",1.54
"1472","2020-01-16",1.48
"1473","2020-01-17",1.38
"1474","2020-01-21",1.38
"1475","2020-01-22",1.42
"1476","2020-01-23",1.39
"1477","2020-01-24",1.32
"1478","2020-01-27",1.28
"1479","2020-01-28",1.26
"1480","2020-01-29",1.28
"1481","2020-01-30",1.27
"1482","2020-01-31",1.24
"1483","2020-02-03",1.23
"1484","2020-02-04",1.25
"1485","2020-02-05",1.29
"1486","2020-02-06",1.29
"1487","2020-02-07",1.25
"1488","2020-02-10",1.33
"1489","2020-02-11",1.28
"1490","2020-02-12",1.31
"1491","2020-02-13",1.26
"1492","2020-02-14",1.29
"1493","2020-02-18",1.25
"1494","2020-02-19",1.28
"1495","2020-02-20",1.31
"1496","2020-02-21",1.25
"1497","2020-02-24",1.32
"1498","2020-02-25",1.3
"1499","2020-02-26",1.06
"1500","2020-02-27",0.99
"1501","2020-02-28",0.91
"1502","2020-03-02",0.96
"1503","2020-03-03",1.01
"1504","2020-03-04",1.01
"1505","2020-03-05",1.02
"1506","2020-03-06",0.96
"1507","2020-03-09",0.84
"1508","2020-03-10",0.88
"1509","2020-03-11",0.83
"1510","2020-03-12",0.73
"1511","2020-03-13",0.82
"1512","2020-03-16",0.72
"1513","2020-03-17",0.75
"1514","2020-03-18",0.7
"1515","2020-03-19",0.74
"1516","2020-03-20",0.76
"1517","2020-03-23",0.7
"1518","2020-03-24",0.77
"1519","2020-03-25",0.74
"1520","2020-03-26",0.81
"1521","2020-03-27",0.73
"1522","2020-03-30",0.76
"1523","2020-03-31",0.72
"1524","2020-04-01",0.65
"1525","2020-04-02",0.66
"1526","2020-04-03",0.65
"1527","2020-04-06",0.69
"1528","2020-04-07",0.66
"1529","2020-04-08",0.68
"1530","2020-04-09",0.75
"1531","2020-04-13",0.76
"1532","2020-04-14",0.7
"1533","2020-04-15",0.66
"1534","2020-04-16",0.65
"1535","2020-04-17",0.65
"1536","2020-04-20",0.69
"1537","2020-04-21",0.66
"1538","2020-04-22",0.68
"1539","2020-04-23",0.68
"1540","2020-04-24",0.69
"1541","2020-04-27",0.72
"1542","2020-04-28",0.73
"1543","2020-04-29",0.8
"1544","2020-04-30",0.73
"1545","2020-05-01",0.68
"1546","2020-05-04",0.66
"1547","2020-05-05",0.62
"1548","2020-05-06",0.61
"1549","2020-05-07",0.67
"1550","2020-05-08",0.85
"1551","2020-05-11",0.78
"1552","2020-05-12",0.71
"1553","2020-05-13",0.69
"1554","2020-05-14",0.67
"1555","2020-05-15",0.72
"1556","2020-05-18",0.73
"1557","2020-05-19",0.7
"1558","2020-05-20",0.72
"1559","2020-05-21",0.83
"1560","2020-05-22",0.86
"1561","2020-05-26",0.8
"1562","2020-05-27",0.81
"1563","2020-05-28",0.77
"1564","2020-05-29",0.79
"1565","2020-06-01",0.76
"1566","2020-06-02",0.77
"1567","2020-06-03",0.77
"1568","2020-06-04",0.78
"1569","2020-06-05",0.79
"1570","2020-06-08",0.88
"1571","2020-06-09",0.95
"1572","2020-06-10",0.88
"1573","2020-06-11",0.8
"1574","2020-06-12",0.83
"1575","2020-06-15",0.84
"1576","2020-06-16",0.84
"1577","2020-06-17",0.82
"1578","2020-06-18",0.8
"1579","2020-06-19",0.76
"1580","2020-06-22",0.77
"1581","2020-06-23",0.77
"1582","2020-06-24",0.72
"1583","2020-06-25",0.7
"1584","2020-06-26",0.75
"1585","2020-06-29",0.81
"1586","2020-06-30",0.83
"1587","2020-07-01",0.79
"1588","2020-07-02",0.81
"1589","2020-07-06",0.81
"1590","2020-07-07",0.84
"1591","2020-07-08",0.82
"1592","2020-07-09",0.81
"1593","2020-07-10",0.84
"1594","2020-07-13",0.89
"1595","2020-07-14",0.84
"1596","2020-07-15",0.85
"1597","2020-07-16",0.85
"1598","2020-07-17",0.88
"1599","2020-07-20",0.91
"1600","2020-07-21",1.17
"1601","2020-07-22",1.15
"1602","2020-07-23",1.08
"1603","2020-07-24",1.11
"1604","2020-07-27",1.09
"1605","2020-07-28",1.19
"1606","2020-07-29",1.1
"1607","2020-07-30",1.1
"1608","2020-07-31",1.1
"1609","2020-08-03",1.14
"1610","2020-08-04",1.11
"1611","2020-08-05",1.29
"1612","2020-08-06",1.19
"1613","2020-08-07",1.15
"1614","2020-08-10",1.11
"1615","2020-08-11",1.06
"1616","2020-08-12",1.06
"1617","2020-08-13",1.15
"1618","2020-08-14",1.17
"1619","2020-08-17",1.16
"1620","2020-08-18",1.2
"1621","2020-08-19",1.26
"1622","2020-08-20",1.25
"1623","2020-08-21",1.27
"1624","2020-08-24",1.21
"1625","2020-08-25",1.19
"1626","2020-08-26",1.25
"1627","2020-08-27",1.34
"1628","2020-08-28",1.35
"1629","2020-08-31",1.38
"1630","2020-09-01",1.28
"1631","2020-09-02",1.27
"1632","2020-09-03",1.19
"1633","2020-09-04",1.18
"1634","2020-09-08",1.16
"1635","2020-09-09",1.22
"1636","2020-09-10",1.18
"1637","2020-09-11",1.18
"1638","2020-09-14",1.19
"1639","2020-09-15",1.17
"1640","2020-09-16",1.09
"1641","2020-09-17",1.11
"1642","2020-09-18",1.11
"1643","2020-09-21",1.06
"1644","2020-09-22",1.09
"1645","2020-09-23",1.06
"1646","2020-09-24",1.06
"1647","2020-09-25",1.1
"1648","2020-09-28",1.1
"1649","2020-09-29",1.08
"1650","2020-09-30",1.13
"1651","2020-10-01",1.11
"1652","2020-10-02",1.08
"1653","2020-10-05",1.08
"1654","2020-10-06",1.06
"1655","2020-10-07",1.04
"1656","2020-10-08",1.04
"1657","2020-10-09",1.04
"1658","2020-10-12",1.01
"1659","2020-10-13",1.05
"1660","2020-10-14",1.04
"1661","2020-10-15",1.05
"1662","2020-10-16",1.02
"1663","2020-10-19",0.92
"1664","2020-10-20",0.92
"1665","2020-10-21",0.92
"1666","2020-10-22",0.92
"1667","2020-10-23",0.94
"1668","2020-10-26",0.94
"1669","2020-10-27",0.97
"1670","2020-10-28",0.94
"1671","2020-10-29",0.94
"1672","2020-10-30",0.88
"1673","2020-11-02",0.85
"1674","2020-11-03",0.8
"1675","2020-11-04",0.85
"1676","2020-11-05",0.91
"1677","2020-11-06",0.95
"1678","2020-11-09",1.02
"1679","2020-11-10",1.06
"1680","2020-11-11",1.17
"1681","2020-11-12",1.12
"1682","2020-11-13",1.13
"1683","2020-11-16",1.18
"1684","2020-11-17",1.14
"1685","2020-11-18",1.19
"1686","2020-11-19",1.24
"1687","2020-11-20",1.29
"1688","2020-11-23",1.32
"1689","2020-11-24",1.24
"1690","2020-11-25",1.19
"1691","2020-11-27",1.21
