"","date","TRUP"
"990","2018-06-21",40.060001
"991","2018-06-22",39.799999
"992","2018-06-25",39.330002
"993","2018-06-26",39.27
"994","2018-06-27",38.650002
"995","2018-06-28",38.59
"996","2018-06-29",38.599998
"997","2018-07-02",38.41
"998","2018-07-03",38.27
"999","2018-07-05",38.389999
"1000","2018-07-06",38.880001
"1001","2018-07-09",39.68
"1002","2018-07-10",39.610001
"1003","2018-07-11",39.459999
"1004","2018-07-12",40.139999
"1005","2018-07-13",40.810001
"1006","2018-07-16",41.09
"1007","2018-07-17",43.740002
"1008","2018-07-18",44.43
"1009","2018-07-19",46.169998
"1010","2018-07-20",45.959999
"1011","2018-07-23",45.77
"1012","2018-07-24",45.630001
"1013","2018-07-25",45.439999
"1014","2018-07-26",44.529999
"1015","2018-07-27",41.400002
"1016","2018-07-30",40.330002
"1017","2018-07-31",41.599998
"1018","2018-08-01",41.240002
"1019","2018-08-02",40
"1020","2018-08-03",39.75
"1021","2018-08-06",38.919998
"1022","2018-08-07",38.150002
"1023","2018-08-08",37.790001
"1024","2018-08-09",38.419998
"1025","2018-08-10",38.650002
"1026","2018-08-13",38.150002
"1027","2018-08-14",38.689999
"1028","2018-08-15",37.990002
"1029","2018-08-16",39.665001
"1030","2018-08-17",38.23
"1031","2018-08-20",38.84
"1032","2018-08-21",39.169998
"1033","2018-08-22",38.860001
"1034","2018-08-23",37.43
"1035","2018-08-24",37.259998
"1036","2018-08-27",36.080002
"1037","2018-08-28",37.150002
"1038","2018-08-29",37.220001
"1039","2018-08-30",39.029999
"1040","2018-08-31",38.189999
"1041","2018-09-04",39.310001
"1042","2018-09-05",36.290001
"1043","2018-09-06",37.369999
"1044","2018-09-07",36.490002
"1045","2018-09-10",34.419998
"1046","2018-09-11",35.450001
"1047","2018-09-12",34.57
"1048","2018-09-13",34.330002
"1049","2018-09-14",34.200001
"1050","2018-09-17",33.959999
"1051","2018-09-18",34.18
"1052","2018-09-19",33.529999
"1053","2018-09-20",33.575001
"1054","2018-09-21",34.950001
"1055","2018-09-24",35.18
"1056","2018-09-25",36.09
"1057","2018-09-26",32.43
"1058","2018-09-27",34.919998
"1059","2018-09-28",35.73
"1060","2018-10-01",32.259998
"1061","2018-10-02",31.940001
"1062","2018-10-03",32.400002
"1063","2018-10-04",30.67
"1064","2018-10-05",30.6
"1065","2018-10-08",30.200001
"1066","2018-10-09",30.370001
"1067","2018-10-10",28.389999
"1068","2018-10-11",28.440001
"1069","2018-10-12",29.629999
"1070","2018-10-15",28.120001
"1071","2018-10-16",29.85
"1072","2018-10-17",30.469999
"1073","2018-10-18",29.27
"1074","2018-10-19",27.08
"1075","2018-10-22",27.870001
"1076","2018-10-23",27.25
"1077","2018-10-24",26.74
"1078","2018-10-25",25.57
"1079","2018-10-26",25.85
"1080","2018-10-29",25.709999
"1081","2018-10-30",25.540001
"1082","2018-10-31",25.26
"1083","2018-11-01",23.33
"1084","2018-11-02",25.23
"1085","2018-11-05",25.690001
"1086","2018-11-06",26.639999
"1087","2018-11-07",26.98
"1088","2018-11-08",26.790001
"1089","2018-11-09",27.790001
"1090","2018-11-12",25.34
"1091","2018-11-13",24.889999
"1092","2018-11-14",23.700001
"1093","2018-11-15",24.290001
"1094","2018-11-16",25.950001
"1095","2018-11-19",26.219999
"1096","2018-11-20",26.469999
"1097","2018-11-21",26.58
"1098","2018-11-23",26.67
"1099","2018-11-26",26.950001
"1100","2018-11-27",26.91
"1101","2018-11-28",28.629999
"1102","2018-11-29",28.77
"1103","2018-11-30",29.93
"1104","2018-12-03",29.77
"1105","2018-12-04",27.76
"1106","2018-12-06",28.33
"1107","2018-12-07",26.629999
"1108","2018-12-10",26.309999
"1109","2018-12-11",26.379999
"1110","2018-12-12",26.76
"1111","2018-12-13",25.719999
"1112","2018-12-14",24.190001
"1113","2018-12-17",23.48
"1114","2018-12-18",23.59
"1115","2018-12-19",23.32
"1116","2018-12-20",23.75
"1117","2018-12-21",23.629999
"1118","2018-12-24",22.59
"1119","2018-12-26",24.02
"1120","2018-12-27",24.74
"1121","2018-12-28",25.139999
"1122","2018-12-31",25.459999
"1123","2019-01-02",25.530001
"1124","2019-01-03",24.32
"1125","2019-01-04",25.610001
"1126","2019-01-07",26.18
"1127","2019-01-08",26.639999
"1128","2019-01-09",27.309999
"1129","2019-01-10",27.67
"1130","2019-01-11",27.1
"1131","2019-01-14",27.51
"1132","2019-01-15",27.860001
"1133","2019-01-16",28.52
"1134","2019-01-17",27.9
"1135","2019-01-18",28.139999
"1136","2019-01-22",27
"1137","2019-01-23",25.75
"1138","2019-01-24",25.450001
"1139","2019-01-25",25.33
"1140","2019-01-28",25.879999
"1141","2019-01-29",24.809999
"1142","2019-01-30",25.690001
"1143","2019-01-31",26.549999
"1144","2019-02-01",27.24
"1145","2019-02-04",27.59
"1146","2019-02-05",27.889999
"1147","2019-02-06",28.35
"1148","2019-02-07",28.370001
"1149","2019-02-08",28.34
"1150","2019-02-11",28.379999
"1151","2019-02-12",28.99
"1152","2019-02-13",28.639999
"1153","2019-02-14",27.610001
"1154","2019-02-15",29.26
"1155","2019-02-19",28.75
"1156","2019-02-20",29.76
"1157","2019-02-21",29.82
"1158","2019-02-22",29.93
"1159","2019-02-25",29.620001
"1160","2019-02-26",29.860001
"1161","2019-02-27",31.059999
"1162","2019-02-28",30.35
"1163","2019-03-01",31.58
"1164","2019-03-04",29.889999
"1165","2019-03-05",30.18
"1166","2019-03-06",26.549999
"1167","2019-03-07",27.799999
"1168","2019-03-08",27.84
"1169","2019-03-11",29.5
"1170","2019-03-12",30.219999
"1171","2019-03-13",29.639999
"1172","2019-03-14",29.77
"1173","2019-03-15",30.73
"1174","2019-03-18",30.040001
"1175","2019-03-19",30.440001
"1176","2019-03-20",30
"1177","2019-03-21",31.74
"1178","2019-03-22",29.719999
"1179","2019-03-25",29.540001
"1180","2019-03-26",30.190001
"1181","2019-03-27",30.290001
"1182","2019-03-28",31.51
"1183","2019-03-29",32.740002
"1184","2019-04-01",33.34
"1185","2019-04-02",34.740002
"1186","2019-04-03",33.080002
"1187","2019-04-04",32.459999
"1188","2019-04-05",33.029999
"1189","2019-04-08",32.560001
"1190","2019-04-09",33.599998
"1191","2019-04-10",34.07
"1192","2019-04-11",35.639999
"1193","2019-04-12",35.299999
"1194","2019-04-15",35.490002
"1195","2019-04-16",34.700001
"1196","2019-04-17",33.59
"1197","2019-04-18",33.200001
"1198","2019-04-22",32.860001
"1199","2019-04-23",32.990002
"1200","2019-04-24",33.040001
"1201","2019-04-25",32.639999
"1202","2019-04-26",32.84
"1203","2019-04-29",33.25
"1204","2019-04-30",32.799999
"1205","2019-05-01",33.189999
"1206","2019-05-02",32.66
"1207","2019-05-03",32.740002
"1208","2019-05-06",34.130001
"1209","2019-05-07",32.549999
"1210","2019-05-08",31.690001
"1211","2019-05-09",32.150002
"1212","2019-05-10",31.43
"1213","2019-05-13",30.190001
"1214","2019-05-14",32.009998
"1215","2019-05-15",32.220001
"1216","2019-05-16",33.02
"1217","2019-05-17",31.870001
"1218","2019-05-20",30.66
"1219","2019-05-21",30.969999
"1220","2019-05-22",30.709999
"1221","2019-05-23",29.99
"1222","2019-05-24",29.950001
"1223","2019-05-28",30.43
"1224","2019-05-29",30.99
"1225","2019-05-30",31.23
"1226","2019-05-31",29.33
"1227","2019-06-03",29.35
"1228","2019-06-04",31.25
"1229","2019-06-05",31.799999
"1230","2019-06-06",31.9
"1231","2019-06-07",32.349998
"1232","2019-06-10",33.459999
"1233","2019-06-11",32.360001
"1234","2019-06-12",33.189999
"1235","2019-06-13",33.810001
"1236","2019-06-14",34.139999
"1237","2019-06-17",34.459999
"1238","2019-06-18",33.98
"1239","2019-06-19",35.689999
"1240","2019-06-20",36.799999
"1241","2019-06-21",35.02
"1242","2019-06-24",33.799999
"1243","2019-06-25",33.450001
"1244","2019-06-26",32.810001
"1245","2019-06-27",34.810001
"1246","2019-06-28",36.130001
"1247","2019-07-01",35.68
"1248","2019-07-02",35.650002
"1249","2019-07-03",35.619999
"1250","2019-07-05",35.169998
"1251","2019-07-08",35.16
"1252","2019-07-09",33.619999
"1253","2019-07-10",34.16
"1254","2019-07-11",34.459999
"1255","2019-07-12",34.459999
"1256","2019-07-15",34.099998
"1257","2019-07-16",33.16
"1258","2019-07-17",32.509998
"1259","2019-07-18",33.02
"1260","2019-07-19",33.240002
"1261","2019-07-22",33.169998
"1262","2019-07-23",33.209999
"1263","2019-07-24",34.110001
"1264","2019-07-25",33.549999
"1265","2019-07-26",33.360001
"1266","2019-07-29",33.02
"1267","2019-07-30",32.419998
"1268","2019-07-31",32.16
"1269","2019-08-01",31.860001
"1270","2019-08-02",31.450001
"1271","2019-08-05",30
"1272","2019-08-06",30.969999
"1273","2019-08-07",31.08
"1274","2019-08-08",32.669998
"1275","2019-08-09",30.49
"1276","2019-08-12",30.360001
"1277","2019-08-13",31.200001
"1278","2019-08-14",29.49
"1279","2019-08-15",29.190001
"1280","2019-08-16",26.33
"1281","2019-08-19",24.809999
"1282","2019-08-20",24.469999
"1283","2019-08-21",24.450001
"1284","2019-08-22",25.16
"1285","2019-08-23",25.059999
"1286","2019-08-26",25.610001
"1287","2019-08-27",24.42
"1288","2019-08-28",24.6
"1289","2019-08-29",24.48
"1290","2019-08-30",24.09
"1291","2019-09-03",23.67
"1292","2019-09-04",23.639999
"1293","2019-09-05",23.940001
"1294","2019-09-06",23.76
"1295","2019-09-09",24.389999
"1296","2019-09-10",25.290001
"1297","2019-09-11",26.83
"1298","2019-09-12",26.559999
"1299","2019-09-13",27.02
"1300","2019-09-16",27.860001
"1301","2019-09-17",27.5
"1302","2019-09-18",27.09
"1303","2019-09-19",26.969999
"1304","2019-09-20",26.860001
"1305","2019-09-23",27.18
"1306","2019-09-24",26.549999
"1307","2019-09-25",26.190001
"1308","2019-09-26",25.68
"1309","2019-09-27",25.17
"1310","2019-09-30",25.42
"1311","2019-10-01",24.33
"1312","2019-10-02",23.549999
"1313","2019-10-03",22.91
"1314","2019-10-04",22.25
"1315","2019-10-07",22.219999
"1316","2019-10-08",21.52
"1317","2019-10-09",21.299999
"1318","2019-10-10",21.219999
"1319","2019-10-11",21.629999
"1320","2019-10-14",21.75
"1321","2019-10-15",22.780001
"1322","2019-10-16",22.67
"1323","2019-10-17",22.4
"1324","2019-10-18",22.309999
"1325","2019-10-21",22.620001
"1326","2019-10-22",22.57
"1327","2019-10-23",22.139999
"1328","2019-10-24",22
"1329","2019-10-25",22.790001
"1330","2019-10-28",23.299999
"1331","2019-10-29",23.24
"1332","2019-10-30",23.52
"1333","2019-10-31",23.700001
"1334","2019-11-01",23.75
"1335","2019-11-04",24
"1336","2019-11-05",24.040001
"1337","2019-11-06",29.620001
"1338","2019-11-07",30.42
"1339","2019-11-08",31.48
"1340","2019-11-11",31.219999
"1341","2019-11-12",31.525
"1342","2019-11-13",31.469999
"1343","2019-11-14",31.07
"1344","2019-11-15",32.349998
"1345","2019-11-18",33.389999
"1346","2019-11-19",34.43
"1347","2019-11-20",34.389999
"1348","2019-11-21",34.25
"1349","2019-11-22",33.790001
"1350","2019-11-25",34.57
"1351","2019-11-26",34.720001
"1352","2019-11-27",34.060001
"1353","2019-11-29",34.080002
"1354","2019-12-02",33.360001
"1355","2019-12-03",32.389999
"1356","2019-12-04",32.669998
"1357","2019-12-05",32.59
"1358","2019-12-06",33.09
"1359","2019-12-09",33.84
"1360","2019-12-10",33.91
"1361","2019-12-11",33.75
"1362","2019-12-12",34.360001
"1363","2019-12-13",35.290001
"1364","2019-12-16",34.935001
"1365","2019-12-17",34.970001
"1366","2019-12-18",35
"1367","2019-12-19",36.099998
"1368","2019-12-20",36.630001
"1369","2019-12-23",36.509998
"1370","2019-12-24",36.619999
"1371","2019-12-26",36.369999
"1372","2019-12-27",36.41
"1373","2019-12-30",36.759998
"1374","2019-12-31",37.459999
"1375","2020-01-02",36.240002
"1376","2020-01-03",36.080002
"1377","2020-01-06",36.02
"1378","2020-01-07",37.215
"1379","2020-01-08",37.080002
"1380","2020-01-09",34.48
"1381","2020-01-10",31.23
"1382","2020-01-13",30.65
"1383","2020-01-14",30.92
"1384","2020-01-15",31.73
"1385","2020-01-16",32.200001
"1386","2020-01-17",32.790001
"1387","2020-01-21",31.969999
"1388","2020-01-22",33.345001
"1389","2020-01-23",33.584999
"1390","2020-01-24",33.82
"1391","2020-01-27",32
"1392","2020-01-28",32.189999
"1393","2020-01-29",32.32
"1394","2020-01-30",32.540001
"1395","2020-01-31",31.92
"1396","2020-02-03",32.470001
"1397","2020-02-04",33.09
"1398","2020-02-05",33.810001
"1399","2020-02-06",33.470001
"1400","2020-02-07",33
"1401","2020-02-10",34.099998
"1402","2020-02-11",35.16
"1403","2020-02-12",35.599998
"1404","2020-02-13",36.27
"1405","2020-02-14",29.4
"1406","2020-02-18",32.285
"1407","2020-02-19",33.25
"1408","2020-02-20",33.755001
"1409","2020-02-21",32.900002
"1410","2020-02-24",32.599998
"1411","2020-02-25",31.27
"1412","2020-02-26",31.65
"1413","2020-02-27",29.82
"1414","2020-02-28",30.74
"1415","2020-03-02",31.52
"1416","2020-03-03",31.52
"1417","2020-03-04",32.200001
"1418","2020-03-05",30.950001
"1419","2020-03-06",31.1
"1420","2020-03-09",29.879999
"1421","2020-03-10",28.67
"1422","2020-03-11",26.040001
"1423","2020-03-12",25.469999
"1424","2020-03-13",27.540001
"1425","2020-03-16",28.049999
"1426","2020-03-17",27.700001
"1427","2020-03-18",26.610001
"1428","2020-03-19",25.85
"1429","2020-03-20",23.84
"1430","2020-03-23",26.01
"1431","2020-03-24",28.92
"1432","2020-03-25",25.915001
"1433","2020-03-26",28.309999
"1434","2020-03-27",26.559999
"1435","2020-03-30",25.6
"1436","2020-03-31",26.030001
"1437","2020-04-01",24.58
"1438","2020-04-02",24.77
"1439","2020-04-03",24.5
"1440","2020-04-06",26.83
"1441","2020-04-07",26.690001
"1442","2020-04-08",29.18
"1443","2020-04-09",31.08
"1444","2020-04-13",29.370001
"1445","2020-04-14",31.32
"1446","2020-04-15",30.690001
"1447","2020-04-16",32.68
"1448","2020-04-17",30.719999
"1449","2020-04-20",31.32
"1450","2020-04-21",29.959999
"1451","2020-04-22",30.059999
"1452","2020-04-23",29.98
"1453","2020-04-24",29.65
"1454","2020-04-27",30.379999
"1455","2020-04-28",33.459999
"1456","2020-04-29",33.580002
"1457","2020-04-30",29.91
"1458","2020-05-01",28.18
"1459","2020-05-04",28.26
"1460","2020-05-05",28.9
"1461","2020-05-06",28.799999
"1462","2020-05-07",29.530001
"1463","2020-05-08",29.940001
"1464","2020-05-11",30.129999
"1465","2020-05-12",28.1
"1466","2020-05-13",26.209999
"1467","2020-05-14",25.879999
"1468","2020-05-15",27.690001
"1469","2020-05-18",29.15
"1470","2020-05-19",29.49
"1471","2020-05-20",29.9
"1472","2020-05-21",31.18
"1473","2020-05-22",30.969999
"1474","2020-05-26",33.209999
"1475","2020-05-27",32.939999
"1476","2020-05-28",31.469999
"1477","2020-05-29",30.120001
"1478","2020-06-01",31.52
"1479","2020-06-02",32.560001
"1480","2020-06-03",34.599998
"1481","2020-06-04",34.389999
"1482","2020-06-05",35.669998
"1483","2020-06-08",36.16
"1484","2020-06-09",35.959999
"1485","2020-06-10",35.799999
"1486","2020-06-11",31.690001
"1487","2020-06-12",35.259998
"1488","2020-06-15",36.59
"1489","2020-06-16",38.75
"1490","2020-06-17",37.889999
"1491","2020-06-18",38.299999
"1492","2020-06-19",38.27
"1493","2020-06-22",40.540001
"1494","2020-06-23",41.540001
"1495","2020-06-24",41.360001
"1496","2020-06-25",42.740002
"1497","2020-06-26",41.790001
"1498","2020-06-29",42.290001
"1499","2020-06-30",42.689999
"1500","2020-07-01",45.150002
"1501","2020-07-02",42.889999
"1502","2020-07-06",44.349998
"1503","2020-07-07",43.849998
"1504","2020-07-08",45.91
"1505","2020-07-09",45.57
"1506","2020-07-10",47.369999
"1507","2020-07-13",45.98
"1508","2020-07-14",47.889999
"1509","2020-07-15",48.580002
"1510","2020-07-16",48.889999
"1511","2020-07-17",49.450001
"1512","2020-07-20",49.93
"1513","2020-07-21",49.700001
"1514","2020-07-22",49.91
"1515","2020-07-23",51.889999
"1516","2020-07-24",52.700001
"1517","2020-07-27",49.73
"1518","2020-07-28",48.93
"1519","2020-07-29",50.5
"1520","2020-07-30",50.439999
"1521","2020-07-31",50.57
"1522","2020-08-03",50.509998
"1523","2020-08-04",52.82
"1524","2020-08-05",64.800003
"1525","2020-08-06",74.470001
"1526","2020-08-07",70.230003
"1527","2020-08-10",68.339996
"1528","2020-08-11",62.509998
"1529","2020-08-12",60.080002
"1530","2020-08-13",59.970001
"1531","2020-08-14",60.5
"1532","2020-08-17",61
"1533","2020-08-18",59.799999
"1534","2020-08-19",59.389999
"1535","2020-08-20",59.009998
"1536","2020-08-21",57.849998
"1537","2020-08-24",57.459999
"1538","2020-08-25",57.32
"1539","2020-08-26",64.620003
"1540","2020-08-27",64.919998
"1541","2020-08-28",65.989998
"1542","2020-08-31",62.73
"1543","2020-09-01",68.019997
"1544","2020-09-02",68.860001
"1545","2020-09-03",66.5
"1546","2020-09-04",67.620003
"1547","2020-09-08",66.43
"1548","2020-09-09",70.57
"1549","2020-09-10",71.120003
"1550","2020-09-11",70.400002
"1551","2020-09-14",71.529999
"1552","2020-09-15",71.669998
"1553","2020-09-16",72.110001
"1554","2020-09-17",70.18
"1555","2020-09-18",69.330002
"1556","2020-09-21",69.040001
"1557","2020-09-22",69.82
"1558","2020-09-23",69.540001
"1559","2020-09-24",70.5
"1560","2020-09-25",73.18
"1561","2020-09-28",72.5
"1562","2020-09-29",78.68
"1563","2020-09-30",78.900002
"1564","2020-10-01",81.160004
"1565","2020-10-02",83.370003
"1566","2020-10-05",87.239998
"1567","2020-10-06",86.370003
"1568","2020-10-07",86.870003
"1569","2020-10-08",87.199997
"1570","2020-10-09",89.980003
"1571","2020-10-12",91.785004
"1572","2020-10-13",89.940002
"1573","2020-10-14",90.599998
"1574","2020-10-15",92.989998
"1575","2020-10-16",92.480003
"1576","2020-10-19",93.300003
"1577","2020-10-20",86.449997
"1578","2020-10-21",78.940002
"1579","2020-10-22",74.230003
"1580","2020-10-23",74.900002
"1581","2020-10-26",73.199997
"1582","2020-10-27",72.660004
"1583","2020-10-28",71.5
"1584","2020-10-29",72.059998
"1585","2020-10-30",71.540001
"1586","2020-11-02",78.209999
"1587","2020-11-03",84.099998
"1588","2020-11-04",90.059998
"1589","2020-11-05",90.68
"1590","2020-11-06",91.75
"1591","2020-11-09",85.18
"1592","2020-11-10",82.07
"1593","2020-11-11",84.5
"1594","2020-11-12",83.769997
"1595","2020-11-13",86.870003
"1596","2020-11-16",90.099998
"1597","2020-11-17",92.75
"1598","2020-11-18",95.269997
"1599","2020-11-19",96.190002
"1600","2020-11-20",95.93
"1601","2020-11-23",96.089996
"1602","2020-11-24",95.620003
"1603","2020-11-25",95.330002
"1604","2020-11-27",98
