"","date","LIVE"
"1066","2011-03-25",7.28
"1067","2011-03-28",7.42
"1068","2011-03-29",7.8
"1069","2011-03-30",7.48
"1070","2011-03-31",7.48
"1071","2011-04-01",7.48
"1072","2011-04-04",7.38
"1073","2011-04-05",7.34
"1074","2011-04-06",7.34
"1075","2011-04-07",7.34
"1076","2011-04-08",7.9
"1077","2011-04-11",8.2
"1078","2011-04-12",8
"1079","2011-04-13",7.52
"1080","2011-04-14",7.5
"1081","2011-04-15",7.38
"1082","2011-04-18",7.34
"1083","2011-04-19",7.26
"1084","2011-04-20",7.7
"1085","2011-04-21",8
"1086","2011-04-25",8
"1087","2011-04-26",8.3
"1088","2011-04-27",8.3
"1089","2011-04-28",8.22
"1090","2011-04-29",8.22
"1091","2011-05-02",7.7
"1092","2011-05-03",7.6
"1093","2011-05-04",7.54
"1094","2011-05-05",7.54
"1095","2011-05-06",8.4
"1096","2011-05-09",8.3
"1097","2011-05-10",8
"1098","2011-05-11",7.6
"1099","2011-05-12",7.5
"1100","2011-05-13",7.5
"1101","2011-05-16",7.58
"1102","2011-05-17",7.58
"1103","2011-05-18",8.04
"1104","2011-05-19",7.94
"1105","2011-05-20",7.94
"1106","2011-05-23",8.18
"1107","2011-05-24",7.9
"1108","2011-05-25",7.44
"1109","2011-05-26",7.56
"1110","2011-05-27",7.36
"1111","2011-05-31",7.36
"1112","2011-06-01",7.6
"1113","2011-06-02",7.6
"1114","2011-06-03",7.32
"1115","2011-06-06",6.76
"1116","2011-06-07",6.66
"1117","2011-06-08",6.66
"1118","2011-06-09",6.06
"1119","2011-06-10",6.02
"1120","2011-06-13",5.8
"1121","2011-06-14",5.5
"1122","2011-06-15",8.68
"1123","2011-06-16",7.16
"1124","2011-06-17",6.82
"1125","2011-06-20",6.5
"1126","2011-06-21",6.12
"1127","2011-06-22",6.1
"1128","2011-06-23",5.82
"1129","2011-06-24",6
"1130","2011-06-27",5.5
"1131","2011-06-28",5.52
"1132","2011-06-29",6.52
"1133","2011-06-30",6.32
"1134","2011-07-01",5.82
"1135","2011-07-05",5.96
"1136","2011-07-06",6.8
"1137","2011-07-07",6.2
"1138","2011-07-08",6.4
"1139","2011-07-11",6.26
"1140","2011-07-12",5.8
"1141","2011-07-13",5.56
"1142","2011-07-14",5.68
"1143","2011-07-15",5.62
"1144","2011-07-18",6.26
"1145","2011-07-19",6.26
"1146","2011-07-20",6.2
"1147","2011-07-21",6.16
"1148","2011-07-22",6.2
"1149","2011-07-25",5.2
"1150","2011-07-26",5.62
"1151","2011-07-27",5.02
"1152","2011-07-28",5.06
"1153","2011-07-29",4.88
"1154","2011-08-01",4.7
"1155","2011-08-02",4.5
"1156","2011-08-03",4.26
"1157","2011-08-04",4.26
"1158","2011-08-05",4.2
"1159","2011-08-08",3.56
"1160","2011-08-09",3.56
"1161","2011-08-10",4.28
"1162","2011-08-11",4.86
"1163","2011-08-12",4.36
"1164","2011-08-15",4.06
"1165","2011-08-16",4.28
"1166","2011-08-17",4.3
"1167","2011-08-18",4.5
"1168","2011-08-19",4.16
"1169","2011-08-22",4.16
"1170","2011-08-23",4.16
"1171","2011-08-24",3.36
"1172","2011-08-25",3.34
"1173","2011-08-26",3.3
"1174","2011-08-29",3.3
"1175","2011-08-30",3.48
"1176","2011-08-31",3.34
"1177","2011-09-01",3.34
"1178","2011-09-02",3.38
"1179","2011-09-06",3.78
"1180","2011-09-07",4.2
"1181","2011-09-08",4.2
"1182","2011-09-09",3.8
"1183","2011-09-12",3.8
"1184","2011-09-13",3.8
"1185","2011-09-14",3.36
"1186","2011-09-15",3.36
"1187","2011-09-16",3.38
"1188","2011-09-19",3.68
"1189","2011-09-20",3.4
"1190","2011-09-21",3.5
"1191","2011-09-22",3.4
"1192","2011-09-23",3.4
"1193","2011-09-26",3.3
"1194","2011-09-27",3.4
"1195","2011-09-28",3.4
"1196","2011-09-29",3
"1197","2011-09-30",3.2
"1198","2011-10-03",3
"1199","2011-10-04",2.8
"1200","2011-10-05",3.12
"1201","2011-10-06",2.94
"1202","2011-10-07",3.02
"1203","2011-10-10",3.48
"1204","2011-10-11",3.32
"1205","2011-10-12",3.32
"1206","2011-10-13",3.46
"1207","2011-10-14",3.56
"1208","2011-10-17",3.56
"1209","2011-10-18",3.56
"1210","2011-10-19",3.56
"1211","2011-10-20",3.56
"1212","2011-10-21",3.48
"1213","2011-10-24",3.16
"1214","2011-10-25",3.36
"1215","2011-10-26",3.7
"1216","2011-10-27",3.56
"1217","2011-10-28",3.56
"1218","2011-10-31",3.84
"1219","2011-11-01",3.22
"1220","2011-11-02",3.3
"1221","2011-11-03",3.4
"1222","2011-11-04",3.4
"1223","2011-11-07",3.24
"1224","2011-11-08",3.24
"1225","2011-11-09",3.24
"1226","2011-11-10",3.24
"1227","2011-11-11",3.24
"1228","2011-11-14",3.24
"1229","2011-11-15",3.24
"1230","2011-11-16",3.24
"1231","2011-11-17",3.2
"1232","2011-11-18",3.2
"1233","2011-11-21",3.2
"1234","2011-11-22",3.2
"1235","2011-11-23",3.2
"1236","2011-11-25",3.2
"1237","2011-11-28",3.2
"1238","2011-11-29",3.2
"1239","2011-11-30",3
"1240","2011-12-01",2.5
"1241","2011-12-02",2.2
"1242","2011-12-05",3.02
"1243","2011-12-06",2.8
"1244","2011-12-07",2.42
"1245","2011-12-08",2.5
"1246","2011-12-09",2.7
"1247","2011-12-12",2.9
"1248","2011-12-13",11.2
"1249","2011-12-14",11.34
"1250","2011-12-15",12.74
"1251","2011-12-16",10.18
"1252","2011-12-19",10.4
"1253","2011-12-20",10.5
"1254","2011-12-21",10
"1255","2011-12-22",8.4
"1256","2011-12-23",8
"1257","2011-12-27",8.3
"1258","2011-12-28",6.12
"1259","2011-12-29",8.76
"1260","2011-12-30",7.98
"1261","2012-01-03",6.78
"1262","2012-01-04",5.8
"1263","2012-01-05",5.3
"1264","2012-01-06",5.68
"1265","2012-01-09",6.18
"1266","2012-01-10",5.42
"1267","2012-01-11",5.72
"1268","2012-01-12",6.76
"1269","2012-01-13",5.96
"1270","2012-01-17",5.88
"1271","2012-01-18",6
"1272","2012-01-19",5.82
"1273","2012-01-20",5.82
"1274","2012-01-23",7
"1275","2012-01-24",6.96
"1276","2012-01-25",7.06
"1277","2012-01-26",8.3
"1278","2012-01-27",8.8
"1279","2012-01-30",8.68
"1280","2012-01-31",8.76
"1281","2012-02-01",10.66
"1282","2012-02-02",10.36
"1283","2012-02-03",9.84
"1284","2012-02-06",11.4
"1285","2012-02-07",12.36
"1286","2012-02-08",12.1
"1287","2012-02-09",12.44
"1288","2012-02-10",12.54
"1289","2012-02-13",13.44
"1290","2012-02-14",12.58
"1291","2012-02-15",12.14
"1292","2012-02-16",11.56
"1293","2012-02-17",10.54
"1294","2012-02-21",9.46
"1295","2012-02-22",10.14
"1296","2012-02-23",10.5
"1297","2012-02-24",9.52
"1298","2012-02-27",9.38
"1299","2012-02-28",9.16
"1300","2012-02-29",8.38
"1301","2012-03-01",8.62
"1302","2012-03-02",8.38
"1303","2012-03-05",8.52
"1304","2012-03-06",7.94
"1305","2012-03-07",8.12
"1306","2012-03-08",8.46
"1307","2012-03-09",8.96
"1308","2012-03-12",9.32
"1309","2012-03-13",9.86
"1310","2012-03-14",9.76
"1311","2012-03-15",9.2
"1312","2012-03-16",9.22
"1313","2012-03-19",9.26
"1314","2012-03-20",9
"1315","2012-03-21",9.28
"1316","2012-03-22",8.98
"1317","2012-03-23",8.78
"1318","2012-03-26",8.9
"1319","2012-03-27",8.68
"1320","2012-03-28",8.8
"1321","2012-03-29",8.78
"1322","2012-03-30",8.3
"1323","2012-04-02",8.5
"1324","2012-04-03",8.24
"1325","2012-04-04",9.88
"1326","2012-04-05",9.7
"1327","2012-04-09",9.06
"1328","2012-04-10",8.88
"1329","2012-04-11",8.52
"1330","2012-04-12",9.06
"1331","2012-04-13",9
"1332","2012-04-16",10.2
"1333","2012-04-17",9.58
"1334","2012-04-18",9.74
"1335","2012-04-19",10.14
"1336","2012-04-20",10.68
"1337","2012-04-23",11.3
"1338","2012-04-24",11.86
"1339","2012-04-25",11.26
"1340","2012-04-26",11.44
"1341","2012-04-27",11
"1342","2012-04-30",11.06
"1343","2012-05-01",11.6
"1344","2012-05-02",12.18
"1345","2012-05-03",13.14
"1346","2012-05-04",12.98
"1347","2012-05-07",11.72
"1348","2012-05-08",12.16
"1349","2012-05-09",11.98
"1350","2012-05-10",12.34
"1351","2012-05-11",11.64
"1352","2012-05-14",11.48
"1353","2012-05-15",11.6
"1354","2012-05-16",12.14
"1355","2012-05-17",11.5
"1356","2012-05-18",10.14
"1357","2012-05-21",9.4
"1358","2012-05-22",9.86
"1359","2012-05-23",10.34
"1360","2012-05-24",11.94
"1361","2012-05-25",12.26
"1362","2012-05-29",12.34
"1363","2012-05-30",11.86
"1364","2012-05-31",11.88
"1365","2012-06-01",11.74
"1366","2012-06-04",11.8
"1367","2012-06-05",11.8
"1368","2012-06-06",11.68
"1369","2012-06-07",11
"1370","2012-06-08",10.7
"1371","2012-06-11",10.7
"1372","2012-06-12",9.64
"1373","2012-06-13",9.58
"1374","2012-06-14",10.4
"1375","2012-06-15",10.8
"1376","2012-06-18",11.34
"1377","2012-06-19",12.26
"1378","2012-06-20",13.94
"1379","2012-06-21",14.26
"1380","2012-06-22",17
"1381","2012-06-25",16
"1382","2012-06-26",18.68
"1383","2012-06-27",22.02
"1384","2012-06-28",25.719999
"1385","2012-06-29",23.92
"1386","2012-07-02",23.459999
"1387","2012-07-03",30.68
"1388","2012-07-05",30.700001
"1389","2012-07-06",30
"1390","2012-07-09",29
"1391","2012-07-10",24.540001
"1392","2012-07-11",22.940001
"1393","2012-07-12",21.6
"1394","2012-07-13",20.799999
"1395","2012-07-16",21.6
"1396","2012-07-17",19.780001
"1397","2012-07-18",18.299999
"1398","2012-07-19",17.5
"1399","2012-07-20",17.34
"1400","2012-07-23",16.6
"1401","2012-07-24",16.52
"1402","2012-07-25",16.6
"1403","2012-07-26",15.16
"1404","2012-07-27",15.56
"1405","2012-07-30",15.6
"1406","2012-07-31",14.7
"1407","2012-08-01",15.18
"1408","2012-08-02",14.6
"1409","2012-08-03",15.56
"1410","2012-08-06",15.96
"1411","2012-08-07",15.72
"1412","2012-08-08",15.26
"1413","2012-08-09",14.92
"1414","2012-08-10",13.76
"1415","2012-08-13",12.4
"1416","2012-08-14",9.86
"1417","2012-08-15",9.78
"1418","2012-08-16",11.2
"1419","2012-08-17",10.24
"1420","2012-08-20",10.08
"1421","2012-08-21",9.92
"1422","2012-08-22",9.86
"1423","2012-08-23",10.16
"1424","2012-08-24",10.6
"1425","2012-08-27",10.1
"1426","2012-08-28",10.14
"1427","2012-08-29",10.26
"1428","2012-08-30",10.04
"1429","2012-08-31",9.42
"1430","2012-09-04",8.98
"1431","2012-09-05",9
"1432","2012-09-06",8.06
"1433","2012-09-07",7.54
"1434","2012-09-10",7.04
"1435","2012-09-11",7.6
"1436","2012-09-12",8.7
"1437","2012-09-13",10.2
"1438","2012-09-14",10.18
"1439","2012-09-17",10.14
"1440","2012-09-18",9.34
"1441","2012-09-19",10.72
"1442","2012-09-20",13.24
"1443","2012-09-21",12.12
"1444","2012-09-24",11.72
"1445","2012-09-25",11.24
"1446","2012-09-26",10.98
"1447","2012-09-27",10.2
"1448","2012-09-28",10.34
"1449","2012-10-01",9.72
"1450","2012-10-02",9.8
"1451","2012-10-03",10.68
"1452","2012-10-04",10.54
"1453","2012-10-05",8.52
"1454","2012-10-08",8.24
"1455","2012-10-09",8.38
"1456","2012-10-10",8.3
"1457","2012-10-11",8.24
"1458","2012-10-12",8.56
"1459","2012-10-15",8.1
"1460","2012-10-16",8.56
"1461","2012-10-17",8.08
"1462","2012-10-18",7.88
"1463","2012-10-19",7.56
"1464","2012-10-22",7.3
"1465","2012-10-23",7.6
"1466","2012-10-24",7.74
"1467","2012-10-25",7.66
"1468","2012-10-26",7.52
"1469","2012-10-31",7.22
"1470","2012-11-01",6.2
"1471","2012-11-02",6.64
"1472","2012-11-05",6.36
"1473","2012-11-06",6.64
"1474","2012-11-07",6.2
"1475","2012-11-08",6.2
"1476","2012-11-09",6.08
"1477","2012-11-12",6.1
"1478","2012-11-13",6.4
"1479","2012-11-14",6.36
"1480","2012-11-15",6.3
"1481","2012-11-16",6.66
"1482","2012-11-19",6.66
"1483","2012-11-20",6.52
"1484","2012-11-21",6.82
"1485","2012-11-23",6.52
"1486","2012-11-26",6.38
"1487","2012-11-27",6.52
"1488","2012-11-28",6.7
"1489","2012-11-29",7.06
"1490","2012-11-30",6.94
"1491","2012-12-03",6.5
"1492","2012-12-04",6.6
"1493","2012-12-05",6.4
"1494","2012-12-06",6.46
"1495","2012-12-07",6.5
"1496","2012-12-10",7.3
"1497","2012-12-11",7.28
"1498","2012-12-12",7.08
"1499","2012-12-13",7.38
"1500","2012-12-14",7.1
"1501","2012-12-17",9.98
"1502","2012-12-18",8.14
"1503","2012-12-19",8.38
"1504","2012-12-20",8.34
"1505","2012-12-21",7.86
"1506","2012-12-24",7.6
"1507","2012-12-26",7.6
"1508","2012-12-27",7.74
"1509","2012-12-28",7.68
"1510","2012-12-31",7.6
"1511","2013-01-02",7.86
"1512","2013-01-03",7.56
"1513","2013-01-04",7.32
"1514","2013-01-07",7.24
"1515","2013-01-08",7.3
"1516","2013-01-09",7.28
"1517","2013-01-10",7.98
"1518","2013-01-11",7.46
"1519","2013-01-14",7.92
"1520","2013-01-15",7.76
"1521","2013-01-16",7.4
"1522","2013-01-17",8.2
"1523","2013-01-18",7.28
"1524","2013-01-22",7.1
"1525","2013-01-23",7.16
"1526","2013-01-24",7.14
"1527","2013-01-25",7.3
"1528","2013-01-28",6.8
"1529","2013-01-29",6.5
"1530","2013-01-30",6.94
"1531","2013-01-31",6.62
"1532","2013-02-01",6.72
"1533","2013-02-04",6.78
"1534","2013-02-05",6.8
"1535","2013-02-06",6.88
"1536","2013-02-07",6.6
"1537","2013-02-08",6.54
"1538","2013-02-11",6.3
"1539","2013-02-12",6.5
"1540","2013-02-13",6.3
"1541","2013-02-14",6.64
"1542","2013-02-15",6.44
"1543","2013-02-19",6.18
"1544","2013-02-20",6.34
"1545","2013-02-21",6.32
"1546","2013-02-22",6.32
"1547","2013-02-25",6.28
"1548","2013-02-26",6.4
"1549","2013-02-27",6.28
"1550","2013-02-28",6.24
"1551","2013-03-01",6.16
"1552","2013-03-04",6.22
"1553","2013-03-05",6
"1554","2013-03-06",6.14
"1555","2013-03-07",6.2
"1556","2013-03-08",6.4
"1557","2013-03-11",6.48
"1558","2013-03-12",6.3
"1559","2013-03-13",6.24
"1560","2013-03-14",6.24
"1561","2013-03-15",6.04
"1562","2013-03-18",6.22
"1563","2013-03-19",6.3
"1564","2013-03-20",5.14
"1565","2013-03-21",4.6
"1566","2013-03-22",4.24
"1567","2013-03-25",4.22
"1568","2013-03-26",4.3
"1569","2013-03-27",5.42
"1570","2013-03-28",7.34
"1571","2013-04-01",6.44
"1572","2013-04-02",6.86
"1573","2013-04-03",6.58
"1574","2013-04-04",6.48
"1575","2013-04-05",6.04
"1576","2013-04-08",6.28
"1577","2013-04-09",5.74
"1578","2013-04-10",6.26
"1579","2013-04-11",6
"1580","2013-04-12",6.4
"1581","2013-04-15",6
"1582","2013-04-16",6
"1583","2013-04-17",6
"1584","2013-04-18",5.5
"1585","2013-04-19",6.26
"1586","2013-04-22",5.98
"1587","2013-04-23",6.3
"1588","2013-04-24",6.38
"1589","2013-04-25",6.3
"1590","2013-04-26",6.22
"1591","2013-04-29",5.98
"1592","2013-04-30",6
"1593","2013-05-01",6.3
"1594","2013-05-02",6.04
"1595","2013-05-03",6.12
"1596","2013-05-06",6.06
"1597","2013-05-07",6.04
"1598","2013-05-08",6.08
"1599","2013-05-09",5.94
"1600","2013-05-10",5.86
"1601","2013-05-13",5.66
"1602","2013-05-14",6.1
"1603","2013-05-15",6.1
"1604","2013-05-16",6.02
"1605","2013-05-17",6.1
"1606","2013-05-20",6.32
"1607","2013-05-21",6.32
"1608","2013-05-22",6.26
"1609","2013-05-23",6.38
"1610","2013-05-24",6.16
"1611","2013-05-28",6
"1612","2013-05-29",5.94
"1613","2013-05-30",5.8
"1614","2013-05-31",5.22
"1615","2013-06-03",5.02
"1616","2013-06-04",5.4
"1617","2013-06-05",5.2
"1618","2013-06-06",5.26
"1619","2013-06-07",5.36
"1620","2013-06-10",5.34
"1621","2013-06-11",5.26
"1622","2013-06-12",5.12
"1623","2013-06-13",5.38
"1624","2013-06-14",5.42
"1625","2013-06-17",6.14
"1626","2013-06-18",6
"1627","2013-06-19",5.86
"1628","2013-06-20",5.76
"1629","2013-06-21",5.66
"1630","2013-06-24",5.76
"1631","2013-06-25",5.88
"1632","2013-06-26",5.98
"1633","2013-06-27",5.6
"1634","2013-06-28",5.44
"1635","2013-07-01",5.44
"1636","2013-07-02",5.6
"1637","2013-07-03",5.72
"1638","2013-07-05",5.68
"1639","2013-07-08",5.28
"1640","2013-07-09",5.08
"1641","2013-07-10",5.3
"1642","2013-07-11",5.5
"1643","2013-07-12",5.34
"1644","2013-07-15",5.2
"1645","2013-07-16",5.2
"1646","2013-07-17",5.2
"1647","2013-07-18",5.08
"1648","2013-07-19",5
"1649","2013-07-22",5.04
"1650","2013-07-23",4.9
"1651","2013-07-24",4.96
"1652","2013-07-25",4.76
"1653","2013-07-26",5.16
"1654","2013-07-29",5.28
"1655","2013-07-30",5.3
"1656","2013-07-31",5.08
"1657","2013-08-01",6.34
"1658","2013-08-02",6.74
"1659","2013-08-05",6.2
"1660","2013-08-06",6.32
"1661","2013-08-07",6.54
"1662","2013-08-08",6.4
"1663","2013-08-09",6.3
"1664","2013-08-12",6.16
"1665","2013-08-13",6.88
"1666","2013-08-14",6.6
"1667","2013-08-15",6.84
"1668","2013-08-16",7.28
"1669","2013-08-19",6.54
"1670","2013-08-20",6.46
"1671","2013-08-21",6.7
"1672","2013-08-22",6.34
"1673","2013-08-23",6.52
"1674","2013-08-26",6.64
"1675","2013-08-27",6.6
"1676","2013-08-28",6.6
"1677","2013-08-29",6.8
"1678","2013-08-30",6.66
"1679","2013-09-03",6.64
"1680","2013-09-04",8.14
"1681","2013-09-05",8.44
"1682","2013-09-06",10.38
"1683","2013-09-09",9.94
"1684","2013-09-10",9.64
"1685","2013-09-11",9.62
"1686","2013-09-12",9.88
"1687","2013-09-13",9.88
"1688","2013-09-16",9.96
"1689","2013-09-17",10.06
"1690","2013-09-18",9.8
"1691","2013-09-19",8.76
"1692","2013-09-20",7.86
"1693","2013-09-23",7.24
"1694","2013-09-24",7.26
"1695","2013-09-25",6.92
"1696","2013-09-26",7.04
"1697","2013-09-27",6.82
"1698","2013-09-30",6.88
"1699","2013-10-01",6.84
"1700","2013-10-02",6.88
"1701","2013-10-03",6.62
"1702","2013-10-04",6.4
"1703","2013-10-07",6.38
"1704","2013-10-08",6.12
"1705","2013-10-09",5.74
"1706","2013-10-10",5.96
"1707","2013-10-11",6.02
"1708","2013-10-14",6.1
"1709","2013-10-15",6.14
"1710","2013-10-16",5.98
"1711","2013-10-17",6.08
"1712","2013-10-18",6.18
"1713","2013-10-21",6.1
"1714","2013-10-22",6.1
"1715","2013-10-23",6.2
"1716","2013-10-24",6.38
"1717","2013-10-25",6.46
"1718","2013-10-28",5.92
"1719","2013-10-29",5.92
"1720","2013-10-30",5.94
"1721","2013-10-31",5.96
"1722","2013-11-01",6.1
"1723","2013-11-04",5.92
"1724","2013-11-05",6.02
"1725","2013-11-06",5.86
"1726","2013-11-07",5.7
"1727","2013-11-08",5.74
"1728","2013-11-11",5.96
"1729","2013-11-12",6.02
"1730","2013-11-13",5.98
"1731","2013-11-14",6.04
"1732","2013-11-15",6.06
"1733","2013-11-18",5.96
"1734","2013-11-19",5.92
"1735","2013-11-20",5.72
"1736","2013-11-21",5.68
"1737","2013-11-22",5.92
"1738","2013-11-25",5.86
"1739","2013-11-26",7.34
"1740","2013-11-27",6.5
"1741","2013-11-29",6.8
"1742","2013-12-02",6.6
"1743","2013-12-03",6.48
"1744","2013-12-04",6.98
"1745","2013-12-05",6.98
"1746","2013-12-06",6.9
"1747","2013-12-09",6.64
"1748","2013-12-10",6.56
"1749","2013-12-11",7.28
"1750","2013-12-12",6.82
"1751","2013-12-13",6.68
"1752","2013-12-16",6.78
"1753","2013-12-17",6.48
"1754","2013-12-18",6.6
"1755","2013-12-19",6.94
"1756","2013-12-20",6.76
"1757","2013-12-23",7
"1758","2013-12-24",7.12
"1759","2013-12-26",6.96
"1760","2013-12-27",7.36
"1761","2013-12-30",7.6
"1762","2013-12-31",7.96
"1763","2014-01-02",8.42
"1764","2014-01-03",9.76
"1765","2014-01-06",11.4
"1766","2014-01-07",18.700001
"1767","2014-01-08",16.860001
"1768","2014-01-09",17.9
"1769","2014-01-10",17.299999
"1770","2014-01-13",20.780001
"1771","2014-01-14",20.42
"1772","2014-01-15",22.5
"1773","2014-01-16",24.32
"1774","2014-01-17",28.200001
"1775","2014-01-21",28.18
"1776","2014-01-22",28.02
"1777","2014-01-23",34
"1778","2014-01-24",42.360001
"1779","2014-01-27",47.040001
"1780","2014-01-28",32.200001
"1781","2014-01-29",34.080002
"1782","2014-01-30",37.18
"1783","2014-01-31",38.099998
"1784","2014-02-03",37.580002
"1785","2014-02-04",34.299999
"1786","2014-02-05",31.200001
"1787","2014-02-06",28.799999
"1788","2014-02-07",34.5
"1789","2014-02-10",35.799999
"1790","2014-02-11",34.580002
"1791","2014-02-12",47.279999
"1792","2014-02-13",59.279999
"1793","2014-02-14",59.459999
"1794","2014-02-18",53.52
"1795","2014-02-19",56.34
"1796","2014-02-20",56.099998
"1797","2014-02-21",53.52
"1798","2014-02-24",49.259998
"1799","2014-02-25",50.220001
"1800","2014-02-26",46.02
"1801","2014-02-27",42.84
"1802","2014-02-28",46.68
"1803","2014-03-03",48.66
"1804","2014-03-04",53.459999
"1805","2014-03-05",51
"1806","2014-03-06",47.34
"1807","2014-03-07",48.84
"1808","2014-03-10",47.580002
"1809","2014-03-11",44.700001
"1810","2014-03-12",46.619999
"1811","2014-03-13",45.900002
"1812","2014-03-14",44.34
"1813","2014-03-17",40.5
"1814","2014-03-18",41.639999
"1815","2014-03-19",44.700001
"1816","2014-03-20",48.900002
"1817","2014-03-21",44.939999
"1818","2014-03-24",43.68
"1819","2014-03-25",42.360001
"1820","2014-03-26",41.580002
"1821","2014-03-27",40.740002
"1822","2014-03-28",42.48
"1823","2014-03-31",41.040001
"1824","2014-04-01",43.139999
"1825","2014-04-02",45.779999
"1826","2014-04-03",43.380001
"1827","2014-04-04",41.279999
"1828","2014-04-07",38.52
"1829","2014-04-08",38.099998
"1830","2014-04-09",37.259998
"1831","2014-04-10",34.68
"1832","2014-04-11",33.299999
"1833","2014-04-14",29.879999
"1834","2014-04-15",26.76
"1835","2014-04-16",26.219999
"1836","2014-04-17",32.400002
"1837","2014-04-21",29.940001
"1838","2014-04-22",28.799999
"1839","2014-04-23",30.120001
"1840","2014-04-24",27.719999
"1841","2014-04-25",26.16
"1842","2014-04-28",26.219999
"1843","2014-04-29",25.5
"1844","2014-04-30",26.639999
"1845","2014-05-01",27.540001
"1846","2014-05-02",29.1
"1847","2014-05-05",27.059999
"1848","2014-05-06",28.02
"1849","2014-05-07",26.280001
"1850","2014-05-08",24.18
"1851","2014-05-09",23.280001
"1852","2014-05-12",22.559999
"1853","2014-05-13",20.16
"1854","2014-05-14",18.48
"1855","2014-05-15",18.18
"1856","2014-05-16",18.299999
"1857","2014-05-19",17.940001
"1858","2014-05-20",15.72
"1859","2014-05-21",14.28
"1860","2014-05-22",14.28
"1861","2014-05-23",26.52
"1862","2014-05-27",22.74
"1863","2014-05-28",30.42
"1864","2014-05-29",27.66
"1865","2014-05-30",28.02
"1866","2014-06-02",25.559999
"1867","2014-06-03",26.219999
"1868","2014-06-04",25.379999
"1869","2014-06-05",23.58
"1870","2014-06-06",23.58
"1871","2014-06-09",22.68
"1872","2014-06-10",22.74
"1873","2014-06-11",20.940001
"1874","2014-06-12",22.799999
"1875","2014-06-13",23.459999
"1876","2014-06-16",23.219999
"1877","2014-06-17",22.68
"1878","2014-06-18",25.5
"1879","2014-06-19",25.08
"1880","2014-06-20",25.92
"1881","2014-06-23",27.540001
"1882","2014-06-24",25.74
"1883","2014-06-25",25.5
"1884","2014-06-26",26.1
"1885","2014-06-27",27.299999
"1886","2014-06-30",26.219999
"1887","2014-07-01",25.74
"1888","2014-07-02",26.82
"1889","2014-07-03",27.719999
"1890","2014-07-07",26.16
"1891","2014-07-08",25.26
"1892","2014-07-09",24.719999
"1893","2014-07-10",24
"1894","2014-07-11",23.52
"1895","2014-07-14",23.82
"1896","2014-07-15",22.799999
"1897","2014-07-16",22.860001
"1898","2014-07-17",21.66
"1899","2014-07-18",22.200001
"1900","2014-07-21",22.799999
"1901","2014-07-22",24
"1902","2014-07-23",25.26
"1903","2014-07-24",25.32
"1904","2014-07-25",24.18
"1905","2014-07-28",23.16
"1906","2014-07-29",23.82
"1907","2014-07-30",23.940001
"1908","2014-07-31",23.34
"1909","2014-08-01",23.16
"1910","2014-08-04",23.459999
"1911","2014-08-05",23.1
"1912","2014-08-06",23.219999
"1913","2014-08-07",23.219999
"1914","2014-08-08",23.76
"1915","2014-08-11",23.639999
"1916","2014-08-12",23.1
"1917","2014-08-13",27.120001
"1918","2014-08-14",25.74
"1919","2014-08-15",25.440001
"1920","2014-08-18",25.860001
"1921","2014-08-19",24.959999
"1922","2014-08-20",24.120001
"1923","2014-08-21",23.459999
"1924","2014-08-22",24.24
"1925","2014-08-25",24.18
"1926","2014-08-26",24.059999
"1927","2014-08-27",24.6
"1928","2014-08-28",23.940001
"1929","2014-08-29",23.82
"1930","2014-09-02",23.639999
"1931","2014-09-03",23.1
"1932","2014-09-04",22.860001
"1933","2014-09-05",22.379999
"1934","2014-09-08",22.620001
"1935","2014-09-09",21.959999
"1936","2014-09-10",22.5
"1937","2014-09-11",22.08
"1938","2014-09-12",21.959999
"1939","2014-09-15",21.18
"1940","2014-09-16",20.76
"1941","2014-09-17",19.92
"1942","2014-09-18",20.34
"1943","2014-09-19",19.74
"1944","2014-09-22",18
"1945","2014-09-23",18.360001
"1946","2014-09-24",18.18
"1947","2014-09-25",17.76
"1948","2014-09-26",18.24
"1949","2014-09-29",18
"1950","2014-09-30",17.879999
"1951","2014-10-01",16.68
"1952","2014-10-02",16.74
"1953","2014-10-03",16.74
"1954","2014-10-06",16.32
"1955","2014-10-07",17.040001
"1956","2014-10-08",16.379999
"1957","2014-10-09",15.36
"1958","2014-10-10",15.42
"1959","2014-10-13",13.8
"1960","2014-10-14",13.56
"1961","2014-10-15",12.54
"1962","2014-10-16",13.5
"1963","2014-10-17",15.48
"1964","2014-10-20",15.78
"1965","2014-10-21",18.6
"1966","2014-10-22",18.18
"1967","2014-10-23",18.6
"1968","2014-10-24",17.76
"1969","2014-10-27",17.459999
"1970","2014-10-28",17.700001
"1971","2014-10-29",17.700001
"1972","2014-10-30",17.82
"1973","2014-10-31",18.18
"1974","2014-11-03",18.780001
"1975","2014-11-04",19.860001
"1976","2014-11-05",19.02
"1977","2014-11-06",19.139999
"1978","2014-11-07",20.16
"1979","2014-11-10",20.280001
"1980","2014-11-11",20.639999
"1981","2014-11-12",21.120001
"1982","2014-11-13",20.280001
"1983","2014-11-14",19.559999
"1984","2014-11-17",19.08
"1985","2014-11-18",18.780001
"1986","2014-11-19",18.780001
"1987","2014-11-20",18.719999
"1988","2014-11-21",18.9
"1989","2014-11-24",19.139999
"1990","2014-11-25",18.9
"1991","2014-11-26",19.02
"1992","2014-11-28",18.48
"1993","2014-12-01",17.76
"1994","2014-12-02",17.1
