"","date","CRVS"
"999","2020-03-11",2.71
"1000","2020-03-12",2.47
"1001","2020-03-13",2.4
"1002","2020-03-16",1.74
"1003","2020-03-17",1.9
"1004","2020-03-18",1.76
"1005","2020-03-19",2
"1006","2020-03-20",2.29
"1007","2020-03-23",2.03
"1008","2020-03-24",2.08
"1009","2020-03-25",2.23
"1010","2020-03-26",2.33
"1011","2020-03-27",2.36
"1012","2020-03-30",2.22
"1013","2020-03-31",2.11
"1014","2020-04-01",2.22
"1015","2020-04-02",2.05
"1016","2020-04-03",2.01
"1017","2020-04-06",2.05
"1018","2020-04-07",2.08
"1019","2020-04-08",2.02
"1020","2020-04-09",2.23
"1021","2020-04-13",2.27
"1022","2020-04-14",2.4
"1023","2020-04-15",2.33
"1024","2020-04-16",2.5
"1025","2020-04-17",2.44
"1026","2020-04-20",2.5
"1027","2020-04-21",2.55
"1028","2020-04-22",2.6
"1029","2020-04-23",2.6
"1030","2020-04-24",2.68
"1031","2020-04-27",2.71
"1032","2020-04-28",2.53
"1033","2020-04-29",2.53
"1034","2020-04-30",2.43
"1035","2020-05-01",2.15
"1036","2020-05-04",2.47
"1037","2020-05-05",3.03
"1038","2020-05-06",3.09
"1039","2020-05-07",3.35
"1040","2020-05-08",3.25
"1041","2020-05-11",3.46
"1042","2020-05-12",3.56
"1043","2020-05-13",3.47
"1044","2020-05-14",3.53
"1045","2020-05-15",3.51
"1046","2020-05-18",3.44
"1047","2020-05-19",3.5
"1048","2020-05-20",3.65
"1049","2020-05-21",3.63
"1050","2020-05-22",3.97
"1051","2020-05-26",3.7
"1052","2020-05-27",4.05
"1053","2020-05-28",3.66
"1054","2020-05-29",3.45
"1055","2020-06-01",3.3
"1056","2020-06-02",3.6
"1057","2020-06-03",3.7
"1058","2020-06-04",3.255
"1059","2020-06-05",3.28
"1060","2020-06-08",3.13
"1061","2020-06-09",3.27
"1062","2020-06-10",3.27
"1063","2020-06-11",2.86
"1064","2020-06-12",3.1
"1065","2020-06-15",3.17
"1066","2020-06-16",3.23
"1067","2020-06-17",3.21
"1068","2020-06-18",2.93
"1069","2020-06-19",2.98
"1070","2020-06-22",2.91
"1071","2020-06-23",2.93
"1072","2020-06-24",2.92
"1073","2020-06-25",2.98
"1074","2020-06-26",2.88
"1075","2020-06-29",2.87
"1076","2020-06-30",2.72
"1077","2020-07-01",2.65
"1078","2020-07-02",2.6
"1079","2020-07-06",2.74
"1080","2020-07-07",4.955
"1081","2020-07-08",5.37
"1082","2020-07-09",5.02
"1083","2020-07-10",4.4
"1084","2020-07-13",3.93
"1085","2020-07-14",3.81
"1086","2020-07-15",3.98
"1087","2020-07-16",4.18
"1088","2020-07-17",4.09
"1089","2020-07-20",4.32
"1090","2020-07-21",4.8
"1091","2020-07-22",4.59
"1092","2020-07-23",4.37
"1093","2020-07-24",4.29
"1094","2020-07-27",4.15
"1095","2020-07-28",3.92
"1096","2020-07-29",4.16
"1097","2020-07-30",4.27
"1098","2020-07-31",4.24
"1099","2020-08-03",4.23
"1100","2020-08-04",4.09
"1101","2020-08-05",4.15
"1102","2020-08-06",4.33
"1103","2020-08-07",4.25
"1104","2020-08-10",4.26
"1105","2020-08-11",4.01
"1106","2020-08-12",3.9
"1107","2020-08-13",3.68
"1108","2020-08-14",4.02
"1109","2020-08-17",3.96
"1110","2020-08-18",3.96
"1111","2020-08-19",4.05
"1112","2020-08-20",4
"1113","2020-08-21",3.87
"1114","2020-08-24",3.63
"1115","2020-08-25",3.74
"1116","2020-08-26",3.75
"1117","2020-08-27",3.55
"1118","2020-08-28",3.63
"1119","2020-08-31",3.79
"1120","2020-09-01",3.6
"1121","2020-09-02",3.51
"1122","2020-09-03",3.3
"1123","2020-09-04",3.11
"1124","2020-09-08",3.34
"1125","2020-09-09",3.5
"1126","2020-09-10",3.95
"1127","2020-09-11",3.87
"1128","2020-09-14",4.08
"1129","2020-09-15",4.22
"1130","2020-09-16",4.35
"1131","2020-09-17",4.5
"1132","2020-09-18",4.45
"1133","2020-09-21",4.3
"1134","2020-09-22",4.13
"1135","2020-09-23",3.89
"1136","2020-09-24",3.88
"1137","2020-09-25",4.01
"1138","2020-09-28",4.09
"1139","2020-09-29",3.93
"1140","2020-09-30",4.01
"1141","2020-10-01",4.08
"1142","2020-10-02",4.07
"1143","2020-10-05",4.86
"1144","2020-10-06",4.17
"1145","2020-10-07",4.21
"1146","2020-10-08",4.04
"1147","2020-10-09",3.99
"1148","2020-10-12",3.92
"1149","2020-10-13",4.24
"1150","2020-10-14",4
"1151","2020-10-15",4.1
"1152","2020-10-16",4.09
"1153","2020-10-19",4.05
"1154","2020-10-20",4.03
"1155","2020-10-21",3.92
"1156","2020-10-22",4
"1157","2020-10-23",3.96
"1158","2020-10-26",3.86
"1159","2020-10-27",4.09
"1160","2020-10-28",3.8
"1161","2020-10-29",3.99
"1162","2020-10-30",3.96
"1163","2020-11-02",3.9
"1164","2020-11-03",4.08
"1165","2020-11-04",4.21
"1166","2020-11-05",4.25
"1167","2020-11-06",4.19
"1168","2020-11-09",3.99
"1169","2020-11-10",4.06
"1170","2020-11-11",4.12
"1171","2020-11-12",4.13
"1172","2020-11-13",4.13
"1173","2020-11-16",4.11
"1174","2020-11-17",4.18
"1175","2020-11-18",4.1
"1176","2020-11-19",4.13
"1177","2020-11-20",3.99
"1178","2020-11-23",3.95
"1179","2020-11-24",3.94
"1180","2020-11-25",3.9
"1181","2020-11-27",4.03
