"","date","HIMX"
"1003","2010-12-23",2.03
"1004","2010-12-27",2.01
"1005","2010-12-28",2.05
"1006","2010-12-29",2.1
"1007","2010-12-30",2.17
"1008","2010-12-31",2.36
"1009","2011-01-03",2.4
"1010","2011-01-04",2.57
"1011","2011-01-05",2.51
"1012","2011-01-06",2.62
"1013","2011-01-07",2.63
"1014","2011-01-10",2.62
"1015","2011-01-11",2.57
"1016","2011-01-12",2.58
"1017","2011-01-13",2.6
"1018","2011-01-14",2.65
"1019","2011-01-18",2.65
"1020","2011-01-19",2.64
"1021","2011-01-20",2.54
"1022","2011-01-21",2.52
"1023","2011-01-24",2.55
"1024","2011-01-25",2.51
"1025","2011-01-26",2.53
"1026","2011-01-27",2.57
"1027","2011-01-28",2.55
"1028","2011-01-31",2.52
"1029","2011-02-01",2.53
"1030","2011-02-02",2.54
"1031","2011-02-03",2.5
"1032","2011-02-04",2.55
"1033","2011-02-07",2.62
"1034","2011-02-08",2.61
"1035","2011-02-09",2.63
"1036","2011-02-10",2.54
"1037","2011-02-11",2.52
"1038","2011-02-14",2.56
"1039","2011-02-15",2.57
"1040","2011-02-16",2.62
"1041","2011-02-17",2.63
"1042","2011-02-18",2.66
"1043","2011-02-22",2.53
"1044","2011-02-23",2.5
"1045","2011-02-24",2.45
"1046","2011-02-25",2.53
"1047","2011-02-28",2.53
"1048","2011-03-01",2.54
"1049","2011-03-02",2.57
"1050","2011-03-03",2.66
"1051","2011-03-04",2.57
"1052","2011-03-07",2.54
"1053","2011-03-08",2.58
"1054","2011-03-09",2.58
"1055","2011-03-10",2.5
"1056","2011-03-11",2.45
"1057","2011-03-14",2.38
"1058","2011-03-15",2.33
"1059","2011-03-16",2.34
"1060","2011-03-17",2.41
"1061","2011-03-18",2.43
"1062","2011-03-21",2.43
"1063","2011-03-22",2.43
"1064","2011-03-23",2.47
"1065","2011-03-24",2.43
"1066","2011-03-25",2.4
"1067","2011-03-28",2.36
"1068","2011-03-29",2.37
"1069","2011-03-30",2.37
"1070","2011-03-31",2.37
"1071","2011-04-01",2.4
"1072","2011-04-04",2.41
"1073","2011-04-05",2.39
"1074","2011-04-06",2.37
"1075","2011-04-07",2.37
"1076","2011-04-08",2.37
"1077","2011-04-11",2.35
"1078","2011-04-12",2.35
"1079","2011-04-13",2.36
"1080","2011-04-14",2.32
"1081","2011-04-15",2.38
"1082","2011-04-18",2.35
"1083","2011-04-19",2.36
"1084","2011-04-20",2.39
"1085","2011-04-21",2.38
"1086","2011-04-25",2.39
"1087","2011-04-26",2.38
"1088","2011-04-27",2.44
"1089","2011-04-28",2.5
"1090","2011-04-29",2.53
"1091","2011-05-02",2.55
"1092","2011-05-03",2.46
"1093","2011-05-04",2.5
"1094","2011-05-05",2.43
"1095","2011-05-06",2.4
"1096","2011-05-09",2.36
"1097","2011-05-10",2.35
"1098","2011-05-11",2.36
"1099","2011-05-12",2.3
"1100","2011-05-13",2.24
"1101","2011-05-16",2.17
"1102","2011-05-17",2.16
"1103","2011-05-18",2.2
"1104","2011-05-19",2.25
"1105","2011-05-20",2.1
"1106","2011-05-23",2.13
"1107","2011-05-24",2.19
"1108","2011-05-25",2.17
"1109","2011-05-26",2.15
"1110","2011-05-27",2.2
"1111","2011-05-31",2.18
"1112","2011-06-01",2.15
"1113","2011-06-02",2.11
"1114","2011-06-03",2.02
"1115","2011-06-06",2.01
"1116","2011-06-07",1.98
"1117","2011-06-08",1.98
"1118","2011-06-09",2.01
"1119","2011-06-10",1.98
"1120","2011-06-13",1.95
"1121","2011-06-14",1.96
"1122","2011-06-15",1.95
"1123","2011-06-16",1.93
"1124","2011-06-17",1.75
"1125","2011-06-20",2.01
"1126","2011-06-21",2.13
"1127","2011-06-22",2.11
"1128","2011-06-23",2.09
"1129","2011-06-24",2.18
"1130","2011-06-27",2.18
"1131","2011-06-28",2.17
"1132","2011-06-29",2.18
"1133","2011-06-30",2.2
"1134","2011-07-01",2.18
"1135","2011-07-05",2.14
"1136","2011-07-06",2.04
"1137","2011-07-07",2.1
"1138","2011-07-08",2.06
"1139","2011-07-11",2.01
"1140","2011-07-12",2.06
"1141","2011-07-13",2.01
"1142","2011-07-14",2.01
"1143","2011-07-15",1.98
"1144","2011-07-18",1.93
"1145","2011-07-19",1.93
"1146","2011-07-20",1.91
"1147","2011-07-21",1.91
"1148","2011-07-22",1.91
"1149","2011-07-25",1.9
"1150","2011-07-26",1.9
"1151","2011-07-27",1.86
"1152","2011-07-28",1.84
"1153","2011-07-29",1.75
"1154","2011-08-01",1.76
"1155","2011-08-02",1.81
"1156","2011-08-03",1.82
"1157","2011-08-04",1.73
"1158","2011-08-05",1.69
"1159","2011-08-08",1.62
"1160","2011-08-09",1.62
"1161","2011-08-10",1.25
"1162","2011-08-11",1.42
"1163","2011-08-12",1.5
"1164","2011-08-15",1.53
"1165","2011-08-16",1.49
"1166","2011-08-17",1.48
"1167","2011-08-18",1.4
"1168","2011-08-19",1.42
"1169","2011-08-22",1.41
"1170","2011-08-23",1.45
"1171","2011-08-24",1.37
"1172","2011-08-25",1.39
"1173","2011-08-26",1.41
"1174","2011-08-29",1.37
"1175","2011-08-30",1.36
"1176","2011-08-31",1.37
"1177","2011-09-01",1.36
"1178","2011-09-02",1.29
"1179","2011-09-06",1.31
"1180","2011-09-07",1.31
"1181","2011-09-08",1.28
"1182","2011-09-09",1.28
"1183","2011-09-12",1.24
"1184","2011-09-13",1.25
"1185","2011-09-14",1.25
"1186","2011-09-15",1.28
"1187","2011-09-16",1.28
"1188","2011-09-19",1.23
"1189","2011-09-20",1.2
"1190","2011-09-21",1.15
"1191","2011-09-22",1.11
"1192","2011-09-23",1.12
"1193","2011-09-26",1.14
"1194","2011-09-27",1.12
"1195","2011-09-28",1.1
"1196","2011-09-29",1.1
"1197","2011-09-30",1.11
"1198","2011-10-03",1.1
"1199","2011-10-04",1.08
"1200","2011-10-05",1.08
"1201","2011-10-06",1.09
"1202","2011-10-07",1.11
"1203","2011-10-10",1.11
"1204","2011-10-11",1.11
"1205","2011-10-12",1.1
"1206","2011-10-13",1.11
"1207","2011-10-14",1.11
"1208","2011-10-17",1.13
"1209","2011-10-18",1.01
"1210","2011-10-19",0.99
"1211","2011-10-20",1
"1212","2011-10-21",1.05
"1213","2011-10-24",1.05
"1214","2011-10-25",1.04
"1215","2011-10-26",1.06
"1216","2011-10-27",1.07
"1217","2011-10-28",1.09
"1218","2011-10-31",1.05
"1219","2011-11-01",1.06
"1220","2011-11-02",1.04
"1221","2011-11-03",1.06
"1222","2011-11-04",1.09
"1223","2011-11-07",1.07
"1224","2011-11-08",1.11
"1225","2011-11-09",1.09
"1226","2011-11-10",1.08
"1227","2011-11-11",1.09
"1228","2011-11-14",1.06
"1229","2011-11-15",1.1
"1230","2011-11-16",1.07
"1231","2011-11-17",1.06
"1232","2011-11-18",1.06
"1233","2011-11-21",1.04
"1234","2011-11-22",1.04
"1235","2011-11-23",1.02
"1236","2011-11-25",1.04
"1237","2011-11-28",1.02
"1238","2011-11-29",1.02
"1239","2011-11-30",1.04
"1240","2011-12-01",1.04
"1241","2011-12-02",1.05
"1242","2011-12-05",1.05
"1243","2011-12-06",1.04
"1244","2011-12-07",1.05
"1245","2011-12-08",1.02
"1246","2011-12-09",1.03
"1247","2011-12-12",1.02
"1248","2011-12-13",1
"1249","2011-12-14",1.02
"1250","2011-12-15",0.99
"1251","2011-12-16",0.99
"1252","2011-12-19",0.99
"1253","2011-12-20",0.99
"1254","2011-12-21",0.99
"1255","2011-12-22",0.99
"1256","2011-12-23",0.98
"1257","2011-12-27",1
"1258","2011-12-28",1
"1259","2011-12-29",1
"1260","2011-12-30",1
"1261","2012-01-03",0.99
"1262","2012-01-04",0.99
"1263","2012-01-05",1.05
"1264","2012-01-06",1.07
"1265","2012-01-09",1.09
"1266","2012-01-10",1.18
"1267","2012-01-11",1.23
"1268","2012-01-12",1.24
"1269","2012-01-13",1.28
"1270","2012-01-17",1.32
"1271","2012-01-18",1.4
"1272","2012-01-19",1.46
"1273","2012-01-20",1.39
"1274","2012-01-23",1.3
"1275","2012-01-24",1.24
"1276","2012-01-25",1.31
"1277","2012-01-26",1.39
"1278","2012-01-27",1.41
"1279","2012-01-30",1.42
"1280","2012-01-31",1.39
"1281","2012-02-01",1.44
"1282","2012-02-02",1.47
"1283","2012-02-03",1.52
"1284","2012-02-06",1.58
"1285","2012-02-07",1.73
"1286","2012-02-08",1.78
"1287","2012-02-09",1.65
"1288","2012-02-10",1.61
"1289","2012-02-13",1.61
"1290","2012-02-14",1.66
"1291","2012-02-15",1.65
"1292","2012-02-16",1.63
"1293","2012-02-17",1.58
"1294","2012-02-21",1.55
"1295","2012-02-22",1.53
"1296","2012-02-23",1.5
"1297","2012-02-24",1.48
"1298","2012-02-27",1.53
"1299","2012-02-28",1.54
"1300","2012-02-29",1.6
"1301","2012-03-01",1.61
"1302","2012-03-02",1.74
"1303","2012-03-05",1.71
"1304","2012-03-06",1.64
"1305","2012-03-07",1.69
"1306","2012-03-08",1.68
"1307","2012-03-09",1.68
"1308","2012-03-12",1.68
"1309","2012-03-13",1.68
"1310","2012-03-14",1.72
"1311","2012-03-15",1.74
"1312","2012-03-16",2
"1313","2012-03-19",1.96
"1314","2012-03-20",1.95
"1315","2012-03-21",2.04
"1316","2012-03-22",2.07
"1317","2012-03-23",2.17
"1318","2012-03-26",2.3
"1319","2012-03-27",2.05
"1320","2012-03-28",2.12
"1321","2012-03-29",2
"1322","2012-03-30",2.06
"1323","2012-04-02",2.01
"1324","2012-04-03",1.98
"1325","2012-04-04",1.92
"1326","2012-04-05",2.31
"1327","2012-04-09",2.22
"1328","2012-04-10",2.15
"1329","2012-04-11",2.22
"1330","2012-04-12",2.24
"1331","2012-04-13",2.17
"1332","2012-04-16",2.12
"1333","2012-04-17",2.13
"1334","2012-04-18",2.15
"1335","2012-04-19",2.09
"1336","2012-04-20",2.03
"1337","2012-04-23",2
"1338","2012-04-24",2.01
"1339","2012-04-25",2.03
"1340","2012-04-26",2.03
"1341","2012-04-27",2.06
"1342","2012-04-30",2.1
"1343","2012-05-01",2.14
"1344","2012-05-02",2.15
"1345","2012-05-03",2.12
"1346","2012-05-04",1.97
"1347","2012-05-07",2.03
"1348","2012-05-08",2
"1349","2012-05-09",2.09
"1350","2012-05-10",2.12
"1351","2012-05-11",2.08
"1352","2012-05-14",2.1
"1353","2012-05-15",2.11
"1354","2012-05-16",2.11
"1355","2012-05-17",2.05
"1356","2012-05-18",1.99
"1357","2012-05-21",2.07
"1358","2012-05-22",2.01
"1359","2012-05-23",2.04
"1360","2012-05-24",2.03
"1361","2012-05-25",2.04
"1362","2012-05-29",2.01
"1363","2012-05-30",1.99
"1364","2012-05-31",2
"1365","2012-06-01",1.95
"1366","2012-06-04",1.86
"1367","2012-06-05",1.82
"1368","2012-06-06",1.92
"1369","2012-06-07",1.81
"1370","2012-06-08",1.87
"1371","2012-06-11",1.84
"1372","2012-06-12",1.88
"1373","2012-06-13",1.9
"1374","2012-06-14",1.83
"1375","2012-06-15",1.9
"1376","2012-06-18",1.84
"1377","2012-06-19",1.87
"1378","2012-06-20",1.88
"1379","2012-06-21",1.85
"1380","2012-06-22",1.81
"1381","2012-06-25",1.8
"1382","2012-06-26",1.81
"1383","2012-06-27",1.81
"1384","2012-06-28",1.81
"1385","2012-06-29",1.88
"1386","2012-07-02",1.83
"1387","2012-07-03",1.82
"1388","2012-07-05",1.91
"1389","2012-07-06",1.87
"1390","2012-07-09",1.88
"1391","2012-07-10",1.73
"1392","2012-07-11",1.62
"1393","2012-07-12",1.5
"1394","2012-07-13",1.65
"1395","2012-07-16",1.57
"1396","2012-07-17",1.6
"1397","2012-07-18",1.62
"1398","2012-07-19",1.58
"1399","2012-07-20",1.57
"1400","2012-07-23",1.54
"1401","2012-07-24",1.53
"1402","2012-07-25",1.52
"1403","2012-07-26",1.59
"1404","2012-07-27",1.6
"1405","2012-07-30",1.57
"1406","2012-07-31",1.55
"1407","2012-08-01",1.54
"1408","2012-08-02",1.52
"1409","2012-08-03",1.56
"1410","2012-08-06",1.58
"1411","2012-08-07",1.62
"1412","2012-08-08",1.67
"1413","2012-08-09",1.71
"1414","2012-08-10",1.71
"1415","2012-08-13",1.69
"1416","2012-08-14",1.67
"1417","2012-08-15",1.7
"1418","2012-08-16",1.72
"1419","2012-08-17",1.79
"1420","2012-08-20",1.81
"1421","2012-08-21",1.78
"1422","2012-08-22",1.79
"1423","2012-08-23",1.76
"1424","2012-08-24",1.8
"1425","2012-08-27",1.8
"1426","2012-08-28",1.75
"1427","2012-08-29",1.76
"1428","2012-08-30",1.74
"1429","2012-08-31",1.74
"1430","2012-09-04",1.75
"1431","2012-09-05",1.74
"1432","2012-09-06",1.78
"1433","2012-09-07",1.78
"1434","2012-09-10",1.79
"1435","2012-09-11",1.79
"1436","2012-09-12",1.96
"1437","2012-09-13",1.99
"1438","2012-09-14",2.07
"1439","2012-09-17",2.04
"1440","2012-09-18",1.97
"1441","2012-09-19",1.99
"1442","2012-09-20",1.97
"1443","2012-09-21",2.01
"1444","2012-09-24",2.01
"1445","2012-09-25",1.98
"1446","2012-09-26",1.95
"1447","2012-09-27",1.99
"1448","2012-09-28",1.96
"1449","2012-10-01",2.04
"1450","2012-10-02",2.05
"1451","2012-10-03",2.03
"1452","2012-10-04",2.01
"1453","2012-10-05",2.01
"1454","2012-10-08",2
"1455","2012-10-09",1.98
"1456","2012-10-10",1.92
"1457","2012-10-11",1.99
"1458","2012-10-12",1.96
"1459","2012-10-15",1.94
"1460","2012-10-16",1.96
"1461","2012-10-17",1.99
"1462","2012-10-18",1.95
"1463","2012-10-19",1.95
"1464","2012-10-22",1.94
"1465","2012-10-23",1.92
"1466","2012-10-24",1.94
"1467","2012-10-25",1.79
"1468","2012-10-26",1.84
"1469","2012-10-31",1.81
"1470","2012-11-01",1.86
"1471","2012-11-02",1.85
"1472","2012-11-05",1.94
"1473","2012-11-06",1.98
"1474","2012-11-07",1.97
"1475","2012-11-08",1.98
"1476","2012-11-09",1.96
"1477","2012-11-12",1.97
"1478","2012-11-13",2.08
"1479","2012-11-14",2.02
"1480","2012-11-15",2.05
"1481","2012-11-16",2.04
"1482","2012-11-19",2.05
"1483","2012-11-20",2.07
"1484","2012-11-21",2.08
"1485","2012-11-23",2.1
"1486","2012-11-26",2.16
"1487","2012-11-27",2.21
"1488","2012-11-28",2.32
"1489","2012-11-29",2.43
"1490","2012-11-30",2.44
"1491","2012-12-03",2.42
"1492","2012-12-04",2.32
"1493","2012-12-05",2.38
"1494","2012-12-06",2.37
"1495","2012-12-07",2.4
"1496","2012-12-10",2.31
"1497","2012-12-11",2.31
"1498","2012-12-12",2.34
"1499","2012-12-13",2.31
"1500","2012-12-14",2.33
"1501","2012-12-17",2.32
"1502","2012-12-18",2.32
"1503","2012-12-19",2.39
"1504","2012-12-20",2.43
"1505","2012-12-21",2.39
"1506","2012-12-24",2.44
"1507","2012-12-26",2.37
"1508","2012-12-27",2.39
"1509","2012-12-28",2.37
"1510","2012-12-31",2.4
"1511","2013-01-02",2.79
"1512","2013-01-03",2.77
"1513","2013-01-04",2.76
"1514","2013-01-07",2.72
"1515","2013-01-08",2.74
"1516","2013-01-09",2.92
"1517","2013-01-10",2.91
"1518","2013-01-11",2.91
"1519","2013-01-14",2.89
"1520","2013-01-15",3.07
"1521","2013-01-16",3.21
"1522","2013-01-17",3.12
"1523","2013-01-18",3.01
"1524","2013-01-22",3.13
"1525","2013-01-23",3
"1526","2013-01-24",2.99
"1527","2013-01-25",3.02
"1528","2013-01-28",2.9
"1529","2013-01-29",2.64
"1530","2013-01-30",2.94
"1531","2013-01-31",2.95
"1532","2013-02-01",2.91
"1533","2013-02-04",2.88
"1534","2013-02-05",2.85
"1535","2013-02-06",2.91
"1536","2013-02-07",2.83
"1537","2013-02-08",2.87
"1538","2013-02-11",3.04
"1539","2013-02-12",3.02
"1540","2013-02-13",3
"1541","2013-02-14",2.92
"1542","2013-02-15",2.87
"1543","2013-02-19",2.98
"1544","2013-02-20",3.05
"1545","2013-02-21",3
"1546","2013-02-22",3.03
"1547","2013-02-25",3.01
"1548","2013-02-26",3.03
"1549","2013-02-27",3.02
"1550","2013-02-28",3.22
"1551","2013-03-01",3.48
"1552","2013-03-04",3.44
"1553","2013-03-05",4.06
"1554","2013-03-06",3.8
"1555","2013-03-07",4.15
"1556","2013-03-08",4.41
"1557","2013-03-11",4.57
"1558","2013-03-12",4.17
"1559","2013-03-13",3.96
"1560","2013-03-14",3.92
"1561","2013-03-15",4.21
"1562","2013-03-18",4.06
"1563","2013-03-19",4.04
"1564","2013-03-20",4.29
"1565","2013-03-21",4.17
"1566","2013-03-22",4.22
"1567","2013-03-25",4.36
"1568","2013-03-26",4.68
"1569","2013-03-27",4.59
"1570","2013-03-28",5.43
"1571","2013-04-01",5.09
"1572","2013-04-02",5.54
"1573","2013-04-03",5.32
"1574","2013-04-04",5.37
"1575","2013-04-05",5.39
"1576","2013-04-08",5.81
"1577","2013-04-09",6.06
"1578","2013-04-10",6.2
"1579","2013-04-11",6.26
"1580","2013-04-12",5.87
"1581","2013-04-15",5.86
"1582","2013-04-16",6.43
"1583","2013-04-17",6.25
"1584","2013-04-18",5.86
"1585","2013-04-19",5.5
"1586","2013-04-22",5.5
"1587","2013-04-23",5.39
"1588","2013-04-24",5.48
"1589","2013-04-25",5.46
"1590","2013-04-26",5.33
"1591","2013-04-29",5.61
"1592","2013-04-30",5.5
"1593","2013-05-01",5.47
"1594","2013-05-02",5.95
"1595","2013-05-03",6.61
"1596","2013-05-06",6
"1597","2013-05-07",6.55
"1598","2013-05-08",6.4
"1599","2013-05-09",6.42
"1600","2013-05-10",6.33
"1601","2013-05-13",6.44
"1602","2013-05-14",6.89
"1603","2013-05-15",7.71
"1604","2013-05-16",7.6
"1605","2013-05-17",7.57
"1606","2013-05-20",7.67
"1607","2013-05-21",7.3
"1608","2013-05-22",7
"1609","2013-05-23",7.15
"1610","2013-05-24",7
"1611","2013-05-28",6.81
"1612","2013-05-29",6.66
"1613","2013-05-30",7.44
"1614","2013-05-31",7.2
"1615","2013-06-03",7.13
"1616","2013-06-04",6.98
"1617","2013-06-05",6.8
"1618","2013-06-06",6.61
"1619","2013-06-07",6.82
"1620","2013-06-10",6.87
"1621","2013-06-11",6.52
"1622","2013-06-12",6.21
"1623","2013-06-13",5.85
"1624","2013-06-14",5.39
"1625","2013-06-17",5.65
"1626","2013-06-18",5.61
"1627","2013-06-19",5.55
"1628","2013-06-20",5.23
"1629","2013-06-21",5.06
"1630","2013-06-24",4.87
"1631","2013-06-25",4.91
"1632","2013-06-26",5.46
"1633","2013-06-27",5.34
"1634","2013-06-28",5.22
"1635","2013-07-01",5.55
"1636","2013-07-02",5.46
"1637","2013-07-03",5.5
"1638","2013-07-05",5.69
"1639","2013-07-08",5.49
"1640","2013-07-09",5.4
"1641","2013-07-10",5.24
"1642","2013-07-11",5.19
"1643","2013-07-12",5.64
"1644","2013-07-15",6.02
"1645","2013-07-16",5.7
"1646","2013-07-17",5.39
"1647","2013-07-18",5.35
"1648","2013-07-19",5.17
"1649","2013-07-22",6.74
"1650","2013-07-23",7.27
"1651","2013-07-24",7.59
"1652","2013-07-25",7.33
"1653","2013-07-26",7.3
"1654","2013-07-29",7.18
"1655","2013-07-30",6.82
"1656","2013-07-31",6.51
"1657","2013-08-01",6.55
"1658","2013-08-02",6.57
"1659","2013-08-05",6.41
"1660","2013-08-06",6.99
"1661","2013-08-07",6.62
"1662","2013-08-08",6.64
"1663","2013-08-09",6.65
"1664","2013-08-12",6.72
"1665","2013-08-13",6.67
"1666","2013-08-14",6.7
"1667","2013-08-15",6.12
"1668","2013-08-16",6.08
"1669","2013-08-19",5.78
"1670","2013-08-20",5.89
"1671","2013-08-21",5.93
"1672","2013-08-22",6.14
"1673","2013-08-23",6.11
"1674","2013-08-26",6.06
"1675","2013-08-27",5.79
"1676","2013-08-28",5.91
"1677","2013-08-29",6.17
"1678","2013-08-30",6.07
"1679","2013-09-03",6.48
"1680","2013-09-04",7.35
"1681","2013-09-05",8.62
"1682","2013-09-06",8.08
"1683","2013-09-09",8.11
"1684","2013-09-10",8.47
"1685","2013-09-11",9.18
"1686","2013-09-12",8.67
"1687","2013-09-13",8.79
"1688","2013-09-16",8.69
"1689","2013-09-17",9.11
"1690","2013-09-18",9.72
"1691","2013-09-19",10.04
"1692","2013-09-20",10.76
"1693","2013-09-23",10.47
"1694","2013-09-24",10.42
"1695","2013-09-25",10.14
"1696","2013-09-26",10.15
"1697","2013-09-27",9.72
"1698","2013-09-30",10
"1699","2013-10-01",10.53
"1700","2013-10-02",11.02
"1701","2013-10-03",10.79
"1702","2013-10-04",10.94
"1703","2013-10-07",10.61
"1704","2013-10-08",10.08
"1705","2013-10-09",10.21
"1706","2013-10-10",10.82
"1707","2013-10-11",10.69
"1708","2013-10-14",10.68
"1709","2013-10-15",10.48
"1710","2013-10-16",10.4
"1711","2013-10-17",10.29
"1712","2013-10-18",10.69
"1713","2013-10-21",10.4
"1714","2013-10-22",10.22
"1715","2013-10-23",9.93
"1716","2013-10-24",9.68
"1717","2013-10-25",9.54
"1718","2013-10-28",9.64
"1719","2013-10-29",10.3
"1720","2013-10-30",10.16
"1721","2013-10-31",9.68
"1722","2013-11-01",9.52
"1723","2013-11-04",10.11
"1724","2013-11-05",9.92
"1725","2013-11-06",9.47
"1726","2013-11-07",8.51
"1727","2013-11-08",8.75
"1728","2013-11-11",9.33
"1729","2013-11-12",9.15
"1730","2013-11-13",9.43
"1731","2013-11-14",9.33
"1732","2013-11-15",9.2
"1733","2013-11-18",9.14
"1734","2013-11-19",9.36
"1735","2013-11-20",9.2
"1736","2013-11-21",9.16
"1737","2013-11-22",9.43
"1738","2013-11-25",9.27
"1739","2013-11-26",9.43
"1740","2013-11-27",10.38
"1741","2013-11-29",10
"1742","2013-12-02",10.01
"1743","2013-12-03",10.29
"1744","2013-12-04",10.96
"1745","2013-12-05",10.89
"1746","2013-12-06",10.65
"1747","2013-12-09",10.44
"1748","2013-12-10",11.02
"1749","2013-12-11",11.14
"1750","2013-12-12",10.96
"1751","2013-12-13",10.96
"1752","2013-12-16",11.82
"1753","2013-12-17",12.13
"1754","2013-12-18",12.06
"1755","2013-12-19",12.7
"1756","2013-12-20",13.44
"1757","2013-12-23",13.12
"1758","2013-12-24",13.55
"1759","2013-12-26",13.53
"1760","2013-12-27",13.45
"1761","2013-12-30",14.17
"1762","2013-12-31",14.71
"1763","2014-01-02",14.42
"1764","2014-01-03",14.63
"1765","2014-01-06",14.22
"1766","2014-01-07",14.24
"1767","2014-01-08",14.15
"1768","2014-01-09",14.29
"1769","2014-01-10",13.72
"1770","2014-01-13",12.87
"1771","2014-01-14",13.46
"1772","2014-01-15",13.6
"1773","2014-01-16",13.45
"1774","2014-01-17",13.38
"1775","2014-01-21",13.83
"1776","2014-01-22",14.8
"1777","2014-01-23",14.41
"1778","2014-01-24",13.55
"1779","2014-01-27",14.54
"1780","2014-01-28",13.54
"1781","2014-01-29",13.7
"1782","2014-01-30",14.18
"1783","2014-01-31",14.64
"1784","2014-02-03",14.13
"1785","2014-02-04",14.21
"1786","2014-02-05",13.86
"1787","2014-02-06",14.07
"1788","2014-02-07",14.42
"1789","2014-02-10",14.29
"1790","2014-02-11",14.41
"1791","2014-02-12",13.87
"1792","2014-02-13",14.13
"1793","2014-02-14",13.79
"1794","2014-02-18",13.44
"1795","2014-02-19",13.32
"1796","2014-02-20",13.84
"1797","2014-02-21",13.42
"1798","2014-02-24",13.58
"1799","2014-02-25",13.47
"1800","2014-02-26",13.85
"1801","2014-02-27",13.95
"1802","2014-02-28",13.81
"1803","2014-03-03",13.67
"1804","2014-03-04",14.23
"1805","2014-03-05",14.34
"1806","2014-03-06",14.28
"1807","2014-03-07",13.98
"1808","2014-03-10",15.5
"1809","2014-03-11",15.13
"1810","2014-03-12",15.65
"1811","2014-03-13",14.74
"1812","2014-03-14",14.69
"1813","2014-03-17",14.93
"1814","2014-03-18",15.06
"1815","2014-03-19",14.97
"1816","2014-03-20",14.71
"1817","2014-03-21",14.05
"1818","2014-03-24",13.38
"1819","2014-03-25",11.86
"1820","2014-03-26",11.7
"1821","2014-03-27",11.41
"1822","2014-03-28",11.38
"1823","2014-03-31",11.52
"1824","2014-04-01",11.98
"1825","2014-04-02",11.79
"1826","2014-04-03",11.92
"1827","2014-04-04",11.43
"1828","2014-04-07",10.83
"1829","2014-04-08",11.35
"1830","2014-04-09",11.6
"1831","2014-04-10",10.86
"1832","2014-04-11",10.47
"1833","2014-04-14",9
"1834","2014-04-15",9.32
"1835","2014-04-16",9.3
"1836","2014-04-17",9.12
"1837","2014-04-21",9.24
"1838","2014-04-22",9.29
"1839","2014-04-23",9.28
"1840","2014-04-24",9.13
"1841","2014-04-25",8.59
"1842","2014-04-28",8.37
"1843","2014-04-29",8.69
"1844","2014-04-30",8.72
"1845","2014-05-01",8.7
"1846","2014-05-02",8.78
"1847","2014-05-05",8.48
"1848","2014-05-06",8.28
"1849","2014-05-07",7.86
"1850","2014-05-08",7.7
"1851","2014-05-09",6.68
"1852","2014-05-12",7.01
"1853","2014-05-13",6.81
"1854","2014-05-14",6.97
"1855","2014-05-15",7.07
"1856","2014-05-16",6.96
"1857","2014-05-19",7.08
"1858","2014-05-20",7.2
"1859","2014-05-21",7.45
"1860","2014-05-22",7.55
"1861","2014-05-23",7.66
"1862","2014-05-27",6.62
"1863","2014-05-28",6.91
"1864","2014-05-29",6.95
"1865","2014-05-30",6.63
"1866","2014-06-02",5.94
"1867","2014-06-03",6.23
"1868","2014-06-04",6.26
"1869","2014-06-05",6.48
"1870","2014-06-06",6.53
"1871","2014-06-09",6.65
"1872","2014-06-10",6.66
"1873","2014-06-11",6.64
"1874","2014-06-12",6.39
"1875","2014-06-13",6.36
"1876","2014-06-16",6.59
"1877","2014-06-17",6.62
"1878","2014-06-18",6.51
"1879","2014-06-19",6.72
"1880","2014-06-20",6.86
"1881","2014-06-23",6.89
"1882","2014-06-24",6.62
"1883","2014-06-25",6.81
"1884","2014-06-26",6.75
"1885","2014-06-27",6.8
"1886","2014-06-30",6.86
"1887","2014-07-01",6.88
"1888","2014-07-02",6.78
"1889","2014-07-03",6.76
"1890","2014-07-07",6.58
"1891","2014-07-08",6.35
"1892","2014-07-09",6.21
"1893","2014-07-10",6.24
"1894","2014-07-11",6.32
"1895","2014-07-14",6.21
"1896","2014-07-15",6.13
"1897","2014-07-16",6.04
"1898","2014-07-17",5.78
"1899","2014-07-18",5.96
"1900","2014-07-21",6.11
"1901","2014-07-22",6.06
"1902","2014-07-23",5.81
"1903","2014-07-24",5.97
"1904","2014-07-25",5.83
"1905","2014-07-28",5.91
"1906","2014-07-29",5.86
"1907","2014-07-30",6.4
"1908","2014-07-31",6.4
"1909","2014-08-01",6.23
"1910","2014-08-04",6.41
"1911","2014-08-05",6.71
"1912","2014-08-06",6.56
"1913","2014-08-07",6.99
"1914","2014-08-08",7.39
"1915","2014-08-11",7.82
"1916","2014-08-12",7.73
"1917","2014-08-13",7.71
"1918","2014-08-14",7.68
"1919","2014-08-15",7.69
"1920","2014-08-18",7.74
"1921","2014-08-19",7.75
"1922","2014-08-20",7.71
"1923","2014-08-21",7.76
"1924","2014-08-22",8.35
"1925","2014-08-25",8.16
"1926","2014-08-26",8.2
"1927","2014-08-27",8.12
"1928","2014-08-28",8.19
"1929","2014-08-29",8.32
"1930","2014-09-02",8.52
"1931","2014-09-03",8.77
"1932","2014-09-04",8.64
"1933","2014-09-05",9.07
"1934","2014-09-08",9.02
"1935","2014-09-09",8.71
"1936","2014-09-10",8.67
"1937","2014-09-11",8.68
