"","date","EFOI"
"1068","2011-03-29",60
"1069","2011-03-30",57
"1070","2011-03-31",61
"1071","2011-04-01",53
"1072","2011-04-04",51
"1073","2011-04-05",50
"1074","2011-04-06",47.5
"1075","2011-04-07",47.5
"1076","2011-04-08",47.5
"1077","2011-04-11",47
"1078","2011-04-12",42.5
"1079","2011-04-13",42
"1080","2011-04-14",43
"1081","2011-04-15",40
"1082","2011-04-18",39.5
"1083","2011-04-19",38.5
"1084","2011-04-20",41
"1085","2011-04-21",39
"1086","2011-04-25",40
"1087","2011-04-26",38.5
"1088","2011-04-27",40
"1089","2011-04-28",39.5
"1090","2011-04-29",39
"1091","2011-05-02",39
"1092","2011-05-03",40
"1093","2011-05-04",37.5
"1094","2011-05-05",36.5
"1095","2011-05-06",34.5
"1096","2011-05-09",33.5
"1097","2011-05-10",33.5
"1098","2011-05-11",31
"1099","2011-05-12",30
"1100","2011-05-13",29
"1101","2011-05-16",30
"1102","2011-05-17",30
"1103","2011-05-18",30
"1104","2011-05-19",30.5
"1105","2011-05-20",29.5
"1106","2011-05-23",28.5
"1107","2011-05-24",29
"1108","2011-05-25",30
"1109","2011-05-26",27.5
"1110","2011-05-27",25
"1111","2011-05-31",24.5
"1112","2011-06-01",26.5
"1113","2011-06-02",24.5
"1114","2011-06-03",25
"1115","2011-06-06",26
"1116","2011-06-07",24.5
"1117","2011-06-08",23.5
"1118","2011-06-09",24
"1119","2011-06-10",27
"1120","2011-06-13",26
"1121","2011-06-14",25
"1122","2011-06-15",20
"1123","2011-06-16",20
"1124","2011-06-17",20.5
"1125","2011-06-20",23.5
"1126","2011-06-21",24.5
"1127","2011-06-22",24
"1128","2011-06-23",24
"1129","2011-06-24",24
"1130","2011-06-27",24.5
"1131","2011-06-28",24.5
"1132","2011-06-29",24.5
"1133","2011-06-30",24
"1134","2011-07-01",24.5
"1135","2011-07-05",23.5
"1136","2011-07-06",24.5
"1137","2011-07-07",27
"1138","2011-07-08",28
"1139","2011-07-11",28.5
"1140","2011-07-12",26.5
"1141","2011-07-13",28
"1142","2011-07-14",28
"1143","2011-07-15",27.5
"1144","2011-07-18",27.5
"1145","2011-07-19",26.5
"1146","2011-07-20",25.5
"1147","2011-07-21",24.5
"1148","2011-07-22",24
"1149","2011-07-25",24
"1150","2011-07-26",24
"1151","2011-07-27",23.5
"1152","2011-07-28",23.5
"1153","2011-07-29",23.5
"1154","2011-08-01",23.5
"1155","2011-08-02",21
"1156","2011-08-03",30.5
"1157","2011-08-04",25.5
"1158","2011-08-05",25
"1159","2011-08-08",23
"1160","2011-08-09",23
"1161","2011-08-10",21.5
"1162","2011-08-11",23.5
"1163","2011-08-12",23.5
"1164","2011-08-15",26
"1165","2011-08-16",22
"1166","2011-08-17",22
"1167","2011-08-18",21.5
"1168","2011-08-19",22
"1169","2011-08-22",20.5
"1170","2011-08-23",21.5
"1171","2011-08-24",22
"1172","2011-08-25",20.5
"1173","2011-08-26",22
"1174","2011-08-29",21
"1175","2011-08-30",21
"1176","2011-08-31",21
"1177","2011-09-01",22
"1178","2011-09-02",22
"1179","2011-09-06",20.5
"1180","2011-09-07",21.5
"1181","2011-09-08",20.5
"1182","2011-09-09",21.5
"1183","2011-09-12",20
"1184","2011-09-13",20
"1185","2011-09-14",20
"1186","2011-09-15",20.5
"1187","2011-09-16",20.5
"1188","2011-09-19",20
"1189","2011-09-20",20
"1190","2011-09-21",20
"1191","2011-09-22",19
"1192","2011-09-23",18.5
"1193","2011-09-26",18
"1194","2011-09-27",19.5
"1195","2011-09-28",19.5
"1196","2011-09-29",17.5
"1197","2011-09-30",18
"1198","2011-10-03",16.5
"1199","2011-10-04",17.5
"1200","2011-10-05",15.5
"1201","2011-10-06",15
"1202","2011-10-07",15.5
"1203","2011-10-10",15
"1204","2011-10-11",14.5
"1205","2011-10-12",15
"1206","2011-10-13",16
"1207","2011-10-14",16.5
"1208","2011-10-17",13
"1209","2011-10-18",15
"1210","2011-10-19",14
"1211","2011-10-20",14
"1212","2011-10-21",14
"1213","2011-10-24",14
"1214","2011-10-25",14
"1215","2011-10-26",14
"1216","2011-10-27",14.5
"1217","2011-10-28",16
"1218","2011-10-31",17.5
"1219","2011-11-01",16
"1220","2011-11-02",16
"1221","2011-11-03",15
"1222","2011-11-04",17
"1223","2011-11-07",21
"1224","2011-11-08",20.5
"1225","2011-11-09",18.5
"1226","2011-11-10",18
"1227","2011-11-11",17.5
"1228","2011-11-14",19.5
"1229","2011-11-15",18
"1230","2011-11-16",19.5
"1231","2011-11-17",19.5
"1232","2011-11-18",19
"1233","2011-11-21",18
"1234","2011-11-22",17.5
"1235","2011-11-23",18
"1236","2011-11-25",15
"1237","2011-11-28",11.5
"1238","2011-11-29",12.5
"1239","2011-11-30",11
"1240","2011-12-01",10
"1241","2011-12-02",10.5
"1242","2011-12-05",10.5
"1243","2011-12-06",12
"1244","2011-12-07",10.5
"1245","2011-12-08",10
"1246","2011-12-09",9.5
"1247","2011-12-12",10.5
"1248","2011-12-13",10
"1249","2011-12-14",10
"1250","2011-12-15",10
"1251","2011-12-16",10
"1252","2011-12-19",10.5
"1253","2011-12-20",10.5
"1254","2011-12-21",10
"1255","2011-12-22",11
"1256","2011-12-23",9
"1257","2011-12-27",9
"1258","2011-12-28",9.5
"1259","2011-12-29",8.5
"1260","2011-12-30",10
"1261","2012-01-03",9.5
"1262","2012-01-04",9.5
"1263","2012-01-05",9.5
"1264","2012-01-06",9.5
"1265","2012-01-09",10
"1266","2012-01-10",10.5
"1267","2012-01-11",10.5
"1268","2012-01-12",11
"1269","2012-01-13",11
"1270","2012-01-17",11
"1271","2012-01-18",10
"1272","2012-01-19",9.5
"1273","2012-01-20",9.5
"1274","2012-01-23",11
"1275","2012-01-24",10
"1276","2012-01-25",11
"1277","2012-01-26",11
"1278","2012-01-27",11
"1279","2012-01-30",11
"1280","2012-01-31",10
"1281","2012-02-01",10.5
"1282","2012-02-02",10.5
"1283","2012-02-03",10.5
"1284","2012-02-06",11
"1285","2012-02-07",11
"1286","2012-02-08",12.5
"1287","2012-02-09",13.5
"1288","2012-02-10",13
"1289","2012-02-13",12.5
"1290","2012-02-14",12.5
"1291","2012-02-15",15
"1292","2012-02-16",20
"1293","2012-02-17",20
"1294","2012-02-21",24
"1295","2012-02-22",25.5
"1296","2012-02-23",30
"1297","2012-02-24",27
"1298","2012-02-27",28
"1299","2012-02-28",28
"1300","2012-02-29",25
"1301","2012-03-01",21.5
"1302","2012-03-02",21.5
"1303","2012-03-05",18
"1304","2012-03-06",21
"1305","2012-03-07",20
"1306","2012-03-08",20
"1307","2012-03-09",20
"1308","2012-03-12",19
"1309","2012-03-13",20
"1310","2012-03-14",19
"1311","2012-03-15",18.5
"1312","2012-03-16",17.5
"1313","2012-03-19",20
"1314","2012-03-20",17.5
"1315","2012-03-21",17.5
"1316","2012-03-22",19
"1317","2012-03-23",19.5
"1318","2012-03-26",20
"1319","2012-03-27",20
"1320","2012-03-28",20
"1321","2012-03-29",22
"1322","2012-03-30",21
"1323","2012-04-02",18
"1324","2012-04-03",17.5
"1325","2012-04-04",17.5
"1326","2012-04-05",17.5
"1327","2012-04-09",17
"1328","2012-04-10",17
"1329","2012-04-11",17.5
"1330","2012-04-12",19
"1331","2012-04-13",19
"1332","2012-04-16",18.5
"1333","2012-04-17",18
"1334","2012-04-18",18
"1335","2012-04-19",19.5
"1336","2012-04-20",19.5
"1337","2012-04-23",20
"1338","2012-04-24",20
"1339","2012-04-25",19.5
"1340","2012-04-26",18.5
"1341","2012-04-27",18
"1342","2012-04-30",18.5
"1343","2012-05-01",18.5
"1344","2012-05-02",18.5
"1345","2012-05-03",19.5
"1346","2012-05-04",19
"1347","2012-05-07",17.5
"1348","2012-05-08",17.5
"1349","2012-05-09",20
"1350","2012-05-10",18.5
"1351","2012-05-11",18.5
"1352","2012-05-14",19
"1353","2012-05-15",17
"1354","2012-05-16",19
"1355","2012-05-17",17.5
"1356","2012-05-18",17.5
"1357","2012-05-21",18.5
"1358","2012-05-22",18.5
"1359","2012-05-23",18
"1360","2012-05-24",18
"1361","2012-05-25",18
"1362","2012-05-29",18
"1363","2012-05-30",16.5
"1364","2012-05-31",16.5
"1365","2012-06-01",17.5
"1366","2012-06-04",14.5
"1367","2012-06-05",16
"1368","2012-06-06",16
"1369","2012-06-07",14
"1370","2012-06-08",14
"1371","2012-06-11",14
"1372","2012-06-12",13.5
"1373","2012-06-13",13
"1374","2012-06-14",14.5
"1375","2012-06-15",13
"1376","2012-06-18",12
"1377","2012-06-19",12
"1378","2012-06-20",12
"1379","2012-06-21",12
"1380","2012-06-22",12
"1381","2012-06-25",12.5
"1382","2012-06-26",12
"1383","2012-06-27",12
"1384","2012-06-28",12
"1385","2012-06-29",12
"1386","2012-07-02",12
"1387","2012-07-03",12
"1388","2012-07-05",12
"1389","2012-07-06",12.5
"1390","2012-07-09",12
"1391","2012-07-10",12
"1392","2012-07-11",13
"1393","2012-07-12",13
"1394","2012-07-13",13.5
"1395","2012-07-16",13.5
"1396","2012-07-17",12
"1397","2012-07-18",13.5
"1398","2012-07-19",14.5
"1399","2012-07-20",14.5
"1400","2012-07-23",13
"1401","2012-07-24",13
"1402","2012-07-25",13
"1403","2012-07-26",13
"1404","2012-07-27",13
"1405","2012-07-30",13
"1406","2012-07-31",13
"1407","2012-08-01",12.5
"1408","2012-08-02",12
"1409","2012-08-03",12.5
"1410","2012-08-06",13
"1411","2012-08-07",13.5
"1412","2012-08-08",13.5
"1413","2012-08-09",12.5
"1414","2012-08-10",12.5
"1415","2012-08-13",12.5
"1416","2012-08-14",12.5
"1417","2012-08-15",14
"1418","2012-08-16",14
"1419","2012-08-17",12.5
"1420","2012-08-20",13
"1421","2012-08-21",12.5
"1422","2012-08-22",12.5
"1423","2012-08-23",12.5
"1424","2012-08-24",12.5
"1425","2012-08-27",12.5
"1426","2012-08-28",12.5
"1427","2012-08-29",12.5
"1428","2012-08-30",12.5
"1429","2012-08-31",12.5
"1430","2012-09-04",12.5
"1431","2012-09-05",12.5
"1432","2012-09-06",12.5
"1433","2012-09-07",12.5
"1434","2012-09-10",12.5
"1435","2012-09-11",13.5
"1436","2012-09-12",12.5
"1437","2012-09-13",12.5
"1438","2012-09-14",12
"1439","2012-09-17",12
"1440","2012-09-18",11.5
"1441","2012-09-19",11.5
"1442","2012-09-20",12.5
"1443","2012-09-21",12.5
"1444","2012-09-24",11.5
"1445","2012-09-25",11.5
"1446","2012-09-26",13.5
"1447","2012-09-27",11.5
"1448","2012-09-28",12
"1449","2012-10-01",12
"1450","2012-10-02",13.5
"1451","2012-10-03",11.5
"1452","2012-10-04",12
"1453","2012-10-05",11.5
"1454","2012-10-08",11.5
"1455","2012-10-09",12
"1456","2012-10-10",12
"1457","2012-10-11",12
"1458","2012-10-12",10.5
"1459","2012-10-15",12.5
"1460","2012-10-16",11
"1461","2012-10-17",12.5
"1462","2012-10-18",12
"1463","2012-10-19",11.5
"1464","2012-10-22",10.5
"1465","2012-10-23",11
"1466","2012-10-24",11
"1467","2012-10-25",11.5
"1468","2012-10-26",12
"1469","2012-10-31",10
"1470","2012-11-01",11.5
"1471","2012-11-02",10.5
"1472","2012-11-05",9.5
"1473","2012-11-06",9
"1474","2012-11-07",10
"1475","2012-11-08",12
"1476","2012-11-09",11
"1477","2012-11-12",10
"1478","2012-11-13",10.5
"1479","2012-11-14",11.5
"1480","2012-11-15",11.5
"1481","2012-11-16",12
"1482","2012-11-19",11.5
"1483","2012-11-20",11.5
"1484","2012-11-21",12
"1485","2012-11-23",10
"1486","2012-11-26",11.5
"1487","2012-11-27",10.5
"1488","2012-11-28",10.5
"1489","2012-11-29",10.5
"1490","2012-11-30",10.5
"1491","2012-12-03",10
"1492","2012-12-04",10
"1493","2012-12-05",10
"1494","2012-12-06",10
"1495","2012-12-07",10
"1496","2012-12-10",10.5
"1497","2012-12-11",10
"1498","2012-12-12",10
"1499","2012-12-13",10
"1500","2012-12-14",10.5
"1501","2012-12-17",9.5
"1502","2012-12-18",9.5
"1503","2012-12-19",9.5
"1504","2012-12-20",9.5
"1505","2012-12-21",9.5
"1506","2012-12-24",9
"1507","2012-12-26",9.5
"1508","2012-12-27",9
"1509","2012-12-28",8.5
"1510","2012-12-31",8
"1511","2013-01-02",9.5
"1512","2013-01-03",9.5
"1513","2013-01-04",8.5
"1514","2013-01-07",10
"1515","2013-01-08",9.5
"1516","2013-01-09",10
"1517","2013-01-10",10
"1518","2013-01-11",10
"1519","2013-01-14",10
"1520","2013-01-15",11
"1521","2013-01-16",11
"1522","2013-01-17",10
"1523","2013-01-18",10
"1524","2013-01-22",10
"1525","2013-01-23",11
"1526","2013-01-24",9
"1527","2013-01-25",9.5
"1528","2013-01-28",9.5
"1529","2013-01-29",11
"1530","2013-01-30",11
"1531","2013-01-31",9
"1532","2013-02-01",9.5
"1533","2013-02-04",9
"1534","2013-02-05",9.5
"1535","2013-02-06",9
"1536","2013-02-07",9
"1537","2013-02-08",9
"1538","2013-02-11",9.5
"1539","2013-02-12",10
"1540","2013-02-13",10
"1541","2013-02-14",9.5
"1542","2013-02-15",9.5
"1543","2013-02-19",10.5
"1544","2013-02-20",10.5
"1545","2013-02-21",11
"1546","2013-02-22",11.5
"1547","2013-02-25",11.5
"1548","2013-02-26",11.5
"1549","2013-02-27",11.5
"1550","2013-02-28",11.5
"1551","2013-03-01",11.5
"1552","2013-03-04",11.5
"1553","2013-03-05",10
"1554","2013-03-06",10
"1555","2013-03-07",10
"1556","2013-03-08",10.5
"1557","2013-03-11",10.5
"1558","2013-03-12",10.5
"1559","2013-03-13",10.5
"1560","2013-03-14",10
"1561","2013-03-15",10.5
"1562","2013-03-18",10.5
"1563","2013-03-19",10
"1564","2013-03-20",9.5
"1565","2013-03-21",10
"1566","2013-03-22",11.5
"1567","2013-03-25",10
"1568","2013-03-26",10.5
"1569","2013-03-27",10.5
"1570","2013-03-28",10
"1571","2013-04-01",10
"1572","2013-04-02",10
"1573","2013-04-03",9.5
"1574","2013-04-04",9.5
"1575","2013-04-05",9.5
"1576","2013-04-08",9.5
"1577","2013-04-09",9.5
"1578","2013-04-10",10
"1579","2013-04-11",9.5
"1580","2013-04-12",10
"1581","2013-04-15",9.5
"1582","2013-04-16",9.5
"1583","2013-04-17",9.5
"1584","2013-04-18",9.5
"1585","2013-04-19",9.5
"1586","2013-04-22",10
"1587","2013-04-23",9.5
"1588","2013-04-24",9.5
"1589","2013-04-25",10.5
"1590","2013-04-26",9.5
"1591","2013-04-29",11
"1592","2013-04-30",11.5
"1593","2013-05-01",11
"1594","2013-05-02",14.5
"1595","2013-05-03",14.5
"1596","2013-05-06",14
"1597","2013-05-07",13
"1598","2013-05-08",14.5
"1599","2013-05-09",13
"1600","2013-05-10",15
"1601","2013-05-13",14.5
"1602","2013-05-14",15
"1603","2013-05-15",17.5
"1604","2013-05-16",17
"1605","2013-05-17",16.5
"1606","2013-05-20",18
"1607","2013-05-21",19
"1608","2013-05-22",24.5
"1609","2013-05-23",23.5
"1610","2013-05-24",25
"1611","2013-05-28",23
"1612","2013-05-29",21
"1613","2013-05-30",21
"1614","2013-05-31",19
"1615","2013-06-03",19.5
"1616","2013-06-04",18.5
"1617","2013-06-05",19.5
"1618","2013-06-06",20.5
"1619","2013-06-07",20.5
"1620","2013-06-10",22
"1621","2013-06-11",19
"1622","2013-06-12",20
"1623","2013-06-13",21
"1624","2013-06-14",21
"1625","2013-06-17",20
"1626","2013-06-18",19
"1627","2013-06-19",20.5
"1628","2013-06-20",18
"1629","2013-06-21",18
"1630","2013-06-24",18
"1631","2013-06-25",19
"1632","2013-06-26",18.5
"1633","2013-06-27",20
"1634","2013-06-28",20.5
"1635","2013-07-01",19
"1636","2013-07-02",18.5
"1637","2013-07-03",19.5
"1638","2013-07-05",20
"1639","2013-07-08",20
"1640","2013-07-09",20
"1641","2013-07-10",20
"1642","2013-07-11",20
"1643","2013-07-12",20.5
"1644","2013-07-15",22.5
"1645","2013-07-16",20.5
"1646","2013-07-17",19
"1647","2013-07-18",22.5
"1648","2013-07-19",20.5
"1649","2013-07-22",20
"1650","2013-07-23",21
"1651","2013-07-24",20.5
"1652","2013-07-25",20.5
"1653","2013-07-26",20
"1654","2013-07-29",20
"1655","2013-07-30",20
"1656","2013-07-31",19
"1657","2013-08-01",19
"1658","2013-08-02",20.5
"1659","2013-08-05",20.5
"1660","2013-08-06",21
"1661","2013-08-07",19.5
"1662","2013-08-08",20
"1663","2013-08-09",19
"1664","2013-08-12",21
"1665","2013-08-13",21
"1666","2013-08-14",20
"1667","2013-08-15",21
"1668","2013-08-16",20
"1669","2013-08-19",19.5
"1670","2013-08-20",19.5
"1671","2013-08-21",20
"1672","2013-08-22",18
"1673","2013-08-23",18.5
"1674","2013-08-26",19
"1675","2013-08-27",18.5
"1676","2013-08-28",19
"1677","2013-08-29",18
"1678","2013-08-30",17
"1679","2013-09-03",16
"1680","2013-09-04",17.5
"1681","2013-09-05",17
"1682","2013-09-06",17.5
"1683","2013-09-09",19.5
"1684","2013-09-10",17
"1685","2013-09-11",18
"1686","2013-09-12",19
"1687","2013-09-13",19
"1688","2013-09-16",18.5
"1689","2013-09-17",18.5
"1690","2013-09-18",19
"1691","2013-09-19",18.5
"1692","2013-09-20",18.5
"1693","2013-09-23",19
"1694","2013-09-24",20
"1695","2013-09-25",20.5
"1696","2013-09-26",20
"1697","2013-09-27",22.5
"1698","2013-09-30",21
"1699","2013-10-01",25
"1700","2013-10-02",29.5
"1701","2013-10-03",32.5
"1702","2013-10-04",27
"1703","2013-10-07",29
"1704","2013-10-08",29
"1705","2013-10-09",32
"1706","2013-10-10",39
"1707","2013-10-11",41
"1708","2013-10-14",40
"1709","2013-10-15",41
"1710","2013-10-16",40
"1711","2013-10-17",39
"1712","2013-10-18",39.5
"1713","2013-10-21",39.5
"1714","2013-10-22",41.5
"1715","2013-10-23",40
"1716","2013-10-24",40
"1717","2013-10-25",38.5
"1718","2013-10-28",38.5
"1719","2013-10-29",37.5
"1720","2013-10-30",38
"1721","2013-10-31",38.5
"1722","2013-11-01",38.5
"1723","2013-11-04",36
"1724","2013-11-05",35
"1725","2013-11-06",33.5
"1726","2013-11-07",33.5
"1727","2013-11-08",35
"1728","2013-11-11",35
"1729","2013-11-12",36
"1730","2013-11-13",38
"1731","2013-11-14",32.5
"1732","2013-11-15",34.5
"1733","2013-11-18",30
"1734","2013-11-19",30
"1735","2013-11-20",28.5
"1736","2013-11-21",28.5
"1737","2013-11-22",29.5
"1738","2013-11-25",32.5
"1739","2013-11-26",31
"1740","2013-11-27",31.5
"1741","2013-11-29",31.5
"1742","2013-12-02",28.5
"1743","2013-12-03",27
"1744","2013-12-04",26.5
"1745","2013-12-05",26
"1746","2013-12-06",25.5
"1747","2013-12-09",23.5
"1748","2013-12-10",25
"1749","2013-12-11",25
"1750","2013-12-12",27
"1751","2013-12-13",27.5
"1752","2013-12-16",25
"1753","2013-12-17",25
"1754","2013-12-18",24
"1755","2013-12-19",22.5
"1756","2013-12-20",24.5
"1757","2013-12-23",21.5
"1758","2013-12-24",22.5
"1759","2013-12-26",23.5
"1760","2013-12-27",22.5
"1761","2013-12-30",22.5
"1762","2013-12-31",23.5
"1763","2014-01-02",22.5
"1764","2014-01-03",22
"1765","2014-01-06",22.5
"1766","2014-01-07",25
"1767","2014-01-08",25
"1768","2014-01-09",23
"1769","2014-01-10",23
"1770","2014-01-13",23.5
"1771","2014-01-14",20.5
"1772","2014-01-15",20
"1773","2014-01-16",21
"1774","2014-01-17",23.5
"1775","2014-01-21",22
"1776","2014-01-22",22.5
"1777","2014-01-23",21.5
"1778","2014-01-24",21
"1779","2014-01-27",20
"1780","2014-01-28",20.5
"1781","2014-01-29",22
"1782","2014-01-30",22
"1783","2014-01-31",20
"1784","2014-02-03",22
"1785","2014-02-04",22
"1786","2014-02-05",26.5
"1787","2014-02-06",28.5
"1788","2014-02-07",32
"1789","2014-02-10",32
"1790","2014-02-11",32.5
"1791","2014-02-12",31.5
"1792","2014-02-13",31
"1793","2014-02-14",29
"1794","2014-02-18",28
"1795","2014-02-19",25.5
"1796","2014-02-20",27.5
"1797","2014-02-21",25
"1798","2014-02-24",25
"1799","2014-02-25",23.5
"1800","2014-02-26",25.5
"1801","2014-02-27",29
"1802","2014-02-28",29
"1803","2014-03-03",28.5
"1804","2014-03-04",29.5
"1805","2014-03-05",27
"1806","2014-03-06",25
"1807","2014-03-07",27
"1808","2014-03-10",25
"1809","2014-03-11",25.5
"1810","2014-03-12",29
"1811","2014-03-13",27.5
"1812","2014-03-14",26
"1813","2014-03-17",27
"1814","2014-03-18",28.5
"1815","2014-03-19",27.5
"1816","2014-03-20",31
"1817","2014-03-21",30
"1818","2014-03-24",33
"1819","2014-03-25",32
"1820","2014-03-26",37
"1821","2014-03-27",34.5
"1822","2014-03-28",31.5
"1823","2014-03-31",33
"1824","2014-04-01",35
"1825","2014-04-02",36
"1826","2014-04-03",35.5
"1827","2014-04-04",35.5
"1828","2014-04-07",33
"1829","2014-04-08",33.5
"1830","2014-04-09",33.5
"1831","2014-04-10",32
"1832","2014-04-11",31.5
"1833","2014-04-14",32.5
"1834","2014-04-15",28
"1835","2014-04-16",29
"1836","2014-04-17",29.5
"1837","2014-04-21",28.5
"1838","2014-04-22",31
"1839","2014-04-23",35
"1840","2014-04-24",32
"1841","2014-04-25",33.5
"1842","2014-04-28",33
"1843","2014-04-29",34
"1844","2014-04-30",34
"1845","2014-05-01",31
"1846","2014-05-02",35
"1847","2014-05-05",33
"1848","2014-05-06",31.5
"1849","2014-05-07",33
"1850","2014-05-08",31
"1851","2014-05-09",32.5
"1852","2014-05-12",32
"1853","2014-05-13",32.5
"1854","2014-05-14",32
"1855","2014-05-15",31.5
"1856","2014-05-16",31.5
"1857","2014-05-19",30
"1858","2014-05-20",30
"1859","2014-05-21",29.5
"1860","2014-05-22",29.5
"1861","2014-05-23",28.5
"1862","2014-05-27",28.5
"1863","2014-05-28",27.5
"1864","2014-05-29",29.5
"1865","2014-05-30",28.5
"1866","2014-06-02",28.5
"1867","2014-06-03",28.5
"1868","2014-06-04",28.5
"1869","2014-06-05",30
"1870","2014-06-06",32
"1871","2014-06-09",29.5
"1872","2014-06-10",31.5
"1873","2014-06-11",29.5
"1874","2014-06-12",30
"1875","2014-06-13",29
"1876","2014-06-16",28.5
"1877","2014-06-17",27.5
"1878","2014-06-18",29.5
"1879","2014-06-19",28.5
"1880","2014-06-20",27.5
"1881","2014-06-23",28.5
"1882","2014-06-24",29.5
"1883","2014-06-25",28.5
"1884","2014-06-26",28
"1885","2014-06-27",28.5
"1886","2014-06-30",28
"1887","2014-07-01",28.5
"1888","2014-07-02",28.5
"1889","2014-07-03",28
"1890","2014-07-07",27.5
"1891","2014-07-08",27.5
"1892","2014-07-09",27.5
"1893","2014-07-10",27.5
"1894","2014-07-11",28
"1895","2014-07-14",27.5
"1896","2014-07-15",27.5
"1897","2014-07-16",27.5
"1898","2014-07-17",27
"1899","2014-07-18",27
"1900","2014-07-21",24.5
"1901","2014-07-22",24.75
"1902","2014-07-23",25
"1903","2014-07-24",25.25
"1904","2014-07-25",25.25
"1905","2014-07-28",25
"1906","2014-07-29",22.450001
"1907","2014-07-30",24.950001
"1908","2014-07-31",25
"1909","2014-08-01",24.75
"1910","2014-08-04",26.5
"1911","2014-08-05",24.799999
"1912","2014-08-06",22.5
"1913","2014-08-07",21.25
"1914","2014-08-08",23.25
"1915","2014-08-11",23
"1916","2014-08-12",23.5
"1917","2014-08-13",23
"1918","2014-08-14",22.75
"1919","2014-08-15",22.799999
"1920","2014-08-18",22.65
"1921","2014-08-19",22.450001
"1922","2014-08-20",22
"1923","2014-08-21",22
"1924","2014-08-22",22
"1925","2014-08-25",22.049999
"1926","2014-08-26",22.75
"1927","2014-08-27",22.5
"1928","2014-08-28",23
"1929","2014-08-29",23.4
"1930","2014-09-02",25.35
"1931","2014-09-03",25.85
"1932","2014-09-04",26.15
"1933","2014-09-05",26.65
"1934","2014-09-08",28.4
"1935","2014-09-09",30
"1936","2014-09-10",29.25
"1937","2014-09-11",41.299999
"1938","2014-09-12",36.200001
"1939","2014-09-15",33.549999
"1940","2014-09-16",33.400002
"1941","2014-09-17",31.799999
"1942","2014-09-18",33
"1943","2014-09-19",31.200001
"1944","2014-09-22",28.549999
"1945","2014-09-23",27.15
"1946","2014-09-24",27.75
"1947","2014-09-25",27.5
"1948","2014-09-26",27.299999
"1949","2014-09-29",26
"1950","2014-09-30",29.1
"1951","2014-10-01",29
"1952","2014-10-02",29.75
"1953","2014-10-03",30.25
"1954","2014-10-06",29.549999
"1955","2014-10-07",34.549999
"1956","2014-10-08",32.5
"1957","2014-10-09",30.200001
"1958","2014-10-10",30.950001
"1959","2014-10-13",30.049999
"1960","2014-10-14",30.35
"1961","2014-10-15",31.950001
"1962","2014-10-16",31.049999
"1963","2014-10-17",30.6
"1964","2014-10-20",32.049999
"1965","2014-10-21",31.200001
"1966","2014-10-22",31.85
"1967","2014-10-23",30.15
"1968","2014-10-24",30.5
"1969","2014-10-27",29.049999
"1970","2014-10-28",30.75
"1971","2014-10-29",29.75
"1972","2014-10-30",30.549999
"1973","2014-10-31",30.200001
"1974","2014-11-03",31.75
"1975","2014-11-04",29.75
"1976","2014-11-05",31.4
"1977","2014-11-06",30.9
"1978","2014-11-07",32.950001
"1979","2014-11-10",32.900002
"1980","2014-11-11",32.5
"1981","2014-11-12",32
"1982","2014-11-13",30.9
"1983","2014-11-14",29.1
"1984","2014-11-17",25.799999
"1985","2014-11-18",25.950001
"1986","2014-11-19",25.15
"1987","2014-11-20",27.15
"1988","2014-11-21",26.299999
"1989","2014-11-24",27.25
"1990","2014-11-25",27.4
"1991","2014-11-26",26.549999
"1992","2014-11-28",26.700001
"1993","2014-12-01",24.85
"1994","2014-12-02",27.1
"1995","2014-12-03",25.700001
"1996","2014-12-04",26
"1997","2014-12-05",26.9
"1998","2014-12-08",24.5
"1999","2014-12-09",28.15
"2000","2014-12-10",27.700001
"2001","2014-12-11",27.450001
"2002","2014-12-12",28.5
"2003","2014-12-15",28.5
"2004","2014-12-16",26
"2005","2014-12-17",25.75
"2006","2014-12-18",25.950001
"2007","2014-12-19",24.299999
"2008","2014-12-22",25.5
"2009","2014-12-23",25.450001
"2010","2014-12-24",25.5
"2011","2014-12-26",25.6
"2012","2014-12-29",24.65
"2013","2014-12-30",25
"2014","2014-12-31",24.65
"2015","2015-01-02",24.75
"2016","2015-01-05",23.950001
"2017","2015-01-06",24.5
"2018","2015-01-07",23.950001
"2019","2015-01-08",23.65
"2020","2015-01-09",22.6
"2021","2015-01-12",22.1
"2022","2015-01-13",21.75
"2023","2015-01-14",21.299999
"2024","2015-01-15",21.950001
"2025","2015-01-16",22.049999
"2026","2015-01-20",22.299999
"2027","2015-01-21",21.450001
"2028","2015-01-22",21.799999
"2029","2015-01-23",22.35
"2030","2015-01-26",23.5
"2031","2015-01-27",22.35
"2032","2015-01-28",22.65
"2033","2015-01-29",22.200001
"2034","2015-01-30",22
"2035","2015-02-02",22.299999
"2036","2015-02-03",22.5
"2037","2015-02-04",21.85
"2038","2015-02-05",22.35
"2039","2015-02-06",21.1
"2040","2015-02-09",21.799999
"2041","2015-02-10",21.25
"2042","2015-02-11",20.65
"2043","2015-02-12",20.799999
"2044","2015-02-13",23
"2045","2015-02-17",23.35
"2046","2015-02-18",23.4
"2047","2015-02-19",24.5
"2048","2015-02-20",23.4
"2049","2015-02-23",22.450001
"2050","2015-02-24",22.200001
"2051","2015-02-25",22
"2052","2015-02-26",21.75
"2053","2015-02-27",22.4
"2054","2015-03-02",23.200001
"2055","2015-03-03",23
"2056","2015-03-04",23.450001
