"","date","FLO"
"429","2008-09-15",12.502222
"430","2008-09-16",12.964444
"431","2008-09-17",12.546667
"432","2008-09-18",13.333333
"433","2008-09-19",12.688889
"434","2008-09-22",12.466666
"435","2008-09-23",12.351111
"436","2008-09-24",12.155556
"437","2008-09-25",12.48
"438","2008-09-26",12.617778
"439","2008-09-29",12.617778
"440","2008-09-30",13.048889
"441","2008-10-01",12.884444
"442","2008-10-02",12.973333
"443","2008-10-03",13.191112
"444","2008-10-06",13.16
"445","2008-10-07",12.986667
"446","2008-10-08",12.857778
"447","2008-10-09",11.622222
"448","2008-10-10",12.275556
"449","2008-10-13",12.697778
"450","2008-10-14",12.244445
"451","2008-10-15",11.488889
"452","2008-10-16",12.382222
"453","2008-10-17",12.008889
"454","2008-10-20",12.297778
"455","2008-10-21",12.04
"456","2008-10-22",11.737778
"457","2008-10-23",12.124444
"458","2008-10-24",11.413333
"459","2008-10-27",11.355556
"460","2008-10-28",12.226666
"461","2008-10-29",12.591111
"462","2008-10-30",13.013333
"463","2008-10-31",13.177778
"464","2008-11-03",12.986667
"465","2008-11-04",13.097777
"466","2008-11-05",12.462222
"467","2008-11-06",11.613334
"468","2008-11-07",11.844444
"469","2008-11-10",12.088889
"470","2008-11-11",11.88
"471","2008-11-12",11.333333
"472","2008-11-13",12.146667
"473","2008-11-14",11.768888
"474","2008-11-17",11.546667
"475","2008-11-18",12.488889
"476","2008-11-19",12.444445
"477","2008-11-20",12.026667
"478","2008-11-21",11.915556
"479","2008-11-24",12.644444
"480","2008-11-25",11.964444
"481","2008-11-26",11.795555
"482","2008-11-28",11.902223
"483","2008-12-01",11.04
"484","2008-12-02",10.364445
"485","2008-12-03",10.764444
"486","2008-12-04",10.711111
"487","2008-12-05",10.822222
"488","2008-12-08",10.746667
"489","2008-12-09",10.511111
"490","2008-12-10",10.462222
"491","2008-12-11",10.226666
"492","2008-12-12",10.302222
"493","2008-12-15",10.066667
"494","2008-12-16",10.671111
"495","2008-12-17",10.257778
"496","2008-12-18",10.497778
"497","2008-12-19",10.822222
"498","2008-12-22",10.404445
"499","2008-12-23",10.4
"500","2008-12-24",10.546667
"501","2008-12-26",10.631111
"502","2008-12-29",10.391111
"503","2008-12-30",10.693334
"504","2008-12-31",10.826667
"505","2009-01-02",10.6
"506","2009-01-05",10.368889
"507","2009-01-06",10.488889
"508","2009-01-07",10.155556
"509","2009-01-08",9.955556
"510","2009-01-09",10.031111
"511","2009-01-12",10.24
"512","2009-01-13",10.364445
"513","2009-01-14",10.124444
"514","2009-01-15",10.2
"515","2009-01-16",10.346666
"516","2009-01-20",10.253333
"517","2009-01-21",10.342222
"518","2009-01-22",10.302222
"519","2009-01-23",10.182222
"520","2009-01-26",10.231112
"521","2009-01-27",10.248889
"522","2009-01-28",10.182222
"523","2009-01-29",9.96
"524","2009-01-30",9.551111
"525","2009-02-02",9.777778
"526","2009-02-03",9.968889
"527","2009-02-04",9.555555
"528","2009-02-05",10.537778
"529","2009-02-06",10.528889
"530","2009-02-09",10.595555
"531","2009-02-10",10.448889
"532","2009-02-11",10.666667
"533","2009-02-12",10.626667
"534","2009-02-13",10.746667
"535","2009-02-17",10.404445
"536","2009-02-18",10.328889
"537","2009-02-19",10.204445
"538","2009-02-20",10.177778
"539","2009-02-23",9.991111
"540","2009-02-24",9.995556
"541","2009-02-25",9.964444
"542","2009-02-26",10.022223
"543","2009-02-27",9.915556
"544","2009-03-02",10
"545","2009-03-03",10.271111
"546","2009-03-04",10.266666
"547","2009-03-05",9.711111
"548","2009-03-06",9.777778
"549","2009-03-09",9.315556
"550","2009-03-10",9.28
"551","2009-03-11",9.102222
"552","2009-03-12",9.524445
"553","2009-03-13",9.853333
"554","2009-03-16",10
"555","2009-03-17",10.2
"556","2009-03-18",10.377778
"557","2009-03-19",10.2
"558","2009-03-20",10.137777
"559","2009-03-23",10.462222
"560","2009-03-24",10.293333
"561","2009-03-25",10.342222
"562","2009-03-26",10.528889
"563","2009-03-27",10.293333
"564","2009-03-30",10.275556
"565","2009-03-31",10.435555
"566","2009-04-01",10.386666
"567","2009-04-02",10.617778
"568","2009-04-03",10.657778
"569","2009-04-06",10.635555
"570","2009-04-07",10.582222
"571","2009-04-08",10.577778
"572","2009-04-09",10.564445
"573","2009-04-13",10.488889
"574","2009-04-14",10.471111
"575","2009-04-15",10.577778
"576","2009-04-16",10.564445
"577","2009-04-17",10.648889
"578","2009-04-20",10.675555
"579","2009-04-21",10.768888
"580","2009-04-22",10.6
"581","2009-04-23",10.617778
"582","2009-04-24",10.626667
"583","2009-04-27",10.306666
"584","2009-04-28",10.324445
"585","2009-04-29",10.177778
"586","2009-04-30",10.266666
"587","2009-05-01",10.168889
"588","2009-05-04",10.36
"589","2009-05-05",10.195556
"590","2009-05-06",10.115556
"591","2009-05-07",10.088889
"592","2009-05-08",9.92
"593","2009-05-11",9.911111
"594","2009-05-12",9.928889
"595","2009-05-13",9.893333
"596","2009-05-14",9.911111
"597","2009-05-15",9.951111
"598","2009-05-18",10.026667
"599","2009-05-19",9.991111
"600","2009-05-20",9.928889
"601","2009-05-21",9.617778
"602","2009-05-22",9.688889
"603","2009-05-26",10.186666
"604","2009-05-27",9.613334
"605","2009-05-28",9.244445
"606","2009-05-29",9.408889
"607","2009-06-01",9.662222
"608","2009-06-02",9.657778
"609","2009-06-03",9.64
"610","2009-06-04",9.577778
"611","2009-06-05",9.502222
"612","2009-06-08",9.408889
"613","2009-06-09",9.373333
"614","2009-06-10",9.324445
"615","2009-06-11",9.413333
"616","2009-06-12",9.555555
"617","2009-06-15",9.364445
"618","2009-06-16",9.271111
"619","2009-06-17",9.413333
"620","2009-06-18",9.64
"621","2009-06-19",9.693334
"622","2009-06-22",9.773334
"623","2009-06-23",10
"624","2009-06-24",10.013333
"625","2009-06-25",10.164444
"626","2009-06-26",9.551111
"627","2009-06-29",9.715555
"628","2009-06-30",9.706667
"629","2009-07-01",10.262222
"630","2009-07-02",10
"631","2009-07-06",10.053333
"632","2009-07-07",9.933333
"633","2009-07-08",9.826667
"634","2009-07-09",9.568889
"635","2009-07-10",9.586667
"636","2009-07-13",9.697778
"637","2009-07-14",9.808888
"638","2009-07-15",10.053333
"639","2009-07-16",10.057777
"640","2009-07-17",10.093333
"641","2009-07-20",10.191112
"642","2009-07-21",10.066667
"643","2009-07-22",10.133333
"644","2009-07-23",10.284445
"645","2009-07-24",10.355556
"646","2009-07-27",10.24
"647","2009-07-28",10.404445
"648","2009-07-29",10.457778
"649","2009-07-30",10.471111
"650","2009-07-31",10.502222
"651","2009-08-03",10.528889
"652","2009-08-04",10.488889
"653","2009-08-05",10.448889
"654","2009-08-06",10.631111
"655","2009-08-07",10.808888
"656","2009-08-10",10.866667
"657","2009-08-11",10.88
"658","2009-08-12",10.751111
"659","2009-08-13",10.706667
"660","2009-08-14",10.604445
"661","2009-08-17",10.342222
"662","2009-08-18",10.471111
"663","2009-08-19",10.226666
"664","2009-08-20",10.248889
"665","2009-08-21",10.475555
"666","2009-08-24",10.48
"667","2009-08-25",10.475555
"668","2009-08-26",10.435555
"669","2009-08-27",10.564445
"670","2009-08-28",10.666667
"671","2009-08-31",10.564445
"672","2009-09-01",10.595555
"673","2009-09-02",10.502222
"674","2009-09-03",10.586667
"675","2009-09-04",10.666667
"676","2009-09-08",10.857778
"677","2009-09-09",10.893333
"678","2009-09-10",10.96
"679","2009-09-11",11.008889
"680","2009-09-14",10.986667
"681","2009-09-15",11.017777
"682","2009-09-16",11.16
"683","2009-09-17",11.111111
"684","2009-09-18",11.573334
"685","2009-09-21",11.524445
"686","2009-09-22",11.533334
"687","2009-09-23",11.533334
"688","2009-09-24",11.56
"689","2009-09-25",11.582222
"690","2009-09-28",11.577778
"691","2009-09-29",11.666667
"692","2009-09-30",11.684444
"693","2009-10-01",11.564445
"694","2009-10-02",11.542222
"695","2009-10-05",11.431111
"696","2009-10-06",11.426666
"697","2009-10-07",11.2
"698","2009-10-08",10.964444
"699","2009-10-09",10.862223
"700","2009-10-12",10.822222
"701","2009-10-13",10.724444
"702","2009-10-14",10.617778
"703","2009-10-15",10.586667
"704","2009-10-16",10.608889
"705","2009-10-19",10.528889
"706","2009-10-20",10.493333
"707","2009-10-21",10.413333
"708","2009-10-22",10.426666
"709","2009-10-23",10.413333
"710","2009-10-26",10.4
"711","2009-10-27",10.462222
"712","2009-10-28",10.515555
"713","2009-10-29",10.506667
"714","2009-10-30",10.382222
"715","2009-11-02",10.355556
"716","2009-11-03",10.4
"717","2009-11-04",10.431111
"718","2009-11-05",10.6
"719","2009-11-06",10.6
"720","2009-11-09",10.688889
"721","2009-11-10",10.604445
"722","2009-11-11",9.977777
"723","2009-11-12",9.844444
"724","2009-11-13",9.973333
"725","2009-11-16",10.151111
"726","2009-11-17",10.191112
"727","2009-11-18",10.217778
"728","2009-11-19",10.231112
"729","2009-11-20",10.24
"730","2009-11-23",10.311111
"731","2009-11-24",10.248889
"732","2009-11-25",10.235556
"733","2009-11-27",10.146667
"734","2009-11-30",10.173333
"735","2009-12-01",10.253333
"736","2009-12-02",10.257778
"737","2009-12-03",10.288889
"738","2009-12-04",10.284445
"739","2009-12-07",10.266666
"740","2009-12-08",10.217778
"741","2009-12-09",10.106667
"742","2009-12-10",10.208889
"743","2009-12-11",10.355556
"744","2009-12-14",10.404445
"745","2009-12-15",10.506667
"746","2009-12-16",10.591111
"747","2009-12-17",10.453333
"748","2009-12-18",10.528889
"749","2009-12-21",10.568889
"750","2009-12-22",10.671111
"751","2009-12-23",10.613334
"752","2009-12-24",10.653334
"753","2009-12-28",10.684444
"754","2009-12-29",10.64
"755","2009-12-30",10.613334
"756","2009-12-31",10.56
"757","2010-01-04",10.635555
"758","2010-01-05",10.755555
"759","2010-01-06",10.875556
"760","2010-01-07",11.022223
"761","2010-01-08",11.035556
"762","2010-01-11",10.986667
"763","2010-01-12",11.026667
"764","2010-01-13",11.155556
"765","2010-01-14",11.164444
"766","2010-01-15",11.106667
"767","2010-01-19",11.133333
"768","2010-01-20",11.142222
"769","2010-01-21",11.111111
"770","2010-01-22",10.888889
"771","2010-01-25",10.831111
"772","2010-01-26",10.742222
"773","2010-01-27",10.666667
"774","2010-01-28",10.711111
"775","2010-01-29",10.795555
"776","2010-02-01",11.164444
"777","2010-02-02",11.155556
"778","2010-02-03",11.191112
"779","2010-02-04",10.773334
"780","2010-02-05",10.84
"781","2010-02-08",10.951111
"782","2010-02-09",11.115556
"783","2010-02-10",11.093333
"784","2010-02-11",11.208889
"785","2010-02-12",11.275556
"786","2010-02-16",11.333333
"787","2010-02-17",11.44
"788","2010-02-18",11.466666
"789","2010-02-19",11.746667
"790","2010-02-22",11.56
"791","2010-02-23",11.44
"792","2010-02-24",11.466666
"793","2010-02-25",11.453333
"794","2010-02-26",11.328889
"795","2010-03-01",11.44
"796","2010-03-02",11.471111
"797","2010-03-03",11.408889
"798","2010-03-04",11.364445
"799","2010-03-05",11.431111
"800","2010-03-08",11.266666
"801","2010-03-09",11.08
"802","2010-03-10",11.111111
"803","2010-03-11",11.257778
"804","2010-03-12",11.24
"805","2010-03-15",11.186666
"806","2010-03-16",11.226666
"807","2010-03-17",11.195556
"808","2010-03-18",11.297778
"809","2010-03-19",11.324445
"810","2010-03-22",11.275556
"811","2010-03-23",11.355556
"812","2010-03-24",11.351111
"813","2010-03-25",11.204445
"814","2010-03-26",11.231112
"815","2010-03-29",11.186666
"816","2010-03-30",11.164444
"817","2010-03-31",10.995556
"818","2010-04-01",10.973333
"819","2010-04-05",10.928889
"820","2010-04-06",10.968889
"821","2010-04-07",10.937778
"822","2010-04-08",10.982223
"823","2010-04-09",11.12
"824","2010-04-12",11.2
"825","2010-04-13",11.275556
"826","2010-04-14",11.288889
"827","2010-04-15",11.222222
"828","2010-04-16",11.293333
"829","2010-04-19",11.297778
"830","2010-04-20",11.293333
"831","2010-04-21",11.284445
"832","2010-04-22",11.386666
"833","2010-04-23",11.457778
"834","2010-04-26",11.542222
"835","2010-04-27",11.497778
"836","2010-04-28",11.537778
"837","2010-04-29",11.675555
"838","2010-04-30",11.715555
"839","2010-05-03",11.764444
"840","2010-05-04",11.764444
"841","2010-05-05",11.915556
"842","2010-05-06",11.568889
"843","2010-05-07",11.524445
"844","2010-05-10",11.76
"845","2010-05-11",11.964444
"846","2010-05-12",11.817778
"847","2010-05-13",11.844444
"848","2010-05-14",11.631111
"849","2010-05-17",11.848889
"850","2010-05-18",12.008889
"851","2010-05-19",11.795555
"852","2010-05-20",11.515555
"853","2010-05-21",11.48
"854","2010-05-24",11.555555
"855","2010-05-25",11.462222
"856","2010-05-26",11.195556
"857","2010-05-27",11.217778
"858","2010-05-28",10.982223
"859","2010-06-01",10.826667
"860","2010-06-02",11.013333
"861","2010-06-03",11.013333
"862","2010-06-04",11
"863","2010-06-07",11
"864","2010-06-08",11.053333
"865","2010-06-09",11.044444
"866","2010-06-10",11.031111
"867","2010-06-11",11.08
"868","2010-06-14",11.151111
"869","2010-06-15",11.293333
"870","2010-06-16",11.275556
"871","2010-06-17",11.311111
"872","2010-06-18",11.24
"873","2010-06-21",11.204445
"874","2010-06-22",11.022223
"875","2010-06-23",10.791111
"876","2010-06-24",10.751111
"877","2010-06-25",10.862223
"878","2010-06-28",10.986667
"879","2010-06-29",10.906667
"880","2010-06-30",10.857778
"881","2010-07-01",10.697778
"882","2010-07-02",10.706667
"883","2010-07-06",10.928889
"884","2010-07-07",11.071111
"885","2010-07-08",11.173333
"886","2010-07-09",11.177778
"887","2010-07-12",11.097777
"888","2010-07-13",11.031111
"889","2010-07-14",10.968889
"890","2010-07-15",10.995556
"891","2010-07-16",10.822222
"892","2010-07-19",10.906667
"893","2010-07-20",10.911111
"894","2010-07-21",10.671111
"895","2010-07-22",10.764444
"896","2010-07-23",10.844444
"897","2010-07-26",10.955556
"898","2010-07-27",10.991111
"899","2010-07-28",10.875556
"900","2010-07-29",10.777778
"901","2010-07-30",10.768888
"902","2010-08-02",10.777778
"903","2010-08-03",10.822222
"904","2010-08-04",10.906667
"905","2010-08-05",10.462222
"906","2010-08-06",10.408889
"907","2010-08-09",10.555555
"908","2010-08-10",10.604445
"909","2010-08-11",10.44
"910","2010-08-12",10.613334
"911","2010-08-13",10.666667
"912","2010-08-16",10.835556
"913","2010-08-17",11.04
"914","2010-08-18",11.097777
"915","2010-08-19",11.453333
"916","2010-08-20",11.475555
"917","2010-08-23",11.462222
"918","2010-08-24",11.431111
"919","2010-08-25",11.484445
"920","2010-08-26",11.408889
"921","2010-08-27",11.475555
"922","2010-08-30",11.417778
"923","2010-08-31",11.484445
"924","2010-09-01",11.542222
"925","2010-09-02",11.488889
"926","2010-09-03",11.453333
"927","2010-09-07",11.386666
"928","2010-09-08",11.355556
"929","2010-09-09",11.324445
"930","2010-09-10",11.315556
"931","2010-09-13",11.217778
"932","2010-09-14",11.133333
"933","2010-09-15",11.106667
"934","2010-09-16",11.053333
"935","2010-09-17",11.026667
"936","2010-09-20",11.106667
"937","2010-09-21",11.12
"938","2010-09-22",11.111111
