"","date","ASC"
"1002","2017-07-24",7.85
"1003","2017-07-25",7.95
"1004","2017-07-26",7.95
"1005","2017-07-27",7.95
"1006","2017-07-28",7.95
"1007","2017-07-31",7.95
"1008","2017-08-01",7.95
"1009","2017-08-02",7.95
"1010","2017-08-03",7.85
"1011","2017-08-04",7.7
"1012","2017-08-07",7.55
"1013","2017-08-08",7.4
"1014","2017-08-09",7.25
"1015","2017-08-10",7.2
"1016","2017-08-11",7.25
"1017","2017-08-14",7.45
"1018","2017-08-15",7.3
"1019","2017-08-16",7.45
"1020","2017-08-17",7.2
"1021","2017-08-18",7.3
"1022","2017-08-21",7.2
"1023","2017-08-22",7.3
"1024","2017-08-23",7.35
"1025","2017-08-24",7.65
"1026","2017-08-25",7.95
"1027","2017-08-28",8.05
"1028","2017-08-29",8.05
"1029","2017-08-30",8
"1030","2017-08-31",8.1
"1031","2017-09-01",8.1
"1032","2017-09-05",7.75
"1033","2017-09-06",7.65
"1034","2017-09-07",7.7
"1035","2017-09-08",7.55
"1036","2017-09-11",7.55
"1037","2017-09-12",7.45
"1038","2017-09-13",7.4
"1039","2017-09-14",7.35
"1040","2017-09-15",7.35
"1041","2017-09-18",7.55
"1042","2017-09-19",7.95
"1043","2017-09-20",8
"1044","2017-09-21",7.7
"1045","2017-09-22",8
"1046","2017-09-25",8.05
"1047","2017-09-26",8
"1048","2017-09-27",8.2
"1049","2017-09-28",8.2
"1050","2017-09-29",8.25
"1051","2017-10-02",8.5
"1052","2017-10-03",8.85
"1053","2017-10-04",8.75
"1054","2017-10-05",8.95
"1055","2017-10-06",8.9
"1056","2017-10-09",8.8
"1057","2017-10-10",8.95
"1058","2017-10-11",8.95
"1059","2017-10-12",8.95
"1060","2017-10-13",8.9
"1061","2017-10-16",8.95
"1062","2017-10-17",8.7
"1063","2017-10-18",8.45
"1064","2017-10-19",8.4
"1065","2017-10-20",8.55
"1066","2017-10-23",8.55
"1067","2017-10-24",8.5
"1068","2017-10-25",8.3
"1069","2017-10-26",8.3
"1070","2017-10-27",8.65
"1071","2017-10-30",8.4
"1072","2017-10-31",8.3
"1073","2017-11-01",8.5
"1074","2017-11-02",8.75
"1075","2017-11-03",8.3
"1076","2017-11-06",8.4
"1077","2017-11-07",8.5
"1078","2017-11-08",8.65
"1079","2017-11-09",8.6
"1080","2017-11-10",8.6
"1081","2017-11-13",8.3
"1082","2017-11-14",8.2
"1083","2017-11-15",8.25
"1084","2017-11-16",8.3
"1085","2017-11-17",8.65
"1086","2017-11-20",8.6
"1087","2017-11-21",8.5
"1088","2017-11-22",8.5
"1089","2017-11-24",8.9
"1090","2017-11-27",8.8
"1091","2017-11-28",8.05
"1092","2017-11-29",8.1
"1093","2017-11-30",7.95
"1094","2017-12-01",7.95
"1095","2017-12-04",7.9
"1096","2017-12-05",7.6
"1097","2017-12-06",7.7
"1098","2017-12-07",7.85
"1099","2017-12-08",7.75
"1100","2017-12-11",7.75
"1101","2017-12-12",7.8
"1102","2017-12-13",7.9
"1103","2017-12-14",7.9
"1104","2017-12-15",8.05
"1105","2017-12-18",8
"1106","2017-12-19",7.95
"1107","2017-12-20",7.9
"1108","2017-12-21",7.95
"1109","2017-12-22",8
"1110","2017-12-26",7.8
"1111","2017-12-27",7.9
"1112","2017-12-28",8.1
"1113","2017-12-29",8
"1114","2018-01-02",8.1
"1115","2018-01-03",8.25
"1116","2018-01-04",8.15
"1117","2018-01-05",8
"1118","2018-01-08",7.85
"1119","2018-01-09",7.85
"1120","2018-01-10",7.85
"1121","2018-01-11",8.05
"1122","2018-01-12",8.15
"1123","2018-01-16",7.8
"1124","2018-01-17",7.7
"1125","2018-01-18",7.6
"1126","2018-01-19",7.35
"1127","2018-01-22",7.35
"1128","2018-01-23",7.35
"1129","2018-01-24",7.35
"1130","2018-01-25",7.35
"1131","2018-01-26",7.45
"1132","2018-01-29",7.2
"1133","2018-01-30",7.15
"1134","2018-01-31",7.1
"1135","2018-02-01",7
"1136","2018-02-02",6.9
"1137","2018-02-05",6.6
"1138","2018-02-06",6.55
"1139","2018-02-07",6.65
"1140","2018-02-08",6.75
"1141","2018-02-09",7.1
"1142","2018-02-12",7
"1143","2018-02-13",7
"1144","2018-02-14",7.2
"1145","2018-02-15",7.3
"1146","2018-02-16",7.45
"1147","2018-02-20",7.5
"1148","2018-02-21",7.65
"1149","2018-02-22",7.7
"1150","2018-02-23",7.65
"1151","2018-02-26",7.55
"1152","2018-02-27",7.8
"1153","2018-02-28",7.55
"1154","2018-03-01",7.55
"1155","2018-03-02",7.85
"1156","2018-03-05",8.05
"1157","2018-03-06",8.05
"1158","2018-03-07",7.9
"1159","2018-03-08",7.75
"1160","2018-03-09",7.8
"1161","2018-03-12",7.9
"1162","2018-03-13",7.9
"1163","2018-03-14",7.85
"1164","2018-03-15",7.85
"1165","2018-03-16",8.05
"1166","2018-03-19",8
"1167","2018-03-20",7.95
"1168","2018-03-21",8
"1169","2018-03-22",7.95
"1170","2018-03-23",7.85
"1171","2018-03-26",7.95
"1172","2018-03-27",7.8
"1173","2018-03-28",7.75
"1174","2018-03-29",7.6
"1175","2018-04-02",7.25
"1176","2018-04-03",7.4
"1177","2018-04-04",7.65
"1178","2018-04-05",7.8
"1179","2018-04-06",7.5
"1180","2018-04-09",7.6
"1181","2018-04-10",7.65
"1182","2018-04-11",8
"1183","2018-04-12",8
"1184","2018-04-13",8
"1185","2018-04-16",8
"1186","2018-04-17",8
"1187","2018-04-18",7.95
"1188","2018-04-19",7.95
"1189","2018-04-20",8
"1190","2018-04-23",8.1
"1191","2018-04-24",8.15
"1192","2018-04-25",8.1
"1193","2018-04-26",8.2
"1194","2018-04-27",8.05
"1195","2018-04-30",8
"1196","2018-05-01",7.9
"1197","2018-05-02",8
"1198","2018-05-03",8.05
"1199","2018-05-04",8.15
"1200","2018-05-07",8.35
"1201","2018-05-08",8.55
"1202","2018-05-09",8.65
"1203","2018-05-10",8.35
"1204","2018-05-11",8.5
"1205","2018-05-14",8.4
"1206","2018-05-15",8.3
"1207","2018-05-16",8
"1208","2018-05-17",8.1
"1209","2018-05-18",7.95
"1210","2018-05-21",8.05
"1211","2018-05-22",8
"1212","2018-05-23",7.95
"1213","2018-05-24",7.85
"1214","2018-05-25",8.05
"1215","2018-05-29",8
"1216","2018-05-30",8.3
"1217","2018-05-31",8.1
"1218","2018-06-01",8.15
"1219","2018-06-04",8.15
"1220","2018-06-05",8.15
"1221","2018-06-06",8
"1222","2018-06-07",8.05
"1223","2018-06-08",7.9
"1224","2018-06-11",7.8
"1225","2018-06-12",7.5
"1226","2018-06-13",7.5
"1227","2018-06-14",7.5
"1228","2018-06-15",7.45
"1229","2018-06-18",7.75
"1230","2018-06-19",7.9
"1231","2018-06-20",8.05
"1232","2018-06-21",8
"1233","2018-06-22",8.55
"1234","2018-06-25",8.4
"1235","2018-06-26",8.45
"1236","2018-06-27",8.45
"1237","2018-06-28",8.35
"1238","2018-06-29",8.2
"1239","2018-07-02",8.3
"1240","2018-07-03",8.35
"1241","2018-07-05",8.45
"1242","2018-07-06",8.55
"1243","2018-07-09",8.55
"1244","2018-07-10",8.6
"1245","2018-07-11",8.55
"1246","2018-07-12",8.3
"1247","2018-07-13",8.05
"1248","2018-07-16",7.65
"1249","2018-07-17",7.6
"1250","2018-07-18",7.95
"1251","2018-07-19",7.75
"1252","2018-07-20",7.25
"1253","2018-07-23",7.05
"1254","2018-07-24",6.95
"1255","2018-07-25",7.05
"1256","2018-07-26",7.25
"1257","2018-07-27",7
"1258","2018-07-30",6.95
"1259","2018-07-31",6.75
"1260","2018-08-01",6.65
"1261","2018-08-02",6.8
"1262","2018-08-03",6.8
"1263","2018-08-06",6.6
"1264","2018-08-07",6.45
"1265","2018-08-08",6.45
"1266","2018-08-09",6.55
"1267","2018-08-10",6.65
"1268","2018-08-13",6.5
"1269","2018-08-14",6.5
"1270","2018-08-15",6.5
"1271","2018-08-16",6.55
"1272","2018-08-17",6.5
"1273","2018-08-20",6.6
"1274","2018-08-21",6.65
"1275","2018-08-22",6.95
"1276","2018-08-23",6.95
"1277","2018-08-24",6.95
"1278","2018-08-27",6.8
"1279","2018-08-28",6.8
"1280","2018-08-29",7.1
"1281","2018-08-30",6.85
"1282","2018-08-31",7
"1283","2018-09-04",6.9
"1284","2018-09-05",6.95
"1285","2018-09-06",6.75
"1286","2018-09-07",6.8
"1287","2018-09-10",6.8
"1288","2018-09-11",6.75
"1289","2018-09-12",6.6
"1290","2018-09-13",6.6
"1291","2018-09-14",6.45
"1292","2018-09-17",6.45
"1293","2018-09-18",6.8
"1294","2018-09-19",6.9
"1295","2018-09-20",6.85
"1296","2018-09-21",6.95
"1297","2018-09-24",6.9
"1298","2018-09-25",6.8
"1299","2018-09-26",6.65
"1300","2018-09-27",6.45
"1301","2018-09-28",6.5
"1302","2018-10-01",6.64
"1303","2018-10-02",7.08
"1304","2018-10-03",7.24
"1305","2018-10-04",6.94
"1306","2018-10-05",6.84
"1307","2018-10-08",7.03
"1308","2018-10-09",6.82
"1309","2018-10-10",6.61
"1310","2018-10-11",6.66
"1311","2018-10-12",6.83
"1312","2018-10-15",6.89
"1313","2018-10-16",7.15
"1314","2018-10-17",7.22
"1315","2018-10-18",6.98
"1316","2018-10-19",6.82
"1317","2018-10-22",6.72
"1318","2018-10-23",6.54
"1319","2018-10-24",6.24
"1320","2018-10-25",6.37
"1321","2018-10-26",6.52
"1322","2018-10-29",6.69
"1323","2018-10-30",6.72
"1324","2018-10-31",6.46
"1325","2018-11-01",6.74
"1326","2018-11-02",7.01
"1327","2018-11-05",6.94
"1328","2018-11-06",7.09
"1329","2018-11-07",7.1
"1330","2018-11-08",7.15
"1331","2018-11-09",7.2
"1332","2018-11-12",6.9
"1333","2018-11-13",6.23
"1334","2018-11-14",6.29
"1335","2018-11-15",6.21
"1336","2018-11-16",6.25
"1337","2018-11-19",5.9
"1338","2018-11-20",5.34
"1339","2018-11-21",5.61
"1340","2018-11-23",5.61
"1341","2018-11-26",5.72
"1342","2018-11-27",5.68
"1343","2018-11-28",5.84
"1344","2018-11-29",5.78
"1345","2018-11-30",5.89
"1346","2018-12-03",6.32
"1347","2018-12-04",6.26
"1348","2018-12-06",6.12
"1349","2018-12-07",6.13
"1350","2018-12-10",6.15
"1351","2018-12-11",6.19
"1352","2018-12-12",6.17
"1353","2018-12-13",5.99
"1354","2018-12-14",5.71
"1355","2018-12-17",5.57
"1356","2018-12-18",5.41
"1357","2018-12-19",5.21
"1358","2018-12-20",5.02
"1359","2018-12-21",4.68
"1360","2018-12-24",4.75
"1361","2018-12-26",4.86
"1362","2018-12-27",4.59
"1363","2018-12-28",4.48
"1364","2018-12-31",4.67
"1365","2019-01-02",4.64
"1366","2019-01-03",4.9
"1367","2019-01-04",5.12
"1368","2019-01-07",5.31
"1369","2019-01-08",5.35
"1370","2019-01-09",5.31
"1371","2019-01-10",5.16
"1372","2019-01-11",5.18
"1373","2019-01-14",4.8
"1374","2019-01-15",4.69
"1375","2019-01-16",4.82
"1376","2019-01-17",4.92
"1377","2019-01-18",5.5
"1378","2019-01-22",5.55
"1379","2019-01-23",5.55
"1380","2019-01-24",5.61
"1381","2019-01-25",5.68
"1382","2019-01-28",5.62
"1383","2019-01-29",5.48
"1384","2019-01-30",5.59
"1385","2019-01-31",5.67
"1386","2019-02-01",5.64
"1387","2019-02-04",5.83
"1388","2019-02-05",6
"1389","2019-02-06",5.9
"1390","2019-02-07",5.82
"1391","2019-02-08",5.26
"1392","2019-02-11",5.75
"1393","2019-02-12",5.54
"1394","2019-02-13",5.31
"1395","2019-02-14",5.49
"1396","2019-02-15",5.51
"1397","2019-02-19",5.41
"1398","2019-02-20",5.45
"1399","2019-02-21",5.41
"1400","2019-02-22",5.5
"1401","2019-02-25",5.53
"1402","2019-02-26",5.46
"1403","2019-02-27",5.49
"1404","2019-02-28",5.63
"1405","2019-03-01",5.79
"1406","2019-03-04",5.77
"1407","2019-03-05",5.4
"1408","2019-03-06",5.24
"1409","2019-03-07",5.1
"1410","2019-03-08",5.23
"1411","2019-03-11",5.55
"1412","2019-03-12",5.69
"1413","2019-03-13",5.71
"1414","2019-03-14",5.69
"1415","2019-03-15",5.9
"1416","2019-03-18",5.66
"1417","2019-03-19",5.61
"1418","2019-03-20",5.72
"1419","2019-03-21",5.72
"1420","2019-03-22",5.48
"1421","2019-03-25",5.6
"1422","2019-03-26",5.68
"1423","2019-03-27",5.84
"1424","2019-03-28",6.08
"1425","2019-03-29",6.16
"1426","2019-04-01",6.52
"1427","2019-04-02",6.23
"1428","2019-04-03",5.99
"1429","2019-04-04",6.14
"1430","2019-04-05",6.13
"1431","2019-04-08",6.07
"1432","2019-04-09",6.02
"1433","2019-04-10",6.37
"1434","2019-04-11",6.83
"1435","2019-04-12",7.01
"1436","2019-04-15",6.97
"1437","2019-04-16",7.18
"1438","2019-04-17",7.17
"1439","2019-04-18",6.88
"1440","2019-04-22",6.96
"1441","2019-04-23",7.14
"1442","2019-04-24",7.13
"1443","2019-04-25",7.02
"1444","2019-04-26",7.15
"1445","2019-04-29",7.08
"1446","2019-04-30",6.98
"1447","2019-05-01",7.35
"1448","2019-05-02",7.74
"1449","2019-05-03",7.66
"1450","2019-05-06",7.65
"1451","2019-05-07",7.54
"1452","2019-05-08",7.59
"1453","2019-05-09",7.61
"1454","2019-05-10",7.67
"1455","2019-05-13",7.35
"1456","2019-05-14",7.31
"1457","2019-05-15",7.54
"1458","2019-05-16",7.5
"1459","2019-05-17",7.53
"1460","2019-05-20",7.75
"1461","2019-05-21",7.71
"1462","2019-05-22",7.68
"1463","2019-05-23",7.07
"1464","2019-05-24",7.05
"1465","2019-05-28",7
"1466","2019-05-29",7.19
"1467","2019-05-30",7.14
"1468","2019-05-31",7.04
"1469","2019-06-03",7
"1470","2019-06-04",6.92
"1471","2019-06-05",6.74
"1472","2019-06-06",6.75
"1473","2019-06-07",6.87
"1474","2019-06-10",6.67
"1475","2019-06-11",6.63
"1476","2019-06-12",6.16
"1477","2019-06-13",6.38
"1478","2019-06-14",6.37
"1479","2019-06-17",6.46
"1480","2019-06-18",6.54
"1481","2019-06-19",6.47
"1482","2019-06-20",6.47
"1483","2019-06-21",6.46
"1484","2019-06-24",6.32
"1485","2019-06-25",6.72
"1486","2019-06-26",7.09
"1487","2019-06-27",7.25
"1488","2019-06-28",8.15
"1489","2019-07-01",8.42
"1490","2019-07-02",8.39
"1491","2019-07-03",8.34
"1492","2019-07-05",8.6
"1493","2019-07-08",8.57
"1494","2019-07-09",8.58
"1495","2019-07-10",8.57
"1496","2019-07-11",8.65
"1497","2019-07-12",8.62
"1498","2019-07-15",8.26
"1499","2019-07-16",8.25
"1500","2019-07-17",8.07
"1501","2019-07-18",7.79
"1502","2019-07-19",7.84
"1503","2019-07-22",7.81
"1504","2019-07-23",7.61
"1505","2019-07-24",7.69
"1506","2019-07-25",7.53
"1507","2019-07-26",7.67
"1508","2019-07-29",7.39
"1509","2019-07-30",7.29
"1510","2019-07-31",7.34
"1511","2019-08-01",6.9
"1512","2019-08-02",6.92
"1513","2019-08-05",6.56
"1514","2019-08-06",6.58
"1515","2019-08-07",6.37
"1516","2019-08-08",6.36
"1517","2019-08-09",6.04
"1518","2019-08-12",6.04
"1519","2019-08-13",6.08
"1520","2019-08-14",5.87
"1521","2019-08-15",5.7
"1522","2019-08-16",5.85
"1523","2019-08-19",6.08
"1524","2019-08-20",6.14
"1525","2019-08-21",6.19
"1526","2019-08-22",6.13
"1527","2019-08-23",5.9
"1528","2019-08-26",5.89
"1529","2019-08-27",5.95
"1530","2019-08-28",5.93
"1531","2019-08-29",6.16
"1532","2019-08-30",6.24
"1533","2019-09-03",6.15
"1534","2019-09-04",6.16
"1535","2019-09-05",6.33
"1536","2019-09-06",6.34
"1537","2019-09-09",6.58
"1538","2019-09-10",6.86
"1539","2019-09-11",7.2
"1540","2019-09-12",7.32
"1541","2019-09-13",7.65
"1542","2019-09-16",7.17
"1543","2019-09-17",6.84
"1544","2019-09-18",6.88
"1545","2019-09-19",6.74
"1546","2019-09-20",6.72
"1547","2019-09-23",6.77
"1548","2019-09-24",6.46
"1549","2019-09-25",6.51
"1550","2019-09-26",6.93
"1551","2019-09-27",6.86
"1552","2019-09-30",6.69
"1553","2019-10-01",6.76
"1554","2019-10-02",6.86
"1555","2019-10-03",7.11
"1556","2019-10-04",7.61
"1557","2019-10-07",8.12
"1558","2019-10-08",8.38
"1559","2019-10-09",8.37
"1560","2019-10-10",8.42
"1561","2019-10-11",8.72
"1562","2019-10-14",9.22
"1563","2019-10-15",9.13
"1564","2019-10-16",9.49
"1565","2019-10-17",8.89
"1566","2019-10-18",8.92
"1567","2019-10-21",8.51
"1568","2019-10-22",8.46
"1569","2019-10-23",8.8
"1570","2019-10-24",8.7
"1571","2019-10-25",8.53
"1572","2019-10-28",8.65
"1573","2019-10-29",8.44
"1574","2019-10-30",8.22
"1575","2019-10-31",7.99
"1576","2019-11-01",8.26
"1577","2019-11-04",8.26
"1578","2019-11-05",8.23
"1579","2019-11-06",7.88
"1580","2019-11-07",7.53
"1581","2019-11-08",7.5
"1582","2019-11-11",7.64
"1583","2019-11-12",8.05
"1584","2019-11-13",7.96
"1585","2019-11-14",7.95
"1586","2019-11-15",8.19
"1587","2019-11-18",8.04
"1588","2019-11-19",8.2
"1589","2019-11-20",8.37
"1590","2019-11-21",8.35
"1591","2019-11-22",8.27
"1592","2019-11-25",8.38
"1593","2019-11-26",8.27
"1594","2019-11-27",8.27
"1595","2019-11-29",7.99
"1596","2019-12-02",7.88
"1597","2019-12-03",7.99
"1598","2019-12-04",8.08
"1599","2019-12-05",8.06
"1600","2019-12-06",8.33
"1601","2019-12-09",8.29
"1602","2019-12-10",8.54
"1603","2019-12-11",8.52
"1604","2019-12-12",8.6
"1605","2019-12-13",8.37
"1606","2019-12-16",8.2
"1607","2019-12-17",8.22
"1608","2019-12-18",8.33
"1609","2019-12-19",8.68
"1610","2019-12-20",8.72
"1611","2019-12-23",8.99
"1612","2019-12-24",9.03
"1613","2019-12-26",9.04
"1614","2019-12-27",8.84
"1615","2019-12-30",8.88
"1616","2019-12-31",9.05
"1617","2020-01-02",8.97
"1618","2020-01-03",8.92
"1619","2020-01-06",8.7
"1620","2020-01-07",8.53
"1621","2020-01-08",8.05
"1622","2020-01-09",8.29
"1623","2020-01-10",8.03
"1624","2020-01-13",7.83
"1625","2020-01-14",7.45
"1626","2020-01-15",7.23
"1627","2020-01-16",7.34
"1628","2020-01-17",7.3
"1629","2020-01-21",7.21
"1630","2020-01-22",6.91
"1631","2020-01-23",7.06
"1632","2020-01-24",6.88
"1633","2020-01-27",6.68
"1634","2020-01-28",6.71
"1635","2020-01-29",6.9
"1636","2020-01-30",6.45
"1637","2020-01-31",6.15
"1638","2020-02-03",6.06
"1639","2020-02-04",5.99
"1640","2020-02-05",6.01
"1641","2020-02-06",5.7
"1642","2020-02-07",5.36
"1643","2020-02-10",5.31
"1644","2020-02-11",6.23
"1645","2020-02-12",6.3
"1646","2020-02-13",6.11
"1647","2020-02-14",6.73
"1648","2020-02-18",6.15
"1649","2020-02-19",6.11
"1650","2020-02-20",5.93
"1651","2020-02-21",5.67
"1652","2020-02-24",5.42
"1653","2020-02-25",5.13
"1654","2020-02-26",5.2
"1655","2020-02-27",5.54
"1656","2020-02-28",5.5
"1657","2020-03-02",5.52
"1658","2020-03-03",5.22
"1659","2020-03-04",5.25
"1660","2020-03-05",4.95
"1661","2020-03-06",4.98
"1662","2020-03-09",4.74
"1663","2020-03-10",5.14
"1664","2020-03-11",4.86
"1665","2020-03-12",4.44
"1666","2020-03-13",5.04
"1667","2020-03-16",4.07
"1668","2020-03-17",4.68
"1669","2020-03-18",4.01
"1670","2020-03-19",4.51
"1671","2020-03-20",4.07
"1672","2020-03-23",4.17
"1673","2020-03-24",4.5
"1674","2020-03-25",4.51
"1675","2020-03-26",5.13
"1676","2020-03-27",5.3
"1677","2020-03-30",5.62
"1678","2020-03-31",5.25
"1679","2020-04-01",5.24
"1680","2020-04-02",4.71
"1681","2020-04-03",4.61
"1682","2020-04-06",4.8
"1683","2020-04-07",4.62
"1684","2020-04-08",4.66
"1685","2020-04-09",5.14
"1686","2020-04-13",4.9
"1687","2020-04-14",4.99
"1688","2020-04-15",4.74
"1689","2020-04-16",5.09
"1690","2020-04-17",5.24
"1691","2020-04-20",5.59
"1692","2020-04-21",5.93
"1693","2020-04-22",6.18
"1694","2020-04-23",6.11
"1695","2020-04-24",6.37
"1696","2020-04-27",7.13
"1697","2020-04-28",7.49
"1698","2020-04-29",6.93
"1699","2020-04-30",6.58
"1700","2020-05-01",6.36
"1701","2020-05-04",6.82
"1702","2020-05-05",6.03
"1703","2020-05-06",5.61
"1704","2020-05-07",5.86
"1705","2020-05-08",5.8
"1706","2020-05-11",5.35
"1707","2020-05-12",5.11
"1708","2020-05-13",5.17
"1709","2020-05-14",4.82
"1710","2020-05-15",4.84
"1711","2020-05-18",4.77
"1712","2020-05-19",4.65
"1713","2020-05-20",5.1
"1714","2020-05-21",5.03
"1715","2020-05-22",5.25
"1716","2020-05-26",6.19
"1717","2020-05-27",6.17
"1718","2020-05-28",5.92
"1719","2020-05-29",5.84
"1720","2020-06-01",5.74
"1721","2020-06-02",5.47
"1722","2020-06-03",5.63
"1723","2020-06-04",5.43
"1724","2020-06-05",5.57
"1725","2020-06-08",5.92
"1726","2020-06-09",5.97
"1727","2020-06-10",5.37
"1728","2020-06-11",4.72
"1729","2020-06-12",4.82
"1730","2020-06-15",4.93
"1731","2020-06-16",4.81
"1732","2020-06-17",4.68
"1733","2020-06-18",4.87
"1734","2020-06-19",4.72
"1735","2020-06-22",4.59
"1736","2020-06-23",4.54
"1737","2020-06-24",4.34
"1738","2020-06-25",4.35
"1739","2020-06-26",4.19
"1740","2020-06-29",4.51
"1741","2020-06-30",4.34
"1742","2020-07-01",4.49
"1743","2020-07-02",4.31
"1744","2020-07-06",5.01
"1745","2020-07-07",4.57
"1746","2020-07-08",4.65
"1747","2020-07-09",4.26
"1748","2020-07-10",4.43
"1749","2020-07-13",4.11
"1750","2020-07-14",4.2
"1751","2020-07-15",4.1
"1752","2020-07-16",3.96
"1753","2020-07-17",4
"1754","2020-07-20",3.99
"1755","2020-07-21",3.96
"1756","2020-07-22",4.01
"1757","2020-07-23",4.02
"1758","2020-07-24",4.12
"1759","2020-07-27",4.22
"1760","2020-07-28",4.48
"1761","2020-07-29",4.51
"1762","2020-07-30",4.27
"1763","2020-07-31",4.11
"1764","2020-08-03",4.01
"1765","2020-08-04",4.05
"1766","2020-08-05",4.09
"1767","2020-08-06",3.92
"1768","2020-08-07",3.89
"1769","2020-08-10",3.98
"1770","2020-08-11",4.02
"1771","2020-08-12",4.31
"1772","2020-08-13",4.24
"1773","2020-08-14",4.15
"1774","2020-08-17",4.3
"1775","2020-08-18",4.08
"1776","2020-08-19",3.98
"1777","2020-08-20",3.97
"1778","2020-08-21",3.93
"1779","2020-08-24",3.96
"1780","2020-08-25",3.98
"1781","2020-08-26",3.91
"1782","2020-08-27",3.77
"1783","2020-08-28",3.79
"1784","2020-08-31",3.7
"1785","2020-09-01",3.74
"1786","2020-09-02",3.6
"1787","2020-09-03",3.55
"1788","2020-09-04",3.51
"1789","2020-09-08",3.43
"1790","2020-09-09",3.48
"1791","2020-09-10",3.55
"1792","2020-09-11",3.55
"1793","2020-09-14",3.6
"1794","2020-09-15",3.52
"1795","2020-09-16",3.63
"1796","2020-09-17",3.74
"1797","2020-09-18",3.74
"1798","2020-09-21",3.51
"1799","2020-09-22",3.38
"1800","2020-09-23",3.13
"1801","2020-09-24",3.08
"1802","2020-09-25",3.02
"1803","2020-09-28",3.01
"1804","2020-09-29",3.2
"1805","2020-09-30",3.56
"1806","2020-10-01",3.47
"1807","2020-10-02",3.55
"1808","2020-10-05",3.66
"1809","2020-10-06",3.45
"1810","2020-10-07",3.45
"1811","2020-10-08",3.6
"1812","2020-10-09",3.49
"1813","2020-10-12",3.36
"1814","2020-10-13",3.23
"1815","2020-10-14",3.17
"1816","2020-10-15",3.23
"1817","2020-10-16",3.19
"1818","2020-10-19",3.1
"1819","2020-10-20",3.09
"1820","2020-10-21",3.05
"1821","2020-10-22",3.02
"1822","2020-10-23",2.99
"1823","2020-10-26",2.87
"1824","2020-10-27",2.87
"1825","2020-10-28",2.78
"1826","2020-10-29",2.84
"1827","2020-10-30",2.8
"1828","2020-11-02",3.01
"1829","2020-11-03",2.93
"1830","2020-11-04",2.71
"1831","2020-11-05",2.79
"1832","2020-11-06",2.76
"1833","2020-11-09",3.16
"1834","2020-11-10",3.33
"1835","2020-11-11",3.33
"1836","2020-11-12",2.86
"1837","2020-11-13",2.83
"1838","2020-11-16",2.94
"1839","2020-11-17",2.93
"1840","2020-11-18",2.94
"1841","2020-11-19",2.99
"1842","2020-11-20",3.04
"1843","2020-11-23",3.41
"1844","2020-11-24",3.51
"1845","2020-11-25",3.52
"1846","2020-11-27",3.47
