"","date","PFIE"
"559","2012-05-24",1.45
"560","2012-05-25",1.49
"561","2012-05-29",1.47
"562","2012-05-30",1.47
"563","2012-05-31",1.47
"564","2012-06-01",1.43
"565","2012-06-04",1.41
"566","2012-06-05",1.41
"567","2012-06-06",1.36
"568","2012-06-07",1.43
"569","2012-06-08",1.43
"570","2012-06-11",1.43
"571","2012-06-12",1.45
"572","2012-06-13",1.46
"573","2012-06-14",1.5
"574","2012-06-15",1.45
"575","2012-06-18",1.45
"576","2012-06-19",1.44
"577","2012-06-20",1.4
"578","2012-06-21",1.4
"579","2012-06-22",1.39
"580","2012-06-25",1.38
"581","2012-06-26",1.37
"582","2012-06-27",1.35
"583","2012-06-28",1.3
"584","2012-06-29",1.3
"585","2012-07-02",1.37
"586","2012-07-03",1.3
"587","2012-07-05",1.35
"588","2012-07-06",1.32
"589","2012-07-09",1.2
"590","2012-07-10",1.35
"591","2012-07-11",1.35
"592","2012-07-12",1.3
"593","2012-07-13",1.25
"594","2012-07-16",1.25
"595","2012-07-17",1.25
"596","2012-07-18",1.37
"597","2012-07-19",1.37
"598","2012-07-20",1.37
"599","2012-07-23",1.25
"600","2012-07-24",1.25
"601","2012-07-25",1.24
"602","2012-07-26",1.22
"603","2012-07-27",1.22
"604","2012-07-30",1.21
"605","2012-07-31",1.21
"606","2012-08-01",1.21
"607","2012-08-02",1.18
"608","2012-08-03",1.15
"609","2012-08-06",1.13
"610","2012-08-07",1.1
"611","2012-08-08",1.11
"612","2012-08-09",1.2
"613","2012-08-10",1.17
"614","2012-08-13",1.17
"615","2012-08-14",1.17
"616","2012-08-15",1.1
"617","2012-08-16",1.1
"618","2012-08-17",1.12
"619","2012-08-20",1.11
"620","2012-08-21",1.28
"621","2012-08-22",1.2
"622","2012-08-23",1.27
"623","2012-08-24",1.27
"624","2012-08-27",1.3
"625","2012-08-28",1.3
"626","2012-08-29",1.3
"627","2012-08-30",1.35
"628","2012-08-31",1.36
"629","2012-09-04",1.37
"630","2012-09-05",1.42
"631","2012-09-06",1.4
"632","2012-09-07",1.35
"633","2012-09-10",1.47
"634","2012-09-11",1.45
"635","2012-09-12",1.4
"636","2012-09-13",1.44
"637","2012-09-14",1.35
"638","2012-09-17",1.41
"639","2012-09-18",1.4
"640","2012-09-19",1.39
"641","2012-09-20",1.43
"642","2012-09-21",1.42
"643","2012-09-24",1.42
"644","2012-09-25",1.37
"645","2012-09-26",1.41
"646","2012-09-27",1.38
"647","2012-09-28",1.35
"648","2012-10-01",1.35
"649","2012-10-02",1.37
"650","2012-10-03",1.35
"651","2012-10-04",1.29
"652","2012-10-05",1.25
"653","2012-10-08",1.3
"654","2012-10-09",1.3
"655","2012-10-10",1.3
"656","2012-10-11",1.3
"657","2012-10-12",1.3
"658","2012-10-15",1.29
"659","2012-10-16",1.29
"660","2012-10-17",1.25
"661","2012-10-18",1.25
"662","2012-10-19",1.3
"663","2012-10-22",1.25
"664","2012-10-23",1.29
"665","2012-10-24",1.25
"666","2012-10-25",1.25
"667","2012-10-26",1.19
"668","2012-10-31",1.25
"669","2012-11-01",1.25
"670","2012-11-02",1.25
"671","2012-11-05",1.25
"672","2012-11-06",1.24
"673","2012-11-07",1.28
"674","2012-11-08",1.25
"675","2012-11-09",1.3
"676","2012-11-12",1.3
"677","2012-11-13",1.32
"678","2012-11-14",1.38
"679","2012-11-15",1.35
"680","2012-11-16",1.45
"681","2012-11-19",1.46
"682","2012-11-20",1.43
"683","2012-11-21",1.42
"684","2012-11-23",1.42
"685","2012-11-26",1.42
"686","2012-11-27",1.38
"687","2012-11-28",1.4
"688","2012-11-29",1.3
"689","2012-11-30",1.37
"690","2012-12-03",1.41
"691","2012-12-04",1.4
"692","2012-12-05",1.35
"693","2012-12-06",1.41
"694","2012-12-07",1.39
"695","2012-12-10",1.35
"696","2012-12-11",1.34
"697","2012-12-12",1.34
"698","2012-12-13",1.25
"699","2012-12-14",1.25
"700","2012-12-17",1.19
"701","2012-12-18",1.16
"702","2012-12-19",1.05
"703","2012-12-20",1.39
"704","2012-12-21",1.35
"705","2012-12-24",1.35
"706","2012-12-26",1.39
"707","2012-12-27",1.39
"708","2012-12-28",1.35
"709","2012-12-31",1.39
"710","2013-01-02",1.39
"711","2013-01-03",1.38
"712","2013-01-04",1.38
"713","2013-01-07",1.3
"714","2013-01-08",1.25
"715","2013-01-09",1.25
"716","2013-01-10",1.33
"717","2013-01-11",1.33
"718","2013-01-14",1.3
"719","2013-01-15",1.3
"720","2013-01-16",1.3
"721","2013-01-17",1.23
"722","2013-01-18",1.18
"723","2013-01-22",1.19
"724","2013-01-23",1.2
"725","2013-01-24",1.3
"726","2013-01-25",1.3
"727","2013-01-28",1.25
"728","2013-01-29",1.3
"729","2013-01-30",1.33
"730","2013-01-31",1.25
"731","2013-02-01",1.21
"732","2013-02-04",1.21
"733","2013-02-05",1.21
"734","2013-02-06",1.21
"735","2013-02-07",1.22
"736","2013-02-08",1.22
"737","2013-02-11",1.22
"738","2013-02-12",1.3
"739","2013-02-13",1.21
"740","2013-02-14",1.05
"741","2013-02-15",1.21
"742","2013-02-19",1.25
"743","2013-02-20",1.32
"744","2013-02-21",1.25
"745","2013-02-22",1.25
"746","2013-02-25",1.3
"747","2013-02-26",1.31
"748","2013-02-27",1.3
"749","2013-02-28",1.3
"750","2013-03-01",1.3
"751","2013-03-04",1.31
"752","2013-03-05",1.3
"753","2013-03-06",1.3
"754","2013-03-07",1.28
"755","2013-03-08",1.28
"756","2013-03-11",1.29
"757","2013-03-12",1.29
"758","2013-03-13",1.28
"759","2013-03-14",1.2
"760","2013-03-15",1.25
"761","2013-03-18",1.29
"762","2013-03-19",1.35
"763","2013-03-20",1.31
"764","2013-03-21",1.3
"765","2013-03-22",1.27
"766","2013-03-25",1.27
"767","2013-03-26",1.41
"768","2013-03-27",1.42
"769","2013-03-28",1.4
"770","2013-04-01",1.48
"771","2013-04-02",1.49
"772","2013-04-03",1.66
"773","2013-04-04",1.51
"774","2013-04-05",1.52
"775","2013-04-08",1.48
"776","2013-04-09",1.5
"777","2013-04-10",1.49
"778","2013-04-11",1.47
"779","2013-04-12",1.35
"780","2013-04-15",1.15
"781","2013-04-16",1.24
"782","2013-04-17",1.23
"783","2013-04-18",1.37
"784","2013-04-19",1.23
"785","2013-04-22",1.23
"786","2013-04-23",1.25
"787","2013-04-24",1.23
"788","2013-04-25",1.25
"789","2013-04-26",1.26
"790","2013-04-29",1.26
"791","2013-04-30",1.31
"792","2013-05-01",1.31
"793","2013-05-02",1.31
"794","2013-05-03",1.27
"795","2013-05-06",1.27
"796","2013-05-07",1.31
"797","2013-05-08",1.28
"798","2013-05-09",1.29
"799","2013-05-10",1.3
"800","2013-05-13",1.31
"801","2013-05-14",1.3
"802","2013-05-15",1.28
"803","2013-05-16",1.28
"804","2013-05-17",1.3
"805","2013-05-20",1.3
"806","2013-05-21",1.33
"807","2013-05-22",1.34
"808","2013-05-23",1.3
"809","2013-05-24",1.3
"810","2013-05-28",1.35
"811","2013-05-29",1.35
"812","2013-05-30",1.3
"813","2013-05-31",1.35
"814","2013-06-03",1.44
"815","2013-06-04",1.4
"816","2013-06-05",1.4
"817","2013-06-06",1.4
"818","2013-06-07",1.4
"819","2013-06-10",1.31
"820","2013-06-11",1.37
"821","2013-06-12",1.39
"822","2013-06-13",1.39
"823","2013-06-14",1.39
"824","2013-06-17",1.45
"825","2013-06-18",1.45
"826","2013-06-19",1.45
"827","2013-06-20",1.4
"828","2013-06-21",1.44
"829","2013-06-24",1.405
"830","2013-06-25",1.39
"831","2013-06-26",1.36
"832","2013-06-27",1.42
"833","2013-06-28",1.37
"834","2013-07-01",1.44
"835","2013-07-02",1.4
"836","2013-07-03",1.42
"837","2013-07-05",1.44
"838","2013-07-08",1.39
"839","2013-07-09",1.4
"840","2013-07-10",1.4
"841","2013-07-11",1.26
"842","2013-07-12",1.3
"843","2013-07-15",1.35
"844","2013-07-16",1.38
"845","2013-07-17",1.35
"846","2013-07-18",1.35
"847","2013-07-19",1.39
"848","2013-07-22",1.4
"849","2013-07-23",1.3
"850","2013-07-24",1.32
"851","2013-07-25",1.39
"852","2013-07-26",1.4
"853","2013-07-29",1.4
"854","2013-07-30",1.4
"855","2013-07-31",1.37
"856","2013-08-01",1.34
"857","2013-08-02",1.4
"858","2013-08-05",1.4
"859","2013-08-06",1.4
"860","2013-08-07",1.4
"861","2013-08-08",1.37
"862","2013-08-09",1.4
"863","2013-08-12",1.4
"864","2013-08-13",1.65
"865","2013-08-14",1.75
"866","2013-08-15",1.8
"867","2013-08-16",1.76
"868","2013-08-19",1.76
"869","2013-08-20",1.75
"870","2013-08-21",1.73
"871","2013-08-22",1.75
"872","2013-08-23",1.74
"873","2013-08-26",1.8
"874","2013-08-27",1.85
"875","2013-08-28",1.85
"876","2013-08-29",1.85
"877","2013-08-30",1.8
"878","2013-09-03",1.85
"879","2013-09-04",1.85
"880","2013-09-05",1.85
"881","2013-09-06",1.87
"882","2013-09-09",1.96
"883","2013-09-10",2.13
"884","2013-09-11",2.1
"885","2013-09-12",2.15
"886","2013-09-13",2.18
"887","2013-09-16",2.25
"888","2013-09-17",2.7
"889","2013-09-18",2.74
"890","2013-09-19",2.75
"891","2013-09-20",2.7
"892","2013-09-23",2.35
"893","2013-09-24",2.63
"894","2013-09-25",2.44
"895","2013-09-26",2.35
"896","2013-09-27",2.15
"897","2013-09-30",2.2
"898","2013-10-01",2.36
"899","2013-10-02",2.29
"900","2013-10-03",2.3
"901","2013-10-04",2.3
"902","2013-10-07",2.39
"903","2013-10-08",2.39
"904","2013-10-09",2.5
"905","2013-10-10",2.56
"906","2013-10-11",2.56
"907","2013-10-14",2.73
"908","2013-10-15",2.79
"909","2013-10-16",2.87
"910","2013-10-17",2.95
"911","2013-10-18",3.05
"912","2013-10-21",3.05
"913","2013-10-22",3.12
"914","2013-10-23",3.25
"915","2013-10-24",3.53
"916","2013-10-25",3.75
"917","2013-10-28",4.18
"918","2013-10-29",4.15
"919","2013-10-30",3.97
"920","2013-10-31",3.6
"921","2013-11-01",3.51
"922","2013-11-04",3.65
"923","2013-11-05",3.86
"924","2013-11-06",3.93
"925","2013-11-07",3.85
"926","2013-11-08",3.83
"927","2013-11-11",3.93
"928","2013-11-12",3.49
"929","2013-11-13",3
"930","2013-11-14",3.7
"931","2013-11-15",4
"932","2013-11-18",3.9
"933","2013-11-19",3.76
"934","2013-11-20",3.67
"935","2013-11-21",3.67
"936","2013-11-22",3.75
"937","2013-11-25",3.56
"938","2013-11-26",3.55
"939","2013-11-27",3.85
"940","2013-11-29",3.86
"941","2013-12-02",3.6
"942","2013-12-03",3.8
"943","2013-12-04",3.82
"944","2013-12-05",3.82
"945","2013-12-06",3.75
"946","2013-12-09",3.72
"947","2013-12-10",3.6
"948","2013-12-11",3.55
"949","2013-12-12",3.6
"950","2013-12-13",3.55
"951","2013-12-16",3.55
"952","2013-12-17",3.56
"953","2013-12-18",3.52
"954","2013-12-19",3.52
"955","2013-12-20",3.62
"956","2013-12-23",3.6
"957","2013-12-24",3.64
"958","2013-12-26",3.55
"959","2013-12-27",3.6
"960","2013-12-30",3.6
"961","2013-12-31",3.65
"962","2014-01-02",3.6
"963","2014-01-03",3.65
"964","2014-01-06",3.6
"965","2014-01-07",3.54
"966","2014-01-08",3.2
"967","2014-01-09",3.3
"968","2014-01-10",3.35
"969","2014-01-13",3.45
"970","2014-01-14",3.47
"971","2014-01-15",3.47
"972","2014-01-16",3.41
"973","2014-01-17",3.39
"974","2014-01-21",3.55
"975","2014-01-22",3.76
"976","2014-01-23",3.57
"977","2014-01-24",3.78
"978","2014-01-27",3.68
"979","2014-01-28",3.7
"980","2014-01-29",3.95
"981","2014-01-30",4.09
"982","2014-01-31",4.15
"983","2014-02-03",3.8
"984","2014-02-04",4
"985","2014-02-05",3.99
"986","2014-02-06",3.95
"987","2014-02-07",3.9
"988","2014-02-10",3.98
"989","2014-02-11",3.94
"990","2014-02-12",3.86
"991","2014-02-13",3.8
"992","2014-02-14",3.8
"993","2014-02-18",3.8
"994","2014-02-19",3.85
"995","2014-02-20",3.85
"996","2014-02-21",3.85
"997","2014-02-24",3.75
"998","2014-02-25",3.85
"999","2014-02-26",3.87
"1000","2014-02-27",3.89
"1001","2014-02-28",3.85
"1002","2014-03-03",3.71
"1003","2014-03-04",3.71
"1004","2014-03-05",3.6
