"","date","SUPV"
"993","2020-04-29",1.78
"994","2020-04-30",1.69
"995","2020-05-01",1.54
"996","2020-05-04",1.63
"997","2020-05-05",1.6
"998","2020-05-06",1.65
"999","2020-05-07",1.87
"1000","2020-05-08",1.82
"1001","2020-05-11",2.12
"1002","2020-05-12",2.07
"1003","2020-05-13",1.93
"1004","2020-05-14",1.99
"1005","2020-05-15",1.95
"1006","2020-05-18",2.09
"1007","2020-05-19",2.02
"1008","2020-05-20",2.16
"1009","2020-05-21",2.26
"1010","2020-05-22",2.42
"1011","2020-05-26",2.38
"1012","2020-05-27",2.36
"1013","2020-05-28",2.15
"1014","2020-05-29",1.97
"1015","2020-06-01",2.15
"1016","2020-06-02",2.37
"1017","2020-06-03",2.54
"1018","2020-06-04",2.47
"1019","2020-06-05",2.61
"1020","2020-06-08",2.93
"1021","2020-06-09",2.79
"1022","2020-06-10",2.76
"1023","2020-06-11",2.39
"1024","2020-06-12",2.58
"1025","2020-06-15",2.45
"1026","2020-06-16",2.5
"1027","2020-06-17",2.4
"1028","2020-06-18",2.07
"1029","2020-06-19",2.28
"1030","2020-06-22",2.21
"1031","2020-06-23",2.29
"1032","2020-06-24",2.19
"1033","2020-06-25",2.45
"1034","2020-06-26",2.34
"1035","2020-06-29",2.31
"1036","2020-06-30",2.2
"1037","2020-07-01",2.31
"1038","2020-07-02",2.2
"1039","2020-07-06",2.7
"1040","2020-07-07",2.54
"1041","2020-07-08",2.53
"1042","2020-07-09",2.41
"1043","2020-07-10",2.54
"1044","2020-07-13",2.52
"1045","2020-07-14",2.59
"1046","2020-07-15",2.65
"1047","2020-07-16",2.59
"1048","2020-07-17",2.7
"1049","2020-07-20",2.56
"1050","2020-07-21",2.75
"1051","2020-07-22",2.95
"1052","2020-07-23",2.98
"1053","2020-07-24",2.94
"1054","2020-07-27",3.01
"1055","2020-07-28",2.95
"1056","2020-07-29",2.99
"1057","2020-07-30",2.98
"1058","2020-07-31",2.88
"1059","2020-08-03",3.23
"1060","2020-08-04",3.18
"1061","2020-08-05",2.99
"1062","2020-08-06",2.95
"1063","2020-08-07",2.93
"1064","2020-08-10",2.88
"1065","2020-08-11",2.7
"1066","2020-08-12",2.64
"1067","2020-08-13",2.68
"1068","2020-08-14",2.61
"1069","2020-08-17",2.56
"1070","2020-08-18",2.54
"1071","2020-08-19",2.47
"1072","2020-08-20",2.56
"1073","2020-08-21",2.52
"1074","2020-08-24",2.44
"1075","2020-08-25",2.44
"1076","2020-08-26",2.42
"1077","2020-08-27",2.42
"1078","2020-08-28",2.68
"1079","2020-08-31",2.57
"1080","2020-09-01",2.62
"1081","2020-09-02",2.56
"1082","2020-09-03",2.56
"1083","2020-09-04",2.51
"1084","2020-09-08",2.56
"1085","2020-09-09",2.58
"1086","2020-09-10",2.62
"1087","2020-09-11",2.54
"1088","2020-09-14",2.42
"1089","2020-09-15",2.5
"1090","2020-09-16",2.27
"1091","2020-09-17",2.11
"1092","2020-09-18",2.05
"1093","2020-09-21",1.92
"1094","2020-09-22",1.77
"1095","2020-09-23",1.67
"1096","2020-09-24",1.9
"1097","2020-09-25",1.8
"1098","2020-09-28",1.73
"1099","2020-09-29",1.78
"1100","2020-09-30",1.81
"1101","2020-10-01",1.86
"1102","2020-10-02",1.79
"1103","2020-10-05",1.78
"1104","2020-10-06",1.7
"1105","2020-10-07",1.68
"1106","2020-10-08",1.71
"1107","2020-10-09",1.72
"1108","2020-10-12",1.68
"1109","2020-10-13",1.66
"1110","2020-10-14",1.61
"1111","2020-10-15",1.6
"1112","2020-10-16",1.68
"1113","2020-10-19",1.71
"1114","2020-10-20",1.67
"1115","2020-10-21",1.69
"1116","2020-10-22",1.66
"1117","2020-10-23",1.7
"1118","2020-10-26",1.69
"1119","2020-10-27",1.6
"1120","2020-10-28",1.67
"1121","2020-10-29",1.72
"1122","2020-10-30",1.71
"1123","2020-11-02",1.79
"1124","2020-11-03",1.78
"1125","2020-11-04",1.78
"1126","2020-11-05",1.86
"1127","2020-11-06",1.81
"1128","2020-11-09",1.94
"1129","2020-11-10",2.12
"1130","2020-11-11",1.99
"1131","2020-11-12",1.86
"1132","2020-11-13",1.96
"1133","2020-11-16",2.05
"1134","2020-11-17",2.05
"1135","2020-11-18",1.94
"1136","2020-11-19",1.94
"1137","2020-11-20",1.96
"1138","2020-11-23",1.91
"1139","2020-11-24",1.98
"1140","2020-11-25",2
"1141","2020-11-27",2.04
