"","date","XELA"
"1010","2017-10-20",5.36
"1011","2017-10-23",5.42
"1012","2017-10-24",5.4
"1013","2017-10-25",5.49
"1014","2017-10-26",5.31
"1015","2017-10-27",5.38
"1016","2017-10-30",5.4
"1017","2017-10-31",5.75
"1018","2017-11-01",5.63
"1019","2017-11-02",5.75
"1020","2017-11-03",5.45
"1021","2017-11-06",5.45
"1022","2017-11-07",5.49
"1023","2017-11-08",5.5
"1024","2017-11-09",5.36
"1025","2017-11-10",5.37
"1026","2017-11-13",5.26
"1027","2017-11-14",5.4
"1028","2017-11-15",5.38
"1029","2017-11-16",5.32
"1030","2017-11-17",5.35
"1031","2017-11-20",5.1
"1032","2017-11-21",5.04
"1033","2017-11-22",5.19
"1034","2017-11-24",5.17
"1035","2017-11-27",5.23
"1036","2017-11-28",5.27
"1037","2017-11-29",5.17
"1038","2017-11-30",5.05
"1039","2017-12-01",5.14
"1040","2017-12-04",5.17
"1041","2017-12-05",5.2212
"1042","2017-12-06",5.08
"1043","2017-12-07",5.1
"1044","2017-12-08",5.15
"1045","2017-12-11",5.1
"1046","2017-12-12",5.09
"1047","2017-12-13",5
"1048","2017-12-14",5.13
"1049","2017-12-15",5.17
"1050","2017-12-18",5.25
"1051","2017-12-19",5.22
"1052","2017-12-20",5.35
"1053","2017-12-21",5.24
"1054","2017-12-22",5.39
"1055","2017-12-26",5.37
"1056","2017-12-27",5.28
"1057","2017-12-28",5.22
"1058","2017-12-29",5.15
"1059","2018-01-02",5.24
"1060","2018-01-03",5.55
"1061","2018-01-04",5.49
"1062","2018-01-05",5.43
"1063","2018-01-08",5.56
"1064","2018-01-09",5.7
"1065","2018-01-10",6.1
"1066","2018-01-11",5.87
"1067","2018-01-12",6.03
"1068","2018-01-16",5.98
"1069","2018-01-17",6.01
"1070","2018-01-18",6.12
"1071","2018-01-19",6.1
"1072","2018-01-22",6.1
"1073","2018-01-23",6.13
"1074","2018-01-24",6.18
"1075","2018-01-25",6.23
"1076","2018-01-26",6.33
"1077","2018-01-29",6.16
"1078","2018-01-30",5.82
"1079","2018-01-31",5.71
"1080","2018-02-01",5.57
"1081","2018-02-02",5.26
"1082","2018-02-05",5.41
"1083","2018-02-06",5.42
"1084","2018-02-07",5.15
"1085","2018-02-08",5.18
"1086","2018-02-09",5.16
"1087","2018-02-12",5.1
"1088","2018-02-13",5.12
"1089","2018-02-14",5.24
"1090","2018-02-15",5.15
"1091","2018-02-16",5.1
"1092","2018-02-20",5.11
"1093","2018-02-21",5.22
"1094","2018-02-22",5.36
"1095","2018-02-23",5.53
"1096","2018-02-26",5.57
"1097","2018-02-27",5.58
"1098","2018-02-28",5.76
"1099","2018-03-01",5.6
"1100","2018-03-02",5.19
"1101","2018-03-05",5.31
"1102","2018-03-06",5.37
"1103","2018-03-07",5.32
"1104","2018-03-08",5.32
"1105","2018-03-09",5.3
"1106","2018-03-12",5.25
"1107","2018-03-13",5.45
"1108","2018-03-14",5.33
"1109","2018-03-15",5.24
"1110","2018-03-16",5.41
"1111","2018-03-19",5.33
"1112","2018-03-20",5.51
"1113","2018-03-21",5.64
"1114","2018-03-22",5.57
"1115","2018-03-23",5.38
"1116","2018-03-26",5.42
"1117","2018-03-27",5.39
"1118","2018-03-28",5.22
"1119","2018-03-29",5.53
"1120","2018-04-02",5.41
"1121","2018-04-03",5.63
"1122","2018-04-04",5.46
"1123","2018-04-05",5.71
"1124","2018-04-06",5.83
"1125","2018-04-09",5.75
"1126","2018-04-10",5.62
"1127","2018-04-11",5.06
"1128","2018-04-12",4.6
"1129","2018-04-13",4.78
"1130","2018-04-16",4.71
"1131","2018-04-17",4.64
"1132","2018-04-18",5.03
"1133","2018-04-19",4.59
"1134","2018-04-20",4.65
"1135","2018-04-23",4.77
"1136","2018-04-24",4.7
"1137","2018-04-25",4.55
"1138","2018-04-26",4.61
"1139","2018-04-27",4.58
"1140","2018-04-30",4.52
"1141","2018-05-01",4.59
"1142","2018-05-02",4.5
"1143","2018-05-03",4.38
"1144","2018-05-04",4.41
"1145","2018-05-07",4.74
"1146","2018-05-08",4.69
"1147","2018-05-09",4.47
"1148","2018-05-10",4.48
"1149","2018-05-11",4.54
"1150","2018-05-14",4.32
"1151","2018-05-15",4.48
"1152","2018-05-16",4.58
"1153","2018-05-17",4.52
"1154","2018-05-18",4.58
"1155","2018-05-21",4.59
"1156","2018-05-22",4.61
"1157","2018-05-23",4.55
"1158","2018-05-24",4.45
"1159","2018-05-25",4.47
"1160","2018-05-29",4.42
"1161","2018-05-30",4.52
"1162","2018-05-31",4.72
"1163","2018-06-01",4.81
"1164","2018-06-04",4.72
"1165","2018-06-05",4.74
"1166","2018-06-06",4.95
"1167","2018-06-07",4.96
"1168","2018-06-08",4.99
"1169","2018-06-11",5.24
"1170","2018-06-12",5.2
"1171","2018-06-13",5.17
"1172","2018-06-14",5.16
"1173","2018-06-15",5.17
"1174","2018-06-18",5.14
"1175","2018-06-19",5.02
"1176","2018-06-20",5.06
"1177","2018-06-21",5.08
"1178","2018-06-22",5.09
"1179","2018-06-25",5.15
"1180","2018-06-26",5.08
"1181","2018-06-27",5.03
"1182","2018-06-28",4.92
"1183","2018-06-29",4.75
"1184","2018-07-02",4.8
"1185","2018-07-03",4.85
"1186","2018-07-05",4.87
"1187","2018-07-06",4.86
"1188","2018-07-09",4.92
"1189","2018-07-10",5.2
"1190","2018-07-11",4.99
"1191","2018-07-12",4.99
"1192","2018-07-13",4.94
"1193","2018-07-16",5.04
"1194","2018-07-17",4.94
"1195","2018-07-18",5
"1196","2018-07-19",4.95
"1197","2018-07-20",4.9
"1198","2018-07-23",4.97
"1199","2018-07-24",5.01
"1200","2018-07-25",4.84
"1201","2018-07-26",4.93
"1202","2018-07-27",4.79
"1203","2018-07-30",5.1
"1204","2018-07-31",5.01
"1205","2018-08-01",4.99
"1206","2018-08-02",4.95
"1207","2018-08-03",4.87
"1208","2018-08-06",4.71
"1209","2018-08-07",4.81
"1210","2018-08-08",4.8
"1211","2018-08-09",4.95
"1212","2018-08-10",5.26
"1213","2018-08-13",5.01
"1214","2018-08-14",5.05
"1215","2018-08-15",5.05
"1216","2018-08-16",5.41
"1217","2018-08-17",5.52
"1218","2018-08-20",5.57
"1219","2018-08-21",5.66
"1220","2018-08-22",5.62
"1221","2018-08-23",5.62
"1222","2018-08-24",5.88
"1223","2018-08-27",5.93
"1224","2018-08-28",5.92
"1225","2018-08-29",6.04
"1226","2018-08-30",5.99
"1227","2018-08-31",5.98
"1228","2018-09-04",5.88
"1229","2018-09-05",5.76
"1230","2018-09-06",5.91
"1231","2018-09-07",5.92
"1232","2018-09-10",6.31
"1233","2018-09-11",6.57
"1234","2018-09-12",6.54
"1235","2018-09-13",6.87
"1236","2018-09-14",6.8
"1237","2018-09-17",6.94
"1238","2018-09-18",7.05
"1239","2018-09-19",7.3
"1240","2018-09-20",7.28
"1241","2018-09-21",6.96
"1242","2018-09-24",6.99
"1243","2018-09-25",7.1
"1244","2018-09-26",7.03
"1245","2018-09-27",7
"1246","2018-09-28",7.13
"1247","2018-10-01",7
"1248","2018-10-02",6.59
"1249","2018-10-03",6.84
"1250","2018-10-04",6.76
"1251","2018-10-05",6.67
"1252","2018-10-08",6.77
"1253","2018-10-09",6.92
"1254","2018-10-10",6.22
"1255","2018-10-11",6.04
"1256","2018-10-12",6
"1257","2018-10-15",6.33
"1258","2018-10-16",6.44
"1259","2018-10-17",6.42
"1260","2018-10-18",6.4
"1261","2018-10-19",6.34
"1262","2018-10-22",6.7
"1263","2018-10-23",6.4
"1264","2018-10-24",6.08
"1265","2018-10-25",6.07
"1266","2018-10-26",6.02
"1267","2018-10-29",5.98
"1268","2018-10-30",6.08
"1269","2018-10-31",6.1
"1270","2018-11-01",6.1
"1271","2018-11-02",6.14
"1272","2018-11-05",5.93
"1273","2018-11-06",5.9
"1274","2018-11-07",5.91
"1275","2018-11-08",6.24
"1276","2018-11-09",5.28
"1277","2018-11-12",5.005
"1278","2018-11-13",4.72
"1279","2018-11-14",4.87
"1280","2018-11-15",4.84
"1281","2018-11-16",4.84
"1282","2018-11-19",4.73
"1283","2018-11-20",4.49
"1284","2018-11-21",4.55
"1285","2018-11-23",4.53
"1286","2018-11-26",4.73
"1287","2018-11-27",4.6
"1288","2018-11-28",4.59
"1289","2018-11-29",4.43
"1290","2018-11-30",4.54
"1291","2018-12-03",4.51
"1292","2018-12-04",4.35
"1293","2018-12-06",4.33
"1294","2018-12-07",4.09
"1295","2018-12-10",4.2
"1296","2018-12-11",4.04
"1297","2018-12-12",4.18
"1298","2018-12-13",4.02
"1299","2018-12-14",4.05
"1300","2018-12-17",3.95
"1301","2018-12-18",3.98
"1302","2018-12-19",3.81
"1303","2018-12-20",3.74
"1304","2018-12-21",3.51
"1305","2018-12-24",3.46
"1306","2018-12-26",3.67
"1307","2018-12-27",3.63
"1308","2018-12-28",3.74
"1309","2018-12-31",3.89
"1310","2019-01-02",3.93
"1311","2019-01-03",3.73
"1312","2019-01-04",3.89
"1313","2019-01-07",4.01
"1314","2019-01-08",3.99
"1315","2019-01-09",3.95
"1316","2019-01-10",3.91
"1317","2019-01-11",3.96
"1318","2019-01-14",3.84
"1319","2019-01-15",3.82
"1320","2019-01-16",3.77
"1321","2019-01-17",3.77
"1322","2019-01-18",3.75
"1323","2019-01-22",3.6
"1324","2019-01-23",3.53
"1325","2019-01-24",3.51
"1326","2019-01-25",3.61
"1327","2019-01-28",3.58
"1328","2019-01-29",3.6
"1329","2019-01-30",3.6
"1330","2019-01-31",3.94
"1331","2019-02-01",3.965
"1332","2019-02-04",4.01
"1333","2019-02-05",4.11
"1334","2019-02-06",4.08
"1335","2019-02-07",4.08
"1336","2019-02-08",4.26
"1337","2019-02-11",4.45
"1338","2019-02-12",4.42
"1339","2019-02-13",4.29
"1340","2019-02-14",4.06
"1341","2019-02-15",4.16
"1342","2019-02-19",4.17
"1343","2019-02-20",4.08
"1344","2019-02-21",3.95
"1345","2019-02-22",4.02
"1346","2019-02-25",3.9
"1347","2019-02-26",3.9
"1348","2019-02-27",4.02
"1349","2019-02-28",3.98
"1350","2019-03-01",3.99
"1351","2019-03-04",4.02
"1352","2019-03-05",3.98
"1353","2019-03-06",3.7
"1354","2019-03-07",3.78
"1355","2019-03-08",3.69
"1356","2019-03-11",3.79
"1357","2019-03-12",3.78
"1358","2019-03-13",3.88
"1359","2019-03-14",3.84
"1360","2019-03-15",3.87
"1361","2019-03-18",3.94
"1362","2019-03-19",3.73
"1363","2019-03-20",3.5
"1364","2019-03-21",3.44
"1365","2019-03-22",3.27
"1366","2019-03-25",3.2
"1367","2019-03-26",3.2
"1368","2019-03-27",3.25
"1369","2019-03-28",3.22
"1370","2019-03-29",3.34
"1371","2019-04-01",3.48
"1372","2019-04-02",3.5
"1373","2019-04-03",3.59
"1374","2019-04-04",3.41
"1375","2019-04-05",3.62
"1376","2019-04-08",3.75
"1377","2019-04-09",3.76
"1378","2019-04-10",3.83
"1379","2019-04-11",3.79
"1380","2019-04-12",3.8
"1381","2019-04-15",3.79
"1382","2019-04-16",3.65
"1383","2019-04-17",3.53
"1384","2019-04-18",3.51
"1385","2019-04-22",3.37
"1386","2019-04-23",3.4
"1387","2019-04-24",3.35
"1388","2019-04-25",3.22
"1389","2019-04-26",3.28
"1390","2019-04-29",3.39
"1391","2019-04-30",3.29
"1392","2019-05-01",3.27
"1393","2019-05-02",3.29
"1394","2019-05-03",3.44
"1395","2019-05-06",3.39
"1396","2019-05-07",3.36
"1397","2019-05-08",3.41
"1398","2019-05-09",3.38
"1399","2019-05-10",3.21
"1400","2019-05-13",3.1
"1401","2019-05-14",2.99
"1402","2019-05-15",3.03
"1403","2019-05-16",3.04
"1404","2019-05-17",3.03
"1405","2019-05-20",2.8
"1406","2019-05-21",2.94
"1407","2019-05-22",2.41
"1408","2019-05-23",1.91
"1409","2019-05-24",1.67
"1410","2019-05-28",2.39
"1411","2019-05-29",2.19
"1412","2019-05-30",2.33
"1413","2019-05-31",2.19
"1414","2019-06-03",2.35
"1415","2019-06-04",2.19
"1416","2019-06-05",2.11
"1417","2019-06-06",2.09
"1418","2019-06-07",2.08
"1419","2019-06-10",2.2
"1420","2019-06-11",2.11
"1421","2019-06-12",2.17
"1422","2019-06-13",2.19
"1423","2019-06-14",2.09
"1424","2019-06-17",2.04
"1425","2019-06-18",2.09
"1426","2019-06-19",1.99
"1427","2019-06-20",2.07
"1428","2019-06-21",2.12
"1429","2019-06-24",1.97
"1430","2019-06-25",1.96
"1431","2019-06-26",2
"1432","2019-06-27",2.01
"1433","2019-06-28",2.19
"1434","2019-07-01",2.09
"1435","2019-07-02",2.04
"1436","2019-07-03",2.03
"1437","2019-07-05",2.02
"1438","2019-07-08",2.07
"1439","2019-07-09",2.22
"1440","2019-07-10",2.16
"1441","2019-07-11",2.07
"1442","2019-07-12",2.14
"1443","2019-07-15",2.15
"1444","2019-07-16",2.1
"1445","2019-07-17",2.07
"1446","2019-07-18",2.51
"1447","2019-07-19",2.38
"1448","2019-07-22",2.45
"1449","2019-07-23",2.41
"1450","2019-07-24",2.45
"1451","2019-07-25",2.4
"1452","2019-07-26",2.765
"1453","2019-07-29",2.7
"1454","2019-07-30",2.61
"1455","2019-07-31",2.65
"1456","2019-08-01",2.71
"1457","2019-08-02",2.63
"1458","2019-08-05",2.42
"1459","2019-08-06",2.24
"1460","2019-08-07",2.26
"1461","2019-08-08",2.45
"1462","2019-08-09",1.28
"1463","2019-08-12",1.26
"1464","2019-08-13",1.23
"1465","2019-08-14",1.18
"1466","2019-08-15",1.16
"1467","2019-08-16",1.12
"1468","2019-08-19",1.16
"1469","2019-08-20",1.18
"1470","2019-08-21",1.16
"1471","2019-08-22",1.24
"1472","2019-08-23",1.3
"1473","2019-08-26",1.3
"1474","2019-08-27",1.18
"1475","2019-08-28",1.13
"1476","2019-08-29",1.14
"1477","2019-08-30",1.15
"1478","2019-09-03",1.13
"1479","2019-09-04",1.13
"1480","2019-09-05",1.25
"1481","2019-09-06",1.24
"1482","2019-09-09",1.32
"1483","2019-09-10",1.325
"1484","2019-09-11",1.38
"1485","2019-09-12",1.39
"1486","2019-09-13",1.39
"1487","2019-09-16",1.35
"1488","2019-09-17",1.36
"1489","2019-09-18",1.35
"1490","2019-09-19",1.35
"1491","2019-09-20",1.38
"1492","2019-09-23",1.31
"1493","2019-09-24",1.235
"1494","2019-09-25",1.19
"1495","2019-09-26",1.14
"1496","2019-09-27",1.12
"1497","2019-09-30",1.18
"1498","2019-10-01",1.15
"1499","2019-10-02",1.13
"1500","2019-10-03",1.1
"1501","2019-10-04",1.38
"1502","2019-10-07",1.27
"1503","2019-10-08",1.15
"1504","2019-10-09",1.12
"1505","2019-10-10",1.13
"1506","2019-10-11",1.07
"1507","2019-10-14",1.02
"1508","2019-10-15",1.02
"1509","2019-10-16",0.99
"1510","2019-10-17",0.9815
"1511","2019-10-18",0.93
"1512","2019-10-21",0.9018
"1513","2019-10-22",0.8181
"1514","2019-10-23",0.8176
"1515","2019-10-24",0.8262
"1516","2019-10-25",0.8022
"1517","2019-10-28",0.7347
"1518","2019-10-29",0.7196
"1519","2019-10-30",0.5748
"1520","2019-10-31",0.6111
"1521","2019-11-01",0.587
"1522","2019-11-04",0.6209
"1523","2019-11-05",0.6173
"1524","2019-11-06",0.6036
"1525","2019-11-07",0.6041
"1526","2019-11-08",0.5652
"1527","2019-11-11",0.6045
"1528","2019-11-12",0.6008
"1529","2019-11-13",0.35
"1530","2019-11-14",0.3101
"1531","2019-11-15",0.3403
"1532","2019-11-18",0.3522
"1533","2019-11-19",0.35
"1534","2019-11-20",0.3362
"1535","2019-11-21",0.3082
"1536","2019-11-22",0.3119
"1537","2019-11-25",0.3089
"1538","2019-11-26",0.3179
"1539","2019-11-27",0.3093
"1540","2019-11-29",0.3239
"1541","2019-12-02",0.2903
"1542","2019-12-03",0.2856
"1543","2019-12-04",0.2808
"1544","2019-12-05",0.2775
"1545","2019-12-06",0.2973
"1546","2019-12-09",0.2922
"1547","2019-12-10",0.2856
"1548","2019-12-11",0.29
"1549","2019-12-12",0.287
"1550","2019-12-13",0.2959
"1551","2019-12-16",0.3
"1552","2019-12-17",0.3247
"1553","2019-12-18",0.3379
"1554","2019-12-19",0.3171
"1555","2019-12-20",0.3481
"1556","2019-12-23",0.3282
"1557","2019-12-24",0.3301
"1558","2019-12-26",0.3212
"1559","2019-12-27",0.325
"1560","2019-12-30",0.3828
"1561","2019-12-31",0.4077
"1562","2020-01-02",0.4188
"1563","2020-01-03",0.4013
"1564","2020-01-06",0.382
"1565","2020-01-07",0.3883
"1566","2020-01-08",0.3963
"1567","2020-01-09",0.3909
"1568","2020-01-10",0.3601
"1569","2020-01-13",0.3798
"1570","2020-01-14",0.3774
"1571","2020-01-15",0.39
"1572","2020-01-16",0.4366
"1573","2020-01-17",0.4525
"1574","2020-01-21",0.4604
"1575","2020-01-22",0.4381
"1576","2020-01-23",0.4211
"1577","2020-01-24",0.4025
"1578","2020-01-27",0.4435
"1579","2020-01-28",0.422
"1580","2020-01-29",0.3961
"1581","2020-01-30",0.395
"1582","2020-01-31",0.3756
"1583","2020-02-03",0.366
"1584","2020-02-04",0.3671
"1585","2020-02-05",0.3759
"1586","2020-02-06",0.3757
"1587","2020-02-07",0.3664
"1588","2020-02-10",0.3429
"1589","2020-02-11",0.3073
"1590","2020-02-12",0.3351
"1591","2020-02-13",0.3051
"1592","2020-02-14",0.3043
"1593","2020-02-18",0.3092
"1594","2020-02-19",0.3009
"1595","2020-02-20",0.3215
"1596","2020-02-21",0.2969
"1597","2020-02-24",0.2946
"1598","2020-02-25",0.2821
"1599","2020-02-26",0.2756
"1600","2020-02-27",0.266
"1601","2020-02-28",0.257
"1602","2020-03-02",0.2848
"1603","2020-03-03",0.3299
"1604","2020-03-04",0.3579
"1605","2020-03-05",0.3567
"1606","2020-03-06",0.3253
"1607","2020-03-09",0.2791
"1608","2020-03-10",0.27
"1609","2020-03-11",0.2054
"1610","2020-03-12",0.185
"1611","2020-03-13",0.199
"1612","2020-03-16",0.1854
"1613","2020-03-17",0.17
"1614","2020-03-18",0.145
"1615","2020-03-19",0.158
"1616","2020-03-20",0.22
"1617","2020-03-23",0.16
"1618","2020-03-24",0.179
"1619","2020-03-25",0.184
"1620","2020-03-26",0.1965
"1621","2020-03-27",0.1755
"1622","2020-03-30",0.21
"1623","2020-03-31",0.205
"1624","2020-04-01",0.16
"1625","2020-04-02",0.159
"1626","2020-04-03",0.1361
"1627","2020-04-06",0.1598
"1628","2020-04-07",0.1638
"1629","2020-04-08",0.168
"1630","2020-04-09",0.1684
"1631","2020-04-13",0.1901
"1632","2020-04-14",0.175
"1633","2020-04-15",0.1825
"1634","2020-04-16",0.1929
"1635","2020-04-17",0.21
"1636","2020-04-20",0.2098
"1637","2020-04-21",0.1983
"1638","2020-04-22",0.198
"1639","2020-04-23",0.21
"1640","2020-04-24",0.2099
"1641","2020-04-27",0.209
"1642","2020-04-28",0.2113
"1643","2020-04-29",0.2231
"1644","2020-04-30",0.355
"1645","2020-05-01",0.2978
"1646","2020-05-04",0.2825
"1647","2020-05-05",0.2901
"1648","2020-05-06",0.2893
"1649","2020-05-07",0.2952
"1650","2020-05-08",0.3174
"1651","2020-05-11",0.3398
"1652","2020-05-12",0.3203
"1653","2020-05-13",0.3035
"1654","2020-05-14",0.2825
"1655","2020-05-15",0.2688
"1656","2020-05-18",0.297
"1657","2020-05-19",0.3287
"1658","2020-05-20",0.3211
"1659","2020-05-21",0.3097
"1660","2020-05-22",0.3543
"1661","2020-05-26",0.37
"1662","2020-05-27",0.3471
"1663","2020-05-28",0.3411
"1664","2020-05-29",0.3248
"1665","2020-06-01",0.3292
"1666","2020-06-02",0.3435
"1667","2020-06-03",0.3449
"1668","2020-06-04",0.375
"1669","2020-06-05",0.3998
"1670","2020-06-08",0.4283
"1671","2020-06-09",0.805
"1672","2020-06-10",0.56
"1673","2020-06-11",0.4296
"1674","2020-06-12",0.4601
"1675","2020-06-15",0.4889
"1676","2020-06-16",0.54
"1677","2020-06-17",0.5201
"1678","2020-06-18",0.5176
"1679","2020-06-19",0.4959
"1680","2020-06-22",0.495
"1681","2020-06-23",0.5494
"1682","2020-06-24",0.4851
"1683","2020-06-25",0.5322
"1684","2020-06-26",0.5372
"1685","2020-06-29",0.595
"1686","2020-06-30",0.5542
"1687","2020-07-01",0.4464
"1688","2020-07-02",0.3933
"1689","2020-07-06",0.4366
"1690","2020-07-07",0.4458
"1691","2020-07-08",0.465
"1692","2020-07-09",0.4923
"1693","2020-07-10",0.525
"1694","2020-07-13",0.509
"1695","2020-07-14",0.56
"1696","2020-07-15",0.53
"1697","2020-07-16",0.5348
"1698","2020-07-17",0.54
"1699","2020-07-20",0.5235
"1700","2020-07-21",0.5162
"1701","2020-07-22",0.5275
"1702","2020-07-23",0.515
"1703","2020-07-24",0.5021
"1704","2020-07-27",0.4909
"1705","2020-07-28",0.67
"1706","2020-07-29",0.54
"1707","2020-07-30",0.505
"1708","2020-07-31",0.5103
"1709","2020-08-03",0.505
"1710","2020-08-04",0.5149
"1711","2020-08-05",0.5156
"1712","2020-08-06",0.5564
"1713","2020-08-07",0.6278
"1714","2020-08-10",0.6297
"1715","2020-08-11",0.527
"1716","2020-08-12",0.5129
"1717","2020-08-13",0.5126
"1718","2020-08-14",0.497
"1719","2020-08-17",0.4872
"1720","2020-08-18",0.4922
"1721","2020-08-19",0.4872
"1722","2020-08-20",0.47
"1723","2020-08-21",0.4518
"1724","2020-08-24",0.4287
"1725","2020-08-25",0.4543
"1726","2020-08-26",0.438
"1727","2020-08-27",0.4521
"1728","2020-08-28",0.4516
"1729","2020-08-31",0.4279
"1730","2020-09-01",0.4153
"1731","2020-09-02",0.4079
"1732","2020-09-03",0.3765
"1733","2020-09-04",0.3519
"1734","2020-09-08",0.3933
"1735","2020-09-09",0.3862
"1736","2020-09-10",0.3743
"1737","2020-09-11",0.365
"1738","2020-09-14",0.3775
"1739","2020-09-15",0.4551
"1740","2020-09-16",0.4313
"1741","2020-09-17",0.4569
"1742","2020-09-18",0.4158
"1743","2020-09-21",0.416
"1744","2020-09-22",0.4046
"1745","2020-09-23",0.38
"1746","2020-09-24",0.3723
"1747","2020-09-25",0.3701
"1748","2020-09-28",0.37
"1749","2020-09-29",0.3703
"1750","2020-09-30",0.3847
"1751","2020-10-01",0.3853
"1752","2020-10-02",0.3807
"1753","2020-10-05",0.3811
"1754","2020-10-06",0.3666
"1755","2020-10-07",0.376
"1756","2020-10-08",0.3815
"1757","2020-10-09",0.4171
"1758","2020-10-12",0.3981
"1759","2020-10-13",0.4043
"1760","2020-10-14",0.4021
"1761","2020-10-15",0.4142
"1762","2020-10-16",0.4146
"1763","2020-10-19",0.4177
"1764","2020-10-20",0.45
"1765","2020-10-21",0.4597
"1766","2020-10-22",0.4455
"1767","2020-10-23",0.4377
"1768","2020-10-26",0.4081
"1769","2020-10-27",0.3991
"1770","2020-10-28",0.3814
"1771","2020-10-29",0.3879
"1772","2020-10-30",0.375
"1773","2020-11-02",0.376
"1774","2020-11-03",0.3862
"1775","2020-11-04",0.3782
"1776","2020-11-05",0.405
"1777","2020-11-06",0.396
"1778","2020-11-09",0.4306
"1779","2020-11-10",0.377
"1780","2020-11-11",0.3702
"1781","2020-11-12",0.3605
"1782","2020-11-13",0.3639
"1783","2020-11-16",0.3589
"1784","2020-11-17",0.3727
"1785","2020-11-18",0.3633
"1786","2020-11-19",0.3629
"1787","2020-11-20",0.3667
"1788","2020-11-23",0.3737
"1789","2020-11-24",0.3724
"1790","2020-11-25",0.3923
"1791","2020-11-27",0.3988
