"","date","MAGS"
"1002","2010-12-22",3.09
"1003","2010-12-23",3.05
"1004","2010-12-27",3.03
"1005","2010-12-28",3.02
"1006","2010-12-29",3.17
"1007","2010-12-30",3.08
"1008","2010-12-31",3.11
"1009","2011-01-03",3.16
"1010","2011-01-04",3.17
"1011","2011-01-05",3.25
"1012","2011-01-06",3.25
"1013","2011-01-07",3.08
"1014","2011-01-10",3.07
"1015","2011-01-11",3.07
"1016","2011-01-12",3.08
"1017","2011-01-13",3.08
"1018","2011-01-14",3.1
"1019","2011-01-18",3.11
"1020","2011-01-19",3.02
"1021","2011-01-20",3
"1022","2011-01-21",2.97
"1023","2011-01-24",2.99
"1024","2011-01-25",2.96
"1025","2011-01-26",2.96
"1026","2011-01-27",2.93
"1027","2011-01-28",2.82
"1028","2011-01-31",2.76
"1029","2011-02-01",2.87
"1030","2011-02-02",2.97
"1031","2011-02-03",2.97
"1032","2011-02-04",2.9
"1033","2011-02-07",2.93
"1034","2011-02-08",2.96
"1035","2011-02-09",2.9
"1036","2011-02-10",2.9
"1037","2011-02-11",2.88
"1038","2011-02-14",3.05
"1039","2011-02-15",2.96
"1040","2011-02-16",2.95
"1041","2011-02-17",2.94
"1042","2011-02-18",2.94
"1043","2011-02-22",2.96
"1044","2011-02-23",2.97
"1045","2011-02-24",3.04
"1046","2011-02-25",3
"1047","2011-02-28",2.99
"1048","2011-03-01",3
"1049","2011-03-02",3.05
"1050","2011-03-03",3.01
"1051","2011-03-04",3.07
"1052","2011-03-07",3.07
"1053","2011-03-08",3.02
"1054","2011-03-09",3.05
"1055","2011-03-10",3.05
"1056","2011-03-11",3.05
"1057","2011-03-14",2.93
"1058","2011-03-15",3.03
"1059","2011-03-16",3.03
"1060","2011-03-17",3
"1061","2011-03-18",3.03
"1062","2011-03-21",3.03
"1063","2011-03-22",3.09
"1064","2011-03-23",3.12
"1065","2011-03-24",3.09
"1066","2011-03-25",3.08
"1067","2011-03-28",3.06
"1068","2011-03-29",3.11
"1069","2011-03-30",3.11
"1070","2011-03-31",3.07
"1071","2011-04-01",3.06
"1072","2011-04-04",3.06
"1073","2011-04-05",3.04
"1074","2011-04-06",3.04
"1075","2011-04-07",3.01
"1076","2011-04-08",3.02
"1077","2011-04-11",3.02
"1078","2011-04-12",3.07
"1079","2011-04-13",3.08
"1080","2011-04-14",3.08
"1081","2011-04-15",3.01
"1082","2011-04-18",2.96
"1083","2011-04-19",3.03
"1084","2011-04-20",3.05
"1085","2011-04-21",3.05
"1086","2011-04-25",3.08
"1087","2011-04-26",3.13
"1088","2011-04-27",3.15
"1089","2011-04-28",3.17
"1090","2011-04-29",3.15
"1091","2011-05-02",3.2
"1092","2011-05-03",3.21
"1093","2011-05-04",3.24
"1094","2011-05-05",3.24
"1095","2011-05-06",3.19
"1096","2011-05-09",3.11
"1097","2011-05-10",3.1
"1098","2011-05-11",3.11
"1099","2011-05-12",3.13
"1100","2011-05-13",3.08
"1101","2011-05-16",3.02
"1102","2011-05-17",3.05
"1103","2011-05-18",3.1
"1104","2011-05-19",3.08
"1105","2011-05-20",3.08
"1106","2011-05-23",3.04
"1107","2011-05-24",2.97
"1108","2011-05-25",3.06
"1109","2011-05-26",3.03
"1110","2011-05-27",3.08
"1111","2011-05-31",3.35
"1112","2011-06-01",3.21
"1113","2011-06-02",3.19
"1114","2011-06-03",3.12
"1115","2011-06-06",3.15
"1116","2011-06-07",3.15
"1117","2011-06-08",3.13
"1118","2011-06-09",3.13
"1119","2011-06-10",3.1
"1120","2011-06-13",3.14
"1121","2011-06-14",3.14
"1122","2011-06-15",3.08
"1123","2011-06-16",3.04
"1124","2011-06-17",3.07
"1125","2011-06-20",3.03
"1126","2011-06-21",3.03
"1127","2011-06-22",3.03
"1128","2011-06-23",3.03
"1129","2011-06-24",3.03
"1130","2011-06-27",3.05
"1131","2011-06-28",3.05
"1132","2011-06-29",3.05
"1133","2011-06-30",3.04
"1134","2011-07-01",3.04
"1135","2011-07-05",3.06
"1136","2011-07-06",3
"1137","2011-07-07",3.02
"1138","2011-07-08",3.04
"1139","2011-07-11",3.02
"1140","2011-07-12",3
"1141","2011-07-13",3.08
"1142","2011-07-14",3.06
"1143","2011-07-15",2.98
"1144","2011-07-18",3
"1145","2011-07-19",3
"1146","2011-07-20",2.97
"1147","2011-07-21",2.98
"1148","2011-07-22",2.98
"1149","2011-07-25",3
"1150","2011-07-26",2.98
"1151","2011-07-27",3
"1152","2011-07-28",2.91
"1153","2011-07-29",2.91
"1154","2011-08-01",3
"1155","2011-08-02",2.82
"1156","2011-08-03",2.74
"1157","2011-08-04",2.59
"1158","2011-08-05",2.62
"1159","2011-08-08",2.38
"1160","2011-08-09",2.52
"1161","2011-08-10",2.7
"1162","2011-08-11",2.89
"1163","2011-08-12",2.92
"1164","2011-08-15",2.95
"1165","2011-08-16",2.95
"1166","2011-08-17",2.86
"1167","2011-08-18",2.9
"1168","2011-08-19",2.8
"1169","2011-08-22",2.85
"1170","2011-08-23",2.9
"1171","2011-08-24",2.92
"1172","2011-08-25",2.92
"1173","2011-08-26",2.94
"1174","2011-08-29",2.9
"1175","2011-08-30",2.94
"1176","2011-08-31",2.96
"1177","2011-09-01",2.98
"1178","2011-09-02",2.88
"1179","2011-09-06",2.86
"1180","2011-09-07",2.85
"1181","2011-09-08",2.65
"1182","2011-09-09",2.61
"1183","2011-09-12",2.41
"1184","2011-09-13",2.32
"1185","2011-09-14",2.2
"1186","2011-09-15",2.27
"1187","2011-09-16",2.31
"1188","2011-09-19",2.38
"1189","2011-09-20",2.31
"1190","2011-09-21",2.3
"1191","2011-09-22",2.29
"1192","2011-09-23",2.26
"1193","2011-09-26",2.4
"1194","2011-09-27",2.42
"1195","2011-09-28",2.42
"1196","2011-09-29",2.42
"1197","2011-09-30",2.32
"1198","2011-10-03",2.36
"1199","2011-10-04",2.39
"1200","2011-10-05",2.4
"1201","2011-10-06",2.38
"1202","2011-10-07",2.3
"1203","2011-10-10",2.4
"1204","2011-10-11",2.4
"1205","2011-10-12",2.36
"1206","2011-10-13",2.36
"1207","2011-10-14",2.4
"1208","2011-10-17",2.37
"1209","2011-10-18",2.35
"1210","2011-10-19",2.36
"1211","2011-10-20",2.36
"1212","2011-10-21",2.37
"1213","2011-10-24",2.37
"1214","2011-10-25",2.36
"1215","2011-10-26",2.38
"1216","2011-10-27",2.5
"1217","2011-10-28",2.4
"1218","2011-10-31",2.42
"1219","2011-11-01",2.41
"1220","2011-11-02",2.49
"1221","2011-11-03",2.39
"1222","2011-11-04",2.39
"1223","2011-11-07",2.38
"1224","2011-11-08",2.46
"1225","2011-11-09",2.38
"1226","2011-11-10",2.46
"1227","2011-11-11",2.49
"1228","2011-11-14",2.49
"1229","2011-11-15",2.55
"1230","2011-11-16",2.5
"1231","2011-11-17",2.61
"1232","2011-11-18",2.62
"1233","2011-11-21",2.62
"1234","2011-11-22",2.63
"1235","2011-11-23",2.62
"1236","2011-11-25",2.62
"1237","2011-11-28",2.65
"1238","2011-11-29",4.43
"1239","2011-11-30",4.22
"1240","2011-12-01",5.08
"1241","2011-12-02",4.56
"1242","2011-12-05",4.02
"1243","2011-12-06",4.29
"1244","2011-12-07",4.36
"1245","2011-12-08",4.12
"1246","2011-12-09",4.16
"1247","2011-12-12",4.54
"1248","2011-12-13",4.18
"1249","2011-12-14",4.14
"1250","2011-12-15",3.6
"1251","2011-12-16",3.53
"1252","2011-12-19",3.6
"1253","2011-12-20",3.52
"1254","2011-12-21",3.55
"1255","2011-12-22",3.61
"1256","2011-12-23",3.65
"1257","2011-12-27",3.79
"1258","2011-12-28",3.87
"1259","2011-12-29",3.66
"1260","2011-12-30",3.74
"1261","2012-01-03",4.23
"1262","2012-01-04",4.19
"1263","2012-01-05",4.03
"1264","2012-01-06",4.35
"1265","2012-01-09",4.32
"1266","2012-01-10",4.46
"1267","2012-01-11",4.23
"1268","2012-01-12",4.51
"1269","2012-01-13",4.16
"1270","2012-01-17",4.24
"1271","2012-01-18",4.26
"1272","2012-01-19",4.33
"1273","2012-01-20",4.3
"1274","2012-01-23",4.17
"1275","2012-01-24",4.11
"1276","2012-01-25",4.06
"1277","2012-01-26",4.17
"1278","2012-01-27",4.12
"1279","2012-01-30",4.14
"1280","2012-01-31",4.02
"1281","2012-02-01",4.09
"1282","2012-02-02",4.1
"1283","2012-02-03",3.87
"1284","2012-02-06",4.08
"1285","2012-02-07",4.43
"1286","2012-02-08",4.54
"1287","2012-02-09",4.44
"1288","2012-02-10",4.36
"1289","2012-02-13",4.41
"1290","2012-02-14",4.24
"1291","2012-02-15",4.02
"1292","2012-02-16",4.17
"1293","2012-02-17",4.14
"1294","2012-02-21",4.16
"1295","2012-02-22",4.11
"1296","2012-02-23",4.15
"1297","2012-02-24",4.16
"1298","2012-02-27",4.2
"1299","2012-02-28",4.79
"1300","2012-02-29",4.6
"1301","2012-03-01",4.5
"1302","2012-03-02",4.83
"1303","2012-03-05",4.56
"1304","2012-03-06",4.32
"1305","2012-03-07",4.29
"1306","2012-03-08",4.17
"1307","2012-03-09",4.37
"1308","2012-03-12",4.21
"1309","2012-03-13",4.1
"1310","2012-03-14",4.01
"1311","2012-03-15",4.05
"1312","2012-03-16",4.05
"1313","2012-03-19",4.02
"1314","2012-03-20",4.07
"1315","2012-03-21",4
"1316","2012-03-22",3.98
"1317","2012-03-23",4.02
"1318","2012-03-26",4.15
"1319","2012-03-27",4.37
"1320","2012-03-28",4.49
"1321","2012-03-29",4.47
"1322","2012-03-30",4.65
"1323","2012-04-02",4.79
"1324","2012-04-03",4.56
"1325","2012-04-04",5.43
"1326","2012-04-05",5.13
"1327","2012-04-09",5.48
"1328","2012-04-10",5.17
"1329","2012-04-11",5.25
"1330","2012-04-12",5.57
"1331","2012-04-13",5.5
"1332","2012-04-16",5.64
"1333","2012-04-17",5.68
"1334","2012-04-18",5.32
"1335","2012-04-19",5.27
"1336","2012-04-20",5.21
"1337","2012-04-23",5.13
"1338","2012-04-24",5.3
"1339","2012-04-25",5.3
"1340","2012-04-26",5.14
"1341","2012-04-27",5.17
"1342","2012-04-30",5.25
"1343","2012-05-01",5.14
"1344","2012-05-02",5.09
"1345","2012-05-03",5.11
"1346","2012-05-04",4.78
"1347","2012-05-07",4.79
"1348","2012-05-08",4.74
"1349","2012-05-09",4.92
"1350","2012-05-10",4.88
"1351","2012-05-11",4.59
"1352","2012-05-14",4.61
"1353","2012-05-15",4.5
"1354","2012-05-16",4.49
"1355","2012-05-17",4.46
"1356","2012-05-18",4.45
"1357","2012-05-21",4.21
"1358","2012-05-22",4.4
"1359","2012-05-23",4.34
"1360","2012-05-24",4.44
"1361","2012-05-25",4.1
"1362","2012-05-29",4.55
"1363","2012-05-30",3.8
"1364","2012-05-31",3.86
"1365","2012-06-01",3.56
"1366","2012-06-04",3.44
"1367","2012-06-05",3.54
"1368","2012-06-06",3.56
"1369","2012-06-07",3.42
"1370","2012-06-08",3.5
"1371","2012-06-11",3.4
"1372","2012-06-12",3.4
"1373","2012-06-13",3.26
"1374","2012-06-14",3.36
"1375","2012-06-15",3.48
"1376","2012-06-18",3.57
"1377","2012-06-19",3.65
"1378","2012-06-20",3.65
"1379","2012-06-21",3.65
"1380","2012-06-22",3.66
"1381","2012-06-25",3.56
"1382","2012-06-26",3.45
"1383","2012-06-27",3.5
"1384","2012-06-28",3.68
"1385","2012-06-29",3.81
"1386","2012-07-02",3.89
"1387","2012-07-03",3.99
"1388","2012-07-05",4
"1389","2012-07-06",3.98
"1390","2012-07-09",3.95
"1391","2012-07-10",3.73
"1392","2012-07-11",3.77
"1393","2012-07-12",3.6
"1394","2012-07-13",3.81
"1395","2012-07-16",3.7
"1396","2012-07-17",3.66
"1397","2012-07-18",3.67
"1398","2012-07-19",3.67
"1399","2012-07-20",3.56
"1400","2012-07-23",3.41
"1401","2012-07-24",3.4
"1402","2012-07-25",3.3
"1403","2012-07-26",3.54
"1404","2012-07-27",3.39
"1405","2012-07-30",3.54
"1406","2012-07-31",3.7
"1407","2012-08-01",3.61
"1408","2012-08-02",3.5
"1409","2012-08-03",3.56
"1410","2012-08-06",3.66
"1411","2012-08-07",3.64
"1412","2012-08-08",3.78
"1413","2012-08-09",3.89
"1414","2012-08-10",3.95
"1415","2012-08-13",3.75
"1416","2012-08-14",3.8
"1417","2012-08-15",3.87
"1418","2012-08-16",3.89
"1419","2012-08-17",3.9
"1420","2012-08-20",3.87
"1421","2012-08-21",3.89
"1422","2012-08-22",3.85
"1423","2012-08-23",3.86
"1424","2012-08-24",3.85
"1425","2012-08-27",3.78
"1426","2012-08-28",3.78
"1427","2012-08-29",3.81
"1428","2012-08-30",3.7
"1429","2012-08-31",3.75
"1430","2012-09-04",3.72
"1431","2012-09-05",3.75
"1432","2012-09-06",3.7
"1433","2012-09-07",3.73
"1434","2012-09-10",3.7
"1435","2012-09-11",3.8
"1436","2012-09-12",3.75
"1437","2012-09-13",3.76
"1438","2012-09-14",3.8
"1439","2012-09-17",3.67
"1440","2012-09-18",3.58
"1441","2012-09-19",3.81
"1442","2012-09-20",3.7
"1443","2012-09-21",3.69
"1444","2012-09-24",3.71
"1445","2012-09-25",3.67
"1446","2012-09-26",3.55
"1447","2012-09-27",3.58
"1448","2012-09-28",3.79
"1449","2012-10-01",3.79
"1450","2012-10-02",3.75
"1451","2012-10-03",3.75
"1452","2012-10-04",3.74
"1453","2012-10-05",3.81
"1454","2012-10-08",3.7
"1455","2012-10-09",3.7
"1456","2012-10-10",3.65
"1457","2012-10-11",3.64
"1458","2012-10-12",3.63
"1459","2012-10-15",3.63
"1460","2012-10-16",3.57
"1461","2012-10-17",3.66
"1462","2012-10-18",3.66
"1463","2012-10-19",3.66
"1464","2012-10-22",3.67
"1465","2012-10-23",3.7
"1466","2012-10-24",3.67
"1467","2012-10-25",3.67
"1468","2012-10-26",3.68
"1469","2012-10-31",3.71
"1470","2012-11-01",3.71
"1471","2012-11-02",3.73
"1472","2012-11-05",3.68
"1473","2012-11-06",3.68
"1474","2012-11-07",3.58
"1475","2012-11-08",3.47
"1476","2012-11-09",3.49
"1477","2012-11-12",3.31
"1478","2012-11-13",3.6
"1479","2012-11-14",3.97
"1480","2012-11-15",3.72
"1481","2012-11-16",4.01
"1482","2012-11-19",3.7
"1483","2012-11-20",3.82
"1484","2012-11-21",3.89
"1485","2012-11-23",4
"1486","2012-11-26",4.05
"1487","2012-11-27",3.99
"1488","2012-11-28",3.87
"1489","2012-11-29",3.57
"1490","2012-11-30",3.72
"1491","2012-12-03",3.88
"1492","2012-12-04",4.05
"1493","2012-12-05",4.01
"1494","2012-12-06",3.95
"1495","2012-12-07",4
"1496","2012-12-10",4.01
"1497","2012-12-11",4
"1498","2012-12-12",3.85
"1499","2012-12-13",4.08
"1500","2012-12-14",3.97
"1501","2012-12-17",3.94
"1502","2012-12-18",3.99
"1503","2012-12-19",4.37
"1504","2012-12-20",4.4
"1505","2012-12-21",4.24
"1506","2012-12-24",4.24
"1507","2012-12-26",4.2
"1508","2012-12-27",4.16
"1509","2012-12-28",4.08
"1510","2012-12-31",4.09
"1511","2013-01-02",4.11
"1512","2013-01-03",4.2
"1513","2013-01-04",4.16
"1514","2013-01-07",4.11
"1515","2013-01-08",4.38
"1516","2013-01-09",4.33
"1517","2013-01-10",4.24
"1518","2013-01-11",4.31
"1519","2013-01-14",4.11
"1520","2013-01-15",4.2
"1521","2013-01-16",4.41
"1522","2013-01-17",4.37
"1523","2013-01-18",4.37
"1524","2013-01-22",4.5
"1525","2013-01-23",4.49
"1526","2013-01-24",4.3
"1527","2013-01-25",4.28
"1528","2013-01-28",4.28
"1529","2013-01-29",4.26
"1530","2013-01-30",4.26
"1531","2013-01-31",4.39
"1532","2013-02-01",4.25
"1533","2013-02-04",4.25
"1534","2013-02-05",4.3
"1535","2013-02-06",4.53
"1536","2013-02-07",4.5
"1537","2013-02-08",4.5
"1538","2013-02-11",4.78
"1539","2013-02-12",4.74
"1540","2013-02-13",4.79
"1541","2013-02-14",4.9
"1542","2013-02-15",4.82
"1543","2013-02-19",4.77
"1544","2013-02-20",4.93
"1545","2013-02-21",4.8
"1546","2013-02-22",4.63
"1547","2013-02-25",4.5
"1548","2013-02-26",4.53
"1549","2013-02-27",4.53
"1550","2013-02-28",4.51
"1551","2013-03-01",4.51
"1552","2013-03-04",4.84
"1553","2013-03-05",4.75
"1554","2013-03-06",4.54
"1555","2013-03-07",4.51
"1556","2013-03-08",4.5
"1557","2013-03-11",4.6
"1558","2013-03-12",4.69
"1559","2013-03-13",4.65
"1560","2013-03-14",4.51
"1561","2013-03-15",4.51
"1562","2013-03-18",4.48
"1563","2013-03-19",4.29
"1564","2013-03-20",4.3
"1565","2013-03-21",4.35
"1566","2013-03-22",4.29
"1567","2013-03-25",4.2
"1568","2013-03-26",4.11
"1569","2013-03-27",4.16
"1570","2013-03-28",4.12
"1571","2013-04-01",4.15
"1572","2013-04-02",4
"1573","2013-04-03",4.01
"1574","2013-04-04",4.05
"1575","2013-04-05",4.15
"1576","2013-04-08",4.29
"1577","2013-04-09",4.18
"1578","2013-04-10",4.28
"1579","2013-04-11",4.25
"1580","2013-04-12",4.15
"1581","2013-04-15",4.9
"1582","2013-04-16",4.39
"1583","2013-04-17",4.28
"1584","2013-04-18",4.15
"1585","2013-04-19",4.04
"1586","2013-04-22",4.03
"1587","2013-04-23",4.27
"1588","2013-04-24",4.08
"1589","2013-04-25",4.01
"1590","2013-04-26",3.96
"1591","2013-04-29",4.04
"1592","2013-04-30",3.98
"1593","2013-05-01",4.11
"1594","2013-05-02",4.02
"1595","2013-05-03",3.92
"1596","2013-05-06",4.04
"1597","2013-05-07",3.95
"1598","2013-05-08",3.98
"1599","2013-05-09",3.96
"1600","2013-05-10",3.95
"1601","2013-05-13",3.95
"1602","2013-05-14",4.04
"1603","2013-05-15",3.95
"1604","2013-05-16",3.92
"1605","2013-05-17",3.96
"1606","2013-05-20",3.96
"1607","2013-05-21",3.96
"1608","2013-05-22",4.12
"1609","2013-05-23",3.98
"1610","2013-05-24",3.92
"1611","2013-05-28",3.99
"1612","2013-05-29",3.85
"1613","2013-05-30",3.67
"1614","2013-05-31",3.72
"1615","2013-06-03",3.78
"1616","2013-06-04",3.86
"1617","2013-06-05",3.7
"1618","2013-06-06",3.62
"1619","2013-06-07",3.62
"1620","2013-06-10",3.7
"1621","2013-06-11",3.63
"1622","2013-06-12",3.65
"1623","2013-06-13",3.78
"1624","2013-06-14",3.77
"1625","2013-06-17",3.71
"1626","2013-06-18",3.67
"1627","2013-06-19",3.76
"1628","2013-06-20",3.61
"1629","2013-06-21",3.62
"1630","2013-06-24",3.63
"1631","2013-06-25",3.65
"1632","2013-06-26",3.67
"1633","2013-06-27",3.63
"1634","2013-06-28",3.61
"1635","2013-07-01",3.6
"1636","2013-07-02",3.63
"1637","2013-07-03",3.58
"1638","2013-07-05",3.62
"1639","2013-07-08",3.6
"1640","2013-07-09",3.6
"1641","2013-07-10",3.62
"1642","2013-07-11",3.56
"1643","2013-07-12",3.6
"1644","2013-07-15",3.55
"1645","2013-07-16",3.58
"1646","2013-07-17",3.48
"1647","2013-07-18",3.51
"1648","2013-07-19",3.5
"1649","2013-07-22",3.5
"1650","2013-07-23",3.5
"1651","2013-07-24",3.49
"1652","2013-07-25",3.56
"1653","2013-07-26",3.58
"1654","2013-07-29",3.55
"1655","2013-07-30",3.63
"1656","2013-07-31",3.63
"1657","2013-08-01",3.48
"1658","2013-08-02",3.41
"1659","2013-08-05",3.55
"1660","2013-08-06",3.55
"1661","2013-08-07",3.53
"1662","2013-08-08",3.47
"1663","2013-08-09",3.62
"1664","2013-08-12",3.51
"1665","2013-08-13",3.48
"1666","2013-08-14",3.58
"1667","2013-08-15",3.7
"1668","2013-08-16",3.69
"1669","2013-08-19",3.68
"1670","2013-08-20",3.74
"1671","2013-08-21",3.67
"1672","2013-08-22",3.88
"1673","2013-08-23",4.02
"1674","2013-08-26",4
"1675","2013-08-27",3.72
"1676","2013-08-28",3.88
"1677","2013-08-29",3.74
"1678","2013-08-30",3.54
"1679","2013-09-03",3.49
"1680","2013-09-04",3.43
"1681","2013-09-05",3.5
"1682","2013-09-06",3.5
"1683","2013-09-09",3.58
"1684","2013-09-10",3.53
"1685","2013-09-11",3.46
"1686","2013-09-12",3.45
"1687","2013-09-13",3.46
"1688","2013-09-16",3.48
"1689","2013-09-17",3.45
"1690","2013-09-18",3.46
"1691","2013-09-19",3.43
"1692","2013-09-20",3.45
"1693","2013-09-23",3.45
"1694","2013-09-24",3.44
"1695","2013-09-25",3.5
"1696","2013-09-26",3.49
"1697","2013-09-27",3.48
"1698","2013-09-30",3.47
"1699","2013-10-01",3.53
"1700","2013-10-02",3.45
"1701","2013-10-03",3.43
"1702","2013-10-04",3.43
"1703","2013-10-07",3.42
"1704","2013-10-08",3.4
"1705","2013-10-09",3.47
"1706","2013-10-10",3.4
"1707","2013-10-11",3.41
"1708","2013-10-14",3.41
"1709","2013-10-15",3.45
"1710","2013-10-16",3.5
"1711","2013-10-17",3.5
"1712","2013-10-18",3.5
"1713","2013-10-21",3.39
"1714","2013-10-22",3.37
"1715","2013-10-23",3.37
"1716","2013-10-24",3.37
"1717","2013-10-25",3.35
"1718","2013-10-28",3.24
"1719","2013-10-29",3.19
"1720","2013-10-30",3.16
"1721","2013-10-31",3.31
"1722","2013-11-01",3.39
"1723","2013-11-04",3.43
"1724","2013-11-05",3.37
"1725","2013-11-06",3.26
"1726","2013-11-07",3.48
"1727","2013-11-08",3.42
"1728","2013-11-11",3.41
"1729","2013-11-12",3.3
"1730","2013-11-13",3.29
"1731","2013-11-14",3.25
"1732","2013-11-15",3.21
"1733","2013-11-18",3.43
"1734","2013-11-19",3.32
"1735","2013-11-20",3.35
"1736","2013-11-21",3.47
"1737","2013-11-22",3.3
"1738","2013-11-25",3.22
"1739","2013-11-26",3.61
"1740","2013-11-27",3.8
"1741","2013-11-29",3.79
"1742","2013-12-02",3.68
"1743","2013-12-03",3.53
"1744","2013-12-04",3.66
"1745","2013-12-05",3.68
"1746","2013-12-06",3.65
"1747","2013-12-09",3.69
"1748","2013-12-10",3.65
"1749","2013-12-11",3.5
"1750","2013-12-12",3.75
"1751","2013-12-13",3.59
"1752","2013-12-16",3.55
"1753","2013-12-17",3.55
"1754","2013-12-18",3.63
"1755","2013-12-19",3.57
"1756","2013-12-20",3.51
"1757","2013-12-23",3.58
"1758","2013-12-24",3.71
"1759","2013-12-26",3.74
"1760","2013-12-27",3.55
"1761","2013-12-30",3.56
"1762","2013-12-31",3.56
"1763","2014-01-02",3.56
"1764","2014-01-03",3.68
"1765","2014-01-06",3.68
"1766","2014-01-07",3.68
"1767","2014-01-08",3.73
"1768","2014-01-09",3.73
"1769","2014-01-10",3.73
"1770","2014-01-13",3.61
"1771","2014-01-14",3.69
"1772","2014-01-15",3.95
"1773","2014-01-16",3.9
"1774","2014-01-17",4.09
"1775","2014-01-21",4.13
"1776","2014-01-22",3.91
"1777","2014-01-23",3.96
"1778","2014-01-24",4.06
"1779","2014-01-27",3.98
"1780","2014-01-28",4.01
"1781","2014-01-29",3.98
"1782","2014-01-30",4.05
"1783","2014-01-31",4.04
"1784","2014-02-03",3.87
"1785","2014-02-04",3.98
"1786","2014-02-05",4
"1787","2014-02-06",3.98
"1788","2014-02-07",3.92
"1789","2014-02-10",3.99
"1790","2014-02-11",3.96
"1791","2014-02-12",3.99
"1792","2014-02-13",3.96
"1793","2014-02-14",3.89
"1794","2014-02-18",3.89
"1795","2014-02-19",4
"1796","2014-02-20",3.98
"1797","2014-02-21",3.99
"1798","2014-02-24",4.02
"1799","2014-02-25",3.96
"1800","2014-02-26",3.88
"1801","2014-02-27",3.96
"1802","2014-02-28",4.04
"1803","2014-03-03",3.98
"1804","2014-03-04",4
"1805","2014-03-05",4
"1806","2014-03-06",3.99
"1807","2014-03-07",3.99
"1808","2014-03-10",4
"1809","2014-03-11",3.97
"1810","2014-03-12",3.95
"1811","2014-03-13",3.94
"1812","2014-03-14",3.97
"1813","2014-03-17",3.97
"1814","2014-03-18",3.91
"1815","2014-03-19",3.95
"1816","2014-03-20",3.97
"1817","2014-03-21",3.98
"1818","2014-03-24",4.15
"1819","2014-03-25",4.3
"1820","2014-03-26",4.32
"1821","2014-03-27",3.64
"1822","2014-03-28",3.78
"1823","2014-03-31",3.67
"1824","2014-04-01",3.67
"1825","2014-04-02",3.7
"1826","2014-04-03",3.6
"1827","2014-04-04",3.62
"1828","2014-04-07",3.55
"1829","2014-04-08",3.59
"1830","2014-04-09",3.68
"1831","2014-04-10",3.57
"1832","2014-04-11",3.55
"1833","2014-04-14",3.53
"1834","2014-04-15",3.55
"1835","2014-04-16",3.58
"1836","2014-04-17",3.6
"1837","2014-04-21",3.53
"1838","2014-04-22",3.61
"1839","2014-04-23",3.68
"1840","2014-04-24",3.71
"1841","2014-04-25",3.72
"1842","2014-04-28",3.72
"1843","2014-04-29",3.67
"1844","2014-04-30",3.69
"1845","2014-05-01",3.68
"1846","2014-05-02",3.61
"1847","2014-05-05",3.64
"1848","2014-05-06",3.66
"1849","2014-05-07",3.74
"1850","2014-05-08",3.78
"1851","2014-05-09",3.61
"1852","2014-05-12",3.38
"1853","2014-05-13",3.43
"1854","2014-05-14",3.54
"1855","2014-05-15",3.56
"1856","2014-05-16",3.54
"1857","2014-05-19",3.44
"1858","2014-05-20",3.45
"1859","2014-05-21",3.45
"1860","2014-05-22",3.41
"1861","2014-05-23",3.41
"1862","2014-05-27",3.43
"1863","2014-05-28",3.43
"1864","2014-05-29",3.58
"1865","2014-05-30",3.57
"1866","2014-06-02",3.6
"1867","2014-06-03",3.61
"1868","2014-06-04",3.75
"1869","2014-06-05",3.75
"1870","2014-06-06",3.71
"1871","2014-06-09",3.6
"1872","2014-06-10",3.6
"1873","2014-06-11",3.63
"1874","2014-06-12",3.6
"1875","2014-06-13",3.85
"1876","2014-06-16",3.67
"1877","2014-06-17",4.08
"1878","2014-06-18",3.97
"1879","2014-06-19",3.87
"1880","2014-06-20",3.78
"1881","2014-06-23",3.91
"1882","2014-06-24",3.91
"1883","2014-06-25",3.86
"1884","2014-06-26",3.83
"1885","2014-06-27",3.71
"1886","2014-06-30",3.8
"1887","2014-07-01",3.75
"1888","2014-07-02",3.63
"1889","2014-07-03",3.68
"1890","2014-07-07",3.7
"1891","2014-07-08",3.7
"1892","2014-07-09",3.7
"1893","2014-07-10",3.66
"1894","2014-07-11",3.64
"1895","2014-07-14",3.63
"1896","2014-07-15",3.5
"1897","2014-07-16",3.43
"1898","2014-07-17",3.47
"1899","2014-07-18",3.68
"1900","2014-07-21",3.68
"1901","2014-07-22",3.8
"1902","2014-07-23",3.75
"1903","2014-07-24",3.74
"1904","2014-07-25",3.74
"1905","2014-07-28",3.74
"1906","2014-07-29",3.74
"1907","2014-07-30",4.09
"1908","2014-07-31",4.05
"1909","2014-08-01",4.1
"1910","2014-08-04",4.22
"1911","2014-08-05",3.91
"1912","2014-08-06",4.11
"1913","2014-08-07",4.01
"1914","2014-08-08",4.08
"1915","2014-08-11",4.11
"1916","2014-08-12",4.11
"1917","2014-08-13",4.08
"1918","2014-08-14",4.04
"1919","2014-08-15",4.06
"1920","2014-08-18",4.05
"1921","2014-08-19",3.97
"1922","2014-08-20",3.9
"1923","2014-08-21",3.92
"1924","2014-08-22",3.93
"1925","2014-08-25",3.94
"1926","2014-08-26",3.99
"1927","2014-08-27",4.03
"1928","2014-08-28",4.03
"1929","2014-08-29",4.1
"1930","2014-09-02",4.41
"1931","2014-09-03",5.16
"1932","2014-09-04",5.15
"1933","2014-09-05",5.51
"1934","2014-09-08",5.43
"1935","2014-09-09",5.13
"1936","2014-09-10",5.08
