"","date","UNIT"
"596","2017-08-28",19.690001
"597","2017-08-29",19.440001
"598","2017-08-30",19.33
"599","2017-08-31",19.26
"600","2017-09-01",19.4
"601","2017-09-05",19.049999
"602","2017-09-06",19.120001
"603","2017-09-07",18.809999
"604","2017-09-08",18.66
"605","2017-09-11",18.57
"606","2017-09-12",18.809999
"607","2017-09-13",18.84
"608","2017-09-14",18.440001
"609","2017-09-15",18.4
"610","2017-09-18",17.469999
"611","2017-09-19",16.690001
"612","2017-09-20",16.34
"613","2017-09-21",16.01
"614","2017-09-22",16.51
"615","2017-09-25",17.360001
"616","2017-09-26",15.655
"617","2017-09-27",14.73
"618","2017-09-28",14.66
"619","2017-09-29",14.66
"620","2017-10-02",14.6
"621","2017-10-03",14.79
"622","2017-10-04",15.56
"623","2017-10-05",16.045
"624","2017-10-06",15.34
"625","2017-10-09",15.52
"626","2017-10-10",15.36
"627","2017-10-11",15.13
"628","2017-10-12",15.26
"629","2017-10-13",15.22
"630","2017-10-16",15.21
"631","2017-10-17",15.73
"632","2017-10-18",15.85
"633","2017-10-19",16.08
"634","2017-10-20",16.66
"635","2017-10-23",16.370001
"636","2017-10-24",16.33
"637","2017-10-25",16.82
"638","2017-10-26",17.389999
"639","2017-10-27",17.370001
"640","2017-10-30",17.16
"641","2017-10-31",17.5
"642","2017-11-01",17.02
"643","2017-11-02",16.370001
"644","2017-11-03",16.469999
"645","2017-11-06",16.799999
"646","2017-11-07",16.530001
"647","2017-11-08",16.17
"648","2017-11-09",16.83
"649","2017-11-10",16.629999
"650","2017-11-13",16.26
"651","2017-11-14",15.71
"652","2017-11-15",15.71
"653","2017-11-16",15.88
"654","2017-11-17",15.87
"655","2017-11-20",15.9
"656","2017-11-21",15.81
"657","2017-11-22",16.17
"658","2017-11-24",16.26
"659","2017-11-27",16.09
"660","2017-11-28",15.84
"661","2017-11-29",16.195
"662","2017-11-30",16.1
"663","2017-12-01",16.370001
"664","2017-12-04",16.4
"665","2017-12-05",16.43
"666","2017-12-06",16.1
"667","2017-12-07",16.719999
"668","2017-12-08",17.02
"669","2017-12-11",17.4
"670","2017-12-12",17.83
"671","2017-12-13",17.9
"672","2017-12-14",17.629999
"673","2017-12-15",17.52
"674","2017-12-18",17.450001
"675","2017-12-19",17
"676","2017-12-20",17
"677","2017-12-21",17.450001
"678","2017-12-22",17.92
"679","2017-12-26",18.120001
"680","2017-12-27",18.549999
"681","2017-12-28",18
"682","2017-12-29",17.790001
"683","2018-01-02",17.209999
"684","2018-01-03",17.049999
"685","2018-01-04",17.110001
"686","2018-01-05",17.16
"687","2018-01-08",17.16
"688","2018-01-09",17.02
"689","2018-01-10",16.549999
"690","2018-01-11",16.690001
"691","2018-01-12",16.379999
"692","2018-01-16",16.4
"693","2018-01-17",16.620001
"694","2018-01-18",16.190001
"695","2018-01-19",16.34
"696","2018-01-22",16.379999
"697","2018-01-23",16.42
"698","2018-01-24",16.290001
"699","2018-01-25",16.35
"700","2018-01-26",16.32
"701","2018-01-29",15.99
"702","2018-01-30",15.91
"703","2018-01-31",15.83
"704","2018-02-01",15.55
"705","2018-02-02",15.1
"706","2018-02-05",14.84
"707","2018-02-06",15.03
"708","2018-02-07",14.94
"709","2018-02-08",14.17
"710","2018-02-09",14.44
"711","2018-02-12",15.34
"712","2018-02-13",14.9
"713","2018-02-14",15.07
"714","2018-02-15",15.96
"715","2018-02-16",16.129999
"716","2018-02-20",15.44
"717","2018-02-21",15.09
"718","2018-02-22",15.19
"719","2018-02-23",15.49
"720","2018-02-26",15.94
"721","2018-02-27",15.87
"722","2018-02-28",15.35
"723","2018-03-01",15.3
"724","2018-03-02",14.69
"725","2018-03-05",15.05
"726","2018-03-06",15.7
"727","2018-03-07",15.97
"728","2018-03-08",16.209999
"729","2018-03-09",16.639999
"730","2018-03-12",16.870001
"731","2018-03-13",16.940001
"732","2018-03-14",17.030001
"733","2018-03-15",17.24
"734","2018-03-16",17.370001
"735","2018-03-19",16.92
"736","2018-03-20",16.82
"737","2018-03-21",16.67
"738","2018-03-22",16.35
"739","2018-03-23",16.35
"740","2018-03-26",16.43
"741","2018-03-27",16.459999
"742","2018-03-28",16.18
"743","2018-03-29",16.25
"744","2018-04-02",15.84
"745","2018-04-03",15.88
"746","2018-04-04",16.16
"747","2018-04-05",16.370001
"748","2018-04-06",16.24
"749","2018-04-09",16.24
"750","2018-04-10",16.219999
"751","2018-04-11",16.280001
"752","2018-04-12",16.16
"753","2018-04-13",16.139999
"754","2018-04-16",16.440001
"755","2018-04-17",16.66
"756","2018-04-18",16.940001
"757","2018-04-19",16.950001
"758","2018-04-20",16.35
"759","2018-04-23",16.52
"760","2018-04-24",16.690001
"761","2018-04-25",16.73
"762","2018-04-26",17.129999
"763","2018-04-27",17.84
"764","2018-04-30",18.02
"765","2018-05-01",17.950001
"766","2018-05-02",18.58
"767","2018-05-03",18.6
"768","2018-05-04",18.639999
"769","2018-05-07",19.120001
"770","2018-05-08",19.02
"771","2018-05-09",19.219999
"772","2018-05-10",19.555
"773","2018-05-11",20.299999
"774","2018-05-14",20.23
"775","2018-05-15",19.959999
"776","2018-05-16",20.059999
"777","2018-05-17",20.139999
"778","2018-05-18",20.040001
"779","2018-05-21",20.030001
"780","2018-05-22",20.09
"781","2018-05-23",20.280001
"782","2018-05-24",20.440001
"783","2018-05-25",20.209999
"784","2018-05-29",20.16
"785","2018-05-30",20.790001
"786","2018-05-31",20.969999
"787","2018-06-01",21.110001
"788","2018-06-04",21.93
"789","2018-06-05",22.26
"790","2018-06-06",22.290001
"791","2018-06-07",22.23
"792","2018-06-08",22.5
"793","2018-06-11",22.469999
"794","2018-06-12",23.24
"795","2018-06-13",23.1
"796","2018-06-14",22.940001
"797","2018-06-15",22.370001
"798","2018-06-18",22.889999
"799","2018-06-19",23.040001
"800","2018-06-20",22.82
"801","2018-06-21",22.6
"802","2018-06-22",22.73
"803","2018-06-25",21.58
"804","2018-06-26",21.16
"805","2018-06-27",20.4
"806","2018-06-28",19.879999
"807","2018-06-29",20.030001
"808","2018-07-02",20.16
"809","2018-07-03",20.309999
"810","2018-07-05",21.1
"811","2018-07-06",21.43
"812","2018-07-09",21.52
"813","2018-07-10",21.530001
"814","2018-07-11",21.440001
"815","2018-07-12",21.629999
"816","2018-07-13",21.700001
"817","2018-07-16",21.66
"818","2018-07-17",21.77
"819","2018-07-18",18.860001
"820","2018-07-19",18.639999
"821","2018-07-20",17.43
"822","2018-07-23",17.33
"823","2018-07-24",17.15
"824","2018-07-25",16.99
"825","2018-07-26",17.27
"826","2018-07-27",16.950001
"827","2018-07-30",17.209999
"828","2018-07-31",17.68
"829","2018-08-01",17.84
"830","2018-08-02",17.860001
"831","2018-08-03",18.280001
"832","2018-08-06",18.24
"833","2018-08-07",18.059999
"834","2018-08-08",17.98
"835","2018-08-09",18.43
"836","2018-08-10",18.799999
"837","2018-08-13",18.809999
"838","2018-08-14",19.5
"839","2018-08-15",19.77
"840","2018-08-16",19.799999
"841","2018-08-17",19.969999
"842","2018-08-20",20.51
"843","2018-08-21",20.76
"844","2018-08-22",20.860001
"845","2018-08-23",20.709999
"846","2018-08-24",20.58
"847","2018-08-27",20.73
"848","2018-08-28",21.290001
"849","2018-08-29",21
"850","2018-08-30",20.809999
"851","2018-08-31",20.82
"852","2018-09-04",20
"853","2018-09-05",20.049999
"854","2018-09-06",19.690001
"855","2018-09-07",19.530001
"856","2018-09-10",19.4
"857","2018-09-11",20.24
"858","2018-09-12",20.440001
"859","2018-09-13",21.049999
"860","2018-09-14",20.34
"861","2018-09-17",20.66
"862","2018-09-18",20.91
"863","2018-09-19",20.809999
"864","2018-09-20",20.799999
"865","2018-09-21",20.85
"866","2018-09-24",20.700001
"867","2018-09-25",20.129999
"868","2018-09-26",20.26
"869","2018-09-27",20.059999
"870","2018-09-28",20.15
"871","2018-10-01",19.98
"872","2018-10-02",19.93
"873","2018-10-03",19.99
"874","2018-10-04",19.209999
"875","2018-10-05",19.110001
"876","2018-10-08",18.950001
"877","2018-10-09",19.440001
"878","2018-10-10",19.129999
"879","2018-10-11",18.65
"880","2018-10-12",19.01
"881","2018-10-15",19.209999
"882","2018-10-16",20.129999
"883","2018-10-17",20.139999
"884","2018-10-18",20.16
"885","2018-10-19",19.82
"886","2018-10-22",19.48
"887","2018-10-23",19.23
"888","2018-10-24",19.290001
"889","2018-10-25",19.950001
"890","2018-10-26",18.67
"891","2018-10-29",18.780001
"892","2018-10-30",19.01
"893","2018-10-31",19.139999
"894","2018-11-01",19.780001
"895","2018-11-02",20.01
"896","2018-11-05",20.1
"897","2018-11-06",19.92
"898","2018-11-07",20.41
"899","2018-11-08",19.860001
"900","2018-11-09",19.76
"901","2018-11-12",19.6
"902","2018-11-13",19.66
"903","2018-11-14",19.23
"904","2018-11-15",18.709999
"905","2018-11-16",19.219999
"906","2018-11-19",19.040001
"907","2018-11-20",18.549999
"908","2018-11-21",18.889999
"909","2018-11-23",18.82
"910","2018-11-26",19.4
"911","2018-11-27",19.26
"912","2018-11-28",19.540001
"913","2018-11-29",19.84
"914","2018-11-30",19.93
"915","2018-12-03",19.75
"916","2018-12-04",19.34
"917","2018-12-06",19.48
"918","2018-12-07",19.360001
"919","2018-12-10",19.059999
"920","2018-12-11",19.559999
"921","2018-12-12",17.959999
"922","2018-12-13",17.91
"923","2018-12-14",17.27
"924","2018-12-17",16.440001
"925","2018-12-18",16.42
"926","2018-12-19",16.15
"927","2018-12-20",15.78
"928","2018-12-21",15.72
"929","2018-12-24",14.89
"930","2018-12-26",16.110001
"931","2018-12-27",16.01
"932","2018-12-28",15.69
"933","2018-12-31",15.57
"934","2019-01-02",16.280001
"935","2019-01-03",16.440001
"936","2019-01-04",17.32
"937","2019-01-07",17.93
"938","2019-01-08",17.809999
"939","2019-01-09",18.030001
"940","2019-01-10",18.17
"941","2019-01-11",18.48
"942","2019-01-14",18.379999
"943","2019-01-15",18.469999
"944","2019-01-16",18.950001
"945","2019-01-17",18.889999
"946","2019-01-18",18.91
"947","2019-01-22",18.790001
"948","2019-01-23",18.790001
"949","2019-01-24",18.85
"950","2019-01-25",19.200001
"951","2019-01-28",19.870001
"952","2019-01-29",19.870001
"953","2019-01-30",19.639999
"954","2019-01-31",19.91
"955","2019-02-01",19.870001
"956","2019-02-04",19.91
"957","2019-02-05",19.99
"958","2019-02-06",19.719999
"959","2019-02-07",19.719999
"960","2019-02-08",19.690001
"961","2019-02-11",19.790001
"962","2019-02-12",19.860001
"963","2019-02-13",19.860001
"964","2019-02-14",19.469999
"965","2019-02-15",19.98
"966","2019-02-19",12.51
"967","2019-02-20",12.27
