"","date","ASTC"
"1964","2014-10-20",11.75
"1965","2014-10-21",12.15
"1966","2014-10-22",11.85
"1967","2014-10-23",12.15
"1968","2014-10-24",12
"1969","2014-10-27",11.9
"1970","2014-10-28",12.2
"1971","2014-10-29",12
"1972","2014-10-30",12.05
"1973","2014-10-31",13.15
"1974","2014-11-03",13.8
"1975","2014-11-04",13.5
"1976","2014-11-05",14
"1977","2014-11-06",14.4
"1978","2014-11-07",14.1
"1979","2014-11-10",13.95
"1980","2014-11-11",13.75
"1981","2014-11-12",14.45
"1982","2014-11-13",13.95
"1983","2014-11-14",13.15
"1984","2014-11-17",12.8
"1985","2014-11-18",12.6
"1986","2014-11-19",13.4
"1987","2014-11-20",13.5
"1988","2014-11-21",13.85
"1989","2014-11-24",13.5
"1990","2014-11-25",13.45
"1991","2014-11-26",13.4
"1992","2014-11-28",13.85
"1993","2014-12-01",13.3
"1994","2014-12-02",12.9
"1995","2014-12-03",13
"1996","2014-12-04",13.2
"1997","2014-12-05",12.8
"1998","2014-12-08",12.65
"1999","2014-12-09",13.3
"2000","2014-12-10",12.5
"2001","2014-12-11",12.55
"2002","2014-12-12",12.4
"2003","2014-12-15",12.3
"2004","2014-12-16",12.2
"2005","2014-12-17",12.5
"2006","2014-12-18",12.7
"2007","2014-12-19",12
"2008","2014-12-22",12.15
"2009","2014-12-23",12.05
"2010","2014-12-24",12.05
"2011","2014-12-26",12.65
"2012","2014-12-29",12.35
"2013","2014-12-30",12.4
"2014","2014-12-31",12.15
"2015","2015-01-02",12.45
"2016","2015-01-05",12.4
"2017","2015-01-06",12.5
"2018","2015-01-07",12.05
"2019","2015-01-08",12.5
"2020","2015-01-09",12.4
"2021","2015-01-12",12.35
"2022","2015-01-13",12.15
"2023","2015-01-14",12.3
"2024","2015-01-15",12.5
"2025","2015-01-16",13.35
"2026","2015-01-20",14.2
"2027","2015-01-21",13.85
"2028","2015-01-22",14.05
"2029","2015-01-23",14.25
"2030","2015-01-26",14.4
"2031","2015-01-27",14.5
"2032","2015-01-28",14.5
"2033","2015-01-29",14.25
"2034","2015-01-30",14.1
"2035","2015-02-02",14.45
"2036","2015-02-03",14.65
"2037","2015-02-04",15
"2038","2015-02-05",14.85
"2039","2015-02-06",14.6
"2040","2015-02-09",14.65
"2041","2015-02-10",14.7
"2042","2015-02-11",14.55
"2043","2015-02-12",14.7
"2044","2015-02-13",14.7
"2045","2015-02-17",14.4
"2046","2015-02-18",14.2
"2047","2015-02-19",15.05
"2048","2015-02-20",15.9
"2049","2015-02-23",15.95
"2050","2015-02-24",15.05
"2051","2015-02-25",15.25
"2052","2015-02-26",15
"2053","2015-02-27",15.05
"2054","2015-03-02",15.95
"2055","2015-03-03",15.8
"2056","2015-03-04",15.9
"2057","2015-03-05",16.1
"2058","2015-03-06",17.200001
"2059","2015-03-09",18.299999
"2060","2015-03-10",19.700001
"2061","2015-03-11",17.549999
"2062","2015-03-12",17.299999
"2063","2015-03-13",16.799999
"2064","2015-03-16",15.55
"2065","2015-03-17",15.15
"2066","2015-03-18",15.1
"2067","2015-03-19",14.4
"2068","2015-03-20",14.3
"2069","2015-03-23",15.3
"2070","2015-03-24",14.85
"2071","2015-03-25",14.5
"2072","2015-03-26",14.65
"2073","2015-03-27",14.5
"2074","2015-03-30",15.15
"2075","2015-03-31",15.35
"2076","2015-04-01",15.25
"2077","2015-04-02",15.6
"2078","2015-04-06",15.5
"2079","2015-04-07",16
"2080","2015-04-08",15.8
"2081","2015-04-09",15.65
"2082","2015-04-10",15.05
"2083","2015-04-13",15.1
"2084","2015-04-14",15.2
"2085","2015-04-15",15.1
"2086","2015-04-16",15.35
"2087","2015-04-17",15.4
"2088","2015-04-20",15.15
"2089","2015-04-21",15.25
"2090","2015-04-22",15.5
"2091","2015-04-23",15.7
"2092","2015-04-24",15.5
"2093","2015-04-27",15.45
"2094","2015-04-28",15.1
"2095","2015-04-29",15.2
"2096","2015-04-30",14.45
"2097","2015-05-01",14.85
"2098","2015-05-04",14.95
"2099","2015-05-05",14.9
"2100","2015-05-06",14.9
"2101","2015-05-07",14.9
"2102","2015-05-08",14.5
"2103","2015-05-11",14
"2104","2015-05-12",14.2
"2105","2015-05-13",14.3
"2106","2015-05-14",14.25
"2107","2015-05-15",14.8
"2108","2015-05-18",14.8
"2109","2015-05-19",14.65
"2110","2015-05-20",14.5
"2111","2015-05-21",14.55
"2112","2015-05-22",14.4
"2113","2015-05-26",14.25
"2114","2015-05-27",14.05
"2115","2015-05-28",13.55
"2116","2015-05-29",13.45
"2117","2015-06-01",14.15
"2118","2015-06-02",14.15
"2119","2015-06-03",14.2
"2120","2015-06-04",13.95
"2121","2015-06-05",13.6
"2122","2015-06-08",14.15
"2123","2015-06-09",14.7
"2124","2015-06-10",15.15
"2125","2015-06-11",15.4
"2126","2015-06-12",15.4
"2127","2015-06-15",15
"2128","2015-06-16",14.9
"2129","2015-06-17",14.2
"2130","2015-06-18",14.75
"2131","2015-06-19",13.9
"2132","2015-06-22",13.95
"2133","2015-06-23",14.05
"2134","2015-06-24",13.95
"2135","2015-06-25",13.4
"2136","2015-06-26",14.25
"2137","2015-06-29",13.3
"2138","2015-06-30",13.55
"2139","2015-07-01",13
"2140","2015-07-02",13.05
"2141","2015-07-06",13.15
"2142","2015-07-07",12.55
"2143","2015-07-08",12.55
"2144","2015-07-09",12.95
"2145","2015-07-10",13.9
"2146","2015-07-13",14.25
"2147","2015-07-14",14.35
"2148","2015-07-15",15
"2149","2015-07-16",14.25
"2150","2015-07-17",14.1
"2151","2015-07-20",13.3
"2152","2015-07-21",13.85
"2153","2015-07-22",13.4
"2154","2015-07-23",13.2
"2155","2015-07-24",12.7
"2156","2015-07-27",12.6
"2157","2015-07-28",13
"2158","2015-07-29",12.7
"2159","2015-07-30",13.45
"2160","2015-07-31",12.6
"2161","2015-08-03",13.15
"2162","2015-08-04",12.75
"2163","2015-08-05",12.7
"2164","2015-08-06",12.5
"2165","2015-08-07",12.05
"2166","2015-08-10",11.95
"2167","2015-08-11",11.7
"2168","2015-08-12",12
"2169","2015-08-13",12
"2170","2015-08-14",11.95
"2171","2015-08-17",11.6
"2172","2015-08-18",11.8
"2173","2015-08-19",11.75
"2174","2015-08-20",11.5
"2175","2015-08-21",11
"2176","2015-08-24",9.5
"2177","2015-08-25",8.95
"2178","2015-08-26",9.35
"2179","2015-08-27",9.9
"2180","2015-08-28",10.75
"2181","2015-08-31",10.3
"2182","2015-09-01",10.5
"2183","2015-09-02",10.75
"2184","2015-09-03",10.9
"2185","2015-09-04",11.35
"2186","2015-09-08",11.4
"2187","2015-09-09",11.25
"2188","2015-09-10",11.85
"2189","2015-09-11",11.9
"2190","2015-09-14",11.7
"2191","2015-09-15",11.85
"2192","2015-09-16",11.7
"2193","2015-09-17",12.15
"2194","2015-09-18",12
"2195","2015-09-21",11.6
"2196","2015-09-22",11.4
"2197","2015-09-23",11.1
"2198","2015-09-24",10.8
"2199","2015-09-25",10.2
"2200","2015-09-28",9.7
"2201","2015-09-29",9.55
"2202","2015-09-30",10.35
"2203","2015-10-01",10.3
"2204","2015-10-02",10.1
"2205","2015-10-05",10.75
"2206","2015-10-06",9.95
"2207","2015-10-07",9.9
"2208","2015-10-08",9.85
"2209","2015-10-09",9.75
"2210","2015-10-12",9.8
"2211","2015-10-13",9.55
"2212","2015-10-14",9.25
"2213","2015-10-15",9.6
"2214","2015-10-16",10.75
"2215","2015-10-19",10.45
"2216","2015-10-20",10.3
"2217","2015-10-21",10.5
"2218","2015-10-22",10.75
"2219","2015-10-23",10.5
"2220","2015-10-26",10
"2221","2015-10-27",9.95
"2222","2015-10-28",9.9
"2223","2015-10-29",9.75
"2224","2015-10-30",9.65
"2225","2015-11-02",9.9
"2226","2015-11-03",9.9
"2227","2015-11-04",9.6
"2228","2015-11-05",10
"2229","2015-11-06",9.75
"2230","2015-11-09",9.45
"2231","2015-11-10",9.1
"2232","2015-11-11",8.55
"2233","2015-11-12",8.7
"2234","2015-11-13",8.75
"2235","2015-11-16",9
"2236","2015-11-17",8.25
"2237","2015-11-18",7.95
"2238","2015-11-19",7.2
"2239","2015-11-20",7.15
"2240","2015-11-23",7.35
"2241","2015-11-24",7.45
"2242","2015-11-25",7.5
"2243","2015-11-27",7.5
"2244","2015-11-30",7.4
"2245","2015-12-01",7.4
"2246","2015-12-02",8.35
"2247","2015-12-03",8.7
"2248","2015-12-04",8.5
"2249","2015-12-07",8.3
"2250","2015-12-08",9.1
"2251","2015-12-09",9.55
"2252","2015-12-10",9.2
"2253","2015-12-11",8.75
"2254","2015-12-14",8.2
"2255","2015-12-15",8.85
"2256","2015-12-16",8.75
"2257","2015-12-17",8.2
"2258","2015-12-18",8.5
"2259","2015-12-21",8.4
"2260","2015-12-22",8.25
"2261","2015-12-23",8.45
"2262","2015-12-24",8.05
"2263","2015-12-28",7.8
"2264","2015-12-29",8.15
"2265","2015-12-30",7.55
"2266","2015-12-31",7.65
"2267","2016-01-04",7.2
"2268","2016-01-05",6.9
"2269","2016-01-06",7
"2270","2016-01-07",7.8
"2271","2016-01-08",7.35
"2272","2016-01-11",6.9
"2273","2016-01-12",6.55
"2274","2016-01-13",6.65
"2275","2016-01-14",6.7
"2276","2016-01-15",5.9
"2277","2016-01-19",6.45
"2278","2016-01-20",6.25
"2279","2016-01-21",6
"2280","2016-01-22",6.3
"2281","2016-01-25",5.65
"2282","2016-01-26",6.1
"2283","2016-01-27",6.25
"2284","2016-01-28",5.75
"2285","2016-01-29",6.25
"2286","2016-02-01",6.05
"2287","2016-02-02",6.2
"2288","2016-02-03",6.05
"2289","2016-02-04",6.05
"2290","2016-02-05",5.75
"2291","2016-02-08",5.55
"2292","2016-02-09",5.5
"2293","2016-02-10",5.75
"2294","2016-02-11",5.8
"2295","2016-02-12",5.65
"2296","2016-02-16",6.4
"2297","2016-02-17",5.8
"2298","2016-02-18",6.35
"2299","2016-02-19",6.05
"2300","2016-02-22",7
"2301","2016-02-23",7.05
"2302","2016-02-24",6.9
"2303","2016-02-25",6.75
"2304","2016-02-26",6.6
"2305","2016-02-29",6.65
"2306","2016-03-01",7.1
"2307","2016-03-02",7.35
"2308","2016-03-03",7.1
"2309","2016-03-04",7.15
"2310","2016-03-07",7.2
"2311","2016-03-08",7.3
"2312","2016-03-09",11.9
"2313","2016-03-10",11.6
"2314","2016-03-11",11.25
"2315","2016-03-14",9.75
"2316","2016-03-15",9.6
"2317","2016-03-16",9.15
"2318","2016-03-17",9.05
"2319","2016-03-18",9.4
"2320","2016-03-21",9.75
"2321","2016-03-22",9.85
"2322","2016-03-23",9.55
"2323","2016-03-24",10.9
"2324","2016-03-28",10.35
"2325","2016-03-29",10.1
"2326","2016-03-30",10.7
"2327","2016-03-31",10.45
"2328","2016-04-01",10.05
"2329","2016-04-04",10.5
"2330","2016-04-05",10.65
"2331","2016-04-06",10.4
"2332","2016-04-07",10.1
"2333","2016-04-08",9.85
"2334","2016-04-11",9.7
"2335","2016-04-12",9.8
"2336","2016-04-13",10.15
"2337","2016-04-14",10.2
"2338","2016-04-15",10.2
"2339","2016-04-18",10.45
"2340","2016-04-19",10.15
"2341","2016-04-20",10.25
"2342","2016-04-21",9.5
"2343","2016-04-22",10.05
"2344","2016-04-25",10.25
"2345","2016-04-26",10
"2346","2016-04-27",10.05
"2347","2016-04-28",9.9
"2348","2016-04-29",9.85
"2349","2016-05-02",9.25
"2350","2016-05-03",9.25
"2351","2016-05-04",9.45
"2352","2016-05-05",9.15
"2353","2016-05-06",9.05
"2354","2016-05-09",8.6
"2355","2016-05-10",8.8
"2356","2016-05-11",8.95
"2357","2016-05-12",8.55
"2358","2016-05-13",7.8
"2359","2016-05-16",7.85
"2360","2016-05-17",8.3
"2361","2016-05-18",8.5
"2362","2016-05-19",8.3
"2363","2016-05-20",7.9
"2364","2016-05-23",8.1
"2365","2016-05-24",8
"2366","2016-05-25",8.45
"2367","2016-05-26",8.45
"2368","2016-05-27",8.3
"2369","2016-05-31",8.7
"2370","2016-06-01",8.75
"2371","2016-06-02",8.6
"2372","2016-06-03",8.7
"2373","2016-06-06",9.45
"2374","2016-06-07",9.3
"2375","2016-06-08",9.25
"2376","2016-06-09",9.5
"2377","2016-06-10",9.3
"2378","2016-06-13",8.4
"2379","2016-06-14",8.5
"2380","2016-06-15",8.75
"2381","2016-06-16",8.65
"2382","2016-06-17",8.3
"2383","2016-06-20",8.7
"2384","2016-06-21",8.7
"2385","2016-06-22",8.75
"2386","2016-06-23",8.35
"2387","2016-06-24",9.05
"2388","2016-06-27",8.45
"2389","2016-06-28",8.45
"2390","2016-06-29",8.9
"2391","2016-06-30",8.45
"2392","2016-07-01",8.75
"2393","2016-07-05",8.85
"2394","2016-07-06",8.75
"2395","2016-07-07",8.6
"2396","2016-07-08",8.65
"2397","2016-07-11",8.2
"2398","2016-07-12",8
"2399","2016-07-13",8.15
"2400","2016-07-14",8.25
"2401","2016-07-15",8.55
"2402","2016-07-18",9
"2403","2016-07-19",8.65
"2404","2016-07-20",9.15
"2405","2016-07-21",9.2
"2406","2016-07-22",9.15
"2407","2016-07-25",8.95
"2408","2016-07-26",9.1
"2409","2016-07-27",8.95
"2410","2016-07-28",8.85
"2411","2016-07-29",8.9
"2412","2016-08-01",8.85
"2413","2016-08-02",8.55
"2414","2016-08-03",8.45
"2415","2016-08-04",8.35
"2416","2016-08-05",8.3
"2417","2016-08-08",8.2
"2418","2016-08-09",8.35
"2419","2016-08-10",8.35
"2420","2016-08-11",8.2
"2421","2016-08-12",8
"2422","2016-08-15",8.2
"2423","2016-08-16",7.65
"2424","2016-08-17",7.45
"2425","2016-08-18",7.25
"2426","2016-08-19",7.05
"2427","2016-08-22",7.45
"2428","2016-08-23",8.85
"2429","2016-08-24",8.6
"2430","2016-08-25",8.75
"2431","2016-08-26",8.7
"2432","2016-08-29",8.75
"2433","2016-08-30",8.55
"2434","2016-08-31",8.8
"2435","2016-09-01",9.05
"2436","2016-09-02",9.25
"2437","2016-09-06",10.5
"2438","2016-09-07",10.05
"2439","2016-09-08",9.85
"2440","2016-09-09",9.2
"2441","2016-09-12",9.85
"2442","2016-09-13",9.25
"2443","2016-09-14",9.3
"2444","2016-09-15",9.35
"2445","2016-09-16",9.4
"2446","2016-09-19",9.05
"2447","2016-09-20",9.05
"2448","2016-09-21",8.7
"2449","2016-09-22",8.75
"2450","2016-09-23",9.1
"2451","2016-09-26",8.5
"2452","2016-09-27",8.75
"2453","2016-09-28",8.7
"2454","2016-09-29",8.4
"2455","2016-09-30",8.25
"2456","2016-10-03",8.6
"2457","2016-10-04",8.25
"2458","2016-10-05",8.45
"2459","2016-10-06",8.45
"2460","2016-10-07",8.65
"2461","2016-10-10",8.7
"2462","2016-10-11",8.25
"2463","2016-10-12",8.25
"2464","2016-10-13",8.65
"2465","2016-10-14",8.55
"2466","2016-10-17",8.35
"2467","2016-10-18",8.25
"2468","2016-10-19",8.15
"2469","2016-10-20",8.4
"2470","2016-10-21",8.3
"2471","2016-10-24",8.35
"2472","2016-10-25",8.25
"2473","2016-10-26",8.45
"2474","2016-10-27",8.5
"2475","2016-10-28",8.9
"2476","2016-10-31",9.1
"2477","2016-11-01",8.65
"2478","2016-11-02",8.3
"2479","2016-11-03",8.3
"2480","2016-11-04",7.8
"2481","2016-11-07",8.05
"2482","2016-11-08",8.15
"2483","2016-11-09",7.9
"2484","2016-11-10",8.15
"2485","2016-11-11",7.75
"2486","2016-11-14",8.1
"2487","2016-11-15",8.2
"2488","2016-11-16",8.1
"2489","2016-11-17",8.05
"2490","2016-11-18",8.4
"2491","2016-11-21",8.35
"2492","2016-11-22",8.15
"2493","2016-11-23",8.25
"2494","2016-11-25",8.6
"2495","2016-11-28",8.15
"2496","2016-11-29",8.2
"2497","2016-11-30",8.2
"2498","2016-12-01",7.9
"2499","2016-12-02",8.2
"2500","2016-12-05",7.8
"2501","2016-12-06",7.9
"2502","2016-12-07",7.95
"2503","2016-12-08",7.85
"2504","2016-12-09",8
"2505","2016-12-12",7.9
"2506","2016-12-13",7.6
"2507","2016-12-14",7.75
"2508","2016-12-15",7.85
"2509","2016-12-16",7.5
"2510","2016-12-19",7.6
"2511","2016-12-20",7.55
"2512","2016-12-21",7.4
"2513","2016-12-22",7.3
"2514","2016-12-23",7.5
"2515","2016-12-27",7.45
"2516","2016-12-28",7.6
"2517","2016-12-29",7.7
"2518","2016-12-30",7.5
"2519","2017-01-03",7.25
"2520","2017-01-04",6.8
"2521","2017-01-05",7.1
"2522","2017-01-06",7
"2523","2017-01-09",6.95
"2524","2017-01-10",6.95
"2525","2017-01-11",7.1
"2526","2017-01-12",7.05
"2527","2017-01-13",7.2
"2528","2017-01-17",7.45
"2529","2017-01-18",7.35
"2530","2017-01-19",7.4
"2531","2017-01-20",7.5
"2532","2017-01-23",7.7
"2533","2017-01-24",7.9
"2534","2017-01-25",8
"2535","2017-01-26",7.5
"2536","2017-01-27",7.65
"2537","2017-01-30",7.45
"2538","2017-01-31",7.15
"2539","2017-02-01",7.7
"2540","2017-02-02",7.65
"2541","2017-02-03",7.85
"2542","2017-02-06",7.5
"2543","2017-02-07",7.4
"2544","2017-02-08",7.95
"2545","2017-02-09",7.5
"2546","2017-02-10",7.65
"2547","2017-02-13",7.65
"2548","2017-02-14",7.35
"2549","2017-02-15",7.6
"2550","2017-02-16",7.95
"2551","2017-02-17",7.75
"2552","2017-02-21",7.95
"2553","2017-02-22",8
"2554","2017-02-23",7.5
"2555","2017-02-24",7.6
"2556","2017-02-27",8.05
"2557","2017-02-28",7.95
"2558","2017-03-01",7.85
"2559","2017-03-02",7.5
"2560","2017-03-03",7.65
"2561","2017-03-06",7.6
"2562","2017-03-07",7.3
"2563","2017-03-08",7
"2564","2017-03-09",7
"2565","2017-03-10",6.85
"2566","2017-03-13",6.55
"2567","2017-03-14",6.5
"2568","2017-03-15",6.8
"2569","2017-03-16",6.85
"2570","2017-03-17",6.8
"2571","2017-03-20",6.85
"2572","2017-03-21",6.6
"2573","2017-03-22",6.35
"2574","2017-03-23",6.3
"2575","2017-03-24",6.45
"2576","2017-03-27",6.55
"2577","2017-03-28",6.45
"2578","2017-03-29",6.55
"2579","2017-03-30",6.65
"2580","2017-03-31",6.55
"2581","2017-04-03",6.4
"2582","2017-04-04",6.25
"2583","2017-04-05",6.35
"2584","2017-04-06",6.15
"2585","2017-04-07",5.95
"2586","2017-04-10",6.4
"2587","2017-04-11",6.3
"2588","2017-04-12",6.3
"2589","2017-04-13",6.6
"2590","2017-04-17",6.65
"2591","2017-04-18",6.4
"2592","2017-04-19",6.4
"2593","2017-04-20",6.25
"2594","2017-04-21",6.35
"2595","2017-04-24",6.05
"2596","2017-04-25",6.05
"2597","2017-04-26",6.05
"2598","2017-04-27",5.8
"2599","2017-04-28",5.9
"2600","2017-05-01",5.85
"2601","2017-05-02",5.5
"2602","2017-05-03",5.3
"2603","2017-05-04",5.25
"2604","2017-05-05",5.45
"2605","2017-05-08",5.5
"2606","2017-05-09",5.3
"2607","2017-05-10",5.5
"2608","2017-05-11",5.75
"2609","2017-05-12",5.65
"2610","2017-05-15",5.45
"2611","2017-05-16",5.6
"2612","2017-05-17",5.35
"2613","2017-05-18",5.3
"2614","2017-05-19",5.5
"2615","2017-05-22",5.8
"2616","2017-05-23",5.75
"2617","2017-05-24",5.85
"2618","2017-05-25",5.8
"2619","2017-05-26",5.7
"2620","2017-05-30",5.55
"2621","2017-05-31",5.4
"2622","2017-06-01",5.35
"2623","2017-06-02",5.3
"2624","2017-06-05",5.6
"2625","2017-06-06",5.2
"2626","2017-06-07",4.85
"2627","2017-06-08",5.15
"2628","2017-06-09",5
"2629","2017-06-12",5.05
"2630","2017-06-13",5.05
"2631","2017-06-14",5.25
"2632","2017-06-15",5.1
"2633","2017-06-16",5.15
"2634","2017-06-19",5
"2635","2017-06-20",5.05
"2636","2017-06-21",4.95
"2637","2017-06-22",5
"2638","2017-06-23",4.7
"2639","2017-06-26",4.75
"2640","2017-06-27",4.85
"2641","2017-06-28",4.85
"2642","2017-06-29",4.9
"2643","2017-06-30",4.55
"2644","2017-07-03",4.7
"2645","2017-07-05",4.6
"2646","2017-07-06",4.7
"2647","2017-07-07",5.05
"2648","2017-07-10",5.1
"2649","2017-07-11",4.9
"2650","2017-07-12",5
"2651","2017-07-13",4.75
"2652","2017-07-14",4.85
"2653","2017-07-17",4.65
"2654","2017-07-18",4.65
"2655","2017-07-19",4.55
"2656","2017-07-20",4.55
"2657","2017-07-21",4.7
"2658","2017-07-24",4.55
"2659","2017-07-25",4.55
"2660","2017-07-26",4.6
"2661","2017-07-27",4.55
"2662","2017-07-28",4.45
"2663","2017-07-31",4.4
"2664","2017-08-01",4.1
"2665","2017-08-02",4.3
"2666","2017-08-03",4.1
"2667","2017-08-04",3.65
"2668","2017-08-07",3.6
"2669","2017-08-08",3.95
"2670","2017-08-09",4.05
"2671","2017-08-10",4.05
"2672","2017-08-11",4.05
"2673","2017-08-14",4.05
"2674","2017-08-15",3.6
"2675","2017-08-16",3.8
"2676","2017-08-17",3.75
"2677","2017-08-18",3.95
"2678","2017-08-21",3.75
"2679","2017-08-22",3.85
"2680","2017-08-23",3.95
"2681","2017-08-24",3.9
"2682","2017-08-25",3.8
"2683","2017-08-28",3.65
"2684","2017-08-29",3.7
"2685","2017-08-30",3.7
"2686","2017-08-31",3.6
"2687","2017-09-01",3.55
"2688","2017-09-05",3.55
"2689","2017-09-06",3.5
"2690","2017-09-07",3.5
"2691","2017-09-08",3.45
"2692","2017-09-11",3.3
"2693","2017-09-12",3.5
"2694","2017-09-13",3.35
"2695","2017-09-14",3.4
"2696","2017-09-15",4.4
"2697","2017-09-18",3.75
"2698","2017-09-19",3.65
"2699","2017-09-20",3.65
"2700","2017-09-21",3.5
"2701","2017-09-22",3.7
"2702","2017-09-25",3.65
"2703","2017-09-26",4.7
"2704","2017-09-27",5.45
"2705","2017-09-28",4.75
"2706","2017-09-29",4.95
"2707","2017-10-02",4.9
"2708","2017-10-03",4.95
"2709","2017-10-04",4.75
"2710","2017-10-05",5
"2711","2017-10-06",4.3
"2712","2017-10-09",4.55
"2713","2017-10-10",4.8
"2714","2017-10-11",4.7
"2715","2017-10-12",4.6
"2716","2017-10-13",4.4
"2717","2017-10-16",4.4
"2718","2017-10-17",3.63
"2719","2017-10-18",3.5
"2720","2017-10-19",3.92
"2721","2017-10-20",3.57
"2722","2017-10-23",3.47
"2723","2017-10-24",3.42
"2724","2017-10-25",3.23
"2725","2017-10-26",3.24
"2726","2017-10-27",3.41
"2727","2017-10-30",3.19
"2728","2017-10-31",3.01
"2729","2017-11-01",2.81
"2730","2017-11-02",2.86
"2731","2017-11-03",2.84
"2732","2017-11-06",2.69
"2733","2017-11-07",2.74
"2734","2017-11-08",2.5
"2735","2017-11-09",2.38
"2736","2017-11-10",2.84
"2737","2017-11-13",2.8
"2738","2017-11-14",2.7
"2739","2017-11-15",2.78
"2740","2017-11-16",2.85
"2741","2017-11-17",2.7
"2742","2017-11-20",2.69
"2743","2017-11-21",2.71
"2744","2017-11-22",2.8
"2745","2017-11-24",2.75
"2746","2017-11-27",2.88
"2747","2017-11-28",2.8
"2748","2017-11-29",2.78
"2749","2017-11-30",2.77
"2750","2017-12-01",2.74
"2751","2017-12-04",4.64
"2752","2017-12-05",3.83
"2753","2017-12-06",4.89
"2754","2017-12-07",3.94
"2755","2017-12-08",4.21
"2756","2017-12-11",4.07
"2757","2017-12-12",3.91
"2758","2017-12-13",3.66
"2759","2017-12-14",3.53
"2760","2017-12-15",3.7
"2761","2017-12-18",3.64
"2762","2017-12-19",3.62
"2763","2017-12-20",3.51
"2764","2017-12-21",3.34
"2765","2017-12-22",3.2
"2766","2017-12-26",3.2
"2767","2017-12-27",3.08
"2768","2017-12-28",3.28
"2769","2017-12-29",3.35
"2770","2018-01-02",3.43
"2771","2018-01-03",3.59
"2772","2018-01-04",3.56
"2773","2018-01-05",3.45
"2774","2018-01-08",3.34
"2775","2018-01-09",3.21
"2776","2018-01-10",3.37
"2777","2018-01-11",3.45
"2778","2018-01-12",3.4
"2779","2018-01-16",3.27
"2780","2018-01-17",3.15
"2781","2018-01-18",3.13
"2782","2018-01-19",3.12
"2783","2018-01-22",3.13
"2784","2018-01-23",3.18
"2785","2018-01-24",3.09
"2786","2018-01-25",3.14
"2787","2018-01-26",3.22
"2788","2018-01-29",3.33
"2789","2018-01-30",3.25
"2790","2018-01-31",3.36
"2791","2018-02-01",3.1
"2792","2018-02-02",3.05
"2793","2018-02-05",2.88
"2794","2018-02-06",3.06
"2795","2018-02-07",3.04
"2796","2018-02-08",2.83
"2797","2018-02-09",2.74
"2798","2018-02-12",2.83
"2799","2018-02-13",2.98
"2800","2018-02-14",3.03
"2801","2018-02-15",2.95
"2802","2018-02-16",3.24
"2803","2018-02-20",3.14
"2804","2018-02-21",2.93
"2805","2018-02-22",3.01
"2806","2018-02-23",3.11
"2807","2018-02-26",3.01
"2808","2018-02-27",3.08
"2809","2018-02-28",2.87
"2810","2018-03-01",3.02
"2811","2018-03-02",2.87
"2812","2018-03-05",2.86
"2813","2018-03-06",2.93
"2814","2018-03-07",2.85
"2815","2018-03-08",2.75
"2816","2018-03-09",2.64
"2817","2018-03-12",2.76
"2818","2018-03-13",2.63
"2819","2018-03-14",2.89
"2820","2018-03-15",2.96
"2821","2018-03-16",2.61
"2822","2018-03-19",2.71
"2823","2018-03-20",2.73
"2824","2018-03-21",2.55
"2825","2018-03-22",2.51
"2826","2018-03-23",2.49
"2827","2018-03-26",2.02
"2828","2018-03-27",2.63
"2829","2018-03-28",2.57
"2830","2018-03-29",2.65
"2831","2018-04-02",2.49
"2832","2018-04-03",2.31
"2833","2018-04-04",2.57
"2834","2018-04-05",2.55
"2835","2018-04-06",2.53
"2836","2018-04-09",2.57
"2837","2018-04-10",2.5
"2838","2018-04-11",2.49
"2839","2018-04-12",2.53
"2840","2018-04-13",2.41
"2841","2018-04-16",2.41
"2842","2018-04-17",2.25
"2843","2018-04-18",2.3
"2844","2018-04-19",2.31
"2845","2018-04-20",2.27
"2846","2018-04-23",2.23
"2847","2018-04-24",2.27
"2848","2018-04-25",2.29
"2849","2018-04-26",2.18
"2850","2018-04-27",2.17
"2851","2018-04-30",2.2
"2852","2018-05-01",2.22
"2853","2018-05-02",2.08
"2854","2018-05-03",2.02
"2855","2018-05-04",2.01
"2856","2018-05-07",2.07
"2857","2018-05-08",2.06
"2858","2018-05-09",2.08
"2859","2018-05-10",2.08
"2860","2018-05-11",2.01
"2861","2018-05-14",1.95
"2862","2018-05-15",1.87
"2863","2018-05-16",1.93
"2864","2018-05-17",1.83
"2865","2018-05-18",1.93
"2866","2018-05-21",1.89
"2867","2018-05-22",1.9
"2868","2018-05-23",1.92
"2869","2018-05-24",1.85
"2870","2018-05-25",1.84
"2871","2018-05-29",1.89
"2872","2018-05-30",1.96
"2873","2018-05-31",1.95
"2874","2018-06-01",1.79
"2875","2018-06-04",1.72
"2876","2018-06-05",1.76
"2877","2018-06-06",1.72
"2878","2018-06-07",1.71
"2879","2018-06-08",1.71
"2880","2018-06-11",2.05
"2881","2018-06-12",1.92
"2882","2018-06-13",1.92
"2883","2018-06-14",1.95
"2884","2018-06-15",1.89
"2885","2018-06-18",1.95
"2886","2018-06-19",6.36
"2887","2018-06-20",4.98
"2888","2018-06-21",4.42
"2889","2018-06-22",4.4
"2890","2018-06-25",4.25
"2891","2018-06-26",3.61
"2892","2018-06-27",3.29
"2893","2018-06-28",3.41
"2894","2018-06-29",3.1
"2895","2018-07-02",3.61
"2896","2018-07-03",3.41
"2897","2018-07-05",3.53
"2898","2018-07-06",3.61
"2899","2018-07-09",3.64
"2900","2018-07-10",3.48
