"","date","ASIX"
"967","2020-07-20",11.27
"968","2020-07-21",11.76
"969","2020-07-22",11.6
"970","2020-07-23",11.74
"971","2020-07-24",11.8
"972","2020-07-27",11.91
"973","2020-07-28",11.7
"974","2020-07-29",12.06
"975","2020-07-30",11.92
"976","2020-07-31",12.45
"977","2020-08-03",12.1
"978","2020-08-04",12.3
"979","2020-08-05",12.54
"980","2020-08-06",12.52
"981","2020-08-07",12.75
"982","2020-08-10",13.2
"983","2020-08-11",13.53
"984","2020-08-12",14.05
"985","2020-08-13",14.11
"986","2020-08-14",13.9
"987","2020-08-17",13.95
"988","2020-08-18",13.81
"989","2020-08-19",14.01
"990","2020-08-20",13.83
"991","2020-08-21",13.19
"992","2020-08-24",13.72
"993","2020-08-25",13.3
"994","2020-08-26",13.07
"995","2020-08-27",13.39
"996","2020-08-28",13.87
"997","2020-08-31",12.73
"998","2020-09-01",13.4
"999","2020-09-02",13.86
"1000","2020-09-03",13.72
"1001","2020-09-04",13.86
"1002","2020-09-08",13.16
"1003","2020-09-09",13.13
"1004","2020-09-10",12.4
"1005","2020-09-11",12.25
"1006","2020-09-14",12.23
"1007","2020-09-15",12.29
"1008","2020-09-16",12.48
"1009","2020-09-17",12.65
"1010","2020-09-18",12.77
"1011","2020-09-21",12.28
"1012","2020-09-22",12.2
"1013","2020-09-23",11.96
"1014","2020-09-24",12
"1015","2020-09-25",12.19
"1016","2020-09-28",12.63
"1017","2020-09-29",12.63
"1018","2020-09-30",12.88
"1019","2020-10-01",13.14
"1020","2020-10-02",13.68
"1021","2020-10-05",13.97
"1022","2020-10-06",13.95
"1023","2020-10-07",14.22
"1024","2020-10-08",14.53
"1025","2020-10-09",14.33
"1026","2020-10-12",14.22
"1027","2020-10-13",14.34
"1028","2020-10-14",14.31
"1029","2020-10-15",14.45
"1030","2020-10-16",14.72
"1031","2020-10-19",14.96
"1032","2020-10-20",15.47
"1033","2020-10-21",15.19
"1034","2020-10-22",15.51
"1035","2020-10-23",15.7
"1036","2020-10-26",15.43
"1037","2020-10-27",15.18
"1038","2020-10-28",14.29
"1039","2020-10-29",14.94
"1040","2020-10-30",15.22
"1041","2020-11-02",15.6
"1042","2020-11-03",15.65
"1043","2020-11-04",14.74
"1044","2020-11-05",15.8
"1045","2020-11-06",15.71
"1046","2020-11-09",16.559999
"1047","2020-11-10",17.01
"1048","2020-11-11",16.790001
"1049","2020-11-12",16.530001
"1050","2020-11-13",16.879999
"1051","2020-11-16",17.610001
"1052","2020-11-17",17.559999
"1053","2020-11-18",17.030001
"1054","2020-11-19",17.09
"1055","2020-11-20",17.219999
"1056","2020-11-23",18.190001
"1057","2020-11-24",19.440001
"1058","2020-11-25",18.620001
"1059","2020-11-27",18.459999
