"","date","QRHC"
"1963","2017-10-19",1.26
"1964","2017-10-20",1.32
"1965","2017-10-23",1.31
"1966","2017-10-24",1.22
"1967","2017-10-25",1.24
"1968","2017-10-26",1.35
"1969","2017-10-27",1.26
"1970","2017-10-30",1.29
"1971","2017-10-31",1.2
"1972","2017-11-01",1.21
"1973","2017-11-02",1.21
"1974","2017-11-03",1.26
"1975","2017-11-06",1.27
"1976","2017-11-07",1.24
"1977","2017-11-08",1.23
"1978","2017-11-09",1.21
"1979","2017-11-10",1.23
"1980","2017-11-13",1.28
"1981","2017-11-14",1.17
"1982","2017-11-15",2.03
"1983","2017-11-16",1.92
"1984","2017-11-17",2.04
"1985","2017-11-20",1.96
"1986","2017-11-21",1.96
"1987","2017-11-22",2.15
"1988","2017-11-24",2
"1989","2017-11-27",1.94
"1990","2017-11-28",1.96
"1991","2017-11-29",1.94
"1992","2017-11-30",2
"1993","2017-12-01",2.01
"1994","2017-12-04",2.07
"1995","2017-12-05",2.08
"1996","2017-12-06",2
"1997","2017-12-07",1.95
"1998","2017-12-08",1.97
"1999","2017-12-11",1.98
"2000","2017-12-12",2.03
"2001","2017-12-13",2.04
"2002","2017-12-14",2.11
"2003","2017-12-15",2.08
"2004","2017-12-18",2.18
"2005","2017-12-19",2.1
"2006","2017-12-20",2.14
"2007","2017-12-21",2.16
"2008","2017-12-22",2.16
"2009","2017-12-26",2.17
"2010","2017-12-27",2.19
"2011","2017-12-28",2.28
"2012","2017-12-29",2.3
"2013","2018-01-02",2.35
"2014","2018-01-03",2.43
"2015","2018-01-04",2.57
"2016","2018-01-05",2.43
"2017","2018-01-08",2.38
"2018","2018-01-09",2.45
"2019","2018-01-10",2.38
"2020","2018-01-11",2.46
"2021","2018-01-12",2.44
"2022","2018-01-16",2.39
"2023","2018-01-17",2.54
"2024","2018-01-18",2.6
"2025","2018-01-19",2.5
"2026","2018-01-22",2.4
"2027","2018-01-23",2.38
"2028","2018-01-24",2.36
"2029","2018-01-25",2.35
"2030","2018-01-26",2.39
"2031","2018-01-29",2.38
"2032","2018-01-30",2.34
"2033","2018-01-31",2.31
"2034","2018-02-01",2.35
"2035","2018-02-02",2.35
"2036","2018-02-05",2.25
"2037","2018-02-06",2.24
"2038","2018-02-07",2.31
"2039","2018-02-08",2.3
"2040","2018-02-09",2.21
"2041","2018-02-12",2.23
"2042","2018-02-13",2.28
"2043","2018-02-14",2.37
"2044","2018-02-15",2.33
"2045","2018-02-16",2.33
"2046","2018-02-20",2.27
"2047","2018-02-21",2.27
"2048","2018-02-22",2.24
"2049","2018-02-23",2.2
"2050","2018-02-26",2.21
"2051","2018-02-27",2.17
"2052","2018-02-28",2.14
"2053","2018-03-01",2.19
"2054","2018-03-02",2.21
"2055","2018-03-05",2.21
"2056","2018-03-06",2.2
"2057","2018-03-07",2.24
"2058","2018-03-08",2.34
"2059","2018-03-09",2.39
"2060","2018-03-12",2.46
"2061","2018-03-13",2.43
"2062","2018-03-14",2.48
"2063","2018-03-15",2.51
"2064","2018-03-16",2.49
"2065","2018-03-19",2.5
"2066","2018-03-20",2.53
"2067","2018-03-21",2.51
"2068","2018-03-22",2.43
"2069","2018-03-23",2.47
"2070","2018-03-26",2.32
"2071","2018-03-27",2.34
"2072","2018-03-28",2.29
"2073","2018-03-29",2.21
"2074","2018-04-02",2.29
"2075","2018-04-03",1.96
"2076","2018-04-04",1.94
"2077","2018-04-05",1.89
"2078","2018-04-06",1.87
"2079","2018-04-09",1.91
"2080","2018-04-10",1.94
"2081","2018-04-11",1.96
"2082","2018-04-12",1.91
"2083","2018-04-13",1.88
"2084","2018-04-16",1.89
"2085","2018-04-17",1.89
"2086","2018-04-18",1.9
"2087","2018-04-19",1.96
"2088","2018-04-20",1.95
"2089","2018-04-23",1.94
"2090","2018-04-24",1.85
"2091","2018-04-25",1.92
"2092","2018-04-26",1.89
"2093","2018-04-27",1.93
"2094","2018-04-30",1.88
"2095","2018-05-01",1.85
"2096","2018-05-02",1.89
"2097","2018-05-03",1.86
"2098","2018-05-04",1.91
"2099","2018-05-07",1.84
"2100","2018-05-08",1.92
"2101","2018-05-09",1.92
"2102","2018-05-10",1.96
"2103","2018-05-11",1.97
"2104","2018-05-14",1.98
"2105","2018-05-15",1.98
"2106","2018-05-16",2.02
"2107","2018-05-17",2.13
"2108","2018-05-18",2.04
"2109","2018-05-21",2.01
"2110","2018-05-22",2.02
"2111","2018-05-23",2.01
"2112","2018-05-24",2.01
"2113","2018-05-25",2.02
"2114","2018-05-29",1.95
"2115","2018-05-30",1.91
"2116","2018-05-31",1.96
"2117","2018-06-01",1.99
"2118","2018-06-04",1.93
"2119","2018-06-05",1.95
"2120","2018-06-06",2
"2121","2018-06-07",2.02
"2122","2018-06-08",1.98
"2123","2018-06-11",1.92
"2124","2018-06-12",1.95
"2125","2018-06-13",1.89
"2126","2018-06-14",1.89
"2127","2018-06-15",1.91
"2128","2018-06-18",1.89
"2129","2018-06-19",1.9
"2130","2018-06-20",1.93
"2131","2018-06-21",1.9
"2132","2018-06-22",1.98
"2133","2018-06-25",2
"2134","2018-06-26",2
"2135","2018-06-27",2.03
"2136","2018-06-28",1.99
"2137","2018-06-29",1.94
"2138","2018-07-02",1.95
"2139","2018-07-03",1.98
"2140","2018-07-05",1.93
"2141","2018-07-06",1.98
"2142","2018-07-09",1.98
"2143","2018-07-10",1.94
"2144","2018-07-11",1.85
"2145","2018-07-12",1.86
"2146","2018-07-13",1.89
"2147","2018-07-16",1.88
"2148","2018-07-17",1.85
"2149","2018-07-18",1.93
"2150","2018-07-19",1.92
"2151","2018-07-20",1.98
"2152","2018-07-23",1.96
"2153","2018-07-24",1.88
"2154","2018-07-25",1.86
"2155","2018-07-26",1.89
"2156","2018-07-27",1.8
"2157","2018-07-30",1.8
"2158","2018-07-31",1.75
"2159","2018-08-01",1.8
"2160","2018-08-02",1.75
"2161","2018-08-03",1.81
"2162","2018-08-06",1.79
"2163","2018-08-07",1.81
"2164","2018-08-08",1.76
"2165","2018-08-09",1.8
"2166","2018-08-10",1.77
"2167","2018-08-13",1.79
"2168","2018-08-14",1.77
"2169","2018-08-15",1.94
"2170","2018-08-16",2.13
"2171","2018-08-17",2.18
"2172","2018-08-20",2.18
"2173","2018-08-21",2.12
"2174","2018-08-22",2.06
"2175","2018-08-23",2.06
"2176","2018-08-24",2.12
"2177","2018-08-27",2.08
"2178","2018-08-28",2.09
"2179","2018-08-29",2.07
"2180","2018-08-30",2.28
"2181","2018-08-31",2.15
"2182","2018-09-04",2.34
"2183","2018-09-05",2.43
"2184","2018-09-06",2.45
"2185","2018-09-07",2.44
"2186","2018-09-10",2.42
"2187","2018-09-11",2.43
"2188","2018-09-12",2.41
"2189","2018-09-13",2.37
"2190","2018-09-14",2.32
"2191","2018-09-17",2.38
"2192","2018-09-18",2.39
"2193","2018-09-19",2.39
"2194","2018-09-20",2.42
"2195","2018-09-21",2.6
"2196","2018-09-24",2.64
"2197","2018-09-25",2.48
"2198","2018-09-26",2.54
"2199","2018-09-27",2.55
"2200","2018-09-28",2.56
"2201","2018-10-01",2.89
"2202","2018-10-02",2.94
"2203","2018-10-03",2.5
"2204","2018-10-04",2.62
"2205","2018-10-05",2.61
"2206","2018-10-08",2.7
"2207","2018-10-09",2.6
"2208","2018-10-10",2.5
"2209","2018-10-11",2.54
"2210","2018-10-12",2.55
"2211","2018-10-15",2.62
"2212","2018-10-16",2.71
"2213","2018-10-17",2.61
"2214","2018-10-18",2.44
"2215","2018-10-19",2.35
"2216","2018-10-22",2.2
"2217","2018-10-23",2.11
"2218","2018-10-24",2.24
"2219","2018-10-25",2.1
"2220","2018-10-26",2.18
"2221","2018-10-29",2.22
"2222","2018-10-30",2.24
"2223","2018-10-31",2.28
"2224","2018-11-01",2.22
"2225","2018-11-02",2.28
"2226","2018-11-05",2.24
"2227","2018-11-06",2.38
"2228","2018-11-07",2.42
"2229","2018-11-08",2.4
"2230","2018-11-09",2.27
"2231","2018-11-12",2.14
"2232","2018-11-13",2.26
"2233","2018-11-14",1.67
"2234","2018-11-15",1.64
"2235","2018-11-16",1.65
"2236","2018-11-19",1.48
"2237","2018-11-20",1.4
"2238","2018-11-21",1.41
"2239","2018-11-23",1.44
"2240","2018-11-26",1.41
"2241","2018-11-27",1.37
"2242","2018-11-28",1.49
"2243","2018-11-29",1.48
"2244","2018-11-30",1.4
"2245","2018-12-03",1.36
"2246","2018-12-04",1.38
"2247","2018-12-06",1.35
"2248","2018-12-07",1.32
"2249","2018-12-10",1.37
"2250","2018-12-11",1.4
"2251","2018-12-12",1.4
"2252","2018-12-13",1.43
"2253","2018-12-14",1.4
"2254","2018-12-17",1.36
"2255","2018-12-18",1.39
"2256","2018-12-19",1.36
"2257","2018-12-20",1.36
"2258","2018-12-21",1.38
"2259","2018-12-24",1.42
"2260","2018-12-26",1.38
"2261","2018-12-27",1.28
"2262","2018-12-28",1.31
"2263","2018-12-31",1.36
"2264","2019-01-02",1.4
"2265","2019-01-03",1.51
"2266","2019-01-04",1.55
"2267","2019-01-07",1.53
"2268","2019-01-08",1.49
"2269","2019-01-09",1.55
"2270","2019-01-10",1.48
"2271","2019-01-11",1.49
"2272","2019-01-14",1.61
"2273","2019-01-15",1.55
"2274","2019-01-16",1.56
"2275","2019-01-17",1.58
"2276","2019-01-18",1.6
"2277","2019-01-22",1.51
"2278","2019-01-23",1.51
"2279","2019-01-24",1.46
"2280","2019-01-25",1.52
"2281","2019-01-28",1.48
"2282","2019-01-29",1.48
"2283","2019-01-30",1.5
"2284","2019-01-31",1.53
"2285","2019-02-01",1.5
"2286","2019-02-04",1.48
"2287","2019-02-05",1.49
"2288","2019-02-06",1.51
"2289","2019-02-07",1.52
"2290","2019-02-08",1.49
"2291","2019-02-11",1.5
"2292","2019-02-12",1.5
"2293","2019-02-13",1.53
"2294","2019-02-14",1.5
"2295","2019-02-15",1.56
"2296","2019-02-19",1.56
"2297","2019-02-20",1.56
"2298","2019-02-21",1.57
"2299","2019-02-22",1.62
"2300","2019-02-25",1.58
"2301","2019-02-26",1.57
"2302","2019-02-27",1.55
"2303","2019-02-28",1.58
"2304","2019-03-01",1.51
"2305","2019-03-04",1.64
"2306","2019-03-05",1.6
"2307","2019-03-06",1.6
"2308","2019-03-07",1.54
"2309","2019-03-08",1.5
"2310","2019-03-11",1.55
"2311","2019-03-12",1.55
"2312","2019-03-13",1.56
"2313","2019-03-14",1.68
"2314","2019-03-15",1.69
"2315","2019-03-18",1.7
"2316","2019-03-19",1.68
"2317","2019-03-20",1.79
"2318","2019-03-21",1.77
"2319","2019-03-22",1.75
"2320","2019-03-25",1.77
"2321","2019-03-26",1.72
"2322","2019-03-27",1.67
"2323","2019-03-28",1.69
"2324","2019-03-29",1.65
"2325","2019-04-01",1.66
"2326","2019-04-02",1.68
"2327","2019-04-03",1.89
"2328","2019-04-04",1.88
"2329","2019-04-05",1.87
"2330","2019-04-08",1.61
"2331","2019-04-09",1.75
"2332","2019-04-10",1.7
"2333","2019-04-11",1.85
"2334","2019-04-12",1.85
"2335","2019-04-15",1.95
"2336","2019-04-16",2.05
"2337","2019-04-17",1.87
"2338","2019-04-18",1.91
"2339","2019-04-22",2.03
"2340","2019-04-23",2
"2341","2019-04-24",2.08
"2342","2019-04-25",2.08
"2343","2019-04-26",2.09
"2344","2019-04-29",2.11
"2345","2019-04-30",2.09
"2346","2019-05-01",2.11
"2347","2019-05-02",2.2
"2348","2019-05-03",2.1
"2349","2019-05-06",2.15
"2350","2019-05-07",2.11
"2351","2019-05-08",2.2
"2352","2019-05-09",2.1
"2353","2019-05-10",2.09
"2354","2019-05-13",2.05
"2355","2019-05-14",2.12
"2356","2019-05-15",2.12
"2357","2019-05-16",2.35
"2358","2019-05-17",2.45
"2359","2019-05-20",2.45
"2360","2019-05-21",2.4
"2361","2019-05-22",2.73
"2362","2019-05-23",2.8
"2363","2019-05-24",2.89
"2364","2019-05-28",2.93
"2365","2019-05-29",2.86
"2366","2019-05-30",2.71
"2367","2019-05-31",2.57
"2368","2019-06-03",2.59
"2369","2019-06-04",2.65
"2370","2019-06-05",2.64
"2371","2019-06-06",2.66
"2372","2019-06-07",2.52
"2373","2019-06-10",2.54
"2374","2019-06-11",2.6
"2375","2019-06-12",2.52
"2376","2019-06-13",2.57
"2377","2019-06-14",2.66
"2378","2019-06-17",2.49
"2379","2019-06-18",2.46
"2380","2019-06-19",2.4
"2381","2019-06-20",2.4
"2382","2019-06-21",2.4
"2383","2019-06-24",2.66
"2384","2019-06-25",2.8
"2385","2019-06-26",2.79
"2386","2019-06-27",2.79
"2387","2019-06-28",2.77
"2388","2019-07-01",2.75
"2389","2019-07-02",2.81
"2390","2019-07-03",2.65
"2391","2019-07-05",2.74
"2392","2019-07-08",2.7
"2393","2019-07-09",2.67
"2394","2019-07-10",2.61
"2395","2019-07-11",2.63
"2396","2019-07-12",2.54
"2397","2019-07-15",2.53
"2398","2019-07-16",2.46
"2399","2019-07-17",2.45
"2400","2019-07-18",2.4
"2401","2019-07-19",2.37
"2402","2019-07-22",2.39
"2403","2019-07-23",2.4
"2404","2019-07-24",2.4
"2405","2019-07-25",2.4
"2406","2019-07-26",2.49
"2407","2019-07-29",2.4
"2408","2019-07-30",2.5
"2409","2019-07-31",2.41
"2410","2019-08-01",2.5
"2411","2019-08-02",2.5
"2412","2019-08-05",2.34
"2413","2019-08-06",2.35
"2414","2019-08-07",2.43
"2415","2019-08-08",2.4
"2416","2019-08-09",2.33
"2417","2019-08-12",2.34
"2418","2019-08-13",2.3
"2419","2019-08-14",2.27
"2420","2019-08-15",2.13
"2421","2019-08-16",2.5
"2422","2019-08-19",2.5
"2423","2019-08-20",2.4
"2424","2019-08-21",2.45
"2425","2019-08-22",2.36
"2426","2019-08-23",2.36
"2427","2019-08-26",2.42
"2428","2019-08-27",2.39
"2429","2019-08-28",2.54
"2430","2019-08-29",2.53
"2431","2019-08-30",2.65
"2432","2019-09-03",2.5
"2433","2019-09-04",2.45
"2434","2019-09-05",2.53
"2435","2019-09-06",2.53
"2436","2019-09-09",2.42
"2437","2019-09-10",2.44
"2438","2019-09-11",2.54
"2439","2019-09-12",2.5
"2440","2019-09-13",2.44
"2441","2019-09-16",2.48
"2442","2019-09-17",2.46
"2443","2019-09-18",2.46
"2444","2019-09-19",2.46
"2445","2019-09-20",2.57
"2446","2019-09-23",2.64
"2447","2019-09-24",2.58
"2448","2019-09-25",2.55
"2449","2019-09-26",2.59
"2450","2019-09-27",2.51
"2451","2019-09-30",2.5
"2452","2019-10-01",2.59
"2453","2019-10-02",2.52
"2454","2019-10-03",2.45
"2455","2019-10-04",2.5
"2456","2019-10-07",2.4
"2457","2019-10-08",2.48
"2458","2019-10-09",2.46
"2459","2019-10-10",2.38
"2460","2019-10-11",2.47
"2461","2019-10-14",2.47
"2462","2019-10-15",2.46
"2463","2019-10-16",2.45
"2464","2019-10-17",2.45
"2465","2019-10-18",2.45
"2466","2019-10-21",2.48
"2467","2019-10-22",2.49
"2468","2019-10-23",2.46
"2469","2019-10-24",2.37
"2470","2019-10-25",2.38
"2471","2019-10-28",2.4
"2472","2019-10-29",2.4
"2473","2019-10-30",2.39
"2474","2019-10-31",2.37
"2475","2019-11-01",2.24
"2476","2019-11-04",2.34
"2477","2019-11-05",2.32
"2478","2019-11-06",2.33
"2479","2019-11-07",2.29
"2480","2019-11-08",2.29
"2481","2019-11-11",2.24
"2482","2019-11-12",2.15
"2483","2019-11-13",2.18
"2484","2019-11-14",2.27
"2485","2019-11-15",2.21
"2486","2019-11-18",2.17
"2487","2019-11-19",2.33
"2488","2019-11-20",2.4
"2489","2019-11-21",2.4
"2490","2019-11-22",2.47
"2491","2019-11-25",2.57
"2492","2019-11-26",2.6
"2493","2019-11-27",2.58
"2494","2019-11-29",2.58
"2495","2019-12-02",2.56
"2496","2019-12-03",2.49
"2497","2019-12-04",2.54
"2498","2019-12-05",2.48
"2499","2019-12-06",2.48
"2500","2019-12-09",2.48
"2501","2019-12-10",2.48
"2502","2019-12-11",2.47
"2503","2019-12-12",2.47
"2504","2019-12-13",2.44
"2505","2019-12-16",2.4
"2506","2019-12-17",2.4
"2507","2019-12-18",2.44
"2508","2019-12-19",2.33
"2509","2019-12-20",2.33
"2510","2019-12-23",2.3
"2511","2019-12-24",2.26
"2512","2019-12-26",2.33
"2513","2019-12-27",2.24
"2514","2019-12-30",2.25
"2515","2019-12-31",2.18
"2516","2020-01-02",2.28
"2517","2020-01-03",2.26
"2518","2020-01-06",2.31
"2519","2020-01-07",2.27
"2520","2020-01-08",2.26
"2521","2020-01-09",2.35
"2522","2020-01-10",2.37
"2523","2020-01-13",2.38
"2524","2020-01-14",2.36
"2525","2020-01-15",2.4
"2526","2020-01-16",2.5
"2527","2020-01-17",2.5
"2528","2020-01-21",2.49
"2529","2020-01-22",2.48
"2530","2020-01-23",2.54
"2531","2020-01-24",2.51
"2532","2020-01-27",2.5
"2533","2020-01-28",2.49
"2534","2020-01-29",2.42
"2535","2020-01-30",2.47
"2536","2020-01-31",2.45
"2537","2020-02-03",2.36
"2538","2020-02-04",2.4
"2539","2020-02-05",2.4
"2540","2020-02-06",2.41
"2541","2020-02-07",2.4
"2542","2020-02-10",2.37
"2543","2020-02-11",2.37
"2544","2020-02-12",2.36
"2545","2020-02-13",2.34
"2546","2020-02-14",2.38
"2547","2020-02-18",2.3
"2548","2020-02-19",2.3
"2549","2020-02-20",2.29
"2550","2020-02-21",2.32
"2551","2020-02-24",2.32
"2552","2020-02-25",2.29
"2553","2020-02-26",2.09
"2554","2020-02-27",2.01
"2555","2020-02-28",2.19
"2556","2020-03-02",2
"2557","2020-03-03",2.17
"2558","2020-03-04",2.03
"2559","2020-03-05",1.94
"2560","2020-03-06",1.9
"2561","2020-03-09",1.75
"2562","2020-03-10",1.74
"2563","2020-03-11",1.54
"2564","2020-03-12",1.46
"2565","2020-03-13",1.65
"2566","2020-03-16",1.55
"2567","2020-03-17",1.35
"2568","2020-03-18",1.26
"2569","2020-03-19",1.43
"2570","2020-03-20",1.25
"2571","2020-03-23",1.25
"2572","2020-03-24",1.25
"2573","2020-03-25",1.26
"2574","2020-03-26",1.25
"2575","2020-03-27",1.2
"2576","2020-03-30",1.16
"2577","2020-03-31",1.17
"2578","2020-04-01",1.17
"2579","2020-04-02",1.12
"2580","2020-04-03",1.17
"2581","2020-04-06",1.22
"2582","2020-04-07",1.24
"2583","2020-04-08",1.25
"2584","2020-04-09",1.26
"2585","2020-04-13",1.3
"2586","2020-04-14",1.5
"2587","2020-04-15",1.38
"2588","2020-04-16",1.37
"2589","2020-04-17",1.35
"2590","2020-04-20",1.34
"2591","2020-04-21",1.3
"2592","2020-04-22",1.22
"2593","2020-04-23",1.19
"2594","2020-04-24",1.21
"2595","2020-04-27",1.15
"2596","2020-04-28",1.14
"2597","2020-04-29",1.16
"2598","2020-04-30",1.18
"2599","2020-05-01",1.15
"2600","2020-05-04",1.25
"2601","2020-05-05",1.23
"2602","2020-05-06",1.16
"2603","2020-05-07",1.19
"2604","2020-05-08",1.25
"2605","2020-05-11",1.16
"2606","2020-05-12",1.22
"2607","2020-05-13",1.16
"2608","2020-05-14",1.17
"2609","2020-05-15",1.21
"2610","2020-05-18",1.48
"2611","2020-05-19",1.3
"2612","2020-05-20",1.38
"2613","2020-05-21",1.38
"2614","2020-05-22",1.38
"2615","2020-05-26",1.51
"2616","2020-05-27",1.4
"2617","2020-05-28",1.37
"2618","2020-05-29",1.33
"2619","2020-06-01",1.34
"2620","2020-06-02",1.33
"2621","2020-06-03",1.43
"2622","2020-06-04",1.47
"2623","2020-06-05",1.56
"2624","2020-06-08",1.6
"2625","2020-06-09",1.58
"2626","2020-06-10",1.5
"2627","2020-06-11",1.41
"2628","2020-06-12",1.41
"2629","2020-06-15",1.48
"2630","2020-06-16",1.48
"2631","2020-06-17",1.46
"2632","2020-06-18",1.4
"2633","2020-06-19",1.44
"2634","2020-06-22",1.4
"2635","2020-06-23",1.44
"2636","2020-06-24",1.42
"2637","2020-06-25",1.39
"2638","2020-06-26",1.29
"2639","2020-06-29",1.38
"2640","2020-06-30",1.35
"2641","2020-07-01",1.34
"2642","2020-07-02",1.32
"2643","2020-07-06",1.34
"2644","2020-07-07",1.29
"2645","2020-07-08",1.35
"2646","2020-07-09",1.3
"2647","2020-07-10",1.33
"2648","2020-07-13",1.34
"2649","2020-07-14",1.33
"2650","2020-07-15",1.34
"2651","2020-07-16",1.41
"2652","2020-07-17",1.5
"2653","2020-07-20",1.43
"2654","2020-07-21",1.43
"2655","2020-07-22",1.42
"2656","2020-07-23",1.42
"2657","2020-07-24",1.4
"2658","2020-07-27",1.38
"2659","2020-07-28",1.36
"2660","2020-07-29",1.42
"2661","2020-07-30",1.47
"2662","2020-07-31",1.42
"2663","2020-08-03",1.39
"2664","2020-08-04",1.35
"2665","2020-08-05",1.48
"2666","2020-08-06",1.63
"2667","2020-08-07",1.6
"2668","2020-08-10",2.05
"2669","2020-08-11",2
"2670","2020-08-12",2
"2671","2020-08-13",2
"2672","2020-08-14",2
"2673","2020-08-17",2.2
"2674","2020-08-18",2.05
"2675","2020-08-19",2.05
"2676","2020-08-20",2.03
"2677","2020-08-21",1.9
"2678","2020-08-24",2.02
"2679","2020-08-25",2.02
"2680","2020-08-26",1.99
"2681","2020-08-27",1.95
"2682","2020-08-28",1.91
"2683","2020-08-31",1.94
"2684","2020-09-01",1.9
"2685","2020-09-02",1.94
"2686","2020-09-03",1.95
"2687","2020-09-04",1.95
"2688","2020-09-08",2
"2689","2020-09-09",2
"2690","2020-09-10",1.96
"2691","2020-09-11",2
"2692","2020-09-14",1.93
"2693","2020-09-15",1.97
"2694","2020-09-16",1.94
"2695","2020-09-17",1.92
"2696","2020-09-18",1.84
"2697","2020-09-21",1.89
"2698","2020-09-22",1.88
"2699","2020-09-23",1.84
"2700","2020-09-24",1.85
"2701","2020-09-25",1.84
"2702","2020-09-28",1.87
"2703","2020-09-29",1.94
"2704","2020-09-30",1.9
"2705","2020-10-01",1.93
"2706","2020-10-02",1.93
"2707","2020-10-05",1.95
"2708","2020-10-06",2.01
"2709","2020-10-07",2.04
"2710","2020-10-08",2.03
"2711","2020-10-09",1.96
"2712","2020-10-12",2.05
"2713","2020-10-13",2.09
"2714","2020-10-14",2.1
"2715","2020-10-15",2.02
"2716","2020-10-16",2.01
"2717","2020-10-19",1.96
"2718","2020-10-20",2.07
"2719","2020-10-21",2.08
"2720","2020-10-22",2.03
"2721","2020-10-23",2.02
"2722","2020-10-26",1.93
"2723","2020-10-27",1.97
"2724","2020-10-28",1.87
"2725","2020-10-29",1.9
"2726","2020-10-30",1.86
"2727","2020-11-02",1.83
"2728","2020-11-03",1.85
"2729","2020-11-04",1.86
"2730","2020-11-05",1.86
"2731","2020-11-06",1.84
"2732","2020-11-09",1.87
"2733","2020-11-10",1.91
"2734","2020-11-11",1.95
"2735","2020-11-12",1.96
"2736","2020-11-13",2
"2737","2020-11-16",1.93
"2738","2020-11-17",1.9
"2739","2020-11-18",1.91
"2740","2020-11-19",1.89
"2741","2020-11-20",1.88
"2742","2020-11-23",1.97
"2743","2020-11-24",1.98
"2744","2020-11-25",2.03
"2745","2020-11-27",2.03
