"","date","ACHV"
"1070","2011-03-31",33660
"1071","2011-04-01",34100
"1072","2011-04-04",34320
"1073","2011-04-05",34386
"1074","2011-04-06",34386
"1075","2011-04-07",34298
"1076","2011-04-08",34100
"1077","2011-04-11",34320
"1078","2011-04-12",34100
"1079","2011-04-13",33638
"1080","2011-04-14",34254
"1081","2011-04-15",33990
"1082","2011-04-18",34034
"1083","2011-04-19",34144
"1084","2011-04-20",34232
"1085","2011-04-21",34100
"1086","2011-04-25",33946
"1087","2011-04-26",33924
"1088","2011-04-27",34232
"1089","2011-04-28",34298
"1090","2011-04-29",34122
"1091","2011-05-02",34320
"1092","2011-05-03",34320
"1093","2011-05-04",34100
"1094","2011-05-05",34408
"1095","2011-05-06",34100
"1096","2011-05-09",34166
"1097","2011-05-10",34320
"1098","2011-05-11",34122
"1099","2011-05-12",34386
"1100","2011-05-13",34276
"1101","2011-05-16",34034
"1102","2011-05-17",34232
"1103","2011-05-18",34232
"1104","2011-05-19",34254
"1105","2011-05-20",34738
"1106","2011-05-23",34738
"1107","2011-05-24",41008
"1108","2011-05-25",39468
"1109","2011-05-26",39204
"1110","2011-05-27",38368
"1111","2011-05-31",38522
"1112","2011-06-01",38522
"1113","2011-06-02",40150
"1114","2011-06-03",39842
"1115","2011-06-06",40326
"1116","2011-06-07",39776
"1117","2011-06-08",39798
"1118","2011-06-09",39820
"1119","2011-06-10",40744
"1120","2011-06-13",40414
"1121","2011-06-14",37642
"1122","2011-06-15",36630
"1123","2011-06-16",36762
"1124","2011-06-17",35948
"1125","2011-06-20",37774
"1126","2011-06-21",38478
"1127","2011-06-22",38940
"1128","2011-06-23",37906
"1129","2011-06-24",38456
"1130","2011-06-27",38258
"1131","2011-06-28",38148
"1132","2011-06-29",37092
"1133","2011-06-30",37466
"1134","2011-07-01",37686
"1135","2011-07-05",37598
"1136","2011-07-06",37400
"1137","2011-07-07",37840
"1138","2011-07-08",37840
"1139","2011-07-11",36410
"1140","2011-07-12",36630
"1141","2011-07-13",35706
"1142","2011-07-14",34760
"1143","2011-07-15",34826
"1144","2011-07-18",34782
"1145","2011-07-19",35354
"1146","2011-07-20",35002
"1147","2011-07-21",34782
"1148","2011-07-22",34540
"1149","2011-07-25",33660
"1150","2011-07-26",32384
"1151","2011-07-27",31460
"1152","2011-07-28",31504
"1153","2011-07-29",31812
"1154","2011-08-01",30888
"1155","2011-08-02",29788
"1156","2011-08-03",29194
"1157","2011-08-04",26730
"1158","2011-08-05",25300
"1159","2011-08-08",22682
"1160","2011-08-09",24684
"1161","2011-08-10",23892
"1162","2011-08-11",25718
"1163","2011-08-12",25168
"1164","2011-08-15",26158
"1165","2011-08-16",26136
"1166","2011-08-17",25168
"1167","2011-08-18",23826
"1168","2011-08-19",24222
"1169","2011-08-22",24574
"1170","2011-08-23",25124
"1171","2011-08-24",26356
"1172","2011-08-25",24024
"1173","2011-08-26",24288
"1174","2011-08-29",25894
"1175","2011-08-30",26004
"1176","2011-08-31",26268
"1177","2011-09-01",24552
"1178","2011-09-02",23584
"1179","2011-09-06",23298
"1180","2011-09-07",24398
"1181","2011-09-08",23386
"1182","2011-09-09",22154
"1183","2011-09-12",22132
"1184","2011-09-13",21956
"1185","2011-09-14",21978
"1186","2011-09-15",22198
"1187","2011-09-16",22660
"1188","2011-09-19",22198
"1189","2011-09-20",22528
"1190","2011-09-21",22066
"1191","2011-09-22",21868
"1192","2011-09-23",22044
"1193","2011-09-26",22462
"1194","2011-09-27",22220
"1195","2011-09-28",21120
"1196","2011-09-29",21428
"1197","2011-09-30",21560
"1198","2011-10-03",20152
"1199","2011-10-04",20900
"1200","2011-10-05",20900
"1201","2011-10-06",21164
"1202","2011-10-07",21230
"1203","2011-10-10",22088
"1204","2011-10-11",21670
"1205","2011-10-12",21560
"1206","2011-10-13",21340
"1207","2011-10-14",21714
"1208","2011-10-17",20680
"1209","2011-10-18",20878
"1210","2011-10-19",20460
"1211","2011-10-20",20834
"1212","2011-10-21",21318
"1213","2011-10-24",21912
"1214","2011-10-25",21560
"1215","2011-10-26",22330
"1216","2011-10-27",22880
"1217","2011-10-28",24266
"1218","2011-10-31",25520
"1219","2011-11-01",24310
"1220","2011-11-02",24860
"1221","2011-11-03",25520
"1222","2011-11-04",27632
"1223","2011-11-07",26598
"1224","2011-11-08",27566
"1225","2011-11-09",26576
"1226","2011-11-10",27148
"1227","2011-11-11",27478
"1228","2011-11-14",26686
"1229","2011-11-15",27302
"1230","2011-11-16",26114
"1231","2011-11-17",25608
"1232","2011-11-18",25938
"1233","2011-11-21",25146
"1234","2011-11-22",25630
"1235","2011-11-23",24112
"1236","2011-11-25",22528
"1237","2011-11-28",24574
"1238","2011-11-29",24332
"1239","2011-11-30",26224
"1240","2011-12-01",25322
"1241","2011-12-02",24200
"1242","2011-12-05",24552
"1243","2011-12-06",24948
"1244","2011-12-07",24992
"1245","2011-12-08",23496
"1246","2011-12-09",25454
"1247","2011-12-12",25036
"1248","2011-12-13",24618
"1249","2011-12-14",24882
"1250","2011-12-15",24508
"1251","2011-12-16",24200
"1252","2011-12-19",24024
"1253","2011-12-20",25542
"1254","2011-12-21",25256
"1255","2011-12-22",25432
"1256","2011-12-23",25894
"1257","2011-12-27",25432
"1258","2011-12-28",24662
"1259","2011-12-29",25542
"1260","2011-12-30",25828
"1261","2012-01-03",26158
"1262","2012-01-04",25784
"1263","2012-01-05",25388
"1264","2012-01-06",25960
"1265","2012-01-09",27192
"1266","2012-01-10",27632
"1267","2012-01-11",27522
"1268","2012-01-12",27698
"1269","2012-01-13",27456
"1270","2012-01-17",28380
"1271","2012-01-18",28600
"1272","2012-01-19",29414
"1273","2012-01-20",29524
"1274","2012-01-23",29678
"1275","2012-01-24",30206
"1276","2012-01-25",30360
"1277","2012-01-26",30206
"1278","2012-01-27",30844
"1279","2012-01-30",30536
"1280","2012-01-31",30580
"1281","2012-02-01",30822
"1282","2012-02-02",31438
"1283","2012-02-03",31350
"1284","2012-02-06",33110
"1285","2012-02-07",33044
"1286","2012-02-08",33814
"1287","2012-02-09",31856
"1288","2012-02-10",31372
"1289","2012-02-13",32494
"1290","2012-02-14",30866
"1291","2012-02-15",30866
"1292","2012-02-16",31900
"1293","2012-02-17",31416
"1294","2012-02-21",32274
"1295","2012-02-22",32978
"1296","2012-02-23",33814
"1297","2012-02-24",34386
"1298","2012-02-27",35112
"1299","2012-02-28",35640
"1300","2012-02-29",35156
"1301","2012-03-01",35640
"1302","2012-03-02",34892
"1303","2012-03-05",35068
"1304","2012-03-06",34144
"1305","2012-03-07",34188
"1306","2012-03-08",34540
"1307","2012-03-09",34694
"1308","2012-03-12",33506
"1309","2012-03-13",34034
"1310","2012-03-14",35640
"1311","2012-03-15",38346
"1312","2012-03-16",30382
"1313","2012-03-19",30162
"1314","2012-03-20",28490
"1315","2012-03-21",28512
"1316","2012-03-22",27874
"1317","2012-03-23",28842
"1318","2012-03-26",29458
"1319","2012-03-27",30162
"1320","2012-03-28",29634
"1321","2012-03-29",29216
"1322","2012-03-30",29238
"1323","2012-04-02",29282
"1324","2012-04-03",29480
"1325","2012-04-04",28732
"1326","2012-04-05",29568
"1327","2012-04-09",29018
"1328","2012-04-10",28534
"1329","2012-04-11",28248
"1330","2012-04-12",28182
"1331","2012-04-13",26840
"1332","2012-04-16",26928
"1333","2012-04-17",26884
"1334","2012-04-18",26510
"1335","2012-04-19",26510
"1336","2012-04-20",26576
"1337","2012-04-23",26950
"1338","2012-04-24",27170
"1339","2012-04-25",28226
"1340","2012-04-26",28314
"1341","2012-04-27",28490
"1342","2012-04-30",28600
"1343","2012-05-01",28578
"1344","2012-05-02",28754
"1345","2012-05-03",28534
"1346","2012-05-04",28710
"1347","2012-05-07",28358
"1348","2012-05-08",28600
"1349","2012-05-09",28468
"1350","2012-05-10",28710
"1351","2012-05-11",28556
"1352","2012-05-14",27852
"1353","2012-05-15",27830
"1354","2012-05-16",27522
"1355","2012-05-17",27280
"1356","2012-05-18",28006
"1357","2012-05-21",28820
"1358","2012-05-22",28578
"1359","2012-05-23",28996
"1360","2012-05-24",28842
"1361","2012-05-25",28644
"1362","2012-05-29",28798
"1363","2012-05-30",28006
"1364","2012-05-31",27632
"1365","2012-06-01",28600
"1366","2012-06-04",27808
"1367","2012-06-05",28028
"1368","2012-06-06",28160
"1369","2012-06-07",27522
"1370","2012-06-08",27896
"1371","2012-06-11",26950
"1372","2012-06-12",28006
"1373","2012-06-13",27280
"1374","2012-06-14",27588
"1375","2012-06-15",27676
"1376","2012-06-18",28512
"1377","2012-06-19",29392
"1378","2012-06-20",29898
"1379","2012-06-21",29282
"1380","2012-06-22",29722
"1381","2012-06-25",29612
"1382","2012-06-26",29436
"1383","2012-06-27",29678
"1384","2012-06-28",28754
"1385","2012-06-29",29568
"1386","2012-07-02",31658
"1387","2012-07-03",31900
"1388","2012-07-05",31724
"1389","2012-07-06",31372
"1390","2012-07-09",31834
"1391","2012-07-10",31372
"1392","2012-07-11",31196
"1393","2012-07-12",31680
"1394","2012-07-13",32538
"1395","2012-07-16",31966
"1396","2012-07-17",32098
"1397","2012-07-18",32670
"1398","2012-07-19",32318
"1399","2012-07-20",31680
"1400","2012-07-23",30646
"1401","2012-07-24",30470
"1402","2012-07-25",31042
"1403","2012-07-26",30976
"1404","2012-07-27",32164
"1405","2012-07-30",30756
"1406","2012-07-31",30712
"1407","2012-08-01",30712
"1408","2012-08-02",30008
"1409","2012-08-03",31966
"1410","2012-08-06",31746
"1411","2012-08-07",31372
"1412","2012-08-08",31284
"1413","2012-08-09",31130
"1414","2012-08-10",31768
"1415","2012-08-13",31174
"1416","2012-08-14",31130
"1417","2012-08-15",31570
"1418","2012-08-16",31922
"1419","2012-08-17",31900
"1420","2012-08-20",32010
"1421","2012-08-21",31130
"1422","2012-08-22",31702
"1423","2012-08-23",31658
"1424","2012-08-24",31482
"1425","2012-08-27",31812
"1426","2012-08-28",31680
"1427","2012-08-29",31174
"1428","2012-08-30",30470
"1429","2012-08-31",30118
"1430","2012-09-04",30360
"1431","2012-09-05",30030
"1432","2012-09-06",30162
"1433","2012-09-07",30250
"1434","2012-09-10",30074
"1435","2012-09-11",29700
"1436","2012-09-12",30492
"1437","2012-09-13",31152
"1438","2012-09-14",31108
"1439","2012-09-17",31460
"1440","2012-09-18",31834
"1441","2012-09-19",31856
"1442","2012-09-20",31834
"1443","2012-09-21",31834
"1444","2012-09-24",31570
"1445","2012-09-25",31724
"1446","2012-09-26",31856
"1447","2012-09-27",31944
"1448","2012-09-28",31174
"1449","2012-10-01",31614
"1450","2012-10-02",31680
"1451","2012-10-03",31086
"1452","2012-10-04",31372
"1453","2012-10-05",30734
"1454","2012-10-08",31064
"1455","2012-10-09",30558
"1456","2012-10-10",30800
"1457","2012-10-11",30778
"1458","2012-10-12",30382
"1459","2012-10-15",30668
"1460","2012-10-16",30294
"1461","2012-10-17",30426
"1462","2012-10-18",30206
"1463","2012-10-19",28556
"1464","2012-10-22",27764
"1465","2012-10-23",27280
"1466","2012-10-24",27126
"1467","2012-10-25",27302
"1468","2012-10-26",26708
"1469","2012-10-31",27280
"1470","2012-11-01",27412
"1471","2012-11-02",26642
"1472","2012-11-05",26774
"1473","2012-11-06",26928
"1474","2012-11-07",26576
"1475","2012-11-08",26400
"1476","2012-11-09",26598
"1477","2012-11-12",26510
"1478","2012-11-13",26114
"1479","2012-11-14",26268
"1480","2012-11-15",25960
"1481","2012-11-16",25828
"1482","2012-11-19",25938
"1483","2012-11-20",26048
"1484","2012-11-21",26312
"1485","2012-11-23",26444
"1486","2012-11-26",27676
"1487","2012-11-27",28138
"1488","2012-11-28",28688
"1489","2012-11-29",28402
"1490","2012-11-30",27742
"1491","2012-12-03",28182
"1492","2012-12-04",28666
"1493","2012-12-05",28578
"1494","2012-12-06",28644
"1495","2012-12-07",28512
"1496","2012-12-10",28490
"1497","2012-12-11",28556
"1498","2012-12-12",28138
"1499","2012-12-13",27500
"1500","2012-12-14",27830
"1501","2012-12-17",28050
"1502","2012-12-18",28050
"1503","2012-12-19",27610
"1504","2012-12-20",28270
"1505","2012-12-21",27324
"1506","2012-12-24",26950
"1507","2012-12-26",25960
"1508","2012-12-27",26048
"1509","2012-12-28",26026
"1510","2012-12-31",28864
"1511","2013-01-02",29458
"1512","2013-01-03",29348
"1513","2013-01-04",29084
"1514","2013-01-07",28842
"1515","2013-01-08",28292
"1516","2013-01-09",29106
"1517","2013-01-10",28864
"1518","2013-01-11",28996
"1519","2013-01-14",28798
"1520","2013-01-15",28732
"1521","2013-01-16",28160
"1522","2013-01-17",27940
"1523","2013-01-18",27632
"1524","2013-01-22",27500
"1525","2013-01-23",27038
"1526","2013-01-24",26840
"1527","2013-01-25",27082
"1528","2013-01-28",28644
"1529","2013-01-29",30008
"1530","2013-01-30",29260
"1531","2013-01-31",28952
"1532","2013-02-01",28336
"1533","2013-02-04",27324
"1534","2013-02-05",27170
"1535","2013-02-06",26950
"1536","2013-02-07",26708
"1537","2013-02-08",26510
"1538","2013-02-11",25938
"1539","2013-02-12",26180
"1540","2013-02-13",26356
"1541","2013-02-14",26334
"1542","2013-02-15",26444
"1543","2013-02-19",26444
"1544","2013-02-20",27258
"1545","2013-02-21",26554
"1546","2013-02-22",26664
"1547","2013-02-25",26268
"1548","2013-02-26",26840
"1549","2013-02-27",26422
"1550","2013-02-28",26158
"1551","2013-03-01",27104
"1552","2013-03-04",27434
"1553","2013-03-05",28072
"1554","2013-03-06",27236
"1555","2013-03-07",27390
"1556","2013-03-08",26994
"1557","2013-03-11",26620
"1558","2013-03-12",26290
"1559","2013-03-13",26642
"1560","2013-03-14",26884
"1561","2013-03-15",26818
"1562","2013-03-18",26202
"1563","2013-03-19",25938
"1564","2013-03-20",25872
"1565","2013-03-21",25916
"1566","2013-03-22",25872
"1567","2013-03-25",26114
"1568","2013-03-26",26048
"1569","2013-03-27",25894
"1570","2013-03-28",24926
"1571","2013-04-01",23760
"1572","2013-04-02",23650
"1573","2013-04-03",23210
"1574","2013-04-04",23298
"1575","2013-04-05",22836
"1576","2013-04-08",22902
"1577","2013-04-09",22044
"1578","2013-04-10",22440
"1579","2013-04-11",23562
"1580","2013-04-12",23144
"1581","2013-04-15",22924
"1582","2013-04-16",22968
"1583","2013-04-17",22286
"1584","2013-04-18",22462
"1585","2013-04-19",22550
"1586","2013-04-22",22616
"1587","2013-04-23",23474
"1588","2013-04-24",22682
"1589","2013-04-25",22748
"1590","2013-04-26",22440
"1591","2013-04-29",22264
"1592","2013-04-30",22286
"1593","2013-05-01",20658
"1594","2013-05-02",20944
"1595","2013-05-03",22484
"1596","2013-05-06",22968
"1597","2013-05-07",22088
"1598","2013-05-08",22132
"1599","2013-05-09",21934
"1600","2013-05-10",22066
"1601","2013-05-13",22198
"1602","2013-05-14",22176
"1603","2013-05-15",22242
"1604","2013-05-16",22924
"1605","2013-05-17",23100
"1606","2013-05-20",22946
"1607","2013-05-21",22990
"1608","2013-05-22",22374
"1609","2013-05-23",23408
"1610","2013-05-24",23606
"1611","2013-05-28",23452
"1612","2013-05-29",22396
"1613","2013-05-30",22990
"1614","2013-05-31",22660
"1615","2013-06-03",22616
"1616","2013-06-04",22022
"1617","2013-06-05",21560
"1618","2013-06-06",22132
"1619","2013-06-07",22352
"1620","2013-06-10",22704
"1621","2013-06-11",22220
"1622","2013-06-12",21714
"1623","2013-06-13",22044
"1624","2013-06-14",22066
"1625","2013-06-17",21956
"1626","2013-06-18",22066
"1627","2013-06-19",20944
"1628","2013-06-20",20592
"1629","2013-06-21",21450
"1630","2013-06-24",20922
"1631","2013-06-25",20856
"1632","2013-06-26",20988
"1633","2013-06-27",21560
"1634","2013-06-28",21560
"1635","2013-07-01",21362
"1636","2013-07-02",20966
"1637","2013-07-03",20482
"1638","2013-07-05",20988
"1639","2013-07-08",21340
"1640","2013-07-09",21494
"1641","2013-07-10",21340
"1642","2013-07-11",21362
"1643","2013-07-12",21956
"1644","2013-07-15",22330
"1645","2013-07-16",22286
"1646","2013-07-17",22110
"1647","2013-07-18",22132
"1648","2013-07-19",21956
"1649","2013-07-22",22154
"1650","2013-07-23",22154
"1651","2013-07-24",22000
"1652","2013-07-25",22088
"1653","2013-07-26",21956
"1654","2013-07-29",21890
"1655","2013-07-30",21560
"1656","2013-07-31",21494
"1657","2013-08-01",21560
"1658","2013-08-02",21670
"1659","2013-08-05",21340
"1660","2013-08-06",21076
"1661","2013-08-07",20724
"1662","2013-08-08",21098
"1663","2013-08-09",20416
"1664","2013-08-12",20504
"1665","2013-08-13",20526
"1666","2013-08-14",20218
"1667","2013-08-15",19514
"1668","2013-08-16",19492
"1669","2013-08-19",19096
"1670","2013-08-20",19800
"1671","2013-08-21",19338
"1672","2013-08-22",19844
"1673","2013-08-23",20218
"1674","2013-08-26",19822
"1675","2013-08-27",18942
"1676","2013-08-28",19932
"1677","2013-08-29",20196
"1678","2013-08-30",19690
"1679","2013-09-03",19602
"1680","2013-09-04",19646
"1681","2013-09-05",19866
"1682","2013-09-06",19976
"1683","2013-09-09",20372
"1684","2013-09-10",20372
"1685","2013-09-11",20196
"1686","2013-09-12",19822
"1687","2013-09-13",20042
"1688","2013-09-16",20284
"1689","2013-09-17",20724
"1690","2013-09-18",20702
"1691","2013-09-19",20680
"1692","2013-09-20",20504
"1693","2013-09-23",19932
"1694","2013-09-24",19734
"1695","2013-09-25",19976
"1696","2013-09-26",20262
"1697","2013-09-27",20174
"1698","2013-09-30",20394
"1699","2013-10-01",20108
"1700","2013-10-02",19756
"1701","2013-10-03",19096
"1702","2013-10-04",19690
"1703","2013-10-07",19426
"1704","2013-10-08",18722
"1705","2013-10-09",18700
"1706","2013-10-10",19118
"1707","2013-10-11",19580
"1708","2013-10-14",19426
"1709","2013-10-15",18678
"1710","2013-10-16",18766
"1711","2013-10-17",18788
"1712","2013-10-18",18788
"1713","2013-10-21",17182
"1714","2013-10-22",16324
"1715","2013-10-23",16434
"1716","2013-10-24",15642
"1717","2013-10-25",15862
"1718","2013-10-28",16280
"1719","2013-10-29",16588
"1720","2013-10-30",15862
"1721","2013-10-31",15466
"1722","2013-11-01",15378
"1723","2013-11-04",15356
"1724","2013-11-05",15290
"1725","2013-11-06",14740
"1726","2013-11-07",15026
"1727","2013-11-08",16060
"1728","2013-11-11",16214
"1729","2013-11-12",15620
"1730","2013-11-13",16192
"1731","2013-11-14",16104
"1732","2013-11-15",16258
"1733","2013-11-18",16456
"1734","2013-11-19",16082
"1735","2013-11-20",16984
"1736","2013-11-21",17644
"1737","2013-11-22",17468
"1738","2013-11-25",17182
"1739","2013-11-26",17952
"1740","2013-11-27",18502
"1741","2013-11-29",18898
"1742","2013-12-02",18678
"1743","2013-12-03",17380
"1744","2013-12-04",17556
"1745","2013-12-05",17358
"1746","2013-12-06",17600
"1747","2013-12-09",18458
"1748","2013-12-10",18678
"1749","2013-12-11",18062
"1750","2013-12-12",17688
"1751","2013-12-13",17820
"1752","2013-12-16",17776
"1753","2013-12-17",17534
"1754","2013-12-18",17798
"1755","2013-12-19",17842
"1756","2013-12-20",18480
"1757","2013-12-23",18414
"1758","2013-12-24",18392
"1759","2013-12-26",18546
"1760","2013-12-27",18436
"1761","2013-12-30",18458
"1762","2013-12-31",18348
"1763","2014-01-02",19800
"1764","2014-01-03",20394
"1765","2014-01-06",20350
"1766","2014-01-07",19602
"1767","2014-01-08",19558
"1768","2014-01-09",19382
"1769","2014-01-10",20526
"1770","2014-01-13",20152
"1771","2014-01-14",20790
"1772","2014-01-15",21648
"1773","2014-01-16",21538
"1774","2014-01-17",21318
"1775","2014-01-21",22418
"1776","2014-01-22",22902
"1777","2014-01-23",23848
"1778","2014-01-24",23342
"1779","2014-01-27",21296
"1780","2014-01-28",22968
"1781","2014-01-29",22682
"1782","2014-01-30",24068
"1783","2014-01-31",23760
"1784","2014-02-03",23386
"1785","2014-02-04",23408
"1786","2014-02-05",23298
"1787","2014-02-06",23452
"1788","2014-02-07",25146
"1789","2014-02-10",26598
"1790","2014-02-11",25388
"1791","2014-02-12",25476
"1792","2014-02-13",25740
"1793","2014-02-14",25366
"1794","2014-02-18",26202
"1795","2014-02-19",25740
"1796","2014-02-20",25938
"1797","2014-02-21",25454
"1798","2014-02-24",25476
"1799","2014-02-25",24794
"1800","2014-02-26",25322
"1801","2014-02-27",25740
"1802","2014-02-28",24244
"1803","2014-03-03",24266
"1804","2014-03-04",25058
"1805","2014-03-05",26752
"1806","2014-03-06",27038
"1807","2014-03-07",27984
"1808","2014-03-10",30470
"1809","2014-03-11",28864
"1810","2014-03-12",28512
"1811","2014-03-13",27214
"1812","2014-03-14",25938
"1813","2014-03-17",27038
"1814","2014-03-18",28336
"1815","2014-03-19",27918
"1816","2014-03-20",27588
"1817","2014-03-21",29084
"1818","2014-03-24",27962
"1819","2014-03-25",27478
"1820","2014-03-26",26180
"1821","2014-03-27",25762
"1822","2014-03-28",25124
"1823","2014-03-31",25872
"1824","2014-04-01",25300
"1825","2014-04-02",24750
"1826","2014-04-03",23760
"1827","2014-04-04",22396
"1828","2014-04-07",21714
"1829","2014-04-08",22352
"1830","2014-04-09",22660
"1831","2014-04-10",21252
"1832","2014-04-11",21604
"1833","2014-04-14",21428
"1834","2014-04-15",22000
"1835","2014-04-16",22550
"1836","2014-04-17",22704
"1837","2014-04-21",22704
"1838","2014-04-22",22814
"1839","2014-04-23",22946
"1840","2014-04-24",23144
"1841","2014-04-25",21340
"1842","2014-04-28",8470
"1843","2014-04-29",8624
"1844","2014-04-30",8536
"1845","2014-05-01",8558
"1846","2014-05-02",8580
"1847","2014-05-05",8404
"1848","2014-05-06",8426
"1849","2014-05-07",8030
"1850","2014-05-08",7920
"1851","2014-05-09",8316
"1852","2014-05-12",8602
"1853","2014-05-13",8382
"1854","2014-05-14",8646
"1855","2014-05-15",8404
"1856","2014-05-16",8448
"1857","2014-05-19",8558
"1858","2014-05-20",8360
"1859","2014-05-21",8228
"1860","2014-05-22",8404
"1861","2014-05-23",8602
"1862","2014-05-27",8492
"1863","2014-05-28",9064
"1864","2014-05-29",8580
"1865","2014-05-30",8338
"1866","2014-06-02",7986
"1867","2014-06-03",7502
"1868","2014-06-04",7964
"1869","2014-06-05",7964
"1870","2014-06-06",7722
"1871","2014-06-09",7810
"1872","2014-06-10",7986
"1873","2014-06-11",7920
"1874","2014-06-12",7810
"1875","2014-06-13",7370
"1876","2014-06-16",7700
"1877","2014-06-17",7898
"1878","2014-06-18",7832
"1879","2014-06-19",7744
"1880","2014-06-20",7876
"1881","2014-06-23",7832
"1882","2014-06-24",7524
"1883","2014-06-25",7612
"1884","2014-06-26",7502
"1885","2014-06-27",7700
"1886","2014-06-30",8206
"1887","2014-07-01",8030
"1888","2014-07-02",7964
"1889","2014-07-03",8008
"1890","2014-07-07",7656
"1891","2014-07-08",7502
"1892","2014-07-09",7480
"1893","2014-07-10",7436
"1894","2014-07-11",7348
"1895","2014-07-14",7370
"1896","2014-07-15",7106
"1897","2014-07-16",7194
"1898","2014-07-17",7084
"1899","2014-07-18",7106
"1900","2014-07-21",6776
"1901","2014-07-22",6710
"1902","2014-07-23",6820
"1903","2014-07-24",6996
"1904","2014-07-25",6930
"1905","2014-07-28",6710
"1906","2014-07-29",6556
"1907","2014-07-30",6776
"1908","2014-07-31",6644
"1909","2014-08-01",6424
"1910","2014-08-04",6446
"1911","2014-08-05",6380
"1912","2014-08-06",6424
"1913","2014-08-07",6952
"1914","2014-08-08",6886
"1915","2014-08-11",7260
"1916","2014-08-12",6974
"1917","2014-08-13",7216
"1918","2014-08-14",7260
"1919","2014-08-15",7260
"1920","2014-08-18",7238
"1921","2014-08-19",7194
"1922","2014-08-20",7062
"1923","2014-08-21",6930
"1924","2014-08-22",7194
"1925","2014-08-25",7150
"1926","2014-08-26",7436
"1927","2014-08-27",7260
"1928","2014-08-28",7260
"1929","2014-08-29",7282
"1930","2014-09-02",7304
"1931","2014-09-03",7128
"1932","2014-09-04",7062
"1933","2014-09-05",6864
"1934","2014-09-08",6952
"1935","2014-09-09",6974
"1936","2014-09-10",7084
"1937","2014-09-11",7018
"1938","2014-09-12",6930
"1939","2014-09-15",6754
"1940","2014-09-16",6490
"1941","2014-09-17",6732
"1942","2014-09-18",6600
"1943","2014-09-19",6160
"1944","2014-09-22",6270
"1945","2014-09-23",6094
"1946","2014-09-24",6116
"1947","2014-09-25",6094
"1948","2014-09-26",6204
"1949","2014-09-29",6138
"1950","2014-09-30",5874
"1951","2014-10-01",5500
"1952","2014-10-02",5588
"1953","2014-10-03",5456
"1954","2014-10-06",5390
"1955","2014-10-07",5236
"1956","2014-10-08",5148
"1957","2014-10-09",5016
"1958","2014-10-10",4840
"1959","2014-10-13",4752
"1960","2014-10-14",4884
"1961","2014-10-15",4906
"1962","2014-10-16",4708
"1963","2014-10-17",4840
"1964","2014-10-20",4774
"1965","2014-10-21",4840
"1966","2014-10-22",4818
"1967","2014-10-23",4840
"1968","2014-10-24",4774
"1969","2014-10-27",4862
"1970","2014-10-28",4840
"1971","2014-10-29",5346
"1972","2014-10-30",4950
"1973","2014-10-31",4928
"1974","2014-11-03",5126
"1975","2014-11-04",4972
"1976","2014-11-05",4752
"1977","2014-11-06",4840
"1978","2014-11-07",4796
"1979","2014-11-10",4686
"1980","2014-11-11",4730
"1981","2014-11-12",4796
"1982","2014-11-13",4730
"1983","2014-11-14",4796
"1984","2014-11-17",4840
"1985","2014-11-18",4708
"1986","2014-11-19",4620
"1987","2014-11-20",4510
"1988","2014-11-21",4620
"1989","2014-11-24",4620
"1990","2014-11-25",4598
"1991","2014-11-26",4642
"1992","2014-11-28",4642
"1993","2014-12-01",4598
"1994","2014-12-02",5060
"1995","2014-12-03",5082
"1996","2014-12-04",5016
"1997","2014-12-05",5082
"1998","2014-12-08",5016
"1999","2014-12-09",4972
"2000","2014-12-10",4840
"2001","2014-12-11",5148
"2002","2014-12-12",5060
"2003","2014-12-15",4884
"2004","2014-12-16",4950
"2005","2014-12-17",4906
"2006","2014-12-18",5016
"2007","2014-12-19",4466
"2008","2014-12-22",4598
"2009","2014-12-23",4708
"2010","2014-12-24",4620
"2011","2014-12-26",4840
"2012","2014-12-29",4774
"2013","2014-12-30",4906
"2014","2014-12-31",5038
"2015","2015-01-02",5104
"2016","2015-01-05",5126
"2017","2015-01-06",5038
"2018","2015-01-07",5104
"2019","2015-01-08",5060
"2020","2015-01-09",5038
"2021","2015-01-12",5060
"2022","2015-01-13",4862
"2023","2015-01-14",5016
"2024","2015-01-15",4884
"2025","2015-01-16",5060
"2026","2015-01-20",5016
"2027","2015-01-21",4906
"2028","2015-01-22",4532
"2029","2015-01-23",4598
"2030","2015-01-26",4642
"2031","2015-01-27",4576
"2032","2015-01-28",4466
"2033","2015-01-29",4444
"2034","2015-01-30",4422
"2035","2015-02-02",4510
"2036","2015-02-03",4400
"2037","2015-02-04",4290
"2038","2015-02-05",4400
"2039","2015-02-06",4466
"2040","2015-02-09",4576
"2041","2015-02-10",4686
"2042","2015-02-11",4730
"2043","2015-02-12",4642
"2044","2015-02-13",4532
"2045","2015-02-17",4730
"2046","2015-02-18",4862
"2047","2015-02-19",4950
"2048","2015-02-20",4994
"2049","2015-02-23",4928
"2050","2015-02-24",4752
"2051","2015-02-25",4884
"2052","2015-02-26",5038
"2053","2015-02-27",5060
"2054","2015-03-02",5302
"2055","2015-03-03",5720
"2056","2015-03-04",5764
"2057","2015-03-05",5698
"2058","2015-03-06",5390
"2059","2015-03-09",5126
"2060","2015-03-10",4972
"2061","2015-03-11",4928
"2062","2015-03-12",4994
"2063","2015-03-13",5236
"2064","2015-03-16",5082
"2065","2015-03-17",5082
"2066","2015-03-18",5104
"2067","2015-03-19",5412
"2068","2015-03-20",5060
