"","date","DFFN"
"1070","2012-08-20",5700
"1071","2012-08-21",5550
"1072","2012-08-22",5400
"1073","2012-08-23",5400
"1074","2012-08-24",5850
"1075","2012-08-27",5700
"1076","2012-08-28",5850
"1077","2012-08-29",5400
"1078","2012-08-30",5250
"1079","2012-08-31",5100
"1080","2012-09-04",4500
"1081","2012-09-05",5550
"1082","2012-09-06",5550
"1083","2012-09-07",5550
"1084","2012-09-10",5700
"1085","2012-09-11",5850
"1086","2012-09-12",5850
"1087","2012-09-13",5700
"1088","2012-09-14",7050
"1089","2012-09-17",6750
"1090","2012-09-18",7350
"1091","2012-09-19",6600
"1092","2012-09-20",6300
"1093","2012-09-21",6450
"1094","2012-09-24",6600
"1095","2012-09-25",6300
"1096","2012-09-26",6150
"1097","2012-09-27",6300
"1098","2012-09-28",6300
"1099","2012-10-01",6600
"1100","2012-10-02",5550
"1101","2012-10-03",5400
"1102","2012-10-04",5550
"1103","2012-10-05",5100
"1104","2012-10-08",5250
"1105","2012-10-09",4650
"1106","2012-10-10",4650
"1107","2012-10-11",4200
"1108","2012-10-12",3900
"1109","2012-10-15",3750
"1110","2012-10-16",3000
"1111","2012-10-17",2850
"1112","2012-10-18",3000
"1113","2012-10-19",3450
"1114","2012-10-22",3300
"1115","2012-10-23",2700
"1116","2012-10-24",3750
"1117","2012-10-25",3450
"1118","2012-10-26",3450
"1119","2012-10-31",3450
"1120","2012-11-01",2850
"1121","2012-11-02",2700
"1122","2012-11-05",2250
"1123","2012-11-06",2850
"1124","2012-11-07",2700
"1125","2012-11-08",3000
"1126","2012-11-09",2850
"1127","2012-11-12",2250
"1128","2012-11-13",2400
"1129","2012-11-14",2400
"1130","2012-11-15",2250
"1131","2012-11-16",2250
"1132","2012-11-19",2250
"1133","2012-11-20",2250
"1134","2012-11-21",2550
"1135","2012-11-23",2550
"1136","2012-11-26",2550
"1137","2012-11-27",2400
"1138","2012-11-28",2250
"1139","2012-11-29",2400
"1140","2012-11-30",2250
"1141","2012-12-03",2250
"1142","2012-12-04",2100
"1143","2012-12-05",2100
"1144","2012-12-06",2100
"1145","2012-12-07",2250
"1146","2012-12-10",2250
"1147","2012-12-11",1950
"1148","2012-12-12",1950
"1149","2012-12-13",1950
"1150","2012-12-14",1800
"1151","2012-12-17",1950
"1152","2012-12-18",1800
"1153","2012-12-19",1950
"1154","2012-12-20",1950
"1155","2012-12-21",2250
"1156","2012-12-24",2550
"1157","2012-12-26",2700
"1158","2012-12-27",2550
"1159","2012-12-28",2400
"1160","2012-12-31",2850
"1161","2013-01-02",2850
"1162","2013-01-03",2850
"1163","2013-01-04",2850
"1164","2013-01-07",2850
"1165","2013-01-08",3000
"1166","2013-01-09",2850
"1167","2013-01-10",2850
"1168","2013-01-11",2700
"1169","2013-01-14",2550
"1170","2013-01-15",2550
"1171","2013-01-16",2400
"1172","2013-01-17",2400
"1173","2013-01-18",2250
"1174","2013-01-22",2250
"1175","2013-01-23",2250
"1176","2013-01-24",2100
"1177","2013-01-25",2100
"1178","2013-01-28",2100
"1179","2013-01-29",1950
"1180","2013-01-30",1950
"1181","2013-01-31",1800
"1182","2013-02-01",1950
"1183","2013-02-04",1950
"1184","2013-02-05",1650
"1185","2013-02-06",1350
"1186","2013-02-07",1200
"1187","2013-02-08",1200
"1188","2013-02-11",1200
"1189","2013-02-12",1200
"1190","2013-02-13",1200
"1191","2013-02-14",1200
"1192","2013-02-15",1350
"1193","2013-02-19",1350
"1194","2013-02-20",1200
"1195","2013-02-21",1200
"1196","2013-02-22",1800
"1197","2013-02-25",1950
"1198","2013-02-26",1950
"1199","2013-02-27",2250
"1200","2013-02-28",2400
"1201","2013-03-01",2400
"1202","2013-03-04",2400
"1203","2013-03-05",2400
"1204","2013-03-06",2400
"1205","2013-03-07",2250
"1206","2013-03-08",2100
"1207","2013-03-11",2100
"1208","2013-03-12",2100
"1209","2013-03-13",2100
"1210","2013-03-14",1950
"1211","2013-03-15",1950
"1212","2013-03-18",1950
"1213","2013-03-19",1800
"1214","2013-03-20",1800
"1215","2013-03-21",1800
"1216","2013-03-22",1950
"1217","2013-03-25",1950
"1218","2013-03-26",1950
"1219","2013-03-27",2250
"1220","2013-03-28",2250
"1221","2013-04-01",2250
"1222","2013-04-02",2400
"1223","2013-04-03",2400
"1224","2013-04-04",2400
"1225","2013-04-05",2400
"1226","2013-04-08",2400
"1227","2013-04-09",2400
"1228","2013-04-10",2400
"1229","2013-04-11",2400
"1230","2013-04-12",2400
"1231","2013-04-15",2400
"1232","2013-04-16",2400
"1233","2013-04-17",2400
"1234","2013-04-18",2400
"1235","2013-04-19",2400
"1236","2013-04-22",2400
"1237","2013-04-23",2400
"1238","2013-04-24",2400
"1239","2013-04-25",2100
"1240","2013-04-26",2100
"1241","2013-04-29",2100
"1242","2013-04-30",2100
"1243","2013-05-01",3300
"1244","2013-05-02",3300
"1245","2013-05-03",3450
"1246","2013-05-06",3600
"1247","2013-05-07",3450
"1248","2013-05-08",3450
"1249","2013-05-09",3450
"1250","2013-05-10",3300
"1251","2013-05-13",3450
"1252","2013-05-14",3300
"1253","2013-05-15",3300
"1254","2013-05-16",3300
"1255","2013-05-17",3300
"1256","2013-05-20",2700
"1257","2013-05-21",2700
"1258","2013-05-22",2850
"1259","2013-05-23",2850
"1260","2013-05-24",2850
"1261","2013-05-28",3300
"1262","2013-05-29",3300
"1263","2013-05-30",3000
"1264","2013-05-31",3000
"1265","2013-06-03",2850
"1266","2013-06-04",2850
"1267","2013-06-05",3150
"1268","2013-06-06",2850
"1269","2013-06-07",2850
"1270","2013-06-10",2850
"1271","2013-06-11",2400
"1272","2013-06-12",2400
"1273","2013-06-13",2400
"1274","2013-06-14",2850
"1275","2013-06-17",2850
"1276","2013-06-18",3150
"1277","2013-06-19",2850
"1278","2013-06-20",2850
"1279","2013-06-21",2400
"1280","2013-06-24",2400
"1281","2013-06-25",2400
"1282","2013-06-26",2400
"1283","2013-06-27",2400
"1284","2013-06-28",2250
"1285","2013-07-01",2250
"1286","2013-07-02",2250
"1287","2013-07-03",2250
"1288","2013-07-05",2250
"1289","2013-07-08",2250
"1290","2013-07-09",2400
"1291","2013-07-10",1650
"1292","2013-07-11",2250
"1293","2013-07-12",2250
"1294","2013-07-15",2250
"1295","2013-07-16",2250
"1296","2013-07-17",2250
"1297","2013-07-18",2250
"1298","2013-07-19",2250
"1299","2013-07-22",2250
"1300","2013-07-23",2250
"1301","2013-07-24",2250
"1302","2013-07-25",2850
"1303","2013-07-26",2100
"1304","2013-07-29",2100
"1305","2013-07-30",2100
"1306","2013-07-31",2550
"1307","2013-08-01",2700
"1308","2013-08-02",2250
"1309","2013-08-05",2250
"1310","2013-08-06",2100
"1311","2013-08-07",2250
"1312","2013-08-08",2250
"1313","2013-08-09",2250
"1314","2013-08-12",2250
"1315","2013-08-13",2700
"1316","2013-08-14",2100
"1317","2013-08-15",1950
"1318","2013-08-16",1950
"1319","2013-08-19",1500
"1320","2013-08-20",1500
"1321","2013-08-21",1500
"1322","2013-08-22",1800
"1323","2013-08-23",1800
"1324","2013-08-26",1350
"1325","2013-08-27",1500
"1326","2013-08-28",2250
"1327","2013-08-29",2250
"1328","2013-08-30",1200
"1329","2013-09-03",1050
"1330","2013-09-04",1050
"1331","2013-09-05",1200
"1332","2013-09-06",900
"1333","2013-09-09",900
"1334","2013-09-10",1200
"1335","2013-09-11",1050
"1336","2013-09-12",900
"1337","2013-09-13",900
"1338","2013-09-16",1050
"1339","2013-09-17",1350
"1340","2013-09-18",1500
"1341","2013-09-19",1350
"1342","2013-09-20",2100
"1343","2013-09-23",2100
"1344","2013-09-24",2100
"1345","2013-09-25",1650
"1346","2013-09-26",1500
"1347","2013-09-27",1650
"1348","2013-09-30",1650
"1349","2013-10-01",1650
"1350","2013-10-02",1500
"1351","2013-10-03",1500
"1352","2013-10-04",1650
"1353","2013-10-07",1500
"1354","2013-10-08",1500
"1355","2013-10-09",1350
"1356","2013-10-10",1350
"1357","2013-10-11",1350
"1358","2013-10-14",1200
"1359","2013-10-15",1200
"1360","2013-10-16",1200
"1361","2013-10-17",1050
"1362","2013-10-18",1050
"1363","2013-10-21",900
"1364","2013-10-22",900
"1365","2013-10-23",1050
"1366","2013-10-24",1050
"1367","2013-10-25",1050
"1368","2013-10-28",1050
"1369","2013-10-29",1050
"1370","2013-10-30",1200
"1371","2013-10-31",1050
"1372","2013-11-01",1050
"1373","2013-11-04",1050
"1374","2013-11-05",1050
"1375","2013-11-06",900
"1376","2013-11-07",900
"1377","2013-11-08",900
"1378","2013-11-11",900
"1379","2013-11-12",750
"1380","2013-11-13",750
"1381","2013-11-14",750
"1382","2013-11-15",750
"1383","2013-11-18",600
"1384","2013-11-19",600
"1385","2013-11-20",600
"1386","2013-11-21",600
"1387","2013-11-22",600
"1388","2013-11-25",600
"1389","2013-11-26",750
"1390","2013-11-27",1350
"1391","2013-11-29",1350
"1392","2013-12-02",1350
"1393","2013-12-03",1350
"1394","2013-12-04",1200
"1395","2013-12-05",1050
"1396","2013-12-06",900
"1397","2013-12-09",600
"1398","2013-12-10",600
"1399","2013-12-11",600
"1400","2013-12-12",750
"1401","2013-12-13",600
"1402","2013-12-16",600
"1403","2013-12-17",450
"1404","2013-12-18",450
"1405","2013-12-19",450
"1406","2013-12-20",450
"1407","2013-12-23",450
"1408","2013-12-24",450
"1409","2013-12-26",300
"1410","2013-12-27",450
"1411","2013-12-30",450
"1412","2013-12-31",450
"1413","2014-01-02",450
"1414","2014-01-03",450
"1415","2014-01-06",450
"1416","2014-01-07",450
"1417","2014-01-08",450
"1418","2014-01-09",450
"1419","2014-01-10",450
"1420","2014-01-13",450
"1421","2014-01-14",450
"1422","2014-01-15",450
"1423","2014-01-16",450
"1424","2014-01-17",450
"1425","2014-01-21",450
"1426","2014-01-22",450
"1427","2014-01-23",450
"1428","2014-01-24",450
"1429","2014-01-27",450
"1430","2014-01-28",450
"1431","2014-01-29",450
"1432","2014-01-30",450
"1433","2014-01-31",450
"1434","2014-02-03",450
"1435","2014-02-04",450
"1436","2014-02-05",450
"1437","2014-02-06",450
"1438","2014-02-07",450
"1439","2014-02-10",450
"1440","2014-02-11",450
"1441","2014-02-12",450
"1442","2014-02-13",450
"1443","2014-02-14",450
"1444","2014-02-18",450
"1445","2014-02-19",450
"1446","2014-02-20",450
"1447","2014-02-21",450
"1448","2014-02-24",450
"1449","2014-02-25",450
"1450","2014-02-26",450
"1451","2014-02-27",450
"1452","2014-02-28",450
"1453","2014-03-03",450
"1454","2014-03-04",450
"1455","2014-03-05",450
"1456","2014-03-06",450
"1457","2014-03-07",750
"1458","2014-03-10",690
"1459","2014-03-11",675
"1460","2014-03-12",675
"1461","2014-03-13",690
"1462","2014-03-14",667.5
"1463","2014-03-17",735
"1464","2014-03-18",732
"1465","2014-03-19",732
"1466","2014-03-20",675
"1467","2014-03-21",717
"1468","2014-03-24",735
"1469","2014-03-25",735
"1470","2014-03-26",735
"1471","2014-03-27",945
"1472","2014-03-28",930
"1473","2014-03-31",900
"1474","2014-04-01",900
"1475","2014-04-02",877.5
"1476","2014-04-03",877.5
"1477","2014-04-04",885
"1478","2014-04-07",930
"1479","2014-04-08",885
"1480","2014-04-09",825
"1481","2014-04-10",750
"1482","2014-04-11",750
"1483","2014-04-14",750
"1484","2014-04-15",765
"1485","2014-04-16",765
"1486","2014-04-17",900
"1487","2014-04-21",900
"1488","2014-04-22",900
"1489","2014-04-23",720
"1490","2014-04-24",720
"1491","2014-04-25",787.5
"1492","2014-04-28",825
"1493","2014-04-29",796.5
"1494","2014-04-30",705
"1495","2014-05-01",750
"1496","2014-05-02",750
"1497","2014-05-05",750
"1498","2014-05-06",750
"1499","2014-05-07",688.5
"1500","2014-05-08",648
"1501","2014-05-09",750
"1502","2014-05-12",750
"1503","2014-05-13",750
"1504","2014-05-14",810
"1505","2014-05-15",750
"1506","2014-05-16",750
"1507","2014-05-19",750
"1508","2014-05-20",637.5
"1509","2014-05-21",652.5
"1510","2014-05-22",823.5
"1511","2014-05-23",675
"1512","2014-05-27",600
"1513","2014-05-28",645
"1514","2014-05-29",645
"1515","2014-05-30",600
"1516","2014-06-02",615
"1517","2014-06-03",622.5
"1518","2014-06-04",630
"1519","2014-06-05",630
"1520","2014-06-06",630
"1521","2014-06-09",600
"1522","2014-06-10",607.5
"1523","2014-06-11",615
"1524","2014-06-12",615
"1525","2014-06-13",615
"1526","2014-06-16",630
"1527","2014-06-17",592.5
"1528","2014-06-18",637.5
"1529","2014-06-19",600
"1530","2014-06-20",628.5
"1531","2014-06-23",585
"1532","2014-06-24",607.5
"1533","2014-06-25",585
"1534","2014-06-26",606
"1535","2014-06-27",600
"1536","2014-06-30",627
"1537","2014-07-01",627
"1538","2014-07-02",600
"1539","2014-07-03",600
"1540","2014-07-07",613.5
"1541","2014-07-08",615
"1542","2014-07-09",586.5
"1543","2014-07-10",615
"1544","2014-07-11",592.5
"1545","2014-07-14",600
"1546","2014-07-15",597
"1547","2014-07-16",588
"1548","2014-07-17",588
"1549","2014-07-18",579
"1550","2014-07-21",585
"1551","2014-07-22",585
"1552","2014-07-23",583.5
"1553","2014-07-24",588
"1554","2014-07-25",585
"1555","2014-07-28",570
"1556","2014-07-29",573
"1557","2014-07-30",570
"1558","2014-07-31",567
"1559","2014-08-01",570
"1560","2014-08-04",585
"1561","2014-08-05",567
"1562","2014-08-06",570
"1563","2014-08-07",570
"1564","2014-08-08",570
"1565","2014-08-11",570
"1566","2014-08-12",570
"1567","2014-08-13",570
"1568","2014-08-14",565.5
"1569","2014-08-15",570
"1570","2014-08-18",555
"1571","2014-08-19",547.5
"1572","2014-08-20",547.5
"1573","2014-08-21",547.5
"1574","2014-08-22",547.5
"1575","2014-08-25",532.5
"1576","2014-08-26",555
"1577","2014-08-27",555
"1578","2014-08-28",555
"1579","2014-08-29",495
"1580","2014-09-02",525
"1581","2014-09-03",570
"1582","2014-09-04",570
"1583","2014-09-05",570
"1584","2014-09-08",540
"1585","2014-09-09",540
"1586","2014-09-10",540
"1587","2014-09-11",540
"1588","2014-09-12",540
"1589","2014-09-15",576
"1590","2014-09-16",576
"1591","2014-09-17",576
"1592","2014-09-18",576
"1593","2014-09-19",540
"1594","2014-09-22",540
"1595","2014-09-23",538.5
"1596","2014-09-24",538.5
"1597","2014-09-25",538.5
"1598","2014-09-26",538.5
"1599","2014-09-29",538.5
"1600","2014-09-30",532.5
"1601","2014-10-01",532.5
"1602","2014-10-02",522
"1603","2014-10-03",495
"1604","2014-10-06",517.5
"1605","2014-10-07",517.5
"1606","2014-10-08",517.5
"1607","2014-10-09",523.5
"1608","2014-10-10",517.5
"1609","2014-10-13",517.5
"1610","2014-10-14",525
"1611","2014-10-15",525
"1612","2014-10-16",525
"1613","2014-10-17",525
"1614","2014-10-20",525
"1615","2014-10-21",525
"1616","2014-10-22",450
"1617","2014-10-23",517.5
"1618","2014-10-24",525
"1619","2014-10-27",525
"1620","2014-10-28",517.5
"1621","2014-10-29",517.5
"1622","2014-10-30",517.5
"1623","2014-10-31",517.5
"1624","2014-11-03",495
"1625","2014-11-04",495
"1626","2014-11-05",495
"1627","2014-11-06",495
"1628","2014-11-07",495
"1629","2014-11-10",645
"1630","2014-11-11",592.5
"1631","2014-11-12",525
"1632","2014-11-13",529.5
"1633","2014-11-14",528
"1634","2014-11-17",528
"1635","2014-11-18",528
"1636","2014-11-19",675
"1637","2014-11-20",601.5
"1638","2014-11-21",598.5
"1639","2014-11-24",598.5
"1640","2014-11-25",469.5
"1641","2014-11-26",547.5
"1642","2014-11-28",547.5
"1643","2014-12-01",547.5
"1644","2014-12-02",577.5
"1645","2014-12-03",562.5
"1646","2014-12-04",562.5
"1647","2014-12-05",562.5
"1648","2014-12-08",562.5
"1649","2014-12-09",562.5
"1650","2014-12-10",562.5
"1651","2014-12-11",562.5
"1652","2014-12-12",562.5
"1653","2014-12-15",562.5
"1654","2014-12-16",487.5
"1655","2014-12-17",487.5
"1656","2014-12-18",487.5
"1657","2014-12-19",487.5
"1658","2014-12-22",562.5
"1659","2014-12-23",597
"1660","2014-12-24",597
"1661","2014-12-26",489
"1662","2014-12-29",562.5
"1663","2014-12-30",525
"1664","2014-12-31",495
"1665","2015-01-02",487.5
"1666","2015-01-05",450
"1667","2015-01-06",465
"1668","2015-01-07",465
"1669","2015-01-08",465
"1670","2015-01-09",465
"1671","2015-01-12",465
"1672","2015-01-13",465
"1673","2015-01-14",465
"1674","2015-01-15",465
"1675","2015-01-16",450
"1676","2015-01-20",472.5
"1677","2015-01-21",472.5
"1678","2015-01-22",465
"1679","2015-01-23",465
"1680","2015-01-26",468
"1681","2015-01-27",462
"1682","2015-01-28",495
"1683","2015-01-29",495
"1684","2015-01-30",495
"1685","2015-02-02",465
"1686","2015-02-03",465
"1687","2015-02-04",465
"1688","2015-02-05",465
"1689","2015-02-06",465
"1690","2015-02-09",465
"1691","2015-02-10",465
"1692","2015-02-11",450
"1693","2015-02-12",450
"1694","2015-02-13",450
"1695","2015-02-17",450
"1696","2015-02-18",450
"1697","2015-02-19",450
"1698","2015-02-20",450
"1699","2015-02-23",442.5
"1700","2015-02-24",457.5
"1701","2015-02-25",442.5
"1702","2015-02-26",435
"1703","2015-02-27",448.5
"1704","2015-03-02",448.5
"1705","2015-03-03",448.5
"1706","2015-03-04",435
"1707","2015-03-05",433.5
"1708","2015-03-06",357
"1709","2015-03-09",412.5
"1710","2015-03-10",420
"1711","2015-03-11",420
"1712","2015-03-12",420
"1713","2015-03-13",420
"1714","2015-03-16",420
"1715","2015-03-17",426
"1716","2015-03-18",421.5
"1717","2015-03-19",421.5
"1718","2015-03-20",420
"1719","2015-03-23",420
"1720","2015-03-24",420
"1721","2015-03-25",420
"1722","2015-03-26",352.5
"1723","2015-03-27",357
"1724","2015-03-30",375
"1725","2015-03-31",367.5
"1726","2015-04-01",367.5
"1727","2015-04-02",367.5
"1728","2015-04-06",375
"1729","2015-04-07",375
"1730","2015-04-08",390
"1731","2015-04-09",375
"1732","2015-04-10",405
"1733","2015-04-13",435
"1734","2015-04-14",435
"1735","2015-04-15",435
"1736","2015-04-16",450
"1737","2015-04-17",450
"1738","2015-04-20",450
"1739","2015-04-21",427.5
"1740","2015-04-22",442.5
"1741","2015-04-23",426
"1742","2015-04-24",405
"1743","2015-04-27",405
"1744","2015-04-28",405
"1745","2015-04-29",423
"1746","2015-04-30",420
"1747","2015-05-01",420
"1748","2015-05-04",420
"1749","2015-05-05",390
"1750","2015-05-06",390
"1751","2015-05-07",382.5
"1752","2015-05-08",382.5
"1753","2015-05-11",367.5
"1754","2015-05-12",367.5
"1755","2015-05-13",361.5
"1756","2015-05-14",361.5
"1757","2015-05-15",381
"1758","2015-05-18",379.5
"1759","2015-05-19",379.5
"1760","2015-05-20",361.5
"1761","2015-05-21",360
"1762","2015-05-22",357
"1763","2015-05-26",351
"1764","2015-05-27",351
"1765","2015-05-28",351
"1766","2015-05-29",349.5
"1767","2015-06-01",300
"1768","2015-06-02",303
"1769","2015-06-03",292.5
"1770","2015-06-04",292.5
"1771","2015-06-05",292.5
"1772","2015-06-08",322.5
"1773","2015-06-09",292.5
"1774","2015-06-10",292.5
"1775","2015-06-11",285
"1776","2015-06-12",292.5
"1777","2015-06-15",285
"1778","2015-06-16",285
"1779","2015-06-17",285
"1780","2015-06-18",295.5
"1781","2015-06-19",282
"1782","2015-06-22",282
"1783","2015-06-23",277.5
"1784","2015-06-24",277.5
"1785","2015-06-25",255
"1786","2015-06-26",255
"1787","2015-06-29",247.5
"1788","2015-06-30",250.5
"1789","2015-07-01",250.5
"1790","2015-07-02",250.5
"1791","2015-07-06",249
"1792","2015-07-07",249
"1793","2015-07-08",247.5
"1794","2015-07-09",240
"1795","2015-07-10",240
"1796","2015-07-13",240
"1797","2015-07-14",240
"1798","2015-07-15",225
"1799","2015-07-16",225
"1800","2015-07-17",225
"1801","2015-07-20",217.5
"1802","2015-07-21",207
"1803","2015-07-22",180
"1804","2015-07-23",201
"1805","2015-07-24",210
"1806","2015-07-27",222
"1807","2015-07-28",225
"1808","2015-07-29",217.5
"1809","2015-07-30",213
"1810","2015-07-31",225
"1811","2015-08-03",217.5
"1812","2015-08-04",217.5
"1813","2015-08-05",217.5
"1814","2015-08-06",202.5
"1815","2015-08-07",202.5
"1816","2015-08-10",202.5
"1817","2015-08-11",189
"1818","2015-08-12",202.5
"1819","2015-08-13",202.5
"1820","2015-08-14",202.5
"1821","2015-08-17",187.5
"1822","2015-08-18",217.5
"1823","2015-08-19",210
"1824","2015-08-20",202.5
"1825","2015-08-21",196.5
"1826","2015-08-24",180
"1827","2015-08-25",180
"1828","2015-08-26",180
"1829","2015-08-27",151.5
"1830","2015-08-28",157.5
"1831","2015-08-31",187.5
"1832","2015-09-01",187.5
"1833","2015-09-02",157.5
"1834","2015-09-03",157.5
"1835","2015-09-04",165
"1836","2015-09-08",165
"1837","2015-09-09",165
"1838","2015-09-10",150
"1839","2015-09-11",150
"1840","2015-09-14",157.5
"1841","2015-09-15",157.5
"1842","2015-09-16",157.5
"1843","2015-09-17",157.5
"1844","2015-09-18",150
"1845","2015-09-21",144
"1846","2015-09-22",142.5
"1847","2015-09-23",142.5
"1848","2015-09-24",142.5
"1849","2015-09-25",120
"1850","2015-09-28",144
"1851","2015-09-29",132
"1852","2015-09-30",135
"1853","2015-10-01",120
"1854","2015-10-02",120
"1855","2015-10-05",115.5
"1856","2015-10-06",115.5
"1857","2015-10-07",115.5
"1858","2015-10-08",115.5
"1859","2015-10-09",115.5
"1860","2015-10-12",111
"1861","2015-10-13",105
"1862","2015-10-14",105
"1863","2015-10-15",102
"1864","2015-10-16",102
"1865","2015-10-19",96
"1866","2015-10-20",90
"1867","2015-10-21",90
"1868","2015-10-22",84
"1869","2015-10-23",84
"1870","2015-10-26",84
"1871","2015-10-27",82.5
"1872","2015-10-28",82.5
"1873","2015-10-29",82.5
"1874","2015-10-30",82.5
"1875","2015-11-02",78
"1876","2015-11-03",82.5
"1877","2015-11-04",82.5
"1878","2015-11-05",78
"1879","2015-11-06",82.5
"1880","2015-11-09",78
"1881","2015-11-10",60
"1882","2015-11-11",69
"1883","2015-11-12",63
"1884","2015-11-13",75
"1885","2015-11-16",75
"1886","2015-11-17",75
"1887","2015-11-18",75
"1888","2015-11-19",82.5
"1889","2015-11-20",82.5
"1890","2015-11-23",82.5
"1891","2015-11-24",76.5
"1892","2015-11-25",75
"1893","2015-11-27",75
"1894","2015-11-30",75
"1895","2015-12-01",82.5
"1896","2015-12-02",82.5
"1897","2015-12-03",103.5
"1898","2015-12-04",123
"1899","2015-12-07",123
"1900","2015-12-08",150
"1901","2015-12-09",127.5
"1902","2015-12-10",138
"1903","2015-12-11",138
"1904","2015-12-14",195
"1905","2015-12-15",159
"1906","2015-12-16",174
"1907","2015-12-17",157.5
"1908","2015-12-18",165
"1909","2015-12-21",195
"1910","2015-12-22",186
"1911","2015-12-23",190.5
"1912","2015-12-24",183
"1913","2015-12-28",180
"1914","2015-12-29",178.5
"1915","2015-12-30",165
"1916","2015-12-31",150
"1917","2016-01-04",154.5
"1918","2016-01-05",156
"1919","2016-01-06",156
"1920","2016-01-07",153
"1921","2016-01-08",157.5
"1922","2016-01-11",157.5
"1923","2016-01-12",157.5
"1924","2016-01-13",138
"1925","2016-01-14",157.5
"1926","2016-01-15",150
"1927","2016-01-19",150
"1928","2016-01-20",150
"1929","2016-01-21",205.5
"1930","2016-01-22",225
"1931","2016-01-25",255
"1932","2016-01-26",222
"1933","2016-01-27",217.5
"1934","2016-01-28",195
"1935","2016-01-29",186
"1936","2016-02-01",195
"1937","2016-02-02",181.5
"1938","2016-02-03",187.5
"1939","2016-02-04",187.5
"1940","2016-02-05",222
"1941","2016-02-08",217.5
"1942","2016-02-09",195
"1943","2016-02-10",195
"1944","2016-02-11",195
"1945","2016-02-12",187.5
"1946","2016-02-16",186
"1947","2016-02-17",186
"1948","2016-02-18",186
"1949","2016-02-19",210
"1950","2016-02-22",202.5
"1951","2016-02-23",187.5
"1952","2016-02-24",177
"1953","2016-02-25",183
"1954","2016-02-26",183
"1955","2016-02-29",157.5
"1956","2016-03-01",157.5
"1957","2016-03-02",150
"1958","2016-03-03",150
"1959","2016-03-04",150
"1960","2016-03-07",150
"1961","2016-03-08",148.5
"1962","2016-03-09",148.5
"1963","2016-03-10",148.5
"1964","2016-03-11",135
"1965","2016-03-14",148.5
"1966","2016-03-15",148.5
"1967","2016-03-16",150
"1968","2016-03-17",150
"1969","2016-03-18",150
"1970","2016-03-21",148.5
"1971","2016-03-22",148.5
"1972","2016-03-23",142.5
"1973","2016-03-24",135
"1974","2016-03-28",135
"1975","2016-03-29",135
"1976","2016-03-30",135
"1977","2016-03-31",165
"1978","2016-04-01",150
"1979","2016-04-04",150
"1980","2016-04-05",150
"1981","2016-04-06",150
"1982","2016-04-07",154.5
"1983","2016-04-08",150
"1984","2016-04-11",150
"1985","2016-04-12",150
"1986","2016-04-13",150
"1987","2016-04-14",150
"1988","2016-04-15",150
"1989","2016-04-18",150
"1990","2016-04-19",150
"1991","2016-04-20",150
"1992","2016-04-21",150
"1993","2016-04-22",150
"1994","2016-04-25",150
"1995","2016-04-26",150
"1996","2016-04-27",142.5
"1997","2016-04-28",150
"1998","2016-04-29",150
"1999","2016-05-02",150
"2000","2016-05-03",144
"2001","2016-05-04",144
"2002","2016-05-05",148.5
"2003","2016-05-06",148.5
"2004","2016-05-09",148.5
"2005","2016-05-10",148.5
"2006","2016-05-11",151.5
"2007","2016-05-12",151.5
"2008","2016-05-13",144
"2009","2016-05-16",144
"2010","2016-05-17",144
"2011","2016-05-18",144
"2012","2016-05-19",144
"2013","2016-05-20",147
"2014","2016-05-23",132
"2015","2016-05-24",132
"2016","2016-05-25",132
"2017","2016-05-26",135
"2018","2016-05-27",135
"2019","2016-05-31",135
"2020","2016-06-01",135
"2021","2016-06-02",135
"2022","2016-06-03",135
"2023","2016-06-06",135
"2024","2016-06-07",135
"2025","2016-06-08",133.5
"2026","2016-06-09",133.5
"2027","2016-06-10",133.5
"2028","2016-06-13",133.5
"2029","2016-06-14",130.5
"2030","2016-06-15",129
"2031","2016-06-16",129
"2032","2016-06-17",129
"2033","2016-06-20",129
"2034","2016-06-21",129
"2035","2016-06-22",129
"2036","2016-06-23",129
"2037","2016-06-24",120
"2038","2016-06-27",120
"2039","2016-06-28",120
"2040","2016-06-29",120
"2041","2016-06-30",120
"2042","2016-07-01",120
"2043","2016-07-05",112.5
"2044","2016-07-06",135
"2045","2016-07-07",135
"2046","2016-07-08",135
"2047","2016-07-11",135
"2048","2016-07-12",135
"2049","2016-07-13",135
"2050","2016-07-14",135
"2051","2016-07-15",139.5
"2052","2016-07-18",138
"2053","2016-07-19",138
"2054","2016-07-20",139.5
"2055","2016-07-21",135
"2056","2016-07-22",135
"2057","2016-07-25",135
"2058","2016-07-26",135
"2059","2016-07-27",135
"2060","2016-07-28",132
"2061","2016-07-29",135
"2062","2016-08-01",133.5
"2063","2016-08-02",133.5
"2064","2016-08-03",133.5
"2065","2016-08-04",133.5
"2066","2016-08-05",105
"2067","2016-08-08",120
"2068","2016-08-09",120
"2069","2016-08-10",120
"2070","2016-08-11",120
"2071","2016-08-12",120
"2072","2016-08-15",120
"2073","2016-08-16",120
"2074","2016-08-17",120
"2075","2016-08-18",120
"2076","2016-08-19",120
"2077","2016-08-22",120
"2078","2016-08-23",120
"2079","2016-08-24",127.5
"2080","2016-08-25",127.5
"2081","2016-08-26",135
"2082","2016-08-29",131.25
"2083","2016-08-30",131.25
"2084","2016-08-31",131.25
"2085","2016-09-01",131.25
"2086","2016-09-02",131.25
"2087","2016-09-06",120
"2088","2016-09-07",130.350006
