"","date","TGLS"
"562","2014-08-05",11
"563","2014-08-06",11
"564","2014-08-07",11.25
"565","2014-08-08",11.1
"566","2014-08-11",10.95
"567","2014-08-12",10.92
"568","2014-08-13",11.06
"569","2014-08-14",10.99
"570","2014-08-15",10.95
"571","2014-08-18",11.15
"572","2014-08-19",11.03
"573","2014-08-20",11.08
"574","2014-08-21",11.2
"575","2014-08-22",11.5
"576","2014-08-25",11.35
"577","2014-08-26",11.31
"578","2014-08-27",11.31
"579","2014-08-28",11.3
"580","2014-08-29",11.23
"581","2014-09-02",11.3
"582","2014-09-03",11.17
"583","2014-09-04",11.17
"584","2014-09-05",11.15
"585","2014-09-08",10.98
"586","2014-09-09",10.94
"587","2014-09-10",10.91
"588","2014-09-11",11.23
"589","2014-09-12",11.23
"590","2014-09-15",11.23
"591","2014-09-16",11.09
"592","2014-09-17",11.25
"593","2014-09-18",11.22
"594","2014-09-19",11.25
"595","2014-09-22",11.16
"596","2014-09-23",11.06
"597","2014-09-24",11.01
"598","2014-09-25",11.25
"599","2014-09-26",10.96
"600","2014-09-29",10.95
"601","2014-09-30",10.95
"602","2014-10-01",11.22
"603","2014-10-02",11.22
"604","2014-10-03",11
"605","2014-10-06",11
"606","2014-10-07",11
"607","2014-10-08",10.96
"608","2014-10-09",10.97
"609","2014-10-10",11.06
"610","2014-10-13",10.95
"611","2014-10-14",10.57
"612","2014-10-15",10.4
"613","2014-10-16",10.4
"614","2014-10-17",10.45
"615","2014-10-20",10.37
"616","2014-10-21",10.5
"617","2014-10-22",10.31
"618","2014-10-23",10.5
"619","2014-10-24",10.38
"620","2014-10-27",10.6
"621","2014-10-28",10.42
"622","2014-10-29",10.33
"623","2014-10-30",10.33
"624","2014-10-31",10.4
"625","2014-11-03",10.4
"626","2014-11-04",10.31
"627","2014-11-05",10.39
"628","2014-11-06",10.37
"629","2014-11-07",10.38
"630","2014-11-10",10.33
"631","2014-11-11",10.1
"632","2014-11-12",10.05
"633","2014-11-13",10.05
"634","2014-11-14",10.17
"635","2014-11-17",10.05
"636","2014-11-18",10.26
"637","2014-11-19",10.05
"638","2014-11-20",10.1
"639","2014-11-21",10.28
"640","2014-11-24",10.6
"641","2014-11-25",10.09
"642","2014-11-26",10.08
"643","2014-11-28",10.65
"644","2014-12-01",10.6
"645","2014-12-02",10.15
"646","2014-12-03",10.15
"647","2014-12-04",10.18
"648","2014-12-05",10.26
"649","2014-12-08",10.3
"650","2014-12-09",10.17
"651","2014-12-10",10.23
"652","2014-12-11",10.15
"653","2014-12-12",10.16
"654","2014-12-15",10.1
"655","2014-12-16",10.13
"656","2014-12-17",10.12
"657","2014-12-18",10.25
"658","2014-12-19",10.25
"659","2014-12-22",10.31
"660","2014-12-23",10.27
"661","2014-12-24",10.25
"662","2014-12-26",10.25
"663","2014-12-29",10.27
"664","2014-12-30",10.27
"665","2014-12-31",10.15
"666","2015-01-02",9.94
"667","2015-01-05",9.91
"668","2015-01-06",9.91
"669","2015-01-07",10.09
"670","2015-01-08",9.84
"671","2015-01-09",9.8
"672","2015-01-12",9.8
"673","2015-01-13",9.8
"674","2015-01-14",9.85
"675","2015-01-15",9.85
"676","2015-01-16",10.04
"677","2015-01-20",10.04
"678","2015-01-21",10.06
"679","2015-01-22",10.1
"680","2015-01-23",10
"681","2015-01-26",10.08
"682","2015-01-27",10.12
"683","2015-01-28",9.92
"684","2015-01-29",9.9
"685","2015-01-30",9.83
"686","2015-02-02",9.88
"687","2015-02-03",9.98
"688","2015-02-04",10.04
"689","2015-02-05",10.13
"690","2015-02-06",10.1
"691","2015-02-09",10.02
"692","2015-02-10",9.72
"693","2015-02-11",9.82
"694","2015-02-12",9.8
"695","2015-02-13",9.89
"696","2015-02-17",9.89
"697","2015-02-18",9.7
"698","2015-02-19",9.8
"699","2015-02-20",9.84
"700","2015-02-23",9.85
"701","2015-02-24",10
"702","2015-02-25",9.95
"703","2015-02-26",9.9
"704","2015-02-27",10.05
"705","2015-03-02",9.94
"706","2015-03-03",9.94
"707","2015-03-04",10.02
"708","2015-03-05",9.93
"709","2015-03-06",9.95
"710","2015-03-09",9.9
"711","2015-03-10",9.82
"712","2015-03-11",9.87
"713","2015-03-12",9.85
"714","2015-03-13",9.96
"715","2015-03-16",9.99
"716","2015-03-17",9.96
"717","2015-03-18",9.96
"718","2015-03-19",9.82
"719","2015-03-20",9.9
"720","2015-03-23",9.92
"721","2015-03-24",9.68
"722","2015-03-25",9.6
"723","2015-03-26",9.6
"724","2015-03-27",9.6
"725","2015-03-30",9.6
"726","2015-03-31",9.3
"727","2015-04-01",9.01
"728","2015-04-02",9
"729","2015-04-06",8.8
"730","2015-04-07",9.25
"731","2015-04-08",9.18
"732","2015-04-09",9.65
"733","2015-04-10",9.8
"734","2015-04-13",9.5
"735","2015-04-14",8.9
"736","2015-04-15",8.92
"737","2015-04-16",9.25
"738","2015-04-17",10
"739","2015-04-20",11.35
"740","2015-04-21",11.28
"741","2015-04-22",11.98
"742","2015-04-23",11.8
"743","2015-04-24",11.72
"744","2015-04-27",11.51
"745","2015-04-28",11.53
"746","2015-04-29",11.68
"747","2015-04-30",11.5
"748","2015-05-01",11.43
"749","2015-05-04",11.19
"750","2015-05-05",11.19
"751","2015-05-06",11.23
"752","2015-05-07",11.5
"753","2015-05-08",11.6
"754","2015-05-11",11.56
"755","2015-05-12",11.48
"756","2015-05-13",11.4
"757","2015-05-14",11.08
"758","2015-05-15",11.28
"759","2015-05-18",11.53
"760","2015-05-19",11.49
"761","2015-05-20",11.6
"762","2015-05-21",11.62
"763","2015-05-22",11.7
"764","2015-05-26",11.5
"765","2015-05-27",11.71
"766","2015-05-28",11.68
"767","2015-05-29",11.85
"768","2015-06-01",11.89
"769","2015-06-02",12.05
"770","2015-06-03",12.27
"771","2015-06-04",12.21
"772","2015-06-05",12.18
"773","2015-06-08",12.31
"774","2015-06-09",12.4
"775","2015-06-10",12.49
"776","2015-06-11",12.43
"777","2015-06-12",12.64
"778","2015-06-15",12.52
"779","2015-06-16",12.52
"780","2015-06-17",12.6
"781","2015-06-18",12.69
"782","2015-06-19",12.7
"783","2015-06-22",13
"784","2015-06-23",13.51
"785","2015-06-24",13.44
"786","2015-06-25",13.16
"787","2015-06-26",13.07
"788","2015-06-29",12.95
"789","2015-06-30",12.63
"790","2015-07-01",12.81
"791","2015-07-02",12.8
"792","2015-07-06",12.57
"793","2015-07-07",12.5
"794","2015-07-08",12.61
"795","2015-07-09",12.53
"796","2015-07-10",12.82
"797","2015-07-13",12.97
"798","2015-07-14",13.24
"799","2015-07-15",13.07
"800","2015-07-16",14.04
"801","2015-07-17",13.35
"802","2015-07-20",13.05
"803","2015-07-21",13.05
"804","2015-07-22",12.97
"805","2015-07-23",12.92
"806","2015-07-24",12.92
"807","2015-07-27",12.56
"808","2015-07-28",12.73
"809","2015-07-29",12.7
"810","2015-07-30",12.69
"811","2015-07-31",12.72
"812","2015-08-03",12.88
"813","2015-08-04",12.9
"814","2015-08-05",12.8
"815","2015-08-06",12.86
"816","2015-08-07",12.87
"817","2015-08-10",13.15
"818","2015-08-11",14.26
"819","2015-08-12",14.45
"820","2015-08-13",13.79
"821","2015-08-14",14.09
"822","2015-08-17",14.3
"823","2015-08-18",14.38
"824","2015-08-19",13.67
"825","2015-08-20",13.2
"826","2015-08-21",13.15
"827","2015-08-24",13.03
"828","2015-08-25",13.01
"829","2015-08-26",13.25
"830","2015-08-27",13.68
"831","2015-08-28",13.47
"832","2015-08-31",13.7
"833","2015-09-01",13.25
"834","2015-09-02",13.28
"835","2015-09-03",13.17
"836","2015-09-04",13.25
"837","2015-09-08",13.5
"838","2015-09-09",13.92
"839","2015-09-10",13.87
"840","2015-09-11",14.04
"841","2015-09-14",13.8
"842","2015-09-15",13.66
"843","2015-09-16",14
"844","2015-09-17",13.86
"845","2015-09-18",14.3
"846","2015-09-21",14.06
"847","2015-09-22",14
"848","2015-09-23",13.87
"849","2015-09-24",14.04
"850","2015-09-25",13.91
"851","2015-09-28",13.74
"852","2015-09-29",13.54
"853","2015-09-30",13.72
"854","2015-10-01",14.06
"855","2015-10-02",14.33
"856","2015-10-05",14.25
"857","2015-10-06",14.55
"858","2015-10-07",14.29
"859","2015-10-08",14.36
"860","2015-10-09",14.38
"861","2015-10-12",14.09
"862","2015-10-13",14.14
"863","2015-10-14",14.3
"864","2015-10-15",14.32
"865","2015-10-16",14.41
"866","2015-10-19",14.31
"867","2015-10-20",14.3
"868","2015-10-21",14.38
"869","2015-10-22",14.27
"870","2015-10-23",14.88
"871","2015-10-26",14.81
"872","2015-10-27",14.6
"873","2015-10-28",14.44
"874","2015-10-29",14.18
"875","2015-10-30",14.52
"876","2015-11-02",14.75
"877","2015-11-03",14.65
"878","2015-11-04",14.64
"879","2015-11-05",14.58
"880","2015-11-06",14.52
"881","2015-11-09",14.7
"882","2015-11-10",14.91
"883","2015-11-11",14.89
"884","2015-11-12",14.73
"885","2015-11-13",14.57
"886","2015-11-16",14.7
"887","2015-11-17",14.49
"888","2015-11-18",14.92
"889","2015-11-19",14.99
"890","2015-11-20",15.02
"891","2015-11-23",14.92
"892","2015-11-24",14.89
"893","2015-11-25",14.97
"894","2015-11-27",14.94
"895","2015-11-30",15.05
"896","2015-12-01",15.06
"897","2015-12-02",14.95
"898","2015-12-03",14.96
"899","2015-12-04",15.02
"900","2015-12-07",14.99
"901","2015-12-08",14.91
"902","2015-12-09",14.33
"903","2015-12-10",14.17
"904","2015-12-11",13.94
"905","2015-12-14",13.86
"906","2015-12-15",13.7
"907","2015-12-16",13.93
"908","2015-12-17",13.7
"909","2015-12-18",13.83
"910","2015-12-21",13.43
"911","2015-12-22",13.5
"912","2015-12-23",13.42
"913","2015-12-24",13.35
"914","2015-12-28",13.34
"915","2015-12-29",13.52
"916","2015-12-30",13.58
"917","2015-12-31",13.74
"918","2016-01-04",13.61
"919","2016-01-05",13.49
"920","2016-01-06",13.65
"921","2016-01-07",13.66
"922","2016-01-08",13.58
"923","2016-01-11",13.6
"924","2016-01-12",13.37
"925","2016-01-13",13.37
"926","2016-01-14",13.41
"927","2016-01-15",13.31
"928","2016-01-19",13.2
"929","2016-01-20",13.15
"930","2016-01-21",13.17
"931","2016-01-22",13.17
"932","2016-01-25",13.07
"933","2016-01-26",13.2
"934","2016-01-27",13.04
"935","2016-01-28",12.5
"936","2016-01-29",11.82
"937","2016-02-01",11.2
"938","2016-02-02",11
"939","2016-02-03",11
"940","2016-02-04",10.76
"941","2016-02-05",10.91
"942","2016-02-08",10.5
"943","2016-02-09",10.53
"944","2016-02-10",10.61
"945","2016-02-11",10.18
"946","2016-02-12",10.24
"947","2016-02-16",9.99
"948","2016-02-17",10.28
"949","2016-02-18",10.38
"950","2016-02-19",11.25
"951","2016-02-22",10.72
"952","2016-02-23",11.04
"953","2016-02-24",11.21
"954","2016-02-25",11
"955","2016-02-26",10.9
"956","2016-02-29",11.05
"957","2016-03-01",11.05
"958","2016-03-02",11.17
"959","2016-03-03",11.29
"960","2016-03-04",11.82
"961","2016-03-07",12.25
"962","2016-03-08",11.7
"963","2016-03-09",12.25
"964","2016-03-10",12.46
"965","2016-03-11",12.45
"966","2016-03-14",12.51
"967","2016-03-15",12.48
"968","2016-03-16",12.43
"969","2016-03-17",12.8
"970","2016-03-18",13.16
"971","2016-03-21",13.4
"972","2016-03-22",13.6
"973","2016-03-23",13.4
"974","2016-03-24",13.47
"975","2016-03-28",13.18
"976","2016-03-29",12.73
"977","2016-03-30",12.17
"978","2016-03-31",12.65
"979","2016-04-01",11.6
"980","2016-04-04",11.68
"981","2016-04-05",12.4
"982","2016-04-06",12.3
"983","2016-04-07",11.06
"984","2016-04-08",10.85
"985","2016-04-11",10.37
"986","2016-04-12",10.35
"987","2016-04-13",10.42
"988","2016-04-14",10.41
"989","2016-04-15",10.61
"990","2016-04-18",10.98
"991","2016-04-19",11
"992","2016-04-20",11.55
"993","2016-04-21",11.21
"994","2016-04-22",11.26
"995","2016-04-25",11.17
"996","2016-04-26",11.17
"997","2016-04-27",11.18
"998","2016-04-28",10.92
"999","2016-04-29",10.76
"1000","2016-05-02",10.59
"1001","2016-05-03",10.87
"1002","2016-05-04",10.9
"1003","2016-05-05",11.14
"1004","2016-05-06",11.03
