"","date","HZNP"
"1915","2019-03-08",26.559999
"1916","2019-03-11",26.549999
"1917","2019-03-12",26.809999
"1918","2019-03-13",27.110001
"1919","2019-03-14",27.309999
"1920","2019-03-15",27.889999
"1921","2019-03-18",27.66
"1922","2019-03-19",28.209999
"1923","2019-03-20",27.879999
"1924","2019-03-21",27.91
"1925","2019-03-22",26.84
"1926","2019-03-25",26.870001
"1927","2019-03-26",26.68
"1928","2019-03-27",26.02
"1929","2019-03-28",26.129999
"1930","2019-03-29",26.43
"1931","2019-04-01",26.34
"1932","2019-04-02",26.98
"1933","2019-04-03",27.34
"1934","2019-04-04",27.139999
"1935","2019-04-05",27.450001
"1936","2019-04-08",27.16
"1937","2019-04-09",27.120001
"1938","2019-04-10",27.120001
"1939","2019-04-11",26.83
"1940","2019-04-12",26.040001
"1941","2019-04-15",26.01
"1942","2019-04-16",25.629999
"1943","2019-04-17",24.6
"1944","2019-04-18",24.92
"1945","2019-04-22",24.530001
"1946","2019-04-23",25.26
"1947","2019-04-24",25.139999
"1948","2019-04-25",25.299999
"1949","2019-04-26",25.82
"1950","2019-04-29",26.15
"1951","2019-04-30",25.530001
"1952","2019-05-01",25.799999
"1953","2019-05-02",25.99
"1954","2019-05-03",26.540001
"1955","2019-05-06",27.450001
"1956","2019-05-07",26.959999
"1957","2019-05-08",28.299999
"1958","2019-05-09",28.48
"1959","2019-05-10",28.049999
"1960","2019-05-13",26.76
"1961","2019-05-14",26.950001
"1962","2019-05-15",26.66
"1963","2019-05-16",26.959999
"1964","2019-05-17",25.83
"1965","2019-05-20",25.34
"1966","2019-05-21",25.950001
"1967","2019-05-22",25.57
"1968","2019-05-23",24.6
"1969","2019-05-24",24.83
"1970","2019-05-28",24.48
"1971","2019-05-29",24.33
"1972","2019-05-30",23.709999
"1973","2019-05-31",23.83
"1974","2019-06-03",23.52
"1975","2019-06-04",24.74
"1976","2019-06-05",24.35
"1977","2019-06-06",24.120001
"1978","2019-06-07",23.879999
"1979","2019-06-10",23.360001
"1980","2019-06-11",23.27
"1981","2019-06-12",23.549999
"1982","2019-06-13",23.6
"1983","2019-06-14",22.809999
"1984","2019-06-17",24.120001
"1985","2019-06-18",23.530001
"1986","2019-06-19",24.1
"1987","2019-06-20",24.639999
"1988","2019-06-21",23.77
"1989","2019-06-24",23.280001
"1990","2019-06-25",23.879999
"1991","2019-06-26",23.639999
"1992","2019-06-27",24.059999
"1993","2019-06-28",24.059999
"1994","2019-07-01",24.950001
"1995","2019-07-02",24.76
"1996","2019-07-03",25.299999
"1997","2019-07-05",24.35
"1998","2019-07-08",23
"1999","2019-07-09",23.33
"2000","2019-07-10",23.469999
"2001","2019-07-11",23.58
"2002","2019-07-12",23.459999
"2003","2019-07-15",23.52
"2004","2019-07-16",23.84
"2005","2019-07-17",24.290001
"2006","2019-07-18",24.629999
"2007","2019-07-19",24.1
"2008","2019-07-22",23.98
"2009","2019-07-23",23.98
"2010","2019-07-24",23.91
"2011","2019-07-25",23.9
"2012","2019-07-26",24.41
"2013","2019-07-29",24.709999
"2014","2019-07-30",24.870001
"2015","2019-07-31",24.889999
"2016","2019-08-01",24.969999
"2017","2019-08-02",24.639999
"2018","2019-08-05",23.120001
"2019","2019-08-06",23.65
"2020","2019-08-07",26.49
"2021","2019-08-08",27.59
"2022","2019-08-09",27.139999
"2023","2019-08-12",26.219999
"2024","2019-08-13",26.559999
"2025","2019-08-14",26.620001
"2026","2019-08-15",26.84
"2027","2019-08-16",27
"2028","2019-08-19",27.5
"2029","2019-08-20",27.59
"2030","2019-08-21",27.969999
"2031","2019-08-22",27.68
"2032","2019-08-23",27.190001
"2033","2019-08-26",27.65
"2034","2019-08-27",27.41
"2035","2019-08-28",27.57
"2036","2019-08-29",27.549999
"2037","2019-08-30",27.629999
"2038","2019-09-03",26.809999
"2039","2019-09-04",26.77
"2040","2019-09-05",26.68
"2041","2019-09-06",27.09
"2042","2019-09-09",26.540001
"2043","2019-09-10",26.5
"2044","2019-09-11",26.709999
"2045","2019-09-12",26.43
"2046","2019-09-13",26.34
"2047","2019-09-16",26.01
"2048","2019-09-17",26.67
"2049","2019-09-18",26.41
"2050","2019-09-19",26.5
"2051","2019-09-20",27.27
"2052","2019-09-23",27.4
"2053","2019-09-24",27.42
"2054","2019-09-25",27.190001
"2055","2019-09-26",27.51
"2056","2019-09-27",27.549999
"2057","2019-09-30",27.23
"2058","2019-10-01",26.24
"2059","2019-10-02",25.43
"2060","2019-10-03",25.91
"2061","2019-10-04",26.459999
"2062","2019-10-07",26.32
"2063","2019-10-08",26.23
"2064","2019-10-09",26.32
"2065","2019-10-10",26.34
"2066","2019-10-11",27.059999
"2067","2019-10-14",27.280001
"2068","2019-10-15",28.200001
"2069","2019-10-16",28.6
"2070","2019-10-17",28.48
"2071","2019-10-18",27.4
"2072","2019-10-21",27.700001
"2073","2019-10-22",27.540001
"2074","2019-10-23",28.23
"2075","2019-10-24",28.77
"2076","2019-10-25",28.43
"2077","2019-10-28",29.110001
"2078","2019-10-29",29.18
"2079","2019-10-30",29.129999
"2080","2019-10-31",28.91
"2081","2019-11-01",29.530001
"2082","2019-11-04",29.9
"2083","2019-11-05",29.85
"2084","2019-11-06",29.68
"2085","2019-11-07",29.65
"2086","2019-11-08",29.5
"2087","2019-11-11",30.01
"2088","2019-11-12",30.23
"2089","2019-11-13",30.299999
"2090","2019-11-14",29.809999
"2091","2019-11-15",30.26
"2092","2019-11-18",30.73
"2093","2019-11-19",30.5
"2094","2019-11-20",31.27
"2095","2019-11-21",31
"2096","2019-11-22",31.549999
"2097","2019-11-25",32.509998
"2098","2019-11-26",32.720001
"2099","2019-11-27",32.57
"2100","2019-11-29",32.779999
"2101","2019-12-02",31.93
"2102","2019-12-03",32.259998
"2103","2019-12-04",32.619999
"2104","2019-12-05",31.860001
"2105","2019-12-06",32.23
"2106","2019-12-09",31.889999
"2107","2019-12-10",31.969999
"2108","2019-12-11",32.25
"2109","2019-12-12",32.84
"2110","2019-12-13",32.84
"2111","2019-12-16",34.259998
"2112","2019-12-17",34.790001
"2113","2019-12-18",35.049999
"2114","2019-12-19",35.59
"2115","2019-12-20",36.279999
"2116","2019-12-23",36.279999
"2117","2019-12-24",36.669998
"2118","2019-12-26",36.650002
"2119","2019-12-27",36.349998
"2120","2019-12-30",36.040001
"2121","2019-12-31",36.200001
"2122","2020-01-02",36.380001
"2123","2020-01-03",36.099998
"2124","2020-01-06",36.220001
"2125","2020-01-07",36.369999
"2126","2020-01-08",36.18
"2127","2020-01-09",36.279999
"2128","2020-01-10",36.599998
"2129","2020-01-13",38.259998
"2130","2020-01-14",38.400002
"2131","2020-01-15",37.740002
"2132","2020-01-16",38.290001
"2133","2020-01-17",38.400002
"2134","2020-01-21",38.25
"2135","2020-01-22",38.560001
"2136","2020-01-23",37.110001
"2137","2020-01-24",36.060001
"2138","2020-01-27",36.029999
"2139","2020-01-28",36.360001
"2140","2020-01-29",35.869999
"2141","2020-01-30",35
"2142","2020-01-31",34.490002
"2143","2020-02-03",34.23
"2144","2020-02-04",34.720001
"2145","2020-02-05",35.57
"2146","2020-02-06",35.290001
"2147","2020-02-07",35.34
"2148","2020-02-10",36.169998
"2149","2020-02-11",36.299999
"2150","2020-02-12",36.400002
"2151","2020-02-13",35.84
"2152","2020-02-14",35.93
"2153","2020-02-18",35.689999
"2154","2020-02-19",36.060001
"2155","2020-02-20",36.040001
"2156","2020-02-21",35.5
"2157","2020-02-24",34.5
"2158","2020-02-25",33.880001
"2159","2020-02-26",35.130001
"2160","2020-02-27",34.060001
"2161","2020-02-28",34.220001
"2162","2020-03-02",35.200001
"2163","2020-03-03",34.389999
"2164","2020-03-04",36.830002
"2165","2020-03-05",36.049999
"2166","2020-03-06",35.080002
"2167","2020-03-09",32.220001
"2168","2020-03-10",32.23
"2169","2020-03-11",30.51
"2170","2020-03-12",26.940001
"2171","2020-03-13",29.040001
"2172","2020-03-16",26.18
"2173","2020-03-17",27.360001
"2174","2020-03-18",25.459999
"2175","2020-03-19",26.280001
"2176","2020-03-20",25.01
"2177","2020-03-23",24.870001
"2178","2020-03-24",27.030001
"2179","2020-03-25",28.26
"2180","2020-03-26",28.4
"2181","2020-03-27",27.530001
"2182","2020-03-30",29.35
"2183","2020-03-31",29.620001
"2184","2020-04-01",30.200001
"2185","2020-04-02",31.85
"2186","2020-04-03",31.370001
"2187","2020-04-06",31.959999
"2188","2020-04-07",30.76
"2189","2020-04-08",31.219999
"2190","2020-04-09",31.030001
"2191","2020-04-13",30.540001
"2192","2020-04-14",31.559999
"2193","2020-04-15",31.950001
"2194","2020-04-16",32.830002
"2195","2020-04-17",33.810001
"2196","2020-04-20",34.009998
"2197","2020-04-21",32.59
"2198","2020-04-22",33.849998
"2199","2020-04-23",33.52
"2200","2020-04-24",33.290001
"2201","2020-04-27",34.68
"2202","2020-04-28",33.669998
"2203","2020-04-29",35.25
"2204","2020-04-30",36.040001
"2205","2020-05-01",35.619999
"2206","2020-05-04",36.299999
"2207","2020-05-05",37.380001
"2208","2020-05-06",42.599998
"2209","2020-05-07",42.029999
"2210","2020-05-08",43.439999
"2211","2020-05-11",45.5
"2212","2020-05-12",46.18
"2213","2020-05-13",45.279999
"2214","2020-05-14",44.799999
"2215","2020-05-15",47.07
"2216","2020-05-18",46.189999
"2217","2020-05-19",46.209999
"2218","2020-05-20",47.450001
"2219","2020-05-21",47.93
"2220","2020-05-22",49.560001
"2221","2020-05-26",49.32
"2222","2020-05-27",49.099998
"2223","2020-05-28",48.75
"2224","2020-05-29",50.73
"2225","2020-06-01",49.889999
"2226","2020-06-02",50.349998
"2227","2020-06-03",48.82
"2228","2020-06-04",47.580002
"2229","2020-06-05",48.119999
"2230","2020-06-08",49.009998
"2231","2020-06-09",48.16
"2232","2020-06-10",48.599998
"2233","2020-06-11",46
"2234","2020-06-12",46.07
"2235","2020-06-15",47.07
"2236","2020-06-16",47.82
"2237","2020-06-17",48.150002
"2238","2020-06-18",48.43
"2239","2020-06-19",49.970001
"2240","2020-06-22",52.52
"2241","2020-06-23",53.389999
"2242","2020-06-24",55
"2243","2020-06-25",56.98
"2244","2020-06-26",55.080002
"2245","2020-06-29",55.279999
"2246","2020-06-30",55.580002
"2247","2020-07-01",55.23
"2248","2020-07-02",55.240002
"2249","2020-07-06",58.110001
"2250","2020-07-07",57.290001
"2251","2020-07-08",58.759998
"2252","2020-07-09",58
"2253","2020-07-10",57.23
"2254","2020-07-13",55.849998
"2255","2020-07-14",56.169998
"2256","2020-07-15",56.919998
"2257","2020-07-16",57.060001
"2258","2020-07-17",57.880001
"2259","2020-07-20",58.810001
"2260","2020-07-21",58.259998
"2261","2020-07-22",60.049999
"2262","2020-07-23",58.759998
"2263","2020-07-24",58.470001
"2264","2020-07-27",58.900002
"2265","2020-07-28",59.279999
"2266","2020-07-29",60.389999
"2267","2020-07-30",62.029999
"2268","2020-07-31",61.189999
"2269","2020-08-03",63.07
"2270","2020-08-04",61.790001
"2271","2020-08-05",76.379997
"2272","2020-08-06",72.220001
"2273","2020-08-07",76.059998
"2274","2020-08-10",75.839996
"2275","2020-08-11",71.669998
"2276","2020-08-12",72.650002
"2277","2020-08-13",72.410004
"2278","2020-08-14",72.82
"2279","2020-08-17",74.629997
"2280","2020-08-18",73.169998
"2281","2020-08-19",74.260002
"2282","2020-08-20",75.120003
"2283","2020-08-21",75.349998
"2284","2020-08-24",73.290001
"2285","2020-08-25",73.720001
"2286","2020-08-26",73.07
"2287","2020-08-27",73.330002
"2288","2020-08-28",72.440002
"2289","2020-08-31",75.120003
"2290","2020-09-01",75.470001
"2291","2020-09-02",75.379997
"2292","2020-09-03",72.199997
"2293","2020-09-04",71.529999
"2294","2020-09-08",69.699997
"2295","2020-09-09",72.510002
"2296","2020-09-10",70.790001
"2297","2020-09-11",70.540001
"2298","2020-09-14",76.599998
"2299","2020-09-15",78.970001
"2300","2020-09-16",77.790001
"2301","2020-09-17",77.959999
"2302","2020-09-18",79.93
"2303","2020-09-21",78.839996
"2304","2020-09-22",78.160004
"2305","2020-09-23",79.779999
"2306","2020-09-24",75.330002
"2307","2020-09-25",78.25
"2308","2020-09-28",79.669998
"2309","2020-09-29",78.160004
"2310","2020-09-30",77.68
"2311","2020-10-01",80.419998
"2312","2020-10-02",79.82
"2313","2020-10-05",81.559998
"2314","2020-10-06",80.099998
"2315","2020-10-07",80.540001
"2316","2020-10-08",83.449997
"2317","2020-10-09",84.389999
"2318","2020-10-12",81.360001
"2319","2020-10-13",80.110001
"2320","2020-10-14",80.309998
"2321","2020-10-15",79.330002
"2322","2020-10-16",79.629997
"2323","2020-10-19",78.459999
"2324","2020-10-20",74.309998
"2325","2020-10-21",74.269997
"2326","2020-10-22",76.059998
"2327","2020-10-23",77.440002
"2328","2020-10-26",77.269997
"2329","2020-10-27",78.150002
"2330","2020-10-28",77.260002
"2331","2020-10-29",77.720001
"2332","2020-10-30",74.93
"2333","2020-11-02",73.669998
"2334","2020-11-03",73.449997
"2335","2020-11-04",80.919998
"2336","2020-11-05",78.82
"2337","2020-11-06",75.470001
"2338","2020-11-09",71.32
"2339","2020-11-10",72.300003
"2340","2020-11-11",76.190002
"2341","2020-11-12",73.620003
"2342","2020-11-13",72.349998
"2343","2020-11-16",70.879997
"2344","2020-11-17",71.470001
"2345","2020-11-18",70.059998
"2346","2020-11-19",71.089996
"2347","2020-11-20",70.150002
"2348","2020-11-23",70.050003
"2349","2020-11-24",69.040001
"2350","2020-11-25",68.900002
"2351","2020-11-27",70.550003
