"","date","LOPE"
"980","2012-10-10",24.08
"981","2012-10-11",24.120001
"982","2012-10-12",23.889999
"983","2012-10-15",23.48
"984","2012-10-16",23.34
"985","2012-10-17",23
"986","2012-10-18",22.700001
"987","2012-10-19",21.629999
"988","2012-10-22",21.5
"989","2012-10-23",21.15
"990","2012-10-24",21.4
"991","2012-10-25",20.99
"992","2012-10-26",20.889999
"993","2012-10-31",21.76
"994","2012-11-01",21.610001
"995","2012-11-02",24.43
"996","2012-11-05",23.75
"997","2012-11-06",23.93
"998","2012-11-07",23.42
"999","2012-11-08",22.23
"1000","2012-11-09",22.32
"1001","2012-11-12",21.9
"1002","2012-11-13",21.76
"1003","2012-11-14",21.74
"1004","2012-11-15",22.17
"1005","2012-11-16",22.42
"1006","2012-11-19",22.440001
"1007","2012-11-20",22.27
"1008","2012-11-21",22.27
"1009","2012-11-23",22.299999
"1010","2012-11-26",22.290001
"1011","2012-11-27",23.25
"1012","2012-11-28",23.75
"1013","2012-11-29",24.23
"1014","2012-11-30",23.68
"1015","2012-12-03",23.68
"1016","2012-12-04",24.120001
"1017","2012-12-05",23.389999
"1018","2012-12-06",23.469999
"1019","2012-12-07",23.530001
"1020","2012-12-10",23.940001
"1021","2012-12-11",24.280001
"1022","2012-12-12",24.280001
"1023","2012-12-13",24.42
"1024","2012-12-14",24.18
"1025","2012-12-17",24.280001
"1026","2012-12-18",24.440001
"1027","2012-12-19",24.17
"1028","2012-12-20",24.190001
"1029","2012-12-21",23.629999
"1030","2012-12-24",23.620001
"1031","2012-12-26",22.860001
"1032","2012-12-27",22.68
"1033","2012-12-28",22.41
"1034","2012-12-31",23.469999
"1035","2013-01-02",23.530001
"1036","2013-01-03",23.799999
"1037","2013-01-04",23.780001
"1038","2013-01-07",23.629999
"1039","2013-01-08",23.5
"1040","2013-01-09",22.719999
"1041","2013-01-10",22.24
"1042","2013-01-11",22.879999
"1043","2013-01-14",22.76
"1044","2013-01-15",23.129999
"1045","2013-01-16",23.120001
"1046","2013-01-17",23.67
"1047","2013-01-18",23.379999
"1048","2013-01-22",23.43
"1049","2013-01-23",22.969999
"1050","2013-01-24",22.65
"1051","2013-01-25",23.629999
"1052","2013-01-28",23.950001
"1053","2013-01-29",23.76
"1054","2013-01-30",23.209999
"1055","2013-01-31",23.860001
"1056","2013-02-01",24.23
"1057","2013-02-04",23.700001
"1058","2013-02-05",23.809999
"1059","2013-02-06",24.360001
"1060","2013-02-07",24.57
"1061","2013-02-08",24.9
"1062","2013-02-11",25.040001
"1063","2013-02-12",25
"1064","2013-02-13",24.91
"1065","2013-02-14",24.67
"1066","2013-02-15",25.030001
"1067","2013-02-19",25.559999
"1068","2013-02-20",26.379999
"1069","2013-02-21",24.99
"1070","2013-02-22",25.33
"1071","2013-02-25",24.76
"1072","2013-02-26",23.799999
"1073","2013-02-27",24.35
"1074","2013-02-28",23.950001
"1075","2013-03-01",24.02
"1076","2013-03-04",23.040001
"1077","2013-03-05",23.700001
"1078","2013-03-06",23.75
"1079","2013-03-07",23.73
"1080","2013-03-08",24.07
"1081","2013-03-11",24.09
"1082","2013-03-12",24.15
"1083","2013-03-13",24.129999
"1084","2013-03-14",24.34
"1085","2013-03-15",24.030001
"1086","2013-03-18",23.799999
"1087","2013-03-19",23.98
"1088","2013-03-20",24.5
"1089","2013-03-21",24.76
"1090","2013-03-22",24.969999
"1091","2013-03-25",24.9
"1092","2013-03-26",24.799999
"1093","2013-03-27",25.370001
"1094","2013-03-28",25.389999
"1095","2013-04-01",24.120001
"1096","2013-04-02",23.91
"1097","2013-04-03",23.969999
"1098","2013-04-04",24.120001
"1099","2013-04-05",23.780001
"1100","2013-04-08",23.5
"1101","2013-04-09",23.639999
"1102","2013-04-10",24.26
"1103","2013-04-11",24.48
"1104","2013-04-12",24.92
"1105","2013-04-15",24.190001
"1106","2013-04-16",25.030001
"1107","2013-04-17",24.83
"1108","2013-04-18",24.889999
"1109","2013-04-19",25.27
"1110","2013-04-22",25.030001
"1111","2013-04-23",25.32
"1112","2013-04-24",25.15
"1113","2013-04-25",25.73
"1114","2013-04-26",25.43
"1115","2013-04-29",25.709999
"1116","2013-04-30",25.57
"1117","2013-05-01",24.52
"1118","2013-05-02",25.309999
"1119","2013-05-03",25.82
"1120","2013-05-06",25.98
"1121","2013-05-07",25.82
"1122","2013-05-08",29.450001
"1123","2013-05-09",29.68
"1124","2013-05-10",29.84
"1125","2013-05-13",29.57
"1126","2013-05-14",30.450001
"1127","2013-05-15",31.33
"1128","2013-05-16",31.469999
"1129","2013-05-17",32.25
"1130","2013-05-20",32.759998
"1131","2013-05-21",32.799999
"1132","2013-05-22",32.849998
"1133","2013-05-23",32.669998
"1134","2013-05-24",33
"1135","2013-05-28",32.869999
"1136","2013-05-29",32.279999
"1137","2013-05-30",32.709999
"1138","2013-05-31",32.119999
"1139","2013-06-03",31.969999
"1140","2013-06-04",31.59
"1141","2013-06-05",31.5
"1142","2013-06-06",31.85
"1143","2013-06-07",32.59
"1144","2013-06-10",32.619999
"1145","2013-06-11",32.490002
"1146","2013-06-12",32.110001
"1147","2013-06-13",32
"1148","2013-06-14",31.709999
"1149","2013-06-17",31.68
"1150","2013-06-18",31.18
"1151","2013-06-19",31.469999
"1152","2013-06-20",31.629999
"1153","2013-06-21",31.32
"1154","2013-06-24",30.879999
"1155","2013-06-25",31.540001
"1156","2013-06-26",31.459999
"1157","2013-06-27",31.92
"1158","2013-06-28",32.23
"1159","2013-07-01",33.459999
"1160","2013-07-02",33.5
"1161","2013-07-03",34.040001
"1162","2013-07-05",33.849998
"1163","2013-07-08",34.509998
"1164","2013-07-09",34.84
"1165","2013-07-10",35.099998
"1166","2013-07-11",35.700001
"1167","2013-07-12",35.939999
"1168","2013-07-15",36.09
"1169","2013-07-16",35.259998
"1170","2013-07-17",34.509998
"1171","2013-07-18",35.299999
"1172","2013-07-19",34.759998
"1173","2013-07-22",34.880001
"1174","2013-07-23",35.759998
"1175","2013-07-24",35.369999
"1176","2013-07-25",35.990002
"1177","2013-07-26",35.740002
"1178","2013-07-29",35.490002
"1179","2013-07-30",35.25
"1180","2013-07-31",33.82
"1181","2013-08-01",34.32
"1182","2013-08-02",35.200001
"1183","2013-08-05",36.029999
"1184","2013-08-06",35.779999
"1185","2013-08-07",35.5
"1186","2013-08-08",35.049999
"1187","2013-08-09",34.5
"1188","2013-08-12",34.799999
"1189","2013-08-13",34.919998
"1190","2013-08-14",34.939999
"1191","2013-08-15",33.790001
"1192","2013-08-16",33.869999
"1193","2013-08-19",32.75
"1194","2013-08-20",33.32
"1195","2013-08-21",33.290001
"1196","2013-08-22",33.66
"1197","2013-08-23",34.080002
"1198","2013-08-26",34.650002
"1199","2013-08-27",34.509998
"1200","2013-08-28",34.310001
"1201","2013-08-29",34.689999
"1202","2013-08-30",34.509998
"1203","2013-09-03",35.009998
"1204","2013-09-04",35.98
"1205","2013-09-05",36.139999
"1206","2013-09-06",35.509998
"1207","2013-09-09",36.099998
"1208","2013-09-10",36.549999
"1209","2013-09-11",36.450001
"1210","2013-09-12",36.549999
"1211","2013-09-13",36.48
"1212","2013-09-16",36.880001
"1213","2013-09-17",38.009998
"1214","2013-09-18",39.66
"1215","2013-09-19",39.599998
"1216","2013-09-20",39.040001
"1217","2013-09-23",39.029999
"1218","2013-09-24",38.5
"1219","2013-09-25",39.049999
"1220","2013-09-26",39.91
"1221","2013-09-27",40.450001
"1222","2013-09-30",40.240002
"1223","2013-10-01",41.23
"1224","2013-10-02",40.709999
"1225","2013-10-03",40.049999
"1226","2013-10-04",40.310001
"1227","2013-10-07",39.439999
"1228","2013-10-08",39.049999
"1229","2013-10-09",39.07
"1230","2013-10-10",40.369999
"1231","2013-10-11",40.709999
"1232","2013-10-14",40.650002
"1233","2013-10-15",40.669998
"1234","2013-10-16",41.490002
"1235","2013-10-17",42.169998
"1236","2013-10-18",42.110001
"1237","2013-10-21",42.060001
"1238","2013-10-22",42.619999
"1239","2013-10-23",43.66
"1240","2013-10-24",44.200001
"1241","2013-10-25",44.040001
"1242","2013-10-28",43.02
"1243","2013-10-29",43.349998
"1244","2013-10-30",47.889999
"1245","2013-10-31",47.27
"1246","2013-11-01",46.630001
"1247","2013-11-04",46.790001
"1248","2013-11-05",47.009998
"1249","2013-11-06",47.599998
"1250","2013-11-07",46.310001
"1251","2013-11-08",47.389999
"1252","2013-11-11",46.610001
"1253","2013-11-12",46.57
"1254","2013-11-13",47.25
"1255","2013-11-14",45.889999
"1256","2013-11-15",46.599998
"1257","2013-11-18",45.07
"1258","2013-11-19",44.82
"1259","2013-11-20",44.150002
"1260","2013-11-21",44.889999
"1261","2013-11-22",44.759998
"1262","2013-11-25",44.700001
"1263","2013-11-26",44.720001
"1264","2013-11-27",44.849998
"1265","2013-11-29",45.540001
"1266","2013-12-02",45.029999
"1267","2013-12-03",44.459999
"1268","2013-12-04",44
"1269","2013-12-05",44.220001
"1270","2013-12-06",44.41
"1271","2013-12-09",43.91
"1272","2013-12-10",43.98
"1273","2013-12-11",43.32
"1274","2013-12-12",43.07
"1275","2013-12-13",43.439999
"1276","2013-12-16",43.869999
"1277","2013-12-17",43.400002
"1278","2013-12-18",44.330002
"1279","2013-12-19",43.599998
"1280","2013-12-20",44.509998
"1281","2013-12-23",44.529999
"1282","2013-12-24",44.330002
"1283","2013-12-26",44.259998
"1284","2013-12-27",43.57
"1285","2013-12-30",43.580002
"1286","2013-12-31",43.599998
"1287","2014-01-02",43.209999
"1288","2014-01-03",44.009998
"1289","2014-01-06",44.5
"1290","2014-01-07",45.380001
"1291","2014-01-08",47.099998
"1292","2014-01-09",47.200001
"1293","2014-01-10",47.27
"1294","2014-01-13",46.720001
"1295","2014-01-14",47.759998
"1296","2014-01-15",48.150002
"1297","2014-01-16",48.830002
"1298","2014-01-17",49.200001
"1299","2014-01-21",49.48
"1300","2014-01-22",50.73
"1301","2014-01-23",48.98
"1302","2014-01-24",45.970001
"1303","2014-01-27",44.18
"1304","2014-01-28",44.619999
"1305","2014-01-29",43.73
"1306","2014-01-30",44.59
"1307","2014-01-31",43.82
"1308","2014-02-03",42.860001
"1309","2014-02-04",42.759998
"1310","2014-02-05",42.5
"1311","2014-02-06",43.029999
"1312","2014-02-07",43.889999
"1313","2014-02-10",43.549999
"1314","2014-02-11",44.450001
"1315","2014-02-12",45.689999
"1316","2014-02-13",46.259998
"1317","2014-02-14",45.52
"1318","2014-02-18",46.849998
"1319","2014-02-19",45.07
"1320","2014-02-20",45.740002
"1321","2014-02-21",46.189999
"1322","2014-02-24",46.5
"1323","2014-02-25",47.369999
"1324","2014-02-26",47.48
"1325","2014-02-27",47.990002
"1326","2014-02-28",47.400002
"1327","2014-03-03",47.330002
"1328","2014-03-04",47.540001
"1329","2014-03-05",47.380001
"1330","2014-03-06",47.439999
"1331","2014-03-07",47.610001
"1332","2014-03-10",47.709999
"1333","2014-03-11",46.869999
"1334","2014-03-12",46.82
"1335","2014-03-13",46
"1336","2014-03-14",46.16
"1337","2014-03-17",47.27
"1338","2014-03-18",48.400002
"1339","2014-03-19",48.419998
"1340","2014-03-20",48.43
"1341","2014-03-21",47.919998
"1342","2014-03-24",47.369999
"1343","2014-03-25",46.509998
"1344","2014-03-26",46.540001
"1345","2014-03-27",45.869999
"1346","2014-03-28",46.150002
"1347","2014-03-31",46.700001
"1348","2014-04-01",47.5
"1349","2014-04-02",47.75
"1350","2014-04-03",46.970001
"1351","2014-04-04",46.93
"1352","2014-04-07",44.450001
"1353","2014-04-08",44.93
"1354","2014-04-09",45.23
"1355","2014-04-10",43.349998
"1356","2014-04-11",43.580002
"1357","2014-04-14",44.75
"1358","2014-04-15",44.889999
"1359","2014-04-16",45.700001
"1360","2014-04-17",45.619999
"1361","2014-04-21",45.720001
"1362","2014-04-22",46.130001
"1363","2014-04-23",45.77
"1364","2014-04-24",44.689999
"1365","2014-04-25",43.389999
"1366","2014-04-28",41.91
"1367","2014-04-29",43.009998
"1368","2014-04-30",42.98
"1369","2014-05-01",45.990002
"1370","2014-05-02",46.009998
"1371","2014-05-05",45.549999
"1372","2014-05-06",44.52
"1373","2014-05-07",44.720001
"1374","2014-05-08",43.66
"1375","2014-05-09",45
"1376","2014-05-12",46.209999
"1377","2014-05-13",45.52
"1378","2014-05-14",45
"1379","2014-05-15",44.540001
"1380","2014-05-16",45.09
"1381","2014-05-19",45.919998
"1382","2014-05-20",45.330002
"1383","2014-05-21",45.209999
"1384","2014-05-22",44.09
"1385","2014-05-23",44.25
"1386","2014-05-27",44.470001
"1387","2014-05-28",44.009998
"1388","2014-05-29",43.990002
"1389","2014-05-30",44.049999
"1390","2014-06-02",43.740002
"1391","2014-06-03",43.48
"1392","2014-06-04",43.939999
"1393","2014-06-05",44.139999
"1394","2014-06-06",44.02
"1395","2014-06-09",44.200001
"1396","2014-06-10",44.869999
"1397","2014-06-11",44.68
"1398","2014-06-12",44.560001
"1399","2014-06-13",44.709999
"1400","2014-06-16",45.25
"1401","2014-06-17",45.779999
"1402","2014-06-18",46.25
"1403","2014-06-19",45.470001
"1404","2014-06-20",46.169998
"1405","2014-06-23",45.849998
"1406","2014-06-24",45.93
"1407","2014-06-25",46.279999
"1408","2014-06-26",45.880001
"1409","2014-06-27",46.560001
"1410","2014-06-30",45.970001
"1411","2014-07-01",47
"1412","2014-07-02",46.619999
"1413","2014-07-03",47.25
"1414","2014-07-07",46.400002
"1415","2014-07-08",46.43
"1416","2014-07-09",46.32
"1417","2014-07-10",45.689999
"1418","2014-07-11",45.75
"1419","2014-07-14",45.650002
"1420","2014-07-15",45.310001
"1421","2014-07-16",45.02
"1422","2014-07-17",44.57
"1423","2014-07-18",45.299999
"1424","2014-07-21",44.849998
"1425","2014-07-22",45.75
"1426","2014-07-23",45.720001
"1427","2014-07-24",45.150002
"1428","2014-07-25",44.700001
"1429","2014-07-28",44.450001
"1430","2014-07-29",44.509998
"1431","2014-07-30",44.509998
"1432","2014-07-31",43
"1433","2014-08-01",42.66
"1434","2014-08-04",42.560001
"1435","2014-08-05",42.5
"1436","2014-08-06",42.18
"1437","2014-08-07",41.880001
"1438","2014-08-08",42.200001
"1439","2014-08-11",41.970001
"1440","2014-08-12",42.259998
"1441","2014-08-13",42.09
"1442","2014-08-14",42.439999
"1443","2014-08-15",42.73
"1444","2014-08-18",43.740002
"1445","2014-08-19",43.880001
"1446","2014-08-20",43
"1447","2014-08-21",43.119999
"1448","2014-08-22",43.369999
"1449","2014-08-25",43.049999
"1450","2014-08-26",43.23
"1451","2014-08-27",42.700001
"1452","2014-08-28",42.310001
"1453","2014-08-29",43.240002
"1454","2014-09-02",43.25
"1455","2014-09-03",42.57
"1456","2014-09-04",42.630001
"1457","2014-09-05",42.77
"1458","2014-09-08",42.75
"1459","2014-09-09",42.75
"1460","2014-09-10",42.82
"1461","2014-09-11",42.709999
"1462","2014-09-12",42.700001
"1463","2014-09-15",42.419998
"1464","2014-09-16",42.02
"1465","2014-09-17",41.939999
"1466","2014-09-18",42.73
"1467","2014-09-19",42.91
"1468","2014-09-22",42.5
"1469","2014-09-23",41.720001
"1470","2014-09-24",41.73
"1471","2014-09-25",41.07
"1472","2014-09-26",41.09
"1473","2014-09-29",41.610001
"1474","2014-09-30",40.77
"1475","2014-10-01",40.720001
"1476","2014-10-02",42.029999
"1477","2014-10-03",41.709999
"1478","2014-10-06",41.080002
"1479","2014-10-07",40.060001
"1480","2014-10-08",40.029999
"1481","2014-10-09",39.41
"1482","2014-10-10",38.27
"1483","2014-10-13",37.470001
"1484","2014-10-14",37.310001
"1485","2014-10-15",38.950001
"1486","2014-10-16",39.549999
"1487","2014-10-17",40.029999
"1488","2014-10-20",40.68
"1489","2014-10-21",40.700001
"1490","2014-10-22",40.509998
"1491","2014-10-23",40.970001
"1492","2014-10-24",41.150002
"1493","2014-10-27",41.209999
"1494","2014-10-28",42.959999
"1495","2014-10-29",43.220001
"1496","2014-10-30",46.970001
"1497","2014-10-31",47.900002
"1498","2014-11-03",46.810001
"1499","2014-11-04",47.950001
"1500","2014-11-05",47.150002
"1501","2014-11-06",47.639999
"1502","2014-11-07",47.68
"1503","2014-11-10",47.650002
"1504","2014-11-11",48.080002
"1505","2014-11-12",48.209999
"1506","2014-11-13",48.040001
"1507","2014-11-14",48.639999
"1508","2014-11-17",47.25
"1509","2014-11-18",46.970001
"1510","2014-11-19",46.220001
"1511","2014-11-20",46.720001
"1512","2014-11-21",46.419998
"1513","2014-11-24",46.639999
"1514","2014-11-25",46.259998
"1515","2014-11-26",46.130001
"1516","2014-11-28",45.669998
"1517","2014-12-01",45.75
"1518","2014-12-02",45.830002
"1519","2014-12-03",46.049999
"1520","2014-12-04",45.950001
"1521","2014-12-05",46.380001
"1522","2014-12-08",45.080002
"1523","2014-12-09",46.43
"1524","2014-12-10",45.259998
"1525","2014-12-11",45.310001
"1526","2014-12-12",44.91
"1527","2014-12-15",45.490002
"1528","2014-12-16",44.830002
"1529","2014-12-17",46.580002
"1530","2014-12-18",46.48
"1531","2014-12-19",46.560001
"1532","2014-12-22",47.23
"1533","2014-12-23",47.259998
"1534","2014-12-24",47.5
"1535","2014-12-26",47.099998
"1536","2014-12-29",47.080002
"1537","2014-12-30",46.740002
"1538","2014-12-31",46.66
"1539","2015-01-02",45.580002
"1540","2015-01-05",45.34
"1541","2015-01-06",44.560001
"1542","2015-01-07",44.900002
"1543","2015-01-08",44.900002
"1544","2015-01-09",44.139999
"1545","2015-01-12",43.939999
"1546","2015-01-13",44.59
"1547","2015-01-14",43.950001
"1548","2015-01-15",43.09
"1549","2015-01-16",43.349998
"1550","2015-01-20",43.07
"1551","2015-01-21",43.650002
"1552","2015-01-22",44.650002
"1553","2015-01-23",44.73
"1554","2015-01-26",44.919998
"1555","2015-01-27",44.560001
"1556","2015-01-28",44.290001
"1557","2015-01-29",45.060001
"1558","2015-01-30",43.82
"1559","2015-02-02",44.200001
"1560","2015-02-03",45.450001
"1561","2015-02-04",44.84
"1562","2015-02-05",45.41
"1563","2015-02-06",44.049999
"1564","2015-02-09",44.18
"1565","2015-02-10",43.860001
"1566","2015-02-11",43.990002
"1567","2015-02-12",44.59
"1568","2015-02-13",44.75
"1569","2015-02-17",44.610001
"1570","2015-02-18",45.400002
"1571","2015-02-19",46.950001
"1572","2015-02-20",46.68
"1573","2015-02-23",46.09
"1574","2015-02-24",46.349998
"1575","2015-02-25",46.43
"1576","2015-02-26",46.41
"1577","2015-02-27",45.860001
"1578","2015-03-02",46.110001
"1579","2015-03-03",45.299999
"1580","2015-03-04",45.049999
"1581","2015-03-05",44.91
"1582","2015-03-06",44.360001
"1583","2015-03-09",44.650002
"1584","2015-03-10",44.23
"1585","2015-03-11",44.130001
"1586","2015-03-12",45.889999
"1587","2015-03-13",45.310001
"1588","2015-03-16",45.349998
"1589","2015-03-17",45.560001
"1590","2015-03-18",45.75
"1591","2015-03-19",45.470001
"1592","2015-03-20",45.139999
"1593","2015-03-23",45.509998
"1594","2015-03-24",45.860001
"1595","2015-03-25",44.07
"1596","2015-03-26",43.580002
"1597","2015-03-27",43.689999
"1598","2015-03-30",43.360001
"1599","2015-03-31",43.299999
"1600","2015-04-01",43.799999
"1601","2015-04-02",44.09
"1602","2015-04-06",43.880001
"1603","2015-04-07",43.639999
"1604","2015-04-08",43.490002
"1605","2015-04-09",43.25
"1606","2015-04-10",43.18
"1607","2015-04-13",42.98
"1608","2015-04-14",42.830002
"1609","2015-04-15",44.009998
"1610","2015-04-16",44.810001
"1611","2015-04-17",44.5
"1612","2015-04-20",45.040001
"1613","2015-04-21",44.799999
"1614","2015-04-22",44.689999
"1615","2015-04-23",45.650002
"1616","2015-04-24",45.110001
"1617","2015-04-27",44.450001
"1618","2015-04-28",44.75
"1619","2015-04-29",44
"1620","2015-04-30",45.279999
"1621","2015-05-01",43.169998
"1622","2015-05-04",43.189999
"1623","2015-05-05",43.040001
"1624","2015-05-06",42.59
"1625","2015-05-07",43.240002
"1626","2015-05-08",43.540001
"1627","2015-05-11",42.91
"1628","2015-05-12",42.299999
"1629","2015-05-13",42.41
"1630","2015-05-14",42.669998
"1631","2015-05-15",42.259998
"1632","2015-05-18",42.650002
"1633","2015-05-19",42.830002
"1634","2015-05-20",42.75
"1635","2015-05-21",42.779999
"1636","2015-05-22",42.52
"1637","2015-05-26",41.900002
"1638","2015-05-27",42.869999
"1639","2015-05-28",42.509998
"1640","2015-05-29",42.709999
"1641","2015-06-01",43
"1642","2015-06-02",42.869999
"1643","2015-06-03",42.720001
"1644","2015-06-04",41.91
"1645","2015-06-05",42.790001
"1646","2015-06-08",41.919998
"1647","2015-06-09",42.25
"1648","2015-06-10",42.389999
"1649","2015-06-11",42.66
"1650","2015-06-12",43
"1651","2015-06-15",42.720001
"1652","2015-06-16",43.169998
"1653","2015-06-17",43.099998
"1654","2015-06-18",43.439999
"1655","2015-06-19",43.799999
"1656","2015-06-22",43.52
"1657","2015-06-23",43.700001
"1658","2015-06-24",43.34
"1659","2015-06-25",43.919998
"1660","2015-06-26",43.939999
"1661","2015-06-29",42.759998
"1662","2015-06-30",42.400002
"1663","2015-07-01",42.740002
"1664","2015-07-02",42.77
"1665","2015-07-06",42.880001
"1666","2015-07-07",42.560001
"1667","2015-07-08",42.18
"1668","2015-07-09",42.799999
"1669","2015-07-10",43.59
"1670","2015-07-13",43.650002
"1671","2015-07-14",43.27
"1672","2015-07-15",43.380001
"1673","2015-07-16",44.450001
"1674","2015-07-17",44.369999
"1675","2015-07-20",44.900002
"1676","2015-07-21",44.099998
"1677","2015-07-22",44.400002
"1678","2015-07-23",44.200001
"1679","2015-07-24",43.75
"1680","2015-07-27",43.110001
"1681","2015-07-28",42.919998
"1682","2015-07-29",44.07
"1683","2015-07-30",43.369999
"1684","2015-07-31",43.43
"1685","2015-08-03",43.16
"1686","2015-08-04",43
"1687","2015-08-05",43.279999
"1688","2015-08-06",42.73
"1689","2015-08-07",42.080002
"1690","2015-08-10",42.59
"1691","2015-08-11",39.84
"1692","2015-08-12",39.720001
"1693","2015-08-13",39.52
"1694","2015-08-14",39.220001
"1695","2015-08-17",39.52
"1696","2015-08-18",38.599998
"1697","2015-08-19",37.119999
"1698","2015-08-20",36.970001
"1699","2015-08-21",37.200001
"1700","2015-08-24",36.5
"1701","2015-08-25",35.900002
"1702","2015-08-26",36.490002
"1703","2015-08-27",37.290001
"1704","2015-08-28",37.48
"1705","2015-08-31",36.959999
"1706","2015-09-01",36.560001
"1707","2015-09-02",36.869999
"1708","2015-09-03",37.130001
"1709","2015-09-04",37.049999
"1710","2015-09-08",37.73
"1711","2015-09-09",37.849998
"1712","2015-09-10",37.240002
"1713","2015-09-11",38.009998
"1714","2015-09-14",37.009998
"1715","2015-09-15",37.299999
"1716","2015-09-16",37.919998
"1717","2015-09-17",37.68
"1718","2015-09-18",37.560001
"1719","2015-09-21",37.669998
"1720","2015-09-22",37.880001
"1721","2015-09-23",38.279999
"1722","2015-09-24",38.290001
"1723","2015-09-25",38.279999
"1724","2015-09-28",37.639999
"1725","2015-09-29",37.689999
"1726","2015-09-30",37.990002
"1727","2015-10-01",37.310001
"1728","2015-10-02",37.700001
"1729","2015-10-05",38.619999
"1730","2015-10-06",38.889999
"1731","2015-10-07",39.48
"1732","2015-10-08",39.950001
"1733","2015-10-09",40.419998
"1734","2015-10-12",40.439999
"1735","2015-10-13",40.139999
"1736","2015-10-14",39.09
"1737","2015-10-15",39.009998
"1738","2015-10-16",39.200001
"1739","2015-10-19",39.389999
"1740","2015-10-20",40.130001
"1741","2015-10-21",38.66
"1742","2015-10-22",38.150002
"1743","2015-10-23",39.389999
"1744","2015-10-26",39.02
"1745","2015-10-27",38.009998
"1746","2015-10-28",38.650002
"1747","2015-10-29",40.73
"1748","2015-10-30",41.560001
"1749","2015-11-02",41.310001
"1750","2015-11-03",41.41
"1751","2015-11-04",41.16
"1752","2015-11-05",40.93
"1753","2015-11-06",41.279999
"1754","2015-11-09",40.220001
"1755","2015-11-10",40.16
"1756","2015-11-11",39.759998
"1757","2015-11-12",38.470001
"1758","2015-11-13",38.009998
"1759","2015-11-16",38.650002
"1760","2015-11-17",38.77
"1761","2015-11-18",39.119999
"1762","2015-11-19",38.709999
"1763","2015-11-20",39.07
"1764","2015-11-23",38.939999
"1765","2015-11-24",39.790001
"1766","2015-11-25",39.630001
"1767","2015-11-27",39.610001
"1768","2015-11-30",39.619999
"1769","2015-12-01",39.439999
"1770","2015-12-02",38.66
"1771","2015-12-03",38.380001
"1772","2015-12-04",38.959999
"1773","2015-12-07",38.419998
"1774","2015-12-08",37.75
"1775","2015-12-09",37.669998
"1776","2015-12-10",38.380001
"1777","2015-12-11",38.220001
"1778","2015-12-14",38.57
"1779","2015-12-15",38.950001
"1780","2015-12-16",39.549999
"1781","2015-12-17",39.490002
"1782","2015-12-18",38.459999
"1783","2015-12-21",38.610001
"1784","2015-12-22",39.25
"1785","2015-12-23",40.240002
"1786","2015-12-24",40.07
"1787","2015-12-28",40.5
"1788","2015-12-29",40.740002
"1789","2015-12-30",40.560001
"1790","2015-12-31",40.119999
"1791","2016-01-04",38.580002
"1792","2016-01-05",38.27
"1793","2016-01-06",37.080002
"1794","2016-01-07",36.169998
"1795","2016-01-08",36.009998
"1796","2016-01-11",35.93
"1797","2016-01-12",36.580002
"1798","2016-01-13",35.599998
"1799","2016-01-14",36.009998
"1800","2016-01-15",36.049999
"1801","2016-01-19",36.84
"1802","2016-01-20",37.189999
"1803","2016-01-21",37.5
"1804","2016-01-22",37.919998
"1805","2016-01-25",37.490002
"1806","2016-01-26",37.66
"1807","2016-01-27",36.439999
"1808","2016-01-28",36.369999
"1809","2016-01-29",37.650002
"1810","2016-02-01",37.59
"1811","2016-02-02",36.459999
"1812","2016-02-03",36.5
"1813","2016-02-04",35.419998
"1814","2016-02-05",34.360001
"1815","2016-02-08",34.919998
"1816","2016-02-09",34.57
"1817","2016-02-10",34.099998
"1818","2016-02-11",33.740002
"1819","2016-02-12",34.049999
"1820","2016-02-16",34.150002
"1821","2016-02-17",33.630001
"1822","2016-02-18",38.240002
"1823","2016-02-19",38.209999
"1824","2016-02-22",38.900002
"1825","2016-02-23",38
"1826","2016-02-24",38.389999
"1827","2016-02-25",38.200001
"1828","2016-02-26",38.5
"1829","2016-02-29",38.98
"1830","2016-03-01",40.389999
"1831","2016-03-02",40.509998
"1832","2016-03-03",41.389999
"1833","2016-03-04",40.209999
"1834","2016-03-07",41.84
"1835","2016-03-08",41.299999
"1836","2016-03-09",41.98
"1837","2016-03-10",42.23
"1838","2016-03-11",41.919998
"1839","2016-03-14",42.82
"1840","2016-03-15",41.490002
"1841","2016-03-16",41.880001
"1842","2016-03-17",42.689999
"1843","2016-03-18",42.77
"1844","2016-03-21",43.009998
"1845","2016-03-22",42.240002
"1846","2016-03-23",41.740002
"1847","2016-03-24",42.240002
"1848","2016-03-28",41.860001
"1849","2016-03-29",42.830002
"1850","2016-03-30",42.599998
"1851","2016-03-31",42.740002
"1852","2016-04-01",43
"1853","2016-04-04",42.990002
"1854","2016-04-05",42.700001
"1855","2016-04-06",43.040001
"1856","2016-04-07",42.41
"1857","2016-04-08",42.509998
"1858","2016-04-11",42.400002
"1859","2016-04-12",42.57
"1860","2016-04-13",43.450001
"1861","2016-04-14",42.889999
"1862","2016-04-15",43.52
"1863","2016-04-18",44.009998
"1864","2016-04-19",43.98
"1865","2016-04-20",43.52
"1866","2016-04-21",43.439999
"1867","2016-04-22",44.189999
"1868","2016-04-25",43.869999
"1869","2016-04-26",44.439999
"1870","2016-04-27",44.950001
"1871","2016-04-28",44.57
"1872","2016-04-29",43.73
"1873","2016-05-02",44.049999
"1874","2016-05-03",43.540001
"1875","2016-05-04",43.099998
