"","date","EDIT"
"968","2019-12-05",30.389999
"969","2019-12-06",30.92
"970","2019-12-09",30.32
"971","2019-12-10",30.690001
"972","2019-12-11",29.58
"973","2019-12-12",30.129999
"974","2019-12-13",29.9
"975","2019-12-16",31.129999
"976","2019-12-17",31.334999
"977","2019-12-18",32.07
"978","2019-12-19",32.169998
"979","2019-12-20",31.889999
"980","2019-12-23",32.240002
"981","2019-12-24",32.630001
"982","2019-12-26",32.049999
"983","2019-12-27",30.459999
"984","2019-12-30",29.5
"985","2019-12-31",29.610001
"986","2020-01-02",29.440001
"987","2020-01-03",29
"988","2020-01-06",29.73
"989","2020-01-07",29.959999
"990","2020-01-08",30.99
"991","2020-01-09",30.65
"992","2020-01-10",30.68
"993","2020-01-13",31.16
"994","2020-01-14",32.509998
"995","2020-01-15",32.779999
"996","2020-01-16",32.02
"997","2020-01-17",30.639999
"998","2020-01-21",29.93
"999","2020-01-22",30.040001
"1000","2020-01-23",28.969999
"1001","2020-01-24",28.35
"1002","2020-01-27",27.969999
"1003","2020-01-28",28.24
"1004","2020-01-29",27.799999
"1005","2020-01-30",26.84
"1006","2020-01-31",26.43
"1007","2020-02-03",27.139999
"1008","2020-02-04",28.370001
"1009","2020-02-05",28.639999
"1010","2020-02-06",28.049999
"1011","2020-02-07",26.35
"1012","2020-02-10",27.91
"1013","2020-02-11",26.99
"1014","2020-02-12",26.860001
"1015","2020-02-13",26.84
"1016","2020-02-14",26.82
"1017","2020-02-18",26.91
"1018","2020-02-19",26.540001
"1019","2020-02-20",26.299999
"1020","2020-02-21",24.73
"1021","2020-02-24",23.690001
"1022","2020-02-25",22.48
"1023","2020-02-26",22.41
"1024","2020-02-27",20.98
"1025","2020-02-28",22.18
"1026","2020-03-02",22.719999
"1027","2020-03-03",21.959999
"1028","2020-03-04",23.01
"1029","2020-03-05",25.15
"1030","2020-03-06",23.969999
"1031","2020-03-09",21.280001
"1032","2020-03-10",21.709999
"1033","2020-03-11",20.27
"1034","2020-03-12",17.76
"1035","2020-03-13",19.35
"1036","2020-03-16",14.88
"1037","2020-03-17",16.780001
"1038","2020-03-18",18.290001
"1039","2020-03-19",20
"1040","2020-03-20",19.08
"1041","2020-03-23",19.58
"1042","2020-03-24",21.700001
"1043","2020-03-25",20.84
"1044","2020-03-26",21
"1045","2020-03-27",19.959999
"1046","2020-03-30",20.25
"1047","2020-03-31",19.83
"1048","2020-04-01",18.5
"1049","2020-04-02",19.98
"1050","2020-04-03",19.559999
"1051","2020-04-06",21.35
"1052","2020-04-07",21.120001
"1053","2020-04-08",20.610001
"1054","2020-04-09",22.129999
"1055","2020-04-13",22.35
"1056","2020-04-14",23.309999
"1057","2020-04-15",22.530001
"1058","2020-04-16",23.25
"1059","2020-04-17",24
"1060","2020-04-20",24.82
"1061","2020-04-21",23.639999
"1062","2020-04-22",24.32
"1063","2020-04-23",24.049999
"1064","2020-04-24",25.01
"1065","2020-04-27",25.4
"1066","2020-04-28",24.57
"1067","2020-04-29",24.299999
"1068","2020-04-30",23.120001
"1069","2020-05-01",22.200001
"1070","2020-05-04",24.940001
"1071","2020-05-05",25.6
"1072","2020-05-06",25.01
"1073","2020-05-07",24.1
"1074","2020-05-08",24.709999
"1075","2020-05-11",27.43
"1076","2020-05-12",25.475
"1077","2020-05-13",24.51
"1078","2020-05-14",24.33
"1079","2020-05-15",26.280001
"1080","2020-05-18",27.059999
"1081","2020-05-19",27.07
"1082","2020-05-20",28.559999
"1083","2020-05-21",29.280001
"1084","2020-05-22",30.1
"1085","2020-05-26",27.41
"1086","2020-05-27",27.860001
"1087","2020-05-28",27.290001
"1088","2020-05-29",27.07
"1089","2020-06-01",27.42
"1090","2020-06-02",28.219999
"1091","2020-06-03",27.459999
"1092","2020-06-04",27.040001
"1093","2020-06-05",26.66
"1094","2020-06-08",27.120001
"1095","2020-06-09",26.809999
"1096","2020-06-10",27.49
"1097","2020-06-11",25.01
"1098","2020-06-12",26.99
"1099","2020-06-15",28.940001
"1100","2020-06-16",30.879999
"1101","2020-06-17",29.889999
"1102","2020-06-18",32.450001
"1103","2020-06-19",32.16
"1104","2020-06-22",33.189999
"1105","2020-06-23",34.34
"1106","2020-06-24",30.73
"1107","2020-06-25",31.41
"1108","2020-06-26",28.92
"1109","2020-06-29",29.34
"1110","2020-06-30",29.58
"1111","2020-07-01",30.85
"1112","2020-07-02",30.530001
"1113","2020-07-06",30.68
"1114","2020-07-07",32.169998
"1115","2020-07-08",34.630001
"1116","2020-07-09",34.490002
"1117","2020-07-10",32.875
"1118","2020-07-13",31.48
"1119","2020-07-14",31.620001
"1120","2020-07-15",32.619999
"1121","2020-07-16",32.209999
"1122","2020-07-17",32.23
"1123","2020-07-20",32.560001
"1124","2020-07-21",30.32
"1125","2020-07-22",30.200001
"1126","2020-07-23",30.33
"1127","2020-07-24",29.879999
"1128","2020-07-27",31.700001
"1129","2020-07-28",30.200001
"1130","2020-07-29",30.040001
"1131","2020-07-30",30.629999
"1132","2020-07-31",29.360001
"1133","2020-08-03",31.57
"1134","2020-08-04",31.879999
"1135","2020-08-05",32.490002
"1136","2020-08-06",36.84
"1137","2020-08-07",34.709999
"1138","2020-08-10",35.509998
"1139","2020-08-11",34.189999
"1140","2020-08-12",34.75
"1141","2020-08-13",35.32
"1142","2020-08-14",34.919998
"1143","2020-08-17",36.650002
"1144","2020-08-18",37.16
"1145","2020-08-19",36.970001
"1146","2020-08-20",36.759998
"1147","2020-08-21",36.080002
"1148","2020-08-24",34.23
"1149","2020-08-25",35.02
"1150","2020-08-26",34.630001
"1151","2020-08-27",34.419998
"1152","2020-08-28",34.959999
"1153","2020-08-31",35.23
"1154","2020-09-01",35.029999
"1155","2020-09-02",36.16
"1156","2020-09-03",31.940001
"1157","2020-09-04",30.469999
"1158","2020-09-08",29.25
"1159","2020-09-09",30.950001
"1160","2020-09-10",30.4
"1161","2020-09-11",29.99
"1162","2020-09-14",31.33
"1163","2020-09-15",31.9
"1164","2020-09-16",33.220001
"1165","2020-09-17",32.700001
"1166","2020-09-18",33.900002
"1167","2020-09-21",32.34
"1168","2020-09-22",32.759998
"1169","2020-09-23",31.450001
"1170","2020-09-24",29.08
"1171","2020-09-25",29.41
"1172","2020-09-28",29.139999
"1173","2020-09-29",29.040001
"1174","2020-09-30",28.059999
"1175","2020-10-01",28.17
"1176","2020-10-02",27.07
"1177","2020-10-05",29.139999
"1178","2020-10-06",28.76
"1179","2020-10-07",31.040001
"1180","2020-10-08",30.709999
"1181","2020-10-09",33.09
"1182","2020-10-12",32.220001
"1183","2020-10-13",32.77
"1184","2020-10-14",32.16
"1185","2020-10-15",32.25
"1186","2020-10-16",33.66
"1187","2020-10-19",33.459999
"1188","2020-10-20",33.18
"1189","2020-10-21",30.27
"1190","2020-10-22",32.255001
"1191","2020-10-23",32.759998
"1192","2020-10-26",32.130001
"1193","2020-10-27",32.505001
"1194","2020-10-28",31.605
"1195","2020-10-29",32.794998
"1196","2020-10-30",30.940001
"1197","2020-11-02",31.299999
"1198","2020-11-03",28.309999
"1199","2020-11-04",30.450001
"1200","2020-11-05",31.549999
"1201","2020-11-06",30.49
"1202","2020-11-09",30.41
"1203","2020-11-10",29.879999
"1204","2020-11-11",29.1
"1205","2020-11-12",27.799999
"1206","2020-11-13",29.23
"1207","2020-11-16",29.059999
"1208","2020-11-17",28.75
"1209","2020-11-18",27.690001
"1210","2020-11-19",28.030001
"1211","2020-11-20",28.42
"1212","2020-11-23",29.33
"1213","2020-11-24",29.02
"1214","2020-11-25",29.450001
"1215","2020-11-27",31.34
