"","date","OBCI"
"1938","2014-09-12",3.13
"1939","2014-09-15",3.12
"1940","2014-09-16",3.12
"1941","2014-09-17",3.06
"1942","2014-09-18",3.05
"1943","2014-09-19",3.03
"1944","2014-09-22",3.03
"1945","2014-09-23",3.03
"1946","2014-09-24",3.57
"1947","2014-09-25",3.35
"1948","2014-09-26",3.48
"1949","2014-09-29",3.7
"1950","2014-09-30",4.09
"1951","2014-10-01",4.05
"1952","2014-10-02",3.7
"1953","2014-10-03",3.74
"1954","2014-10-06",3.85
"1955","2014-10-07",3.62
"1956","2014-10-08",4.45
"1957","2014-10-09",5.1
"1958","2014-10-10",5.56
"1959","2014-10-13",4.92
"1960","2014-10-14",4.49
"1961","2014-10-15",4.09
"1962","2014-10-16",4.26
"1963","2014-10-17",4.49
"1964","2014-10-20",4.2
"1965","2014-10-21",4.41
"1966","2014-10-22",4.19
"1967","2014-10-23",4.28
"1968","2014-10-24",4.22
"1969","2014-10-27",4.11
"1970","2014-10-28",3.85
"1971","2014-10-29",3.47
"1972","2014-10-30",3.71
"1973","2014-10-31",3.73
"1974","2014-11-03",3.7
"1975","2014-11-04",3.67
"1976","2014-11-05",3.54
"1977","2014-11-06",3.45
"1978","2014-11-07",3.48
"1979","2014-11-10",3.3
"1980","2014-11-11",3.46
"1981","2014-11-12",3.53
"1982","2014-11-13",3.4
"1983","2014-11-14",3.68
"1984","2014-11-17",3.46
"1985","2014-11-18",3.49
"1986","2014-11-19",3.5
"1987","2014-11-20",3.52
"1988","2014-11-21",3.48
"1989","2014-11-24",3.49
"1990","2014-11-25",3.62
"1991","2014-11-26",3.62
"1992","2014-11-28",3.64
"1993","2014-12-01",3.56
"1994","2014-12-02",3.45
"1995","2014-12-03",3.32
"1996","2014-12-04",3.37
"1997","2014-12-05",3.34
"1998","2014-12-08",3.32
"1999","2014-12-09",3.34
"2000","2014-12-10",3.27
"2001","2014-12-11",3.31
"2002","2014-12-12",3.17
"2003","2014-12-15",3.19
"2004","2014-12-16",3.28
"2005","2014-12-17",3.67
"2006","2014-12-18",4.34
"2007","2014-12-19",4.74
"2008","2014-12-22",4.6
"2009","2014-12-23",4.52
"2010","2014-12-24",4.55
"2011","2014-12-26",4.52
"2012","2014-12-29",4.47
"2013","2014-12-30",4.45
"2014","2014-12-31",4.52
"2015","2015-01-02",4.35
"2016","2015-01-05",4.33
"2017","2015-01-06",4.49
"2018","2015-01-07",4.36
"2019","2015-01-08",4.65
"2020","2015-01-09",4.77
"2021","2015-01-12",5.19
"2022","2015-01-13",5.19
"2023","2015-01-14",4.83
"2024","2015-01-15",4.69
"2025","2015-01-16",4.6
"2026","2015-01-20",4.94
"2027","2015-01-21",4.93
"2028","2015-01-22",5.01
"2029","2015-01-23",4.86
"2030","2015-01-26",4.8
"2031","2015-01-27",4.8
"2032","2015-01-28",4.87
"2033","2015-01-29",4.85
"2034","2015-01-30",4.8
"2035","2015-02-02",4.61
"2036","2015-02-03",4.41
"2037","2015-02-04",4.34
"2038","2015-02-05",4.45
"2039","2015-02-06",4.47
"2040","2015-02-09",4.45
"2041","2015-02-10",4.59
"2042","2015-02-11",4.48
"2043","2015-02-12",4.63
"2044","2015-02-13",4.95
"2045","2015-02-17",5.47
"2046","2015-02-18",5.39
"2047","2015-02-19",5.32
"2048","2015-02-20",5.36
"2049","2015-02-23",5.33
"2050","2015-02-24",5.2
"2051","2015-02-25",5.11
"2052","2015-02-26",5.05
"2053","2015-02-27",5.02
"2054","2015-03-02",4.98
"2055","2015-03-03",5.16
"2056","2015-03-04",5.07
"2057","2015-03-05",5.12
"2058","2015-03-06",5.04
"2059","2015-03-09",5.06
"2060","2015-03-10",5.02
"2061","2015-03-11",4.82
"2062","2015-03-12",4.8
"2063","2015-03-13",4.78
"2064","2015-03-16",4.76
"2065","2015-03-17",4.71
"2066","2015-03-18",4.67
"2067","2015-03-19",4.51
"2068","2015-03-20",4.41
"2069","2015-03-23",4.57
"2070","2015-03-24",4.54
"2071","2015-03-25",4.39
"2072","2015-03-26",4.47
"2073","2015-03-27",4.59
"2074","2015-03-30",4.64
"2075","2015-03-31",4.26
"2076","2015-04-01",4.04
"2077","2015-04-02",4.02
"2078","2015-04-06",4.05
"2079","2015-04-07",4.05
"2080","2015-04-08",4.08
"2081","2015-04-09",3.97
"2082","2015-04-10",3.81
"2083","2015-04-13",3.82
"2084","2015-04-14",3.75
"2085","2015-04-15",3.89
"2086","2015-04-16",3.86
"2087","2015-04-17",3.77
"2088","2015-04-20",3.67
"2089","2015-04-21",3.77
"2090","2015-04-22",3.86
"2091","2015-04-23",3.77
"2092","2015-04-24",3.82
"2093","2015-04-27",3.84
"2094","2015-04-28",3.83
"2095","2015-04-29",3.86
"2096","2015-04-30",3.82
"2097","2015-05-01",3.78
"2098","2015-05-04",3.63
"2099","2015-05-05",3.62
"2100","2015-05-06",3.51
"2101","2015-05-07",3.51
"2102","2015-05-08",3.37
"2103","2015-05-11",3.41
"2104","2015-05-12",3.39
"2105","2015-05-13",3.33
"2106","2015-05-14",3.45
"2107","2015-05-15",3.74
"2108","2015-05-18",4.14
"2109","2015-05-19",4.07
"2110","2015-05-20",3.91
"2111","2015-05-21",4.12
"2112","2015-05-22",4.09
"2113","2015-05-26",4.15
"2114","2015-05-27",4.06
"2115","2015-05-28",4.01
"2116","2015-05-29",3.96
"2117","2015-06-01",3.9
"2118","2015-06-02",3.86
"2119","2015-06-03",3.89
"2120","2015-06-04",3.88
"2121","2015-06-05",3.92
"2122","2015-06-08",3.85
"2123","2015-06-09",3.92
"2124","2015-06-10",3.86
"2125","2015-06-11",3.89
"2126","2015-06-12",3.95
"2127","2015-06-15",3.88
"2128","2015-06-16",3.84
"2129","2015-06-17",3.81
"2130","2015-06-18",3.77
"2131","2015-06-19",3.83
"2132","2015-06-22",3.69
"2133","2015-06-23",3.72
"2134","2015-06-24",3.75
"2135","2015-06-25",3.82
"2136","2015-06-26",3.66
"2137","2015-06-29",3.62
"2138","2015-06-30",3.57
"2139","2015-07-01",3.57
"2140","2015-07-02",3.63
"2141","2015-07-06",3.52
"2142","2015-07-07",3.65
"2143","2015-07-08",3.34
"2144","2015-07-09",3.31
"2145","2015-07-10",3.33
"2146","2015-07-13",3.39
"2147","2015-07-14",3.36
"2148","2015-07-15",3.39
"2149","2015-07-16",3.38
"2150","2015-07-17",3.44
"2151","2015-07-20",3.29
"2152","2015-07-21",3.28
"2153","2015-07-22",3.3
"2154","2015-07-23",3.32
"2155","2015-07-24",3.25
"2156","2015-07-27",3.14
"2157","2015-07-28",3.12
"2158","2015-07-29",3.21
"2159","2015-07-30",3.2
"2160","2015-07-31",3.25
"2161","2015-08-03",3.22
"2162","2015-08-04",3.25
"2163","2015-08-05",3.25
"2164","2015-08-06",3.21
"2165","2015-08-07",3.29
"2166","2015-08-10",3.23
"2167","2015-08-11",3.21
"2168","2015-08-12",3.16
"2169","2015-08-13",3.17
"2170","2015-08-14",2.86
"2171","2015-08-17",2.67
"2172","2015-08-18",2.7
"2173","2015-08-19",2.77
"2174","2015-08-20",2.66
"2175","2015-08-21",2.65
"2176","2015-08-24",2.57
"2177","2015-08-25",2.65
"2178","2015-08-26",2.66
"2179","2015-08-27",2.64
"2180","2015-08-28",2.58
"2181","2015-08-31",2.57
"2182","2015-09-01",2.58
"2183","2015-09-02",2.65
"2184","2015-09-03",2.63
"2185","2015-09-04",2.6
"2186","2015-09-08",2.63
"2187","2015-09-09",2.63
"2188","2015-09-10",2.54
"2189","2015-09-11",2.53
"2190","2015-09-14",2.5
"2191","2015-09-15",2.62
"2192","2015-09-16",2.62
"2193","2015-09-17",2.69
"2194","2015-09-18",2.68
"2195","2015-09-21",2.68
"2196","2015-09-22",2.63
"2197","2015-09-23",2.61
"2198","2015-09-24",2.64
"2199","2015-09-25",2.6
"2200","2015-09-28",2.53
"2201","2015-09-29",2.53
"2202","2015-09-30",2.62
"2203","2015-10-01",2.64
"2204","2015-10-02",2.63
"2205","2015-10-05",2.73
"2206","2015-10-06",2.73
"2207","2015-10-07",2.71
"2208","2015-10-08",2.85
"2209","2015-10-09",2.61
"2210","2015-10-12",2.83
"2211","2015-10-13",2.83
"2212","2015-10-14",2.73
"2213","2015-10-15",2.72
"2214","2015-10-16",2.86
"2215","2015-10-19",2.86
"2216","2015-10-20",2.75
"2217","2015-10-21",2.75
"2218","2015-10-22",2.79
"2219","2015-10-23",2.89
"2220","2015-10-26",2.92
"2221","2015-10-27",2.86
"2222","2015-10-28",2.98
"2223","2015-10-29",2.98
"2224","2015-10-30",2.98
"2225","2015-11-02",2.9
"2226","2015-11-03",2.94
"2227","2015-11-04",2.89
"2228","2015-11-05",2.97
"2229","2015-11-06",2.96
"2230","2015-11-09",2.96
"2231","2015-11-10",3.07
"2232","2015-11-11",3.11
"2233","2015-11-12",3.13
"2234","2015-11-13",2.68
"2235","2015-11-16",2.67
"2236","2015-11-17",2.63
"2237","2015-11-18",2.45
"2238","2015-11-19",2.23
"2239","2015-11-20",2.22
"2240","2015-11-23",2.19
"2241","2015-11-24",2.45
"2242","2015-11-25",2.25
"2243","2015-11-27",2.23
"2244","2015-11-30",2.28
"2245","2015-12-01",2.4
"2246","2015-12-02",2.29
"2247","2015-12-03",2.28
"2248","2015-12-04",2.28
"2249","2015-12-07",2.2
"2250","2015-12-08",2.18
"2251","2015-12-09",2.18
"2252","2015-12-10",2.19
"2253","2015-12-11",2.19
"2254","2015-12-14",2.07
"2255","2015-12-15",2.18
"2256","2015-12-16",2.21
"2257","2015-12-17",2.25
"2258","2015-12-18",2.15
"2259","2015-12-21",2.19
"2260","2015-12-22",2.16
"2261","2015-12-23",2.2
"2262","2015-12-24",2.16
"2263","2015-12-28",2.15
"2264","2015-12-29",2.13
"2265","2015-12-30",2.25
"2266","2015-12-31",2.14
"2267","2016-01-04",2.11
"2268","2016-01-05",2.12
"2269","2016-01-06",2.2
"2270","2016-01-07",2.2
"2271","2016-01-08",2.24
"2272","2016-01-11",2.29
"2273","2016-01-12",2.24
"2274","2016-01-13",2.01
"2275","2016-01-14",2.18
"2276","2016-01-15",2.06
"2277","2016-01-19",1.94
"2278","2016-01-20",2.1
"2279","2016-01-21",2.1
"2280","2016-01-22",2.13
"2281","2016-01-25",2.12
"2282","2016-01-26",2.12
"2283","2016-01-27",2.13
"2284","2016-01-28",2.1
"2285","2016-01-29",2.1
"2286","2016-02-01",2.11
"2287","2016-02-02",2.11
"2288","2016-02-03",2.01
"2289","2016-02-04",2.02
"2290","2016-02-05",2.05
"2291","2016-02-08",1.96
"2292","2016-02-09",1.98
"2293","2016-02-10",2.05
"2294","2016-02-11",2.05
"2295","2016-02-12",1.97
"2296","2016-02-16",2.04
"2297","2016-02-17",2.04
"2298","2016-02-18",1.96
"2299","2016-02-19",2
"2300","2016-02-22",2.09
"2301","2016-02-23",2.09
"2302","2016-02-24",2
"2303","2016-02-25",2
"2304","2016-02-26",2.11
"2305","2016-02-29",1.99
"2306","2016-03-01",2.1
"2307","2016-03-02",2.05
"2308","2016-03-03",2.12
"2309","2016-03-04",2.39
"2310","2016-03-07",2.35
"2311","2016-03-08",2.42
"2312","2016-03-09",2.39
"2313","2016-03-10",2.36
"2314","2016-03-11",2.37
"2315","2016-03-14",2.33
"2316","2016-03-15",2.33
"2317","2016-03-16",2.59
"2318","2016-03-17",2.34
"2319","2016-03-18",2.47
"2320","2016-03-21",2.6
"2321","2016-03-22",2.51
"2322","2016-03-23",2.54
"2323","2016-03-24",2.42
"2324","2016-03-28",2.35
"2325","2016-03-29",2.34
"2326","2016-03-30",2.3
"2327","2016-03-31",2.33
"2328","2016-04-01",2.33
"2329","2016-04-04",2.35
"2330","2016-04-05",2.31
"2331","2016-04-06",2.43
"2332","2016-04-07",2.43
"2333","2016-04-08",2.41
"2334","2016-04-11",2.41
"2335","2016-04-12",2.27
"2336","2016-04-13",2.38
"2337","2016-04-14",2.38
"2338","2016-04-15",2.18
"2339","2016-04-18",2.2
"2340","2016-04-19",2.35
"2341","2016-04-20",2.33
"2342","2016-04-21",2.31
"2343","2016-04-22",2.31
"2344","2016-04-25",2.24
"2345","2016-04-26",2.3
"2346","2016-04-27",2.3
"2347","2016-04-28",2.26
"2348","2016-04-29",2.35
"2349","2016-05-02",2.32
"2350","2016-05-03",2.32
"2351","2016-05-04",2.32
"2352","2016-05-05",2.32
"2353","2016-05-06",2.33
"2354","2016-05-09",2.35
"2355","2016-05-10",2.35
"2356","2016-05-11",2.25
"2357","2016-05-12",2.3
"2358","2016-05-13",2.28
"2359","2016-05-16",2.4
"2360","2016-05-17",2.49
"2361","2016-05-18",2.5
"2362","2016-05-19",2.49
"2363","2016-05-20",2.33
"2364","2016-05-23",2.39
"2365","2016-05-24",2.37
"2366","2016-05-25",2.37
"2367","2016-05-26",2.31
"2368","2016-05-27",2.39
"2369","2016-05-31",2.39
"2370","2016-06-01",2.44
"2371","2016-06-02",2.41
"2372","2016-06-03",2.28
"2373","2016-06-06",2.33
"2374","2016-06-07",2.34
"2375","2016-06-08",2.45
"2376","2016-06-09",2.36
"2377","2016-06-10",2.37
"2378","2016-06-13",2.37
"2379","2016-06-14",2.37
"2380","2016-06-15",2.36
"2381","2016-06-16",2.28
"2382","2016-06-17",2.25
"2383","2016-06-20",2.3
"2384","2016-06-21",2.25
"2385","2016-06-22",2.25
"2386","2016-06-23",2.26
"2387","2016-06-24",2.38
"2388","2016-06-27",2.28
"2389","2016-06-28",2.28
"2390","2016-06-29",2.27
"2391","2016-06-30",2.43
"2392","2016-07-01",2.4
"2393","2016-07-05",2.31
"2394","2016-07-06",2.31
"2395","2016-07-07",2.25
"2396","2016-07-08",2.23
"2397","2016-07-11",2.23
"2398","2016-07-12",2.25
"2399","2016-07-13",2.25
"2400","2016-07-14",2.25
"2401","2016-07-15",2.23
"2402","2016-07-18",2.25
"2403","2016-07-19",2.25
"2404","2016-07-20",2.25
"2405","2016-07-21",2.25
"2406","2016-07-22",2.23
"2407","2016-07-25",2.19
"2408","2016-07-26",2.15
"2409","2016-07-27",2.25
"2410","2016-07-28",2.26
"2411","2016-07-29",2.13
"2412","2016-08-01",2.23
"2413","2016-08-02",2.13
"2414","2016-08-03",2.15
"2415","2016-08-04",2.22
"2416","2016-08-05",2.19
"2417","2016-08-08",2.25
"2418","2016-08-09",2.21
"2419","2016-08-10",2.25
"2420","2016-08-11",2.25
"2421","2016-08-12",2.2
"2422","2016-08-15",2.81
"2423","2016-08-16",2.8
"2424","2016-08-17",2.8
"2425","2016-08-18",2.67
"2426","2016-08-19",2.72
"2427","2016-08-22",2.79
"2428","2016-08-23",2.64
"2429","2016-08-24",2.65
"2430","2016-08-25",2.67
"2431","2016-08-26",2.63
"2432","2016-08-29",2.63
"2433","2016-08-30",2.56
"2434","2016-08-31",2.62
"2435","2016-09-01",2.66
"2436","2016-09-02",2.62
"2437","2016-09-06",2.64
"2438","2016-09-07",2.61
"2439","2016-09-08",2.56
"2440","2016-09-09",2.56
"2441","2016-09-12",2.56
"2442","2016-09-13",2.56
"2443","2016-09-14",2.59
"2444","2016-09-15",2.62
"2445","2016-09-16",2.7
"2446","2016-09-19",2.66
"2447","2016-09-20",2.68
"2448","2016-09-21",2.64
"2449","2016-09-22",2.64
"2450","2016-09-23",2.67
"2451","2016-09-26",2.89
"2452","2016-09-27",2.88
"2453","2016-09-28",2.82
"2454","2016-09-29",2.85
"2455","2016-09-30",2.82
"2456","2016-10-03",2.94
"2457","2016-10-04",2.88
"2458","2016-10-05",2.99
"2459","2016-10-06",2.88
"2460","2016-10-07",2.81
"2461","2016-10-10",2.85
"2462","2016-10-11",2.83
"2463","2016-10-12",2.83
"2464","2016-10-13",2.81
"2465","2016-10-14",2.67
"2466","2016-10-17",2.7
"2467","2016-10-18",2.7
"2468","2016-10-19",2.75
"2469","2016-10-20",2.84
"2470","2016-10-21",2.66
"2471","2016-10-24",2.73
"2472","2016-10-25",2.74
"2473","2016-10-26",2.67
"2474","2016-10-27",2.79
"2475","2016-10-28",2.91
"2476","2016-10-31",2.85
"2477","2016-11-01",2.74
"2478","2016-11-02",2.7
"2479","2016-11-03",2.67
"2480","2016-11-04",2.75
"2481","2016-11-07",2.7
"2482","2016-11-08",2.69
"2483","2016-11-09",2.74
"2484","2016-11-10",2.74
"2485","2016-11-11",2.87
"2486","2016-11-14",3.93
"2487","2016-11-15",3.69
"2488","2016-11-16",3.55
"2489","2016-11-17",3.56
"2490","2016-11-18",3.42
"2491","2016-11-21",3.39
"2492","2016-11-22",3.44
"2493","2016-11-23",3.63
"2494","2016-11-25",3.77
"2495","2016-11-28",3.66
"2496","2016-11-29",3.83
"2497","2016-11-30",3.64
"2498","2016-12-01",3.7
"2499","2016-12-02",3.53
"2500","2016-12-05",3.56
"2501","2016-12-06",3.6
"2502","2016-12-07",3.7
"2503","2016-12-08",3.85
"2504","2016-12-09",3.82
"2505","2016-12-12",4.3
"2506","2016-12-13",4.25
"2507","2016-12-14",4.14
"2508","2016-12-15",4.04
"2509","2016-12-16",4.04
"2510","2016-12-19",4.06
"2511","2016-12-20",4.08
"2512","2016-12-21",4.07
"2513","2016-12-22",3.91
"2514","2016-12-23",3.98
"2515","2016-12-27",3.64
"2516","2016-12-28",3.69
"2517","2016-12-29",3.76
"2518","2016-12-30",3.76
"2519","2017-01-03",3.74
"2520","2017-01-04",3.79
"2521","2017-01-05",3.75
"2522","2017-01-06",3.85
"2523","2017-01-09",4.02
"2524","2017-01-10",3.99
"2525","2017-01-11",4.08
"2526","2017-01-12",4.22
"2527","2017-01-13",4.18
"2528","2017-01-17",4
"2529","2017-01-18",4.24
"2530","2017-01-19",4.21
"2531","2017-01-20",4.22
"2532","2017-01-23",4.46
"2533","2017-01-24",4.3
"2534","2017-01-25",4.44
"2535","2017-01-26",4.3
"2536","2017-01-27",4.06
"2537","2017-01-30",3.85
"2538","2017-01-31",3.81
"2539","2017-02-01",3.68
"2540","2017-02-02",3.86
"2541","2017-02-03",4.1
"2542","2017-02-06",4.01
"2543","2017-02-07",4.35
"2544","2017-02-08",4.07
"2545","2017-02-09",4.27
"2546","2017-02-10",4.3
"2547","2017-02-13",4.29
"2548","2017-02-14",4.2
"2549","2017-02-15",4.25
"2550","2017-02-16",4.22
"2551","2017-02-17",4.12
"2552","2017-02-21",4.26
"2553","2017-02-22",4.25
"2554","2017-02-23",4.07
"2555","2017-02-24",4.06
"2556","2017-02-27",4.25
"2557","2017-02-28",4.2
"2558","2017-03-01",4.23
"2559","2017-03-02",4.22
"2560","2017-03-03",4.26
"2561","2017-03-06",4.13
"2562","2017-03-07",4.16
"2563","2017-03-08",4.28
"2564","2017-03-09",4.8
"2565","2017-03-10",4.5
"2566","2017-03-13",4.79
"2567","2017-03-14",4.66
"2568","2017-03-15",4.51
"2569","2017-03-16",4.51
"2570","2017-03-17",4.37
"2571","2017-03-20",4.59
"2572","2017-03-21",4.58
"2573","2017-03-22",4.36
"2574","2017-03-23",4.36
"2575","2017-03-24",4.51
"2576","2017-03-27",4.65
"2577","2017-03-28",4.51
"2578","2017-03-29",4.64
"2579","2017-03-30",4.8
"2580","2017-03-31",4.69
"2581","2017-04-03",4.51
"2582","2017-04-04",4.41
"2583","2017-04-05",4.56
"2584","2017-04-06",4.61
"2585","2017-04-07",4.75
"2586","2017-04-10",4.84
"2587","2017-04-11",4.71
"2588","2017-04-12",4.7
"2589","2017-04-13",4.71
"2590","2017-04-17",4.8
"2591","2017-04-18",4.9
"2592","2017-04-19",4.81
"2593","2017-04-20",4.74
"2594","2017-04-21",4.79
"2595","2017-04-24",4.56
"2596","2017-04-25",4.69
"2597","2017-04-26",4.76
"2598","2017-04-27",4.83
"2599","2017-04-28",4.87
"2600","2017-05-01",5
"2601","2017-05-02",5.06
"2602","2017-05-03",4.99
"2603","2017-05-04",4.95
"2604","2017-05-05",4.79
"2605","2017-05-08",4.77
"2606","2017-05-09",5
"2607","2017-05-10",4.77
"2608","2017-05-11",4.87
"2609","2017-05-12",4.74
"2610","2017-05-15",4.44
"2611","2017-05-16",4.32
"2612","2017-05-17",4.26
"2613","2017-05-18",4.41
"2614","2017-05-19",4.36
"2615","2017-05-22",4.35
"2616","2017-05-23",4.33
"2617","2017-05-24",4.14
"2618","2017-05-25",4.18
"2619","2017-05-26",4.22
"2620","2017-05-30",4.16
"2621","2017-05-31",4.15
"2622","2017-06-01",4.16
"2623","2017-06-02",4.1
"2624","2017-06-05",4.11
"2625","2017-06-06",4.07
"2626","2017-06-07",4.15
"2627","2017-06-08",4.19
"2628","2017-06-09",4.19
"2629","2017-06-12",4.08
"2630","2017-06-13",4.05
"2631","2017-06-14",4.07
"2632","2017-06-15",4.1
"2633","2017-06-16",4.07
"2634","2017-06-19",4.07
"2635","2017-06-20",3.98
"2636","2017-06-21",3.96
"2637","2017-06-22",3.99
"2638","2017-06-23",3.94
"2639","2017-06-26",3.95
"2640","2017-06-27",3.95
"2641","2017-06-28",4.05
"2642","2017-06-29",4.06
"2643","2017-06-30",4.1
"2644","2017-07-03",4.1
"2645","2017-07-05",4.12
"2646","2017-07-06",4.14
"2647","2017-07-07",4.14
"2648","2017-07-10",4.14
"2649","2017-07-11",4.05
"2650","2017-07-12",4.16
"2651","2017-07-13",4.04
"2652","2017-07-14",4.14
"2653","2017-07-17",4
"2654","2017-07-18",4.03
"2655","2017-07-19",4.05
"2656","2017-07-20",4
"2657","2017-07-21",4
"2658","2017-07-24",3.97
"2659","2017-07-25",4.07
"2660","2017-07-26",4.16
"2661","2017-07-27",4.1
"2662","2017-07-28",4.08
"2663","2017-07-31",4.1
"2664","2017-08-01",3.99
"2665","2017-08-02",3.97
"2666","2017-08-03",3.96
"2667","2017-08-04",4.02
"2668","2017-08-07",4.06
"2669","2017-08-08",3.98
"2670","2017-08-09",3.77
"2671","2017-08-10",3.69
"2672","2017-08-11",3.8
"2673","2017-08-14",3.96
"2674","2017-08-15",4.04
"2675","2017-08-16",4.04
"2676","2017-08-17",4.02
"2677","2017-08-18",3.94
"2678","2017-08-21",4.04
"2679","2017-08-22",4.05
"2680","2017-08-23",4.04
"2681","2017-08-24",4
"2682","2017-08-25",4.03
"2683","2017-08-28",4.1
"2684","2017-08-29",4.14
"2685","2017-08-30",4.2
"2686","2017-08-31",4.34
"2687","2017-09-01",4.47
"2688","2017-09-05",4.5
"2689","2017-09-06",4.53
"2690","2017-09-07",4.46
"2691","2017-09-08",5.04
"2692","2017-09-11",4.8
"2693","2017-09-12",4.91
"2694","2017-09-13",5.08
"2695","2017-09-14",4.75
"2696","2017-09-15",4.82
"2697","2017-09-18",4.66
"2698","2017-09-19",4.8
"2699","2017-09-20",4.78
"2700","2017-09-21",4.79
"2701","2017-09-22",4.85
"2702","2017-09-25",4.81
"2703","2017-09-26",4.74
"2704","2017-09-27",4.99
"2705","2017-09-28",5.09
"2706","2017-09-29",5.05
"2707","2017-10-02",5.35
"2708","2017-10-03",5.08
"2709","2017-10-04",5.14
"2710","2017-10-05",5.15
"2711","2017-10-06",5.1
"2712","2017-10-09",5.09
"2713","2017-10-10",5.11
"2714","2017-10-11",5.31
"2715","2017-10-12",5.25
"2716","2017-10-13",5.44
"2717","2017-10-16",5.36
"2718","2017-10-17",5.15
"2719","2017-10-18",5.05
"2720","2017-10-19",5.2
"2721","2017-10-20",5.04
"2722","2017-10-23",4.98
"2723","2017-10-24",4.79
"2724","2017-10-25",4.76
"2725","2017-10-26",4.7
"2726","2017-10-27",4.62
"2727","2017-10-30",4.36
"2728","2017-10-31",4.46
"2729","2017-11-01",4.45
"2730","2017-11-02",4.47
"2731","2017-11-03",4.46
"2732","2017-11-06",4.59
"2733","2017-11-07",4.5
"2734","2017-11-08",4.5
"2735","2017-11-09",4.5
"2736","2017-11-10",4.53
"2737","2017-11-13",4.4
"2738","2017-11-14",4.17
"2739","2017-11-15",4.16
"2740","2017-11-16",4.38
"2741","2017-11-17",4.29
"2742","2017-11-20",4.23
"2743","2017-11-21",4.16
"2744","2017-11-22",4.15
"2745","2017-11-24",4.19
"2746","2017-11-27",4.16
"2747","2017-11-28",4.23
"2748","2017-11-29",4.16
"2749","2017-11-30",4.17
"2750","2017-12-01",4.2
"2751","2017-12-04",4.18
"2752","2017-12-05",4.18
"2753","2017-12-06",4.25
"2754","2017-12-07",4.07
"2755","2017-12-08",4.09
"2756","2017-12-11",4.1
"2757","2017-12-12",4.04
"2758","2017-12-13",4.11
"2759","2017-12-14",4.08
"2760","2017-12-15",4.05
"2761","2017-12-18",4.05
"2762","2017-12-19",4.2
"2763","2017-12-20",4.15
"2764","2017-12-21",4.26
"2765","2017-12-22",4.02
"2766","2017-12-26",4.5
"2767","2017-12-27",4.24
"2768","2017-12-28",4.25
"2769","2017-12-29",4.34
"2770","2018-01-02",4.1
"2771","2018-01-03",4.14
"2772","2018-01-04",4.13
"2773","2018-01-05",4.11
"2774","2018-01-08",4.07
"2775","2018-01-09",3.95
"2776","2018-01-10",3.95
"2777","2018-01-11",4.15
"2778","2018-01-12",4.04
"2779","2018-01-16",4.05
"2780","2018-01-17",4.05
"2781","2018-01-18",4.04
"2782","2018-01-19",4.15
"2783","2018-01-22",4.18
"2784","2018-01-23",4.18
"2785","2018-01-24",4.05
"2786","2018-01-25",4.15
"2787","2018-01-26",4.07
"2788","2018-01-29",4.05
"2789","2018-01-30",4.22
"2790","2018-01-31",4.1
"2791","2018-02-01",4.12
"2792","2018-02-02",4.13
"2793","2018-02-05",4.02
"2794","2018-02-06",4.15
"2795","2018-02-07",4.02
"2796","2018-02-08",3.9
"2797","2018-02-09",3.77
"2798","2018-02-12",3.91
"2799","2018-02-13",3.9
"2800","2018-02-14",3.93
"2801","2018-02-15",4.01
"2802","2018-02-16",3.87
"2803","2018-02-20",3.95
"2804","2018-02-21",3.88
"2805","2018-02-22",3.93
"2806","2018-02-23",3.99
"2807","2018-02-26",4.01
"2808","2018-02-27",3.93
"2809","2018-02-28",3.89
"2810","2018-03-01",3.89
"2811","2018-03-02",3.89
"2812","2018-03-05",3.94
"2813","2018-03-06",3.84
"2814","2018-03-07",3.86
"2815","2018-03-08",3.87
"2816","2018-03-09",3.8
"2817","2018-03-12",3.86
"2818","2018-03-13",3.82
"2819","2018-03-14",3.89
"2820","2018-03-15",3.86
"2821","2018-03-16",3.85
"2822","2018-03-19",3.99
"2823","2018-03-20",4.05
"2824","2018-03-21",3.98
"2825","2018-03-22",3.83
"2826","2018-03-23",4
"2827","2018-03-26",4
"2828","2018-03-27",3.94
"2829","2018-03-28",3.95
"2830","2018-03-29",4.12
"2831","2018-04-02",3.9
"2832","2018-04-03",3.77
"2833","2018-04-04",3.85
"2834","2018-04-05",3.77
"2835","2018-04-06",3.6
"2836","2018-04-09",3.5
"2837","2018-04-10",3.32
"2838","2018-04-11",3.51
"2839","2018-04-12",3.42
"2840","2018-04-13",3.51
"2841","2018-04-16",3.46
"2842","2018-04-17",3.43
"2843","2018-04-18",3.41
"2844","2018-04-19",3.52
"2845","2018-04-20",3.5
"2846","2018-04-23",3.57
"2847","2018-04-24",3.5
"2848","2018-04-25",3.47
"2849","2018-04-26",3.3
"2850","2018-04-27",3.47
"2851","2018-04-30",3.38
"2852","2018-05-01",3.33
"2853","2018-05-02",3.33
"2854","2018-05-03",3.3
"2855","2018-05-04",3.33
"2856","2018-05-07",3.3
"2857","2018-05-08",3.33
"2858","2018-05-09",3.4
"2859","2018-05-10",3.45
"2860","2018-05-11",3.3
"2861","2018-05-14",3.33
"2862","2018-05-15",3.43
"2863","2018-05-16",3.35
"2864","2018-05-17",3.44
"2865","2018-05-18",3.49
"2866","2018-05-21",3.49
"2867","2018-05-22",3.49
"2868","2018-05-23",3.45
"2869","2018-05-24",3.46
"2870","2018-05-25",3.47
"2871","2018-05-29",3.5
