"","date","ARKR"
"585","2009-04-29",11.21
"586","2009-04-30",11.45
"587","2009-05-01",11.55
"588","2009-05-04",11.84
"589","2009-05-05",11.5
"590","2009-05-06",11.79
"591","2009-05-07",12.04
"592","2009-05-08",12.22
"593","2009-05-11",11.6
"594","2009-05-12",11.66
"595","2009-05-13",11.87
"596","2009-05-14",11.98
"597","2009-05-15",11.75
"598","2009-05-18",11.76
"599","2009-05-19",11.85
"600","2009-05-20",11.75
"601","2009-05-21",12.34
"602","2009-05-22",12.46
"603","2009-05-26",12.85
"604","2009-05-27",12.8
"605","2009-05-28",13.12
"606","2009-05-29",12.86
"607","2009-06-01",13.49
"608","2009-06-02",13.24
"609","2009-06-03",13.07
"610","2009-06-04",14.09
"611","2009-06-05",13.22
"612","2009-06-08",13.22
"613","2009-06-09",13.07
"614","2009-06-10",13.25
"615","2009-06-11",13.25
"616","2009-06-12",12.79
"617","2009-06-15",12.71
"618","2009-06-16",12.64
"619","2009-06-17",12.61
"620","2009-06-18",12.35
"621","2009-06-19",12.5
"622","2009-06-22",12.68
"623","2009-06-23",12.5
"624","2009-06-24",12.4
"625","2009-06-25",12.4
"626","2009-06-26",12.35
"627","2009-06-29",12.74
"628","2009-06-30",12.5
"629","2009-07-01",13.02
"630","2009-07-02",12.81
"631","2009-07-06",12.5
"632","2009-07-07",12.8
"633","2009-07-08",12.85
"634","2009-07-09",12.69
"635","2009-07-10",12.72
"636","2009-07-13",12.44
"637","2009-07-14",12.57
"638","2009-07-15",12.5
"639","2009-07-16",12.05
"640","2009-07-17",12.43
"641","2009-07-20",12.75
"642","2009-07-21",12.75
"643","2009-07-22",13.5
"644","2009-07-23",13.18
"645","2009-07-24",13.18
"646","2009-07-27",12.79
"647","2009-07-28",13.56
"648","2009-07-29",13.53
"649","2009-07-30",13.01
"650","2009-07-31",12.74
"651","2009-08-03",13.45
"652","2009-08-04",13.2
"653","2009-08-05",13.01
"654","2009-08-06",13
"655","2009-08-07",13.6
"656","2009-08-10",13.65
"657","2009-08-11",13.5
"658","2009-08-12",13.5
"659","2009-08-13",13.33
"660","2009-08-14",13.29
"661","2009-08-17",12.95
"662","2009-08-18",13.15
"663","2009-08-19",13.01
"664","2009-08-20",13.02
"665","2009-08-21",14
"666","2009-08-24",13.8
"667","2009-08-25",13.85
"668","2009-08-26",13.86
"669","2009-08-27",13.64
"670","2009-08-28",13.5
"671","2009-08-31",13.5
"672","2009-09-01",13.5
"673","2009-09-02",13.52
"674","2009-09-03",13.9
"675","2009-09-04",13.9
"676","2009-09-08",13.79
"677","2009-09-09",13.9
"678","2009-09-10",13.9
"679","2009-09-11",13.75
"680","2009-09-14",13.66
"681","2009-09-15",13.94
"682","2009-09-16",15.4
"683","2009-09-17",17
"684","2009-09-18",16.200001
"685","2009-09-21",17.15
"686","2009-09-22",18.4
"687","2009-09-23",18.719999
"688","2009-09-24",18.25
"689","2009-09-25",18.4
"690","2009-09-28",18.940001
"691","2009-09-29",18.9
"692","2009-09-30",17.26
"693","2009-10-01",17.799999
"694","2009-10-02",17.25
"695","2009-10-05",17
"696","2009-10-06",16.33
"697","2009-10-07",16.33
"698","2009-10-08",15.89
"699","2009-10-09",15.98
"700","2009-10-12",15.15
"701","2009-10-13",16.67
"702","2009-10-14",15.91
"703","2009-10-15",16.68
"704","2009-10-16",16.379999
"705","2009-10-19",16.219999
"706","2009-10-20",16.16
"707","2009-10-21",15.7
"708","2009-10-22",15.38
"709","2009-10-23",15.37
"710","2009-10-26",15.05
"711","2009-10-27",15.5
"712","2009-10-28",15.09
"713","2009-10-29",13.4
"714","2009-10-30",12.48
"715","2009-11-02",12.8
"716","2009-11-03",12.74
"717","2009-11-04",13.12
"718","2009-11-05",13.9
"719","2009-11-06",13.9
"720","2009-11-09",14
"721","2009-11-10",13.95
"722","2009-11-11",14.11
"723","2009-11-12",13.42
"724","2009-11-13",13.5
"725","2009-11-16",13.21
"726","2009-11-17",13.72
"727","2009-11-18",13.39
"728","2009-11-19",13.35
"729","2009-11-20",13.29
"730","2009-11-23",13.78
"731","2009-11-24",13.5
"732","2009-11-25",13.75
"733","2009-11-27",13.84
"734","2009-11-30",13.98
"735","2009-12-01",15.05
"736","2009-12-02",15.18
"737","2009-12-03",14.3
"738","2009-12-04",14.75
"739","2009-12-07",14.48
"740","2009-12-08",14.48
"741","2009-12-09",14.25
"742","2009-12-10",14.49
"743","2009-12-11",14.32
"744","2009-12-14",14.05
"745","2009-12-15",13.9
"746","2009-12-16",13.75
"747","2009-12-17",13.58
"748","2009-12-18",13.61
"749","2009-12-21",14.03
"750","2009-12-22",13.81
"751","2009-12-23",13.85
"752","2009-12-24",13.75
"753","2009-12-28",13.74
"754","2009-12-29",14.71
"755","2009-12-30",14.73
"756","2009-12-31",14.45
"757","2010-01-04",13.8
"758","2010-01-05",13.88
"759","2010-01-06",13.75
"760","2010-01-07",13.88
"761","2010-01-08",13.9
"762","2010-01-11",14.2
"763","2010-01-12",14.27
"764","2010-01-13",14.1
"765","2010-01-14",14.14
"766","2010-01-15",13.82
"767","2010-01-19",13.87
"768","2010-01-20",13.8
"769","2010-01-21",13.66
"770","2010-01-22",13.65
"771","2010-01-25",13.9
"772","2010-01-26",13.66
"773","2010-01-27",13.88
"774","2010-01-28",13.7
"775","2010-01-29",13.73
"776","2010-02-01",13.6
"777","2010-02-02",13.5
"778","2010-02-03",13.6
"779","2010-02-04",13.48
"780","2010-02-05",13.63
"781","2010-02-08",13.63
"782","2010-02-09",13.5
"783","2010-02-10",13.5
"784","2010-02-11",13.9
"785","2010-02-12",13.9
"786","2010-02-16",13.53
"787","2010-02-17",13.4
"788","2010-02-18",13.4
"789","2010-02-19",13.41
"790","2010-02-22",13.34
"791","2010-02-23",13.5
"792","2010-02-24",13.5
"793","2010-02-25",13.48
"794","2010-02-26",13.48
"795","2010-03-01",13.48
"796","2010-03-02",13.65
"797","2010-03-03",13.25
"798","2010-03-04",13.21
"799","2010-03-05",13.42
"800","2010-03-08",13.5
"801","2010-03-09",13.74
"802","2010-03-10",13.74
"803","2010-03-11",13.5
"804","2010-03-12",13.49
"805","2010-03-15",13.39
"806","2010-03-16",13.5
"807","2010-03-17",13.63
"808","2010-03-18",13.63
"809","2010-03-19",13.75
"810","2010-03-22",13.56
"811","2010-03-23",13.5
"812","2010-03-24",13.4
"813","2010-03-25",13.59
"814","2010-03-26",13.5
"815","2010-03-29",13.43
"816","2010-03-30",13.38
"817","2010-03-31",13.45
"818","2010-04-01",13.35
"819","2010-04-05",13.35
"820","2010-04-06",13.35
"821","2010-04-07",13.49
"822","2010-04-08",13.73
"823","2010-04-09",13.64
"824","2010-04-12",13.88
"825","2010-04-13",14.14
"826","2010-04-14",14.3
"827","2010-04-15",14.68
"828","2010-04-16",14.11
"829","2010-04-19",14.18
"830","2010-04-20",14.27
"831","2010-04-21",14.15
"832","2010-04-22",14.11
"833","2010-04-23",14.93
"834","2010-04-26",14.87
"835","2010-04-27",14.63
"836","2010-04-28",14.36
"837","2010-04-29",14.33
"838","2010-04-30",14.05
"839","2010-05-03",14.5
"840","2010-05-04",14.25
"841","2010-05-05",13.7
"842","2010-05-06",13.51
"843","2010-05-07",13.79
"844","2010-05-10",13.6
"845","2010-05-11",13.8
"846","2010-05-12",13.8
"847","2010-05-13",13.79
"848","2010-05-14",13.84
"849","2010-05-17",13.88
"850","2010-05-18",13.98
"851","2010-05-19",13.95
"852","2010-05-20",13.76
"853","2010-05-21",13.74
"854","2010-05-24",14.11
"855","2010-05-25",13.78
"856","2010-05-26",13.88
"857","2010-05-27",14.24
"858","2010-05-28",14.29
"859","2010-06-01",14.47
"860","2010-06-02",14.12
"861","2010-06-03",14
"862","2010-06-04",13.86
"863","2010-06-07",13.66
"864","2010-06-08",13.65
"865","2010-06-09",13.36
"866","2010-06-10",13.54
"867","2010-06-11",13.57
"868","2010-06-14",13.78
"869","2010-06-15",13.65
"870","2010-06-16",13.55
"871","2010-06-17",13.65
"872","2010-06-18",13.79
"873","2010-06-21",13.59
"874","2010-06-22",13.55
"875","2010-06-23",13.45
"876","2010-06-24",13.39
"877","2010-06-25",13.47
"878","2010-06-28",13.5
"879","2010-06-29",13.43
"880","2010-06-30",13.4
"881","2010-07-01",13.14
"882","2010-07-02",12.9
"883","2010-07-06",12.55
"884","2010-07-07",12.61
"885","2010-07-08",12.6
"886","2010-07-09",13.22
"887","2010-07-12",13.06
"888","2010-07-13",13.48
"889","2010-07-14",13.25
"890","2010-07-15",13.33
"891","2010-07-16",12.66
"892","2010-07-19",12.73
"893","2010-07-20",12.84
"894","2010-07-21",12.89
"895","2010-07-22",12.91
"896","2010-07-23",13.12
"897","2010-07-26",13.44
"898","2010-07-27",13.5
"899","2010-07-28",13.62
"900","2010-07-29",13.6
"901","2010-07-30",13.6
"902","2010-08-02",13.15
"903","2010-08-03",13.44
"904","2010-08-04",13.41
"905","2010-08-05",13.41
"906","2010-08-06",13.35
"907","2010-08-09",13.54
"908","2010-08-10",13.25
"909","2010-08-11",13.4
"910","2010-08-12",12.87
"911","2010-08-13",14.01
"912","2010-08-16",13.81
"913","2010-08-17",13.99
"914","2010-08-18",14.1
"915","2010-08-19",13.9
"916","2010-08-20",13.5
"917","2010-08-23",13.52
"918","2010-08-24",13.41
"919","2010-08-25",13.46
"920","2010-08-26",13.5
"921","2010-08-27",13.65
"922","2010-08-30",13.9
"923","2010-08-31",13.75
"924","2010-09-01",13.85
"925","2010-09-02",14.3
"926","2010-09-03",14.79
"927","2010-09-07",14.99
"928","2010-09-08",15
"929","2010-09-09",14.67
"930","2010-09-10",14.78
"931","2010-09-13",14.64
"932","2010-09-14",14.64
"933","2010-09-15",14.43
"934","2010-09-16",14.66
"935","2010-09-17",14.6
"936","2010-09-20",14.69
"937","2010-09-21",14.37
"938","2010-09-22",14.5
"939","2010-09-23",14.06
"940","2010-09-24",14.71
"941","2010-09-27",14.96
"942","2010-09-28",14.79
"943","2010-09-29",14.68
"944","2010-09-30",14.75
"945","2010-10-01",14.59
"946","2010-10-04",14.8
"947","2010-10-05",14.8
"948","2010-10-06",14.37
"949","2010-10-07",14.25
"950","2010-10-08",14.7
"951","2010-10-11",14.78
"952","2010-10-12",14.56
"953","2010-10-13",14.65
"954","2010-10-14",14.75
"955","2010-10-15",14.5
"956","2010-10-18",14.67
"957","2010-10-19",14.61
"958","2010-10-20",14.8
"959","2010-10-21",14.51
"960","2010-10-22",14.62
"961","2010-10-25",14.83
"962","2010-10-26",14.9
"963","2010-10-27",14.9
"964","2010-10-28",14.7
"965","2010-10-29",14.6
"966","2010-11-01",14.66
"967","2010-11-02",14.67
"968","2010-11-03",14.61
"969","2010-11-04",14.5
"970","2010-11-05",14.82
"971","2010-11-08",14.65
"972","2010-11-09",14.51
"973","2010-11-10",14.45
"974","2010-11-11",14.3
"975","2010-11-12",14.3
"976","2010-11-15",14.41
"977","2010-11-16",14.41
"978","2010-11-17",14.41
"979","2010-11-18",14.5
"980","2010-11-19",14.47
"981","2010-11-22",14.5
"982","2010-11-23",14.59
"983","2010-11-24",14.98
"984","2010-11-26",14.9
"985","2010-11-29",14.59
"986","2010-11-30",15
"987","2010-12-01",14.98
"988","2010-12-02",14.81
"989","2010-12-03",15
"990","2010-12-06",14.69
