"","date","VBLT"
"1004","2018-09-25",1.575
"1005","2018-09-26",1.6
"1006","2018-09-27",1.6
"1007","2018-09-28",1.625
"1008","2018-10-01",1.66
"1009","2018-10-02",1.72
"1010","2018-10-03",1.65
"1011","2018-10-04",1.61
"1012","2018-10-05",1.62
"1013","2018-10-08",1.61
"1014","2018-10-09",1.66
"1015","2018-10-10",1.55
"1016","2018-10-11",1.43
"1017","2018-10-12",1.42
"1018","2018-10-15",1.39
"1019","2018-10-16",1.4
"1020","2018-10-17",1.42
"1021","2018-10-18",1.44
"1022","2018-10-19",1.44
"1023","2018-10-22",1.35
"1024","2018-10-23",1.36
"1025","2018-10-24",1.4
"1026","2018-10-25",1.4
"1027","2018-10-26",1.32
"1028","2018-10-29",1.25
"1029","2018-10-30",1.26
"1030","2018-10-31",1.35
"1031","2018-11-01",1.43
"1032","2018-11-02",1.37
"1033","2018-11-05",1.33
"1034","2018-11-06",1.36
"1035","2018-11-07",1.31
"1036","2018-11-08",1.315
"1037","2018-11-09",1.38
"1038","2018-11-12",1.27
"1039","2018-11-13",1.22
"1040","2018-11-14",1.185
"1041","2018-11-15",1.14
"1042","2018-11-16",1.1
"1043","2018-11-19",1.12
"1044","2018-11-20",1.15
"1045","2018-11-21",1.19
"1046","2018-11-23",1.18
"1047","2018-11-26",1.17
"1048","2018-11-27",1.13
"1049","2018-11-28",1.15
"1050","2018-11-29",1.185
"1051","2018-11-30",1.2
"1052","2018-12-03",1.26
"1053","2018-12-04",1.19
"1054","2018-12-06",1.2
"1055","2018-12-07",1.18
"1056","2018-12-10",1.16
"1057","2018-12-11",1.18
"1058","2018-12-12",1.15
"1059","2018-12-13",1.17
"1060","2018-12-14",1.13
"1061","2018-12-17",1.09
"1062","2018-12-18",1.03
"1063","2018-12-19",1.11
"1064","2018-12-20",1.02
"1065","2018-12-21",0.6
"1066","2018-12-24",0.775
"1067","2018-12-26",0.822
"1068","2018-12-27",0.777
"1069","2018-12-28",0.885
"1070","2018-12-31",0.97
"1071","2019-01-02",0.993
"1072","2019-01-03",0.939
"1073","2019-01-04",0.99
"1074","2019-01-07",1.12
"1075","2019-01-08",1.09
"1076","2019-01-09",1.16
"1077","2019-01-10",1.17
"1078","2019-01-11",1.13
"1079","2019-01-14",1.16
"1080","2019-01-15",1.14
"1081","2019-01-16",1.2
"1082","2019-01-17",1.22
"1083","2019-01-18",1.15
"1084","2019-01-22",1.18
"1085","2019-01-23",1.18
"1086","2019-01-24",1.19
"1087","2019-01-25",1.27
"1088","2019-01-28",1.24
"1089","2019-01-29",1.26
"1090","2019-01-30",1.29
"1091","2019-01-31",1.26
"1092","2019-02-01",1.28
"1093","2019-02-04",1.3
"1094","2019-02-05",1.3
"1095","2019-02-06",1.34
"1096","2019-02-07",1.34
"1097","2019-02-08",1.34
"1098","2019-02-11",1.33
"1099","2019-02-12",1.36
"1100","2019-02-13",1.35
"1101","2019-02-14",1.32
"1102","2019-02-15",1.37
"1103","2019-02-19",1.41
"1104","2019-02-20",1.42
"1105","2019-02-21",1.44
"1106","2019-02-22",1.41
"1107","2019-02-25",1.5
"1108","2019-02-26",1.6
"1109","2019-02-27",1.63
"1110","2019-02-28",1.63
"1111","2019-03-01",1.63
"1112","2019-03-04",1.605
"1113","2019-03-05",1.59
"1114","2019-03-06",1.62
"1115","2019-03-07",1.63
"1116","2019-03-08",1.635
"1117","2019-03-11",1.64
"1118","2019-03-12",1.68
"1119","2019-03-13",1.68
"1120","2019-03-14",1.665
"1121","2019-03-15",1.66
"1122","2019-03-18",1.71
"1123","2019-03-19",1.75
"1124","2019-03-20",1.7
"1125","2019-03-21",1.63
"1126","2019-03-22",1.61
"1127","2019-03-25",1.54
"1128","2019-03-26",1.58
"1129","2019-03-27",1.62
"1130","2019-03-28",1.56
"1131","2019-03-29",1.52
"1132","2019-04-01",1.53
"1133","2019-04-02",1.5
"1134","2019-04-03",1.48
"1135","2019-04-04",1.5
"1136","2019-04-05",1.49
"1137","2019-04-08",1.49
"1138","2019-04-09",1.45
"1139","2019-04-10",1.44
"1140","2019-04-11",1.46
"1141","2019-04-12",1.48
"1142","2019-04-15",1.41
"1143","2019-04-16",1.41
"1144","2019-04-17",1.43
"1145","2019-04-18",1.41
"1146","2019-04-22",1.3
"1147","2019-04-23",1.32
"1148","2019-04-24",1.31
"1149","2019-04-25",1.3
"1150","2019-04-26",1.3
"1151","2019-04-29",1.33
"1152","2019-04-30",1.283
"1153","2019-05-01",1.25
"1154","2019-05-02",1.27
"1155","2019-05-03",1.28
"1156","2019-05-06",1.32
"1157","2019-05-07",1.3
"1158","2019-05-08",1.25
"1159","2019-05-09",1.26
"1160","2019-05-10",1.245
"1161","2019-05-13",1.23
"1162","2019-05-14",1.24
"1163","2019-05-15",1.21
"1164","2019-05-16",1.3
"1165","2019-05-17",1.25
"1166","2019-05-20",1.21
"1167","2019-05-21",1.28
"1168","2019-05-22",1.33
"1169","2019-05-23",1.3
"1170","2019-05-24",1.28
"1171","2019-05-28",1.28
"1172","2019-05-29",1.3
"1173","2019-05-30",1.32
"1174","2019-05-31",1.37
"1175","2019-06-03",1.26
"1176","2019-06-04",1.2
"1177","2019-06-05",1.21
"1178","2019-06-06",1.19
"1179","2019-06-07",1.2
"1180","2019-06-10",1.22
"1181","2019-06-11",1.23
"1182","2019-06-12",1.23
"1183","2019-06-13",1.22
"1184","2019-06-14",1.2
"1185","2019-06-17",1.22
"1186","2019-06-18",1.2
"1187","2019-06-19",1.25
"1188","2019-06-20",1.22
"1189","2019-06-21",1.16
"1190","2019-06-24",1.22
"1191","2019-06-25",1.19
"1192","2019-06-26",1.164
"1193","2019-06-27",1.26
"1194","2019-06-28",1.3
"1195","2019-07-01",1.3
"1196","2019-07-02",1.34
"1197","2019-07-03",1.33
"1198","2019-07-05",1.3
"1199","2019-07-08",1.29
"1200","2019-07-09",1.36
"1201","2019-07-10",1.36
"1202","2019-07-11",1.41
"1203","2019-07-12",1.38
"1204","2019-07-15",1.42
"1205","2019-07-16",1.38
"1206","2019-07-17",1.37
"1207","2019-07-18",1.35
"1208","2019-07-19",1.34
"1209","2019-07-22",1.32
"1210","2019-07-23",1.31
"1211","2019-07-24",1.33
"1212","2019-07-25",1.315
"1213","2019-07-26",1.31
"1214","2019-07-29",1.32
"1215","2019-07-30",1.32
"1216","2019-07-31",1.32
"1217","2019-08-01",1.29
"1218","2019-08-02",1.28
"1219","2019-08-05",1.17
"1220","2019-08-06",1.15
"1221","2019-08-07",1.23
"1222","2019-08-08",1.22
"1223","2019-08-09",1.26
"1224","2019-08-12",1.2
"1225","2019-08-13",1.25
"1226","2019-08-14",1.21
"1227","2019-08-15",1.18
"1228","2019-08-16",1.18
"1229","2019-08-19",1.2
"1230","2019-08-20",1.18
"1231","2019-08-21",1.14
"1232","2019-08-22",1.16
"1233","2019-08-23",1.18
"1234","2019-08-26",1.15
"1235","2019-08-27",1.16
"1236","2019-08-28",1.11
"1237","2019-08-29",1.14
"1238","2019-08-30",1.19
"1239","2019-09-03",1.17
"1240","2019-09-04",1.16
"1241","2019-09-05",1.18
"1242","2019-09-06",1.19
"1243","2019-09-09",1.17
"1244","2019-09-10",1.19
"1245","2019-09-11",1.28
"1246","2019-09-12",1.26
"1247","2019-09-13",1.28
"1248","2019-09-16",1.28
"1249","2019-09-17",1.31
"1250","2019-09-18",1.25
"1251","2019-09-19",1.28
"1252","2019-09-20",1.31
"1253","2019-09-23",1.285
"1254","2019-09-24",1.243
"1255","2019-09-25",1.27
"1256","2019-09-26",1.25
"1257","2019-09-27",1.252
"1258","2019-09-30",1.35
"1259","2019-10-01",1.32
"1260","2019-10-02",1.26
"1261","2019-10-03",1.27
"1262","2019-10-04",1.28
"1263","2019-10-07",1.289
"1264","2019-10-08",1.31
"1265","2019-10-09",1.32
"1266","2019-10-10",1.3
"1267","2019-10-11",1.29
"1268","2019-10-14",1.31
"1269","2019-10-15",1.313
"1270","2019-10-16",1.31
"1271","2019-10-17",1.3
"1272","2019-10-18",1.31
"1273","2019-10-21",1.29
"1274","2019-10-22",1.268
"1275","2019-10-23",1.28
"1276","2019-10-24",1.275
"1277","2019-10-25",1.29
"1278","2019-10-28",1.27
"1279","2019-10-29",1.27
"1280","2019-10-30",1.25
"1281","2019-10-31",1.25
"1282","2019-11-01",1.24
"1283","2019-11-04",1.23
"1284","2019-11-05",1.21
"1285","2019-11-06",1.23
"1286","2019-11-07",1.22
"1287","2019-11-08",1.3
"1288","2019-11-11",1.25
"1289","2019-11-12",1.27
"1290","2019-11-13",1.26
"1291","2019-11-14",1.23
"1292","2019-11-15",1.19
"1293","2019-11-18",1.17
"1294","2019-11-19",1.15
"1295","2019-11-20",1.11
"1296","2019-11-21",1.18
"1297","2019-11-22",1.25
"1298","2019-11-25",1.22
"1299","2019-11-26",1.25
"1300","2019-11-27",1.26
"1301","2019-11-29",1.3
"1302","2019-12-02",1.27
"1303","2019-12-03",1.25
"1304","2019-12-04",1.21
"1305","2019-12-05",1.25
"1306","2019-12-06",1.23
"1307","2019-12-09",1.21
"1308","2019-12-10",1.222
"1309","2019-12-11",1.2
"1310","2019-12-12",1.16
"1311","2019-12-13",1.22
"1312","2019-12-16",1.15
"1313","2019-12-17",1.162
"1314","2019-12-18",1.171
"1315","2019-12-19",1.15
"1316","2019-12-20",1.15
"1317","2019-12-23",1.1
"1318","2019-12-24",1.14
"1319","2019-12-26",1.14
"1320","2019-12-27",1.13
"1321","2019-12-30",1.16
"1322","2019-12-31",1.2
"1323","2020-01-02",1.25
"1324","2020-01-03",1.26
"1325","2020-01-06",1.25
"1326","2020-01-07",1.25
"1327","2020-01-08",1.24
"1328","2020-01-09",1.37
"1329","2020-01-10",1.35
"1330","2020-01-13",1.41
"1331","2020-01-14",1.45
"1332","2020-01-15",1.39
"1333","2020-01-16",1.41
"1334","2020-01-17",1.43
"1335","2020-01-21",1.42
"1336","2020-01-22",1.38
"1337","2020-01-23",1.429
"1338","2020-01-24",1.48
"1339","2020-01-27",1.56
"1340","2020-01-28",1.54
"1341","2020-01-29",1.57
"1342","2020-01-30",1.53
"1343","2020-01-31",1.51
"1344","2020-02-03",1.53
"1345","2020-02-04",1.5
"1346","2020-02-05",1.42
"1347","2020-02-06",1.45
"1348","2020-02-07",1.46
"1349","2020-02-10",1.457
"1350","2020-02-11",1.45
"1351","2020-02-12",1.45
"1352","2020-02-13",1.43
"1353","2020-02-14",1.37
"1354","2020-02-18",1.37
"1355","2020-02-19",1.39
"1356","2020-02-20",1.44
"1357","2020-02-21",1.45
"1358","2020-02-24",1.4
"1359","2020-02-25",1.33
"1360","2020-02-26",1.35
"1361","2020-02-27",1.33
"1362","2020-02-28",1.49
"1363","2020-03-02",1.48
"1364","2020-03-03",1.42
"1365","2020-03-04",1.43
"1366","2020-03-05",1.39
"1367","2020-03-06",1.325
"1368","2020-03-09",1.24
"1369","2020-03-10",1.24
"1370","2020-03-11",1.23
"1371","2020-03-12",1.09
"1372","2020-03-13",1.13
"1373","2020-03-16",0.99
"1374","2020-03-17",1.005
"1375","2020-03-18",0.96
"1376","2020-03-19",1.04
"1377","2020-03-20",1.095
"1378","2020-03-23",1.08
"1379","2020-03-24",1.08
"1380","2020-03-25",1.148
"1381","2020-03-26",1.46
"1382","2020-03-27",1.32
"1383","2020-03-30",1.35
"1384","2020-03-31",1.35
"1385","2020-04-01",1.16
"1386","2020-04-02",1.24
"1387","2020-04-03",1.16
"1388","2020-04-06",1.29
"1389","2020-04-07",1.38
"1390","2020-04-08",1.35
"1391","2020-04-09",1.373
"1392","2020-04-13",1.349
"1393","2020-04-14",1.31
"1394","2020-04-15",1.3
"1395","2020-04-16",1.38
"1396","2020-04-17",1.36
"1397","2020-04-20",1.37
"1398","2020-04-21",1.35
"1399","2020-04-22",1.35
"1400","2020-04-23",1.36
"1401","2020-04-24",1.35
"1402","2020-04-27",1.32
"1403","2020-04-28",1.39
"1404","2020-04-29",1.38
"1405","2020-04-30",1.35
"1406","2020-05-01",1.4
"1407","2020-05-04",1.37
"1408","2020-05-05",1.5
"1409","2020-05-06",1.63
"1410","2020-05-07",1.28
"1411","2020-05-08",1.27
"1412","2020-05-11",1.3
"1413","2020-05-12",1.26
"1414","2020-05-13",1.22
"1415","2020-05-14",1.2
"1416","2020-05-15",1.2
"1417","2020-05-18",1.19
"1418","2020-05-19",1.18
"1419","2020-05-20",1.17
"1420","2020-05-21",1.19
"1421","2020-05-22",1.14
"1422","2020-05-26",1.12
"1423","2020-05-27",1.15
"1424","2020-05-28",1.23
"1425","2020-05-29",1.23
"1426","2020-06-01",1.23
"1427","2020-06-02",1.28
"1428","2020-06-03",1.27
"1429","2020-06-04",1.26
"1430","2020-06-05",1.29
"1431","2020-06-08",1.3
"1432","2020-06-09",1.33
"1433","2020-06-10",1.36
"1434","2020-06-11",1.19
"1435","2020-06-12",1.22
"1436","2020-06-15",1.26
"1437","2020-06-16",1.39
"1438","2020-06-17",1.29
"1439","2020-06-18",1.28
"1440","2020-06-19",1.26
"1441","2020-06-22",1.26
"1442","2020-06-23",1.27
"1443","2020-06-24",1.25
"1444","2020-06-25",1.29
"1445","2020-06-26",1.253
"1446","2020-06-29",1.28
"1447","2020-06-30",1.28
"1448","2020-07-01",1.23
"1449","2020-07-02",1.221
"1450","2020-07-06",1.26
"1451","2020-07-07",1.26
"1452","2020-07-08",1.25
"1453","2020-07-09",1.23
"1454","2020-07-10",1.235
"1455","2020-07-13",1.23
"1456","2020-07-14",1.22
"1457","2020-07-15",1.22
"1458","2020-07-16",1.24
"1459","2020-07-17",1.28
"1460","2020-07-20",1.295
"1461","2020-07-21",1.34
"1462","2020-07-22",1.29
"1463","2020-07-23",1.28
"1464","2020-07-24",1.31
"1465","2020-07-27",1.36
"1466","2020-07-28",1.32
"1467","2020-07-29",1.28
"1468","2020-07-30",1.3
"1469","2020-07-31",1.31
"1470","2020-08-03",1.26
"1471","2020-08-04",1.3
"1472","2020-08-05",1.34
"1473","2020-08-06",1.3
"1474","2020-08-07",1.3
"1475","2020-08-10",1.3
"1476","2020-08-11",1.31
"1477","2020-08-12",1.34
"1478","2020-08-13",1.28
"1479","2020-08-14",1.29
"1480","2020-08-17",1.29
"1481","2020-08-18",1.26
"1482","2020-08-19",1.27
"1483","2020-08-20",1.25
"1484","2020-08-21",1.285
"1485","2020-08-24",1.25
"1486","2020-08-25",1.26
"1487","2020-08-26",1.27
"1488","2020-08-27",1.25
"1489","2020-08-28",1.27
"1490","2020-08-31",1.29
"1491","2020-09-01",1.23
"1492","2020-09-02",1.22
"1493","2020-09-03",1.16
"1494","2020-09-04",1.17
"1495","2020-09-08",1.11
"1496","2020-09-09",1.125
"1497","2020-09-10",1.14
"1498","2020-09-11",1.35
"1499","2020-09-14",1.32
"1500","2020-09-15",1.4
"1501","2020-09-16",1.35
"1502","2020-09-17",1.34
"1503","2020-09-18",1.31
"1504","2020-09-21",1.26
"1505","2020-09-22",1.21
"1506","2020-09-23",1.18
"1507","2020-09-24",1.14
"1508","2020-09-25",1.14
"1509","2020-09-28",1.12
"1510","2020-09-29",1.18
"1511","2020-09-30",1.22
"1512","2020-10-01",1.16
"1513","2020-10-02",1.15
"1514","2020-10-05",1.16
"1515","2020-10-06",1.17
"1516","2020-10-07",1.18
"1517","2020-10-08",1.19
"1518","2020-10-09",1.22
"1519","2020-10-12",1.2
"1520","2020-10-13",1.25
"1521","2020-10-14",1.25
"1522","2020-10-15",1.25
"1523","2020-10-16",1.21
"1524","2020-10-19",1.15
"1525","2020-10-20",1.16
"1526","2020-10-21",1.16
"1527","2020-10-22",1.17
"1528","2020-10-23",1.16
"1529","2020-10-26",1.16
"1530","2020-10-27",1.17
"1531","2020-10-28",1.16
"1532","2020-10-29",1.2
"1533","2020-10-30",1.16
"1534","2020-11-02",1.16
"1535","2020-11-03",1.16
"1536","2020-11-04",1.15
"1537","2020-11-05",1.16
"1538","2020-11-06",1.16
"1539","2020-11-09",1.13
"1540","2020-11-10",1.07
"1541","2020-11-11",1.095
"1542","2020-11-12",1.11
"1543","2020-11-13",1.18
"1544","2020-11-16",1.18
"1545","2020-11-17",1.22
"1546","2020-11-18",1.21
"1547","2020-11-19",1.19
"1548","2020-11-20",1.192
"1549","2020-11-23",1.17
"1550","2020-11-24",1.21
"1551","2020-11-25",1.235
"1552","2020-11-27",1.27
