"","date","AGEN"
"1000","2010-12-20",5.4
"1001","2010-12-21",6.18
"1002","2010-12-22",6.12
"1003","2010-12-23",5.94
"1004","2010-12-27",6.06
"1005","2010-12-28",6.36
"1006","2010-12-29",6.18
"1007","2010-12-30",6.06
"1008","2010-12-31",6.06
"1009","2011-01-03",6.36
"1010","2011-01-04",6.3
"1011","2011-01-05",6.66
"1012","2011-01-06",6.36
"1013","2011-01-07",6.12
"1014","2011-01-10",6
"1015","2011-01-11",6.18
"1016","2011-01-12",6.18
"1017","2011-01-13",6.24
"1018","2011-01-14",6.12
"1019","2011-01-18",6.06
"1020","2011-01-19",5.76
"1021","2011-01-20",5.64
"1022","2011-01-21",5.64
"1023","2011-01-24",5.7
"1024","2011-01-25",5.7
"1025","2011-01-26",5.7
"1026","2011-01-27",5.7
"1027","2011-01-28",5.52
"1028","2011-01-31",5.52
"1029","2011-02-01",5.58
"1030","2011-02-02",5.58
"1031","2011-02-03",5.52
"1032","2011-02-04",5.7
"1033","2011-02-07",5.64
"1034","2011-02-08",5.64
"1035","2011-02-09",5.64
"1036","2011-02-10",5.58
"1037","2011-02-11",5.58
"1038","2011-02-14",5.52
"1039","2011-02-15",5.58
"1040","2011-02-16",5.58
"1041","2011-02-17",5.64
"1042","2011-02-18",5.7
"1043","2011-02-22",5.88
"1044","2011-02-23",5.58
"1045","2011-02-24",5.58
"1046","2011-02-25",5.58
"1047","2011-02-28",5.46
"1048","2011-03-01",5.58
"1049","2011-03-02",5.58
"1050","2011-03-03",5.7
"1051","2011-03-04",5.64
"1052","2011-03-07",5.64
"1053","2011-03-08",5.76
"1054","2011-03-09",5.88
"1055","2011-03-10",5.7
"1056","2011-03-11",5.82
"1057","2011-03-14",5.58
"1058","2011-03-15",5.52
"1059","2011-03-16",5.34
"1060","2011-03-17",5.28
"1061","2011-03-18",5.64
"1062","2011-03-21",5.52
"1063","2011-03-22",5.64
"1064","2011-03-23",5.58
"1065","2011-03-24",5.46
"1066","2011-03-25",5.46
"1067","2011-03-28",5.46
"1068","2011-03-29",5.58
"1069","2011-03-30",5.46
"1070","2011-03-31",5.46
"1071","2011-04-01",5.4
"1072","2011-04-04",5.58
"1073","2011-04-05",5.52
"1074","2011-04-06",5.4
"1075","2011-04-07",5.7
"1076","2011-04-08",5.64
"1077","2011-04-11",5.76
"1078","2011-04-12",5.58
"1079","2011-04-13",5.52
"1080","2011-04-14",5.52
"1081","2011-04-15",5.52
"1082","2011-04-18",5.34
"1083","2011-04-19",5.46
"1084","2011-04-20",5.58
"1085","2011-04-21",5.64
"1086","2011-04-25",5.58
"1087","2011-04-26",5.52
"1088","2011-04-27",5.76
"1089","2011-04-28",5.64
"1090","2011-04-29",5.7
"1091","2011-05-02",5.7
"1092","2011-05-03",5.64
"1093","2011-05-04",5.52
"1094","2011-05-05",5.34
"1095","2011-05-06",5.46
"1096","2011-05-09",5.64
"1097","2011-05-10",5.82
"1098","2011-05-11",5.7
"1099","2011-05-12",5.64
"1100","2011-05-13",5.58
"1101","2011-05-16",5.64
"1102","2011-05-17",5.64
"1103","2011-05-18",5.64
"1104","2011-05-19",5.88
"1105","2011-05-20",5.7
"1106","2011-05-23",5.64
"1107","2011-05-24",5.52
"1108","2011-05-25",5.52
"1109","2011-05-26",5.52
"1110","2011-05-27",5.58
"1111","2011-05-31",5.52
"1112","2011-06-01",5.64
"1113","2011-06-02",5.82
"1114","2011-06-03",6.06
"1115","2011-06-06",5.4
"1116","2011-06-07",5.16
"1117","2011-06-08",5.04
"1118","2011-06-09",4.92
"1119","2011-06-10",4.86
"1120","2011-06-13",4.74
"1121","2011-06-14",5.04
"1122","2011-06-15",4.92
"1123","2011-06-16",4.86
"1124","2011-06-17",4.68
"1125","2011-06-20",4.74
"1126","2011-06-21",4.92
"1127","2011-06-22",4.8
"1128","2011-06-23",4.8
"1129","2011-06-24",4.62
"1130","2011-06-27",4.8
"1131","2011-06-28",4.8
"1132","2011-06-29",4.74
"1133","2011-06-30",4.68
"1134","2011-07-01",4.86
"1135","2011-07-05",4.98
"1136","2011-07-06",4.92
"1137","2011-07-07",4.92
"1138","2011-07-08",4.92
"1139","2011-07-11",4.8
"1140","2011-07-12",4.62
"1141","2011-07-13",4.68
"1142","2011-07-14",4.62
"1143","2011-07-15",4.62
"1144","2011-07-18",4.68
"1145","2011-07-19",4.68
"1146","2011-07-20",4.62
"1147","2011-07-21",4.74
"1148","2011-07-22",4.86
"1149","2011-07-25",4.74
"1150","2011-07-26",4.74
"1151","2011-07-27",4.62
"1152","2011-07-28",4.68
"1153","2011-07-29",4.62
"1154","2011-08-01",4.68
"1155","2011-08-02",4.62
"1156","2011-08-03",4.32
"1157","2011-08-04",3.9
"1158","2011-08-05",3.54
"1159","2011-08-08",3.3
"1160","2011-08-09",3.42
"1161","2011-08-10",3
"1162","2011-08-11",3.36
"1163","2011-08-12",3.24
"1164","2011-08-15",3.36
"1165","2011-08-16",3.3
"1166","2011-08-17",3.42
"1167","2011-08-18",3.18
"1168","2011-08-19",3
"1169","2011-08-22",3.12
"1170","2011-08-23",3.06
"1171","2011-08-24",3.06
"1172","2011-08-25",3.06
"1173","2011-08-26",3.06
"1174","2011-08-29",3.06
"1175","2011-08-30",3.18
"1176","2011-08-31",3.12
"1177","2011-09-01",3.12
"1178","2011-09-02",2.94
"1179","2011-09-06",2.94
"1180","2011-09-07",3.12
"1181","2011-09-08",3.12
"1182","2011-09-09",3.18
"1183","2011-09-12",3.3
"1184","2011-09-13",3.36
"1185","2011-09-14",3.36
"1186","2011-09-15",3.3
"1187","2011-09-16",3.3
"1188","2011-09-19",3.72
"1189","2011-09-20",3.96
"1190","2011-09-21",3.48
"1191","2011-09-22",3.42
"1192","2011-09-23",3.36
"1193","2011-09-26",3.66
"1194","2011-09-27",3.6
"1195","2011-09-28",3.42
"1196","2011-09-29",3.36
"1197","2011-09-30",2.82
"1198","2011-10-03",2.64
"1199","2011-10-04",2.62
"1200","2011-10-05",2.97
"1201","2011-10-06",2.96
"1202","2011-10-07",2.98
"1203","2011-10-10",3
"1204","2011-10-11",2.93
"1205","2011-10-12",2.85
"1206","2011-10-13",2.86
"1207","2011-10-14",2.82
"1208","2011-10-17",2.72
"1209","2011-10-18",3.3
"1210","2011-10-19",2.95
"1211","2011-10-20",2.98
"1212","2011-10-21",2.91
"1213","2011-10-24",2.89
"1214","2011-10-25",2.82
"1215","2011-10-26",2.7
"1216","2011-10-27",2.78
"1217","2011-10-28",2.8
"1218","2011-10-31",2.74
"1219","2011-11-01",2.76
"1220","2011-11-02",2.71
"1221","2011-11-03",2.7
"1222","2011-11-04",2.64
"1223","2011-11-07",2.6
"1224","2011-11-08",2.59
"1225","2011-11-09",2.52
"1226","2011-11-10",2.54
"1227","2011-11-11",2.49
"1228","2011-11-14",2.55
"1229","2011-11-15",2.7
"1230","2011-11-16",2.66
"1231","2011-11-17",2.64
"1232","2011-11-18",2.59
"1233","2011-11-21",2.57
"1234","2011-11-22",2.57
"1235","2011-11-23",2.56
"1236","2011-11-25",2.46
"1237","2011-11-28",2.4
"1238","2011-11-29",2.36
"1239","2011-11-30",2.42
"1240","2011-12-01",2.48
"1241","2011-12-02",2.43
"1242","2011-12-05",2.45
"1243","2011-12-06",2.44
"1244","2011-12-07",2.45
"1245","2011-12-08",2.3
"1246","2011-12-09",2.37
"1247","2011-12-12",2.32
"1248","2011-12-13",2.29
"1249","2011-12-14",2.2
"1250","2011-12-15",2.2
"1251","2011-12-16",2.2
"1252","2011-12-19",2.19
"1253","2011-12-20",2.27
"1254","2011-12-21",2.23
"1255","2011-12-22",2.22
"1256","2011-12-23",2.21
"1257","2011-12-27",2.2
"1258","2011-12-28",2.09
"1259","2011-12-29",2.04
"1260","2011-12-30",2
"1261","2012-01-03",2.17
"1262","2012-01-04",2.1
"1263","2012-01-05",2.15
"1264","2012-01-06",2.45
"1265","2012-01-09",2.37
"1266","2012-01-10",2.36
"1267","2012-01-11",2.47
"1268","2012-01-12",2.5
"1269","2012-01-13",2.42
"1270","2012-01-17",2.49
"1271","2012-01-18",2.49
"1272","2012-01-19",2.46
"1273","2012-01-20",2.47
"1274","2012-01-23",2.44
"1275","2012-01-24",2.43
"1276","2012-01-25",2.53
"1277","2012-01-26",2.76
"1278","2012-01-27",2.79
"1279","2012-01-30",2.81
"1280","2012-01-31",2.78
"1281","2012-02-01",2.87
"1282","2012-02-02",2.88
"1283","2012-02-03",2.87
"1284","2012-02-06",2.9
"1285","2012-02-07",2.93
"1286","2012-02-08",3.47
"1287","2012-02-09",3.67
"1288","2012-02-10",3.49
"1289","2012-02-13",3.46
"1290","2012-02-14",3.3
"1291","2012-02-15",3.16
"1292","2012-02-16",3.08
"1293","2012-02-17",2.98
"1294","2012-02-21",2.89
"1295","2012-02-22",3
"1296","2012-02-23",2.9
"1297","2012-02-24",3.22
"1298","2012-02-27",3.28
"1299","2012-02-28",3.25
"1300","2012-02-29",3.19
"1301","2012-03-01",3.23
"1302","2012-03-02",3.23
"1303","2012-03-05",3.21
"1304","2012-03-06",3.76
"1305","2012-03-07",4.49
"1306","2012-03-08",4.26
"1307","2012-03-09",4.4
"1308","2012-03-12",4.85
"1309","2012-03-13",5.05
"1310","2012-03-14",5.45
"1311","2012-03-15",5.31
"1312","2012-03-16",5.25
"1313","2012-03-19",6.27
"1314","2012-03-20",5.92
"1315","2012-03-21",5.93
"1316","2012-03-22",5.84
"1317","2012-03-23",5.64
"1318","2012-03-26",6.16
"1319","2012-03-27",5.72
"1320","2012-03-28",5.96
"1321","2012-03-29",6.76
"1322","2012-03-30",6.6
"1323","2012-04-02",7.04
"1324","2012-04-03",7.01
"1325","2012-04-04",6.61
"1326","2012-04-05",6.45
"1327","2012-04-09",6.34
"1328","2012-04-10",6.11
"1329","2012-04-11",6.45
"1330","2012-04-12",6.42
"1331","2012-04-13",6.67
"1332","2012-04-16",6.55
"1333","2012-04-17",6.26
"1334","2012-04-18",6.22
"1335","2012-04-19",6.32
"1336","2012-04-20",6.27
"1337","2012-04-23",6.22
"1338","2012-04-24",6.32
"1339","2012-04-25",6.28
"1340","2012-04-26",6.43
"1341","2012-04-27",6.1
"1342","2012-04-30",6.25
"1343","2012-05-01",6.26
"1344","2012-05-02",6.45
"1345","2012-05-03",6.28
"1346","2012-05-04",6.27
"1347","2012-05-07",6.19
"1348","2012-05-08",5.71
"1349","2012-05-09",5.71
"1350","2012-05-10",5.49
"1351","2012-05-11",5.73
"1352","2012-05-14",6.32
"1353","2012-05-15",6.04
"1354","2012-05-16",5.87
"1355","2012-05-17",5.78
"1356","2012-05-18",5.45
"1357","2012-05-21",5.6
"1358","2012-05-22",5.54
"1359","2012-05-23",5.28
"1360","2012-05-24",5.14
"1361","2012-05-25",5.2
"1362","2012-05-29",5.3
"1363","2012-05-30",4.87
"1364","2012-05-31",5.22
"1365","2012-06-01",5.07
"1366","2012-06-04",5.04
"1367","2012-06-05",5.23
"1368","2012-06-06",5.61
"1369","2012-06-07",5.64
"1370","2012-06-08",5.88
"1371","2012-06-11",5.54
"1372","2012-06-12",5.45
"1373","2012-06-13",5.32
"1374","2012-06-14",5.34
"1375","2012-06-15",5.29
"1376","2012-06-18",5.26
"1377","2012-06-19",5.26
"1378","2012-06-20",5.04
"1379","2012-06-21",5.06
"1380","2012-06-22",5
"1381","2012-06-25",5.07
"1382","2012-06-26",5.04
"1383","2012-06-27",5.2
"1384","2012-06-28",5.09
"1385","2012-06-29",5.24
"1386","2012-07-02",5.38
"1387","2012-07-03",5.34
"1388","2012-07-05",5.34
"1389","2012-07-06",5.38
"1390","2012-07-09",5.34
"1391","2012-07-10",5.36
"1392","2012-07-11",5.3
"1393","2012-07-12",5.34
"1394","2012-07-13",5.15
"1395","2012-07-16",5.1
"1396","2012-07-17",5.08
"1397","2012-07-18",5.07
"1398","2012-07-19",5.09
"1399","2012-07-20",5.04
"1400","2012-07-23",4.93
"1401","2012-07-24",4.57
"1402","2012-07-25",4.55
"1403","2012-07-26",4.61
"1404","2012-07-27",4.84
"1405","2012-07-30",4.94
"1406","2012-07-31",4.83
"1407","2012-08-01",4.82
"1408","2012-08-02",4.68
"1409","2012-08-03",4.77
"1410","2012-08-06",4.83
"1411","2012-08-07",4.8
"1412","2012-08-08",4.64
"1413","2012-08-09",4.6
"1414","2012-08-10",4.32
"1415","2012-08-13",4.49
"1416","2012-08-14",4.49
"1417","2012-08-15",4.55
"1418","2012-08-16",4.73
"1419","2012-08-17",4.78
"1420","2012-08-20",4.65
"1421","2012-08-21",4.54
"1422","2012-08-22",4.58
"1423","2012-08-23",4.6
"1424","2012-08-24",4.69
"1425","2012-08-27",4.46
"1426","2012-08-28",4.64
"1427","2012-08-29",4.75
"1428","2012-08-30",4.71
"1429","2012-08-31",4.59
"1430","2012-09-04",4.69
"1431","2012-09-05",4.79
"1432","2012-09-06",4.96
"1433","2012-09-07",5
"1434","2012-09-10",5.01
"1435","2012-09-11",5.04
"1436","2012-09-12",4.98
"1437","2012-09-13",4.88
"1438","2012-09-14",4.55
"1439","2012-09-17",4.5
"1440","2012-09-18",4.49
"1441","2012-09-19",4.51
"1442","2012-09-20",4.49
"1443","2012-09-21",4.68
"1444","2012-09-24",4.75
"1445","2012-09-25",4.78
"1446","2012-09-26",4.56
"1447","2012-09-27",4.6
"1448","2012-09-28",4.61
"1449","2012-10-01",4.57
"1450","2012-10-02",4.62
"1451","2012-10-03",4.66
"1452","2012-10-04",4.64
"1453","2012-10-05",4.7
"1454","2012-10-08",4.79
"1455","2012-10-09",4.72
"1456","2012-10-10",4.62
"1457","2012-10-11",4.76
"1458","2012-10-12",4.58
"1459","2012-10-15",4.63
"1460","2012-10-16",4.64
"1461","2012-10-17",4.71
"1462","2012-10-18",4.63
"1463","2012-10-19",4.42
"1464","2012-10-22",4.43
"1465","2012-10-23",4.42
"1466","2012-10-24",4.43
"1467","2012-10-25",4.65
"1468","2012-10-26",4.42
"1469","2012-10-31",4.47
"1470","2012-11-01",4.48
"1471","2012-11-02",4.47
"1472","2012-11-05",4.55
"1473","2012-11-06",4.58
"1474","2012-11-07",4.4
"1475","2012-11-08",4.25
"1476","2012-11-09",4.18
"1477","2012-11-12",3.97
"1478","2012-11-13",3.69
"1479","2012-11-14",3.59
"1480","2012-11-15",3.45
"1481","2012-11-16",3.52
"1482","2012-11-19",3.59
"1483","2012-11-20",3.64
"1484","2012-11-21",3.62
"1485","2012-11-23",3.69
"1486","2012-11-26",3.65
"1487","2012-11-27",3.81
"1488","2012-11-28",3.9
"1489","2012-11-29",4.13
"1490","2012-11-30",4.33
"1491","2012-12-03",4.19
"1492","2012-12-04",4.3
"1493","2012-12-05",4.26
"1494","2012-12-06",4.34
"1495","2012-12-07",4.16
"1496","2012-12-10",4
"1497","2012-12-11",4
"1498","2012-12-12",3.88
"1499","2012-12-13",3.88
"1500","2012-12-14",3.91
"1501","2012-12-17",3.96
"1502","2012-12-18",4.04
"1503","2012-12-19",3.94
"1504","2012-12-20",3.88
"1505","2012-12-21",3.91
"1506","2012-12-24",3.83
"1507","2012-12-26",3.83
"1508","2012-12-27",3.78
"1509","2012-12-28",3.72
"1510","2012-12-31",4.1
"1511","2013-01-02",4.24
"1512","2013-01-03",4.15
"1513","2013-01-04",4.18
"1514","2013-01-07",4.12
"1515","2013-01-08",4.09
"1516","2013-01-09",3.99
"1517","2013-01-10",4.09
"1518","2013-01-11",4.02
"1519","2013-01-14",4.04
"1520","2013-01-15",4.08
"1521","2013-01-16",4.06
"1522","2013-01-17",4.1
"1523","2013-01-18",4.14
"1524","2013-01-22",4.23
"1525","2013-01-23",4.34
"1526","2013-01-24",4.2
"1527","2013-01-25",4.17
"1528","2013-01-28",4.35
"1529","2013-01-29",4.38
"1530","2013-01-30",4.36
"1531","2013-01-31",4.55
"1532","2013-02-01",4.58
"1533","2013-02-04",4.48
"1534","2013-02-05",4.61
"1535","2013-02-06",4.86
"1536","2013-02-07",4.88
"1537","2013-02-08",4.7
"1538","2013-02-11",4.72
"1539","2013-02-12",4.54
"1540","2013-02-13",4.35
"1541","2013-02-14",4.37
"1542","2013-02-15",4.36
"1543","2013-02-19",4.56
"1544","2013-02-20",4.32
"1545","2013-02-21",4.26
"1546","2013-02-22",4.35
"1547","2013-02-25",4.11
"1548","2013-02-26",4.17
"1549","2013-02-27",4.11
"1550","2013-02-28",4.28
"1551","2013-03-01",4.3
"1552","2013-03-04",4.4
"1553","2013-03-05",4.46
"1554","2013-03-06",4.45
"1555","2013-03-07",4.47
"1556","2013-03-08",4.41
"1557","2013-03-11",4.43
"1558","2013-03-12",4.37
"1559","2013-03-13",4.39
"1560","2013-03-14",4.39
"1561","2013-03-15",4.35
"1562","2013-03-18",4.21
"1563","2013-03-19",4.16
"1564","2013-03-20",4.15
"1565","2013-03-21",3.97
"1566","2013-03-22",3.92
"1567","2013-03-25",4
"1568","2013-03-26",3.98
"1569","2013-03-27",3.98
"1570","2013-03-28",3.89
"1571","2013-04-01",3.84
"1572","2013-04-02",3.97
"1573","2013-04-03",3.83
"1574","2013-04-04",3.91
"1575","2013-04-05",3.83
"1576","2013-04-08",4.11
"1577","2013-04-09",4.17
"1578","2013-04-10",4.56
"1579","2013-04-11",4.68
"1580","2013-04-12",4.51
"1581","2013-04-15",4.46
"1582","2013-04-16",4.46
"1583","2013-04-17",4.26
"1584","2013-04-18",4.09
"1585","2013-04-19",4.3
"1586","2013-04-22",4.37
"1587","2013-04-23",4.6
"1588","2013-04-24",4.58
"1589","2013-04-25",4.65
"1590","2013-04-26",4.63
"1591","2013-04-29",4.93
"1592","2013-04-30",4.86
"1593","2013-05-01",4.78
"1594","2013-05-02",4.37
"1595","2013-05-03",4.48
"1596","2013-05-06",4.36
"1597","2013-05-07",4.08
"1598","2013-05-08",4.4
"1599","2013-05-09",4.34
"1600","2013-05-10",4.39
"1601","2013-05-13",4.38
"1602","2013-05-14",4.4
"1603","2013-05-15",4.21
"1604","2013-05-16",4.26
"1605","2013-05-17",4.25
"1606","2013-05-20",4.14
"1607","2013-05-21",4.01
"1608","2013-05-22",4.03
"1609","2013-05-23",4.12
"1610","2013-05-24",4.07
"1611","2013-05-28",4.1
"1612","2013-05-29",4.06
"1613","2013-05-30",4.11
"1614","2013-05-31",4.03
"1615","2013-06-03",4.12
"1616","2013-06-04",3.94
"1617","2013-06-05",3.76
"1618","2013-06-06",3.73
"1619","2013-06-07",3.7
"1620","2013-06-10",3.73
"1621","2013-06-11",3.65
"1622","2013-06-12",3.61
"1623","2013-06-13",3.61
"1624","2013-06-14",3.7
"1625","2013-06-17",3.75
"1626","2013-06-18",3.78
"1627","2013-06-19",3.98
"1628","2013-06-20",3.71
"1629","2013-06-21",3.81
"1630","2013-06-24",3.61
"1631","2013-06-25",3.67
"1632","2013-06-26",3.62
"1633","2013-06-27",3.82
"1634","2013-06-28",3.79
"1635","2013-07-01",3.82
"1636","2013-07-02",3.8
"1637","2013-07-03",3.89
"1638","2013-07-05",3.91
"1639","2013-07-08",3.8
"1640","2013-07-09",3.75
"1641","2013-07-10",3.77
"1642","2013-07-11",3.69
"1643","2013-07-12",3.71
"1644","2013-07-15",3.88
"1645","2013-07-16",3.95
"1646","2013-07-17",3.87
"1647","2013-07-18",4.02
"1648","2013-07-19",3.98
"1649","2013-07-22",3.95
"1650","2013-07-23",3.82
"1651","2013-07-24",3.81
"1652","2013-07-25",3.7
"1653","2013-07-26",3.85
"1654","2013-07-29",3.85
"1655","2013-07-30",3.81
"1656","2013-07-31",3.85
"1657","2013-08-01",3.82
"1658","2013-08-02",3.8
"1659","2013-08-05",3.8
"1660","2013-08-06",3.73
"1661","2013-08-07",3.69
"1662","2013-08-08",3.6
"1663","2013-08-09",3.58
"1664","2013-08-12",3.52
"1665","2013-08-13",3.5
"1666","2013-08-14",3.46
"1667","2013-08-15",3.42
"1668","2013-08-16",3.51
"1669","2013-08-19",3.3
"1670","2013-08-20",3.36
"1671","2013-08-21",3.44
"1672","2013-08-22",3.76
"1673","2013-08-23",3.87
"1674","2013-08-26",3.85
"1675","2013-08-27",3.65
"1676","2013-08-28",3.68
"1677","2013-08-29",3.66
"1678","2013-08-30",3.65
"1679","2013-09-03",3.68
"1680","2013-09-04",3.71
"1681","2013-09-05",2.84
"1682","2013-09-06",2.86
"1683","2013-09-09",2.85
"1684","2013-09-10",2.85
"1685","2013-09-11",2.79
"1686","2013-09-12",2.72
"1687","2013-09-13",2.78
"1688","2013-09-16",2.74
"1689","2013-09-17",3.02
"1690","2013-09-18",2.93
"1691","2013-09-19",2.91
"1692","2013-09-20",2.85
"1693","2013-09-23",2.77
"1694","2013-09-24",2.71
"1695","2013-09-25",2.8
"1696","2013-09-26",2.81
"1697","2013-09-27",2.83
"1698","2013-09-30",2.77
"1699","2013-10-01",2.84
"1700","2013-10-02",2.82
"1701","2013-10-03",2.81
"1702","2013-10-04",2.73
"1703","2013-10-07",2.78
"1704","2013-10-08",3.02
"1705","2013-10-09",2.91
"1706","2013-10-10",2.94
"1707","2013-10-11",2.81
"1708","2013-10-14",2.75
"1709","2013-10-15",2.67
"1710","2013-10-16",2.69
"1711","2013-10-17",2.82
"1712","2013-10-18",2.7
"1713","2013-10-21",2.6
"1714","2013-10-22",2.54
"1715","2013-10-23",2.54
"1716","2013-10-24",2.53
"1717","2013-10-25",2.61
"1718","2013-10-28",2.52
"1719","2013-10-29",2.54
"1720","2013-10-30",2.5
"1721","2013-10-31",2.42
"1722","2013-11-01",2.41
"1723","2013-11-04",2.47
"1724","2013-11-05",2.46
"1725","2013-11-06",2.4
"1726","2013-11-07",2.62
"1727","2013-11-08",2.61
"1728","2013-11-11",2.52
"1729","2013-11-12",2.47
"1730","2013-11-13",2.47
"1731","2013-11-14",2.48
"1732","2013-11-15",2.51
"1733","2013-11-18",2.62
"1734","2013-11-19",2.67
"1735","2013-11-20",2.59
"1736","2013-11-21",2.57
"1737","2013-11-22",2.53
"1738","2013-11-25",2.62
"1739","2013-11-26",2.64
"1740","2013-11-27",2.64
"1741","2013-11-29",2.64
"1742","2013-12-02",2.61
"1743","2013-12-03",2.54
"1744","2013-12-04",2.52
"1745","2013-12-05",2.57
"1746","2013-12-06",2.58
"1747","2013-12-09",2.58
"1748","2013-12-10",2.51
"1749","2013-12-11",2.54
"1750","2013-12-12",2.44
"1751","2013-12-13",2.44
"1752","2013-12-16",2.75
"1753","2013-12-17",2.82
"1754","2013-12-18",2.67
"1755","2013-12-19",2.58
"1756","2013-12-20",2.75
"1757","2013-12-23",2.73
"1758","2013-12-24",2.69
"1759","2013-12-26",2.7
"1760","2013-12-27",2.67
"1761","2013-12-30",2.65
"1762","2013-12-31",2.64
"1763","2014-01-02",2.78
"1764","2014-01-03",2.8
"1765","2014-01-06",2.89
"1766","2014-01-07",2.83
"1767","2014-01-08",2.83
"1768","2014-01-09",3.08
"1769","2014-01-10",3.14
"1770","2014-01-13",2.98
"1771","2014-01-14",3.02
"1772","2014-01-15",3.03
"1773","2014-01-16",3.1
"1774","2014-01-17",3.2
"1775","2014-01-21",3.27
"1776","2014-01-22",3.34
"1777","2014-01-23",3.47
"1778","2014-01-24",3.27
"1779","2014-01-27",3.09
"1780","2014-01-28",3.14
"1781","2014-01-29",3.09
"1782","2014-01-30",3.15
"1783","2014-01-31",3.09
"1784","2014-02-03",2.93
"1785","2014-02-04",2.9
"1786","2014-02-05",2.72
"1787","2014-02-06",2.74
"1788","2014-02-07",2.87
"1789","2014-02-10",2.92
"1790","2014-02-11",3.02
"1791","2014-02-12",3.03
"1792","2014-02-13",3.05
"1793","2014-02-14",3
"1794","2014-02-18",3.05
"1795","2014-02-19",3.37
"1796","2014-02-20",3.63
"1797","2014-02-21",3.88
"1798","2014-02-24",4.21
"1799","2014-02-25",4.49
"1800","2014-02-26",5.1
"1801","2014-02-27",4.89
"1802","2014-02-28",4.89
"1803","2014-03-03",4.84
"1804","2014-03-04",4.76
"1805","2014-03-05",4.97
"1806","2014-03-06",4.78
"1807","2014-03-07",4.39
"1808","2014-03-10",4.41
"1809","2014-03-11",4.18
"1810","2014-03-12",4.22
"1811","2014-03-13",4.08
"1812","2014-03-14",4.32
"1813","2014-03-17",4.15
"1814","2014-03-18",4.29
"1815","2014-03-19",4.3
"1816","2014-03-20",3.8
"1817","2014-03-21",3.64
"1818","2014-03-24",3.41
"1819","2014-03-25",3.32
"1820","2014-03-26",3.23
"1821","2014-03-27",3.25
"1822","2014-03-28",3.22
"1823","2014-03-31",3.17
"1824","2014-04-01",3.31
"1825","2014-04-02",3.21
"1826","2014-04-03",3.06
"1827","2014-04-04",2.8
"1828","2014-04-07",2.82
"1829","2014-04-08",2.75
"1830","2014-04-09",2.94
"1831","2014-04-10",2.84
"1832","2014-04-11",2.7
"1833","2014-04-14",2.54
"1834","2014-04-15",2.48
"1835","2014-04-16",2.41
"1836","2014-04-17",2.55
"1837","2014-04-21",2.57
"1838","2014-04-22",2.72
"1839","2014-04-23",2.66
"1840","2014-04-24",2.71
"1841","2014-04-25",2.56
"1842","2014-04-28",3.06
"1843","2014-04-29",2.94
"1844","2014-04-30",2.84
"1845","2014-05-01",2.79
"1846","2014-05-02",2.74
"1847","2014-05-05",2.79
"1848","2014-05-06",2.72
"1849","2014-05-07",2.71
"1850","2014-05-08",2.49
"1851","2014-05-09",2.57
"1852","2014-05-12",2.65
"1853","2014-05-13",2.67
"1854","2014-05-14",2.66
"1855","2014-05-15",2.63
"1856","2014-05-16",2.67
"1857","2014-05-19",2.7
"1858","2014-05-20",2.63
"1859","2014-05-21",2.57
"1860","2014-05-22",2.61
"1861","2014-05-23",2.64
"1862","2014-05-27",2.71
"1863","2014-05-28",2.86
"1864","2014-05-29",2.9
"1865","2014-05-30",3.02
"1866","2014-06-02",3.03
"1867","2014-06-03",3.14
"1868","2014-06-04",3.13
"1869","2014-06-05",3.15
"1870","2014-06-06",3.19
"1871","2014-06-09",3.28
"1872","2014-06-10",3.27
"1873","2014-06-11",3.29
"1874","2014-06-12",3.36
"1875","2014-06-13",3.51
"1876","2014-06-16",3.6
"1877","2014-06-17",3.61
"1878","2014-06-18",3.58
"1879","2014-06-19",3.37
"1880","2014-06-20",3.55
"1881","2014-06-23",3.43
"1882","2014-06-24",3.39
"1883","2014-06-25",3.43
"1884","2014-06-26",3.57
"1885","2014-06-27",3.4
"1886","2014-06-30",3.22
"1887","2014-07-01",3.55
"1888","2014-07-02",3.8
"1889","2014-07-03",3.95
"1890","2014-07-07",3.62
"1891","2014-07-08",3.4
"1892","2014-07-09",3.34
"1893","2014-07-10",3.27
"1894","2014-07-11",3.25
"1895","2014-07-14",3.26
"1896","2014-07-15",3.12
"1897","2014-07-16",3.08
"1898","2014-07-17",2.94
"1899","2014-07-18",3
"1900","2014-07-21",2.96
"1901","2014-07-22",3.05
"1902","2014-07-23",3.05
"1903","2014-07-24",3.39
"1904","2014-07-25",3.24
"1905","2014-07-28",3.23
"1906","2014-07-29",3.28
"1907","2014-07-30",3.4
"1908","2014-07-31",3.3
"1909","2014-08-01",3.28
"1910","2014-08-04",3.35
"1911","2014-08-05",3.39
"1912","2014-08-06",3.49
"1913","2014-08-07",3.38
"1914","2014-08-08",3.41
"1915","2014-08-11",3.44
"1916","2014-08-12",3.32
"1917","2014-08-13",3.29
"1918","2014-08-14",3.3
"1919","2014-08-15",3.28
"1920","2014-08-18",3.34
"1921","2014-08-19",3.29
"1922","2014-08-20",3.19
"1923","2014-08-21",3.12
"1924","2014-08-22",3.07
"1925","2014-08-25",3.1
"1926","2014-08-26",3.16
"1927","2014-08-27",3.17
"1928","2014-08-28",3.15
"1929","2014-08-29",3.14
"1930","2014-09-02",3.18
"1931","2014-09-03",3.1
"1932","2014-09-04",3.05
"1933","2014-09-05",3.01
