"","date","SPSC"
"984","2014-03-19",32.755001
"985","2014-03-20",32.16
"986","2014-03-21",32.224998
"987","2014-03-24",30.594999
"988","2014-03-25",30.625
"989","2014-03-26",29.764999
"990","2014-03-27",30.254999
"991","2014-03-28",29.799999
"992","2014-03-31",30.725
"993","2014-04-01",31.16
"994","2014-04-02",31.295
"995","2014-04-03",30.855
"996","2014-04-04",28.254999
"997","2014-04-07",27.155001
"998","2014-04-08",28.485001
"999","2014-04-09",28.52
"1000","2014-04-10",26.834999
"1001","2014-04-11",26.530001
"1002","2014-04-14",26.15
"1003","2014-04-15",26.084999
"1004","2014-04-16",26.82
"1005","2014-04-17",26.514999
"1006","2014-04-21",26.985001
"1007","2014-04-22",27.049999
"1008","2014-04-23",26.09
"1009","2014-04-24",26.215
"1010","2014-04-25",24.200001
"1011","2014-04-28",25.504999
"1012","2014-04-29",25.5
"1013","2014-04-30",25.9
"1014","2014-05-01",26.65
"1015","2014-05-02",27.174999
"1016","2014-05-05",27.040001
"1017","2014-05-06",26.825001
"1018","2014-05-07",26.455
"1019","2014-05-08",26.57
"1020","2014-05-09",26.655001
"1021","2014-05-12",27.424999
"1022","2014-05-13",27.190001
"1023","2014-05-14",25.950001
"1024","2014-05-15",25.870001
"1025","2014-05-16",25.57
"1026","2014-05-19",25.860001
"1027","2014-05-20",25.530001
"1028","2014-05-21",26.17
"1029","2014-05-22",26.799999
"1030","2014-05-23",27.764999
"1031","2014-05-27",28.305
"1032","2014-05-28",28.440001
"1033","2014-05-29",29.02
"1034","2014-05-30",28.445
"1035","2014-06-02",27.5
"1036","2014-06-03",27.844999
"1037","2014-06-04",27.285
"1038","2014-06-05",28.045
"1039","2014-06-06",29.809999
"1040","2014-06-09",29.879999
"1041","2014-06-10",29.4
"1042","2014-06-11",29.33
"1043","2014-06-12",27.955
"1044","2014-06-13",29.01
"1045","2014-06-16",29.834999
"1046","2014-06-17",30.360001
"1047","2014-06-18",30.584999
"1048","2014-06-19",30.809999
"1049","2014-06-20",30.375
"1050","2014-06-23",30.75
"1051","2014-06-24",30.309999
"1052","2014-06-25",30.934999
"1053","2014-06-26",31.004999
"1054","2014-06-27",31.594999
"1055","2014-06-30",31.594999
"1056","2014-07-01",32.099998
"1057","2014-07-02",31.955
"1058","2014-07-03",32.474998
"1059","2014-07-07",31.290001
"1060","2014-07-08",29.225
"1061","2014-07-09",29.120001
"1062","2014-07-10",29.299999
"1063","2014-07-11",29.615
"1064","2014-07-14",29.66
"1065","2014-07-15",28.684999
"1066","2014-07-16",28.334999
"1067","2014-07-17",26.844999
"1068","2014-07-18",27.190001
"1069","2014-07-21",27.190001
"1070","2014-07-22",27.725
"1071","2014-07-23",26.955
"1072","2014-07-24",26.709999
"1073","2014-07-25",26.174999
"1074","2014-07-28",26.285
"1075","2014-07-29",26.65
"1076","2014-07-30",27.5
"1077","2014-07-31",26.674999
"1078","2014-08-01",26.719999
"1079","2014-08-04",27.67
"1080","2014-08-05",27.33
"1081","2014-08-06",27.35
"1082","2014-08-07",27.305
"1083","2014-08-08",27.785
"1084","2014-08-11",28.395
"1085","2014-08-12",27.52
"1086","2014-08-13",27.504999
"1087","2014-08-14",27.215
"1088","2014-08-15",26.805
"1089","2014-08-18",27.084999
"1090","2014-08-19",27.280001
"1091","2014-08-20",27.049999
"1092","2014-08-21",27.615
"1093","2014-08-22",28.35
"1094","2014-08-25",27.965
"1095","2014-08-26",28.375
"1096","2014-08-27",28.275
"1097","2014-08-28",28.004999
"1098","2014-08-29",27.969999
"1099","2014-09-02",28.865
"1100","2014-09-03",28.16
"1101","2014-09-04",27.77
"1102","2014-09-05",27.68
"1103","2014-09-08",28.375
"1104","2014-09-09",27.540001
"1105","2014-09-10",27.780001
"1106","2014-09-11",28.18
"1107","2014-09-12",27.594999
"1108","2014-09-15",27.200001
"1109","2014-09-16",27.105
"1110","2014-09-17",26.424999
"1111","2014-09-18",26.195
"1112","2014-09-19",25.709999
"1113","2014-09-22",25.125
"1114","2014-09-23",24.959999
"1115","2014-09-24",26.365
"1116","2014-09-25",26
"1117","2014-09-26",26.200001
"1118","2014-09-29",26.165001
"1119","2014-09-30",26.575001
"1120","2014-10-01",25.805
"1121","2014-10-02",26.025
"1122","2014-10-03",26.700001
"1123","2014-10-06",26.35
"1124","2014-10-07",25.34
"1125","2014-10-08",26.41
"1126","2014-10-09",25.219999
"1127","2014-10-10",25.27
"1128","2014-10-13",26.25
"1129","2014-10-14",26.725
"1130","2014-10-15",27.84
"1131","2014-10-16",28.09
"1132","2014-10-17",27.950001
"1133","2014-10-20",28.125
"1134","2014-10-21",28.1
"1135","2014-10-22",27.905001
"1136","2014-10-23",28.120001
"1137","2014-10-24",27.75
"1138","2014-10-27",28.205
"1139","2014-10-28",28.41
"1140","2014-10-29",28.225
"1141","2014-10-30",28.530001
"1142","2014-10-31",29.15
"1143","2014-11-03",29.955
"1144","2014-11-04",30.045
"1145","2014-11-05",30.66
"1146","2014-11-06",30.674999
"1147","2014-11-07",31.155001
"1148","2014-11-10",31.610001
"1149","2014-11-11",31.825001
"1150","2014-11-12",31.5
"1151","2014-11-13",31.299999
"1152","2014-11-14",31.135
"1153","2014-11-17",29.889999
"1154","2014-11-18",29.48
"1155","2014-11-19",29.065001
"1156","2014-11-20",29.290001
"1157","2014-11-21",28.959999
"1158","2014-11-24",29.76
"1159","2014-11-25",29.68
"1160","2014-11-26",29.77
"1161","2014-11-28",29.139999
"1162","2014-12-01",28.549999
"1163","2014-12-02",28.785
"1164","2014-12-03",28.700001
"1165","2014-12-04",29.004999
"1166","2014-12-05",29.055
"1167","2014-12-08",28.344999
"1168","2014-12-09",29.559999
"1169","2014-12-10",28.514999
"1170","2014-12-11",28.875
"1171","2014-12-12",28.445
"1172","2014-12-15",28.620001
"1173","2014-12-16",28.455
"1174","2014-12-17",28.745001
"1175","2014-12-18",28.825001
"1176","2014-12-19",28.815001
"1177","2014-12-22",28.49
"1178","2014-12-23",28.334999
"1179","2014-12-24",28.495001
"1180","2014-12-26",28.65
"1181","2014-12-29",28.610001
"1182","2014-12-30",28.035
"1183","2014-12-31",28.315001
"1184","2015-01-02",27.805
"1185","2015-01-05",27.264999
"1186","2015-01-06",27.1
"1187","2015-01-07",27.275
"1188","2015-01-08",27.75
"1189","2015-01-09",27.145
"1190","2015-01-12",26.940001
"1191","2015-01-13",27.055
"1192","2015-01-14",27.280001
"1193","2015-01-15",27.424999
"1194","2015-01-16",28.870001
"1195","2015-01-20",29.145
"1196","2015-01-21",28.885
"1197","2015-01-22",28.905001
"1198","2015-01-23",29.165001
"1199","2015-01-26",29.375
"1200","2015-01-27",29.02
"1201","2015-01-28",29.870001
"1202","2015-01-29",30.355
"1203","2015-01-30",29.65
"1204","2015-02-02",29.815001
"1205","2015-02-03",30.309999
"1206","2015-02-04",31.305
"1207","2015-02-05",31.495001
"1208","2015-02-06",34.330002
"1209","2015-02-09",33.549999
"1210","2015-02-10",34.115002
"1211","2015-02-11",33.465
"1212","2015-02-12",33.5
"1213","2015-02-13",34.195
"1214","2015-02-17",34.07
"1215","2015-02-18",34.009998
"1216","2015-02-19",33.965
"1217","2015-02-20",33.700001
"1218","2015-02-23",33.41
"1219","2015-02-24",33.189999
"1220","2015-02-25",34.325001
"1221","2015-02-26",35
"1222","2015-02-27",34.349998
"1223","2015-03-02",34.900002
"1224","2015-03-03",34.805
"1225","2015-03-04",34.185001
"1226","2015-03-05",34.084999
"1227","2015-03-06",33.77
"1228","2015-03-09",33.384998
"1229","2015-03-10",33.369999
"1230","2015-03-11",33.450001
"1231","2015-03-12",34.445
"1232","2015-03-13",34.27
"1233","2015-03-16",34.055
"1234","2015-03-17",34.125
"1235","2015-03-18",34.009998
"1236","2015-03-19",34.369999
"1237","2015-03-20",34.419998
"1238","2015-03-23",34.395
"1239","2015-03-24",33.84
"1240","2015-03-25",33.195
"1241","2015-03-26",33.035
"1242","2015-03-27",33.25
"1243","2015-03-30",33.73
"1244","2015-03-31",33.549999
"1245","2015-04-01",33.27
"1246","2015-04-02",34.384998
"1247","2015-04-06",34.380001
"1248","2015-04-07",34.02
"1249","2015-04-08",34.18
"1250","2015-04-09",33.615002
"1251","2015-04-10",33.634998
"1252","2015-04-13",33.955002
"1253","2015-04-14",33.945
"1254","2015-04-15",34.959999
"1255","2015-04-16",34.950001
"1256","2015-04-17",33.349998
"1257","2015-04-20",33.650002
"1258","2015-04-21",33.73
"1259","2015-04-22",33.709999
"1260","2015-04-23",33.779999
"1261","2015-04-24",34.09
"1262","2015-04-27",34.474998
"1263","2015-04-28",34.575001
"1264","2015-04-29",34.049999
"1265","2015-04-30",32.630001
"1266","2015-05-01",32.75
"1267","2015-05-04",32.779999
"1268","2015-05-05",32.700001
"1269","2015-05-06",32.869999
"1270","2015-05-07",32.970001
"1271","2015-05-08",32.779999
"1272","2015-05-11",33.084999
"1273","2015-05-12",33.009998
"1274","2015-05-13",33.25
"1275","2015-05-14",33.685001
"1276","2015-05-15",33.474998
"1277","2015-05-18",33.950001
"1278","2015-05-19",34.535
"1279","2015-05-20",34.150002
"1280","2015-05-21",33.650002
"1281","2015-05-22",33.005001
"1282","2015-05-26",32.77
"1283","2015-05-27",33.029999
"1284","2015-05-28",33.119999
"1285","2015-05-29",32.509998
"1286","2015-06-01",32.740002
"1287","2015-06-02",32.595001
"1288","2015-06-03",33.215
"1289","2015-06-04",32.744999
"1290","2015-06-05",33.18
"1291","2015-06-08",33.035
"1292","2015-06-09",32.849998
"1293","2015-06-10",34.439999
"1294","2015-06-11",34.005001
"1295","2015-06-12",33.439999
"1296","2015-06-15",32.84
"1297","2015-06-16",33.25
"1298","2015-06-17",33.285
"1299","2015-06-18",34.080002
"1300","2015-06-19",34.77
"1301","2015-06-22",34.93
"1302","2015-06-23",34.895
"1303","2015-06-24",34.5
"1304","2015-06-25",34.525002
"1305","2015-06-26",34.685001
"1306","2015-06-29",33.325001
"1307","2015-06-30",32.900002
"1308","2015-07-01",33.459999
"1309","2015-07-02",33.404999
"1310","2015-07-06",33.494999
"1311","2015-07-07",33.814999
"1312","2015-07-08",34.025002
"1313","2015-07-09",34.630001
"1314","2015-07-10",34.779999
"1315","2015-07-13",34.990002
"1316","2015-07-14",35.580002
"1317","2015-07-15",35.57
"1318","2015-07-16",36.810001
"1319","2015-07-17",37.540001
"1320","2015-07-20",37.540001
"1321","2015-07-21",37.455002
"1322","2015-07-22",37.064999
"1323","2015-07-23",36.16
"1324","2015-07-24",36.48
"1325","2015-07-27",36.25
"1326","2015-07-28",35.52
"1327","2015-07-29",35.389999
"1328","2015-07-30",35.619999
"1329","2015-07-31",36.075001
"1330","2015-08-03",35.970001
"1331","2015-08-04",36.029999
"1332","2015-08-05",36.105
"1333","2015-08-06",35.855
"1334","2015-08-07",36.279999
"1335","2015-08-10",36.884998
"1336","2015-08-11",35.884998
"1337","2015-08-12",35.349998
"1338","2015-08-13",35.200001
"1339","2015-08-14",35.685001
"1340","2015-08-17",36.025002
"1341","2015-08-18",35.115002
"1342","2015-08-19",34.98
"1343","2015-08-20",33.799999
"1344","2015-08-21",33.915001
"1345","2015-08-24",33.110001
"1346","2015-08-25",33.009998
"1347","2015-08-26",33.790001
"1348","2015-08-27",34.07
"1349","2015-08-28",34.389999
"1350","2015-08-31",34.009998
"1351","2015-09-01",33.299999
"1352","2015-09-02",34.055
"1353","2015-09-03",33.639999
"1354","2015-09-04",33.349998
"1355","2015-09-08",34.325001
"1356","2015-09-09",33.945
"1357","2015-09-10",33.779999
"1358","2015-09-11",33.985001
"1359","2015-09-14",33.875
"1360","2015-09-15",34.450001
"1361","2015-09-16",34.595001
"1362","2015-09-17",34.880001
"1363","2015-09-18",34.535
"1364","2015-09-21",34.924999
"1365","2015-09-22",34.93
"1366","2015-09-23",35.110001
"1367","2015-09-24",34.810001
"1368","2015-09-25",34.220001
"1369","2015-09-28",33.615002
"1370","2015-09-29",33.535
"1371","2015-09-30",33.945
"1372","2015-10-01",33.855
"1373","2015-10-02",35.259998
"1374","2015-10-05",37.195
"1375","2015-10-06",36.924999
"1376","2015-10-07",38.474998
"1377","2015-10-08",38.474998
"1378","2015-10-09",38.575001
"1379","2015-10-12",38.66
"1380","2015-10-13",38.014999
"1381","2015-10-14",36.904999
"1382","2015-10-15",38.150002
"1383","2015-10-16",38.380001
"1384","2015-10-19",38.369999
"1385","2015-10-20",37.98
"1386","2015-10-21",36.990002
"1387","2015-10-22",37.540001
"1388","2015-10-23",37.224998
"1389","2015-10-26",36.884998
"1390","2015-10-27",35.895
"1391","2015-10-28",35.919998
"1392","2015-10-29",35.849998
"1393","2015-10-30",35.91
"1394","2015-11-02",36.970001
"1395","2015-11-03",36.924999
"1396","2015-11-04",37.145
"1397","2015-11-05",37.285
"1398","2015-11-06",38.185001
"1399","2015-11-09",37.169998
"1400","2015-11-10",37.610001
"1401","2015-11-11",37.330002
"1402","2015-11-12",36.66
"1403","2015-11-13",35.700001
"1404","2015-11-16",35.665001
"1405","2015-11-17",36.16
"1406","2015-11-18",36.48
"1407","2015-11-19",36.205002
"1408","2015-11-20",36.299999
"1409","2015-11-23",36.330002
"1410","2015-11-24",36.244999
"1411","2015-11-25",36.75
"1412","2015-11-27",37.130001
"1413","2015-11-30",37.16
"1414","2015-12-01",37.075001
"1415","2015-12-02",37.139999
"1416","2015-12-03",36.535
"1417","2015-12-04",36.395
"1418","2015-12-07",35.560001
"1419","2015-12-08",35.814999
"1420","2015-12-09",35.290001
"1421","2015-12-10",35.130001
"1422","2015-12-11",34.259998
"1423","2015-12-14",34.619999
"1424","2015-12-15",35.205002
"1425","2015-12-16",36.220001
"1426","2015-12-17",35.73
"1427","2015-12-18",35.349998
"1428","2015-12-21",35.145
"1429","2015-12-22",35.244999
"1430","2015-12-23",35.584999
"1431","2015-12-24",35.639999
"1432","2015-12-28",35.580002
"1433","2015-12-29",35.900002
"1434","2015-12-30",35.525002
"1435","2015-12-31",35.105
"1436","2016-01-04",33.900002
"1437","2016-01-05",33.395
"1438","2016-01-06",32.32
"1439","2016-01-07",31.99
"1440","2016-01-08",30.795
"1441","2016-01-11",31.415001
"1442","2016-01-12",31.24
"1443","2016-01-13",30.16
"1444","2016-01-14",31.635
"1445","2016-01-15",31.18
"1446","2016-01-19",31.105
"1447","2016-01-20",31.700001
"1448","2016-01-21",31.59
"1449","2016-01-22",32.860001
"1450","2016-01-25",32.494999
"1451","2016-01-26",32.470001
"1452","2016-01-27",32.080002
"1453","2016-01-28",32.299999
"1454","2016-01-29",32.639999
"1455","2016-02-01",32.490002
"1456","2016-02-02",31.549999
"1457","2016-02-03",30.969999
"1458","2016-02-04",24.700001
"1459","2016-02-05",24.040001
"1460","2016-02-08",22.66
"1461","2016-02-09",20.735001
"1462","2016-02-10",20.65
"1463","2016-02-11",20.26
"1464","2016-02-12",20.565001
"1465","2016-02-16",20.825001
"1466","2016-02-17",20.700001
"1467","2016-02-18",20.9
"1468","2016-02-19",21.01
"1469","2016-02-22",21.209999
"1470","2016-02-23",21.309999
"1471","2016-02-24",21.92
"1472","2016-02-25",21.825001
"1473","2016-02-26",22.299999
"1474","2016-02-29",22.360001
"1475","2016-03-01",22.645
"1476","2016-03-02",22.68
"1477","2016-03-03",22.82
"1478","2016-03-04",22.305
"1479","2016-03-07",21.395
"1480","2016-03-08",20.795
"1481","2016-03-09",20.99
"1482","2016-03-10",20.75
"1483","2016-03-11",20.57
"1484","2016-03-14",20.705
"1485","2016-03-15",20.08
"1486","2016-03-16",20.540001
"1487","2016-03-17",21.055
"1488","2016-03-18",20.325001
"1489","2016-03-21",20.485001
"1490","2016-03-22",20.1
"1491","2016-03-23",19.655001
"1492","2016-03-24",19.620001
"1493","2016-03-28",20.08
"1494","2016-03-29",20.475
"1495","2016-03-30",21.17
"1496","2016-03-31",21.469999
"1497","2016-04-01",21.295
"1498","2016-04-04",21.254999
"1499","2016-04-05",21.465
"1500","2016-04-06",21.940001
"1501","2016-04-07",21.129999
"1502","2016-04-08",21.434999
"1503","2016-04-11",21.379999
"1504","2016-04-12",20.695
"1505","2016-04-13",21.43
"1506","2016-04-14",21.25
"1507","2016-04-15",21.42
"1508","2016-04-18",22.290001
"1509","2016-04-19",21.965
"1510","2016-04-20",22.530001
"1511","2016-04-21",23.405001
"1512","2016-04-22",24.32
"1513","2016-04-25",24.450001
"1514","2016-04-26",24.74
"1515","2016-04-27",25.09
"1516","2016-04-28",25.620001
"1517","2016-04-29",25.465
"1518","2016-05-02",26.27
"1519","2016-05-03",25.975
"1520","2016-05-04",25.995001
"1521","2016-05-05",25.58
"1522","2016-05-06",25.535
"1523","2016-05-09",26.01
"1524","2016-05-10",26.23
"1525","2016-05-11",25.620001
"1526","2016-05-12",26.014999
"1527","2016-05-13",26.309999
"1528","2016-05-16",26.455
"1529","2016-05-17",26.025
"1530","2016-05-18",26.135
"1531","2016-05-19",26.045
"1532","2016-05-20",26.719999
"1533","2016-05-23",26.51
"1534","2016-05-24",26.85
"1535","2016-05-25",26.625
"1536","2016-05-26",26.77
"1537","2016-05-27",26.895
"1538","2016-05-31",27.25
"1539","2016-06-01",28.190001
"1540","2016-06-02",28.594999
"1541","2016-06-03",28.700001
"1542","2016-06-06",28.855
"1543","2016-06-07",28.495001
"1544","2016-06-08",28.885
"1545","2016-06-09",28.764999
"1546","2016-06-10",28.155001
"1547","2016-06-13",27.85
"1548","2016-06-14",28.245001
"1549","2016-06-15",28.285
"1550","2016-06-16",28.775
"1551","2016-06-17",27.725
"1552","2016-06-20",28.33
"1553","2016-06-21",28.450001
"1554","2016-06-22",28.450001
"1555","2016-06-23",29.75
"1556","2016-06-24",28.860001
"1557","2016-06-27",28.209999
"1558","2016-06-28",28.700001
"1559","2016-06-29",29.540001
"1560","2016-06-30",30.299999
"1561","2016-07-01",30.745001
"1562","2016-07-05",30.055
"1563","2016-07-06",30.055
"1564","2016-07-07",30.049999
"1565","2016-07-08",30.780001
"1566","2016-07-11",30.725
"1567","2016-07-12",30.965
"1568","2016-07-13",30.674999
"1569","2016-07-14",30.594999
"1570","2016-07-15",30.360001
"1571","2016-07-18",31.030001
"1572","2016-07-19",30.84
"1573","2016-07-20",31.285
"1574","2016-07-21",30.860001
"1575","2016-07-22",31.105
"1576","2016-07-25",30.545
"1577","2016-07-26",30.995001
"1578","2016-07-27",30.865
"1579","2016-07-28",32.200001
"1580","2016-07-29",31.66
"1581","2016-08-01",31.940001
"1582","2016-08-02",32.875
"1583","2016-08-03",32.310001
"1584","2016-08-04",32.25
"1585","2016-08-05",32.625
"1586","2016-08-08",32.48
"1587","2016-08-09",32.814999
"1588","2016-08-10",32.799999
"1589","2016-08-11",32.875
"1590","2016-08-12",32.915001
"1591","2016-08-15",33.115002
"1592","2016-08-16",32.764999
"1593","2016-08-17",32.584999
"1594","2016-08-18",32.740002
"1595","2016-08-19",32.875
"1596","2016-08-22",33.07
"1597","2016-08-23",33.134998
"1598","2016-08-24",33.27
"1599","2016-08-25",33.165001
"1600","2016-08-26",33.325001
"1601","2016-08-29",33.185001
"1602","2016-08-30",32.994999
"1603","2016-08-31",32.639999
"1604","2016-09-01",32.880001
"1605","2016-09-02",33.865002
"1606","2016-09-06",33.77
"1607","2016-09-07",34.514999
"1608","2016-09-08",34.209999
"1609","2016-09-09",33.400002
"1610","2016-09-12",33.724998
"1611","2016-09-13",33.395
"1612","2016-09-14",33.544998
"1613","2016-09-15",33.965
"1614","2016-09-16",34.150002
"1615","2016-09-19",33.494999
"1616","2016-09-20",33.755001
"1617","2016-09-21",35.959999
"1618","2016-09-22",36.709999
"1619","2016-09-23",36.355
"1620","2016-09-26",36.419998
"1621","2016-09-27",36.505001
"1622","2016-09-28",37.060001
"1623","2016-09-29",36.825001
"1624","2016-09-30",36.705002
"1625","2016-10-03",36.445
"1626","2016-10-04",36.279999
"1627","2016-10-05",36.224998
"1628","2016-10-06",35.814999
"1629","2016-10-07",35.669998
"1630","2016-10-10",36.294998
"1631","2016-10-11",35.220001
"1632","2016-10-12",35.130001
"1633","2016-10-13",35.029999
"1634","2016-10-14",34.924999
"1635","2016-10-17",35.075001
"1636","2016-10-18",34.994999
"1637","2016-10-19",34.955002
"1638","2016-10-20",34.294998
"1639","2016-10-21",34.759998
"1640","2016-10-24",35.389999
"1641","2016-10-25",34.814999
"1642","2016-10-26",34.805
"1643","2016-10-27",33.880001
"1644","2016-10-28",31.434999
"1645","2016-10-31",31.190001
"1646","2016-11-01",31.245001
"1647","2016-11-02",31.07
"1648","2016-11-03",30.98
"1649","2016-11-04",31.495001
"1650","2016-11-07",31.795
"1651","2016-11-08",31.934999
"1652","2016-11-09",32.235001
"1653","2016-11-10",31.525
"1654","2016-11-11",32.884998
"1655","2016-11-14",32.575001
"1656","2016-11-15",32.735001
"1657","2016-11-16",33.619999
"1658","2016-11-17",33.465
"1659","2016-11-18",33.215
"1660","2016-11-21",33.115002
"1661","2016-11-22",33.525002
"1662","2016-11-23",33.869999
"1663","2016-11-25",33.924999
"1664","2016-11-28",33.555
"1665","2016-11-29",33.705002
"1666","2016-11-30",34.634998
"1667","2016-12-01",33.290001
"1668","2016-12-02",32.724998
"1669","2016-12-05",32.900002
"1670","2016-12-06",34.189999
"1671","2016-12-07",33.974998
"1672","2016-12-08",34.810001
"1673","2016-12-09",34.919998
"1674","2016-12-12",34.605
"1675","2016-12-13",35.439999
"1676","2016-12-14",35.285
"1677","2016-12-15",35.794998
"1678","2016-12-16",35.939999
"1679","2016-12-19",36.224998
"1680","2016-12-20",35.509998
"1681","2016-12-21",35.384998
"1682","2016-12-22",35.014999
"1683","2016-12-23",35.555
"1684","2016-12-27",35.775002
"1685","2016-12-28",35.259998
"1686","2016-12-29",35.215
"1687","2016-12-30",34.945
"1688","2017-01-03",34.744999
"1689","2017-01-04",36.084999
"1690","2017-01-05",35.889999
"1691","2017-01-06",35.599998
"1692","2017-01-09",35.529999
"1693","2017-01-10",35.235001
"1694","2017-01-11",35
"1695","2017-01-12",34.349998
"1696","2017-01-13",35.299999
"1697","2017-01-17",34.875
"1698","2017-01-18",35.25
"1699","2017-01-19",36
"1700","2017-01-20",35.349998
"1701","2017-01-23",35.145
"1702","2017-01-24",35.674999
"1703","2017-01-25",35.544998
"1704","2017-01-26",34.985001
"1705","2017-01-27",34.955002
"1706","2017-01-30",34.360001
"1707","2017-01-31",34.5
"1708","2017-02-01",33.884998
"1709","2017-02-02",34.235001
"1710","2017-02-03",34.290001
"1711","2017-02-06",33.360001
"1712","2017-02-07",33.16
"1713","2017-02-08",26.905001
"1714","2017-02-09",28.205
"1715","2017-02-10",28.705
"1716","2017-02-13",28.16
"1717","2017-02-14",27.85
"1718","2017-02-15",27.559999
"1719","2017-02-16",27.620001
"1720","2017-02-17",27.290001
"1721","2017-02-21",27.625
"1722","2017-02-22",28.299999
"1723","2017-02-23",28.355
"1724","2017-02-24",28.709999
"1725","2017-02-27",28.575001
"1726","2017-02-28",27.665001
"1727","2017-03-01",27.264999
"1728","2017-03-02",27.004999
"1729","2017-03-03",26.76
"1730","2017-03-06",26.98
"1731","2017-03-07",27.105
"1732","2017-03-08",26.625
"1733","2017-03-09",26.969999
"1734","2017-03-10",27.295
"1735","2017-03-13",27.855
"1736","2017-03-14",27.969999
"1737","2017-03-15",28.700001
"1738","2017-03-16",28.530001
"1739","2017-03-17",28.434999
"1740","2017-03-20",28.184999
"1741","2017-03-21",26.959999
"1742","2017-03-22",27.879999
"1743","2017-03-23",28.135
"1744","2017-03-24",28.24
"1745","2017-03-27",28.32
"1746","2017-03-28",28.76
"1747","2017-03-29",28.635
"1748","2017-03-30",28.940001
"1749","2017-03-31",29.245001
"1750","2017-04-03",29.205
"1751","2017-04-04",29.129999
"1752","2017-04-05",29.165001
"1753","2017-04-06",29.59
"1754","2017-04-07",29.389999
"1755","2017-04-10",29.365
"1756","2017-04-11",29.825001
"1757","2017-04-12",29.42
"1758","2017-04-13",29.325001
"1759","2017-04-17",29.655001
"1760","2017-04-18",30
"1761","2017-04-19",30.045
"1762","2017-04-20",30.049999
"1763","2017-04-21",28.549999
"1764","2017-04-24",28.58
"1765","2017-04-25",28.02
"1766","2017-04-26",27.700001
"1767","2017-04-27",28.075001
"1768","2017-04-28",27.629999
"1769","2017-05-01",28.355
"1770","2017-05-02",27.975
"1771","2017-05-03",28.290001
"1772","2017-05-04",28.629999
"1773","2017-05-05",28.959999
"1774","2017-05-08",28.965
"1775","2017-05-09",29.195
"1776","2017-05-10",29.559999
"1777","2017-05-11",29.764999
"1778","2017-05-12",29.504999
"1779","2017-05-15",29.715
"1780","2017-05-16",29.639999
"1781","2017-05-17",28.815001
"1782","2017-05-18",29.125
"1783","2017-05-19",29.115
"1784","2017-05-22",29.23
"1785","2017-05-23",29.145
"1786","2017-05-24",29.129999
"1787","2017-05-25",29.344999
"1788","2017-05-26",29.245001
"1789","2017-05-30",29.215
"1790","2017-05-31",29.08
"1791","2017-06-01",29.764999
"1792","2017-06-02",29.870001
"1793","2017-06-05",29.844999
"1794","2017-06-06",29.764999
"1795","2017-06-07",29.92
"1796","2017-06-08",30.195
"1797","2017-06-09",30.155001
"1798","2017-06-12",30.030001
"1799","2017-06-13",30.504999
"1800","2017-06-14",30.445
"1801","2017-06-15",30.290001
"1802","2017-06-16",30.275
"1803","2017-06-19",30.705
"1804","2017-06-20",30.705
"1805","2017-06-21",31.25
"1806","2017-06-22",31.75
"1807","2017-06-23",31.98
"1808","2017-06-26",31.625
"1809","2017-06-27",31.405001
"1810","2017-06-28",32.005001
"1811","2017-06-29",32.035
"1812","2017-06-30",31.879999
"1813","2017-07-03",31.745001
"1814","2017-07-05",31.879999
"1815","2017-07-06",30.75
"1816","2017-07-07",30.945
"1817","2017-07-10",30.245001
"1818","2017-07-11",30.280001
"1819","2017-07-12",30.530001
"1820","2017-07-13",30.165001
"1821","2017-07-14",30.065001
"1822","2017-07-17",30
"1823","2017-07-18",29.635
"1824","2017-07-19",29.870001
"1825","2017-07-20",29.945
"1826","2017-07-21",29.469999
"1827","2017-07-24",29.365
"1828","2017-07-25",29.725
"1829","2017-07-26",29.365
"1830","2017-07-27",28.67
"1831","2017-07-28",29.415001
"1832","2017-07-31",28.9
"1833","2017-08-01",29.125
"1834","2017-08-02",28.879999
"1835","2017-08-03",29.4
"1836","2017-08-04",28.959999
"1837","2017-08-07",29.09
"1838","2017-08-08",28.799999
"1839","2017-08-09",28.84
"1840","2017-08-10",28.450001
"1841","2017-08-11",28.684999
"1842","2017-08-14",29.290001
"1843","2017-08-15",29.084999
"1844","2017-08-16",29.280001
"1845","2017-08-17",29.275
"1846","2017-08-18",29.299999
"1847","2017-08-21",29.545
"1848","2017-08-22",29.855
"1849","2017-08-23",29.844999
"1850","2017-08-24",30.035
"1851","2017-08-25",29.66
"1852","2017-08-28",30.1
"1853","2017-08-29",30.620001
"1854","2017-08-30",30.57
"1855","2017-08-31",30.459999
"1856","2017-09-01",30.434999
"1857","2017-09-05",30.17
"1858","2017-09-06",30.17
"1859","2017-09-07",29.27
"1860","2017-09-08",29.434999
"1861","2017-09-11",29.51
"1862","2017-09-12",29.445
"1863","2017-09-13",29.4
"1864","2017-09-14",29.375
"1865","2017-09-15",29.450001
"1866","2017-09-18",29.35
"1867","2017-09-19",29.07
"1868","2017-09-20",28.525
"1869","2017-09-21",28
"1870","2017-09-22",27.995001
"1871","2017-09-25",27.639999
"1872","2017-09-26",27.645
"1873","2017-09-27",28.74
"1874","2017-09-28",28.315001
"1875","2017-09-29",28.355
"1876","2017-10-02",28.805
"1877","2017-10-03",28.76
"1878","2017-10-04",28.860001
"1879","2017-10-05",28.889999
"1880","2017-10-06",29.014999
"1881","2017-10-09",28.43
"1882","2017-10-10",28.635
"1883","2017-10-11",28.68
