"","date","FCCO"
"1012","2011-01-06",5.4
"1013","2011-01-07",5.4
"1014","2011-01-10",5.75
"1015","2011-01-11",5.75
"1016","2011-01-12",5.65
"1017","2011-01-13",5.65
"1018","2011-01-14",5.65
"1019","2011-01-18",5.51
"1020","2011-01-19",6.17
"1021","2011-01-20",6.15
"1022","2011-01-21",6.5
"1023","2011-01-24",6.5
"1024","2011-01-25",6.3
"1025","2011-01-26",6.58
"1026","2011-01-27",6.55
"1027","2011-01-28",6.57
"1028","2011-01-31",6.4
"1029","2011-02-01",6.4
"1030","2011-02-02",6.31
"1031","2011-02-03",6.31
"1032","2011-02-04",6.31
"1033","2011-02-07",6.31
"1034","2011-02-08",6.33
"1035","2011-02-09",6.35
"1036","2011-02-10",6.31
"1037","2011-02-11",6.31
"1038","2011-02-14",6.31
"1039","2011-02-15",6.45
"1040","2011-02-16",6.63
"1041","2011-02-17",6.61
"1042","2011-02-18",6.65
"1043","2011-02-22",6.65
"1044","2011-02-23",6.65
"1045","2011-02-24",6.75
"1046","2011-02-25",6.5
"1047","2011-02-28",6.5
"1048","2011-03-01",6.44
"1049","2011-03-02",6.44
"1050","2011-03-03",6.4
"1051","2011-03-04",6.4
"1052","2011-03-07",6.4
"1053","2011-03-08",6.5
"1054","2011-03-09",6.5
"1055","2011-03-10",6.5
"1056","2011-03-11",6.4
"1057","2011-03-14",6.4
"1058","2011-03-15",6.35
"1059","2011-03-16",6.35
"1060","2011-03-17",6.35
"1061","2011-03-18",6.4
"1062","2011-03-21",6.54
"1063","2011-03-22",6.55
"1064","2011-03-23",6.7
"1065","2011-03-24",6.7
"1066","2011-03-25",6.7
"1067","2011-03-28",6.57
"1068","2011-03-29",6.57
"1069","2011-03-30",6.75
"1070","2011-03-31",6.73
"1071","2011-04-01",6.7
"1072","2011-04-04",6.7
"1073","2011-04-05",6.72
"1074","2011-04-06",6.72
"1075","2011-04-07",6.72
"1076","2011-04-08",6.8
"1077","2011-04-11",6.8
"1078","2011-04-12",6.8
"1079","2011-04-13",6.6
"1080","2011-04-14",6.5
"1081","2011-04-15",6.5
"1082","2011-04-18",6.44
"1083","2011-04-19",6.5
"1084","2011-04-20",6.91
"1085","2011-04-21",6.95
"1086","2011-04-25",6.95
"1087","2011-04-26",7.25
"1088","2011-04-27",6.94
"1089","2011-04-28",6.94
"1090","2011-04-29",6.94
"1091","2011-05-02",6.95
"1092","2011-05-03",7.36
"1093","2011-05-04",7.1
"1094","2011-05-05",7.1
"1095","2011-05-06",7.08
"1096","2011-05-09",7.25
"1097","2011-05-10",7.25
"1098","2011-05-11",7.19
"1099","2011-05-12",7
"1100","2011-05-13",6.99
"1101","2011-05-16",6.98
"1102","2011-05-17",6.98
"1103","2011-05-18",6.94
"1104","2011-05-19",6.65
"1105","2011-05-20",6.89
"1106","2011-05-23",6.81
"1107","2011-05-24",6.97
"1108","2011-05-25",6.97
"1109","2011-05-26",6.97
"1110","2011-05-27",7.15
"1111","2011-05-31",7.13
"1112","2011-06-01",7.13
"1113","2011-06-02",7.01
"1114","2011-06-03",7.01
"1115","2011-06-06",6.98
"1116","2011-06-07",6.95
"1117","2011-06-08",7
"1118","2011-06-09",6.9
"1119","2011-06-10",6.83
"1120","2011-06-13",6.83
"1121","2011-06-14",6.83
"1122","2011-06-15",6.7
"1123","2011-06-16",6.5
"1124","2011-06-17",6.59
"1125","2011-06-20",6.59
"1126","2011-06-21",6.65
"1127","2011-06-22",6.65
"1128","2011-06-23",6.65
"1129","2011-06-24",6.65
"1130","2011-06-27",6.83
"1131","2011-06-28",6.75
"1132","2011-06-29",6.75
"1133","2011-06-30",6.94
"1134","2011-07-01",6.94
"1135","2011-07-05",6.94
"1136","2011-07-06",7
"1137","2011-07-07",7
"1138","2011-07-08",7
"1139","2011-07-11",6.9
"1140","2011-07-12",6.76
"1141","2011-07-13",6.76
"1142","2011-07-14",6.76
"1143","2011-07-15",6.76
"1144","2011-07-18",6.74
"1145","2011-07-19",6.74
"1146","2011-07-20",6.87
"1147","2011-07-21",6.9
"1148","2011-07-22",6.96
"1149","2011-07-25",6.95
"1150","2011-07-26",6.92
"1151","2011-07-27",6.64
"1152","2011-07-28",6.58
"1153","2011-07-29",6.58
"1154","2011-08-01",6.8
"1155","2011-08-02",6.8
"1156","2011-08-03",6.69
"1157","2011-08-04",6.65
"1158","2011-08-05",6.25
"1159","2011-08-08",6
"1160","2011-08-09",6.19
"1161","2011-08-10",5.61
"1162","2011-08-11",5.9
"1163","2011-08-12",6.01
"1164","2011-08-15",5.84
"1165","2011-08-16",5.91
"1166","2011-08-17",5.9
"1167","2011-08-18",5.75
"1168","2011-08-19",5.75
"1169","2011-08-22",5.5
"1170","2011-08-23",5.6
"1171","2011-08-24",5.6
"1172","2011-08-25",5.65
"1173","2011-08-26",5.8
"1174","2011-08-29",5.95
"1175","2011-08-30",5.95
"1176","2011-08-31",5.95
"1177","2011-09-01",5.95
"1178","2011-09-02",6.64
"1179","2011-09-06",6.37
"1180","2011-09-07",6.28
"1181","2011-09-08",6.3
"1182","2011-09-09",6
"1183","2011-09-12",5.88
"1184","2011-09-13",5.88
"1185","2011-09-14",5.88
"1186","2011-09-15",5.96
"1187","2011-09-16",5.46
"1188","2011-09-19",5.7
"1189","2011-09-20",5.38
"1190","2011-09-21",5.38
"1191","2011-09-22",5.28
"1192","2011-09-23",5.71
"1193","2011-09-26",5.95
"1194","2011-09-27",5.5
"1195","2011-09-28",5.65
"1196","2011-09-29",6.21
"1197","2011-09-30",5.83
"1198","2011-10-03",5.5
"1199","2011-10-04",5.5
"1200","2011-10-05",5.42
"1201","2011-10-06",5.87
"1202","2011-10-07",5.6
"1203","2011-10-10",5.67
"1204","2011-10-11",5.67
"1205","2011-10-12",5.63
"1206","2011-10-13",5.55
"1207","2011-10-14",5.68
"1208","2011-10-17",5.79
"1209","2011-10-18",5.75
"1210","2011-10-19",5.95
"1211","2011-10-20",6.46
"1212","2011-10-21",6.6
"1213","2011-10-24",6.45
"1214","2011-10-25",6.25
"1215","2011-10-26",6.25
"1216","2011-10-27",6.35
"1217","2011-10-28",6.35
"1218","2011-10-31",6.25
"1219","2011-11-01",6.47
"1220","2011-11-02",6.31
"1221","2011-11-03",6.31
"1222","2011-11-04",6.2
"1223","2011-11-07",6.2
"1224","2011-11-08",6.15
"1225","2011-11-09",5.93
"1226","2011-11-10",6.14
"1227","2011-11-11",6.14
"1228","2011-11-14",6.13
"1229","2011-11-15",6.07
"1230","2011-11-16",6.12
"1231","2011-11-17",5.9
"1232","2011-11-18",6.15
"1233","2011-11-21",5.9
"1234","2011-11-22",5.9
"1235","2011-11-23",5.92
"1236","2011-11-25",5.92
"1237","2011-11-28",5.98
"1238","2011-11-29",5.98
"1239","2011-11-30",6.07
"1240","2011-12-01",6.07
"1241","2011-12-02",5.9
"1242","2011-12-05",5.9
"1243","2011-12-06",6.1
"1244","2011-12-07",5.97
"1245","2011-12-08",5.97
"1246","2011-12-09",6.05
"1247","2011-12-12",6.05
"1248","2011-12-13",6
"1249","2011-12-14",5.87
"1250","2011-12-15",5.92
"1251","2011-12-16",5.92
"1252","2011-12-19",5.92
"1253","2011-12-20",5.9
"1254","2011-12-21",5.9
"1255","2011-12-22",5.97
"1256","2011-12-23",5.97
"1257","2011-12-27",5.8
"1258","2011-12-28",6.19
"1259","2011-12-29",5.9
"1260","2011-12-30",6.19
"1261","2012-01-03",6.06
"1262","2012-01-04",6.2
"1263","2012-01-05",6
"1264","2012-01-06",5.98
"1265","2012-01-09",6.05
"1266","2012-01-10",6.07
"1267","2012-01-11",6.07
"1268","2012-01-12",6.07
"1269","2012-01-13",6.19
"1270","2012-01-17",6.22
"1271","2012-01-18",6.65
"1272","2012-01-19",7.1
"1273","2012-01-20",7.17
"1274","2012-01-23",7.24
"1275","2012-01-24",7.5
"1276","2012-01-25",8
"1277","2012-01-26",7.89
"1278","2012-01-27",7.89
"1279","2012-01-30",7.85
"1280","2012-01-31",7.3
"1281","2012-02-01",7.3
"1282","2012-02-02",7.3
"1283","2012-02-03",7.45
"1284","2012-02-06",7.2
"1285","2012-02-07",7.5
"1286","2012-02-08",7.47
"1287","2012-02-09",7.15
"1288","2012-02-10",7.02
"1289","2012-02-13",7.2
"1290","2012-02-14",7.2
"1291","2012-02-15",7.95
"1292","2012-02-16",7.5
"1293","2012-02-17",7.6
"1294","2012-02-21",7.62
"1295","2012-02-22",7.6
"1296","2012-02-23",7.6
"1297","2012-02-24",7.32
"1298","2012-02-27",7.23
"1299","2012-02-28",7.22
"1300","2012-02-29",7.27
"1301","2012-03-01",7.27
"1302","2012-03-02",7.58
"1303","2012-03-05",7.74
"1304","2012-03-06",7.74
"1305","2012-03-07",7.23
"1306","2012-03-08",7.23
"1307","2012-03-09",7.2
"1308","2012-03-12",7.51
"1309","2012-03-13",7.52
"1310","2012-03-14",7.5
"1311","2012-03-15",7.5
"1312","2012-03-16",7.74
"1313","2012-03-19",7.55
"1314","2012-03-20",7.6
"1315","2012-03-21",7.7
"1316","2012-03-22",7.8
"1317","2012-03-23",7.88
"1318","2012-03-26",7.75
"1319","2012-03-27",7.68
"1320","2012-03-28",7.68
"1321","2012-03-29",7.66
"1322","2012-03-30",7.73
"1323","2012-04-02",7.8
"1324","2012-04-03",7.8
"1325","2012-04-04",7.76
"1326","2012-04-05",7.85
"1327","2012-04-09",7.84
"1328","2012-04-10",7.85
"1329","2012-04-11",7.8
"1330","2012-04-12",7.8
"1331","2012-04-13",7.99
"1332","2012-04-16",7.98
"1333","2012-04-17",7.92
"1334","2012-04-18",8.25
"1335","2012-04-19",8.31
"1336","2012-04-20",8.7
"1337","2012-04-23",8.8
"1338","2012-04-24",8.45
"1339","2012-04-25",8.01
"1340","2012-04-26",8.32
"1341","2012-04-27",8.22
"1342","2012-04-30",8.24
"1343","2012-05-01",8.1
"1344","2012-05-02",8.15
"1345","2012-05-03",8.15
"1346","2012-05-04",8.25
"1347","2012-05-07",8.5
"1348","2012-05-08",8.28
"1349","2012-05-09",8.27
"1350","2012-05-10",8.22
"1351","2012-05-11",8.28
"1352","2012-05-14",8.24
"1353","2012-05-15",8.16
"1354","2012-05-16",8
"1355","2012-05-17",8
"1356","2012-05-18",8
"1357","2012-05-21",8.01
"1358","2012-05-22",8.01
"1359","2012-05-23",8.15
"1360","2012-05-24",8.11
"1361","2012-05-25",8
"1362","2012-05-29",8
"1363","2012-05-30",7.91
"1364","2012-05-31",7.91
"1365","2012-06-01",7.89
"1366","2012-06-04",7.95
"1367","2012-06-05",7.95
"1368","2012-06-06",7.83
"1369","2012-06-07",7.68
"1370","2012-06-08",7.71
"1371","2012-06-11",7.75
"1372","2012-06-12",7.74
"1373","2012-06-13",7.74
"1374","2012-06-14",7.7
"1375","2012-06-15",7.7
"1376","2012-06-18",7.65
"1377","2012-06-19",7.67
"1378","2012-06-20",7.73
"1379","2012-06-21",7.75
"1380","2012-06-22",7.65
"1381","2012-06-25",7.65
"1382","2012-06-26",7.65
"1383","2012-06-27",7.65
"1384","2012-06-28",7.75
"1385","2012-06-29",8
"1386","2012-07-02",8.01
"1387","2012-07-03",8
"1388","2012-07-05",7.95
"1389","2012-07-06",8.1
"1390","2012-07-09",8.07
"1391","2012-07-10",7.85
"1392","2012-07-11",7.85
"1393","2012-07-12",7.84
"1394","2012-07-13",7.9
"1395","2012-07-16",8.04
"1396","2012-07-17",8.04
"1397","2012-07-18",8.04
"1398","2012-07-19",8.04
"1399","2012-07-20",8.04
"1400","2012-07-23",8
"1401","2012-07-24",8.4
"1402","2012-07-25",8.35
"1403","2012-07-26",8.32
"1404","2012-07-27",8.25
"1405","2012-07-30",8.25
"1406","2012-07-31",8.25
"1407","2012-08-01",8.25
"1408","2012-08-02",8.25
"1409","2012-08-03",8.39
"1410","2012-08-06",8.3
"1411","2012-08-07",8.35
"1412","2012-08-08",8.27
"1413","2012-08-09",8.46
"1414","2012-08-10",8.47
"1415","2012-08-13",8.47
"1416","2012-08-14",8.3
"1417","2012-08-15",8.41
"1418","2012-08-16",8.4
"1419","2012-08-17",8.42
"1420","2012-08-20",8.42
"1421","2012-08-21",8.27
"1422","2012-08-22",8.25
"1423","2012-08-23",8.38
"1424","2012-08-24",8.38
"1425","2012-08-27",8.3
"1426","2012-08-28",8.25
"1427","2012-08-29",8.4
"1428","2012-08-30",8.25
"1429","2012-08-31",8.25
"1430","2012-09-04",8.25
"1431","2012-09-05",8.25
"1432","2012-09-06",8.34
"1433","2012-09-07",8.38
"1434","2012-09-10",8.45
"1435","2012-09-11",8.4
"1436","2012-09-12",8.25
"1437","2012-09-13",8.27
"1438","2012-09-14",8.27
"1439","2012-09-17",8.39
"1440","2012-09-18",8.35
"1441","2012-09-19",8.35
"1442","2012-09-20",8.35
"1443","2012-09-21",8.6
"1444","2012-09-24",8.55
"1445","2012-09-25",8.4
"1446","2012-09-26",8.4
"1447","2012-09-27",8.6
"1448","2012-09-28",8.43
"1449","2012-10-01",8.5
"1450","2012-10-02",8.52
"1451","2012-10-03",8.68
"1452","2012-10-04",8.68
"1453","2012-10-05",8.51
"1454","2012-10-08",8.51
"1455","2012-10-09",8.52
"1456","2012-10-10",8.5
"1457","2012-10-11",8.5
"1458","2012-10-12",8.5
"1459","2012-10-15",8.5
"1460","2012-10-16",8.5
"1461","2012-10-17",8.65
"1462","2012-10-18",8.65
"1463","2012-10-19",8.65
"1464","2012-10-22",8.65
"1465","2012-10-23",8.6
"1466","2012-10-24",8.6
"1467","2012-10-25",8.6
"1468","2012-10-26",8.6
"1469","2012-10-31",8.67
"1470","2012-11-01",8.59
"1471","2012-11-02",8.59
"1472","2012-11-05",8.51
"1473","2012-11-06",8.59
"1474","2012-11-07",8.38
"1475","2012-11-08",8.42
"1476","2012-11-09",8.5
"1477","2012-11-12",8.5
"1478","2012-11-13",8.49
"1479","2012-11-14",8.38
"1480","2012-11-15",8.49
"1481","2012-11-16",8.49
"1482","2012-11-19",8.57
"1483","2012-11-20",8.48
"1484","2012-11-21",8.48
"1485","2012-11-23",8.48
"1486","2012-11-26",8.5
"1487","2012-11-27",8.5
"1488","2012-11-28",8.5
"1489","2012-11-29",8.49
"1490","2012-11-30",8.5
"1491","2012-12-03",8.5
"1492","2012-12-04",8.5
"1493","2012-12-05",8.38
"1494","2012-12-06",8.6
"1495","2012-12-07",8.5
"1496","2012-12-10",8.57
"1497","2012-12-11",8.54
"1498","2012-12-12",8.38
"1499","2012-12-13",8.2
"1500","2012-12-14",8.21
"1501","2012-12-17",8.4
"1502","2012-12-18",8.46
"1503","2012-12-19",8.46
"1504","2012-12-20",8.46
"1505","2012-12-21",8.15
"1506","2012-12-24",8.22
"1507","2012-12-26",8.25
"1508","2012-12-27",8.15
"1509","2012-12-28",8.17
"1510","2012-12-31",8.39
"1511","2013-01-02",8.39
"1512","2013-01-03",8.35
"1513","2013-01-04",8.21
"1514","2013-01-07",8.57
"1515","2013-01-08",8.5
"1516","2013-01-09",8.48
"1517","2013-01-10",8.47
"1518","2013-01-11",8.47
"1519","2013-01-14",8.45
"1520","2013-01-15",8.45
"1521","2013-01-16",8.75
"1522","2013-01-17",8.75
"1523","2013-01-18",8.9
"1524","2013-01-22",9
"1525","2013-01-23",9.03
"1526","2013-01-24",9.06
"1527","2013-01-25",9
"1528","2013-01-28",9.2
"1529","2013-01-29",9.2
"1530","2013-01-30",8.95
"1531","2013-01-31",9.08
"1532","2013-02-01",9.08
"1533","2013-02-04",9.1
"1534","2013-02-05",9
"1535","2013-02-06",9.01
"1536","2013-02-07",9.05
"1537","2013-02-08",9.15
"1538","2013-02-11",9.19
"1539","2013-02-12",9.19
"1540","2013-02-13",9.21
"1541","2013-02-14",9.21
"1542","2013-02-15",9.21
"1543","2013-02-19",9.21
"1544","2013-02-20",9.2
"1545","2013-02-21",9.2
"1546","2013-02-22",9.02
"1547","2013-02-25",9.02
"1548","2013-02-26",9.02
"1549","2013-02-27",9.03
"1550","2013-02-28",9.03
"1551","2013-03-01",9.03
"1552","2013-03-04",8.97
"1553","2013-03-05",9.09
"1554","2013-03-06",8.95
"1555","2013-03-07",9
"1556","2013-03-08",9
"1557","2013-03-11",8.9
"1558","2013-03-12",8.9
"1559","2013-03-13",8.92
"1560","2013-03-14",9.1
"1561","2013-03-15",9.06
"1562","2013-03-18",9.01
"1563","2013-03-19",9.1
"1564","2013-03-20",8.95
"1565","2013-03-21",8.95
"1566","2013-03-22",8.93
"1567","2013-03-25",9.05
"1568","2013-03-26",9.05
"1569","2013-03-27",8.91
"1570","2013-03-28",8.96
"1571","2013-04-01",8.95
"1572","2013-04-02",9.05
"1573","2013-04-03",8.9
"1574","2013-04-04",8.9
"1575","2013-04-05",8.9
"1576","2013-04-08",8.9
"1577","2013-04-09",8.97
"1578","2013-04-10",8.94
"1579","2013-04-11",9
"1580","2013-04-12",8.95
"1581","2013-04-15",9.05
"1582","2013-04-16",9.12
"1583","2013-04-17",8.85
"1584","2013-04-18",8.98
"1585","2013-04-19",8.83
"1586","2013-04-22",9.14
"1587","2013-04-23",9.14
"1588","2013-04-24",8.9
"1589","2013-04-25",8.93
"1590","2013-04-26",8.85
"1591","2013-04-29",8.9
"1592","2013-04-30",8.91
"1593","2013-05-01",8.91
"1594","2013-05-02",8.93
"1595","2013-05-03",9.02
"1596","2013-05-06",8.9
"1597","2013-05-07",8.87
"1598","2013-05-08",9.14
"1599","2013-05-09",9.13
"1600","2013-05-10",9.13
"1601","2013-05-13",9.08
"1602","2013-05-14",8.92
"1603","2013-05-15",9.1
"1604","2013-05-16",9
"1605","2013-05-17",9
"1606","2013-05-20",9.13
"1607","2013-05-21",9.15
"1608","2013-05-22",9.34
"1609","2013-05-23",9.15
"1610","2013-05-24",9.15
"1611","2013-05-28",9.4
"1612","2013-05-29",10
"1613","2013-05-30",10
"1614","2013-05-31",10
"1615","2013-06-03",9.72
"1616","2013-06-04",9.72
"1617","2013-06-05",9.72
"1618","2013-06-06",9.56
"1619","2013-06-07",9.56
"1620","2013-06-10",9.32
"1621","2013-06-11",9
"1622","2013-06-12",9.17
"1623","2013-06-13",9.1
"1624","2013-06-14",9.15
"1625","2013-06-17",9.17
"1626","2013-06-18",8.92
"1627","2013-06-19",9.25
"1628","2013-06-20",9.25
"1629","2013-06-21",9.45
"1630","2013-06-24",9
"1631","2013-06-25",9.21
"1632","2013-06-26",9.28
"1633","2013-06-27",9.25
"1634","2013-06-28",9.2
"1635","2013-07-01",9
"1636","2013-07-02",9.07
"1637","2013-07-03",9.29
"1638","2013-07-05",9.36
"1639","2013-07-08",9.36
"1640","2013-07-09",9.41
"1641","2013-07-10",9.42
"1642","2013-07-11",9.62
"1643","2013-07-12",9.86
"1644","2013-07-15",10
"1645","2013-07-16",9.91
"1646","2013-07-17",10.15
"1647","2013-07-18",11.16
"1648","2013-07-19",11.04
"1649","2013-07-22",10.51
"1650","2013-07-23",10.51
"1651","2013-07-24",10.5
"1652","2013-07-25",10.53
"1653","2013-07-26",10.75
"1654","2013-07-29",10.41
"1655","2013-07-30",10.43
"1656","2013-07-31",10.83
"1657","2013-08-01",10.25
"1658","2013-08-02",10.4
"1659","2013-08-05",10.2
"1660","2013-08-06",10.21
"1661","2013-08-07",10.25
"1662","2013-08-08",10.25
"1663","2013-08-09",10.25
"1664","2013-08-12",10.32
"1665","2013-08-13",10.36
"1666","2013-08-14",10.31
"1667","2013-08-15",10.31
"1668","2013-08-16",10.46
"1669","2013-08-19",10.5
"1670","2013-08-20",10.5
"1671","2013-08-21",10.59
"1672","2013-08-22",10.68
"1673","2013-08-23",10.68
"1674","2013-08-26",10.55
"1675","2013-08-27",10.55
"1676","2013-08-28",10.57
"1677","2013-08-29",10.5
"1678","2013-08-30",10.55
"1679","2013-09-03",10.59
"1680","2013-09-04",10.74
"1681","2013-09-05",10.65
"1682","2013-09-06",10.6
"1683","2013-09-09",10.61
"1684","2013-09-10",10.6
"1685","2013-09-11",10.7
"1686","2013-09-12",10.59
"1687","2013-09-13",10.62
"1688","2013-09-16",10.65
"1689","2013-09-17",10.57
"1690","2013-09-18",10.64
"1691","2013-09-19",10.39
"1692","2013-09-20",10.57
"1693","2013-09-23",10.46
"1694","2013-09-24",10.4
"1695","2013-09-25",10.42
"1696","2013-09-26",10.45
"1697","2013-09-27",10.4
"1698","2013-09-30",10.43
"1699","2013-10-01",10.33
"1700","2013-10-02",10.13
"1701","2013-10-03",10.38
"1702","2013-10-04",10.41
"1703","2013-10-07",10.32
"1704","2013-10-08",10.32
"1705","2013-10-09",10.2
"1706","2013-10-10",10.05
"1707","2013-10-11",10.02
"1708","2013-10-14",10.19
"1709","2013-10-15",10.24
"1710","2013-10-16",10.17
"1711","2013-10-17",10.3
"1712","2013-10-18",10.3
"1713","2013-10-21",10.4
"1714","2013-10-22",10.28
"1715","2013-10-23",10.21
"1716","2013-10-24",10.2
"1717","2013-10-25",10.34
"1718","2013-10-28",10.35
"1719","2013-10-29",10.5
"1720","2013-10-30",10.49
"1721","2013-10-31",10.48
"1722","2013-11-01",10.38
"1723","2013-11-04",10.38
"1724","2013-11-05",10.38
"1725","2013-11-06",10.35
"1726","2013-11-07",10.34
"1727","2013-11-08",10.34
"1728","2013-11-11",10.34
"1729","2013-11-12",10.15
"1730","2013-11-13",10.24
"1731","2013-11-14",10.34
"1732","2013-11-15",10.17
"1733","2013-11-18",10.3
"1734","2013-11-19",10.24
"1735","2013-11-20",10.16
"1736","2013-11-21",10.23
"1737","2013-11-22",10.33
"1738","2013-11-25",10.2
"1739","2013-11-26",10.11
"1740","2013-11-27",10.1
"1741","2013-11-29",10.1
"1742","2013-12-02",10.1
"1743","2013-12-03",10.1
"1744","2013-12-04",10.1
"1745","2013-12-05",10.1
"1746","2013-12-06",10.1
"1747","2013-12-09",10.1
"1748","2013-12-10",10.1
"1749","2013-12-11",10.29
"1750","2013-12-12",10.25
"1751","2013-12-13",10.25
"1752","2013-12-16",10.25
"1753","2013-12-17",10.37
"1754","2013-12-18",10.37
"1755","2013-12-19",10.16
"1756","2013-12-20",10.32
"1757","2013-12-23",10.35
"1758","2013-12-24",10.35
"1759","2013-12-26",10.17
"1760","2013-12-27",10.18
"1761","2013-12-30",10.39
"1762","2013-12-31",10.4
"1763","2014-01-02",10.32
"1764","2014-01-03",10.32
"1765","2014-01-06",10.32
"1766","2014-01-07",10.28
"1767","2014-01-08",10.29
"1768","2014-01-09",10.26
"1769","2014-01-10",10.44
"1770","2014-01-13",10.46
"1771","2014-01-14",10.88
"1772","2014-01-15",10.83
"1773","2014-01-16",10.68
"1774","2014-01-17",10.63
"1775","2014-01-21",10.68
"1776","2014-01-22",10.54
"1777","2014-01-23",10.77
"1778","2014-01-24",10.54
"1779","2014-01-27",10.76
"1780","2014-01-28",10.75
"1781","2014-01-29",10.75
"1782","2014-01-30",10.75
"1783","2014-01-31",10.76
"1784","2014-02-03",10.8
"1785","2014-02-04",10.9
"1786","2014-02-05",10.85
"1787","2014-02-06",10.96
"1788","2014-02-07",10.85
"1789","2014-02-10",10.9
"1790","2014-02-11",10.97
"1791","2014-02-12",11.1
"1792","2014-02-13",11.03
"1793","2014-02-14",11
"1794","2014-02-18",10.91
"1795","2014-02-19",10.95
"1796","2014-02-20",10.95
"1797","2014-02-21",11.04
"1798","2014-02-24",11.07
"1799","2014-02-25",11.05
"1800","2014-02-26",11.04
"1801","2014-02-27",11.03
"1802","2014-02-28",11.04
"1803","2014-03-03",11
"1804","2014-03-04",11.06
"1805","2014-03-05",11.06
"1806","2014-03-06",10.99
"1807","2014-03-07",11.05
"1808","2014-03-10",11.05
"1809","2014-03-11",11
"1810","2014-03-12",11
"1811","2014-03-13",11.08
"1812","2014-03-14",11.07
"1813","2014-03-17",10.95
"1814","2014-03-18",11.05
"1815","2014-03-19",11.07
"1816","2014-03-20",11.06
"1817","2014-03-21",11.08
"1818","2014-03-24",11
"1819","2014-03-25",10.95
"1820","2014-03-26",11.09
"1821","2014-03-27",10.93
"1822","2014-03-28",11.1
"1823","2014-03-31",11.18
"1824","2014-04-01",11.26
"1825","2014-04-02",11
"1826","2014-04-03",10.97
"1827","2014-04-04",10.99
"1828","2014-04-07",11
"1829","2014-04-08",11.01
"1830","2014-04-09",11.03
"1831","2014-04-10",11
"1832","2014-04-11",11.12
"1833","2014-04-14",11.02
"1834","2014-04-15",11.03
"1835","2014-04-16",10.97
"1836","2014-04-17",10.99
"1837","2014-04-21",10.97
"1838","2014-04-22",11.02
"1839","2014-04-23",11.06
"1840","2014-04-24",10.94
"1841","2014-04-25",10.95
"1842","2014-04-28",11
"1843","2014-04-29",10.89
"1844","2014-04-30",11.17
"1845","2014-05-01",10.96
"1846","2014-05-02",10.98
"1847","2014-05-05",11.05
"1848","2014-05-06",11
"1849","2014-05-07",11
"1850","2014-05-08",11
"1851","2014-05-09",11
"1852","2014-05-12",11
"1853","2014-05-13",11
"1854","2014-05-14",10.95
"1855","2014-05-15",10.79
"1856","2014-05-16",10.75
"1857","2014-05-19",10.9
"1858","2014-05-20",10.85
"1859","2014-05-21",10.76
"1860","2014-05-22",10.75
"1861","2014-05-23",10.75
"1862","2014-05-27",10.9
"1863","2014-05-28",10.9
"1864","2014-05-29",10.95
"1865","2014-05-30",10.8
"1866","2014-06-02",10.85
"1867","2014-06-03",10.8
"1868","2014-06-04",10.61
"1869","2014-06-05",10.57
"1870","2014-06-06",10.65
"1871","2014-06-09",10.72
"1872","2014-06-10",10.71
"1873","2014-06-11",10.6
"1874","2014-06-12",10.71
"1875","2014-06-13",10.68
"1876","2014-06-16",10.71
"1877","2014-06-17",10.75
"1878","2014-06-18",10.75
"1879","2014-06-19",10.62
"1880","2014-06-20",10.83
"1881","2014-06-23",10.75
"1882","2014-06-24",10.65
"1883","2014-06-25",10.5
"1884","2014-06-26",10.6
"1885","2014-06-27",10.75
"1886","2014-06-30",10.65
"1887","2014-07-01",10.82
"1888","2014-07-02",10.9
"1889","2014-07-03",10.91
"1890","2014-07-07",10.95
"1891","2014-07-08",10.9
"1892","2014-07-09",10.85
"1893","2014-07-10",10.86
"1894","2014-07-11",10.8
"1895","2014-07-14",10.94
"1896","2014-07-15",10.95
"1897","2014-07-16",10.8
"1898","2014-07-17",10.75
"1899","2014-07-18",10.75
"1900","2014-07-21",10.75
"1901","2014-07-22",10.72
"1902","2014-07-23",10.71
"1903","2014-07-24",10.73
"1904","2014-07-25",10.68
"1905","2014-07-28",10.68
"1906","2014-07-29",10.67
"1907","2014-07-30",10.65
"1908","2014-07-31",10.65
"1909","2014-08-01",10.65
"1910","2014-08-04",10.51
"1911","2014-08-05",10.72
"1912","2014-08-06",10.72
"1913","2014-08-07",10.65
"1914","2014-08-08",10.68
"1915","2014-08-11",10.68
"1916","2014-08-12",10.62
"1917","2014-08-13",10.65
"1918","2014-08-14",10.65
"1919","2014-08-15",10.65
"1920","2014-08-18",10.8
"1921","2014-08-19",10.65
"1922","2014-08-20",10.67
"1923","2014-08-21",10.79
"1924","2014-08-22",10.75
"1925","2014-08-25",10.75
"1926","2014-08-26",10.75
"1927","2014-08-27",10.71
"1928","2014-08-28",10.75
"1929","2014-08-29",10.79
"1930","2014-09-02",10.75
"1931","2014-09-03",10.65
"1932","2014-09-04",10.6
"1933","2014-09-05",10.73
"1934","2014-09-08",10.72
"1935","2014-09-09",10.72
"1936","2014-09-10",10.66
"1937","2014-09-11",10.62
"1938","2014-09-12",10.66
"1939","2014-09-15",10.65
"1940","2014-09-16",10.61
"1941","2014-09-17",10.7
"1942","2014-09-18",10.69
"1943","2014-09-19",10.8
"1944","2014-09-22",10.8
"1945","2014-09-23",10.74
"1946","2014-09-24",10.75
"1947","2014-09-25",10.75
"1948","2014-09-26",10.75
"1949","2014-09-29",10.62
"1950","2014-09-30",10.64
