"","date","SD"
"987","2020-09-03",1.82
"988","2020-09-04",1.8
"989","2020-09-08",1.66
"990","2020-09-09",1.67
"991","2020-09-10",1.62
"992","2020-09-11",1.63
"993","2020-09-14",1.66
"994","2020-09-15",1.64
"995","2020-09-16",1.71
"996","2020-09-17",1.84
"997","2020-09-18",1.88
"998","2020-09-21",1.73
"999","2020-09-22",1.8
"1000","2020-09-23",1.81
"1001","2020-09-24",1.72
"1002","2020-09-25",1.66
"1003","2020-09-28",1.64
"1004","2020-09-29",1.67
"1005","2020-09-30",1.65
"1006","2020-10-01",1.59
"1007","2020-10-02",1.61
"1008","2020-10-05",1.76
"1009","2020-10-06",1.75
"1010","2020-10-07",1.76
"1011","2020-10-08",2
"1012","2020-10-09",1.9
"1013","2020-10-12",1.68
"1014","2020-10-13",1.73
"1015","2020-10-14",1.67
"1016","2020-10-15",1.7
"1017","2020-10-16",1.65
"1018","2020-10-19",1.59
"1019","2020-10-20",1.64
"1020","2020-10-21",1.7
"1021","2020-10-22",1.75
"1022","2020-10-23",1.92
"1023","2020-10-26",1.86
"1024","2020-10-27",1.88
"1025","2020-10-28",1.69
"1026","2020-10-29",1.7
"1027","2020-10-30",1.72
"1028","2020-11-02",1.94
"1029","2020-11-03",1.92
"1030","2020-11-04",1.8
"1031","2020-11-05",2.23
"1032","2020-11-06",2.11
"1033","2020-11-09",2.4
"1034","2020-11-10",2.7
"1035","2020-11-11",2.63
"1036","2020-11-12",2.4
"1037","2020-11-13",2.65
"1038","2020-11-16",2.67
"1039","2020-11-17",2.74
"1040","2020-11-18",2.74
"1041","2020-11-19",2.74
"1042","2020-11-20",2.68
"1043","2020-11-23",2.88
"1044","2020-11-24",2.92
"1045","2020-11-25",2.99
"1046","2020-11-27",2.88
