"","date","CFX"
"987","2012-04-05",33.139999
"988","2012-04-09",32.369999
"989","2012-04-10",31.139999
"990","2012-04-11",31.58
"991","2012-04-12",32.240002
"992","2012-04-13",32.02
"993","2012-04-16",31.99
"994","2012-04-17",32.23
"995","2012-04-18",32.330002
"996","2012-04-19",31.73
"997","2012-04-20",31.98
"998","2012-04-23",32.16
"999","2012-04-24",33.610001
"1000","2012-04-25",34.099998
"1001","2012-04-26",34.16
"1002","2012-04-27",35.009998
"1003","2012-04-30",33.889999
"1004","2012-05-01",33.23
"1005","2012-05-02",33.959999
"1006","2012-05-03",33.57
"1007","2012-05-04",32.650002
"1008","2012-05-07",32.93
"1009","2012-05-08",31.57
"1010","2012-05-09",31.049999
"1011","2012-05-10",31.5
"1012","2012-05-11",31.450001
"1013","2012-05-14",29.15
"1014","2012-05-15",28.190001
"1015","2012-05-16",28.92
"1016","2012-05-17",27.77
"1017","2012-05-18",26.9
"1018","2012-05-21",28.18
"1019","2012-05-22",28.440001
"1020","2012-05-23",28.84
"1021","2012-05-24",29.129999
"1022","2012-05-25",28.91
"1023","2012-05-29",29.52
"1024","2012-05-30",29.719999
"1025","2012-05-31",28.33
"1026","2012-06-01",27.07
"1027","2012-06-04",27.01
"1028","2012-06-05",27.83
"1029","2012-06-06",28.780001
"1030","2012-06-07",29.09
"1031","2012-06-08",29.709999
"1032","2012-06-11",29.02
"1033","2012-06-12",29.27
"1034","2012-06-13",29.790001
"1035","2012-06-14",30
"1036","2012-06-15",30.120001
"1037","2012-06-18",29.860001
"1038","2012-06-19",30.02
"1039","2012-06-20",29.940001
"1040","2012-06-21",28.66
"1041","2012-06-22",28.82
"1042","2012-06-25",28.09
"1043","2012-06-26",27.43
"1044","2012-06-27",27.18
"1045","2012-06-28",26.49
"1046","2012-06-29",27.57
"1047","2012-07-02",27.870001
"1048","2012-07-03",28.01
"1049","2012-07-05",28.09
"1050","2012-07-06",27.389999
"1051","2012-07-09",25.9
"1052","2012-07-10",25.200001
"1053","2012-07-11",24.799999
"1054","2012-07-12",25.51
"1055","2012-07-13",26.940001
"1056","2012-07-16",27.129999
"1057","2012-07-17",27.290001
"1058","2012-07-18",28.01
"1059","2012-07-19",27.809999
"1060","2012-07-20",27.75
"1061","2012-07-23",27.389999
"1062","2012-07-24",27.18
"1063","2012-07-25",27.07
"1064","2012-07-26",28.040001
"1065","2012-07-27",30.110001
"1066","2012-07-30",29.139999
"1067","2012-07-31",28.940001
"1068","2012-08-01",28.639999
"1069","2012-08-02",28.1
"1070","2012-08-03",30.719999
"1071","2012-08-06",31.15
"1072","2012-08-07",31.77
"1073","2012-08-08",32.09
"1074","2012-08-09",32.330002
"1075","2012-08-10",32.099998
"1076","2012-08-13",33.66
"1077","2012-08-14",32.509998
"1078","2012-08-15",32.959999
"1079","2012-08-16",33.110001
"1080","2012-08-17",33.509998
"1081","2012-08-20",33.220001
"1082","2012-08-21",32.709999
"1083","2012-08-22",32.43
"1084","2012-08-23",32.150002
"1085","2012-08-24",32.16
"1086","2012-08-27",32.299999
"1087","2012-08-28",32.689999
"1088","2012-08-29",32.220001
"1089","2012-08-30",32.02
"1090","2012-08-31",32.889999
"1091","2012-09-04",33.18
"1092","2012-09-05",33.619999
"1093","2012-09-06",34.669998
"1094","2012-09-07",35.040001
"1095","2012-09-10",33.68
"1096","2012-09-11",33.759998
"1097","2012-09-12",33.799999
"1098","2012-09-13",34.66
"1099","2012-09-14",35.889999
"1100","2012-09-17",35.799999
"1101","2012-09-18",35.669998
"1102","2012-09-19",36.150002
"1103","2012-09-20",36.290001
"1104","2012-09-21",36.639999
"1105","2012-09-24",36.220001
"1106","2012-09-25",35.240002
"1107","2012-09-26",35.049999
"1108","2012-09-27",36.130001
"1109","2012-09-28",36.669998
"1110","2012-10-01",36.18
"1111","2012-10-02",36.119999
"1112","2012-10-03",36.57
"1113","2012-10-04",37.150002
"1114","2012-10-05",37.209999
"1115","2012-10-08",36.900002
"1116","2012-10-09",36.720001
"1117","2012-10-10",36.330002
"1118","2012-10-11",36.299999
"1119","2012-10-12",36.389999
"1120","2012-10-15",36.610001
"1121","2012-10-16",37.110001
"1122","2012-10-17",37.310001
"1123","2012-10-18",36.759998
"1124","2012-10-19",35.700001
"1125","2012-10-22",35.549999
"1126","2012-10-23",34.939999
"1127","2012-10-24",34.470001
"1128","2012-10-25",33.540001
"1129","2012-10-26",33.549999
"1130","2012-10-31",34.389999
"1131","2012-11-01",35.5
"1132","2012-11-02",35.349998
"1133","2012-11-05",35.889999
"1134","2012-11-06",36.360001
"1135","2012-11-07",35.939999
"1136","2012-11-08",35.529999
"1137","2012-11-09",35.689999
"1138","2012-11-12",36.130001
"1139","2012-11-13",36.169998
"1140","2012-11-14",35.290001
"1141","2012-11-15",35.290001
"1142","2012-11-16",36
"1143","2012-11-19",36.529999
"1144","2012-11-20",36.639999
"1145","2012-11-21",36.77
"1146","2012-11-23",37.16
"1147","2012-11-26",37.700001
"1148","2012-11-27",38
"1149","2012-11-28",38.57
"1150","2012-11-29",39.299999
"1151","2012-11-30",38.990002
"1152","2012-12-03",38.169998
"1153","2012-12-04",38.540001
"1154","2012-12-05",38.68
"1155","2012-12-06",38.849998
"1156","2012-12-07",38.790001
"1157","2012-12-10",39
"1158","2012-12-11",39.57
"1159","2012-12-12",38.98
"1160","2012-12-13",38.73
"1161","2012-12-14",38.709999
"1162","2012-12-17",38.59
"1163","2012-12-18",39
"1164","2012-12-19",39.310001
"1165","2012-12-20",39.869999
"1166","2012-12-21",39.470001
"1167","2012-12-24",39.349998
"1168","2012-12-26",39.119999
"1169","2012-12-27",39.150002
"1170","2012-12-28",39.169998
"1171","2012-12-31",40.349998
"1172","2013-01-02",41.990002
"1173","2013-01-03",41.639999
"1174","2013-01-04",41
"1175","2013-01-07",40.889999
"1176","2013-01-08",40.439999
"1177","2013-01-09",40.869999
"1178","2013-01-10",40.860001
"1179","2013-01-11",40.810001
"1180","2013-01-14",40.759998
"1181","2013-01-15",40.759998
"1182","2013-01-16",40.610001
"1183","2013-01-17",41.279999
"1184","2013-01-18",40.880001
"1185","2013-01-22",41.080002
"1186","2013-01-23",41.099998
"1187","2013-01-24",42.639999
"1188","2013-01-25",43.740002
"1189","2013-01-28",43.360001
"1190","2013-01-29",44.41
"1191","2013-01-30",44.310001
"1192","2013-01-31",44.610001
"1193","2013-02-01",44.439999
"1194","2013-02-04",43.549999
"1195","2013-02-05",44.549999
"1196","2013-02-06",41.259998
"1197","2013-02-07",41.98
"1198","2013-02-08",42.75
"1199","2013-02-11",42.5
"1200","2013-02-12",42.360001
"1201","2013-02-13",42.419998
"1202","2013-02-14",42.25
"1203","2013-02-15",42.25
"1204","2013-02-19",42.540001
"1205","2013-02-20",42.400002
"1206","2013-02-21",41.880001
"1207","2013-02-22",42.18
"1208","2013-02-25",41.619999
"1209","2013-02-26",41.75
"1210","2013-02-27",42.790001
"1211","2013-02-28",43.400002
"1212","2013-03-01",43.849998
"1213","2013-03-04",43.889999
"1214","2013-03-05",44.759998
"1215","2013-03-06",44.639999
"1216","2013-03-07",44.599998
"1217","2013-03-08",46.389999
"1218","2013-03-11",46.720001
"1219","2013-03-12",47.130001
"1220","2013-03-13",47.400002
"1221","2013-03-14",48.580002
"1222","2013-03-15",48.619999
"1223","2013-03-18",47.380001
"1224","2013-03-19",47.450001
"1225","2013-03-20",47.57
"1226","2013-03-21",46.709999
"1227","2013-03-22",46.619999
"1228","2013-03-25",46.490002
"1229","2013-03-26",46.290001
"1230","2013-03-27",46.470001
"1231","2013-03-28",46.540001
"1232","2013-04-01",45.650002
"1233","2013-04-02",45.470001
"1234","2013-04-03",45.509998
"1235","2013-04-04",45.82
"1236","2013-04-05",44.990002
"1237","2013-04-08",45.98
"1238","2013-04-09",45.889999
"1239","2013-04-10",46.700001
"1240","2013-04-11",46.919998
"1241","2013-04-12",46.669998
"1242","2013-04-15",43.939999
"1243","2013-04-16",44.200001
"1244","2013-04-17",43.200001
"1245","2013-04-18",42.5
"1246","2013-04-19",42.619999
"1247","2013-04-22",42.549999
"1248","2013-04-23",43.630001
"1249","2013-04-24",44.220001
"1250","2013-04-25",45.759998
"1251","2013-04-26",46.209999
"1252","2013-04-29",46.509998
"1253","2013-04-30",46.669998
"1254","2013-05-01",45.77
"1255","2013-05-02",45.900002
"1256","2013-05-03",45.82
"1257","2013-05-06",46.25
"1258","2013-05-07",45
"1259","2013-05-08",45.98
"1260","2013-05-09",45.98
"1261","2013-05-10",46.450001
"1262","2013-05-13",46.900002
"1263","2013-05-14",47.360001
"1264","2013-05-15",48.09
"1265","2013-05-16",48.290001
"1266","2013-05-17",49
"1267","2013-05-20",49.400002
"1268","2013-05-21",49.75
"1269","2013-05-22",48.66
"1270","2013-05-23",48.990002
"1271","2013-05-24",49.16
"1272","2013-05-28",49.57
"1273","2013-05-29",49.139999
"1274","2013-05-30",49.540001
"1275","2013-05-31",49.900002
"1276","2013-06-03",50.150002
"1277","2013-06-04",50.77
"1278","2013-06-05",48.799999
"1279","2013-06-06",49.299999
"1280","2013-06-07",50.529999
"1281","2013-06-10",51.560001
"1282","2013-06-11",51.009998
"1283","2013-06-12",50.990002
"1284","2013-06-13",51.799999
"1285","2013-06-14",52.209999
"1286","2013-06-17",52.599998
"1287","2013-06-18",53.25
"1288","2013-06-19",52.459999
"1289","2013-06-20",51
"1290","2013-06-21",50.849998
"1291","2013-06-24",50.040001
"1292","2013-06-25",50.200001
"1293","2013-06-26",51.360001
"1294","2013-06-27",52.310001
"1295","2013-06-28",52.110001
"1296","2013-07-01",53.029999
"1297","2013-07-02",52.380001
"1298","2013-07-03",52.200001
"1299","2013-07-05",52.849998
"1300","2013-07-08",50.98
"1301","2013-07-09",50.75
"1302","2013-07-10",50.939999
"1303","2013-07-11",51.009998
"1304","2013-07-12",52.34
"1305","2013-07-15",52.139999
"1306","2013-07-16",51.82
"1307","2013-07-17",52.189999
"1308","2013-07-18",52.720001
"1309","2013-07-19",53.169998
"1310","2013-07-22",53.220001
"1311","2013-07-23",52.419998
"1312","2013-07-24",52.34
"1313","2013-07-25",52.48
"1314","2013-07-26",52.299999
"1315","2013-07-29",52.790001
"1316","2013-07-30",52.990002
"1317","2013-07-31",53.07
"1318","2013-08-01",54.630001
"1319","2013-08-02",54.450001
"1320","2013-08-05",54.57
"1321","2013-08-06",53.700001
"1322","2013-08-07",52.869999
"1323","2013-08-08",52.810001
"1324","2013-08-09",52.790001
"1325","2013-08-12",52.75
"1326","2013-08-13",52.709999
"1327","2013-08-14",52.02
"1328","2013-08-15",51.470001
"1329","2013-08-16",51.77
"1330","2013-08-19",51.799999
"1331","2013-08-20",52.029999
"1332","2013-08-21",51.779999
"1333","2013-08-22",53.34
"1334","2013-08-23",53.880001
"1335","2013-08-26",53.889999
"1336","2013-08-27",52.720001
"1337","2013-08-28",53.07
"1338","2013-08-29",52.790001
"1339","2013-08-30",52.09
"1340","2013-09-03",53.139999
"1341","2013-09-04",53.970001
"1342","2013-09-05",53.950001
"1343","2013-09-06",54.139999
"1344","2013-09-09",54.540001
"1345","2013-09-10",55.900002
"1346","2013-09-11",55.720001
"1347","2013-09-12",55.299999
"1348","2013-09-13",55.220001
"1349","2013-09-16",55.880001
"1350","2013-09-17",56.029999
"1351","2013-09-18",57.119999
"1352","2013-09-19",57.459999
"1353","2013-09-20",56.950001
"1354","2013-09-23",56.549999
"1355","2013-09-24",56.389999
"1356","2013-09-25",56.540001
"1357","2013-09-26",56.490002
"1358","2013-09-27",56.259998
"1359","2013-09-30",56.490002
"1360","2013-10-01",57.349998
"1361","2013-10-02",57.66
"1362","2013-10-03",57.23
"1363","2013-10-04",57.689999
"1364","2013-10-07",57.619999
"1365","2013-10-08",56.5
"1366","2013-10-09",55.689999
"1367","2013-10-10",56.650002
"1368","2013-10-11",56.689999
"1369","2013-10-14",56.599998
"1370","2013-10-15",55.610001
"1371","2013-10-16",55.349998
"1372","2013-10-17",54.970001
"1373","2013-10-18",55.84
"1374","2013-10-21",56.330002
"1375","2013-10-22",56.889999
"1376","2013-10-23",56.380001
"1377","2013-10-24",56.060001
"1378","2013-10-25",56.919998
"1379","2013-10-28",55.880001
"1380","2013-10-29",56
"1381","2013-10-30",55.599998
"1382","2013-10-31",55.959999
"1383","2013-11-01",56.189999
"1384","2013-11-04",56.720001
"1385","2013-11-05",56.25
"1386","2013-11-06",56.610001
"1387","2013-11-07",55.560001
"1388","2013-11-08",56.720001
"1389","2013-11-11",57.73
"1390","2013-11-12",57.84
"1391","2013-11-13",58.57
"1392","2013-11-14",58.59
"1393","2013-11-15",58.810001
"1394","2013-11-18",57.970001
"1395","2013-11-19",58.029999
"1396","2013-11-20",57.349998
"1397","2013-11-21",57.400002
"1398","2013-11-22",57.09
"1399","2013-11-25",57.400002
"1400","2013-11-26",58.689999
"1401","2013-11-27",58.529999
"1402","2013-11-29",58.080002
"1403","2013-12-02",58.779999
"1404","2013-12-03",58.630001
"1405","2013-12-04",58.459999
"1406","2013-12-05",58.669998
"1407","2013-12-06",59.450001
"1408","2013-12-09",59.619999
"1409","2013-12-10",59.52
"1410","2013-12-11",58.18
"1411","2013-12-12",58.529999
"1412","2013-12-13",58.77
"1413","2013-12-16",60.34
"1414","2013-12-17",61.490002
"1415","2013-12-18",62.09
"1416","2013-12-19",61.060001
"1417","2013-12-20",61.720001
"1418","2013-12-23",63.060001
"1419","2013-12-24",63.060001
"1420","2013-12-26",63.529999
"1421","2013-12-27",63.5
"1422","2013-12-30",63.549999
"1423","2013-12-31",63.689999
"1424","2014-01-02",63.189999
"1425","2014-01-03",63.349998
"1426","2014-01-06",63
"1427","2014-01-07",63.209999
"1428","2014-01-08",63.299999
"1429","2014-01-09",63.220001
"1430","2014-01-10",63.209999
"1431","2014-01-13",62.869999
"1432","2014-01-14",64.75
"1433","2014-01-15",64.489998
"1434","2014-01-16",65.239998
"1435","2014-01-17",65.029999
"1436","2014-01-21",65.220001
"1437","2014-01-22",65.279999
"1438","2014-01-23",65.010002
"1439","2014-01-24",62.009998
"1440","2014-01-27",61.610001
"1441","2014-01-28",62.439999
"1442","2014-01-29",60.240002
"1443","2014-01-30",60.869999
"1444","2014-01-31",60.25
"1445","2014-02-03",58.560001
"1446","2014-02-04",60.549999
"1447","2014-02-05",60.150002
"1448","2014-02-06",63.560001
"1449","2014-02-07",64.370003
"1450","2014-02-10",63.450001
"1451","2014-02-11",64
"1452","2014-02-12",65.019997
"1453","2014-02-13",69.709999
"1454","2014-02-14",68.230003
"1455","2014-02-18",69.349998
"1456","2014-02-19",69.580002
"1457","2014-02-20",69.940002
"1458","2014-02-21",69.760002
"1459","2014-02-24",70.620003
"1460","2014-02-25",70.529999
"1461","2014-02-26",70.839996
"1462","2014-02-27",72.150002
"1463","2014-02-28",71.129997
"1464","2014-03-03",70
"1465","2014-03-04",70.559998
"1466","2014-03-05",71.18
"1467","2014-03-06",71.529999
"1468","2014-03-07",72.080002
"1469","2014-03-10",70.75
"1470","2014-03-11",69.209999
"1471","2014-03-12",68.989998
"1472","2014-03-13",67.940002
"1473","2014-03-14",67.989998
"1474","2014-03-17",69.169998
"1475","2014-03-18",70.199997
"1476","2014-03-19",70.440002
"1477","2014-03-20",70.879997
"1478","2014-03-21",71.209999
"1479","2014-03-24",70.580002
"1480","2014-03-25",70.419998
"1481","2014-03-26",69.089996
"1482","2014-03-27",69
"1483","2014-03-28",68.559998
"1484","2014-03-31",71.330002
"1485","2014-04-01",71.669998
"1486","2014-04-02",72.019997
"1487","2014-04-03",71.419998
"1488","2014-04-04",70.269997
"1489","2014-04-07",67.879997
"1490","2014-04-08",68.309998
"1491","2014-04-09",69.379997
"1492","2014-04-10",67.919998
"1493","2014-04-11",67.980003
"1494","2014-04-14",68.400002
"1495","2014-04-15",67.959999
"1496","2014-04-16",70.589996
"1497","2014-04-17",71.830002
"1498","2014-04-21",72.239998
"1499","2014-04-22",73.699997
"1500","2014-04-23",73.199997
"1501","2014-04-24",72.400002
"1502","2014-04-25",70.730003
"1503","2014-04-28",70.379997
"1504","2014-04-29",71.019997
"1505","2014-04-30",71.980003
"1506","2014-05-01",72.169998
"1507","2014-05-02",73.239998
"1508","2014-05-05",73.370003
"1509","2014-05-06",73.309998
"1510","2014-05-07",73.830002
"1511","2014-05-08",73.900002
"1512","2014-05-09",73.769997
"1513","2014-05-12",74.790001
"1514","2014-05-13",74.239998
"1515","2014-05-14",73.620003
"1516","2014-05-15",72.150002
"1517","2014-05-16",72.099998
"1518","2014-05-19",72.790001
"1519","2014-05-20",71.199997
"1520","2014-05-21",71.970001
"1521","2014-05-22",72.879997
"1522","2014-05-23",73.5
"1523","2014-05-27",73.779999
"1524","2014-05-28",73.519997
"1525","2014-05-29",73.400002
"1526","2014-05-30",72.790001
"1527","2014-06-02",73.739998
"1528","2014-06-03",73.290001
"1529","2014-06-04",73.400002
"1530","2014-06-05",74.620003
"1531","2014-06-06",74.800003
"1532","2014-06-09",74.910004
"1533","2014-06-10",74.330002
"1534","2014-06-11",73.900002
"1535","2014-06-12",72.720001
"1536","2014-06-13",73.169998
"1537","2014-06-16",73.050003
"1538","2014-06-17",73.720001
"1539","2014-06-18",73.959999
"1540","2014-06-19",74
"1541","2014-06-20",74.699997
"1542","2014-06-23",74.75
"1543","2014-06-24",73.800003
"1544","2014-06-25",74.089996
"1545","2014-06-26",73.739998
"1546","2014-06-27",74.339996
"1547","2014-06-30",74.540001
"1548","2014-07-01",74.919998
"1549","2014-07-02",74.760002
"1550","2014-07-03",74.82
"1551","2014-07-07",73.949997
"1552","2014-07-08",72.970001
"1553","2014-07-09",72.610001
"1554","2014-07-10",71.529999
"1555","2014-07-11",71.580002
"1556","2014-07-14",73.290001
"1557","2014-07-15",72.449997
"1558","2014-07-16",72.699997
"1559","2014-07-17",68.57
"1560","2014-07-18",67.669998
"1561","2014-07-21",68.279999
"1562","2014-07-22",68.040001
"1563","2014-07-23",68.839996
"1564","2014-07-24",69.610001
"1565","2014-07-25",68.669998
"1566","2014-07-28",67.209999
"1567","2014-07-29",65.860001
"1568","2014-07-30",65.129997
"1569","2014-07-31",62.970001
"1570","2014-08-01",63.07
"1571","2014-08-04",63.43
"1572","2014-08-05",62.310001
"1573","2014-08-06",61.73
"1574","2014-08-07",61.150002
"1575","2014-08-08",62.419998
"1576","2014-08-11",62.860001
"1577","2014-08-12",62.970001
"1578","2014-08-13",63.07
"1579","2014-08-14",63.73
"1580","2014-08-15",63.959999
"1581","2014-08-18",65.32
"1582","2014-08-19",64.949997
"1583","2014-08-20",65.169998
"1584","2014-08-21",64.599998
"1585","2014-08-22",64.379997
"1586","2014-08-25",64.949997
"1587","2014-08-26",64.370003
"1588","2014-08-27",64.300003
"1589","2014-08-28",63.759998
"1590","2014-08-29",63.610001
"1591","2014-09-02",63.619999
"1592","2014-09-03",63.110001
"1593","2014-09-04",63.709999
"1594","2014-09-05",64.370003
"1595","2014-09-08",64.080002
"1596","2014-09-09",63.389999
"1597","2014-09-10",63.310001
"1598","2014-09-11",63.709999
"1599","2014-09-12",63.080002
"1600","2014-09-15",61.790001
"1601","2014-09-16",62.130001
"1602","2014-09-17",61.18
"1603","2014-09-18",61.849998
"1604","2014-09-19",61.759998
"1605","2014-09-22",60.5
"1606","2014-09-23",60.200001
"1607","2014-09-24",59.380001
"1608","2014-09-25",58.93
"1609","2014-09-26",59.439999
"1610","2014-09-29",57.869999
"1611","2014-09-30",56.970001
"1612","2014-10-01",55.98
"1613","2014-10-02",57.099998
"1614","2014-10-03",58.080002
"1615","2014-10-06",57.689999
"1616","2014-10-07",55.32
"1617","2014-10-08",56.209999
"1618","2014-10-09",53.610001
"1619","2014-10-10",52.259998
"1620","2014-10-13",50.880001
"1621","2014-10-14",52.369999
"1622","2014-10-15",53.049999
"1623","2014-10-16",54.810001
"1624","2014-10-17",54.75
"1625","2014-10-20",54.66
"1626","2014-10-21",57.400002
"1627","2014-10-22",55.43
"1628","2014-10-23",54.029999
"1629","2014-10-24",52.59
"1630","2014-10-27",51.700001
"1631","2014-10-28",52.349998
"1632","2014-10-29",52.52
"1633","2014-10-30",52.48
"1634","2014-10-31",54.380001
"1635","2014-11-03",54.049999
"1636","2014-11-04",53.5
"1637","2014-11-05",54.669998
"1638","2014-11-06",54.880001
"1639","2014-11-07",54.759998
"1640","2014-11-10",54.470001
"1641","2014-11-11",53.810001
"1642","2014-11-12",53.669998
"1643","2014-11-13",53.209999
"1644","2014-11-14",53.299999
"1645","2014-11-17",51.950001
"1646","2014-11-18",51.91
"1647","2014-11-19",51.580002
"1648","2014-11-20",52.560001
"1649","2014-11-21",53.77
"1650","2014-11-24",53.939999
"1651","2014-11-25",53.889999
"1652","2014-11-26",53.349998
"1653","2014-11-28",51.529999
"1654","2014-12-01",51.169998
"1655","2014-12-02",50.439999
"1656","2014-12-03",50.799999
"1657","2014-12-04",49.810001
"1658","2014-12-05",49.849998
"1659","2014-12-08",48.209999
"1660","2014-12-09",48.639999
"1661","2014-12-10",47.990002
"1662","2014-12-11",47.990002
"1663","2014-12-12",47.360001
"1664","2014-12-15",48.549999
"1665","2014-12-16",47.810001
"1666","2014-12-17",47.200001
"1667","2014-12-18",49.509998
"1668","2014-12-19",51.59
"1669","2014-12-22",52.349998
"1670","2014-12-23",52.75
"1671","2014-12-24",52.400002
"1672","2014-12-26",52.619999
"1673","2014-12-29",52.689999
"1674","2014-12-30",51.619999
"1675","2014-12-31",51.57
"1676","2015-01-02",52.139999
"1677","2015-01-05",49.259998
"1678","2015-01-06",47.73
"1679","2015-01-07",47.720001
"1680","2015-01-08",47.84
"1681","2015-01-09",48.009998
"1682","2015-01-12",46.98
"1683","2015-01-13",46.990002
"1684","2015-01-14",46.240002
"1685","2015-01-15",44.84
"1686","2015-01-16",44.720001
"1687","2015-01-20",44.990002
"1688","2015-01-21",45.5
"1689","2015-01-22",45.779999
"1690","2015-01-23",45.279999
"1691","2015-01-26",45.360001
"1692","2015-01-27",44.93
"1693","2015-01-28",44.029999
"1694","2015-01-29",44.720001
"1695","2015-01-30",45.310001
"1696","2015-02-02",47.43
"1697","2015-02-03",49.139999
"1698","2015-02-04",48.669998
"1699","2015-02-05",48.73
"1700","2015-02-06",48.23
"1701","2015-02-09",47.57
"1702","2015-02-10",46.91
"1703","2015-02-11",47.619999
"1704","2015-02-12",48.18
"1705","2015-02-13",52.02
"1706","2015-02-17",51.889999
"1707","2015-02-18",52.080002
"1708","2015-02-19",52.290001
"1709","2015-02-20",52.169998
"1710","2015-02-23",51.91
"1711","2015-02-24",53.470001
"1712","2015-02-25",53.18
"1713","2015-02-26",53.209999
"1714","2015-02-27",52.68
"1715","2015-03-02",52.599998
"1716","2015-03-03",52.779999
"1717","2015-03-04",51.810001
"1718","2015-03-05",51.860001
"1719","2015-03-06",50.700001
"1720","2015-03-09",50.41
"1721","2015-03-10",49.240002
"1722","2015-03-11",49.009998
"1723","2015-03-12",49.189999
"1724","2015-03-13",48.490002
"1725","2015-03-16",48.66
"1726","2015-03-17",48
"1727","2015-03-18",48.860001
"1728","2015-03-19",47.950001
"1729","2015-03-20",48.419998
"1730","2015-03-23",48.189999
"1731","2015-03-24",48.470001
"1732","2015-03-25",47.529999
"1733","2015-03-26",47.57
"1734","2015-03-27",47.68
"1735","2015-03-30",48
"1736","2015-03-31",47.73
"1737","2015-04-01",47.939999
"1738","2015-04-02",48.48
"1739","2015-04-06",49.16
"1740","2015-04-07",48.09
"1741","2015-04-08",46.560001
"1742","2015-04-09",46.91
"1743","2015-04-10",46.970001
"1744","2015-04-13",47.779999
"1745","2015-04-14",48.02
"1746","2015-04-15",49.360001
"1747","2015-04-16",48.880001
"1748","2015-04-17",48.330002
"1749","2015-04-20",48.830002
"1750","2015-04-21",48.560001
"1751","2015-04-22",48.68
"1752","2015-04-23",49.169998
"1753","2015-04-24",48.310001
"1754","2015-04-27",49.200001
"1755","2015-04-28",49
"1756","2015-04-29",50.389999
"1757","2015-04-30",49.59
"1758","2015-05-01",50
"1759","2015-05-04",49.959999
"1760","2015-05-05",49.799999
"1761","2015-05-06",49.759998
"1762","2015-05-07",49.529999
"1763","2015-05-08",49.720001
"1764","2015-05-11",49.889999
"1765","2015-05-12",49.869999
"1766","2015-05-13",50.849998
"1767","2015-05-14",51.57
"1768","2015-05-15",51.84
"1769","2015-05-18",51.610001
"1770","2015-05-19",51.560001
"1771","2015-05-20",51.939999
"1772","2015-05-21",52.650002
"1773","2015-05-22",51.810001
"1774","2015-05-26",51.009998
"1775","2015-05-27",51.549999
"1776","2015-05-28",51.25
"1777","2015-05-29",50.389999
"1778","2015-06-01",50.470001
"1779","2015-06-02",50.93
"1780","2015-06-03",51.220001
"1781","2015-06-04",50.5
"1782","2015-06-05",50.400002
"1783","2015-06-08",49.68
"1784","2015-06-09",49.5
"1785","2015-06-10",49.330002
"1786","2015-06-11",49.25
"1787","2015-06-12",48.98
"1788","2015-06-15",48.400002
"1789","2015-06-16",47.779999
"1790","2015-06-17",47.459999
"1791","2015-06-18",47.459999
"1792","2015-06-19",47.029999
"1793","2015-06-22",47.32
"1794","2015-06-23",47.630001
"1795","2015-06-24",47.459999
"1796","2015-06-25",46.709999
"1797","2015-06-26",46.529999
"1798","2015-06-29",45.75
"1799","2015-06-30",46.150002
"1800","2015-07-01",45.299999
"1801","2015-07-02",45.540001
"1802","2015-07-06",45.07
"1803","2015-07-07",44.93
"1804","2015-07-08",43.849998
"1805","2015-07-09",43.950001
"1806","2015-07-10",43.619999
"1807","2015-07-13",43.84
"1808","2015-07-14",44.209999
"1809","2015-07-15",43.080002
"1810","2015-07-16",43.029999
"1811","2015-07-17",42.619999
"1812","2015-07-20",42.400002
"1813","2015-07-21",41.900002
"1814","2015-07-22",41.669998
"1815","2015-07-23",41.02
"1816","2015-07-24",39.540001
"1817","2015-07-27",38.599998
"1818","2015-07-28",38.610001
"1819","2015-07-29",38.5
"1820","2015-07-30",38.509998
"1821","2015-07-31",38.139999
"1822","2015-08-03",37.939999
"1823","2015-08-04",37.950001
"1824","2015-08-05",38.830002
"1825","2015-08-06",40
"1826","2015-08-07",40.119999
"1827","2015-08-10",41.560001
"1828","2015-08-11",40.790001
"1829","2015-08-12",40.549999
"1830","2015-08-13",39.220001
"1831","2015-08-14",39.43
"1832","2015-08-17",39.849998
"1833","2015-08-18",40
"1834","2015-08-19",39.419998
"1835","2015-08-20",37.700001
"1836","2015-08-21",37.220001
"1837","2015-08-24",36.75
"1838","2015-08-25",36.439999
"1839","2015-08-26",36.610001
"1840","2015-08-27",38.02
"1841","2015-08-28",38.889999
"1842","2015-08-31",38.790001
"1843","2015-09-01",37.27
"1844","2015-09-02",37.009998
"1845","2015-09-03",36.939999
"1846","2015-09-04",36.349998
"1847","2015-09-08",37.34
"1848","2015-09-09",37.09
"1849","2015-09-10",36.919998
"1850","2015-09-11",36.41
"1851","2015-09-14",35.860001
"1852","2015-09-15",36.18
"1853","2015-09-16",37.259998
"1854","2015-09-17",36.130001
"1855","2015-09-18",34.290001
"1856","2015-09-21",33.25
"1857","2015-09-22",32.41
"1858","2015-09-23",31.879999
"1859","2015-09-24",30.809999
"1860","2015-09-25",30.43
"1861","2015-09-28",29.52
"1862","2015-09-29",29.67
"1863","2015-09-30",29.91
"1864","2015-10-01",29.23
"1865","2015-10-02",29.690001
"1866","2015-10-05",29.629999
"1867","2015-10-06",29.85
"1868","2015-10-07",30.799999
"1869","2015-10-08",31.98
"1870","2015-10-09",30.959999
"1871","2015-10-12",30.5
"1872","2015-10-13",29.530001
"1873","2015-10-14",26.65
"1874","2015-10-15",27.610001
"1875","2015-10-16",28.07
"1876","2015-10-19",27.299999
"1877","2015-10-20",27.74
"1878","2015-10-21",27.469999
