"","date","NNBR"
"1002","2010-12-22",11.49
"1003","2010-12-23",11.34
"1004","2010-12-27",11.51
"1005","2010-12-28",11.52
"1006","2010-12-29",12.11
"1007","2010-12-30",12.52
"1008","2010-12-31",12.36
"1009","2011-01-03",13.15
"1010","2011-01-04",13.09
"1011","2011-01-05",13.42
"1012","2011-01-06",13.59
"1013","2011-01-07",13.82
"1014","2011-01-10",14.74
"1015","2011-01-11",14.31
"1016","2011-01-12",14.56
"1017","2011-01-13",14.84
"1018","2011-01-14",14.92
"1019","2011-01-18",15.08
"1020","2011-01-19",13.85
"1021","2011-01-20",13.67
"1022","2011-01-21",13.08
"1023","2011-01-24",13.14
"1024","2011-01-25",13.21
"1025","2011-01-26",13.62
"1026","2011-01-27",13.52
"1027","2011-01-28",12.96
"1028","2011-01-31",13.11
"1029","2011-02-01",13.37
"1030","2011-02-02",13.51
"1031","2011-02-03",13.51
"1032","2011-02-04",13.67
"1033","2011-02-07",13.58
"1034","2011-02-08",14
"1035","2011-02-09",13.86
"1036","2011-02-10",13.97
"1037","2011-02-11",13.97
"1038","2011-02-14",14.04
"1039","2011-02-15",13.8
"1040","2011-02-16",13.82
"1041","2011-02-17",13.8
"1042","2011-02-18",13.31
"1043","2011-02-22",12.55
"1044","2011-02-23",12.01
"1045","2011-02-24",11.81
"1046","2011-02-25",12.22
"1047","2011-02-28",12.25
"1048","2011-03-01",12.93
"1049","2011-03-02",12.93
"1050","2011-03-03",13.12
"1051","2011-03-04",13.96
"1052","2011-03-07",14.46
"1053","2011-03-08",14.67
"1054","2011-03-09",14.77
"1055","2011-03-10",14
"1056","2011-03-11",14.38
"1057","2011-03-14",14.64
"1058","2011-03-15",14.45
"1059","2011-03-16",14.31
"1060","2011-03-17",14.4
"1061","2011-03-18",14.96
"1062","2011-03-21",15.53
"1063","2011-03-22",15.62
"1064","2011-03-23",15.44
"1065","2011-03-24",16.65
"1066","2011-03-25",16.780001
"1067","2011-03-28",16.85
"1068","2011-03-29",17.280001
"1069","2011-03-30",18.530001
"1070","2011-03-31",18.26
"1071","2011-04-01",18.15
"1072","2011-04-04",18.65
"1073","2011-04-05",18.93
"1074","2011-04-06",17.85
"1075","2011-04-07",18.07
"1076","2011-04-08",17.530001
"1077","2011-04-11",17.450001
"1078","2011-04-12",16.700001
"1079","2011-04-13",16.77
"1080","2011-04-14",16.58
"1081","2011-04-15",16.799999
"1082","2011-04-18",15.79
"1083","2011-04-19",16.26
"1084","2011-04-20",16.25
"1085","2011-04-21",16.6
"1086","2011-04-25",16.74
"1087","2011-04-26",17.74
"1088","2011-04-27",17.85
"1089","2011-04-28",17.51
"1090","2011-04-29",17.530001
"1091","2011-05-02",19.01
"1092","2011-05-03",18.83
"1093","2011-05-04",18.280001
"1094","2011-05-05",17.66
"1095","2011-05-06",17.76
"1096","2011-05-09",17.82
"1097","2011-05-10",17.93
"1098","2011-05-11",17.379999
"1099","2011-05-12",17.24
"1100","2011-05-13",16.549999
"1101","2011-05-16",15.82
"1102","2011-05-17",15.79
"1103","2011-05-18",15.29
"1104","2011-05-19",15.76
"1105","2011-05-20",15.03
"1106","2011-05-23",14
"1107","2011-05-24",13.72
"1108","2011-05-25",13.88
"1109","2011-05-26",14.13
"1110","2011-05-27",14.4
"1111","2011-05-31",14.51
"1112","2011-06-01",14.05
"1113","2011-06-02",12.99
"1114","2011-06-03",13.06
"1115","2011-06-06",12.67
"1116","2011-06-07",12.75
"1117","2011-06-08",12.8
"1118","2011-06-09",13.1
"1119","2011-06-10",13.04
"1120","2011-06-13",13.21
"1121","2011-06-14",13.35
"1122","2011-06-15",13.07
"1123","2011-06-16",13.04
"1124","2011-06-17",12.87
"1125","2011-06-20",12.9
"1126","2011-06-21",13.59
"1127","2011-06-22",13.35
"1128","2011-06-23",13.02
"1129","2011-06-24",12.62
"1130","2011-06-27",13.68
"1131","2011-06-28",14.49
"1132","2011-06-29",14.82
"1133","2011-06-30",14.96
"1134","2011-07-01",15.91
"1135","2011-07-05",16.16
"1136","2011-07-06",15.79
"1137","2011-07-07",16
"1138","2011-07-08",15.84
"1139","2011-07-11",14.92
"1140","2011-07-12",14.38
"1141","2011-07-13",14.43
"1142","2011-07-14",13.49
"1143","2011-07-15",13.5
"1144","2011-07-18",12.63
"1145","2011-07-19",13.43
"1146","2011-07-20",13.03
"1147","2011-07-21",13.12
"1148","2011-07-22",13.09
"1149","2011-07-25",12.78
"1150","2011-07-26",12.38
"1151","2011-07-27",11.6
"1152","2011-07-28",11.82
"1153","2011-07-29",11.78
"1154","2011-08-01",12.12
"1155","2011-08-02",11.16
"1156","2011-08-03",10.95
"1157","2011-08-04",9.58
"1158","2011-08-05",7.57
"1159","2011-08-08",6.4
"1160","2011-08-09",6.78
"1161","2011-08-10",6.91
"1162","2011-08-11",7.81
"1163","2011-08-12",7.64
"1164","2011-08-15",8.24
"1165","2011-08-16",7.68
"1166","2011-08-17",7.68
"1167","2011-08-18",6.66
"1168","2011-08-19",6.6
"1169","2011-08-22",6.31
"1170","2011-08-23",6.91
"1171","2011-08-24",6.84
"1172","2011-08-25",6.71
"1173","2011-08-26",6.95
"1174","2011-08-29",7.71
"1175","2011-08-30",8.03
"1176","2011-08-31",7.7
"1177","2011-09-01",7.38
"1178","2011-09-02",6.92
"1179","2011-09-06",6.71
"1180","2011-09-07",7.14
"1181","2011-09-08",6.63
"1182","2011-09-09",6.38
"1183","2011-09-12",6.24
"1184","2011-09-13",6.51
"1185","2011-09-14",6.67
"1186","2011-09-15",6.28
"1187","2011-09-16",6.64
"1188","2011-09-19",6.34
"1189","2011-09-20",6.1
"1190","2011-09-21",5.64
"1191","2011-09-22",5.2
"1192","2011-09-23",5.3
"1193","2011-09-26",5.63
"1194","2011-09-27",5.68
"1195","2011-09-28",5.42
"1196","2011-09-29",5.38
"1197","2011-09-30",5.05
"1198","2011-10-03",4.71
"1199","2011-10-04",5.07
"1200","2011-10-05",5.37
"1201","2011-10-06",5.63
"1202","2011-10-07",5.37
"1203","2011-10-10",5.63
"1204","2011-10-11",6.36
"1205","2011-10-12",7.16
"1206","2011-10-13",7.38
"1207","2011-10-14",7.71
"1208","2011-10-17",7.37
"1209","2011-10-18",7.85
"1210","2011-10-19",7.22
"1211","2011-10-20",7.3
"1212","2011-10-21",7.5
"1213","2011-10-24",8
"1214","2011-10-25",7.77
"1215","2011-10-26",8
"1216","2011-10-27",8.85
"1217","2011-10-28",9.06
"1218","2011-10-31",8.84
"1219","2011-11-01",6.68
"1220","2011-11-02",7.29
"1221","2011-11-03",7.33
"1222","2011-11-04",7.36
"1223","2011-11-07",7.18
"1224","2011-11-08",7.21
"1225","2011-11-09",6.57
"1226","2011-11-10",6.22
"1227","2011-11-11",6.7
"1228","2011-11-14",6.46
"1229","2011-11-15",6.6
"1230","2011-11-16",6.47
"1231","2011-11-17",6.3
"1232","2011-11-18",6.34
"1233","2011-11-21",6.01
"1234","2011-11-22",5.85
"1235","2011-11-23",5.5
"1236","2011-11-25",5.35
"1237","2011-11-28",5.85
"1238","2011-11-29",5.87
"1239","2011-11-30",6.59
"1240","2011-12-01",6.1
"1241","2011-12-02",6.26
"1242","2011-12-05",6.2
"1243","2011-12-06",6.19
"1244","2011-12-07",6.17
"1245","2011-12-08",5.9
"1246","2011-12-09",6.13
"1247","2011-12-12",6
"1248","2011-12-13",5.91
"1249","2011-12-14",5.65
"1250","2011-12-15",5.77
"1251","2011-12-16",5.68
"1252","2011-12-19",5.34
"1253","2011-12-20",5.62
"1254","2011-12-21",5.74
"1255","2011-12-22",5.93
"1256","2011-12-23",5.93
"1257","2011-12-27",6.07
"1258","2011-12-28",5.87
"1259","2011-12-29",6.09
"1260","2011-12-30",6
"1261","2012-01-03",5.99
"1262","2012-01-04",5.88
"1263","2012-01-05",5.81
"1264","2012-01-06",5.68
"1265","2012-01-09",6
"1266","2012-01-10",6.2
"1267","2012-01-11",6.41
"1268","2012-01-12",6.91
"1269","2012-01-13",7.47
"1270","2012-01-17",7.04
"1271","2012-01-18",7.1
"1272","2012-01-19",7.46
"1273","2012-01-20",7.3
"1274","2012-01-23",7.24
"1275","2012-01-24",7.22
"1276","2012-01-25",7.26
"1277","2012-01-26",7.37
"1278","2012-01-27",7.49
"1279","2012-01-30",7.87
"1280","2012-01-31",7.81
"1281","2012-02-01",8.37
"1282","2012-02-02",8.94
"1283","2012-02-03",9.05
"1284","2012-02-06",9.08
"1285","2012-02-07",9.15
"1286","2012-02-08",9.34
"1287","2012-02-09",9.5
"1288","2012-02-10",9.16
"1289","2012-02-13",10.16
"1290","2012-02-14",10
"1291","2012-02-15",9.57
"1292","2012-02-16",10.09
"1293","2012-02-17",9.74
"1294","2012-02-21",9.69
"1295","2012-02-22",9.45
"1296","2012-02-23",9.66
"1297","2012-02-24",9.46
"1298","2012-02-27",9.49
"1299","2012-02-28",9.25
"1300","2012-02-29",8.94
"1301","2012-03-01",8.79
"1302","2012-03-02",8.62
"1303","2012-03-05",8.85
"1304","2012-03-06",8.28
"1305","2012-03-07",8.3
"1306","2012-03-08",8.46
"1307","2012-03-09",8.44
"1308","2012-03-12",7.86
"1309","2012-03-13",8.45
"1310","2012-03-14",8.37
"1311","2012-03-15",8.55
"1312","2012-03-16",8.33
"1313","2012-03-19",8.9
"1314","2012-03-20",8.59
"1315","2012-03-21",8.86
"1316","2012-03-22",8.9
"1317","2012-03-23",8.87
"1318","2012-03-26",9.08
"1319","2012-03-27",8.88
"1320","2012-03-28",8.77
"1321","2012-03-29",8.48
"1322","2012-03-30",8.16
"1323","2012-04-02",8.79
"1324","2012-04-03",8.25
"1325","2012-04-04",8.34
"1326","2012-04-05",8.02
"1327","2012-04-09",7.73
"1328","2012-04-10",7.39
"1329","2012-04-11",7.48
"1330","2012-04-12",8.13
"1331","2012-04-13",7.86
"1332","2012-04-16",8.02
"1333","2012-04-17",8.31
"1334","2012-04-18",8.23
"1335","2012-04-19",8.13
"1336","2012-04-20",8.29
"1337","2012-04-23",8.18
"1338","2012-04-24",8.56
"1339","2012-04-25",8.5
"1340","2012-04-26",8.21
"1341","2012-04-27",8.38
"1342","2012-04-30",7.91
"1343","2012-05-01",7.92
"1344","2012-05-02",8.01
"1345","2012-05-03",7.79
"1346","2012-05-04",7.45
"1347","2012-05-07",9.35
"1348","2012-05-08",9.65
"1349","2012-05-09",9.02
"1350","2012-05-10",9.03
"1351","2012-05-11",8.78
"1352","2012-05-14",8.32
"1353","2012-05-15",8.8
"1354","2012-05-16",8.5
"1355","2012-05-17",8.54
"1356","2012-05-18",8.04
"1357","2012-05-21",8.3
"1358","2012-05-22",8.03
"1359","2012-05-23",8.2
"1360","2012-05-24",8.03
"1361","2012-05-25",7.82
"1362","2012-05-29",8.07
"1363","2012-05-30",7.68
"1364","2012-05-31",7.72
"1365","2012-06-01",7.82
"1366","2012-06-04",7.9
"1367","2012-06-05",8.28
"1368","2012-06-06",8.43
"1369","2012-06-07",8.55
"1370","2012-06-08",9.07
"1371","2012-06-11",8.76
"1372","2012-06-12",9.33
"1373","2012-06-13",9.13
"1374","2012-06-14",9.37
"1375","2012-06-15",9.58
"1376","2012-06-18",9.36
"1377","2012-06-19",9.49
"1378","2012-06-20",9.5
"1379","2012-06-21",9.36
"1380","2012-06-22",9.36
"1381","2012-06-25",9.25
"1382","2012-06-26",9.59
"1383","2012-06-27",10.09
"1384","2012-06-28",10
"1385","2012-06-29",10.21
"1386","2012-07-02",10.42
"1387","2012-07-03",10.65
"1388","2012-07-05",10.8
"1389","2012-07-06",10.53
"1390","2012-07-09",9.96
"1391","2012-07-10",9.69
"1392","2012-07-11",9.4
"1393","2012-07-12",9.61
"1394","2012-07-13",9.13
"1395","2012-07-16",9.4
"1396","2012-07-17",9.43
"1397","2012-07-18",9.53
"1398","2012-07-19",9.44
"1399","2012-07-20",9.37
"1400","2012-07-23",9.5
"1401","2012-07-24",9.32
"1402","2012-07-25",9.31
"1403","2012-07-26",9.18
"1404","2012-07-27",9.4
"1405","2012-07-30",9.19
"1406","2012-07-31",9
"1407","2012-08-01",8.81
"1408","2012-08-02",8.96
"1409","2012-08-03",9.17
"1410","2012-08-06",8.92
"1411","2012-08-07",8.47
"1412","2012-08-08",8.77
"1413","2012-08-09",8.71
"1414","2012-08-10",8.86
"1415","2012-08-13",8.6
"1416","2012-08-14",8.43
"1417","2012-08-15",8.67
"1418","2012-08-16",9.12
"1419","2012-08-17",9.38
"1420","2012-08-20",8.99
"1421","2012-08-21",9.03
"1422","2012-08-22",8.78
"1423","2012-08-23",8.62
"1424","2012-08-24",8.47
"1425","2012-08-27",8.34
"1426","2012-08-28",8.33
"1427","2012-08-29",8.47
"1428","2012-08-30",8.28
"1429","2012-08-31",8.43
"1430","2012-09-04",8.34
"1431","2012-09-05",8.21
"1432","2012-09-06",8.68
"1433","2012-09-07",8.66
"1434","2012-09-10",8.5
"1435","2012-09-11",8.68
"1436","2012-09-12",8.22
"1437","2012-09-13",8.11
"1438","2012-09-14",8.92
"1439","2012-09-17",8.32
"1440","2012-09-18",8.73
"1441","2012-09-19",8.63
"1442","2012-09-20",8.35
"1443","2012-09-21",8.83
"1444","2012-09-24",8.94
"1445","2012-09-25",8.98
"1446","2012-09-26",8.98
"1447","2012-09-27",8.84
"1448","2012-09-28",8.49
"1449","2012-10-01",8.79
"1450","2012-10-02",8.84
"1451","2012-10-03",8.96
"1452","2012-10-04",9.04
"1453","2012-10-05",8.75
"1454","2012-10-08",8.72
"1455","2012-10-09",8.66
"1456","2012-10-10",8.81
"1457","2012-10-11",8.82
"1458","2012-10-12",8.6
"1459","2012-10-15",8.54
"1460","2012-10-16",8.47
"1461","2012-10-17",8.74
"1462","2012-10-18",8.37
"1463","2012-10-19",8.17
"1464","2012-10-22",8.09
"1465","2012-10-23",8
"1466","2012-10-24",8.21
"1467","2012-10-25",8.55
"1468","2012-10-26",8.37
"1469","2012-10-31",8.28
"1470","2012-11-01",8.42
"1471","2012-11-02",8.24
"1472","2012-11-05",8.27
"1473","2012-11-06",8.28
"1474","2012-11-07",8.14
"1475","2012-11-08",7.64
"1476","2012-11-09",7.26
"1477","2012-11-12",7.57
"1478","2012-11-13",7.65
"1479","2012-11-14",7.71
"1480","2012-11-15",7.36
"1481","2012-11-16",7.33
"1482","2012-11-19",7.45
"1483","2012-11-20",7.59
"1484","2012-11-21",7.66
"1485","2012-11-23",8.1
"1486","2012-11-26",7.99
"1487","2012-11-27",7.95
"1488","2012-11-28",7.99
"1489","2012-11-29",8
"1490","2012-11-30",8.12
"1491","2012-12-03",8.4
"1492","2012-12-04",8.28
"1493","2012-12-05",8.23
"1494","2012-12-06",8.22
"1495","2012-12-07",8.17
"1496","2012-12-10",8.5
"1497","2012-12-11",8.62
"1498","2012-12-12",8.54
"1499","2012-12-13",8.45
"1500","2012-12-14",8.6
"1501","2012-12-17",8.58
"1502","2012-12-18",8.93
"1503","2012-12-19",9.11
"1504","2012-12-20",9.28
"1505","2012-12-21",9.11
"1506","2012-12-24",9.03
"1507","2012-12-26",8.98
"1508","2012-12-27",8.97
"1509","2012-12-28",9.07
"1510","2012-12-31",9.16
"1511","2013-01-02",9.47
"1512","2013-01-03",9.36
"1513","2013-01-04",9.79
"1514","2013-01-07",9.22
"1515","2013-01-08",9.64
"1516","2013-01-09",9.35
"1517","2013-01-10",9.61
"1518","2013-01-11",9.22
"1519","2013-01-14",9.2
"1520","2013-01-15",9.1
"1521","2013-01-16",8.87
"1522","2013-01-17",8.94
"1523","2013-01-18",9.18
"1524","2013-01-22",9.8
"1525","2013-01-23",9.72
"1526","2013-01-24",9.4
"1527","2013-01-25",9.4
"1528","2013-01-28",9.66
"1529","2013-01-29",9.65
"1530","2013-01-30",9.37
"1531","2013-01-31",9.26
"1532","2013-02-01",9.39
"1533","2013-02-04",9.06
"1534","2013-02-05",9.02
"1535","2013-02-06",9.22
"1536","2013-02-07",9.03
"1537","2013-02-08",9.16
"1538","2013-02-11",9.2
"1539","2013-02-12",9.21
"1540","2013-02-13",9.1
"1541","2013-02-14",9.17
"1542","2013-02-15",9.2
"1543","2013-02-19",9.5
"1544","2013-02-20",9.36
"1545","2013-02-21",9.01
"1546","2013-02-22",9.18
"1547","2013-02-25",8.7
"1548","2013-02-26",8.8
"1549","2013-02-27",8.79
"1550","2013-02-28",8.66
"1551","2013-03-01",8.85
"1552","2013-03-04",8.88
"1553","2013-03-05",9.01
"1554","2013-03-06",9.07
"1555","2013-03-07",9.17
"1556","2013-03-08",9.37
"1557","2013-03-11",9.27
"1558","2013-03-12",9.31
"1559","2013-03-13",9.3
"1560","2013-03-14",9.75
"1561","2013-03-15",9.62
"1562","2013-03-18",10.03
"1563","2013-03-19",9.91
"1564","2013-03-20",9.93
"1565","2013-03-21",9.88
"1566","2013-03-22",9.97
"1567","2013-03-25",9.97
"1568","2013-03-26",9.9
"1569","2013-03-27",9.69
"1570","2013-03-28",9.46
"1571","2013-04-01",9.25
"1572","2013-04-02",9
"1573","2013-04-03",8.84
"1574","2013-04-04",8.84
"1575","2013-04-05",8.82
"1576","2013-04-08",8.88
"1577","2013-04-09",8.8
"1578","2013-04-10",9.01
"1579","2013-04-11",9.01
"1580","2013-04-12",9.19
"1581","2013-04-15",8.68
"1582","2013-04-16",9.05
"1583","2013-04-17",8.69
"1584","2013-04-18",8.6
"1585","2013-04-19",8.65
"1586","2013-04-22",8.46
"1587","2013-04-23",8.72
"1588","2013-04-24",9.01
"1589","2013-04-25",8.78
"1590","2013-04-26",8.55
"1591","2013-04-29",8.86
"1592","2013-04-30",9.01
"1593","2013-05-01",8.95
"1594","2013-05-02",9.01
"1595","2013-05-03",9.27
"1596","2013-05-06",9.6
"1597","2013-05-07",9.13
"1598","2013-05-08",8.99
"1599","2013-05-09",9
"1600","2013-05-10",9.34
"1601","2013-05-13",9.14
"1602","2013-05-14",9.25
"1603","2013-05-15",9.2
"1604","2013-05-16",9.18
"1605","2013-05-17",9.79
"1606","2013-05-20",9.77
"1607","2013-05-21",9.6
"1608","2013-05-22",9.34
"1609","2013-05-23",9.3
"1610","2013-05-24",9.28
"1611","2013-05-28",9.39
"1612","2013-05-29",9.33
"1613","2013-05-30",9.26
"1614","2013-05-31",9.26
"1615","2013-06-03",9.4
"1616","2013-06-04",9.29
"1617","2013-06-05",9.16
"1618","2013-06-06",9.32
"1619","2013-06-07",9.45
"1620","2013-06-10",9.45
"1621","2013-06-11",9.51
"1622","2013-06-12",9.54
"1623","2013-06-13",9.71
"1624","2013-06-14",9.62
"1625","2013-06-17",10.5
"1626","2013-06-18",10.57
"1627","2013-06-19",10.35
"1628","2013-06-20",10.19
"1629","2013-06-21",10.14
"1630","2013-06-24",10.19
"1631","2013-06-25",10.41
"1632","2013-06-26",10.58
"1633","2013-06-27",11.17
"1634","2013-06-28",11.41
"1635","2013-07-01",11.52
"1636","2013-07-02",11.38
"1637","2013-07-03",11.52
"1638","2013-07-05",11.83
"1639","2013-07-08",11.8
"1640","2013-07-09",12.04
"1641","2013-07-10",12
"1642","2013-07-11",12.2
"1643","2013-07-12",11.89
"1644","2013-07-15",12.02
"1645","2013-07-16",12.01
"1646","2013-07-17",11.94
"1647","2013-07-18",12.09
"1648","2013-07-19",12.22
"1649","2013-07-22",12.41
"1650","2013-07-23",12.29
"1651","2013-07-24",12.1
"1652","2013-07-25",12.58
"1653","2013-07-26",12.59
"1654","2013-07-29",12.58
"1655","2013-07-30",12.26
"1656","2013-07-31",12.3
"1657","2013-08-01",12.38
"1658","2013-08-02",12.4
"1659","2013-08-05",12.43
"1660","2013-08-06",12.26
"1661","2013-08-07",12.49
"1662","2013-08-08",13.15
"1663","2013-08-09",13.25
"1664","2013-08-12",13.42
"1665","2013-08-13",13.54
"1666","2013-08-14",13.46
"1667","2013-08-15",13.44
"1668","2013-08-16",13.52
"1669","2013-08-19",13.52
"1670","2013-08-20",13.8
"1671","2013-08-21",13.8
"1672","2013-08-22",14.25
"1673","2013-08-23",14.31
"1674","2013-08-26",14.2
"1675","2013-08-27",14.05
"1676","2013-08-28",14.05
"1677","2013-08-29",14.13
"1678","2013-08-30",13.81
"1679","2013-09-03",14.08
"1680","2013-09-04",14.34
"1681","2013-09-05",14.56
"1682","2013-09-06",14.49
"1683","2013-09-09",14.49
"1684","2013-09-10",15.18
"1685","2013-09-11",15.06
"1686","2013-09-12",14.95
"1687","2013-09-13",15.02
"1688","2013-09-16",15.02
"1689","2013-09-17",15.29
"1690","2013-09-18",15.26
"1691","2013-09-19",15.65
"1692","2013-09-20",15.29
"1693","2013-09-23",15.21
"1694","2013-09-24",15
"1695","2013-09-25",15.27
"1696","2013-09-26",15.34
"1697","2013-09-27",15.31
"1698","2013-09-30",15.56
"1699","2013-10-01",15.88
"1700","2013-10-02",15.8
"1701","2013-10-03",15.62
"1702","2013-10-04",15.79
"1703","2013-10-07",15.53
"1704","2013-10-08",15.33
"1705","2013-10-09",15.4
"1706","2013-10-10",15.97
"1707","2013-10-11",16.110001
"1708","2013-10-14",16.25
"1709","2013-10-15",16.27
"1710","2013-10-16",16.17
"1711","2013-10-17",16.27
"1712","2013-10-18",16.57
"1713","2013-10-21",16.459999
"1714","2013-10-22",16.370001
"1715","2013-10-23",16.4
"1716","2013-10-24",16.459999
"1717","2013-10-25",16.6
"1718","2013-10-28",16.440001
"1719","2013-10-29",16.43
"1720","2013-10-30",16.190001
"1721","2013-10-31",16.08
"1722","2013-11-01",16.219999
"1723","2013-11-04",16.52
"1724","2013-11-05",16.280001
"1725","2013-11-06",17.23
"1726","2013-11-07",17.01
"1727","2013-11-08",17.559999
"1728","2013-11-11",17.82
"1729","2013-11-12",17.49
"1730","2013-11-13",17.59
"1731","2013-11-14",17.6
"1732","2013-11-15",17.67
"1733","2013-11-18",17.77
"1734","2013-11-19",17.82
"1735","2013-11-20",17.92
"1736","2013-11-21",18.23
"1737","2013-11-22",19.049999
"1738","2013-11-25",18.68
"1739","2013-11-26",19.5
"1740","2013-11-27",19.57
"1741","2013-11-29",19.950001
"1742","2013-12-02",19.59
"1743","2013-12-03",19.4
"1744","2013-12-04",19.360001
"1745","2013-12-05",19.43
"1746","2013-12-06",19.68
"1747","2013-12-09",20.120001
"1748","2013-12-10",20.26
"1749","2013-12-11",19.35
"1750","2013-12-12",19.42
"1751","2013-12-13",19.200001
"1752","2013-12-16",19.719999
"1753","2013-12-17",19.700001
"1754","2013-12-18",20.129999
"1755","2013-12-19",20.17
"1756","2013-12-20",20.209999
"1757","2013-12-23",20.950001
"1758","2013-12-24",20.809999
"1759","2013-12-26",20.799999
"1760","2013-12-27",20.719999
"1761","2013-12-30",20.32
"1762","2013-12-31",20.190001
"1763","2014-01-02",19.549999
"1764","2014-01-03",19.639999
"1765","2014-01-06",20.299999
"1766","2014-01-07",20.98
"1767","2014-01-08",20.469999
"1768","2014-01-09",20.24
"1769","2014-01-10",19.75
"1770","2014-01-13",18.700001
"1771","2014-01-14",19.360001
"1772","2014-01-15",19.459999
"1773","2014-01-16",19.65
"1774","2014-01-17",19.219999
"1775","2014-01-21",19.1
"1776","2014-01-22",18.6
"1777","2014-01-23",17.940001
"1778","2014-01-24",17.5
"1779","2014-01-27",17.16
"1780","2014-01-28",17.75
"1781","2014-01-29",18.200001
"1782","2014-01-30",18.190001
"1783","2014-01-31",17.690001
"1784","2014-02-03",17.389999
"1785","2014-02-04",17.76
"1786","2014-02-05",17.559999
"1787","2014-02-06",17.58
"1788","2014-02-07",17.85
"1789","2014-02-10",17.67
"1790","2014-02-11",18.6
"1791","2014-02-12",19.280001
"1792","2014-02-13",19.309999
"1793","2014-02-14",19.15
"1794","2014-02-18",19.219999
"1795","2014-02-19",18.75
"1796","2014-02-20",19.290001
"1797","2014-02-21",18.92
"1798","2014-02-24",18.959999
"1799","2014-02-25",18.620001
"1800","2014-02-26",19.07
"1801","2014-02-27",19.459999
"1802","2014-02-28",19.290001
"1803","2014-03-03",18.83
"1804","2014-03-04",19.459999
"1805","2014-03-05",19.18
"1806","2014-03-06",19.23
"1807","2014-03-07",19.27
"1808","2014-03-10",19.290001
"1809","2014-03-11",19.200001
"1810","2014-03-12",19.73
"1811","2014-03-13",19.889999
"1812","2014-03-14",19.799999
"1813","2014-03-17",19.48
"1814","2014-03-18",20.110001
"1815","2014-03-19",19.629999
"1816","2014-03-20",19.389999
"1817","2014-03-21",19.459999
"1818","2014-03-24",19.370001
"1819","2014-03-25",19.27
"1820","2014-03-26",19.200001
"1821","2014-03-27",19.24
"1822","2014-03-28",19.26
"1823","2014-03-31",19.700001
"1824","2014-04-01",20.629999
"1825","2014-04-02",21.690001
"1826","2014-04-03",21.43
"1827","2014-04-04",20.73
"1828","2014-04-07",20.190001
"1829","2014-04-08",20.309999
"1830","2014-04-09",20.309999
"1831","2014-04-10",19.610001
"1832","2014-04-11",19.51
"1833","2014-04-14",19.32
"1834","2014-04-15",19.35
"1835","2014-04-16",19.4
"1836","2014-04-17",19.52
"1837","2014-04-21",19.450001
"1838","2014-04-22",20.25
"1839","2014-04-23",19.41
"1840","2014-04-24",19.58
"1841","2014-04-25",19.639999
"1842","2014-04-28",19.82
"1843","2014-04-29",19.25
"1844","2014-04-30",19.57
"1845","2014-05-01",19.209999
"1846","2014-05-02",19.57
"1847","2014-05-05",19.34
"1848","2014-05-06",21.110001
"1849","2014-05-07",21.84
"1850","2014-05-08",21.83
"1851","2014-05-09",23.07
"1852","2014-05-12",23.969999
"1853","2014-05-13",23.290001
"1854","2014-05-14",22.280001
"1855","2014-05-15",22.49
"1856","2014-05-16",22.799999
"1857","2014-05-19",23.309999
"1858","2014-05-20",22.68
"1859","2014-05-21",22.17
"1860","2014-05-22",22.84
"1861","2014-05-23",23.68
"1862","2014-05-27",23.85
"1863","2014-05-28",24.700001
"1864","2014-05-29",24.52
"1865","2014-05-30",24.530001
"1866","2014-06-02",24.790001
"1867","2014-06-03",24.92
"1868","2014-06-04",25.27
"1869","2014-06-05",25.639999
"1870","2014-06-06",25.23
"1871","2014-06-09",25.469999
"1872","2014-06-10",25.6
"1873","2014-06-11",25.780001
"1874","2014-06-12",25.82
"1875","2014-06-13",25.23
"1876","2014-06-16",25.040001
"1877","2014-06-17",25.309999
"1878","2014-06-18",25
"1879","2014-06-19",25.290001
"1880","2014-06-20",26.17
"1881","2014-06-23",25.41
"1882","2014-06-24",25.25
"1883","2014-06-25",26.040001
"1884","2014-06-26",25.77
"1885","2014-06-27",25.549999
"1886","2014-06-30",25.58
"1887","2014-07-01",25.809999
"1888","2014-07-02",25.9
"1889","2014-07-03",26.120001
"1890","2014-07-07",25.41
"1891","2014-07-08",25.290001
"1892","2014-07-09",24.889999
"1893","2014-07-10",24.27
"1894","2014-07-11",24.389999
"1895","2014-07-14",24.370001
"1896","2014-07-15",24.1
"1897","2014-07-16",23.790001
"1898","2014-07-17",23.709999
"1899","2014-07-18",24.030001
"1900","2014-07-21",25.49
"1901","2014-07-22",29.530001
"1902","2014-07-23",29.91
"1903","2014-07-24",29.1
"1904","2014-07-25",29.09
"1905","2014-07-28",29.07
"1906","2014-07-29",29.42
"1907","2014-07-30",29.49
"1908","2014-07-31",29
"1909","2014-08-01",28.68
"1910","2014-08-04",29.120001
"1911","2014-08-05",28.200001
"1912","2014-08-06",27.9
"1913","2014-08-07",28.049999
"1914","2014-08-08",28.25
"1915","2014-08-11",27.860001
"1916","2014-08-12",28.15
"1917","2014-08-13",28.08
"1918","2014-08-14",27.870001
"1919","2014-08-15",27.709999
"1920","2014-08-18",28.4
"1921","2014-08-19",28.15
"1922","2014-08-20",28.02
"1923","2014-08-21",28.33
"1924","2014-08-22",28.690001
"1925","2014-08-25",29.02
"1926","2014-08-26",29.110001
"1927","2014-08-27",29.01
"1928","2014-08-28",29
"1929","2014-08-29",29.18
