"","date","CZZ"
"1002","2011-08-23",10.96
"1003","2011-08-24",10.97
"1004","2011-08-25",10.7
"1005","2011-08-26",10.98
"1006","2011-08-29",11.4
"1007","2011-08-30",11.51
"1008","2011-08-31",11.66
"1009","2011-09-01",11.7
"1010","2011-09-02",11.5
"1011","2011-09-06",11.24
"1012","2011-09-07",11.45
"1013","2011-09-08",11.55
"1014","2011-09-09",11.32
"1015","2011-09-12",11.21
"1016","2011-09-13",11.09
"1017","2011-09-14",11.18
"1018","2011-09-15",11.17
"1019","2011-09-16",11.15
"1020","2011-09-19",10.97
"1021","2011-09-20",10.96
"1022","2011-09-21",10.21
"1023","2011-09-22",9.75
"1024","2011-09-23",9.9
"1025","2011-09-26",10.26
"1026","2011-09-27",10.35
"1027","2011-09-28",10.03
"1028","2011-09-29",9.99
"1029","2011-09-30",9.47
"1030","2011-10-03",9.08
"1031","2011-10-04",9.51
"1032","2011-10-05",9.61
"1033","2011-10-06",10.06
"1034","2011-10-07",9.91
"1035","2011-10-10",10.43
"1036","2011-10-11",10.71
"1037","2011-10-12",10.76
"1038","2011-10-13",10.84
"1039","2011-10-14",11.01
"1040","2011-10-17",10.7
"1041","2011-10-18",11.1
"1042","2011-10-19",11.6
"1043","2011-10-20",11.77
"1044","2011-10-21",11.51
"1045","2011-10-24",11.74
"1046","2011-10-25",11.4
"1047","2011-10-26",11.48
"1048","2011-10-27",11.93
"1049","2011-10-28",12.01
"1050","2011-10-31",12
"1051","2011-11-01",11.74
"1052","2011-11-02",11.79
"1053","2011-11-03",11.88
"1054","2011-11-04",11.82
"1055","2011-11-07",11.78
"1056","2011-11-08",11.9
"1057","2011-11-09",11.36
"1058","2011-11-10",11.6
"1059","2011-11-11",11.95
"1060","2011-11-14",11.94
"1061","2011-11-15",11.9
"1062","2011-11-16",11.75
"1063","2011-11-17",11.33
"1064","2011-11-18",11.45
"1065","2011-11-21",11.24
"1066","2011-11-22",11.44
"1067","2011-11-23",10.9
"1068","2011-11-25",10.75
"1069","2011-11-28",11.27
"1070","2011-11-29",11.31
"1071","2011-11-30",11.77
"1072","2011-12-01",11.84
"1073","2011-12-02",12.05
"1074","2011-12-05",12.25
"1075","2011-12-06",12.13
"1076","2011-12-07",12.39
"1077","2011-12-08",11.92
"1078","2011-12-09",12.34
"1079","2011-12-12",11.99
"1080","2011-12-13",11.52
"1081","2011-12-14",11.3
"1082","2011-12-15",11.68
"1083","2011-12-16",11.6
"1084","2011-12-19",11.18
"1085","2011-12-20",11.42
"1086","2011-12-21",11.37
"1087","2011-12-22",11.03
"1088","2011-12-23",11.11
"1089","2011-12-27",11.06
"1090","2011-12-28",10.84
"1091","2011-12-29",10.95
"1092","2011-12-30",10.96
"1093","2012-01-03",11.1
"1094","2012-01-04",11.28
"1095","2012-01-05",11.31
"1096","2012-01-06",11.31
"1097","2012-01-09",11.38
"1098","2012-01-10",11.7
"1099","2012-01-11",11.75
"1100","2012-01-12",11.75
"1101","2012-01-13",11.79
"1102","2012-01-17",11.77
"1103","2012-01-18",12.19
"1104","2012-01-19",12.4
"1105","2012-01-20",12.54
"1106","2012-01-23",12.71
"1107","2012-01-24",12.68
"1108","2012-01-25",12.87
"1109","2012-01-26",12.92
"1110","2012-01-27",13.2
"1111","2012-01-30",13.02
"1112","2012-01-31",12.84
"1113","2012-02-01",13.43
"1114","2012-02-02",13.99
"1115","2012-02-03",13.71
"1116","2012-02-06",13.64
"1117","2012-02-07",13.87
"1118","2012-02-08",14.04
"1119","2012-02-09",14
"1120","2012-02-10",13.99
"1121","2012-02-13",14.13
"1122","2012-02-14",14.13
"1123","2012-02-15",14.19
"1124","2012-02-16",14.35
"1125","2012-02-17",14.38
"1126","2012-02-21",14.38
"1127","2012-02-22",13.46
"1128","2012-02-23",13.97
"1129","2012-02-24",14.62
"1130","2012-02-27",14.78
"1131","2012-02-28",14.8
"1132","2012-02-29",14.87
"1133","2012-03-01",14.71
"1134","2012-03-02",14.75
"1135","2012-03-05",14.61
"1136","2012-03-06",14.05
"1137","2012-03-07",14.37
"1138","2012-03-08",14.23
"1139","2012-03-09",14.24
"1140","2012-03-12",14.1
"1141","2012-03-13",14.56
"1142","2012-03-14",14.53
"1143","2012-03-15",14.92
"1144","2012-03-16",14.89
"1145","2012-03-19",14.79
"1146","2012-03-20",14.65
"1147","2012-03-21",14.89
"1148","2012-03-22",14.74
"1149","2012-03-23",14.78
"1150","2012-03-26",15.11
"1151","2012-03-27",15.1
"1152","2012-03-28",14.87
"1153","2012-03-29",14.88
"1154","2012-03-30",14.85
"1155","2012-04-02",15.05
"1156","2012-04-03",15.17
"1157","2012-04-04",15.02
"1158","2012-04-05",15.23
"1159","2012-04-09",14.9
"1160","2012-04-10",14.62
"1161","2012-04-11",14.66
"1162","2012-04-12",14.14
"1163","2012-04-13",13.93
"1164","2012-04-16",13.65
"1165","2012-04-17",13.97
"1166","2012-04-18",14.18
"1167","2012-04-19",13.75
"1168","2012-04-20",13.57
"1169","2012-04-23",13.27
"1170","2012-04-24",13.55
"1171","2012-04-25",13.63
"1172","2012-04-26",13.76
"1173","2012-04-27",13.78
"1174","2012-04-30",13.84
"1175","2012-05-01",13.86
"1176","2012-05-02",13.69
"1177","2012-05-03",13.56
"1178","2012-05-04",13.7
"1179","2012-05-07",13.59
"1180","2012-05-08",13.29
"1181","2012-05-09",13.29
"1182","2012-05-10",13.39
"1183","2012-05-11",13.37
"1184","2012-05-14",12.95
"1185","2012-05-15",12.71
"1186","2012-05-16",12.77
"1187","2012-05-17",12.07
"1188","2012-05-18",11.78
"1189","2012-05-21",12.14
"1190","2012-05-22",11.84
"1191","2012-05-23",11.66
"1192","2012-05-24",11.77
"1193","2012-05-25",11.9
"1194","2012-05-29",12.08
"1195","2012-05-30",11.73
"1196","2012-05-31",11.97
"1197","2012-06-01",11.51
"1198","2012-06-04",11.42
"1199","2012-06-05",11.62
"1200","2012-06-06",11.79
"1201","2012-06-07",11.56
"1202","2012-06-08",11.62
"1203","2012-06-11",11.29
"1204","2012-06-12",11.52
"1205","2012-06-13",11.68
"1206","2012-06-14",11.83
"1207","2012-06-15",12.1
"1208","2012-06-18",12.45
"1209","2012-06-19",12.67
"1210","2012-06-20",12.55
"1211","2012-06-21",12.14
"1212","2012-06-22",12.08
"1213","2012-06-25",11.78
"1214","2012-06-26",11.74
"1215","2012-06-27",11.91
"1216","2012-06-28",12.02
"1217","2012-06-29",12.69
"1218","2012-07-02",12.78
"1219","2012-07-03",13.06
"1220","2012-07-05",13.13
"1221","2012-07-06",12.86
"1222","2012-07-09",12.71
"1223","2012-07-10",12.48
"1224","2012-07-11",12.27
"1225","2012-07-12",12.39
"1226","2012-07-13",12.85
"1227","2012-07-16",12.82
"1228","2012-07-17",13
"1229","2012-07-18",13.2
"1230","2012-07-19",13.02
"1231","2012-07-20",13.17
"1232","2012-07-23",12.66
"1233","2012-07-24",12.3
"1234","2012-07-25",12.28
"1235","2012-07-26",12.55
"1236","2012-07-27",12.8
"1237","2012-07-30",12.8
"1238","2012-07-31",12.7
"1239","2012-08-01",12.75
"1240","2012-08-02",12.76
"1241","2012-08-03",12.97
"1242","2012-08-06",13.35
"1243","2012-08-07",13.19
"1244","2012-08-08",13.64
"1245","2012-08-09",13.63
"1246","2012-08-10",13.59
"1247","2012-08-13",13.26
"1248","2012-08-14",13.95
"1249","2012-08-15",13.84
"1250","2012-08-16",13.64
"1251","2012-08-17",13.6
"1252","2012-08-20",13.71
"1253","2012-08-21",14.26
"1254","2012-08-22",14.26
"1255","2012-08-23",14.18
"1256","2012-08-24",14.31
"1257","2012-08-27",14.34
"1258","2012-08-28",14.13
"1259","2012-08-29",13.84
"1260","2012-08-30",13.92
"1261","2012-08-31",13.93
"1262","2012-09-04",14.15
"1263","2012-09-05",14.61
"1264","2012-09-06",14.72
"1265","2012-09-07",14.79
"1266","2012-09-10",14.65
"1267","2012-09-11",14.65
"1268","2012-09-12",14.9
"1269","2012-09-13",15.25
"1270","2012-09-14",15
"1271","2012-09-17",14.78
"1272","2012-09-18",14.99
"1273","2012-09-19",15.06
"1274","2012-09-20",14.76
"1275","2012-09-21",15.12
"1276","2012-09-24",15.02
"1277","2012-09-25",15.07
"1278","2012-09-26",15.74
"1279","2012-09-27",15.79
"1280","2012-09-28",15.86
"1281","2012-10-01",15.79
"1282","2012-10-02",15.84
"1283","2012-10-03",15.74
"1284","2012-10-04",15.91
"1285","2012-10-05",15.86
"1286","2012-10-08",15.81
"1287","2012-10-09",15.72
"1288","2012-10-10",15.8
"1289","2012-10-11",16.24
"1290","2012-10-12",16.18
"1291","2012-10-15",15.5
"1292","2012-10-16",15.56
"1293","2012-10-17",15.96
"1294","2012-10-18",15.67
"1295","2012-10-19",15.85
"1296","2012-10-22",16.01
"1297","2012-10-23",15.82
"1298","2012-10-24",15.68
"1299","2012-10-25",15.68
"1300","2012-10-26",16.12
"1301","2012-10-31",16.41
"1302","2012-11-01",16.59
"1303","2012-11-02",16.4
"1304","2012-11-05",16.69
"1305","2012-11-06",16.81
"1306","2012-11-07",16.81
"1307","2012-11-08",16.75
"1308","2012-11-09",16.92
"1309","2012-11-12",16.85
"1310","2012-11-13",16.82
"1311","2012-11-14",16.47
"1312","2012-11-15",16.5
"1313","2012-11-16",16.49
"1314","2012-11-19",16.79
"1315","2012-11-20",16.72
"1316","2012-11-21",16.63
"1317","2012-11-23",16.64
"1318","2012-11-26",16.38
"1319","2012-11-27",16.13
"1320","2012-11-28",16.21
"1321","2012-11-29",16.27
"1322","2012-11-30",16.2
"1323","2012-12-03",15.63
"1324","2012-12-04",15.42
"1325","2012-12-05",15.71
"1326","2012-12-06",15.95
"1327","2012-12-07",15.99
"1328","2012-12-10",16.07
"1329","2012-12-11",16.23
"1330","2012-12-12",16.67
"1331","2012-12-13",16.6
"1332","2012-12-14",16.79
"1333","2012-12-17",16.83
"1334","2012-12-18",16.99
"1335","2012-12-19",17
"1336","2012-12-20",17
"1337","2012-12-21",17.05
"1338","2012-12-24",16.9
"1339","2012-12-26",17.15
"1340","2012-12-27",17.26
"1341","2012-12-28",17.13
"1342","2012-12-31",17.31
"1343","2013-01-02",17.71
"1344","2013-01-03",17.59
"1345","2013-01-04",17.81
"1346","2013-01-07",17.97
"1347","2013-01-08",17.67
"1348","2013-01-09",17.59
"1349","2013-01-10",17.73
"1350","2013-01-11",17.53
"1351","2013-01-14",17.84
"1352","2013-01-15",17.85
"1353","2013-01-16",17.64
"1354","2013-01-17",17.72
"1355","2013-01-18",17.63
"1356","2013-01-22",17.61
"1357","2013-01-23",18.03
"1358","2013-01-24",18.62
"1359","2013-01-25",18.83
"1360","2013-01-28",18.89
"1361","2013-01-29",19.45
"1362","2013-01-30",19.73
"1363","2013-01-31",19.67
"1364","2013-02-01",19.8
"1365","2013-02-04",19.8
"1366","2013-02-05",20.39
"1367","2013-02-06",20.02
"1368","2013-02-07",21
"1369","2013-02-08",20.55
"1370","2013-02-11",20.35
"1371","2013-02-12",20.1
"1372","2013-02-13",20.15
"1373","2013-02-14",20.04
"1374","2013-02-15",20
"1375","2013-02-19",20.44
"1376","2013-02-20",19.98
"1377","2013-02-21",19.71
"1378","2013-02-22",19.85
"1379","2013-02-25",19.59
"1380","2013-02-26",19.63
"1381","2013-02-27",19.84
"1382","2013-02-28",20.56
"1383","2013-03-01",20.49
"1384","2013-03-04",20.63
"1385","2013-03-05",21.18
"1386","2013-03-06",21.11
"1387","2013-03-07",20.65
"1388","2013-03-08",21.02
"1389","2013-03-11",20.94
"1390","2013-03-12",21.01
"1391","2013-03-13",21.31
"1392","2013-03-14",21.3
"1393","2013-03-15",20.93
"1394","2013-03-18",20.65
"1395","2013-03-19",20.67
"1396","2013-03-20",20.51
"1397","2013-03-21",20.1
"1398","2013-03-22",19.66
"1399","2013-03-25",19.43
"1400","2013-03-26",19.69
"1401","2013-03-27",19.8
"1402","2013-03-28",19.5
"1403","2013-04-01",19.42
"1404","2013-04-02",19.56
"1405","2013-04-03",19.2
"1406","2013-04-04",19.1
"1407","2013-04-05",19.52
"1408","2013-04-08",19.11
"1409","2013-04-09",19.33
"1410","2013-04-10",20.08
"1411","2013-04-11",19.51
"1412","2013-04-12",19.31
"1413","2013-04-15",18.58
"1414","2013-04-16",19.25
"1415","2013-04-17",18.75
"1416","2013-04-18",19.15
"1417","2013-04-19",19.46
"1418","2013-04-22",19.22
"1419","2013-04-23",19.75
"1420","2013-04-24",20.37
"1421","2013-04-25",20.41
"1422","2013-04-26",20.14
"1423","2013-04-29",20.33
"1424","2013-04-30",20.75
"1425","2013-05-01",20.22
"1426","2013-05-02",20.65
"1427","2013-05-03",20.75
"1428","2013-05-06",20.62
"1429","2013-05-07",20.7
"1430","2013-05-08",20.66
"1431","2013-05-09",20.25
"1432","2013-05-10",20.38
"1433","2013-05-13",20.23
"1434","2013-05-14",20.49
"1435","2013-05-15",20.45
"1436","2013-05-16",19.94
"1437","2013-05-17",20.54
"1438","2013-05-20",20.57
"1439","2013-05-21",20.95
"1440","2013-05-22",20.78
"1441","2013-05-23",20.84
"1442","2013-05-24",20.69
"1443","2013-05-28",20.16
"1444","2013-05-29",19.65
"1445","2013-05-30",19.78
"1446","2013-05-31",18.99
"1447","2013-06-03",18.84
"1448","2013-06-04",19
"1449","2013-06-05",18.68
"1450","2013-06-06",17.87
"1451","2013-06-07",18.09
"1452","2013-06-10",17.61
"1453","2013-06-11",16.92
"1454","2013-06-12",17.07
"1455","2013-06-13",17.32
"1456","2013-06-14",17.02
"1457","2013-06-17",16.88
"1458","2013-06-18",16.86
"1459","2013-06-19",16.46
"1460","2013-06-20",15.88
"1461","2013-06-21",15.55
"1462","2013-06-24",15.34
"1463","2013-06-25",15.76
"1464","2013-06-26",16
"1465","2013-06-27",16.35
"1466","2013-06-28",16.16
"1467","2013-07-01",16.04
"1468","2013-07-02",15.77
"1469","2013-07-03",15.84
"1470","2013-07-05",15.65
"1471","2013-07-08",15.7
"1472","2013-07-09",15.82
"1473","2013-07-10",15.46
"1474","2013-07-11",16.37
"1475","2013-07-12",16.31
"1476","2013-07-15",16.49
"1477","2013-07-16",16.08
"1478","2013-07-17",16.33
"1479","2013-07-18",16.4
"1480","2013-07-19",16.16
"1481","2013-07-22",16.26
"1482","2013-07-23",16.76
"1483","2013-07-24",16.58
"1484","2013-07-25",16.24
"1485","2013-07-26",16.11
"1486","2013-07-29",15.93
"1487","2013-07-30",15.86
"1488","2013-07-31",16.08
"1489","2013-08-01",15.8
"1490","2013-08-02",15.91
"1491","2013-08-05",15.74
"1492","2013-08-06",15.48
"1493","2013-08-07",14.97
"1494","2013-08-08",15.1
"1495","2013-08-09",15.57
"1496","2013-08-12",15.29
"1497","2013-08-13",14.89
"1498","2013-08-14",14.46
"1499","2013-08-15",14
"1500","2013-08-16",13.89
"1501","2013-08-19",13.67
"1502","2013-08-20",13.91
"1503","2013-08-21",13.41
"1504","2013-08-22",13.63
"1505","2013-08-23",13.94
"1506","2013-08-26",13.68
"1507","2013-08-27",13.34
"1508","2013-08-28",13.51
"1509","2013-08-29",13.2
"1510","2013-08-30",13.38
"1511","2013-09-03",13.46
"1512","2013-09-04",13.61
"1513","2013-09-05",13.72
"1514","2013-09-06",13.61
"1515","2013-09-09",13.97
"1516","2013-09-10",14.33
"1517","2013-09-11",14.52
"1518","2013-09-12",14.67
"1519","2013-09-13",14.84
"1520","2013-09-16",14.94
"1521","2013-09-17",14.77
"1522","2013-09-18",15.22
"1523","2013-09-19",15.01
"1524","2013-09-20",14.96
"1525","2013-09-23",15.01
"1526","2013-09-24",15.34
"1527","2013-09-25",15.55
"1528","2013-09-26",15.43
"1529","2013-09-27",15.23
"1530","2013-09-30",15.37
"1531","2013-10-01",15.57
"1532","2013-10-02",15.85
"1533","2013-10-03",15.66
"1534","2013-10-04",15.56
"1535","2013-10-07",15.52
"1536","2013-10-08",15.49
"1537","2013-10-09",15.48
"1538","2013-10-10",15.39
"1539","2013-10-11",15.5
"1540","2013-10-14",15.76
"1541","2013-10-15",15.75
"1542","2013-10-16",15.97
"1543","2013-10-17",16.1
"1544","2013-10-18",16.05
"1545","2013-10-21",15.99
"1546","2013-10-22",16.13
"1547","2013-10-23",16.07
"1548","2013-10-24",15.82
"1549","2013-10-25",15.7
"1550","2013-10-28",16.1
"1551","2013-10-29",16.07
"1552","2013-10-30",15.97
"1553","2013-10-31",15.76
"1554","2013-11-01",15.7
"1555","2013-11-04",15.9
"1556","2013-11-05",15.71
"1557","2013-11-06",15.41
"1558","2013-11-07",15.31
"1559","2013-11-08",15.05
"1560","2013-11-11",14.89
"1561","2013-11-12",14.72
"1562","2013-11-13",14.7
"1563","2013-11-14",14.94
"1564","2013-11-15",14.86
"1565","2013-11-18",14.96
"1566","2013-11-19",14.71
"1567","2013-11-20",14.42
"1568","2013-11-21",14.53
"1569","2013-11-22",14.55
"1570","2013-11-25",14.78
"1571","2013-11-26",14.84
"1572","2013-11-27",14.77
"1573","2013-11-29",14.98
"1574","2013-12-02",14.41
"1575","2013-12-03",13.97
"1576","2013-12-04",14.15
"1577","2013-12-05",13.97
"1578","2013-12-06",14.31
"1579","2013-12-09",14.36
"1580","2013-12-10",14.53
"1581","2013-12-11",14.11
"1582","2013-12-12",14.12
"1583","2013-12-13",13.98
"1584","2013-12-16",14.09
"1585","2013-12-17",14.07
"1586","2013-12-18",14.12
"1587","2013-12-19",13.73
"1588","2013-12-20",13.46
"1589","2013-12-23",13.57
"1590","2013-12-24",13.6
"1591","2013-12-26",13.61
"1592","2013-12-27",13.59
"1593","2013-12-30",13.71
"1594","2013-12-31",13.72
"1595","2014-01-02",13.2
"1596","2014-01-03",13.19
"1597","2014-01-06",12.97
"1598","2014-01-07",12.95
"1599","2014-01-08",12.67
"1600","2014-01-09",12.98
"1601","2014-01-10",13.54
"1602","2014-01-13",13.21
"1603","2014-01-14",13.34
"1604","2014-01-15",13.4
"1605","2014-01-16",13.3
"1606","2014-01-17",13.14
"1607","2014-01-21",12.95
"1608","2014-01-22",12.96
"1609","2014-01-23",12.71
"1610","2014-01-24",12.34
"1611","2014-01-27",12.22
"1612","2014-01-28",12.22
"1613","2014-01-29",11.96
"1614","2014-01-30",11.64
"1615","2014-01-31",11.56
"1616","2014-02-03",10.93
"1617","2014-02-04",11.27
"1618","2014-02-05",11.36
"1619","2014-02-06",11.78
"1620","2014-02-07",11.88
"1621","2014-02-10",11.9
"1622","2014-02-11",11.9
"1623","2014-02-12",11.87
"1624","2014-02-13",11.97
"1625","2014-02-14",12.4
"1626","2014-02-18",11.87
"1627","2014-02-19",11.43
"1628","2014-02-20",11.72
"1629","2014-02-21",12
"1630","2014-02-24",12.15
"1631","2014-02-25",11.97
"1632","2014-02-26",11.95
"1633","2014-02-27",12.13
"1634","2014-02-28",11.79
"1635","2014-03-03",11.48
"1636","2014-03-04",11.68
"1637","2014-03-05",11.77
"1638","2014-03-06",12.15
"1639","2014-03-07",11.83
"1640","2014-03-10",11.6
"1641","2014-03-11",11.54
"1642","2014-03-12",11.34
"1643","2014-03-13",11.09
"1644","2014-03-14",10.67
"1645","2014-03-17",10.62
"1646","2014-03-18",10.72
"1647","2014-03-19",10.55
"1648","2014-03-20",10.45
"1649","2014-03-21",10.47
"1650","2014-03-24",10.64
"1651","2014-03-25",10.73
"1652","2014-03-26",10.81
"1653","2014-03-27",11.2
"1654","2014-03-28",11.27
"1655","2014-03-31",11.4
"1656","2014-04-01",11.53
"1657","2014-04-02",11.91
"1658","2014-04-03",11.84
"1659","2014-04-04",12.18
"1660","2014-04-07",12.35
"1661","2014-04-08",12.2
"1662","2014-04-09",12.01
"1663","2014-04-10",12.16
"1664","2014-04-11",12.33
"1665","2014-04-14",12.41
"1666","2014-04-15",12.17
"1667","2014-04-16",12.62
"1668","2014-04-17",12.65
"1669","2014-04-21",12.5
"1670","2014-04-22",12.67
"1671","2014-04-23",12.69
"1672","2014-04-24",12.71
"1673","2014-04-25",12.54
"1674","2014-04-28",12.31
"1675","2014-04-29",12.25
"1676","2014-04-30",12.13
"1677","2014-05-01",12.06
"1678","2014-05-02",12.14
"1679","2014-05-05",12.04
"1680","2014-05-06",12.19
"1681","2014-05-07",12.25
"1682","2014-05-08",12.16
"1683","2014-05-09",11.94
"1684","2014-05-12",12.1
"1685","2014-05-13",12.46
"1686","2014-05-14",12.43
"1687","2014-05-15",12.06
"1688","2014-05-16",12.18
"1689","2014-05-19",12.24
"1690","2014-05-20",12.13
"1691","2014-05-21",11.92
"1692","2014-05-22",12.04
"1693","2014-05-23",11.98
"1694","2014-05-27",12.04
"1695","2014-05-28",12.41
"1696","2014-05-29",12.66
"1697","2014-05-30",12.5
"1698","2014-06-02",12.66
"1699","2014-06-03",12.59
"1700","2014-06-04",13.04
"1701","2014-06-05",12.95
"1702","2014-06-06",13.61
"1703","2014-06-09",13.91
"1704","2014-06-10",13.99
"1705","2014-06-11",13.98
"1706","2014-06-12",14.19
"1707","2014-06-13",14.08
"1708","2014-06-16",13.95
"1709","2014-06-17",13.77
"1710","2014-06-18",13.89
"1711","2014-06-19",13.95
"1712","2014-06-20",13.96
"1713","2014-06-23",14.27
"1714","2014-06-24",14.23
"1715","2014-06-25",13.85
"1716","2014-06-26",13.54
"1717","2014-06-27",13.76
"1718","2014-06-30",13.56
"1719","2014-07-01",13.34
"1720","2014-07-02",13.27
"1721","2014-07-03",13.56
"1722","2014-07-07",13.3
"1723","2014-07-08",13.02
"1724","2014-07-09",12.93
"1725","2014-07-10",12.79
"1726","2014-07-11",12.75
"1727","2014-07-14",12.86
"1728","2014-07-15",12.89
"1729","2014-07-16",12.8
"1730","2014-07-17",12.62
"1731","2014-07-18",12.94
"1732","2014-07-21",12.89
"1733","2014-07-22",12.91
"1734","2014-07-23",12.74
"1735","2014-07-24",12.65
"1736","2014-07-25",12.5
"1737","2014-07-28",12.18
"1738","2014-07-29",12.07
"1739","2014-07-30",12.23
"1740","2014-07-31",12.07
"1741","2014-08-01",12.14
"1742","2014-08-04",12.15
"1743","2014-08-05",12.15
"1744","2014-08-06",12.2
"1745","2014-08-07",12.02
"1746","2014-08-08",11.92
"1747","2014-08-11",12.09
"1748","2014-08-12",11.98
"1749","2014-08-13",11.64
"1750","2014-08-14",11.66
"1751","2014-08-15",11.79
"1752","2014-08-18",11.99
"1753","2014-08-19",12.08
"1754","2014-08-20",12.17
"1755","2014-08-21",12.21
"1756","2014-08-22",12.19
"1757","2014-08-25",12.5
"1758","2014-08-26",12.84
"1759","2014-08-27",13.69
"1760","2014-08-28",13.88
"1761","2014-08-29",14.5
"1762","2014-09-02",14.61
"1763","2014-09-03",14.66
"1764","2014-09-04",14.41
"1765","2014-09-05",14.26
"1766","2014-09-08",13.76
"1767","2014-09-09",13.39
"1768","2014-09-10",13.14
"1769","2014-09-11",13
"1770","2014-09-12",12.56
"1771","2014-09-15",12.35
"1772","2014-09-16",12.65
"1773","2014-09-17",12.43
"1774","2014-09-18",12.33
"1775","2014-09-19",12.02
"1776","2014-09-22",11.65
"1777","2014-09-23",11.36
"1778","2014-09-24",11.44
"1779","2014-09-25",10.96
"1780","2014-09-26",11.4
"1781","2014-09-29",10.9
"1782","2014-09-30",10.76
"1783","2014-10-01",10.1
"1784","2014-10-02",10.12
"1785","2014-10-03",10.24
"1786","2014-10-06",10.76
"1787","2014-10-07",10.88
"1788","2014-10-08",11.25
"1789","2014-10-09",11.35
"1790","2014-10-10",10.82
"1791","2014-10-13",11.45
"1792","2014-10-14",11.7
"1793","2014-10-15",11.25
"1794","2014-10-16",10.62
"1795","2014-10-17",10.99
"1796","2014-10-20",10.89
"1797","2014-10-21",10.35
"1798","2014-10-22",9.99
"1799","2014-10-23",9.77
"1800","2014-10-24",10.04
"1801","2014-10-27",9.53
"1802","2014-10-28",10.06
"1803","2014-10-29",10.12
"1804","2014-10-30",10.37
"1805","2014-10-31",10.59
"1806","2014-11-03",10.39
"1807","2014-11-04",10.49
"1808","2014-11-05",10.49
"1809","2014-11-06",9.34
"1810","2014-11-07",9.42
"1811","2014-11-10",9.27
"1812","2014-11-11",9.21
"1813","2014-11-12",9.57
"1814","2014-11-13",9.37
"1815","2014-11-14",9
"1816","2014-11-17",8.75
"1817","2014-11-18",8.7
"1818","2014-11-19",8.74
"1819","2014-11-20",8.77
"1820","2014-11-21",9.52
"1821","2014-11-24",9.65
"1822","2014-11-25",9.49
"1823","2014-11-26",9.8
"1824","2014-11-28",9.15
"1825","2014-12-01",8.81
"1826","2014-12-02",8.78
"1827","2014-12-03",8.79
"1828","2014-12-04",8.29
"1829","2014-12-05",8.19
"1830","2014-12-08",7.43
"1831","2014-12-09",7.39
"1832","2014-12-10",7.08
"1833","2014-12-11",7.04
"1834","2014-12-12",6.72
"1835","2014-12-15",6.18
"1836","2014-12-16",6.6
"1837","2014-12-17",7.06
"1838","2014-12-18",7.33
"1839","2014-12-19",7.3
"1840","2014-12-22",7.46
"1841","2014-12-23",7.43
"1842","2014-12-24",7.52
"1843","2014-12-26",7.75
"1844","2014-12-29",7.78
"1845","2014-12-30",7.79
"1846","2014-12-31",7.75
"1847","2015-01-02",7.73
"1848","2015-01-05",7.22
"1849","2015-01-06",6.98
"1850","2015-01-07",6.98
"1851","2015-01-08",7.16
"1852","2015-01-09",7.05
"1853","2015-01-12",6.82
"1854","2015-01-13",6.88
"1855","2015-01-14",7.16
"1856","2015-01-15",7.1
"1857","2015-01-16",7.27
"1858","2015-01-20",7.19
"1859","2015-01-21",7.54
"1860","2015-01-22",7.8
"1861","2015-01-23",7.8
"1862","2015-01-26",7.72
"1863","2015-01-27",7.49
"1864","2015-01-28",7.41
"1865","2015-01-29",7.03
"1866","2015-01-30",6.9
"1867","2015-02-02",6.99
"1868","2015-02-03",7.19
"1869","2015-02-04",7.12
"1870","2015-02-05",7.34
"1871","2015-02-06",7.24
"1872","2015-02-09",7.52
"1873","2015-02-10",7.38
"1874","2015-02-11",7.44
"1875","2015-02-12",7.95
"1876","2015-02-13",7.85
"1877","2015-02-17",8.06
"1878","2015-02-18",7.88
"1879","2015-02-19",7.71
"1880","2015-02-20",7.81
"1881","2015-02-23",7.65
"1882","2015-02-24",7.71
"1883","2015-02-25",7.46
"1884","2015-02-26",7.47
"1885","2015-02-27",7.55
"1886","2015-03-02",7.34
"1887","2015-03-03",7.17
"1888","2015-03-04",7.03
"1889","2015-03-05",7.05
"1890","2015-03-06",6.8
"1891","2015-03-09",6.72
"1892","2015-03-10",6.54
"1893","2015-03-11",6.64
"1894","2015-03-12",6.67
"1895","2015-03-13",6.32
"1896","2015-03-16",6.29
"1897","2015-03-17",6.46
"1898","2015-03-18",6.7
"1899","2015-03-19",6.22
"1900","2015-03-20",6.55
"1901","2015-03-23",6.75
"1902","2015-03-24",6.73
"1903","2015-03-25",6.77
"1904","2015-03-26",6.63
"1905","2015-03-27",6.29
"1906","2015-03-30",6.37
"1907","2015-03-31",6.33
"1908","2015-04-01",6.8
"1909","2015-04-02",6.99
"1910","2015-04-06",7.2
"1911","2015-04-07",7.12
"1912","2015-04-08",7.31
"1913","2015-04-09",7.3
"1914","2015-04-10",7.3
"1915","2015-04-13",7.36
"1916","2015-04-14",7.48
"1917","2015-04-15",7.7
"1918","2015-04-16",7.6
"1919","2015-04-17",7.53
"1920","2015-04-20",7.51
"1921","2015-04-21",7.42
"1922","2015-04-22",7.49
"1923","2015-04-23",7.48
"1924","2015-04-24",7.28
"1925","2015-04-27",7.32
"1926","2015-04-28",7.32
"1927","2015-04-29",7.19
"1928","2015-04-30",7.26
"1929","2015-05-01",7.4
"1930","2015-05-04",7.24
"1931","2015-05-05",7.2
"1932","2015-05-06",7.13
"1933","2015-05-07",7.08
"1934","2015-05-08",7.34
"1935","2015-05-11",6.98
