"","date","MLND"
"968","2016-09-15",101.699997
"969","2016-09-16",102.150002
"970","2016-09-19",113.099998
"971","2016-09-20",111.599998
"972","2016-09-21",122.400002
"973","2016-09-22",132.899994
"974","2016-09-23",126
"975","2016-09-26",119.099998
"976","2016-09-27",119.550003
"977","2016-09-28",117.599998
"978","2016-09-29",108.449997
"979","2016-09-30",107.400002
"980","2016-10-03",112.349998
"981","2016-10-04",109.949997
"982","2016-10-05",114.449997
"983","2016-10-06",109.5
"984","2016-10-07",107.849998
"985","2016-10-10",110.400002
"986","2016-10-11",104.699997
"987","2016-10-12",100.050003
"988","2016-10-13",100.349998
"989","2016-10-14",94.800003
"990","2016-10-17",93.599998
"991","2016-10-18",94.199997
"992","2016-10-19",92.550003
"993","2016-10-20",91.199997
"994","2016-10-21",87.150002
"995","2016-10-24",88.5
"996","2016-10-25",85.349998
"997","2016-10-26",81.300003
"998","2016-10-27",76.650002
"999","2016-10-28",75.300003
"1000","2016-10-31",75.599998
"1001","2016-11-01",76.349998
"1002","2016-11-02",75
"1003","2016-11-03",69.900002
"1004","2016-11-04",57.450001
"1005","2016-11-07",55.950001
"1006","2016-11-08",51.299999
"1007","2016-11-09",52.950001
"1008","2016-11-10",53.25
"1009","2016-11-11",54.900002
"1010","2016-11-14",55.200001
"1011","2016-11-15",54.75
"1012","2016-11-16",53.25
"1013","2016-11-17",54.299999
"1014","2016-11-18",54.150002
"1015","2016-11-21",55.950001
"1016","2016-11-22",59.400002
"1017","2016-11-23",58.5
"1018","2016-11-25",56.549999
"1019","2016-11-28",53.700001
"1020","2016-11-29",52.799999
"1021","2016-11-30",50.25
"1022","2016-12-01",48.599998
"1023","2016-12-02",48.450001
"1024","2016-12-05",49.799999
"1025","2016-12-06",49.799999
"1026","2016-12-07",45.150002
"1027","2016-12-08",43.349998
"1028","2016-12-09",44.400002
"1029","2016-12-12",43.799999
"1030","2016-12-13",44.099998
"1031","2016-12-14",43.200001
"1032","2016-12-15",42.900002
"1033","2016-12-16",45.450001
"1034","2016-12-19",44.849998
"1035","2016-12-20",44.849998
"1036","2016-12-21",44.549999
"1037","2016-12-22",20.1
"1038","2016-12-23",21
"1039","2016-12-27",21.6
"1040","2016-12-28",20.700001
"1041","2016-12-29",23.25
"1042","2016-12-30",22.950001
"1043","2017-01-03",25.5
"1044","2017-01-04",26.25
"1045","2017-01-05",24.6
"1046","2017-01-06",25.200001
"1047","2017-01-09",25.35
"1048","2017-01-10",26.1
"1049","2017-01-11",24.15
"1050","2017-01-12",24
"1051","2017-01-13",24.450001
"1052","2017-01-17",25.35
"1053","2017-01-18",24.75
"1054","2017-01-19",23.25
"1055","2017-01-20",23.4
"1056","2017-01-23",22.950001
"1057","2017-01-24",24.15
"1058","2017-01-25",24.15
"1059","2017-01-26",23.549999
"1060","2017-01-27",23.700001
"1061","2017-01-30",22.799999
"1062","2017-01-31",23.700001
"1063","2017-02-01",24.450001
"1064","2017-02-02",23.549999
"1065","2017-02-03",23.4
"1066","2017-02-06",23.549999
"1067","2017-02-07",22.950001
"1068","2017-02-08",22.35
"1069","2017-02-09",22.65
"1070","2017-02-10",22.799999
"1071","2017-02-13",22.65
"1072","2017-02-14",23.25
"1073","2017-02-15",24
"1074","2017-02-16",22.200001
"1075","2017-02-17",22.799999
"1076","2017-02-21",22.5
"1077","2017-02-22",21.6
"1078","2017-02-23",21.75
"1079","2017-02-24",22.200001
"1080","2017-02-27",23.25
"1081","2017-02-28",22.200001
"1082","2017-03-01",22.5
"1083","2017-03-02",22.35
"1084","2017-03-03",22.799999
"1085","2017-03-06",21.299999
"1086","2017-03-07",20.85
"1087","2017-03-08",20.549999
"1088","2017-03-09",21.6
"1089","2017-03-10",22.200001
"1090","2017-03-13",24
"1091","2017-03-14",22.65
"1092","2017-03-15",22.950001
"1093","2017-03-16",23.4
"1094","2017-03-17",23.4
"1095","2017-03-20",24
"1096","2017-03-21",24
"1097","2017-03-22",25.799999
"1098","2017-03-23",25.5
"1099","2017-03-24",25.65
"1100","2017-03-27",28.65
"1101","2017-03-28",28.5
"1102","2017-03-29",29.4
"1103","2017-03-30",29.25
"1104","2017-03-31",28.049999
"1105","2017-04-03",26.1
"1106","2017-04-04",24.75
"1107","2017-04-05",22.950001
"1108","2017-04-06",24
"1109","2017-04-07",22.950001
"1110","2017-04-10",22.799999
"1111","2017-04-11",22.35
"1112","2017-04-12",23.1
"1113","2017-04-13",23.4
"1114","2017-04-17",22.799999
"1115","2017-04-18",22.200001
"1116","2017-04-19",21.75
"1117","2017-04-20",21.6
"1118","2017-04-21",21.299999
"1119","2017-04-24",21.450001
"1120","2017-04-25",22.049999
"1121","2017-04-26",23.549999
"1122","2017-04-27",23.025
"1123","2017-04-28",22.65
"1124","2017-05-01",22.5
"1125","2017-05-02",21.6
"1126","2017-05-03",21.15
"1127","2017-05-04",21
"1128","2017-05-05",21.75
"1129","2017-05-08",21.225
"1130","2017-05-09",21.15
"1131","2017-05-10",20.85
"1132","2017-05-11",20.549999
"1133","2017-05-12",20.85
"1134","2017-05-15",21.450001
"1135","2017-05-16",21.299999
"1136","2017-05-17",20.25
"1137","2017-05-18",19.950001
"1138","2017-05-19",19.799999
"1139","2017-05-22",19.35
"1140","2017-05-23",19.950001
"1141","2017-05-24",19.799999
"1142","2017-05-25",19.65
"1143","2017-05-26",19.35
"1144","2017-05-30",19.049999
"1145","2017-05-31",19.200001
"1146","2017-06-01",20.25
"1147","2017-06-02",19.799999
"1148","2017-06-05",19.200001
"1149","2017-06-06",19.5
"1150","2017-06-07",19.049999
"1151","2017-06-08",19.5
"1152","2017-06-09",19.65
"1153","2017-06-12",19.200001
"1154","2017-06-13",20.25
"1155","2017-06-14",20.4
"1156","2017-06-15",20.25
"1157","2017-06-16",20.4
"1158","2017-06-19",21.299999
"1159","2017-06-20",22.35
"1160","2017-06-21",21.9
"1161","2017-06-22",28.5
"1162","2017-06-23",26.1
"1163","2017-06-26",25.725
"1164","2017-06-27",25.5
"1165","2017-06-28",23.700001
"1166","2017-06-29",24.450001
"1167","2017-06-30",23.4
"1168","2017-07-03",23.549999
"1169","2017-07-05",23.25
"1170","2017-07-06",22.950001
"1171","2017-07-07",22.950001
"1172","2017-07-10",21.450001
"1173","2017-07-11",21.9
"1174","2017-07-12",22.049999
"1175","2017-07-13",22.799999
"1176","2017-07-14",22.5
"1177","2017-07-17",22.65
"1178","2017-07-18",22.049999
"1179","2017-07-19",22.049999
"1180","2017-07-20",23.25
"1181","2017-07-21",22.799999
"1182","2017-07-24",22.799999
"1183","2017-07-25",22.950001
"1184","2017-07-26",22.950001
"1185","2017-07-27",22.5
"1186","2017-07-28",22.35
"1187","2017-07-31",22.799999
"1188","2017-08-01",23.25
"1189","2017-08-02",24.299999
"1190","2017-08-03",25.049999
"1191","2017-08-04",23.549999
"1192","2017-08-07",24.450001
"1193","2017-08-08",23.700001
"1194","2017-08-09",22.65
"1195","2017-08-10",21.6
"1196","2017-08-11",21.299999
"1197","2017-08-14",21.6
"1198","2017-08-15",21.299999
"1199","2017-08-16",21.9
"1200","2017-08-17",22.5
"1201","2017-08-18",21.9
"1202","2017-08-21",21.15
"1203","2017-08-22",21.75
"1204","2017-08-23",21.75
"1205","2017-08-24",22.200001
"1206","2017-08-25",22.049999
"1207","2017-08-28",23.4
"1208","2017-08-29",22.65
"1209","2017-08-30",21.9
"1210","2017-08-31",21
"1211","2017-09-01",21.299999
"1212","2017-09-05",20.549999
"1213","2017-09-06",19.200001
"1214","2017-09-07",19.5
"1215","2017-09-08",19.5
"1216","2017-09-11",20.700001
"1217","2017-09-12",21
"1218","2017-09-13",20.25
"1219","2017-09-14",20.25
"1220","2017-09-15",21.299999
"1221","2017-09-18",20.4
"1222","2017-09-19",20.85
"1223","2017-09-20",20.85
"1224","2017-09-21",21.299999
"1225","2017-09-22",21.299999
"1226","2017-09-25",20.85
"1227","2017-09-26",20.4
"1228","2017-09-27",20.25
"1229","2017-09-28",20.549999
"1230","2017-09-29",21.299999
"1231","2017-10-02",21.15
"1232","2017-10-03",21.15
"1233","2017-10-04",21.15
"1234","2017-10-05",20.775
"1235","2017-10-06",21
"1236","2017-10-09",21.299999
"1237","2017-10-10",23.25
"1238","2017-10-11",23.4
"1239","2017-10-12",22.35
"1240","2017-10-13",21.450001
"1241","2017-10-16",20.85
"1242","2017-10-17",21.15
"1243","2017-10-18",21.15
"1244","2017-10-19",21.299999
"1245","2017-10-20",22.950001
"1246","2017-10-23",21.75
"1247","2017-10-24",21.450001
"1248","2017-10-25",22.049999
"1249","2017-10-26",22.799999
"1250","2017-10-27",22.65
"1251","2017-10-30",22.049999
"1252","2017-10-31",22.799999
"1253","2017-11-01",22.950001
"1254","2017-11-02",21.9
"1255","2017-11-03",22.5
"1256","2017-11-06",22.5
"1257","2017-11-07",22.275
"1258","2017-11-08",22.5
"1259","2017-11-09",21
"1260","2017-11-10",20.85
"1261","2017-11-13",20.85
"1262","2017-11-14",20.1
"1263","2017-11-15",20.700001
"1264","2017-11-16",20.700001
"1265","2017-11-17",20.549999
"1266","2017-11-20",21.450001
"1267","2017-11-21",20.700001
"1268","2017-11-22",20.4
"1269","2017-11-24",20.700001
"1270","2017-11-27",21.299999
"1271","2017-11-28",22.5
"1272","2017-11-29",21.975
"1273","2017-11-30",22.35
"1274","2017-12-01",22.799999
"1275","2017-12-04",21.9
"1276","2017-12-05",21.15
"1277","2017-12-06",20.85
"1278","2017-12-07",21
"1279","2017-12-08",21
"1280","2017-12-11",20.700001
"1281","2017-12-12",20.25
"1282","2017-12-13",20.25
"1283","2017-12-14",20.700001
"1284","2017-12-15",20.700001
"1285","2017-12-18",20.549999
"1286","2017-12-19",21.450001
"1287","2017-12-20",21.75
"1288","2017-12-21",22.200001
"1289","2017-12-22",22.200001
"1290","2017-12-26",21.450001
"1291","2017-12-27",21.6
"1292","2017-12-28",21.450001
"1293","2017-12-29",21
"1294","2018-01-02",20.25
"1295","2018-01-03",22.049999
"1296","2018-01-04",20.1
"1297","2018-01-05",19.049999
"1298","2018-01-08",17.1
"1299","2018-01-09",16.799999
"1300","2018-01-10",16.65
"1301","2018-01-11",16.65
"1302","2018-01-12",17.700001
"1303","2018-01-16",17.4
"1304","2018-01-17",16.575001
"1305","2018-01-18",16.5
"1306","2018-01-19",16.35
"1307","2018-01-22",16.35
"1308","2018-01-23",16.5
"1309","2018-01-24",16.35
"1310","2018-01-25",16.200001
"1311","2018-01-26",16.799999
"1312","2018-01-29",17.1
"1313","2018-01-30",16.35
"1314","2018-01-31",15.6
"1315","2018-02-01",15.45
"1316","2018-02-02",14.925
"1317","2018-02-05",14.55
"1318","2018-02-06",14.385
"1319","2018-02-07",14.13
"1320","2018-02-08",14.01
"1321","2018-02-09",14.625
"1322","2018-02-12",15.3
"1323","2018-02-13",14.7
"1324","2018-02-14",14.655
"1325","2018-02-15",14.85
"1326","2018-02-16",14.355
"1327","2018-02-20",14.235
"1328","2018-02-21",14.61
"1329","2018-02-22",14.595
"1330","2018-02-23",14.55
"1331","2018-02-26",14.415
"1332","2018-02-27",14.685
"1333","2018-02-28",14.25
"1334","2018-03-01",13.95
"1335","2018-03-02",14.505
"1336","2018-03-05",15.15
"1337","2018-03-06",15.3
"1338","2018-03-07",15
"1339","2018-03-08",15.15
"1340","2018-03-09",15.3
"1341","2018-03-12",15.9
"1342","2018-03-13",15.75
"1343","2018-03-14",15.45
"1344","2018-03-15",14.625
"1345","2018-03-16",14.25
"1346","2018-03-19",13.425
"1347","2018-03-20",13.2
"1348","2018-03-21",13.35
"1349","2018-03-22",13.2
"1350","2018-03-23",12.9
"1351","2018-03-26",13.17
"1352","2018-03-27",12
"1353","2018-03-28",12.15
"1354","2018-03-29",12.165
"1355","2018-04-02",11.625
"1356","2018-04-03",11.085
"1357","2018-04-04",11.85
"1358","2018-04-05",11.505
"1359","2018-04-06",11.7
"1360","2018-04-09",11.16
"1361","2018-04-10",12.24
"1362","2018-04-11",12.045
"1363","2018-04-12",12.075
"1364","2018-04-13",13.41
"1365","2018-04-16",13.125
"1366","2018-04-17",12.915
"1367","2018-04-18",12.975
"1368","2018-04-19",13.02
"1369","2018-04-20",13.05
"1370","2018-04-23",12.78
"1371","2018-04-24",12.645
"1372","2018-04-25",13.17
"1373","2018-04-26",13.665
"1374","2018-04-27",13.515
"1375","2018-04-30",13.2
"1376","2018-05-01",13.335
"1377","2018-05-02",13.71
"1378","2018-05-03",13.8
"1379","2018-05-04",14.25
"1380","2018-05-07",14.25
"1381","2018-05-08",13.8
"1382","2018-05-09",13.875
"1383","2018-05-10",13.98
"1384","2018-05-11",13.95
"1385","2018-05-14",13.98
"1386","2018-05-15",14.025
"1387","2018-05-16",13.965
"1388","2018-05-17",14.175
"1389","2018-05-18",14.25
"1390","2018-05-21",14.205
"1391","2018-05-22",14.19
"1392","2018-05-23",14.145
"1393","2018-05-24",13.785
"1394","2018-05-25",14.07
"1395","2018-05-29",13.8
"1396","2018-05-30",14.07
"1397","2018-05-31",13.665
"1398","2018-06-01",13.065
"1399","2018-06-04",13.65
"1400","2018-06-05",13.8
"1401","2018-06-06",13.755
"1402","2018-06-07",13.8
"1403","2018-06-08",14.055
"1404","2018-06-11",13.8
"1405","2018-06-12",13.95
"1406","2018-06-13",13.86
"1407","2018-06-14",14.265
"1408","2018-06-15",14.175
"1409","2018-06-18",14.85
"1410","2018-06-19",14.7
"1411","2018-06-20",14.7
"1412","2018-06-21",14.7
"1413","2018-06-22",14.01
"1414","2018-06-25",13.98
"1415","2018-06-26",14.325
"1416","2018-06-27",14.01
"1417","2018-06-28",13.65
"1418","2018-06-29",13.605
"1419","2018-07-02",14.145
"1420","2018-07-03",14.175
"1421","2018-07-05",14.22
"1422","2018-07-06",14.265
"1423","2018-07-09",14.34
"1424","2018-07-10",13.98
"1425","2018-07-11",13.875
"1426","2018-07-12",13.95
"1427","2018-07-13",14.1
"1428","2018-07-16",13.8
"1429","2018-07-17",13.8
"1430","2018-07-18",13.8
"1431","2018-07-19",13.65
"1432","2018-07-20",13.8
"1433","2018-07-23",13.5
"1434","2018-07-24",13.875
"1435","2018-07-25",13.425
"1436","2018-07-26",13.695
"1437","2018-07-27",13.35
"1438","2018-07-30",13.605
"1439","2018-07-31",13.5
"1440","2018-08-01",13.395
"1441","2018-08-02",13.38
"1442","2018-08-03",13.29
"1443","2018-08-06",13.65
"1444","2018-08-07",13.5
"1445","2018-08-08",13.5
"1446","2018-08-09",11.55
"1447","2018-08-10",12.315
"1448","2018-08-13",11.82
"1449","2018-08-14",12.3
"1450","2018-08-15",12.33
"1451","2018-08-16",11.835
"1452","2018-08-17",12.03
"1453","2018-08-20",11.85
"1454","2018-08-21",11.7
"1455","2018-08-22",11.55
"1456","2018-08-23",11.25
"1457","2018-08-24",11.265
"1458","2018-08-27",11.355
"1459","2018-08-28",11.1
"1460","2018-08-29",11.25
"1461","2018-08-30",11.025
"1462","2018-08-31",11.61
"1463","2018-09-04",11.37
"1464","2018-09-05",11.22
"1465","2018-09-06",11.16
"1466","2018-09-07",11.4
"1467","2018-09-10",11.1
"1468","2018-09-11",10.65
"1469","2018-09-12",9.93
"1470","2018-09-13",10.245
"1471","2018-09-14",10.23
"1472","2018-09-17",10.8
"1473","2018-09-18",10.65
"1474","2018-09-19",10.5
"1475","2018-09-20",10.8
"1476","2018-09-21",11.55
"1477","2018-09-24",11.25
"1478","2018-09-25",11.04
"1479","2018-09-26",10.935
"1480","2018-09-27",11.04
"1481","2018-09-28",10.95
"1482","2018-10-01",11.4
"1483","2018-10-02",11.445
"1484","2018-10-03",12.15
"1485","2018-10-04",11.85
"1486","2018-10-05",12.285
"1487","2018-10-08",12.12
"1488","2018-10-09",11.925
"1489","2018-10-10",12.15
"1490","2018-10-11",12.285
"1491","2018-10-12",11.355
"1492","2018-10-15",11.25
"1493","2018-10-16",11.25
"1494","2018-10-17",11.4
"1495","2018-10-18",11.4
"1496","2018-10-19",12
"1497","2018-10-22",11.115
"1498","2018-10-23",11.43
"1499","2018-10-24",11.295
"1500","2018-10-25",11.28
"1501","2018-10-26",10.95
"1502","2018-10-29",10.5
"1503","2018-10-30",10.8
"1504","2018-10-31",10.65
"1505","2018-11-01",10.125
"1506","2018-11-02",11.85
"1507","2018-11-05",11.7
"1508","2018-11-06",11.325
"1509","2018-11-07",11.265
"1510","2018-11-08",11.55
"1511","2018-11-09",10.95
"1512","2018-11-12",10.8
"1513","2018-11-13",10.5
"1514","2018-11-14",10.05
"1515","2018-11-15",10.305
"1516","2018-11-16",10.2
"1517","2018-11-19",10.35
"1518","2018-11-20",10.215
"1519","2018-11-21",10.2
"1520","2018-11-23",10.2
"1521","2018-11-26",10.17
"1522","2018-11-27",10.2
"1523","2018-11-28",10.395
"1524","2018-11-29",10.95
"1525","2018-11-30",10.95
"1526","2018-12-03",10.995
"1527","2018-12-04",11.25
"1528","2018-12-06",11.16
"1529","2018-12-07",10.395
"1530","2018-12-10",10
"1531","2018-12-11",10.56
"1532","2018-12-12",9.64
"1533","2018-12-13",9.8
"1534","2018-12-14",10.505
"1535","2018-12-17",10.94
"1536","2018-12-18",9.74
"1537","2018-12-19",8.81
"1538","2018-12-20",8.08
"1539","2018-12-21",7.71
"1540","2018-12-24",7.3
"1541","2018-12-26",6.99
"1542","2018-12-27",7.01
"1543","2018-12-28",7.35
"1544","2018-12-31",7.95
"1545","2019-01-02",8.205
"1546","2019-01-03",7.65
"1547","2019-01-04",8.8
"1548","2019-01-07",8.5
"1549","2019-01-08",8.35
"1550","2019-01-09",8.46
"1551","2019-01-10",8.65
"1552","2019-01-11",8.6
"1553","2019-01-14",8.5
"1554","2019-01-15",8.8
"1555","2019-01-16",9.43
"1556","2019-01-17",10.37
"1557","2019-01-18",11.19
"1558","2019-01-22",10.1
"1559","2019-01-23",10.48
"1560","2019-01-24",10.301
"1561","2019-01-25",10.045
"1562","2019-01-28",10
"1563","2019-01-29",10.15
"1564","2019-01-30",10.25
"1565","2019-01-31",10.48
"1566","2019-02-01",10.5
"1567","2019-02-04",10.537
"1568","2019-02-05",10.87
"1569","2019-02-06",11.59
"1570","2019-02-07",10.83
"1571","2019-02-08",11.1
"1572","2019-02-11",10.89
"1573","2019-02-12",10.368
"1574","2019-02-13",10.995
"1575","2019-02-14",11.35
"1576","2019-02-15",11.21
"1577","2019-02-19",11.29
"1578","2019-02-20",11.01
"1579","2019-02-21",11.19
"1580","2019-02-22",11.07
"1581","2019-02-25",11.46
"1582","2019-02-26",11.75
"1583","2019-02-27",11.76
"1584","2019-02-28",11.72
"1585","2019-03-01",11.64
"1586","2019-03-04",12.55
"1587","2019-03-05",12.48
"1588","2019-03-06",12.23
"1589","2019-03-07",12.79
"1590","2019-03-08",12.75
"1591","2019-03-11",12.75
"1592","2019-03-12",12.17
"1593","2019-03-13",12.8
"1594","2019-03-14",13.07
"1595","2019-03-15",13.6
"1596","2019-03-18",13.6
"1597","2019-03-19",14.12
"1598","2019-03-20",14.56
"1599","2019-03-21",14.44
"1600","2019-03-22",14.69
"1601","2019-03-25",14.48
"1602","2019-03-26",14.5
"1603","2019-03-27",14.3
"1604","2019-03-28",14.48
"1605","2019-03-29",15
"1606","2019-04-01",15.9
"1607","2019-04-02",16.18
"1608","2019-04-03",16.440001
"1609","2019-04-04",16.75
"1610","2019-04-05",17.1
"1611","2019-04-08",16.92
"1612","2019-04-09",16.879999
"1613","2019-04-10",16
"1614","2019-04-11",15.1
"1615","2019-04-12",14.99
"1616","2019-04-15",14.56
"1617","2019-04-16",15.69
"1618","2019-04-17",15.32
"1619","2019-04-18",15.8
"1620","2019-04-22",16
"1621","2019-04-23",15.96
"1622","2019-04-24",16.190001
"1623","2019-04-25",16.030001
"1624","2019-04-26",15.94
"1625","2019-04-29",16.200001
"1626","2019-04-30",15.54
"1627","2019-05-01",15.9
"1628","2019-05-02",15.6
"1629","2019-05-03",16.450001
"1630","2019-05-06",16.450001
"1631","2019-05-07",16.299999
"1632","2019-05-08",16.549999
"1633","2019-05-09",16.299999
"1634","2019-05-10",16.370001
"1635","2019-05-13",16.34
"1636","2019-05-14",16.18
"1637","2019-05-15",16.6
"1638","2019-05-16",16.68
"1639","2019-05-17",16.41
"1640","2019-05-20",16.32
"1641","2019-05-21",16.639999
"1642","2019-05-22",15.65
"1643","2019-05-23",15.86
"1644","2019-05-24",16.5
"1645","2019-05-28",16.5
"1646","2019-05-29",16.379999
"1647","2019-05-30",16.43
"1648","2019-05-31",15.98
"1649","2019-06-03",15.74
"1650","2019-06-04",15.59
"1651","2019-06-05",14.7
"1652","2019-06-06",13.25
"1653","2019-06-07",13.77
"1654","2019-06-10",13.56
"1655","2019-06-11",13.1
"1656","2019-06-12",13.3
"1657","2019-06-13",12.95
"1658","2019-06-14",12.745
"1659","2019-06-17",12.7
"1660","2019-06-18",12.35
"1661","2019-06-19",12.03
"1662","2019-06-20",11.59
"1663","2019-06-21",12.22
"1664","2019-06-24",12.06
"1665","2019-06-25",11.71
"1666","2019-06-26",10.96
"1667","2019-06-27",11.14
"1668","2019-06-28",11.56
"1669","2019-07-01",12.57
"1670","2019-07-02",12.6
"1671","2019-07-03",12.49
"1672","2019-07-05",12.55
"1673","2019-07-08",12.25
"1674","2019-07-09",12.1
"1675","2019-07-10",11.82
"1676","2019-07-11",11.08
"1677","2019-07-12",10.67
"1678","2019-07-15",10.77
"1679","2019-07-16",11.08
"1680","2019-07-17",10.6
"1681","2019-07-18",10.65
"1682","2019-07-19",10.51
"1683","2019-07-22",10.73
"1684","2019-07-23",10.7
"1685","2019-07-24",10.89
"1686","2019-07-25",10.51
"1687","2019-07-26",10.68
"1688","2019-07-29",10.48
"1689","2019-07-30",10.58
"1690","2019-07-31",9.81
"1691","2019-08-01",8.74
"1692","2019-08-02",8.56
"1693","2019-08-05",7.82
"1694","2019-08-06",7.97
"1695","2019-08-07",7.96
"1696","2019-08-08",7.89
"1697","2019-08-09",7.54
"1698","2019-08-12",7.5
"1699","2019-08-13",7.1
"1700","2019-08-14",6.97
"1701","2019-08-15",6.82
"1702","2019-08-16",6.98
"1703","2019-08-19",7.27
"1704","2019-08-20",7.18
"1705","2019-08-21",7.22
"1706","2019-08-22",7.22
"1707","2019-08-23",7.05
"1708","2019-08-26",6.99
"1709","2019-08-27",6.24
"1710","2019-08-28",6.37
"1711","2019-08-29",6.5
"1712","2019-08-30",6.06
"1713","2019-09-03",4.7
"1714","2019-09-04",4.94
"1715","2019-09-05",4.78
"1716","2019-09-06",4.77
"1717","2019-09-09",5.09
"1718","2019-09-10",5.43
"1719","2019-09-11",5.79
"1720","2019-09-12",5.91
"1721","2019-09-13",6.28
"1722","2019-09-16",6.7
"1723","2019-09-17",6.77
"1724","2019-09-18",7
"1725","2019-09-19",6.97
"1726","2019-09-20",6.84
"1727","2019-09-23",6.88
"1728","2019-09-24",6.85
"1729","2019-09-25",6.87
"1730","2019-09-26",6.99
"1731","2019-09-27",7.02
"1732","2019-09-30",7.11
"1733","2019-10-01",7.14
"1734","2019-10-02",7.08
"1735","2019-10-03",6.96
"1736","2019-10-04",6.76
"1737","2019-10-07",6.73
"1738","2019-10-08",6.57
"1739","2019-10-09",6.77
"1740","2019-10-10",6.98
"1741","2019-10-11",7.22
"1742","2019-10-14",7.1
"1743","2019-10-15",7.19
"1744","2019-10-16",7.37
"1745","2019-10-17",7.2
"1746","2019-10-18",7.08
"1747","2019-10-21",6.98
"1748","2019-10-22",7.24
"1749","2019-10-23",7.26
"1750","2019-10-24",7.17
"1751","2019-10-25",7.16
"1752","2019-10-28",7.5
"1753","2019-10-29",7.57
"1754","2019-10-30",7.46
"1755","2019-10-31",7.21
"1756","2019-11-01",7.42
"1757","2019-11-04",8.08
"1758","2019-11-05",8.06
"1759","2019-11-06",8
"1760","2019-11-07",8.23
"1761","2019-11-08",7.73
"1762","2019-11-11",7.75
"1763","2019-11-12",7.78
"1764","2019-11-13",7.57
"1765","2019-11-14",7.73
"1766","2019-11-15",7.92
"1767","2019-11-18",7.87
"1768","2019-11-19",8.14
"1769","2019-11-20",8.16
"1770","2019-11-21",8.34
"1771","2019-11-22",8.6
"1772","2019-11-25",8.26
"1773","2019-11-26",7.61
"1774","2019-11-27",7.59
"1775","2019-11-29",7.61
"1776","2019-12-02",7.71
"1777","2019-12-03",7.66
"1778","2019-12-04",7.76
"1779","2019-12-05",6
"1780","2019-12-06",6.21
"1781","2019-12-09",6.33
"1782","2019-12-10",6.34
"1783","2019-12-11",6.07
"1784","2019-12-12",6.27
"1785","2019-12-13",6.14
"1786","2019-12-16",6.01
"1787","2019-12-17",6.29
"1788","2019-12-18",6.24
"1789","2019-12-19",6.89
"1790","2019-12-20",6.94
"1791","2019-12-23",7.09
"1792","2019-12-24",7.18
"1793","2019-12-26",7.13
"1794","2019-12-27",6.87
"1795","2019-12-30",6.75
"1796","2019-12-31",6.74
"1797","2020-01-02",7.07
"1798","2020-01-03",7.15
"1799","2020-01-06",7.13
"1800","2020-01-07",7.54
"1801","2020-01-08",7.475
"1802","2020-01-09",7.63
"1803","2020-01-10",8.1
"1804","2020-01-13",8.13
"1805","2020-01-14",8.16
"1806","2020-01-15",8.02
"1807","2020-01-16",8.22
"1808","2020-01-17",7.86
"1809","2020-01-21",7.89
"1810","2020-01-22",8.02
"1811","2020-01-23",8.49
"1812","2020-01-24",8.28
"1813","2020-01-27",8.04
"1814","2020-01-28",8.54
"1815","2020-01-29",8.46
"1816","2020-01-30",8.46
"1817","2020-01-31",7.94
"1818","2020-02-03",7.88
"1819","2020-02-04",7.83
"1820","2020-02-05",7.72
"1821","2020-02-06",7.4
"1822","2020-02-07",7.01
"1823","2020-02-10",6.9
"1824","2020-02-11",6.68
"1825","2020-02-12",7.04
"1826","2020-02-13",6.78
"1827","2020-02-14",7.93
"1828","2020-02-18",9.25
"1829","2020-02-19",9.19
"1830","2020-02-20",9.12
"1831","2020-02-21",8.98
"1832","2020-02-24",9.41
"1833","2020-02-25",8.63
"1834","2020-02-26",8.68
"1835","2020-02-27",7.69
"1836","2020-02-28",7.69
"1837","2020-03-02",7.95
"1838","2020-03-03",8.52
"1839","2020-03-04",9.58
"1840","2020-03-05",8.17
"1841","2020-03-06",8.16
"1842","2020-03-09",7.04
"1843","2020-03-10",6.72
"1844","2020-03-11",6.58
"1845","2020-03-12",6.73
"1846","2020-03-13",7.35
"1847","2020-03-16",5.96
"1848","2020-03-17",5.74
"1849","2020-03-18",5.19
"1850","2020-03-19",6.1
"1851","2020-03-20",6.01
"1852","2020-03-23",6.45
"1853","2020-03-24",6.41
"1854","2020-03-25",5.92
"1855","2020-03-26",5.4
"1856","2020-03-27",4.8
"1857","2020-03-30",5.25
"1858","2020-03-31",5.28
"1859","2020-04-01",5
"1860","2020-04-02",4.97
"1861","2020-04-03",4.85
"1862","2020-04-06",1.45
"1863","2020-04-07",1.4
"1864","2020-04-08",1.43
"1865","2020-04-09",1.42
"1866","2020-04-13",1.77
"1867","2020-04-14",1.75
"1868","2020-04-15",1.59
"1869","2020-04-16",1.57
"1870","2020-04-17",1.59
"1871","2020-04-20",1.51
"1872","2020-04-21",1.51
"1873","2020-04-22",1.47
"1874","2020-04-23",1.47
"1875","2020-04-24",1.5
"1876","2020-04-27",1.58
"1877","2020-04-28",1.57
"1878","2020-04-29",1.62
"1879","2020-04-30",1.67
"1880","2020-05-01",1.85
"1881","2020-05-04",1.78
"1882","2020-05-05",1.65
"1883","2020-05-06",1.62
"1884","2020-05-07",1.69
"1885","2020-05-08",1.61
"1886","2020-05-11",1.9
"1887","2020-05-12",1.72
"1888","2020-05-13",1.69
"1889","2020-05-14",1.63
"1890","2020-05-15",1.72
"1891","2020-05-18",1.84
"1892","2020-05-19",1.8
"1893","2020-05-20",1.96
