"","date","ITCI"
"979","2017-11-22",15.69
"980","2017-11-24",15.91
"981","2017-11-27",15.18
"982","2017-11-28",15.3
"983","2017-11-29",15.01
"984","2017-11-30",15.5
"985","2017-12-01",15.345
"986","2017-12-04",14.92
"987","2017-12-05",14.82
"988","2017-12-06",14.67
"989","2017-12-07",15.09
"990","2017-12-08",15.01
"991","2017-12-11",14.87
"992","2017-12-12",14.86
"993","2017-12-13",15.1
"994","2017-12-14",14.9
"995","2017-12-15",15.24
"996","2017-12-18",15.65
"997","2017-12-19",15.53
"998","2017-12-20",15.5
"999","2017-12-21",15.78
"1000","2017-12-22",15.69
"1001","2017-12-26",15.58
"1002","2017-12-27",15.29
"1003","2017-12-28",15.19
"1004","2017-12-29",14.48
"1005","2018-01-02",15.16
"1006","2018-01-03",15.47
"1007","2018-01-04",17.34
"1008","2018-01-05",17.469999
"1009","2018-01-08",17.459999
"1010","2018-01-09",18.120001
"1011","2018-01-10",18.370001
"1012","2018-01-11",18.4
"1013","2018-01-12",18.870001
"1014","2018-01-16",18.059999
"1015","2018-01-17",17.969999
"1016","2018-01-18",17.98
"1017","2018-01-19",18.040001
"1018","2018-01-22",18.16
"1019","2018-01-23",18.290001
"1020","2018-01-24",18.030001
"1021","2018-01-25",17.91
"1022","2018-01-26",17.99
"1023","2018-01-29",17.67
"1024","2018-01-30",17.040001
"1025","2018-01-31",17.02
"1026","2018-02-01",16.93
"1027","2018-02-02",16.190001
"1028","2018-02-05",15.66
"1029","2018-02-06",16.290001
"1030","2018-02-07",16.389999
"1031","2018-02-08",16.040001
"1032","2018-02-09",16.190001
"1033","2018-02-12",16.93
"1034","2018-02-13",17.73
"1035","2018-02-14",19.190001
"1036","2018-02-15",20
"1037","2018-02-16",19.969999
"1038","2018-02-20",19.65
"1039","2018-02-21",19.459999
"1040","2018-02-22",19.16
"1041","2018-02-23",19.459999
"1042","2018-02-26",20.360001
"1043","2018-02-27",20.290001
"1044","2018-02-28",19.370001
"1045","2018-03-01",18.040001
"1046","2018-03-02",21.799999
"1047","2018-03-05",21.74
"1048","2018-03-06",22.379999
"1049","2018-03-07",22.530001
"1050","2018-03-08",22.139999
"1051","2018-03-09",23.389999
"1052","2018-03-12",23.459999
"1053","2018-03-13",24.120001
"1054","2018-03-14",25.49
"1055","2018-03-15",24.969999
"1056","2018-03-16",23.98
"1057","2018-03-19",23.4
"1058","2018-03-20",23.120001
"1059","2018-03-21",23.25
"1060","2018-03-22",22.23
"1061","2018-03-23",21.59
"1062","2018-03-26",22.190001
"1063","2018-03-27",20.73
"1064","2018-03-28",20.57
"1065","2018-03-29",21.049999
"1066","2018-04-02",19.375
"1067","2018-04-03",19.219999
"1068","2018-04-04",19.940001
"1069","2018-04-05",19.629999
"1070","2018-04-06",19.42
"1071","2018-04-09",19.41
"1072","2018-04-10",21.4
"1073","2018-04-11",21.92
"1074","2018-04-12",20.34
"1075","2018-04-13",20.27
"1076","2018-04-16",20.450001
"1077","2018-04-17",20.379999
"1078","2018-04-18",19.9
"1079","2018-04-19",19.459999
"1080","2018-04-20",19.1
"1081","2018-04-23",19.32
"1082","2018-04-24",18.57
"1083","2018-04-25",18.16
"1084","2018-04-26",17.84
"1085","2018-04-27",17.6
"1086","2018-04-30",17.42
"1087","2018-05-01",17.59
"1088","2018-05-02",18.26
"1089","2018-05-03",18.370001
"1090","2018-05-04",18
"1091","2018-05-07",19.639999
"1092","2018-05-08",19.59
"1093","2018-05-09",20.129999
"1094","2018-05-10",19.98
"1095","2018-05-11",20.35
"1096","2018-05-14",20.77
"1097","2018-05-15",20.93
"1098","2018-05-16",21.940001
"1099","2018-05-17",22.07
"1100","2018-05-18",22.469999
"1101","2018-05-21",22.15
"1102","2018-05-22",21.690001
"1103","2018-05-23",22.15
"1104","2018-05-24",21.959999
"1105","2018-05-25",22.610001
"1106","2018-05-29",23.059999
"1107","2018-05-30",23.120001
"1108","2018-05-31",23.280001
"1109","2018-06-01",22.65
"1110","2018-06-04",22.620001
"1111","2018-06-05",22.209999
"1112","2018-06-06",23.4
"1113","2018-06-07",22.84
"1114","2018-06-08",22.950001
"1115","2018-06-11",21.84
"1116","2018-06-12",21.809999
"1117","2018-06-13",21.190001
"1118","2018-06-14",21.26
"1119","2018-06-15",20.629999
"1120","2018-06-18",20.389999
"1121","2018-06-19",20.24
"1122","2018-06-20",19.620001
"1123","2018-06-21",18.459999
"1124","2018-06-22",18.65
"1125","2018-06-25",18.450001
"1126","2018-06-26",18.27
"1127","2018-06-27",17.33
"1128","2018-06-28",17.780001
"1129","2018-06-29",17.67
"1130","2018-07-02",17.77
"1131","2018-07-03",17.98
"1132","2018-07-05",18.92
"1133","2018-07-06",20.309999
"1134","2018-07-09",20.610001
"1135","2018-07-10",20.17
"1136","2018-07-11",20.094999
"1137","2018-07-12",20.540001
"1138","2018-07-13",20.440001
"1139","2018-07-16",20.4
"1140","2018-07-17",20.450001
"1141","2018-07-18",20.280001
"1142","2018-07-19",20.629999
"1143","2018-07-20",20.799999
"1144","2018-07-23",21.68
"1145","2018-07-24",21.5
"1146","2018-07-25",22.17
"1147","2018-07-26",21.75
"1148","2018-07-27",20.16
"1149","2018-07-30",19.59
"1150","2018-07-31",20.07
"1151","2018-08-01",20.68
"1152","2018-08-02",21.84
"1153","2018-08-03",20.9
"1154","2018-08-06",21.059999
"1155","2018-08-07",22
"1156","2018-08-08",21.639999
"1157","2018-08-09",21.4
"1158","2018-08-10",21.219999
"1159","2018-08-13",20.629999
"1160","2018-08-14",20.799999
"1161","2018-08-15",19.870001
"1162","2018-08-16",19.57
"1163","2018-08-17",19.08
"1164","2018-08-20",19.16
"1165","2018-08-21",19.67
"1166","2018-08-22",19.969999
"1167","2018-08-23",21.379999
"1168","2018-08-24",21.299999
"1169","2018-08-27",21.43
"1170","2018-08-28",21.209999
"1171","2018-08-29",21.58
"1172","2018-08-30",21.879999
"1173","2018-08-31",21.940001
"1174","2018-09-04",21.73
"1175","2018-09-05",21.57
"1176","2018-09-06",20.98
"1177","2018-09-07",20.889999
"1178","2018-09-10",21.540001
"1179","2018-09-11",21.65
"1180","2018-09-12",21.379999
"1181","2018-09-13",21.719999
"1182","2018-09-14",22.18
"1183","2018-09-17",20.5
"1184","2018-09-18",21.059999
"1185","2018-09-19",21.209999
"1186","2018-09-20",21.84
"1187","2018-09-21",21.08
"1188","2018-09-24",21.540001
"1189","2018-09-25",22.9
"1190","2018-09-26",22.75
"1191","2018-09-27",22.540001
"1192","2018-09-28",21.700001
"1193","2018-10-01",20.959999
"1194","2018-10-02",20.07
"1195","2018-10-03",20.75
"1196","2018-10-04",20.110001
"1197","2018-10-05",19.41
"1198","2018-10-08",18.42
"1199","2018-10-09",18.84
"1200","2018-10-10",18.6
"1201","2018-10-11",18.040001
"1202","2018-10-12",18.1
"1203","2018-10-15",18.59
"1204","2018-10-16",19.610001
"1205","2018-10-17",19.370001
"1206","2018-10-18",18.73
"1207","2018-10-19",18.209999
"1208","2018-10-22",17.209999
"1209","2018-10-23",17.26
"1210","2018-10-24",15.95
"1211","2018-10-25",17.059999
"1212","2018-10-26",17.040001
"1213","2018-10-29",16.360001
"1214","2018-10-30",16.52
"1215","2018-10-31",16.98
"1216","2018-11-01",18.620001
"1217","2018-11-02",18.51
"1218","2018-11-05",18.4
"1219","2018-11-06",18.549999
"1220","2018-11-07",19.450001
"1221","2018-11-08",19.780001
"1222","2018-11-09",18.09
"1223","2018-11-12",17.85
"1224","2018-11-13",17.309999
"1225","2018-11-14",15.86
"1226","2018-11-15",15.79
"1227","2018-11-16",15.86
"1228","2018-11-19",15.26
"1229","2018-11-20",15.33
"1230","2018-11-21",15.78
"1231","2018-11-23",15.64
"1232","2018-11-26",15.62
"1233","2018-11-27",14.43
"1234","2018-11-28",15.47
"1235","2018-11-29",14.4
"1236","2018-11-30",14.45
"1237","2018-12-03",14.39
"1238","2018-12-04",13.82
"1239","2018-12-06",13.53
"1240","2018-12-07",15.09
"1241","2018-12-10",15.34
"1242","2018-12-11",15.48
"1243","2018-12-12",15.32
"1244","2018-12-13",14.31
"1245","2018-12-14",13.55
"1246","2018-12-17",12.87
"1247","2018-12-18",12.39
"1248","2018-12-19",11.69
"1249","2018-12-20",11.2
"1250","2018-12-21",10.45
"1251","2018-12-24",10.36
"1252","2018-12-26",11.07
"1253","2018-12-27",10.89
"1254","2018-12-28",11.27
"1255","2018-12-31",11.39
"1256","2019-01-02",11.52
"1257","2019-01-03",11.52
"1258","2019-01-04",11.88
"1259","2019-01-07",12.52
"1260","2019-01-08",12.73
"1261","2019-01-09",13.12
"1262","2019-01-10",13.14
"1263","2019-01-11",13.27
"1264","2019-01-14",12.75
"1265","2019-01-15",13.25
"1266","2019-01-16",13.08
"1267","2019-01-17",12.61
"1268","2019-01-18",12.55
"1269","2019-01-22",12
"1270","2019-01-23",11.75
"1271","2019-01-24",12.09
"1272","2019-01-25",12.41
"1273","2019-01-28",11.84
"1274","2019-01-29",10.9
"1275","2019-01-30",11.68
"1276","2019-01-31",12.04
"1277","2019-02-01",12.14
"1278","2019-02-04",12.6
"1279","2019-02-05",13.36
"1280","2019-02-06",13.07
"1281","2019-02-07",13.13
"1282","2019-02-08",13.48
"1283","2019-02-11",13.12
"1284","2019-02-12",13.55
"1285","2019-02-13",13.58
"1286","2019-02-14",13.62
"1287","2019-02-15",13.97
"1288","2019-02-19",13.53
"1289","2019-02-20",13.4
"1290","2019-02-21",13.02
"1291","2019-02-22",13.48
"1292","2019-02-25",13.13
"1293","2019-02-26",13.21
"1294","2019-02-27",14.09
"1295","2019-02-28",13.62
"1296","2019-03-01",13.85
"1297","2019-03-04",13.55
"1298","2019-03-05",13.48
"1299","2019-03-06",12.57
"1300","2019-03-07",12.68
"1301","2019-03-08",12.42
"1302","2019-03-11",12.69
"1303","2019-03-12",13.1
"1304","2019-03-13",13.27
"1305","2019-03-14",13.35
"1306","2019-03-15",13.42
"1307","2019-03-18",12.82
"1308","2019-03-19",12.69
"1309","2019-03-20",12.6
"1310","2019-03-21",13
"1311","2019-03-22",12.04
"1312","2019-03-25",11.85
"1313","2019-03-26",11.94
"1314","2019-03-27",11.9
"1315","2019-03-28",12.3
"1316","2019-03-29",12.18
"1317","2019-04-01",11.89
"1318","2019-04-02",12.83
"1319","2019-04-03",12.46
"1320","2019-04-04",13.25
"1321","2019-04-05",13.37
"1322","2019-04-08",13.26
"1323","2019-04-09",12.87
"1324","2019-04-10",12.87
"1325","2019-04-11",12.92
"1326","2019-04-12",12.61
"1327","2019-04-15",12.64
"1328","2019-04-16",12.67
"1329","2019-04-17",12.17
"1330","2019-04-18",12.26
"1331","2019-04-22",12.68
"1332","2019-04-23",12.93
"1333","2019-04-24",13.08
"1334","2019-04-25",13.47
"1335","2019-04-26",13.65
"1336","2019-04-29",13.59
"1337","2019-04-30",13.17
"1338","2019-05-01",13.36
"1339","2019-05-02",13.51
"1340","2019-05-03",14.29
"1341","2019-05-06",14.17
"1342","2019-05-07",13.6
"1343","2019-05-08",13.54
"1344","2019-05-09",13.16
"1345","2019-05-10",12.81
"1346","2019-05-13",11.72
"1347","2019-05-14",12.53
"1348","2019-05-15",12.36
"1349","2019-05-16",12.44
"1350","2019-05-17",12.51
"1351","2019-05-20",12.29
"1352","2019-05-21",12.75
"1353","2019-05-22",13.08
"1354","2019-05-23",13.29
"1355","2019-05-24",13.47
"1356","2019-05-28",13.02
"1357","2019-05-29",12.87
"1358","2019-05-30",12.61
"1359","2019-05-31",12.99
"1360","2019-06-03",12.58
"1361","2019-06-04",12.5
"1362","2019-06-05",12.15
"1363","2019-06-06",11.28
"1364","2019-06-07",11.34
"1365","2019-06-10",11
"1366","2019-06-11",10.65
"1367","2019-06-12",11.82
"1368","2019-06-13",12.84
"1369","2019-06-14",12.51
"1370","2019-06-17",14.15
"1371","2019-06-18",13.91
"1372","2019-06-19",14.09
"1373","2019-06-20",12.9
"1374","2019-06-21",13.28
"1375","2019-06-24",12.63
"1376","2019-06-25",13.05
"1377","2019-06-26",12.62
"1378","2019-06-27",12.71
"1379","2019-06-28",12.98
"1380","2019-07-01",14.03
"1381","2019-07-02",13.93
"1382","2019-07-03",13.61
"1383","2019-07-05",13.46
"1384","2019-07-08",11.7
"1385","2019-07-09",11.38
"1386","2019-07-10",11.1
"1387","2019-07-11",10.66
"1388","2019-07-12",11.19
"1389","2019-07-15",11.42
"1390","2019-07-16",11.61
"1391","2019-07-17",11.66
"1392","2019-07-18",11.78
"1393","2019-07-19",11.82
"1394","2019-07-22",11.98
"1395","2019-07-23",8.19
"1396","2019-07-24",8.17
"1397","2019-07-25",7.94
"1398","2019-07-26",8.37
"1399","2019-07-29",8.12
"1400","2019-07-30",8.52
"1401","2019-07-31",8.35
"1402","2019-08-01",8.27
"1403","2019-08-02",8.16
"1404","2019-08-05",8.85
"1405","2019-08-06",8.64
"1406","2019-08-07",9.03
"1407","2019-08-08",9.36
"1408","2019-08-09",9.23
"1409","2019-08-12",9.16
"1410","2019-08-13",9.25
"1411","2019-08-14",8.99
"1412","2019-08-15",9.03
"1413","2019-08-16",9.1
"1414","2019-08-19",9.08
"1415","2019-08-20",8.96
"1416","2019-08-21",8.9
"1417","2019-08-22",8.67
"1418","2019-08-23",8.49
"1419","2019-08-26",8.73
"1420","2019-08-27",8.35
"1421","2019-08-28",8.55
"1422","2019-08-29",8.59
"1423","2019-08-30",8.56
"1424","2019-09-03",8.48
"1425","2019-09-04",9.21
"1426","2019-09-05",9.54
"1427","2019-09-06",9.6
"1428","2019-09-09",10.33
"1429","2019-09-10",10.4
"1430","2019-09-11",10.19
"1431","2019-09-12",10.46
"1432","2019-09-13",9.94
"1433","2019-09-16",9.78
"1434","2019-09-17",9.15
"1435","2019-09-18",9.14
"1436","2019-09-19",8.74
"1437","2019-09-20",8.54
"1438","2019-09-23",8.39
"1439","2019-09-24",8.04
"1440","2019-09-25",8.055
"1441","2019-09-26",7.735
"1442","2019-09-27",7.5
"1443","2019-09-30",7.47
"1444","2019-10-01",7.26
"1445","2019-10-02",7.86
"1446","2019-10-03",8.03
"1447","2019-10-04",8.16
"1448","2019-10-07",8
"1449","2019-10-08",7.88
"1450","2019-10-09",7.825
"1451","2019-10-10",7.93
"1452","2019-10-11",7.755
"1453","2019-10-14",7.775
"1454","2019-10-15",8.225
"1455","2019-10-16",8.4
"1456","2019-10-17",8.5
"1457","2019-10-18",8.28
"1458","2019-10-21",8.37
"1459","2019-10-22",8.56
"1460","2019-10-23",8.51
"1461","2019-10-24",8.56
"1462","2019-10-25",8.72
"1463","2019-10-28",8.84
"1464","2019-10-29",9.01
"1465","2019-10-30",9.15
"1466","2019-10-31",9.25
"1467","2019-11-01",9.75
"1468","2019-11-04",9.61
"1469","2019-11-05",9.91
"1470","2019-11-06",9.92
"1471","2019-11-07",9.36
"1472","2019-11-08",9.57
"1473","2019-11-11",9.3
"1474","2019-11-12",9.17
"1475","2019-11-13",8.96
"1476","2019-11-14",8.84
"1477","2019-11-15",9.02
"1478","2019-11-18",8.65
"1479","2019-11-19",9
"1480","2019-11-20",8.99
"1481","2019-11-21",9.48
"1482","2019-11-22",9.98
"1483","2019-11-25",9.22
"1484","2019-11-26",9.73
"1485","2019-11-27",9.83
"1486","2019-11-29",9.71
"1487","2019-12-02",9.79
"1488","2019-12-03",9.71
"1489","2019-12-04",9.98
"1490","2019-12-05",9.81
"1491","2019-12-06",10.2
"1492","2019-12-09",11.55
"1493","2019-12-10",12.25
"1494","2019-12-11",12.15
"1495","2019-12-12",12.5
"1496","2019-12-13",12.825
"1497","2019-12-16",12.91
"1498","2019-12-17",12.84
"1499","2019-12-18",12.93
"1500","2019-12-19",12.45
"1501","2019-12-20",12.44
"1502","2019-12-23",36.509998
"1503","2019-12-24",38.490002
"1504","2019-12-26",36.68
"1505","2019-12-27",35.224998
"1506","2019-12-30",33.66
"1507","2019-12-31",34.310001
"1508","2020-01-02",33.119999
"1509","2020-01-03",31.17
"1510","2020-01-06",30.620001
"1511","2020-01-07",31
"1512","2020-01-08",26.34
"1513","2020-01-09",25.43
"1514","2020-01-10",25.9
"1515","2020-01-13",26.73
"1516","2020-01-14",26.805
"1517","2020-01-15",26.35
"1518","2020-01-16",26.629999
"1519","2020-01-17",26.25
"1520","2020-01-21",25.43
"1521","2020-01-22",25.49
"1522","2020-01-23",24.860001
"1523","2020-01-24",23.610001
"1524","2020-01-27",23.24
"1525","2020-01-28",23.809999
"1526","2020-01-29",23.540001
"1527","2020-01-30",22.969999
"1528","2020-01-31",22.690001
"1529","2020-02-03",22.6
"1530","2020-02-04",22.040001
"1531","2020-02-05",22.26
"1532","2020-02-06",21.59
"1533","2020-02-07",21.360001
"1534","2020-02-10",21.35
"1535","2020-02-11",21.76
"1536","2020-02-12",21.719999
"1537","2020-02-13",22.58
"1538","2020-02-14",22.84
"1539","2020-02-18",23.940001
"1540","2020-02-19",24.01
"1541","2020-02-20",24.559999
"1542","2020-02-21",24.700001
"1543","2020-02-24",23
"1544","2020-02-25",23.02
"1545","2020-02-26",22.24
"1546","2020-02-27",20.48
"1547","2020-02-28",21.1
"1548","2020-03-02",21.879999
"1549","2020-03-03",21.32
"1550","2020-03-04",21.799999
"1551","2020-03-05",21.860001
"1552","2020-03-06",21.110001
"1553","2020-03-09",19.049999
"1554","2020-03-10",19.469999
"1555","2020-03-11",17.77
"1556","2020-03-12",16.02
"1557","2020-03-13",15.74
"1558","2020-03-16",12.92
"1559","2020-03-17",13.49
"1560","2020-03-18",12.31
"1561","2020-03-19",12.87
"1562","2020-03-20",13.52
"1563","2020-03-23",13.31
"1564","2020-03-24",15.27
"1565","2020-03-25",15.11
"1566","2020-03-26",15.53
"1567","2020-03-27",15.82
"1568","2020-03-30",15.81
"1569","2020-03-31",15.37
"1570","2020-04-01",14.46
"1571","2020-04-02",14.35
"1572","2020-04-03",14.4
"1573","2020-04-06",15.48
"1574","2020-04-07",15.29
"1575","2020-04-08",17.040001
"1576","2020-04-09",16.469999
"1577","2020-04-13",16.66
"1578","2020-04-14",16.99
"1579","2020-04-15",16.450001
"1580","2020-04-16",16.690001
"1581","2020-04-17",17.370001
"1582","2020-04-20",17.129999
"1583","2020-04-21",16.91
"1584","2020-04-22",17.32
"1585","2020-04-23",17.41
"1586","2020-04-24",17.75
"1587","2020-04-27",17.780001
"1588","2020-04-28",17.610001
"1589","2020-04-29",18.91
"1590","2020-04-30",17.67
"1591","2020-05-01",16.76
"1592","2020-05-04",17.125
"1593","2020-05-05",17.889999
"1594","2020-05-06",18.4
"1595","2020-05-07",18.299999
"1596","2020-05-08",20.33
"1597","2020-05-11",20.57
"1598","2020-05-12",21.360001
"1599","2020-05-13",20.18
"1600","2020-05-14",20.725
"1601","2020-05-15",22.09
"1602","2020-05-18",23.66
"1603","2020-05-19",23.26
"1604","2020-05-20",23.559999
"1605","2020-05-21",22.700001
"1606","2020-05-22",22.41
"1607","2020-05-26",22
"1608","2020-05-27",22.02
"1609","2020-05-28",21.02
"1610","2020-05-29",20.879999
"1611","2020-06-01",20.879999
"1612","2020-06-02",21.440001
"1613","2020-06-03",20.73
"1614","2020-06-04",21.370001
"1615","2020-06-05",21.59
"1616","2020-06-08",22.370001
"1617","2020-06-09",22.15
"1618","2020-06-10",22.184999
"1619","2020-06-11",20.59
"1620","2020-06-12",20.15
"1621","2020-06-15",21.559999
"1622","2020-06-16",22.209999
"1623","2020-06-17",22.34
"1624","2020-06-18",23.91
"1625","2020-06-19",25.309999
"1626","2020-06-22",25.66
"1627","2020-06-23",26.639999
"1628","2020-06-24",25.860001
"1629","2020-06-25",26.200001
"1630","2020-06-26",25.91
"1631","2020-06-29",25.18
"1632","2020-06-30",25.67
"1633","2020-07-01",25.190001
"1634","2020-07-02",24.209999
"1635","2020-07-06",23.549999
"1636","2020-07-07",24.290001
"1637","2020-07-08",25.049999
"1638","2020-07-09",24.43
"1639","2020-07-10",24.705
"1640","2020-07-13",22.700001
"1641","2020-07-14",23.629999
"1642","2020-07-15",23.99
"1643","2020-07-16",23.52
"1644","2020-07-17",23.290001
"1645","2020-07-20",23.23
"1646","2020-07-21",21.809999
"1647","2020-07-22",21.9
"1648","2020-07-23",21.360001
"1649","2020-07-24",21.41
"1650","2020-07-27",21.52
"1651","2020-07-28",20.530001
"1652","2020-07-29",20.690001
"1653","2020-07-30",20.66
"1654","2020-07-31",19.825001
"1655","2020-08-03",20.9
"1656","2020-08-04",20.370001
"1657","2020-08-05",20.700001
"1658","2020-08-06",20.58
"1659","2020-08-07",20.91
"1660","2020-08-10",19.459999
"1661","2020-08-11",18.93
"1662","2020-08-12",19.35
"1663","2020-08-13",19.780001
"1664","2020-08-14",19.35
"1665","2020-08-17",20.040001
"1666","2020-08-18",19.57
"1667","2020-08-19",19.32
"1668","2020-08-20",19.34
"1669","2020-08-21",18.35
"1670","2020-08-24",18.299999
"1671","2020-08-25",18.790001
"1672","2020-08-26",18.549999
"1673","2020-08-27",18.15
"1674","2020-08-28",18.209999
"1675","2020-08-31",18.219999
"1676","2020-09-01",17.610001
"1677","2020-09-02",18.18
"1678","2020-09-03",18.219999
"1679","2020-09-04",18.049999
"1680","2020-09-08",18.43
"1681","2020-09-09",31.860001
"1682","2020-09-10",31.030001
"1683","2020-09-11",27.65
"1684","2020-09-14",30.5
"1685","2020-09-15",30.35
"1686","2020-09-16",30.73
"1687","2020-09-17",30.969999
"1688","2020-09-18",31.450001
"1689","2020-09-21",30.09
"1690","2020-09-22",28.41
"1691","2020-09-23",27.379999
"1692","2020-09-24",26.205
"1693","2020-09-25",26.879999
"1694","2020-09-28",26.33
"1695","2020-09-29",25.540001
"1696","2020-09-30",25.66
"1697","2020-10-01",25.74
"1698","2020-10-02",23.809999
"1699","2020-10-05",26
"1700","2020-10-06",25.84
"1701","2020-10-07",26.66
"1702","2020-10-08",27.059999
"1703","2020-10-09",27.16
"1704","2020-10-12",26.049999
"1705","2020-10-13",26
"1706","2020-10-14",25.950001
"1707","2020-10-15",26.85
"1708","2020-10-16",26.34
"1709","2020-10-19",26.040001
"1710","2020-10-20",25.74
"1711","2020-10-21",24.969999
"1712","2020-10-22",25.75
"1713","2020-10-23",26.1
"1714","2020-10-26",24.860001
"1715","2020-10-27",24.02
"1716","2020-10-28",23.34
"1717","2020-10-29",23.98
"1718","2020-10-30",24.67
"1719","2020-11-02",23.879999
"1720","2020-11-03",23.92
"1721","2020-11-04",26.469999
"1722","2020-11-05",24.790001
"1723","2020-11-06",24.459999
"1724","2020-11-09",26.66
"1725","2020-11-10",25.68
"1726","2020-11-11",25.43
"1727","2020-11-12",25.639999
"1728","2020-11-13",26.77
"1729","2020-11-16",26.799999
"1730","2020-11-17",27.719999
"1731","2020-11-18",26.02
"1732","2020-11-19",25.98
"1733","2020-11-20",25
"1734","2020-11-23",25.059999
"1735","2020-11-24",25.51
"1736","2020-11-25",25.59
"1737","2020-11-27",24.98
