"","date","RWLK"
"1025","2018-10-05",22
"1026","2018-10-08",21.275
"1027","2018-10-09",21.424999
"1028","2018-10-10",21.25
"1029","2018-10-11",20.25
"1030","2018-10-12",20.424999
"1031","2018-10-15",20.275
"1032","2018-10-16",20
"1033","2018-10-17",19.950001
"1034","2018-10-18",18.25
"1035","2018-10-19",18.700001
"1036","2018-10-22",19.924999
"1037","2018-10-23",18.775
"1038","2018-10-24",18.5
"1039","2018-10-25",18.25
"1040","2018-10-26",18
"1041","2018-10-29",18.375
"1042","2018-10-30",17.625
"1043","2018-10-31",18.5
"1044","2018-11-01",18.75
"1045","2018-11-02",18
"1046","2018-11-05",18.025
"1047","2018-11-06",19
"1048","2018-11-07",18.174999
"1049","2018-11-08",16.674999
"1050","2018-11-09",16.75
"1051","2018-11-12",15.625
"1052","2018-11-13",14.7
"1053","2018-11-14",13.8
"1054","2018-11-15",11
"1055","2018-11-16",6
"1056","2018-11-19",5.875
"1057","2018-11-20",5.6
"1058","2018-11-21",5.625
"1059","2018-11-23",5.85
"1060","2018-11-26",5.85
"1061","2018-11-27",5.85
"1062","2018-11-28",5.725
"1063","2018-11-29",5.75
"1064","2018-11-30",5.75
"1065","2018-12-03",5.55
"1066","2018-12-04",5.275
"1067","2018-12-06",5.125
"1068","2018-12-07",5
"1069","2018-12-10",5.1
"1070","2018-12-11",5.425
"1071","2018-12-12",5.5
"1072","2018-12-13",5.225
"1073","2018-12-14",5.25
"1074","2018-12-17",5.025
"1075","2018-12-18",4.875
"1076","2018-12-19",4.975
"1077","2018-12-20",4.625
"1078","2018-12-21",5.475
"1079","2018-12-24",4.75
"1080","2018-12-26",4.375
"1081","2018-12-27",4.525
"1082","2018-12-28",4.375
"1083","2018-12-31",4.35
"1084","2019-01-02",4.825
"1085","2019-01-03",5.1
"1086","2019-01-04",5.6
"1087","2019-01-07",6.05
"1088","2019-01-08",5.45
"1089","2019-01-09",5.625
"1090","2019-01-10",5.475
"1091","2019-01-11",6.05
"1092","2019-01-14",5.55
"1093","2019-01-15",5.3
"1094","2019-01-16",5.3
"1095","2019-01-17",6.15
"1096","2019-01-18",6
"1097","2019-01-22",5.725
"1098","2019-01-23",5.95
"1099","2019-01-24",7.2
"1100","2019-01-25",7.05
"1101","2019-01-28",7.125
"1102","2019-01-29",6.625
"1103","2019-01-30",7.25
"1104","2019-01-31",8.075
"1105","2019-02-01",7.725
"1106","2019-02-04",7.625
"1107","2019-02-05",7.225
"1108","2019-02-06",6.85
"1109","2019-02-07",6.875
"1110","2019-02-08",6.925
"1111","2019-02-11",6.725
"1112","2019-02-12",6.825
"1113","2019-02-13",8.4
"1114","2019-02-14",7.525
"1115","2019-02-15",8
"1116","2019-02-19",7.85
"1117","2019-02-20",7.625
"1118","2019-02-21",6.075
"1119","2019-02-22",6.625
"1120","2019-02-25",6.725
"1121","2019-02-26",6.575
"1122","2019-02-27",6.4
"1123","2019-02-28",6.325
"1124","2019-03-01",6.5
"1125","2019-03-04",6.275
"1126","2019-03-05",6.125
"1127","2019-03-06",5.625
"1128","2019-03-07",6
"1129","2019-03-08",5.75
"1130","2019-03-11",5.875
"1131","2019-03-12",5.825
"1132","2019-03-13",5.675
"1133","2019-03-14",6.025
"1134","2019-03-15",6.025
"1135","2019-03-18",5.875
"1136","2019-03-19",5.7
"1137","2019-03-20",5.725
"1138","2019-03-21",5.575
"1139","2019-03-22",5.375
"1140","2019-03-25",5.175
"1141","2019-03-26",5.05
"1142","2019-03-27",5.375
"1143","2019-03-28",5.725
"1144","2019-03-29",5.4
"1145","2019-04-01",5.3
"1146","2019-04-02",5.34
"1147","2019-04-03",5.14
"1148","2019-04-04",4.26
"1149","2019-04-05",3.98
"1150","2019-04-08",4
"1151","2019-04-09",3.9
"1152","2019-04-10",3.77
"1153","2019-04-11",3.93
"1154","2019-04-12",3.6
"1155","2019-04-15",3.38
"1156","2019-04-16",3.8
"1157","2019-04-17",3.63
"1158","2019-04-18",3.48
"1159","2019-04-22",3.31
"1160","2019-04-23",3.4
"1161","2019-04-24",3.32
"1162","2019-04-25",3.51
"1163","2019-04-26",3.48
"1164","2019-04-29",3.56
"1165","2019-04-30",3.45
"1166","2019-05-01",3.87
"1167","2019-05-02",3.71
"1168","2019-05-03",3.76
"1169","2019-05-06",3.71
"1170","2019-05-07",3.62
"1171","2019-05-08",3.38
"1172","2019-05-09",3.1
"1173","2019-05-10",2.74
"1174","2019-05-13",2.7
"1175","2019-05-14",2.75
"1176","2019-05-15",2.72
"1177","2019-05-16",2.59
"1178","2019-05-17",2.54
"1179","2019-05-20",2.71
"1180","2019-05-21",2.94
"1181","2019-05-22",3.01
"1182","2019-05-23",2.88
"1183","2019-05-24",2.95
"1184","2019-05-28",2.97
"1185","2019-05-29",4.08
"1186","2019-05-30",3.87
"1187","2019-05-31",3.55
"1188","2019-06-03",3.15
"1189","2019-06-04",3.32
"1190","2019-06-05",7.4
"1191","2019-06-06",5.25
"1192","2019-06-07",6.83
"1193","2019-06-10",5.6
"1194","2019-06-11",5.39
"1195","2019-06-12",5.18
"1196","2019-06-13",5.46
"1197","2019-06-14",5.21
"1198","2019-06-17",5.14
"1199","2019-06-18",4.71
"1200","2019-06-19",4.77
"1201","2019-06-20",4.62
"1202","2019-06-21",4.5
"1203","2019-06-24",4.29
"1204","2019-06-25",4.2
"1205","2019-06-26",3.9
"1206","2019-06-27",4.02
"1207","2019-06-28",4.35
"1208","2019-07-01",4.43
"1209","2019-07-02",4.3
"1210","2019-07-03",4.35
"1211","2019-07-05",4.35
"1212","2019-07-08",4.46
"1213","2019-07-09",5.03
"1214","2019-07-10",4.93
"1215","2019-07-11",4.76
"1216","2019-07-12",4.65
"1217","2019-07-15",4.49
"1218","2019-07-16",4.35
"1219","2019-07-17",4.25
"1220","2019-07-18",4.05
"1221","2019-07-19",4.06
"1222","2019-07-22",3.95
"1223","2019-07-23",3.81
"1224","2019-07-24",3.8
"1225","2019-07-25",3.6
"1226","2019-07-26",3.82
"1227","2019-07-29",3.79
"1228","2019-07-30",3.92
"1229","2019-07-31",3.76
"1230","2019-08-01",3.64
"1231","2019-08-02",3.63
"1232","2019-08-05",3.52
"1233","2019-08-06",3.43
"1234","2019-08-07",3.72
"1235","2019-08-08",3.47
"1236","2019-08-09",3.38
"1237","2019-08-12",3.23
"1238","2019-08-13",3.21
"1239","2019-08-14",3.15
"1240","2019-08-15",3.38
"1241","2019-08-16",3.24
"1242","2019-08-19",3.17
"1243","2019-08-20",3.12
"1244","2019-08-21",3.18
"1245","2019-08-22",3.17
"1246","2019-08-23",3.13
"1247","2019-08-26",3.16
"1248","2019-08-27",3.1
"1249","2019-08-28",3.08
"1250","2019-08-29",3.11
"1251","2019-08-30",3.17
"1252","2019-09-03",3.12
"1253","2019-09-04",3.13
"1254","2019-09-05",3.12
"1255","2019-09-06",3.24
"1256","2019-09-09",3.17
"1257","2019-09-10",3.39
"1258","2019-09-11",3.42
"1259","2019-09-12",3.29
"1260","2019-09-13",3.18
"1261","2019-09-16",3.25
"1262","2019-09-17",3.31
"1263","2019-09-18",3.18
"1264","2019-09-19",3.12
"1265","2019-09-20",3.15
"1266","2019-09-23",3.21
"1267","2019-09-24",3.19
"1268","2019-09-25",3.11
"1269","2019-09-26",3.08
"1270","2019-09-27",3.03
"1271","2019-09-30",3.06
"1272","2019-10-01",2.97
"1273","2019-10-02",2.93
"1274","2019-10-03",2.95
"1275","2019-10-04",2.9
"1276","2019-10-07",2.88
"1277","2019-10-08",2.85
"1278","2019-10-09",2.95
"1279","2019-10-10",2.85
"1280","2019-10-11",2.82
"1281","2019-10-14",2.77
"1282","2019-10-15",2.8
"1283","2019-10-16",2.92
"1284","2019-10-17",2.92
"1285","2019-10-18",3.17
"1286","2019-10-21",3
"1287","2019-10-22",2.894
"1288","2019-10-23",2.96
"1289","2019-10-24",2.87
"1290","2019-10-25",2.83
"1291","2019-10-28",2.93
"1292","2019-10-29",2.855
"1293","2019-10-30",2.8
"1294","2019-10-31",2.73
"1295","2019-11-01",2.82
"1296","2019-11-04",2.755
"1297","2019-11-05",2.64
"1298","2019-11-06",2.74
"1299","2019-11-07",2.52
"1300","2019-11-08",2.63
"1301","2019-11-11",2.81
"1302","2019-11-12",2.77
"1303","2019-11-13",2.22
"1304","2019-11-14",2.24
"1305","2019-11-15",2.097
"1306","2019-11-18",1.99
"1307","2019-11-19",2
"1308","2019-11-20",2.14
"1309","2019-11-21",2.168
"1310","2019-11-22",2.22
"1311","2019-11-25",2.16
"1312","2019-11-26",2.24
"1313","2019-11-27",2.25
"1314","2019-11-29",2.54
"1315","2019-12-02",2.7
"1316","2019-12-03",2.81
"1317","2019-12-04",2.82
"1318","2019-12-05",2.52
"1319","2019-12-06",2.51
"1320","2019-12-09",2.55
"1321","2019-12-10",2.592
"1322","2019-12-11",2.6
"1323","2019-12-12",2.51
"1324","2019-12-13",2.487
"1325","2019-12-16",2.39
"1326","2019-12-17",2.35
"1327","2019-12-18",2.32
"1328","2019-12-19",2.31
"1329","2019-12-20",2.27
"1330","2019-12-23",2.19
"1331","2019-12-24",2.185
"1332","2019-12-26",2.19
"1333","2019-12-27",2.22
"1334","2019-12-30",2.18
"1335","2019-12-31",2.16
"1336","2020-01-02",2.35
"1337","2020-01-03",2.33
"1338","2020-01-06",2.4
"1339","2020-01-07",2.48
"1340","2020-01-08",2.48
"1341","2020-01-09",2.47
"1342","2020-01-10",2.39
"1343","2020-01-13",2.38
"1344","2020-01-14",2.38
"1345","2020-01-15",2.3
"1346","2020-01-16",2.025
"1347","2020-01-17",2.13
"1348","2020-01-21",2.065
"1349","2020-01-22",1.99
"1350","2020-01-23",2.045
"1351","2020-01-24",2.01
"1352","2020-01-27",1.97
"1353","2020-01-28",1.93
"1354","2020-01-29",2.01
"1355","2020-01-30",1.96
"1356","2020-01-31",1.97
"1357","2020-02-03",1.97
"1358","2020-02-04",1.9
"1359","2020-02-05",1.475
"1360","2020-02-06",0.86
"1361","2020-02-07",0.86
"1362","2020-02-10",0.86
"1363","2020-02-11",0.876
"1364","2020-02-12",0.87
"1365","2020-02-13",0.835
"1366","2020-02-14",0.84
"1367","2020-02-18",0.846
"1368","2020-02-19",0.88
"1369","2020-02-20",0.809
"1370","2020-02-21",0.822
"1371","2020-02-24",0.755
"1372","2020-02-25",0.768
"1373","2020-02-26",0.772
"1374","2020-02-27",0.71
"1375","2020-02-28",0.734
"1376","2020-03-02",0.713
"1377","2020-03-03",0.717
"1378","2020-03-04",0.695
"1379","2020-03-05",0.679
"1380","2020-03-06",0.659
"1381","2020-03-09",0.606
"1382","2020-03-10",0.586
"1383","2020-03-11",0.605
"1384","2020-03-12",0.571
"1385","2020-03-13",0.55
"1386","2020-03-16",0.546
"1387","2020-03-17",0.485
"1388","2020-03-18",0.497
"1389","2020-03-19",0.639
"1390","2020-03-20",0.51
"1391","2020-03-23",0.475
"1392","2020-03-24",0.472
"1393","2020-03-25",0.467
"1394","2020-03-26",0.466
"1395","2020-03-27",0.459
"1396","2020-03-30",0.46
"1397","2020-03-31",0.432
"1398","2020-04-01",0.433
"1399","2020-04-02",0.438
"1400","2020-04-03",0.42
"1401","2020-04-06",0.431
"1402","2020-04-07",0.46
"1403","2020-04-08",0.54
"1404","2020-04-09",0.54
"1405","2020-04-13",0.634
"1406","2020-04-14",1.02
"1407","2020-04-15",1
"1408","2020-04-16",0.84
"1409","2020-04-17",0.9
"1410","2020-04-20",0.918
"1411","2020-04-21",0.91
"1412","2020-04-22",1.23
"1413","2020-04-23",1.02
"1414","2020-04-24",1.02
"1415","2020-04-27",1.03
"1416","2020-04-28",1.11
"1417","2020-04-29",1.17
"1418","2020-04-30",1.13
"1419","2020-05-01",1.03
"1420","2020-05-04",1.06
"1421","2020-05-05",1.08
"1422","2020-05-06",1.07
"1423","2020-05-07",1.09
"1424","2020-05-08",1.17
"1425","2020-05-11",1.18
"1426","2020-05-12",1.19
"1427","2020-05-13",1.18
"1428","2020-05-14",1.123
"1429","2020-05-15",1.139
"1430","2020-05-18",1.13
"1431","2020-05-19",1.36
"1432","2020-05-20",1.28
"1433","2020-05-21",1.27
"1434","2020-05-22",1.26
"1435","2020-05-26",1.3
"1436","2020-05-27",1.24
"1437","2020-05-28",1.26
"1438","2020-05-29",1.27
"1439","2020-06-01",1.69
"1440","2020-06-02",1.64
"1441","2020-06-03",1.58
"1442","2020-06-04",1.72
"1443","2020-06-05",1.98
"1444","2020-06-08",1.96
"1445","2020-06-09",1.8
"1446","2020-06-10",1.78
"1447","2020-06-11",1.53
"1448","2020-06-12",1.64
"1449","2020-06-15",1.66
"1450","2020-06-16",1.62
"1451","2020-06-17",1.69
"1452","2020-06-18",1.66
"1453","2020-06-19",1.61
"1454","2020-06-22",1.52
"1455","2020-06-23",1.63
"1456","2020-06-24",1.65
"1457","2020-06-25",1.88
"1458","2020-06-26",1.81
"1459","2020-06-29",1.73
"1460","2020-06-30",1.76
"1461","2020-07-01",1.37
"1462","2020-07-02",1.39
"1463","2020-07-06",1.31
"1464","2020-07-07",1.33
"1465","2020-07-08",1.35
"1466","2020-07-09",1.31
"1467","2020-07-10",1.28
"1468","2020-07-13",1.24
"1469","2020-07-14",1.19
"1470","2020-07-15",1.38
"1471","2020-07-16",1.39
"1472","2020-07-17",1.36
"1473","2020-07-20",1.36
"1474","2020-07-21",1.33
"1475","2020-07-22",1.42
"1476","2020-07-23",1.38
"1477","2020-07-24",1.39
"1478","2020-07-27",1.33
"1479","2020-07-28",1.34
"1480","2020-07-29",1.38
"1481","2020-07-30",1.36
"1482","2020-07-31",1.33
"1483","2020-08-03",1.28
"1484","2020-08-04",1.26
"1485","2020-08-05",1.29
"1486","2020-08-06",1.29
"1487","2020-08-07",1.29
"1488","2020-08-10",1.33
"1489","2020-08-11",1.29
"1490","2020-08-12",1.26
"1491","2020-08-13",1.27
"1492","2020-08-14",1.27
"1493","2020-08-17",1.29
"1494","2020-08-18",1.316
"1495","2020-08-19",1.32
"1496","2020-08-20",1.28
"1497","2020-08-21",1.19
"1498","2020-08-24",1.13
"1499","2020-08-25",1.14
"1500","2020-08-26",1.18
"1501","2020-08-27",1.17
"1502","2020-08-28",1.14
"1503","2020-08-31",1.1
"1504","2020-09-01",1.06
"1505","2020-09-02",1.02
"1506","2020-09-03",1.03
"1507","2020-09-04",1.07
"1508","2020-09-08",1.09
"1509","2020-09-09",1.09
"1510","2020-09-10",1.08
"1511","2020-09-11",1.08
"1512","2020-09-14",1.13
"1513","2020-09-15",1.21
"1514","2020-09-16",1.2
"1515","2020-09-17",1.17
"1516","2020-09-18",1.23
"1517","2020-09-21",1.21
"1518","2020-09-22",1.13
"1519","2020-09-23",1.09
"1520","2020-09-24",1.07
"1521","2020-09-25",1.073
"1522","2020-09-28",1.06
"1523","2020-09-29",1.07
"1524","2020-09-30",1.08
"1525","2020-10-01",1.11
"1526","2020-10-02",1.06
"1527","2020-10-05",1.07
"1528","2020-10-06",1.092
"1529","2020-10-07",1.07
"1530","2020-10-08",1.2
"1531","2020-10-09",1.15
"1532","2020-10-12",1.17
"1533","2020-10-13",1.25
"1534","2020-10-14",1.24
"1535","2020-10-15",1.16
"1536","2020-10-16",1.43
"1537","2020-10-19",1.26
"1538","2020-10-20",1.52
"1539","2020-10-21",1.36
"1540","2020-10-22",1.3
"1541","2020-10-23",1.29
"1542","2020-10-26",1.18
"1543","2020-10-27",1.22
"1544","2020-10-28",1.1
"1545","2020-10-29",1.12
"1546","2020-10-30",1.091
"1547","2020-11-02",1.07
"1548","2020-11-03",1.11
"1549","2020-11-04",1.11
"1550","2020-11-05",1.1
"1551","2020-11-06",1.15
"1552","2020-11-09",1.175
"1553","2020-11-10",1.1
"1554","2020-11-11",1.14
"1555","2020-11-12",1.18
"1556","2020-11-13",1.13
"1557","2020-11-16",1.17
"1558","2020-11-17",1.175
"1559","2020-11-18",1.18
"1560","2020-11-19",1.15
"1561","2020-11-20",1.19
"1562","2020-11-23",1.24
"1563","2020-11-24",1.32
"1564","2020-11-25",1.38
"1565","2020-11-27",1.37
