"","date","GCP"
"973","2019-12-13",21.950001
"974","2019-12-16",22.26
"975","2019-12-17",22.74
"976","2019-12-18",22.65
"977","2019-12-19",22.870001
"978","2019-12-20",22.92
"979","2019-12-23",22.450001
"980","2019-12-24",22.610001
"981","2019-12-26",22.629999
"982","2019-12-27",22.139999
"983","2019-12-30",22.48
"984","2019-12-31",22.709999
"985","2020-01-02",22.4
"986","2020-01-03",22.34
"987","2020-01-06",22.549999
"988","2020-01-07",23.09
"989","2020-01-08",23.1
"990","2020-01-09",23.15
"991","2020-01-10",23.18
"992","2020-01-13",24.120001
"993","2020-01-14",23.59
"994","2020-01-15",23.84
"995","2020-01-16",23.74
"996","2020-01-17",23.74
"997","2020-01-21",23.559999
"998","2020-01-22",23.459999
"999","2020-01-23",23.67
"1000","2020-01-24",22.969999
"1001","2020-01-27",22.76
"1002","2020-01-28",22.870001
"1003","2020-01-29",22.35
"1004","2020-01-30",22.24
"1005","2020-01-31",22.219999
"1006","2020-02-03",23.01
"1007","2020-02-04",23.309999
"1008","2020-02-05",24.110001
"1009","2020-02-06",23.93
"1010","2020-02-07",23.67
"1011","2020-02-10",23.58
"1012","2020-02-11",23.629999
"1013","2020-02-12",23.6
"1014","2020-02-13",23.48
"1015","2020-02-14",23.549999
"1016","2020-02-18",23.290001
"1017","2020-02-19",22.719999
"1018","2020-02-20",22.41
"1019","2020-02-21",21.860001
"1020","2020-02-24",21.129999
"1021","2020-02-25",19.809999
"1022","2020-02-26",19.129999
"1023","2020-02-27",19.549999
"1024","2020-02-28",19.469999
"1025","2020-03-02",19.639999
"1026","2020-03-03",18.940001
"1027","2020-03-04",21.08
"1028","2020-03-05",20.110001
"1029","2020-03-06",20.280001
"1030","2020-03-09",18.790001
"1031","2020-03-10",19.530001
"1032","2020-03-11",19.07
"1033","2020-03-12",17.6
"1034","2020-03-13",19.42
"1035","2020-03-16",17.27
"1036","2020-03-17",18.18
"1037","2020-03-18",17.049999
"1038","2020-03-19",18.24
"1039","2020-03-20",18.17
"1040","2020-03-23",15.79
"1041","2020-03-24",17.73
"1042","2020-03-25",15.86
"1043","2020-03-26",18.200001
"1044","2020-03-27",16.469999
"1045","2020-03-30",18.34
"1046","2020-03-31",17.799999
"1047","2020-04-01",15.76
"1048","2020-04-02",16.48
"1049","2020-04-03",14.43
"1050","2020-04-06",16.469999
"1051","2020-04-07",16.74
"1052","2020-04-08",17.459999
"1053","2020-04-09",18.209999
"1054","2020-04-13",17.66
"1055","2020-04-14",17.65
"1056","2020-04-15",16.389999
"1057","2020-04-16",16.860001
"1058","2020-04-17",16.83
"1059","2020-04-20",15.98
"1060","2020-04-21",15.33
"1061","2020-04-22",15.31
"1062","2020-04-23",16.059999
"1063","2020-04-24",16.459999
"1064","2020-04-27",17.620001
"1065","2020-04-28",17.799999
"1066","2020-04-29",18.700001
"1067","2020-04-30",17.120001
"1068","2020-05-01",17.040001
"1069","2020-05-04",16.75
"1070","2020-05-05",16.91
"1071","2020-05-06",17.120001
"1072","2020-05-07",17.709999
"1073","2020-05-08",18.83
"1074","2020-05-11",18.190001
"1075","2020-05-12",17.540001
"1076","2020-05-13",16.950001
"1077","2020-05-14",16.700001
"1078","2020-05-15",16.639999
"1079","2020-05-18",18.200001
"1080","2020-05-19",17.93
"1081","2020-05-20",18.65
"1082","2020-05-21",18.870001
"1083","2020-05-22",19.129999
"1084","2020-05-26",20.049999
"1085","2020-05-27",20.860001
"1086","2020-05-28",20.059999
"1087","2020-05-29",20.139999
"1088","2020-06-01",20.23
"1089","2020-06-02",19.719999
"1090","2020-06-03",20.26
"1091","2020-06-04",20.93
"1092","2020-06-05",21.41
"1093","2020-06-08",21.290001
"1094","2020-06-09",21.17
"1095","2020-06-10",20.27
"1096","2020-06-11",18.120001
"1097","2020-06-12",18.139999
"1098","2020-06-15",18.27
"1099","2020-06-16",18.889999
"1100","2020-06-17",18.360001
"1101","2020-06-18",17.99
"1102","2020-06-19",17.51
"1103","2020-06-22",17.49
"1104","2020-06-23",17.41
"1105","2020-06-24",17.059999
"1106","2020-06-25",17.25
"1107","2020-06-26",17.27
"1108","2020-06-29",17.959999
"1109","2020-06-30",18.58
"1110","2020-07-01",18.27
"1111","2020-07-02",18.559999
"1112","2020-07-06",18.77
"1113","2020-07-07",18.530001
"1114","2020-07-08",18.700001
"1115","2020-07-09",18.360001
"1116","2020-07-10",19.049999
"1117","2020-07-13",19.219999
"1118","2020-07-14",20.370001
"1119","2020-07-15",21.360001
"1120","2020-07-16",21.559999
"1121","2020-07-17",21.889999
"1122","2020-07-20",21.700001
"1123","2020-07-21",22.01
"1124","2020-07-22",22.129999
"1125","2020-07-23",22.280001
"1126","2020-07-24",21.93
"1127","2020-07-27",23.139999
"1128","2020-07-28",22.4
"1129","2020-07-29",23.24
"1130","2020-07-30",22.67
"1131","2020-07-31",22.82
"1132","2020-08-03",22.82
"1133","2020-08-04",23.290001
"1134","2020-08-05",25.77
"1135","2020-08-06",25.860001
"1136","2020-08-07",26.6
"1137","2020-08-10",26.49
"1138","2020-08-11",26.84
"1139","2020-08-12",27.33
"1140","2020-08-13",27.02
"1141","2020-08-14",26.98
"1142","2020-08-17",27.15
"1143","2020-08-18",26.85
"1144","2020-08-19",26.700001
"1145","2020-08-20",26.17
"1146","2020-08-21",26.15
"1147","2020-08-24",26.48
"1148","2020-08-25",26.35
"1149","2020-08-26",26.26
"1150","2020-08-27",26.16
"1151","2020-08-28",26.360001
"1152","2020-08-31",26.059999
"1153","2020-09-01",26.5
"1154","2020-09-02",26.74
"1155","2020-09-03",25.09
"1156","2020-09-04",24.959999
"1157","2020-09-08",24.51
"1158","2020-09-09",24.68
"1159","2020-09-10",23.99
"1160","2020-09-11",22.85
"1161","2020-09-14",21.82
"1162","2020-09-15",21.780001
"1163","2020-09-16",21.52
"1164","2020-09-17",21.049999
"1165","2020-09-18",20.85
"1166","2020-09-21",20.4
"1167","2020-09-22",20.469999
"1168","2020-09-23",19.9
"1169","2020-09-24",20.17
"1170","2020-09-25",20.4
"1171","2020-09-28",21
"1172","2020-09-29",20.860001
"1173","2020-09-30",20.950001
"1174","2020-10-01",20.959999
"1175","2020-10-02",21.219999
"1176","2020-10-05",21.950001
"1177","2020-10-06",22.08
"1178","2020-10-07",22.51
"1179","2020-10-08",22.57
"1180","2020-10-09",22.25
"1181","2020-10-12",22.459999
"1182","2020-10-13",22.32
"1183","2020-10-14",22.450001
"1184","2020-10-15",22.879999
"1185","2020-10-16",23.17
"1186","2020-10-19",22.549999
"1187","2020-10-20",22.74
"1188","2020-10-21",22.889999
"1189","2020-10-22",22.75
"1190","2020-10-23",23.209999
"1191","2020-10-26",22.52
"1192","2020-10-27",22.049999
"1193","2020-10-28",21.15
"1194","2020-10-29",21.9
"1195","2020-10-30",21.809999
"1196","2020-11-02",22.540001
"1197","2020-11-03",23.059999
"1198","2020-11-04",22.209999
"1199","2020-11-05",23.450001
"1200","2020-11-06",23.690001
"1201","2020-11-09",24.99
"1202","2020-11-10",25.110001
"1203","2020-11-11",24.280001
"1204","2020-11-12",23.559999
"1205","2020-11-13",24.17
"1206","2020-11-16",24.59
"1207","2020-11-17",24.370001
"1208","2020-11-18",23.77
"1209","2020-11-19",23.84
"1210","2020-11-20",23.860001
"1211","2020-11-23",23.530001
"1212","2020-11-24",24.629999
"1213","2020-11-25",24.059999
"1214","2020-11-27",23.799999
