"","date","LXFR"
"992","2016-09-13",10.72
"993","2016-09-14",10.73
"994","2016-09-15",10.83
"995","2016-09-16",10.85
"996","2016-09-19",10.79
"997","2016-09-20",11.13
"998","2016-09-21",11.87
"999","2016-09-22",11.79
"1000","2016-09-23",11.92
"1001","2016-09-26",11.76
"1002","2016-09-27",11.77
"1003","2016-09-28",11.78
"1004","2016-09-29",11.83
"1005","2016-09-30",11.59
"1006","2016-10-03",11.7
"1007","2016-10-04",11.5
"1008","2016-10-05",11.34
"1009","2016-10-06",11.36
"1010","2016-10-07",11.53
"1011","2016-10-10",11.57
"1012","2016-10-11",10.11
"1013","2016-10-12",9.97
"1014","2016-10-13",9.9
"1015","2016-10-14",9.91
"1016","2016-10-17",9.74
"1017","2016-10-18",9.76
"1018","2016-10-19",9.61
"1019","2016-10-20",9.54
"1020","2016-10-21",9.39
"1021","2016-10-24",9.5
"1022","2016-10-25",9.54
"1023","2016-10-26",9.5
"1024","2016-10-27",9.58
"1025","2016-10-28",9.37
"1026","2016-10-31",9.39
"1027","2016-11-01",9.42
"1028","2016-11-02",9.63
"1029","2016-11-03",9.58
"1030","2016-11-04",9.6
"1031","2016-11-07",9.42
"1032","2016-11-08",9.55
"1033","2016-11-09",9.5
"1034","2016-11-10",9.65
"1035","2016-11-11",9.7
"1036","2016-11-14",9.84
"1037","2016-11-15",10.06
"1038","2016-11-16",10.19
"1039","2016-11-17",10.64
"1040","2016-11-18",10.49
"1041","2016-11-21",10.56
"1042","2016-11-22",11.15
"1043","2016-11-23",10.91
"1044","2016-11-25",10.93
"1045","2016-11-28",10.9
"1046","2016-11-29",10.91
"1047","2016-11-30",11.36
"1048","2016-12-01",11.33
"1049","2016-12-02",11.34
"1050","2016-12-05",11.26
"1051","2016-12-06",11.15
"1052","2016-12-07",11.24
"1053","2016-12-08",11.65
"1054","2016-12-09",11.31
"1055","2016-12-12",11.14
"1056","2016-12-13",11.32
"1057","2016-12-14",11.39
"1058","2016-12-15",11.68
"1059","2016-12-16",11.86
"1060","2016-12-19",11.57
"1061","2016-12-20",11.94
"1062","2016-12-21",11.66
"1063","2016-12-22",11.21
"1064","2016-12-23",11.38
"1065","2016-12-27",11.32
"1066","2016-12-28",11.21
"1067","2016-12-29",11.24
"1068","2016-12-30",10.89
"1069","2017-01-03",10.97
"1070","2017-01-04",11.15
"1071","2017-01-05",12.07
"1072","2017-01-06",11.12
"1073","2017-01-09",10.82
"1074","2017-01-10",11.02
"1075","2017-01-11",11.16
"1076","2017-01-12",11.21
"1077","2017-01-13",11.2
"1078","2017-01-17",11.37
"1079","2017-01-18",11.15
"1080","2017-01-19",11.37
"1081","2017-01-20",11.14
"1082","2017-01-23",11.08
"1083","2017-01-24",10.99
"1084","2017-01-25",10.98
"1085","2017-01-26",11.02
"1086","2017-01-27",11.15
"1087","2017-01-30",11.05
"1088","2017-01-31",10.92
"1089","2017-02-01",11.11
"1090","2017-02-02",11.27
"1091","2017-02-03",11.24
"1092","2017-02-06",11
"1093","2017-02-07",11
"1094","2017-02-08",11.2
"1095","2017-02-09",11.3
"1096","2017-02-10",11.2
"1097","2017-02-13",11.11
"1098","2017-02-14",11.05
"1099","2017-02-15",11.07
"1100","2017-02-16",11.07
"1101","2017-02-17",11.28
"1102","2017-02-21",11.3
"1103","2017-02-22",11.19
"1104","2017-02-23",11.17
"1105","2017-02-24",11.21
"1106","2017-02-27",11.08
"1107","2017-02-28",11.09
"1108","2017-03-01",11.21
"1109","2017-03-02",11.21
"1110","2017-03-03",11.2
"1111","2017-03-06",11.05
"1112","2017-03-07",11.06
"1113","2017-03-08",11.45
"1114","2017-03-09",11.47
"1115","2017-03-10",11.8
"1116","2017-03-13",11.82
"1117","2017-03-14",11.74
"1118","2017-03-15",12
"1119","2017-03-16",12.04
"1120","2017-03-17",12.11
"1121","2017-03-20",12.14
"1122","2017-03-21",12
"1123","2017-03-22",12
"1124","2017-03-23",12.06
"1125","2017-03-24",12.1
"1126","2017-03-27",12.02
"1127","2017-03-28",12.09
"1128","2017-03-29",12.01
"1129","2017-03-30",12.09
"1130","2017-03-31",12.16
"1131","2017-04-03",11.83
"1132","2017-04-04",11.62
"1133","2017-04-05",11.38
"1134","2017-04-06",11.37
"1135","2017-04-07",11.5
"1136","2017-04-10",11.6
"1137","2017-04-11",11.39
"1138","2017-04-12",11.32
"1139","2017-04-13",11.32
"1140","2017-04-17",11.28
"1141","2017-04-18",11.06
"1142","2017-04-19",10.91
"1143","2017-04-20",11.05
"1144","2017-04-21",11.08
"1145","2017-04-24",11.22
"1146","2017-04-25",11.36
"1147","2017-04-26",11.47
"1148","2017-04-27",11.58
"1149","2017-04-28",11.69
"1150","2017-05-01",11.81
"1151","2017-05-02",11.85
"1152","2017-05-03",11.45
"1153","2017-05-04",11.69
"1154","2017-05-05",11.66
"1155","2017-05-08",11.72
"1156","2017-05-09",12.22
"1157","2017-05-10",12.53
"1158","2017-05-11",12.48
"1159","2017-05-12",12.43
"1160","2017-05-15",12.42
"1161","2017-05-16",12.21
"1162","2017-05-17",12.16
"1163","2017-05-18",12.31
"1164","2017-05-19",12.6
"1165","2017-05-22",12.5
"1166","2017-05-23",12.41
"1167","2017-05-24",12.52
"1168","2017-05-25",12.37
"1169","2017-05-26",12.7
"1170","2017-05-30",12.72
"1171","2017-05-31",13.09
"1172","2017-06-01",12.92
"1173","2017-06-02",12.93
"1174","2017-06-05",13.05
"1175","2017-06-06",13.06
"1176","2017-06-07",13.09
"1177","2017-06-08",13.28
"1178","2017-06-09",13.05
"1179","2017-06-12",12.92
"1180","2017-06-13",12.74
"1181","2017-06-14",12.68
"1182","2017-06-15",12.58
"1183","2017-06-16",12.6
"1184","2017-06-19",12.24
"1185","2017-06-20",12.22
"1186","2017-06-21",12.17
"1187","2017-06-22",12.16
"1188","2017-06-23",12.15
"1189","2017-06-26",12.16
"1190","2017-06-27",12.15
"1191","2017-06-28",12.42
"1192","2017-06-29",12.21
"1193","2017-06-30",12.79
"1194","2017-07-03",12.97
"1195","2017-07-05",12.98
"1196","2017-07-06",12.84
"1197","2017-07-07",12.75
"1198","2017-07-10",12.96
"1199","2017-07-11",12.97
"1200","2017-07-12",12.95
"1201","2017-07-13",12.85
"1202","2017-07-14",12.91
"1203","2017-07-17",12.65
"1204","2017-07-18",12.89
"1205","2017-07-19",12.56
"1206","2017-07-20",12.61
"1207","2017-07-21",13.27
"1208","2017-07-24",13.04
"1209","2017-07-25",13.03
"1210","2017-07-26",13.04
"1211","2017-07-27",13
"1212","2017-07-28",12.96
"1213","2017-07-31",12.7
"1214","2017-08-01",13
"1215","2017-08-02",12.94
"1216","2017-08-03",12.92
"1217","2017-08-04",12.65
"1218","2017-08-07",12.33
"1219","2017-08-08",12.09
"1220","2017-08-09",12.17
"1221","2017-08-10",11.98
"1222","2017-08-11",11.85
"1223","2017-08-14",11.61
"1224","2017-08-15",11.74
"1225","2017-08-16",11.85
"1226","2017-08-17",11.87
"1227","2017-08-18",11.73
"1228","2017-08-21",11.58
"1229","2017-08-22",11.45
"1230","2017-08-23",11.51
"1231","2017-08-24",11.6
"1232","2017-08-25",11.88
"1233","2017-08-28",11.74
"1234","2017-08-29",11.77
"1235","2017-08-30",11.82
"1236","2017-08-31",11.96
"1237","2017-09-01",12.47
"1238","2017-09-05",12.6
"1239","2017-09-06",12.57
"1240","2017-09-07",12.8
"1241","2017-09-08",12.51
"1242","2017-09-11",12.67
"1243","2017-09-12",12.69
"1244","2017-09-13",12.7
"1245","2017-09-14",12.65
"1246","2017-09-15",12.68
"1247","2017-09-18",12.64
"1248","2017-09-19",12.66
"1249","2017-09-20",12.72
"1250","2017-09-21",12.66
"1251","2017-09-22",12.62
"1252","2017-09-25",12.5
"1253","2017-09-26",12.45
"1254","2017-09-27",12.21
"1255","2017-09-28",12.43
"1256","2017-09-29",12.45
"1257","2017-10-02",12.32
"1258","2017-10-03",12.25
"1259","2017-10-04",12.14
"1260","2017-10-05",12.27
"1261","2017-10-06",12.3
"1262","2017-10-09",12.24
"1263","2017-10-10",12.3
"1264","2017-10-11",12.24
"1265","2017-10-12",12.31
"1266","2017-10-13",12.39
"1267","2017-10-16",12.46
"1268","2017-10-17",12.44
"1269","2017-10-18",12.47
"1270","2017-10-19",12.28
"1271","2017-10-20",12.49
"1272","2017-10-23",12.47
"1273","2017-10-24",12.69
"1274","2017-10-25",12.69
"1275","2017-10-26",12.7
"1276","2017-10-27",12.74
"1277","2017-10-30",12.4
"1278","2017-10-31",12.38
"1279","2017-11-01",12.43
"1280","2017-11-02",12.58
"1281","2017-11-03",12.69
"1282","2017-11-06",12.68
"1283","2017-11-07",13.34
"1284","2017-11-08",13.73
"1285","2017-11-09",13.27
"1286","2017-11-10",13.4
"1287","2017-11-13",13.53
"1288","2017-11-14",13.72
"1289","2017-11-15",13.68
"1290","2017-11-16",13.71
"1291","2017-11-17",13.73
"1292","2017-11-20",13.99
"1293","2017-11-21",14.17
"1294","2017-11-22",14.23
"1295","2017-11-24",14.43
"1296","2017-11-27",14.57
"1297","2017-11-28",14.53
"1298","2017-11-29",14.34
"1299","2017-11-30",14.43
"1300","2017-12-01",14.38
"1301","2017-12-04",14.25
"1302","2017-12-05",14.25
"1303","2017-12-06",14.73
"1304","2017-12-07",14.75
"1305","2017-12-08",14.75
"1306","2017-12-11",14.83
"1307","2017-12-12",14.62
"1308","2017-12-13",14.53
"1309","2017-12-14",14.57
"1310","2017-12-15",14.78
"1311","2017-12-18",14.77
"1312","2017-12-19",14.85
"1313","2017-12-20",14.83
"1314","2017-12-21",15.18
"1315","2017-12-22",15.66
"1316","2017-12-26",15.85
"1317","2017-12-27",15.76
"1318","2017-12-28",15.59
"1319","2017-12-29",15.8
"1320","2018-01-02",15.87
"1321","2018-01-03",15.86
"1322","2018-01-04",15.85
"1323","2018-01-05",15.77
"1324","2018-01-08",15.42
"1325","2018-01-09",15.45
"1326","2018-01-10",14.94
"1327","2018-01-11",15.2
"1328","2018-01-12",15.04
"1329","2018-01-16",14.9
"1330","2018-01-17",14.77
"1331","2018-01-18",15.03
"1332","2018-01-19",15.01
"1333","2018-01-22",15.25
"1334","2018-01-23",15.43
"1335","2018-01-24",15.04
"1336","2018-01-25",14.93
"1337","2018-01-26",15.03
"1338","2018-01-29",14.54
"1339","2018-01-30",14.62
"1340","2018-01-31",14.46
"1341","2018-02-01",14.29
"1342","2018-02-02",14.06
"1343","2018-02-05",13.93
"1344","2018-02-06",14.1
"1345","2018-02-07",13.93
"1346","2018-02-08",13.5
"1347","2018-02-09",13.43
"1348","2018-02-12",13.64
"1349","2018-02-13",13.24
"1350","2018-02-14",13.15
"1351","2018-02-15",13.05
"1352","2018-02-16",13.05
"1353","2018-02-20",13.03
"1354","2018-02-21",12.95
"1355","2018-02-22",13.17
"1356","2018-02-23",13.52
"1357","2018-02-26",13.44
"1358","2018-02-27",13.23
"1359","2018-02-28",13.44
"1360","2018-03-01",13.48
"1361","2018-03-02",13.66
"1362","2018-03-05",14.03
"1363","2018-03-06",14.83
"1364","2018-03-07",14.62
"1365","2018-03-08",14.54
"1366","2018-03-09",14.26
"1367","2018-03-12",14.38
"1368","2018-03-13",14.4
"1369","2018-03-14",14.31
"1370","2018-03-15",14.67
"1371","2018-03-16",14.4
"1372","2018-03-19",15.1
"1373","2018-03-20",14.03
"1374","2018-03-21",14.11
"1375","2018-03-22",13.23
"1376","2018-03-23",12.92
"1377","2018-03-26",13.13
"1378","2018-03-27",12.69
"1379","2018-03-28",12.55
"1380","2018-03-29",12.8
"1381","2018-04-02",12.73
"1382","2018-04-03",12.84
"1383","2018-04-04",12.93
"1384","2018-04-05",12.85
"1385","2018-04-06",13.05
"1386","2018-04-09",12.98
"1387","2018-04-10",13.38
"1388","2018-04-11",13.3
"1389","2018-04-12",13.39
"1390","2018-04-13",13.79
"1391","2018-04-16",13.99
"1392","2018-04-17",14.21
"1393","2018-04-18",13.98
"1394","2018-04-19",14.15
"1395","2018-04-20",13.99
"1396","2018-04-23",14.07
"1397","2018-04-24",14.76
"1398","2018-04-25",14.34
"1399","2018-04-26",13.98
"1400","2018-04-27",13.8
"1401","2018-04-30",14
"1402","2018-05-01",14.22
"1403","2018-05-02",14.41
"1404","2018-05-03",14.26
"1405","2018-05-04",14.29
"1406","2018-05-07",14.25
"1407","2018-05-08",14.3
"1408","2018-05-09",14.27
"1409","2018-05-10",16.860001
"1410","2018-05-11",16.459999
"1411","2018-05-14",15.81
"1412","2018-05-15",15.98
"1413","2018-05-16",16.49
"1414","2018-05-17",16.690001
"1415","2018-05-18",16.879999
"1416","2018-05-21",17.389999
"1417","2018-05-22",18.18
"1418","2018-05-23",17.889999
"1419","2018-05-24",18.200001
"1420","2018-05-25",18.26
"1421","2018-05-29",18.690001
"1422","2018-05-30",19.33
"1423","2018-05-31",18.99
"1424","2018-06-01",19.17
"1425","2018-06-04",18.629999
"1426","2018-06-05",18.75
"1427","2018-06-06",18.450001
"1428","2018-06-07",18.48
"1429","2018-06-08",18.4
"1430","2018-06-11",17.959999
"1431","2018-06-12",17.870001
"1432","2018-06-13",18
"1433","2018-06-14",17.969999
"1434","2018-06-15",18.049999
"1435","2018-06-18",17.959999
"1436","2018-06-19",17.91
"1437","2018-06-20",17.92
"1438","2018-06-21",17.299999
"1439","2018-06-22",17.299999
"1440","2018-06-25",17.059999
"1441","2018-06-26",17.25
"1442","2018-06-27",17.209999
"1443","2018-06-28",17.299999
"1444","2018-06-29",17.48
"1445","2018-07-02",17.860001
"1446","2018-07-03",17.83
"1447","2018-07-05",17.99
"1448","2018-07-06",17.93
"1449","2018-07-09",18.200001
"1450","2018-07-10",18.1
"1451","2018-07-11",18.299999
"1452","2018-07-12",18.459999
"1453","2018-07-13",18.549999
"1454","2018-07-16",18.6
"1455","2018-07-17",18.68
"1456","2018-07-18",18.92
"1457","2018-07-19",19.07
"1458","2018-07-20",19.040001
"1459","2018-07-23",18.66
"1460","2018-07-24",18.959999
"1461","2018-07-25",19.219999
"1462","2018-07-26",18.799999
"1463","2018-07-27",18.450001
"1464","2018-07-30",18.17
"1465","2018-07-31",18.5
"1466","2018-08-01",18.67
"1467","2018-08-02",20.01
"1468","2018-08-03",20.17
"1469","2018-08-06",20
"1470","2018-08-07",20.870001
"1471","2018-08-08",20.299999
"1472","2018-08-09",20.219999
"1473","2018-08-10",20.530001
"1474","2018-08-13",20.4
"1475","2018-08-14",20.360001
"1476","2018-08-15",20.16
"1477","2018-08-16",20.57
"1478","2018-08-17",21.26
"1479","2018-08-20",21.620001
"1480","2018-08-21",21.879999
"1481","2018-08-22",21.799999
"1482","2018-08-23",22
"1483","2018-08-24",22.1
"1484","2018-08-27",22.540001
"1485","2018-08-28",22.68
"1486","2018-08-29",22.879999
"1487","2018-08-30",22.75
"1488","2018-08-31",22.76
"1489","2018-09-04",22.120001
"1490","2018-09-05",21.950001
"1491","2018-09-06",21.59
"1492","2018-09-07",21.280001
"1493","2018-09-10",20.879999
"1494","2018-09-11",20.950001
"1495","2018-09-12",20.690001
"1496","2018-09-13",20.67
"1497","2018-09-14",21.09
"1498","2018-09-17",21.09
"1499","2018-09-18",21.809999
"1500","2018-09-19",22.77
"1501","2018-09-20",23.389999
"1502","2018-09-21",24.26
"1503","2018-09-24",23.75
"1504","2018-09-25",23.35
"1505","2018-09-26",23.530001
"1506","2018-09-27",23.1
"1507","2018-09-28",23.25
"1508","2018-10-01",23.120001
"1509","2018-10-02",22.65
"1510","2018-10-03",23.16
"1511","2018-10-04",23.030001
"1512","2018-10-05",23.08
"1513","2018-10-08",22.700001
"1514","2018-10-09",22.66
"1515","2018-10-10",22.08
"1516","2018-10-11",21.91
"1517","2018-10-12",21.629999
"1518","2018-10-15",22.27
"1519","2018-10-16",23.01
"1520","2018-10-17",23
"1521","2018-10-18",22.67
"1522","2018-10-19",22.370001
"1523","2018-10-22",22.15
"1524","2018-10-23",21.889999
"1525","2018-10-24",21.219999
"1526","2018-10-25",21.5
"1527","2018-10-26",21.68
"1528","2018-10-29",21.75
"1529","2018-10-30",22.209999
"1530","2018-10-31",23.08
"1531","2018-11-01",25.66
"1532","2018-11-02",26.610001
"1533","2018-11-05",26.870001
"1534","2018-11-06",26.959999
"1535","2018-11-07",27.690001
"1536","2018-11-08",27.67
"1537","2018-11-09",27.17
"1538","2018-11-12",26.299999
"1539","2018-11-13",26.629999
"1540","2018-11-14",25.379999
"1541","2018-11-15",25.33
"1542","2018-11-16",24.92
"1543","2018-11-19",24.25
"1544","2018-11-20",22.92
"1545","2018-11-21",23.99
"1546","2018-11-23",23.82
"1547","2018-11-26",24.120001
"1548","2018-11-27",24.209999
"1549","2018-11-28",23.99
"1550","2018-11-29",23.83
"1551","2018-11-30",22.99
"1552","2018-12-03",23.65
"1553","2018-12-04",22.75
"1554","2018-12-06",22.85
"1555","2018-12-07",23.26
"1556","2018-12-10",22.6
"1557","2018-12-11",22.389999
"1558","2018-12-12",22.690001
"1559","2018-12-13",23.25
"1560","2018-12-14",22.719999
"1561","2018-12-17",21.4
"1562","2018-12-18",18.83
"1563","2018-12-19",17.83
"1564","2018-12-20",17.5
"1565","2018-12-21",17.030001
"1566","2018-12-24",16.76
"1567","2018-12-26",17.17
"1568","2018-12-27",17.34
"1569","2018-12-28",17.030001
"1570","2018-12-31",17.629999
"1571","2019-01-02",17.549999
"1572","2019-01-03",17.25
"1573","2019-01-04",17.67
"1574","2019-01-07",17.459999
"1575","2019-01-08",17.57
"1576","2019-01-09",18.549999
"1577","2019-01-10",19.620001
"1578","2019-01-11",19.639999
"1579","2019-01-14",19.360001
"1580","2019-01-15",19.18
"1581","2019-01-16",18.9
"1582","2019-01-17",19.01
"1583","2019-01-18",19.610001
"1584","2019-01-22",19.15
"1585","2019-01-23",19.07
"1586","2019-01-24",19.18
"1587","2019-01-25",20.01
"1588","2019-01-28",19.73
"1589","2019-01-29",19.83
"1590","2019-01-30",19.969999
"1591","2019-01-31",19.91
"1592","2019-02-01",19.879999
"1593","2019-02-04",19.559999
"1594","2019-02-05",19.49
"1595","2019-02-06",19.5
"1596","2019-02-07",19.52
"1597","2019-02-08",19.58
"1598","2019-02-11",19.59
"1599","2019-02-12",19.5
"1600","2019-02-13",19.51
"1601","2019-02-14",19.52
"1602","2019-02-15",19.9
"1603","2019-02-19",19.559999
"1604","2019-02-20",19.700001
"1605","2019-02-21",19.6
"1606","2019-02-22",19.66
"1607","2019-02-25",19.83
"1608","2019-02-26",19.5
"1609","2019-02-27",19.370001
"1610","2019-02-28",18.809999
"1611","2019-03-01",18.98
"1612","2019-03-04",18.59
"1613","2019-03-05",18.65
"1614","2019-03-06",17.92
"1615","2019-03-07",18.07
"1616","2019-03-08",17.969999
"1617","2019-03-11",20.68
"1618","2019-03-12",20.610001
"1619","2019-03-13",22.5
"1620","2019-03-14",23.209999
"1621","2019-03-15",23.309999
"1622","2019-03-18",23.09
"1623","2019-03-19",23.18
"1624","2019-03-20",22.82
"1625","2019-03-21",23.190001
"1626","2019-03-22",22.440001
"1627","2019-03-25",22.68
"1628","2019-03-26",22.57
"1629","2019-03-27",24.73
"1630","2019-03-28",24.42
"1631","2019-03-29",24.98
"1632","2019-04-01",25.469999
"1633","2019-04-02",25.68
"1634","2019-04-03",25.65
"1635","2019-04-04",25.610001
"1636","2019-04-05",25.59
"1637","2019-04-08",25.370001
"1638","2019-04-09",25.190001
"1639","2019-04-10",25.219999
"1640","2019-04-11",24.91
"1641","2019-04-12",24.66
"1642","2019-04-15",24.540001
"1643","2019-04-16",24.65
"1644","2019-04-17",25.91
"1645","2019-04-18",25.68
"1646","2019-04-22",25.16
"1647","2019-04-23",24.99
"1648","2019-04-24",24.77
"1649","2019-04-25",24.35
"1650","2019-04-26",24.389999
"1651","2019-04-29",24.32
"1652","2019-04-30",24.01
"1653","2019-05-01",23.940001
"1654","2019-05-02",24.110001
"1655","2019-05-03",24.58
"1656","2019-05-06",24.360001
"1657","2019-05-07",24.030001
"1658","2019-05-08",24.09
"1659","2019-05-09",24.4
"1660","2019-05-10",24.719999
"1661","2019-05-13",23.959999
"1662","2019-05-14",24.73
"1663","2019-05-15",25.58
"1664","2019-05-16",25.860001
"1665","2019-05-17",25.35
"1666","2019-05-20",25.07
"1667","2019-05-21",25.83
"1668","2019-05-22",25.67
"1669","2019-05-23",24.58
"1670","2019-05-24",24.799999
"1671","2019-05-28",24.99
"1672","2019-05-29",24.969999
"1673","2019-05-30",24.790001
"1674","2019-05-31",23.969999
"1675","2019-06-03",24.299999
"1676","2019-06-04",21.82
"1677","2019-06-05",21.85
"1678","2019-06-06",21.75
"1679","2019-06-07",22.48
"1680","2019-06-10",22.1
"1681","2019-06-11",22.780001
"1682","2019-06-12",22.360001
"1683","2019-06-13",22.879999
"1684","2019-06-14",22.370001
"1685","2019-06-17",22.709999
"1686","2019-06-18",23.23
"1687","2019-06-19",23.379999
"1688","2019-06-20",23.93
"1689","2019-06-21",23.790001
"1690","2019-06-24",23.5
"1691","2019-06-25",23.18
"1692","2019-06-26",23.82
"1693","2019-06-27",24.129999
"1694","2019-06-28",24.52
"1695","2019-07-01",24.91
"1696","2019-07-02",25.33
"1697","2019-07-03",25.559999
"1698","2019-07-05",25.18
"1699","2019-07-08",24.68
"1700","2019-07-09",24.549999
"1701","2019-07-10",23.959999
"1702","2019-07-11",23.26
"1703","2019-07-12",23.389999
"1704","2019-07-15",22.58
"1705","2019-07-16",22.110001
"1706","2019-07-17",21.51
"1707","2019-07-18",21.24
"1708","2019-07-19",21.440001
"1709","2019-07-22",21.26
"1710","2019-07-23",20.959999
"1711","2019-07-24",21.42
"1712","2019-07-25",20.35
"1713","2019-07-26",20.82
"1714","2019-07-29",20.450001
"1715","2019-07-30",20.5
"1716","2019-07-31",19.82
"1717","2019-08-01",18.27
"1718","2019-08-02",18.16
"1719","2019-08-05",17.49
"1720","2019-08-06",17.08
"1721","2019-08-07",16.709999
"1722","2019-08-08",16.68
"1723","2019-08-09",15.87
"1724","2019-08-12",16.5
"1725","2019-08-13",16.76
"1726","2019-08-14",16.07
"1727","2019-08-15",16.09
"1728","2019-08-16",16.469999
"1729","2019-08-19",16.35
"1730","2019-08-20",16.440001
"1731","2019-08-21",16.26
"1732","2019-08-22",16.139999
"1733","2019-08-23",15.58
"1734","2019-08-26",15.43
"1735","2019-08-27",15.12
"1736","2019-08-28",15.3
"1737","2019-08-29",15.63
"1738","2019-08-30",15.71
"1739","2019-09-03",15.67
"1740","2019-09-04",15.5
"1741","2019-09-05",15.78
"1742","2019-09-06",15.51
"1743","2019-09-09",15.56
"1744","2019-09-10",16.110001
"1745","2019-09-11",16.65
"1746","2019-09-12",16.35
"1747","2019-09-13",16.77
"1748","2019-09-16",16.74
"1749","2019-09-17",16.549999
"1750","2019-09-18",16.219999
"1751","2019-09-19",16.23
"1752","2019-09-20",15.95
"1753","2019-09-23",15.61
"1754","2019-09-24",15.71
"1755","2019-09-25",15.63
"1756","2019-09-26",15.57
"1757","2019-09-27",15.75
"1758","2019-09-30",15.58
"1759","2019-10-01",15.27
"1760","2019-10-02",15.07
"1761","2019-10-03",15.04
"1762","2019-10-04",15.15
"1763","2019-10-07",15.15
"1764","2019-10-08",15
"1765","2019-10-09",14.82
"1766","2019-10-10",15.17
"1767","2019-10-11",15.59
"1768","2019-10-14",15.63
"1769","2019-10-15",15.85
"1770","2019-10-16",15.96
"1771","2019-10-17",16.280001
"1772","2019-10-18",16.17
"1773","2019-10-21",16.299999
"1774","2019-10-22",16.459999
"1775","2019-10-23",16.620001
"1776","2019-10-24",16.700001
"1777","2019-10-25",16.879999
"1778","2019-10-28",17.15
"1779","2019-10-29",17.09
"1780","2019-10-30",17.09
"1781","2019-10-31",16.860001
"1782","2019-11-01",17.52
"1783","2019-11-04",18.059999
"1784","2019-11-05",17.299999
"1785","2019-11-06",17.01
"1786","2019-11-07",17.110001
"1787","2019-11-08",17.389999
"1788","2019-11-11",17.32
"1789","2019-11-12",17.24
"1790","2019-11-13",17.200001
"1791","2019-11-14",17.360001
"1792","2019-11-15",17.700001
"1793","2019-11-18",17.43
"1794","2019-11-19",17.540001
"1795","2019-11-20",17.4
"1796","2019-11-21",17.450001
"1797","2019-11-22",17.799999
"1798","2019-11-25",17.870001
"1799","2019-11-26",17.9
"1800","2019-11-27",17.620001
"1801","2019-11-29",17.469999
"1802","2019-12-02",17.77
"1803","2019-12-03",17.690001
"1804","2019-12-04",17.42
"1805","2019-12-05",17.469999
"1806","2019-12-06",17.860001
"1807","2019-12-09",17.549999
"1808","2019-12-10",17.51
"1809","2019-12-11",17.82
"1810","2019-12-12",18.24
"1811","2019-12-13",18.42
"1812","2019-12-16",18.74
"1813","2019-12-17",19.139999
"1814","2019-12-18",19.040001
"1815","2019-12-19",19
"1816","2019-12-20",18.950001
"1817","2019-12-23",18.959999
"1818","2019-12-24",18.73
"1819","2019-12-26",18.620001
"1820","2019-12-27",18.540001
"1821","2019-12-30",18.65
"1822","2019-12-31",18.51
"1823","2020-01-02",18.200001
"1824","2020-01-03",18.129999
"1825","2020-01-06",18.33
"1826","2020-01-07",18.540001
"1827","2020-01-08",18.02
"1828","2020-01-09",18.440001
"1829","2020-01-10",18.639999
"1830","2020-01-13",18.66
"1831","2020-01-14",17.85
"1832","2020-01-15",17.76
"1833","2020-01-16",17.809999
"1834","2020-01-17",17.75
"1835","2020-01-21",17.6
"1836","2020-01-22",17.299999
"1837","2020-01-23",17.41
"1838","2020-01-24",17.07
"1839","2020-01-27",17.1
"1840","2020-01-28",17.059999
"1841","2020-01-29",17.040001
"1842","2020-01-30",16.9
"1843","2020-01-31",15.95
"1844","2020-02-03",16.01
"1845","2020-02-04",16.190001
"1846","2020-02-05",16.91
"1847","2020-02-06",16.780001
"1848","2020-02-07",16.190001
"1849","2020-02-10",16.049999
"1850","2020-02-11",16.66
"1851","2020-02-12",17.02
"1852","2020-02-13",17.07
"1853","2020-02-14",16.99
"1854","2020-02-18",16.540001
"1855","2020-02-19",16.23
"1856","2020-02-20",16.32
"1857","2020-02-21",16.25
"1858","2020-02-24",16.549999
"1859","2020-02-25",16.030001
"1860","2020-02-26",15.97
"1861","2020-02-27",15.6
"1862","2020-02-28",15.51
"1863","2020-03-02",15.72
"1864","2020-03-03",15.29
"1865","2020-03-04",16.1
"1866","2020-03-05",15.29
"1867","2020-03-06",15.41
"1868","2020-03-09",14.5
"1869","2020-03-10",14.11
"1870","2020-03-11",13.08
"1871","2020-03-12",11.15
"1872","2020-03-13",12.22
"1873","2020-03-16",11.01
"1874","2020-03-17",13.11
"1875","2020-03-18",14.06
"1876","2020-03-19",14.35
"1877","2020-03-20",12.64
"1878","2020-03-23",12.8
"1879","2020-03-24",13.88
"1880","2020-03-25",13.49
"1881","2020-03-26",13.75
"1882","2020-03-27",12.67
"1883","2020-03-30",13.74
"1884","2020-03-31",14.14
"1885","2020-04-01",12.58
"1886","2020-04-02",13.28
"1887","2020-04-03",13.34
"1888","2020-04-06",14
"1889","2020-04-07",13.62
"1890","2020-04-08",13.54
"1891","2020-04-09",15.09
"1892","2020-04-13",14.65
"1893","2020-04-14",14.33
"1894","2020-04-15",13.85
"1895","2020-04-16",13.37
"1896","2020-04-17",13.75
"1897","2020-04-20",13.5
"1898","2020-04-21",13.47
"1899","2020-04-22",13.56
"1900","2020-04-23",13.9
"1901","2020-04-24",13.84
"1902","2020-04-27",14.39
"1903","2020-04-28",14.73
"1904","2020-04-29",15.9
"1905","2020-04-30",13.57
"1906","2020-05-01",12.93
"1907","2020-05-04",12.74
"1908","2020-05-05",13.05
"1909","2020-05-06",12.78
"1910","2020-05-07",13.17
"1911","2020-05-08",13.84
"1912","2020-05-11",13.41
"1913","2020-05-12",12.48
"1914","2020-05-13",12.26
