"","date","CRBP"
"1009","2018-10-26",6.77
"1010","2018-10-29",6.53
"1011","2018-10-30",6.6
"1012","2018-10-31",6.66
"1013","2018-11-01",7.14
"1014","2018-11-02",7.28
"1015","2018-11-05",7.16
"1016","2018-11-06",7.3
"1017","2018-11-07",7.62
"1018","2018-11-08",6.875
"1019","2018-11-09",6.61
"1020","2018-11-12",6.52
"1021","2018-11-13",6.36
"1022","2018-11-14",5.87
"1023","2018-11-15",6.06
"1024","2018-11-16",6.07
"1025","2018-11-19",6.07
"1026","2018-11-20",6.07
"1027","2018-11-21",6.18
"1028","2018-11-23",6.29
"1029","2018-11-26",6.29
"1030","2018-11-27",6.33
"1031","2018-11-28",6.79
"1032","2018-11-29",6.64
"1033","2018-11-30",6.9
"1034","2018-12-03",6.89
"1035","2018-12-04",6.67
"1036","2018-12-06",6.66
"1037","2018-12-07",6.9
"1038","2018-12-10",6.76
"1039","2018-12-11",6.9
"1040","2018-12-12",6.87
"1041","2018-12-13",6.63
"1042","2018-12-14",6.51
"1043","2018-12-17",6.29
"1044","2018-12-18",5.98
"1045","2018-12-19",5.97
"1046","2018-12-20",5.71
"1047","2018-12-21",5.28
"1048","2018-12-24",5.26
"1049","2018-12-26",5.61
"1050","2018-12-27",5.91
"1051","2018-12-28",5.88
"1052","2018-12-31",5.84
"1053","2019-01-02",6.55
"1054","2019-01-03",6.85
"1055","2019-01-04",7.01
"1056","2019-01-07",7.8
"1057","2019-01-08",7.4
"1058","2019-01-09",7.7
"1059","2019-01-10",7.78
"1060","2019-01-11",8.14
"1061","2019-01-14",7.95
"1062","2019-01-15",8
"1063","2019-01-16",7.86
"1064","2019-01-17",7.6
"1065","2019-01-18",7.53
"1066","2019-01-22",7.73
"1067","2019-01-23",7.38
"1068","2019-01-24",7.26
"1069","2019-01-25",7.03
"1070","2019-01-28",6.86
"1071","2019-01-29",6.78
"1072","2019-01-30",7.22
"1073","2019-01-31",7.56
"1074","2019-02-01",7.36
"1075","2019-02-04",7.69
"1076","2019-02-05",7.94
"1077","2019-02-06",7.69
"1078","2019-02-07",7.28
"1079","2019-02-08",7.68
"1080","2019-02-11",7.64
"1081","2019-02-12",8.57
"1082","2019-02-13",8.29
"1083","2019-02-14",8.14
"1084","2019-02-15",8.95
"1085","2019-02-19",8.62
"1086","2019-02-20",8.36
"1087","2019-02-21",8.26
"1088","2019-02-22",8.58
"1089","2019-02-25",8.61
"1090","2019-02-26",8.12
"1091","2019-02-27",8.26
"1092","2019-02-28",6.94
"1093","2019-03-01",6.3
"1094","2019-03-04",6.09
"1095","2019-03-05",5.76
"1096","2019-03-06",5.83
"1097","2019-03-07",5.9
"1098","2019-03-08",5.86
"1099","2019-03-11",6.03
"1100","2019-03-12",6.06
"1101","2019-03-13",6.52
"1102","2019-03-14",6.83
"1103","2019-03-15",6.7
"1104","2019-03-18",6.87
"1105","2019-03-19",7.47
"1106","2019-03-20",7.26
"1107","2019-03-21",7.68
"1108","2019-03-22",7.05
"1109","2019-03-25",7.25
"1110","2019-03-26",7.18
"1111","2019-03-27",6.94
"1112","2019-03-28",6.94
"1113","2019-03-29",6.95
"1114","2019-04-01",7.32
"1115","2019-04-02",7.23
"1116","2019-04-03",7.06
"1117","2019-04-04",7.08
"1118","2019-04-05",7.8
"1119","2019-04-08",7.3
"1120","2019-04-09",7.09
"1121","2019-04-10",7.01
"1122","2019-04-11",7.06
"1123","2019-04-12",6.98
"1124","2019-04-15",7.16
"1125","2019-04-16",7.21
"1126","2019-04-17",6.93
"1127","2019-04-18",7.04
"1128","2019-04-22",6.95
"1129","2019-04-23",7.33
"1130","2019-04-24",7.15
"1131","2019-04-25",7.17
"1132","2019-04-26",7.37
"1133","2019-04-29",7.4
"1134","2019-04-30",7.14
"1135","2019-05-01",7.09
"1136","2019-05-02",7.1
"1137","2019-05-03",7.5
"1138","2019-05-06",7.46
"1139","2019-05-07",7.29
"1140","2019-05-08",7.57
"1141","2019-05-09",6.94
"1142","2019-05-10",7.51
"1143","2019-05-13",7.1
"1144","2019-05-14",7.2
"1145","2019-05-15",7.39
"1146","2019-05-16",7.3
"1147","2019-05-17",7.08
"1148","2019-05-20",7.37
"1149","2019-05-21",7.4
"1150","2019-05-22",7.31
"1151","2019-05-23",7.27
"1152","2019-05-24",7.3
"1153","2019-05-28",7.2
"1154","2019-05-29",7.13
"1155","2019-05-30",7.16
"1156","2019-05-31",7.01
"1157","2019-06-03",7.03
"1158","2019-06-04",7.07
"1159","2019-06-05",6.76
"1160","2019-06-06",6.6
"1161","2019-06-07",6.82
"1162","2019-06-10",6.94
"1163","2019-06-11",6.82
"1164","2019-06-12",6.88
"1165","2019-06-13",7.1
"1166","2019-06-14",6.85
"1167","2019-06-17",7.12
"1168","2019-06-18",7.02
"1169","2019-06-19",7.05
"1170","2019-06-20",7.31
"1171","2019-06-21",7.35
"1172","2019-06-24",7.12
"1173","2019-06-25",6.85
"1174","2019-06-26",6.68
"1175","2019-06-27",6.86
"1176","2019-06-28",6.93
"1177","2019-07-01",7.08
"1178","2019-07-02",6.91
"1179","2019-07-03",6.86
"1180","2019-07-05",6.84
"1181","2019-07-08",6.75
"1182","2019-07-09",6.8
"1183","2019-07-10",6.77
"1184","2019-07-11",6.67
"1185","2019-07-12",6.61
"1186","2019-07-15",6.54
"1187","2019-07-16",6.36
"1188","2019-07-17",6.33
"1189","2019-07-18",6.2
"1190","2019-07-19",6.05
"1191","2019-07-22",6.13
"1192","2019-07-23",5.98
"1193","2019-07-24",6.11
"1194","2019-07-25",6.01
"1195","2019-07-26",6.09
"1196","2019-07-29",6.01
"1197","2019-07-30",6.06
"1198","2019-07-31",6
"1199","2019-08-01",5.98
"1200","2019-08-02",5.65
"1201","2019-08-05",5.53
"1202","2019-08-06",5.64
"1203","2019-08-07",5.7
"1204","2019-08-08",5.75
"1205","2019-08-09",5.88
"1206","2019-08-12",6
"1207","2019-08-13",6.1
"1208","2019-08-14",5.73
"1209","2019-08-15",5.47
"1210","2019-08-16",5.69
"1211","2019-08-19",5.72
"1212","2019-08-20",5.65
"1213","2019-08-21",5.77
"1214","2019-08-22",5.6
"1215","2019-08-23",5.3
"1216","2019-08-26",5.39
"1217","2019-08-27",5.28
"1218","2019-08-28",5.37
"1219","2019-08-29",5.28
"1220","2019-08-30",5.18
"1221","2019-09-03",5.09
"1222","2019-09-04",5.16
"1223","2019-09-05",5.23
"1224","2019-09-06",5.45
"1225","2019-09-09",5.3
"1226","2019-09-10",5.36
"1227","2019-09-11",5.68
"1228","2019-09-12",5.64
"1229","2019-09-13",5.74
"1230","2019-09-16",5.72
"1231","2019-09-17",5.59
"1232","2019-09-18",5.6
"1233","2019-09-19",5.48
"1234","2019-09-20",5.26
"1235","2019-09-23",5.27
"1236","2019-09-24",5.16
"1237","2019-09-25",5.1
"1238","2019-09-26",5.07
"1239","2019-09-27",5
"1240","2019-09-30",4.87
"1241","2019-10-01",4.86
"1242","2019-10-02",5.035
"1243","2019-10-03",5.045
"1244","2019-10-04",4.88
"1245","2019-10-07",4.79
"1246","2019-10-08",4.53
"1247","2019-10-09",4.62
"1248","2019-10-10",4.61
"1249","2019-10-11",4.65
"1250","2019-10-14",4.65
"1251","2019-10-15",4.84
"1252","2019-10-16",4.805
"1253","2019-10-17",4.93
"1254","2019-10-18",4.99
"1255","2019-10-21",5.22
"1256","2019-10-22",5.16
"1257","2019-10-23",5.19
"1258","2019-10-24",5.27
"1259","2019-10-25",5.43
"1260","2019-10-28",5.32
"1261","2019-10-29",5.39
"1262","2019-10-30",5.13
"1263","2019-10-31",5.17
"1264","2019-11-01",5.22
"1265","2019-11-04",5.21
"1266","2019-11-05",5.1
"1267","2019-11-06",4.9
"1268","2019-11-07",4.51
"1269","2019-11-08",4.585
"1270","2019-11-11",4.41
"1271","2019-11-12",4.36
"1272","2019-11-13",4.29
"1273","2019-11-14",4.3
"1274","2019-11-15",4.45
"1275","2019-11-18",4.37
"1276","2019-11-19",4.44
"1277","2019-11-20",4.55
"1278","2019-11-21",4.77
"1279","2019-11-22",4.58
"1280","2019-11-25",4.71
"1281","2019-11-26",4.57
"1282","2019-11-27",4.6
"1283","2019-11-29",4.7
"1284","2019-12-02",4.63
"1285","2019-12-03",4.77
"1286","2019-12-04",5.08
"1287","2019-12-05",4.95
"1288","2019-12-06",5.13
"1289","2019-12-09",4.89
"1290","2019-12-10",4.89
"1291","2019-12-11",4.92
"1292","2019-12-12",5.08
"1293","2019-12-13",5.04
"1294","2019-12-16",5.15
"1295","2019-12-17",5.125
"1296","2019-12-18",5.235
"1297","2019-12-19",5.15
"1298","2019-12-20",5.18
"1299","2019-12-23",5.46
"1300","2019-12-24",5.55
"1301","2019-12-26",5.64
"1302","2019-12-27",5.41
"1303","2019-12-30",5.38
"1304","2019-12-31",5.46
"1305","2020-01-02",5.4
"1306","2020-01-03",5.5
"1307","2020-01-06",5.73
"1308","2020-01-07",5.84
"1309","2020-01-08",6.12
"1310","2020-01-09",6.33
"1311","2020-01-10",6.31
"1312","2020-01-13",6.36
"1313","2020-01-14",6.63
"1314","2020-01-15",6.95
"1315","2020-01-16",7.09
"1316","2020-01-17",7.01
"1317","2020-01-21",7.14
"1318","2020-01-22",7.21
"1319","2020-01-23",7.02
"1320","2020-01-24",6.71
"1321","2020-01-27",6.61
"1322","2020-01-28",6.66
"1323","2020-01-29",6.66
"1324","2020-01-30",6.49
"1325","2020-01-31",6.47
"1326","2020-02-03",6.855
"1327","2020-02-04",6.87
"1328","2020-02-05",6.88
"1329","2020-02-06",6.86
"1330","2020-02-07",6.32
"1331","2020-02-10",6.29
"1332","2020-02-11",6.31
"1333","2020-02-12",5.98
"1334","2020-02-13",5.81
"1335","2020-02-14",5.5
"1336","2020-02-18",5.675
"1337","2020-02-19",5.7
"1338","2020-02-20",5.67
"1339","2020-02-21",5.49
"1340","2020-02-24",5.5
"1341","2020-02-25",5.17
"1342","2020-02-26",5.28
"1343","2020-02-27",4.85
"1344","2020-02-28",4.74
"1345","2020-03-02",4.89
"1346","2020-03-03",4.84
"1347","2020-03-04",4.94
"1348","2020-03-05",4.65
"1349","2020-03-06",4.53
"1350","2020-03-09",4.19
"1351","2020-03-10",4.55
"1352","2020-03-11",4.12
"1353","2020-03-12",3.81
"1354","2020-03-13",4.07
"1355","2020-03-16",3.44
"1356","2020-03-17",4.21
"1357","2020-03-18",4.17
"1358","2020-03-19",4.37
"1359","2020-03-20",4.59
"1360","2020-03-23",4.81
"1361","2020-03-24",4.75
"1362","2020-03-25",4.93
"1363","2020-03-26",5.58
"1364","2020-03-27",5.2
"1365","2020-03-30",5.51
"1366","2020-03-31",5.24
"1367","2020-04-01",4.79
"1368","2020-04-02",4.89
"1369","2020-04-03",4.89
"1370","2020-04-06",5.19
"1371","2020-04-07",5.11
"1372","2020-04-08",5.23
"1373","2020-04-09",5.75
"1374","2020-04-13",5.91
"1375","2020-04-14",6
"1376","2020-04-15",5.98
"1377","2020-04-16",5.63
"1378","2020-04-17",5.95
"1379","2020-04-20",5.86
"1380","2020-04-21",5.69
"1381","2020-04-22",5.92
"1382","2020-04-23",5.91
"1383","2020-04-24",5.97
"1384","2020-04-27",6.16
"1385","2020-04-28",6.21
"1386","2020-04-29",6.45
"1387","2020-04-30",6.48
"1388","2020-05-01",6.02
"1389","2020-05-04",6.5
"1390","2020-05-05",6.495
"1391","2020-05-06",6.65
"1392","2020-05-07",6.67
"1393","2020-05-08",6.585
"1394","2020-05-11",6.64
"1395","2020-05-12",6.8
"1396","2020-05-13",6.5
"1397","2020-05-14",6.505
"1398","2020-05-15",6.865
"1399","2020-05-18",7.07
"1400","2020-05-19",7.09
"1401","2020-05-20",7.3
"1402","2020-05-21",7.66
"1403","2020-05-22",8.06
"1404","2020-05-26",8.01
"1405","2020-05-27",7.69
"1406","2020-05-28",7.48
"1407","2020-05-29",7.46
"1408","2020-06-01",7.31
"1409","2020-06-02",7.05
"1410","2020-06-03",6.99
"1411","2020-06-04",6.89
"1412","2020-06-05",6.89
"1413","2020-06-08",7.15
"1414","2020-06-09",7.01
"1415","2020-06-10",7.31
"1416","2020-06-11",6.7
"1417","2020-06-12",6.91
"1418","2020-06-15",7.145
"1419","2020-06-16",7.58
"1420","2020-06-17",7.82
"1421","2020-06-18",7.97
"1422","2020-06-19",7.68
"1423","2020-06-22",7.84
"1424","2020-06-23",8.15
"1425","2020-06-24",7.96
"1426","2020-06-25",7.86
"1427","2020-06-26",7.8
"1428","2020-06-29",7.91
"1429","2020-06-30",8.39
"1430","2020-07-01",8.39
"1431","2020-07-02",7.95
"1432","2020-07-06",7.91
"1433","2020-07-07",8.03
"1434","2020-07-08",7.94
"1435","2020-07-09",7.7
"1436","2020-07-10",7.68
"1437","2020-07-13",7.16
"1438","2020-07-14",7.23
"1439","2020-07-15",7.08
"1440","2020-07-16",6.95
"1441","2020-07-17",6.91
"1442","2020-07-20",6.92
"1443","2020-07-21",6.78
"1444","2020-07-22",6.69
"1445","2020-07-23",6.8
"1446","2020-07-24",6.91
"1447","2020-07-27",7.18
"1448","2020-07-28",6.87
"1449","2020-07-29",6.44
"1450","2020-07-30",6.67
"1451","2020-07-31",6.27
"1452","2020-08-03",6.79
"1453","2020-08-04",6.86
"1454","2020-08-05",7.15
"1455","2020-08-06",6.33
"1456","2020-08-07",6.61
"1457","2020-08-10",6.87
"1458","2020-08-11",6.96
"1459","2020-08-12",7.11
"1460","2020-08-13",7.335
"1461","2020-08-14",6.97
"1462","2020-08-17",7.1
"1463","2020-08-18",7.495
"1464","2020-08-19",7.71
"1465","2020-08-20",8.13
"1466","2020-08-21",7.91
"1467","2020-08-24",7.875
"1468","2020-08-25",8.21
"1469","2020-08-26",8.63
"1470","2020-08-27",8.56
"1471","2020-08-28",9.12
"1472","2020-08-31",9.285
"1473","2020-09-01",8.91
"1474","2020-09-02",9.38
"1475","2020-09-03",9.38
"1476","2020-09-04",9.25
"1477","2020-09-08",2.23
"1478","2020-09-09",2.44
"1479","2020-09-10",2.27
"1480","2020-09-11",1.88
"1481","2020-09-14",1.93
"1482","2020-09-15",1.97
"1483","2020-09-16",1.97
"1484","2020-09-17",1.96
"1485","2020-09-18",1.9
"1486","2020-09-21",1.72
"1487","2020-09-22",1.64
"1488","2020-09-23",1.505
"1489","2020-09-24",1.54
"1490","2020-09-25",1.565
"1491","2020-09-28",1.64
"1492","2020-09-29",1.97
"1493","2020-09-30",1.8
"1494","2020-10-01",1.86
"1495","2020-10-02",1.8
"1496","2020-10-05",1.89
"1497","2020-10-06",1.21
"1498","2020-10-07",1.21
"1499","2020-10-08",1.23
"1500","2020-10-09",1.2
"1501","2020-10-12",1.14
"1502","2020-10-13",1.12
"1503","2020-10-14",1.105
"1504","2020-10-15",1.11
"1505","2020-10-16",1.11
"1506","2020-10-19",1.02
"1507","2020-10-20",0.98
"1508","2020-10-21",0.941
"1509","2020-10-22",1.04
"1510","2020-10-23",1.01
"1511","2020-10-26",0.964
"1512","2020-10-27",0.992
"1513","2020-10-28",0.946
"1514","2020-10-29",0.984
"1515","2020-10-30",0.94
"1516","2020-11-02",1.02
"1517","2020-11-03",1.07
"1518","2020-11-04",1.11
"1519","2020-11-05",1.13
"1520","2020-11-06",1.13
"1521","2020-11-09",1.22
"1522","2020-11-10",1.22
"1523","2020-11-11",1.22
"1524","2020-11-12",1.38
"1525","2020-11-13",1.28
"1526","2020-11-16",1.22
"1527","2020-11-17",1.2
"1528","2020-11-18",1.2
"1529","2020-11-19",1.21
"1530","2020-11-20",1.21
"1531","2020-11-23",1.22
"1532","2020-11-24",1.22
"1533","2020-11-25",1.2
"1534","2020-11-27",1.22
