"","date","ADAP"
"1000","2019-04-25",4.66
"1001","2019-04-26",4.83
"1002","2019-04-29",4.67
"1003","2019-04-30",4.8
"1004","2019-05-01",4.81
"1005","2019-05-02",4.8
"1006","2019-05-03",4.64
"1007","2019-05-06",4.37
"1008","2019-05-07",4.32
"1009","2019-05-08",4.32
"1010","2019-05-09",4.3
"1011","2019-05-10",4.22
"1012","2019-05-13",3.92
"1013","2019-05-14",3.77
"1014","2019-05-15",3.87
"1015","2019-05-16",3.69
"1016","2019-05-17",3.67
"1017","2019-05-20",3.62
"1018","2019-05-21",3.92
"1019","2019-05-22",3.72
"1020","2019-05-23",3.63
"1021","2019-05-24",3.67
"1022","2019-05-28",3.52
"1023","2019-05-29",3.23
"1024","2019-05-30",3.4
"1025","2019-05-31",3.46
"1026","2019-06-03",3.49
"1027","2019-06-04",3.64
"1028","2019-06-05",3.8
"1029","2019-06-06",3.57
"1030","2019-06-07",3.56
"1031","2019-06-10",3.95
"1032","2019-06-11",3.63
"1033","2019-06-12",3.57
"1034","2019-06-13",3.7
"1035","2019-06-14",3.6
"1036","2019-06-17",3.66
"1037","2019-06-18",3.5
"1038","2019-06-19",3.46
"1039","2019-06-20",3.49
"1040","2019-06-21",3.66
"1041","2019-06-24",3.79
"1042","2019-06-25",3.98
"1043","2019-06-26",4.05
"1044","2019-06-27",3.99
"1045","2019-06-28",4.02
"1046","2019-07-01",3.65
"1047","2019-07-02",3.81
"1048","2019-07-03",3.79
"1049","2019-07-05",3.7
"1050","2019-07-08",3.52
"1051","2019-07-09",3.66
"1052","2019-07-10",3.53
"1053","2019-07-11",3.44
"1054","2019-07-12",3.45
"1055","2019-07-15",3.5
"1056","2019-07-16",3.49
"1057","2019-07-17",3.35
"1058","2019-07-18",3.44
"1059","2019-07-19",3.27
"1060","2019-07-22",3.65
"1061","2019-07-23",3.49
"1062","2019-07-24",3.31
"1063","2019-07-25",3.01
"1064","2019-07-26",3.18
"1065","2019-07-29",3.12
"1066","2019-07-30",3.28
"1067","2019-07-31",3.29
"1068","2019-08-01",2.95
"1069","2019-08-02",2.51
"1070","2019-08-05",2.2
"1071","2019-08-06",2.105
"1072","2019-08-07",2.03
"1073","2019-08-08",1.98
"1074","2019-08-09",1.94
"1075","2019-08-12",1.71
"1076","2019-08-13",1.75
"1077","2019-08-14",1.52
"1078","2019-08-15",1.46
"1079","2019-08-16",1.63
"1080","2019-08-19",1.75
"1081","2019-08-20",1.62
"1082","2019-08-21",1.58
"1083","2019-08-22",1.44
"1084","2019-08-23",1.43
"1085","2019-08-26",1.43
"1086","2019-08-27",1.53
"1087","2019-08-28",1.6
"1088","2019-08-29",1.6
"1089","2019-08-30",1.61
"1090","2019-09-03",1.56
"1091","2019-09-04",1.65
"1092","2019-09-05",1.66
"1093","2019-09-06",1.57
"1094","2019-09-09",1.7
"1095","2019-09-10",2.11
"1096","2019-09-11",1.94
"1097","2019-09-12",1.93
"1098","2019-09-13",1.84
"1099","2019-09-16",1.8
"1100","2019-09-17",1.8
"1101","2019-09-18",1.75
"1102","2019-09-19",1.75
"1103","2019-09-20",1.77
"1104","2019-09-23",1.65
"1105","2019-09-24",1.59
"1106","2019-09-25",1.67
"1107","2019-09-26",1.56
"1108","2019-09-27",1.47
"1109","2019-09-30",1.51
"1110","2019-10-01",1.43
"1111","2019-10-02",1.4
"1112","2019-10-03",1.28
"1113","2019-10-04",1.22
"1114","2019-10-07",1.1
"1115","2019-10-08",1.01
"1116","2019-10-09",1.08
"1117","2019-10-10",1.08
"1118","2019-10-11",1.06
"1119","2019-10-14",1.02
"1120","2019-10-15",1.02
"1121","2019-10-16",1
"1122","2019-10-17",1
"1123","2019-10-18",0.969
"1124","2019-10-21",0.99
"1125","2019-10-22",0.997
"1126","2019-10-23",0.994
"1127","2019-10-24",0.894
"1128","2019-10-25",0.886
"1129","2019-10-28",0.898
"1130","2019-10-29",0.89
"1131","2019-10-30",0.88
"1132","2019-10-31",0.88
"1133","2019-11-01",0.96
"1134","2019-11-04",1.1
"1135","2019-11-05",1.1
"1136","2019-11-06",0.92
"1137","2019-11-07",0.9
"1138","2019-11-08",0.884
"1139","2019-11-11",0.818
"1140","2019-11-12",0.856
"1141","2019-11-13",0.85
"1142","2019-11-14",0.8
"1143","2019-11-15",0.725
"1144","2019-11-18",0.764
"1145","2019-11-19",0.81
"1146","2019-11-20",0.87
"1147","2019-11-21",0.82
"1148","2019-11-22",0.836
"1149","2019-11-25",0.88
"1150","2019-11-26",0.901
"1151","2019-11-27",0.955
"1152","2019-11-29",1.17
"1153","2019-12-02",1.19
"1154","2019-12-03",1.26
"1155","2019-12-04",1.22
"1156","2019-12-05",1.14
"1157","2019-12-06",1.12
"1158","2019-12-09",1.14
"1159","2019-12-10",1.15
"1160","2019-12-11",1.22
"1161","2019-12-12",1.24
"1162","2019-12-13",1.22
"1163","2019-12-16",1.33
"1164","2019-12-17",1.28
"1165","2019-12-18",1.34
"1166","2019-12-19",1.39
"1167","2019-12-20",1.31
"1168","2019-12-23",1.33
"1169","2019-12-24",1.35
"1170","2019-12-26",1.38
"1171","2019-12-27",1.38
"1172","2019-12-30",1.16
"1173","2019-12-31",1.2
"1174","2020-01-02",1.22
"1175","2020-01-03",1.2
"1176","2020-01-06",1.21
"1177","2020-01-07",1.27
"1178","2020-01-08",1.26
"1179","2020-01-09",1.37
"1180","2020-01-10",1.33
"1181","2020-01-13",3.99
"1182","2020-01-14",4.04
"1183","2020-01-15",4.44
"1184","2020-01-16",4.49
"1185","2020-01-17",4.52
"1186","2020-01-21",4.14
"1187","2020-01-22",4
"1188","2020-01-23",4.03
"1189","2020-01-24",3.92
"1190","2020-01-27",3.68
"1191","2020-01-28",3.96
"1192","2020-01-29",4.05
"1193","2020-01-30",4
"1194","2020-01-31",3.9
"1195","2020-02-03",4.04
"1196","2020-02-04",4.04
"1197","2020-02-05",4.5
"1198","2020-02-06",4.15
"1199","2020-02-07",4.08
"1200","2020-02-10",4.19
"1201","2020-02-11",4.16
"1202","2020-02-12",4.17
"1203","2020-02-13",3.97
"1204","2020-02-14",4.02
"1205","2020-02-18",4.02
"1206","2020-02-19",3.98
"1207","2020-02-20",3.95
"1208","2020-02-21",3.75
"1209","2020-02-24",3.58
"1210","2020-02-25",3.42
"1211","2020-02-26",3.51
"1212","2020-02-27",3.66
"1213","2020-02-28",3.62
"1214","2020-03-02",3.55
"1215","2020-03-03",3.5
"1216","2020-03-04",3.46
"1217","2020-03-05",3.72
"1218","2020-03-06",3.49
"1219","2020-03-09",2.96
"1220","2020-03-10",3.06
"1221","2020-03-11",2.94
"1222","2020-03-12",2.63
"1223","2020-03-13",2.72
"1224","2020-03-16",2.25
"1225","2020-03-17",2.72
"1226","2020-03-18",2.61
"1227","2020-03-19",2.77
"1228","2020-03-20",2.62
"1229","2020-03-23",2.81
"1230","2020-03-24",3.08
"1231","2020-03-25",2.84
"1232","2020-03-26",2.86
"1233","2020-03-27",2.85
"1234","2020-03-30",2.75
"1235","2020-03-31",2.72
"1236","2020-04-01",2.58
"1237","2020-04-02",2.87
"1238","2020-04-03",2.63
"1239","2020-04-06",3
"1240","2020-04-07",2.83
"1241","2020-04-08",2.81
"1242","2020-04-09",3.01
"1243","2020-04-13",3.33
"1244","2020-04-14",3.45
"1245","2020-04-15",3.3
"1246","2020-04-16",3.43
"1247","2020-04-17",3.47
"1248","2020-04-20",3.58
"1249","2020-04-21",3.62
"1250","2020-04-22",3.39
"1251","2020-04-23",3.38
"1252","2020-04-24",3.45
"1253","2020-04-27",3.4
"1254","2020-04-28",3.53
"1255","2020-04-29",3.83
"1256","2020-04-30",3.36
"1257","2020-05-01",3.35
"1258","2020-05-04",3.36
"1259","2020-05-05",3.54
"1260","2020-05-06",3.64
"1261","2020-05-07",3.57
"1262","2020-05-08",4.44
"1263","2020-05-11",4.57
"1264","2020-05-12",4.93
"1265","2020-05-13",4.54
"1266","2020-05-14",4.35
"1267","2020-05-15",4.65
"1268","2020-05-18",5.24
"1269","2020-05-19",5.17
"1270","2020-05-20",5.47
"1271","2020-05-21",5.87
"1272","2020-05-22",5.77
"1273","2020-05-26",5.3
"1274","2020-05-27",4.78
"1275","2020-05-28",4.86
"1276","2020-05-29",11.07
"1277","2020-06-01",11.64
"1278","2020-06-02",12.1
"1279","2020-06-03",11.89
"1280","2020-06-04",11.39
"1281","2020-06-05",11.25
"1282","2020-06-08",11.12
"1283","2020-06-09",11.15
"1284","2020-06-10",10.89
"1285","2020-06-11",9.57
"1286","2020-06-12",9.94
"1287","2020-06-15",10.43
"1288","2020-06-16",10.51
"1289","2020-06-17",10.04
"1290","2020-06-18",10
"1291","2020-06-19",10.16
"1292","2020-06-22",9.55
"1293","2020-06-23",9.63
"1294","2020-06-24",9.59
"1295","2020-06-25",9.31
"1296","2020-06-26",9.48
"1297","2020-06-29",9.29
"1298","2020-06-30",10.01
"1299","2020-07-01",9.99
"1300","2020-07-02",9.79
"1301","2020-07-06",9.47
"1302","2020-07-07",9.68
"1303","2020-07-08",9.4
"1304","2020-07-09",9.31
"1305","2020-07-10",9.23
"1306","2020-07-13",8.94
"1307","2020-07-14",8.5
"1308","2020-07-15",8.74
"1309","2020-07-16",8.54
"1310","2020-07-17",8.6
"1311","2020-07-20",9.06
"1312","2020-07-21",9.56
"1313","2020-07-22",9.93
"1314","2020-07-23",9.31
"1315","2020-07-24",8.8
"1316","2020-07-27",9.08
"1317","2020-07-28",8.91
"1318","2020-07-29",8.97
"1319","2020-07-30",9
"1320","2020-07-31",9.35
"1321","2020-08-03",9.05
"1322","2020-08-04",8.92
"1323","2020-08-05",8.72
"1324","2020-08-06",8.06
"1325","2020-08-07",7.98
"1326","2020-08-10",8.28
"1327","2020-08-11",8.13
"1328","2020-08-12",7.91
"1329","2020-08-13",7.86
"1330","2020-08-14",8.01
"1331","2020-08-17",8.84
"1332","2020-08-18",8.68
"1333","2020-08-19",8.99
"1334","2020-08-20",8.78
"1335","2020-08-21",8.43
"1336","2020-08-24",8.33
"1337","2020-08-25",8.71
"1338","2020-08-26",8.35
"1339","2020-08-27",8.14
"1340","2020-08-28",7.92
"1341","2020-08-31",8.7
"1342","2020-09-01",8.52
"1343","2020-09-02",8.38
"1344","2020-09-03",7.82
"1345","2020-09-04",7.94
"1346","2020-09-08",7.89
"1347","2020-09-09",8
"1348","2020-09-10",8.1
"1349","2020-09-11",7.94
"1350","2020-09-14",9.42
"1351","2020-09-15",10.08
"1352","2020-09-16",10.78
"1353","2020-09-17",10.75
"1354","2020-09-18",10.43
"1355","2020-09-21",9.31
"1356","2020-09-22",8.71
"1357","2020-09-23",7.95
"1358","2020-09-24",7.75
"1359","2020-09-25",7.87
"1360","2020-09-28",7.84
"1361","2020-09-29",7.66
"1362","2020-09-30",7.98
"1363","2020-10-01",8.36
"1364","2020-10-02",8.01
"1365","2020-10-05",8.46
"1366","2020-10-06",8.3
"1367","2020-10-07",8.66
"1368","2020-10-08",8.14
"1369","2020-10-09",8.21
"1370","2020-10-12",8.36
"1371","2020-10-13",9.2
"1372","2020-10-14",7.95
"1373","2020-10-15",7.9
"1374","2020-10-16",6.31
"1375","2020-10-19",5.6
"1376","2020-10-20",5.39
"1377","2020-10-21",4.53
"1378","2020-10-22",4.3
"1379","2020-10-23",4.8
"1380","2020-10-26",4.87
"1381","2020-10-27",4.78
"1382","2020-10-28",4.4
"1383","2020-10-29",4.53
"1384","2020-10-30",4.51
"1385","2020-11-02",5.15
"1386","2020-11-03",5.23
"1387","2020-11-04",5.3
"1388","2020-11-05",5.31
"1389","2020-11-06",5.21
"1390","2020-11-09",5.22
"1391","2020-11-10",4.88
"1392","2020-11-11",4.89
"1393","2020-11-12",4.8
"1394","2020-11-13",4.99
"1395","2020-11-16",5.03
"1396","2020-11-17",4.82
"1397","2020-11-18",4.75
"1398","2020-11-19",4.72
"1399","2020-11-20",4.97
"1400","2020-11-23",4.55
"1401","2020-11-24",4.37
"1402","2020-11-25",4.61
"1403","2020-11-27",4.91
