"","date","APEI"
"377","2009-05-11",33.360001
"378","2009-05-12",34.43
"379","2009-05-13",33.43
"380","2009-05-14",34.52
"381","2009-05-15",36.849998
"382","2009-05-18",36
"383","2009-05-19",36.029999
"384","2009-05-20",36.060001
"385","2009-05-21",36.150002
"386","2009-05-22",36.459999
"387","2009-05-26",36.259998
"388","2009-05-27",34.93
"389","2009-05-28",32.869999
"390","2009-05-29",32.669998
"391","2009-06-01",33.369999
"392","2009-06-02",34.720001
"393","2009-06-03",35.43
"394","2009-06-04",34.580002
"395","2009-06-05",34.560001
"396","2009-06-08",34.130001
"397","2009-06-09",34.130001
"398","2009-06-10",34.509998
"399","2009-06-11",35.080002
"400","2009-06-12",35.07
"401","2009-06-15",36.029999
"402","2009-06-16",36.52
"403","2009-06-17",37.73
"404","2009-06-18",38.400002
"405","2009-06-19",38.990002
"406","2009-06-22",37.439999
"407","2009-06-23",36.810001
"408","2009-06-24",36.5
"409","2009-06-25",38.189999
"410","2009-06-26",39.209999
"411","2009-06-29",38.290001
"412","2009-06-30",39.549999
"413","2009-07-01",39.040001
"414","2009-07-02",37.509998
"415","2009-07-06",36.27
"416","2009-07-07",35.529999
"417","2009-07-08",35.380001
"418","2009-07-09",35.110001
"419","2009-07-10",34.900002
"420","2009-07-13",35.02
"421","2009-07-14",35.630001
"422","2009-07-15",36
"423","2009-07-16",36.200001
"424","2009-07-17",35.990002
"425","2009-07-20",35.5
"426","2009-07-21",35.040001
"427","2009-07-22",35.549999
"428","2009-07-23",35.450001
"429","2009-07-24",34.549999
"430","2009-07-27",34
"431","2009-07-28",34.240002
"432","2009-07-29",34.830002
"433","2009-07-30",35.02
"434","2009-07-31",35.369999
"435","2009-08-03",35.439999
"436","2009-08-04",36.32
"437","2009-08-05",33.57
"438","2009-08-06",32.98
"439","2009-08-07",32.700001
"440","2009-08-10",33.290001
"441","2009-08-11",32.790001
"442","2009-08-12",33.07
"443","2009-08-13",34.599998
"444","2009-08-14",34.700001
"445","2009-08-17",34.32
"446","2009-08-18",34.07
"447","2009-08-19",34.98
"448","2009-08-20",35.66
"449","2009-08-21",35.560001
"450","2009-08-24",35.400002
"451","2009-08-25",34.490002
"452","2009-08-26",34.689999
"453","2009-08-27",34.66
"454","2009-08-28",34.529999
"455","2009-08-31",34.650002
"456","2009-09-01",34.209999
"457","2009-09-02",33.84
"458","2009-09-03",34.459999
"459","2009-09-04",34.68
"460","2009-09-08",35.200001
"461","2009-09-09",35.080002
"462","2009-09-10",34.610001
"463","2009-09-11",34.110001
"464","2009-09-14",33.919998
"465","2009-09-15",33.98
"466","2009-09-16",34.169998
"467","2009-09-17",34.880001
"468","2009-09-18",34.700001
"469","2009-09-21",35.779999
"470","2009-09-22",35
"471","2009-09-23",34.41
"472","2009-09-24",33.880001
"473","2009-09-25",33.73
"474","2009-09-28",34.380001
"475","2009-09-29",34.400002
"476","2009-09-30",34.73
"477","2009-10-01",34.360001
"478","2009-10-02",34.73
"479","2009-10-05",34.349998
"480","2009-10-06",34.599998
"481","2009-10-07",35.34
"482","2009-10-08",36.830002
"483","2009-10-09",37
"484","2009-10-12",36.490002
"485","2009-10-13",36.66
"486","2009-10-14",36.849998
"487","2009-10-15",36.380001
"488","2009-10-16",35.639999
"489","2009-10-19",36
"490","2009-10-20",36.389999
"491","2009-10-21",36.470001
"492","2009-10-22",36.549999
"493","2009-10-23",35.880001
"494","2009-10-26",35.18
"495","2009-10-27",34.610001
"496","2009-10-28",33.150002
"497","2009-10-29",32.43
"498","2009-10-30",31.9
"499","2009-11-02",32.209999
"500","2009-11-03",32.25
"501","2009-11-04",31.92
"502","2009-11-05",32.529999
"503","2009-11-06",33.970001
"504","2009-11-09",33.389999
"505","2009-11-10",32.73
"506","2009-11-11",32.849998
"507","2009-11-12",32.93
"508","2009-11-13",33.130001
"509","2009-11-16",33.779999
"510","2009-11-17",34.299999
"511","2009-11-18",33.709999
"512","2009-11-19",32.380001
"513","2009-11-20",32.139999
"514","2009-11-23",32.799999
"515","2009-11-24",32.369999
"516","2009-11-25",32.189999
"517","2009-11-27",31.57
"518","2009-11-30",32.029999
"519","2009-12-01",31.459999
"520","2009-12-02",31.129999
"521","2009-12-03",30.299999
"522","2009-12-04",31.23
"523","2009-12-07",32
"524","2009-12-08",32.470001
"525","2009-12-09",32.880001
"526","2009-12-10",32.860001
"527","2009-12-11",33.380001
"528","2009-12-14",34.41
"529","2009-12-15",34.400002
"530","2009-12-16",34.240002
"531","2009-12-17",33.529999
"532","2009-12-18",32.790001
"533","2009-12-21",32.84
"534","2009-12-22",33.119999
"535","2009-12-23",33.32
"536","2009-12-24",33.689999
"537","2009-12-28",33.619999
"538","2009-12-29",34.150002
"539","2009-12-30",34.919998
"540","2009-12-31",34.360001
"541","2010-01-04",34.799999
"542","2010-01-05",33.860001
"543","2010-01-06",35.48
"544","2010-01-07",36.200001
"545","2010-01-08",37.209999
"546","2010-01-11",37.040001
"547","2010-01-12",37.060001
"548","2010-01-13",37.860001
"549","2010-01-14",38.259998
"550","2010-01-15",37.290001
"551","2010-01-19",37.700001
"552","2010-01-20",37.259998
"553","2010-01-21",36.639999
"554","2010-01-22",37.07
"555","2010-01-25",37.029999
"556","2010-01-26",36.830002
"557","2010-01-27",38.25
"558","2010-01-28",39.669998
"559","2010-01-29",38.139999
"560","2010-02-01",37.75
"561","2010-02-02",38.189999
"562","2010-02-03",39.450001
"563","2010-02-04",39.25
"564","2010-02-05",38.73
"565","2010-02-08",38.720001
"566","2010-02-09",39.119999
"567","2010-02-10",39.790001
"568","2010-02-11",39.84
"569","2010-02-12",40.5
"570","2010-02-16",40.299999
"571","2010-02-17",40.18
"572","2010-02-18",40.720001
"573","2010-02-19",40.34
"574","2010-02-22",39.490002
"575","2010-02-23",42.450001
"576","2010-02-24",42.91
"577","2010-02-25",43.639999
"578","2010-02-26",43.259998
"579","2010-03-01",43.52
"580","2010-03-02",43.389999
"581","2010-03-03",44.189999
"582","2010-03-04",43.970001
"583","2010-03-05",43.610001
"584","2010-03-08",43.939999
"585","2010-03-09",43.439999
"586","2010-03-10",44.77
"587","2010-03-11",45.610001
"588","2010-03-12",44.200001
"589","2010-03-15",44.630001
"590","2010-03-16",45.73
"591","2010-03-17",46.139999
"592","2010-03-18",46.73
"593","2010-03-19",45.52
"594","2010-03-22",46.299999
"595","2010-03-23",46.75
"596","2010-03-24",45.029999
"597","2010-03-25",44.950001
"598","2010-03-26",45.790001
"599","2010-03-29",46.029999
"600","2010-03-30",46.91
"601","2010-03-31",46.599998
"602","2010-04-01",46.389999
"603","2010-04-05",46.27
"604","2010-04-06",45.950001
"605","2010-04-07",46.02
"606","2010-04-08",45.709999
"607","2010-04-09",46.029999
"608","2010-04-12",45.5
"609","2010-04-13",45.84
"610","2010-04-14",45.290001
"611","2010-04-15",45.860001
"612","2010-04-16",45.799999
"613","2010-04-19",46.009998
"614","2010-04-20",46
"615","2010-04-21",45.77
"616","2010-04-22",46.07
"617","2010-04-23",46.16
"618","2010-04-26",44.950001
"619","2010-04-27",44.02
"620","2010-04-28",44.25
"621","2010-04-29",44.330002
"622","2010-04-30",42.349998
"623","2010-05-03",44.509998
"624","2010-05-04",42.970001
"625","2010-05-05",42.959999
"626","2010-05-06",42.349998
"627","2010-05-07",42
"628","2010-05-10",42.91
"629","2010-05-11",42.799999
"630","2010-05-12",44.860001
"631","2010-05-13",45.279999
"632","2010-05-14",44.939999
"633","2010-05-17",45.450001
"634","2010-05-18",44.619999
"635","2010-05-19",44.060001
"636","2010-05-20",42.900002
"637","2010-05-21",41.650002
"638","2010-05-24",41.880001
"639","2010-05-25",41.389999
"640","2010-05-26",41.68
"641","2010-05-27",41.580002
"642","2010-05-28",40.889999
"643","2010-06-01",40.349998
"644","2010-06-02",41.130001
"645","2010-06-03",42.240002
"646","2010-06-04",46.240002
"647","2010-06-07",46.459999
"648","2010-06-08",46.139999
"649","2010-06-09",45.5
"650","2010-06-10",46.16
"651","2010-06-11",47.48
"652","2010-06-14",46.619999
"653","2010-06-15",46.279999
"654","2010-06-16",47.310001
"655","2010-06-17",47.34
"656","2010-06-18",47.990002
"657","2010-06-21",48
"658","2010-06-22",46.439999
"659","2010-06-23",45.389999
"660","2010-06-24",45.57
"661","2010-06-25",45.419998
"662","2010-06-28",45.369999
"663","2010-06-29",44.41
"664","2010-06-30",43.700001
"665","2010-07-01",42.419998
"666","2010-07-02",41.400002
"667","2010-07-06",41.299999
"668","2010-07-07",42.98
"669","2010-07-08",43.240002
"670","2010-07-09",43.150002
"671","2010-07-12",42.43
"672","2010-07-13",43.540001
"673","2010-07-14",44.139999
"674","2010-07-15",43.049999
"675","2010-07-16",42.669998
"676","2010-07-19",43.98
"677","2010-07-20",44.740002
"678","2010-07-21",43.150002
"679","2010-07-22",43.98
"680","2010-07-23",46.029999
"681","2010-07-26",45.98
"682","2010-07-27",45.900002
"683","2010-07-28",45.439999
"684","2010-07-29",45.189999
"685","2010-07-30",44.66
"686","2010-08-02",44.779999
"687","2010-08-03",44.630001
"688","2010-08-04",44.790001
"689","2010-08-05",42.669998
"690","2010-08-06",28.959999
"691","2010-08-09",27.709999
"692","2010-08-10",27.59
"693","2010-08-11",26.57
"694","2010-08-12",25.629999
"695","2010-08-13",24.700001
"696","2010-08-16",24.92
"697","2010-08-17",24.559999
"698","2010-08-18",25.290001
"699","2010-08-19",25.040001
"700","2010-08-20",24.950001
"701","2010-08-23",24.809999
"702","2010-08-24",24.67
"703","2010-08-25",24.690001
"704","2010-08-26",25.559999
"705","2010-08-27",24.9
"706","2010-08-30",24.91
"707","2010-08-31",24.85
"708","2010-09-01",25.58
"709","2010-09-02",26.33
"710","2010-09-03",26.41
"711","2010-09-07",26.209999
"712","2010-09-08",26.5
"713","2010-09-09",27.110001
"714","2010-09-10",26.950001
"715","2010-09-13",28.110001
"716","2010-09-14",27.83
"717","2010-09-15",27.959999
"718","2010-09-16",29.15
"719","2010-09-17",29.639999
"720","2010-09-20",30.309999
"721","2010-09-21",30.4
"722","2010-09-22",31.17
"723","2010-09-23",31.440001
"724","2010-09-24",32.080002
"725","2010-09-27",31.889999
"726","2010-09-28",32.299999
"727","2010-09-29",32.41
"728","2010-09-30",32.860001
"729","2010-10-01",33.299999
"730","2010-10-04",32.209999
"731","2010-10-05",32.860001
"732","2010-10-06",32.790001
"733","2010-10-07",32.830002
"734","2010-10-08",32.75
"735","2010-10-11",33.5
"736","2010-10-12",33.540001
"737","2010-10-13",33.970001
"738","2010-10-14",31.809999
"739","2010-10-15",31.91
"740","2010-10-18",33.049999
"741","2010-10-19",32.18
"742","2010-10-20",32.900002
"743","2010-10-21",32.799999
"744","2010-10-22",33.23
"745","2010-10-25",33.27
"746","2010-10-26",30.01
"747","2010-10-27",29.700001
"748","2010-10-28",28.040001
"749","2010-10-29",27.959999
"750","2010-11-01",26.32
"751","2010-11-02",27.02
"752","2010-11-03",28.040001
"753","2010-11-04",27.139999
"754","2010-11-05",26.75
"755","2010-11-08",27.07
"756","2010-11-09",33.110001
"757","2010-11-10",34.07
"758","2010-11-11",33.529999
"759","2010-11-12",32.93
"760","2010-11-15",34.110001
"761","2010-11-16",34.099998
"762","2010-11-17",34.43
"763","2010-11-18",34.310001
"764","2010-11-19",34.349998
"765","2010-11-22",33.68
"766","2010-11-23",33.59
"767","2010-11-24",34.029999
"768","2010-11-26",34.669998
"769","2010-11-29",34.66
"770","2010-11-30",34.169998
"771","2010-12-01",33.5
"772","2010-12-02",34.360001
"773","2010-12-03",33.990002
"774","2010-12-06",34.540001
"775","2010-12-07",35.200001
"776","2010-12-08",36.709999
"777","2010-12-09",34.310001
"778","2010-12-10",35.299999
"779","2010-12-13",33.849998
"780","2010-12-14",34.580002
"781","2010-12-15",34.759998
"782","2010-12-16",34.75
"783","2010-12-17",35.52
"784","2010-12-20",35.810001
"785","2010-12-21",36.049999
"786","2010-12-22",36.66
"787","2010-12-23",36.740002
"788","2010-12-27",36.720001
"789","2010-12-28",36.73
"790","2010-12-29",36.720001
"791","2010-12-30",37.25
"792","2010-12-31",37.240002
"793","2011-01-03",37.52
"794","2011-01-04",37.139999
"795","2011-01-05",37.650002
"796","2011-01-06",39.310001
"797","2011-01-07",38.709999
"798","2011-01-10",34.439999
"799","2011-01-11",35.75
"800","2011-01-12",36
"801","2011-01-13",36
"802","2011-01-14",36.470001
"803","2011-01-18",36.68
"804","2011-01-19",35.59
"805","2011-01-20",35.450001
"806","2011-01-21",35.060001
"807","2011-01-24",35.57
"808","2011-01-25",35.740002
"809","2011-01-26",36.759998
"810","2011-01-27",35.77
"811","2011-01-28",34.150002
"812","2011-01-31",33.560001
"813","2011-02-01",35.23
"814","2011-02-02",35.57
"815","2011-02-03",36.220001
"816","2011-02-04",36.779999
"817","2011-02-07",37.139999
"818","2011-02-08",37.810001
"819","2011-02-09",37.810001
"820","2011-02-10",38.099998
"821","2011-02-11",38.5
"822","2011-02-14",38.740002
"823","2011-02-15",36.349998
"824","2011-02-16",36.790001
"825","2011-02-17",35.09
"826","2011-02-18",43.490002
"827","2011-02-22",41.98
"828","2011-02-23",41.23
"829","2011-02-24",42.830002
"830","2011-02-25",43.110001
"831","2011-02-28",42.419998
"832","2011-03-01",42
"833","2011-03-02",42.07
"834","2011-03-03",43.290001
"835","2011-03-04",43.439999
"836","2011-03-07",42.34
"837","2011-03-08",42.279999
"838","2011-03-09",42.07
"839","2011-03-10",41.810001
"840","2011-03-11",41.509998
"841","2011-03-14",41.560001
"842","2011-03-15",40.939999
"843","2011-03-16",39.860001
"844","2011-03-17",39.529999
"845","2011-03-18",39.889999
"846","2011-03-21",40.939999
"847","2011-03-22",41.25
"848","2011-03-23",40.900002
"849","2011-03-24",40.75
"850","2011-03-25",39.860001
"851","2011-03-28",40.02
"852","2011-03-29",39.169998
"853","2011-03-30",40.09
"854","2011-03-31",40.450001
"855","2011-04-01",40.849998
"856","2011-04-04",41.16
"857","2011-04-05",41.43
"858","2011-04-06",42.700001
"859","2011-04-07",41.880001
"860","2011-04-08",41.950001
"861","2011-04-11",41.959999
"862","2011-04-12",41.549999
"863","2011-04-13",41.720001
"864","2011-04-14",42.029999
"865","2011-04-15",42.09
"866","2011-04-18",41.91
"867","2011-04-19",41.299999
"868","2011-04-20",41.34
"869","2011-04-21",43.240002
"870","2011-04-25",43.639999
"871","2011-04-26",44.25
"872","2011-04-27",43.18
"873","2011-04-28",42.66
"874","2011-04-29",42.25
"875","2011-05-02",42.77
"876","2011-05-03",43.009998
"877","2011-05-04",42.810001
"878","2011-05-05",43.200001
"879","2011-05-06",43
"880","2011-05-09",43.610001
"881","2011-05-10",45.189999
"882","2011-05-11",42.98
"883","2011-05-12",43.869999
"884","2011-05-13",44.049999
"885","2011-05-16",43.400002
"886","2011-05-17",43.48
"887","2011-05-18",43.880001
"888","2011-05-19",43.810001
"889","2011-05-20",43.509998
"890","2011-05-23",43.290001
"891","2011-05-24",43.400002
"892","2011-05-25",44.029999
"893","2011-05-26",43.66
"894","2011-05-27",43.799999
"895","2011-05-31",43.779999
"896","2011-06-01",43.5
"897","2011-06-02",44.209999
"898","2011-06-03",43.900002
"899","2011-06-06",43.450001
"900","2011-06-07",43.119999
"901","2011-06-08",41.799999
"902","2011-06-09",42.25
"903","2011-06-10",40.470001
"904","2011-06-13",40.369999
"905","2011-06-14",41.48
"906","2011-06-15",40.490002
"907","2011-06-16",40.84
"908","2011-06-17",41.509998
"909","2011-06-20",41.549999
"910","2011-06-21",42.200001
"911","2011-06-22",41.709999
"912","2011-06-23",42.68
"913","2011-06-24",42.610001
"914","2011-06-27",43.470001
"915","2011-06-28",44.389999
"916","2011-06-29",43.790001
"917","2011-06-30",44.509998
"918","2011-07-01",45.669998
"919","2011-07-05",45.610001
"920","2011-07-06",45.889999
"921","2011-07-07",47.759998
"922","2011-07-08",48.610001
"923","2011-07-11",47.290001
"924","2011-07-12",48.349998
"925","2011-07-13",48.400002
"926","2011-07-14",47.099998
"927","2011-07-15",47.849998
"928","2011-07-18",47.549999
"929","2011-07-19",48.630001
"930","2011-07-20",49
"931","2011-07-21",48.950001
"932","2011-07-22",48.880001
"933","2011-07-25",48.32
"934","2011-07-26",47.459999
"935","2011-07-27",46.34
"936","2011-07-28",45.189999
"937","2011-07-29",45.57
"938","2011-08-01",45.580002
"939","2011-08-02",45.290001
"940","2011-08-03",46.73
"941","2011-08-04",46.200001
"942","2011-08-05",44.439999
"943","2011-08-08",41.18
"944","2011-08-09",41.990002
"945","2011-08-10",40.009998
"946","2011-08-11",41.459999
"947","2011-08-12",42.790001
"948","2011-08-15",39.639999
"949","2011-08-16",38.689999
"950","2011-08-17",38.139999
"951","2011-08-18",36.18
"952","2011-08-19",34.84
"953","2011-08-22",35.240002
"954","2011-08-23",37.939999
"955","2011-08-24",39.16
"956","2011-08-25",38.549999
