"","date","NLY"
"985","2010-11-29",18.09
"986","2010-11-30",18.190001
"987","2010-12-01",18.209999
"988","2010-12-02",18.280001
"989","2010-12-03",18.200001
"990","2010-12-06",18.17
"991","2010-12-07",18.120001
"992","2010-12-08",17.889999
"993","2010-12-09",17.93
"994","2010-12-10",18.110001
"995","2010-12-13",18.219999
"996","2010-12-14",18.209999
"997","2010-12-15",17.82
"998","2010-12-16",18
"999","2010-12-17",18.08
"1000","2010-12-20",18.26
"1001","2010-12-21",18.299999
"1002","2010-12-22",18.32
"1003","2010-12-23",17.85
"1004","2010-12-27",17.83
"1005","2010-12-28",17.83
"1006","2010-12-29",17.84
"1007","2010-12-30",17.91
"1008","2010-12-31",17.92
"1009","2011-01-03",17.870001
"1010","2011-01-04",17.35
"1011","2011-01-05",17.549999
"1012","2011-01-06",17.65
"1013","2011-01-07",17.780001
"1014","2011-01-10",17.719999
"1015","2011-01-11",17.790001
"1016","2011-01-12",17.790001
"1017","2011-01-13",17.65
"1018","2011-01-14",17.75
"1019","2011-01-18",17.84
"1020","2011-01-19",17.620001
"1021","2011-01-20",17.610001
"1022","2011-01-21",17.639999
"1023","2011-01-24",17.780001
"1024","2011-01-25",17.77
"1025","2011-01-26",17.82
"1026","2011-01-27",17.99
"1027","2011-01-28",17.83
"1028","2011-01-31",17.83
"1029","2011-02-01",17.92
"1030","2011-02-02",17.99
"1031","2011-02-03",17.92
"1032","2011-02-04",17.66
"1033","2011-02-07",17.860001
"1034","2011-02-08",17.93
"1035","2011-02-09",18
"1036","2011-02-10",17.92
"1037","2011-02-11",17.950001
"1038","2011-02-14",17.940001
"1039","2011-02-15",17.370001
"1040","2011-02-16",17.43
"1041","2011-02-17",17.59
"1042","2011-02-18",17.6
"1043","2011-02-22",17.559999
"1044","2011-02-23",17.58
"1045","2011-02-24",17.719999
"1046","2011-02-25",17.75
"1047","2011-02-28",17.93
"1048","2011-03-01",17.91
"1049","2011-03-02",17.92
"1050","2011-03-03",17.91
"1051","2011-03-04",17.879999
"1052","2011-03-07",17.9
"1053","2011-03-08",17.74
"1054","2011-03-09",17.85
"1055","2011-03-10",17.799999
"1056","2011-03-11",17.709999
"1057","2011-03-14",17.879999
"1058","2011-03-15",17.75
"1059","2011-03-16",17.77
"1060","2011-03-17",17.74
"1061","2011-03-18",17.85
"1062","2011-03-21",18.030001
"1063","2011-03-22",17.83
"1064","2011-03-23",18.08
"1065","2011-03-24",18.1
"1066","2011-03-25",18.120001
"1067","2011-03-28",18.030001
"1068","2011-03-29",17.440001
"1069","2011-03-30",17.51
"1070","2011-03-31",17.450001
"1071","2011-04-01",17.42
"1072","2011-04-04",17.5
"1073","2011-04-05",17.459999
"1074","2011-04-06",17.51
"1075","2011-04-07",17.41
"1076","2011-04-08",17.23
"1077","2011-04-11",17.389999
"1078","2011-04-12",17.200001
"1079","2011-04-13",17.290001
"1080","2011-04-14",17.469999
"1081","2011-04-15",17.41
"1082","2011-04-18",17.35
"1083","2011-04-19",17.35
"1084","2011-04-20",17.43
"1085","2011-04-21",17.58
"1086","2011-04-25",17.610001
"1087","2011-04-26",17.709999
"1088","2011-04-27",17.790001
"1089","2011-04-28",17.83
"1090","2011-04-29",17.84
"1091","2011-05-02",17.85
"1092","2011-05-03",17.92
"1093","2011-05-04",17.93
"1094","2011-05-05",17.940001
"1095","2011-05-06",17.950001
"1096","2011-05-09",18.07
"1097","2011-05-10",17.950001
"1098","2011-05-11",17.91
"1099","2011-05-12",17.82
"1100","2011-05-13",17.67
"1101","2011-05-16",17.76
"1102","2011-05-17",17.84
"1103","2011-05-18",17.879999
"1104","2011-05-19",17.940001
"1105","2011-05-20",18
"1106","2011-05-23",18.01
"1107","2011-05-24",18.01
"1108","2011-05-25",17.950001
"1109","2011-05-26",18.049999
"1110","2011-05-27",18.07
"1111","2011-05-31",18.129999
"1112","2011-06-01",18.07
"1113","2011-06-02",18.16
"1114","2011-06-03",18.219999
"1115","2011-06-06",18.200001
"1116","2011-06-07",18.290001
"1117","2011-06-08",18.48
"1118","2011-06-09",18.42
"1119","2011-06-10",18.18
"1120","2011-06-13",18.309999
"1121","2011-06-14",18.389999
"1122","2011-06-15",18.35
"1123","2011-06-16",18.42
"1124","2011-06-17",18.4
"1125","2011-06-20",18.5
"1126","2011-06-21",18.5
"1127","2011-06-22",18.59
"1128","2011-06-23",18.719999
"1129","2011-06-24",18.700001
"1130","2011-06-27",18.67
"1131","2011-06-28",17.870001
"1132","2011-06-29",17.969999
"1133","2011-06-30",18.040001
"1134","2011-07-01",18.200001
"1135","2011-07-05",18.26
"1136","2011-07-06",18.370001
"1137","2011-07-07",18.530001
"1138","2011-07-08",18.52
"1139","2011-07-11",18.32
"1140","2011-07-12",18.049999
"1141","2011-07-13",18.1
"1142","2011-07-14",17.889999
"1143","2011-07-15",17.959999
"1144","2011-07-18",17.790001
"1145","2011-07-19",17.940001
"1146","2011-07-20",17.959999
"1147","2011-07-21",17.889999
"1148","2011-07-22",18.02
"1149","2011-07-25",17.540001
"1150","2011-07-26",17.58
"1151","2011-07-27",17.200001
"1152","2011-07-28",17.27
"1153","2011-07-29",16.780001
"1154","2011-08-01",17.49
"1155","2011-08-02",17.35
"1156","2011-08-03",17.93
"1157","2011-08-04",17.450001
"1158","2011-08-05",17.530001
"1159","2011-08-08",16.34
"1160","2011-08-09",17.860001
"1161","2011-08-10",17.48
"1162","2011-08-11",17.83
"1163","2011-08-12",17.879999
"1164","2011-08-15",18.35
"1165","2011-08-16",18.25
"1166","2011-08-17",18.309999
"1167","2011-08-18",18.1
"1168","2011-08-19",17.790001
"1169","2011-08-22",18.049999
"1170","2011-08-23",18.27
"1171","2011-08-24",17.959999
"1172","2011-08-25",17.290001
"1173","2011-08-26",17.6
"1174","2011-08-29",17.709999
"1175","2011-08-30",18.049999
"1176","2011-08-31",18.129999
"1177","2011-09-01",17.42
"1178","2011-09-02",17.370001
"1179","2011-09-06",17.51
"1180","2011-09-07",17.5
"1181","2011-09-08",17.51
"1182","2011-09-09",17.809999
"1183","2011-09-12",17.950001
"1184","2011-09-13",17.9
"1185","2011-09-14",17.98
"1186","2011-09-15",17.92
"1187","2011-09-16",17.93
"1188","2011-09-19",18.16
"1189","2011-09-20",18.120001
"1190","2011-09-21",17.610001
"1191","2011-09-22",17.559999
"1192","2011-09-23",17.48
"1193","2011-09-26",17.43
"1194","2011-09-27",17.299999
"1195","2011-09-28",16.690001
"1196","2011-09-29",16.700001
"1197","2011-09-30",16.629999
"1198","2011-10-03",15.84
"1199","2011-10-04",15.79
"1200","2011-10-05",15.68
"1201","2011-10-06",16.059999
"1202","2011-10-07",15.48
"1203","2011-10-10",15.98
"1204","2011-10-11",15.84
"1205","2011-10-12",15.8
"1206","2011-10-13",15.79
"1207","2011-10-14",16.120001
"1208","2011-10-17",15.94
"1209","2011-10-18",16.030001
"1210","2011-10-19",15.97
"1211","2011-10-20",16.110001
"1212","2011-10-21",16.01
"1213","2011-10-24",16.41
"1214","2011-10-25",16.58
"1215","2011-10-26",16.67
"1216","2011-10-27",16.91
"1217","2011-10-28",16.98
"1218","2011-10-31",16.85
"1219","2011-11-01",16.66
"1220","2011-11-02",16.32
"1221","2011-11-03",16.370001
"1222","2011-11-04",16.360001
"1223","2011-11-07",16.389999
"1224","2011-11-08",16.540001
"1225","2011-11-09",16.280001
"1226","2011-11-10",16.200001
"1227","2011-11-11",16.299999
"1228","2011-11-14",16.32
"1229","2011-11-15",16.25
"1230","2011-11-16",16.379999
"1231","2011-11-17",16.309999
"1232","2011-11-18",16.15
"1233","2011-11-21",15.97
"1234","2011-11-22",15.96
"1235","2011-11-23",15.68
"1236","2011-11-25",15.94
"1237","2011-11-28",15.87
"1238","2011-11-29",15.8
"1239","2011-11-30",16.07
"1240","2011-12-01",16.16
"1241","2011-12-02",16.23
"1242","2011-12-05",16.27
"1243","2011-12-06",16.290001
"1244","2011-12-07",16.35
"1245","2011-12-08",16.18
"1246","2011-12-09",16.120001
"1247","2011-12-12",16.16
"1248","2011-12-13",16.24
"1249","2011-12-14",16.219999
"1250","2011-12-15",16.25
"1251","2011-12-16",16.370001
"1252","2011-12-19",16.32
"1253","2011-12-20",16.610001
"1254","2011-12-21",16.780001
"1255","2011-12-22",16.889999
"1256","2011-12-23",16.940001
"1257","2011-12-27",16.370001
"1258","2011-12-28",16.110001
"1259","2011-12-29",16.08
"1260","2011-12-30",15.96
"1261","2012-01-03",16.07
"1262","2012-01-04",16.110001
"1263","2012-01-05",15.95
"1264","2012-01-06",16.059999
"1265","2012-01-09",16.120001
"1266","2012-01-10",16.280001
"1267","2012-01-11",16.280001
"1268","2012-01-12",16.370001
"1269","2012-01-13",16.4
"1270","2012-01-17",16.41
"1271","2012-01-18",16.26
"1272","2012-01-19",16.450001
"1273","2012-01-20",16.540001
"1274","2012-01-23",16.530001
"1275","2012-01-24",16.440001
"1276","2012-01-25",16.709999
"1277","2012-01-26",16.879999
"1278","2012-01-27",16.809999
"1279","2012-01-30",16.799999
"1280","2012-01-31",16.84
"1281","2012-02-01",16.889999
"1282","2012-02-02",17
"1283","2012-02-03",17.139999
"1284","2012-02-06",17.08
"1285","2012-02-07",17.120001
"1286","2012-02-08",16.549999
"1287","2012-02-09",16.48
"1288","2012-02-10",16.540001
"1289","2012-02-13",16.639999
"1290","2012-02-14",16.49
"1291","2012-02-15",16.469999
"1292","2012-02-16",16.57
"1293","2012-02-17",16.66
"1294","2012-02-21",16.6
"1295","2012-02-22",16.549999
"1296","2012-02-23",16.629999
"1297","2012-02-24",16.629999
"1298","2012-02-27",16.700001
"1299","2012-02-28",16.73
"1300","2012-02-29",16.620001
"1301","2012-03-01",16.5
"1302","2012-03-02",16.5
"1303","2012-03-05",16.6
"1304","2012-03-06",16.43
"1305","2012-03-07",16.469999
"1306","2012-03-08",16.15
"1307","2012-03-09",16.16
"1308","2012-03-12",16.280001
"1309","2012-03-13",16.4
"1310","2012-03-14",16.200001
"1311","2012-03-15",16.219999
"1312","2012-03-16",16.139999
"1313","2012-03-19",16.129999
"1314","2012-03-20",16.110001
"1315","2012-03-21",16.34
"1316","2012-03-22",16.18
"1317","2012-03-23",16.290001
"1318","2012-03-26",16.299999
"1319","2012-03-27",16.24
"1320","2012-03-28",15.57
"1321","2012-03-29",15.74
"1322","2012-03-30",15.82
"1323","2012-04-02",15.87
"1324","2012-04-03",15.81
"1325","2012-04-04",15.74
"1326","2012-04-05",15.58
"1327","2012-04-09",15.75
"1328","2012-04-10",15.63
"1329","2012-04-11",15.7
"1330","2012-04-12",15.79
"1331","2012-04-13",15.7
"1332","2012-04-16",15.77
"1333","2012-04-17",15.82
"1334","2012-04-18",15.9
"1335","2012-04-19",15.91
"1336","2012-04-20",16
"1337","2012-04-23",16.129999
"1338","2012-04-24",16.17
"1339","2012-04-25",16.25
"1340","2012-04-26",16.27
"1341","2012-04-27",16.280001
"1342","2012-04-30",16.32
"1343","2012-05-01",16.41
"1344","2012-05-02",16.290001
"1345","2012-05-03",16.51
"1346","2012-05-04",16.35
"1347","2012-05-07",16.309999
"1348","2012-05-08",16.469999
"1349","2012-05-09",16.52
"1350","2012-05-10",16.690001
"1351","2012-05-11",16.66
"1352","2012-05-14",16.530001
"1353","2012-05-15",16.48
"1354","2012-05-16",16.549999
"1355","2012-05-17",16.309999
"1356","2012-05-18",16.15
"1357","2012-05-21",16.469999
"1358","2012-05-22",16.49
"1359","2012-05-23",16.530001
"1360","2012-05-24",16.6
"1361","2012-05-25",16.700001
"1362","2012-05-29",16.76
"1363","2012-05-30",16.58
"1364","2012-05-31",16.620001
"1365","2012-06-01",16.33
"1366","2012-06-04",16.42
"1367","2012-06-05",16.65
"1368","2012-06-06",16.77
"1369","2012-06-07",16.610001
"1370","2012-06-08",16.76
"1371","2012-06-11",16.629999
"1372","2012-06-12",16.780001
"1373","2012-06-13",16.790001
"1374","2012-06-14",16.889999
"1375","2012-06-15",16.91
"1376","2012-06-18",16.860001
"1377","2012-06-19",16.940001
"1378","2012-06-20",16.950001
"1379","2012-06-21",16.959999
"1380","2012-06-22",17.129999
"1381","2012-06-25",17.120001
"1382","2012-06-26",17.110001
"1383","2012-06-27",16.719999
"1384","2012-06-28",16.639999
"1385","2012-06-29",16.780001
"1386","2012-07-02",16.950001
"1387","2012-07-03",16.969999
"1388","2012-07-05",16.93
"1389","2012-07-06",17.040001
"1390","2012-07-09",16.870001
"1391","2012-07-10",16.790001
"1392","2012-07-11",16.84
"1393","2012-07-12",16.85
"1394","2012-07-13",16.950001
"1395","2012-07-16",17.049999
"1396","2012-07-17",17.16
"1397","2012-07-18",17.02
"1398","2012-07-19",16.969999
"1399","2012-07-20",17.040001
"1400","2012-07-23",17.200001
"1401","2012-07-24",17.26
"1402","2012-07-25",17.389999
"1403","2012-07-26",17.33
"1404","2012-07-27",17.440001
"1405","2012-07-30",17.360001
"1406","2012-07-31",17.43
"1407","2012-08-01",17.309999
"1408","2012-08-02",17.219999
"1409","2012-08-03",17.25
"1410","2012-08-06",16.799999
"1411","2012-08-07",16.639999
"1412","2012-08-08",16.65
"1413","2012-08-09",16.790001
"1414","2012-08-10",16.870001
"1415","2012-08-13",17.02
"1416","2012-08-14",17.08
"1417","2012-08-15",17.139999
"1418","2012-08-16",16.889999
"1419","2012-08-17",16.99
"1420","2012-08-20",17.08
"1421","2012-08-21",16.959999
"1422","2012-08-22",17.08
"1423","2012-08-23",17.09
"1424","2012-08-24",17.16
"1425","2012-08-27",17.209999
"1426","2012-08-28",17.219999
"1427","2012-08-29",17.26
"1428","2012-08-30",17.18
"1429","2012-08-31",17.309999
"1430","2012-09-04",17.469999
"1431","2012-09-05",17.530001
"1432","2012-09-06",17.629999
"1433","2012-09-07",17.540001
"1434","2012-09-10",17.59
"1435","2012-09-11",17.65
"1436","2012-09-12",17.75
"1437","2012-09-13",17.52
"1438","2012-09-14",17.379999
"1439","2012-09-17",17.18
"1440","2012-09-18",17.280001
"1441","2012-09-19",17.209999
"1442","2012-09-20",17.389999
"1443","2012-09-21",17.559999
"1444","2012-09-24",17.67
"1445","2012-09-25",17.5
"1446","2012-09-26",17.360001
"1447","2012-09-27",16.85
"1448","2012-09-28",16.84
"1449","2012-10-01",16.77
"1450","2012-10-02",16.92
"1451","2012-10-03",16.889999
"1452","2012-10-04",16.639999
"1453","2012-10-05",16.559999
"1454","2012-10-08",16.559999
"1455","2012-10-09",16.41
"1456","2012-10-10",16.17
"1457","2012-10-11",16.110001
"1458","2012-10-12",16.040001
"1459","2012-10-15",15.57
"1460","2012-10-16",15.72
"1461","2012-10-17",15.99
"1462","2012-10-18",16.1
"1463","2012-10-19",15.98
"1464","2012-10-22",15.94
"1465","2012-10-23",15.77
"1466","2012-10-24",15.9
"1467","2012-10-25",15.89
"1468","2012-10-26",15.8
"1469","2012-10-31",16.139999
"1470","2012-11-01",16.01
"1471","2012-11-02",15.93
"1472","2012-11-05",15.89
"1473","2012-11-06",15.32
"1474","2012-11-07",14.91
"1475","2012-11-08",14.87
"1476","2012-11-09",14.98
"1477","2012-11-12",14.87
"1478","2012-11-13",14.46
"1479","2012-11-14",14.07
"1480","2012-11-15",14.22
"1481","2012-11-16",14.8
"1482","2012-11-19",14.74
"1483","2012-11-20",14.6
"1484","2012-11-21",14.66
"1485","2012-11-23",14.76
"1486","2012-11-26",14.76
"1487","2012-11-27",14.7
"1488","2012-11-28",14.68
"1489","2012-11-29",14.68
"1490","2012-11-30",14.72
"1491","2012-12-03",14.64
"1492","2012-12-04",14.42
"1493","2012-12-05",14.4
"1494","2012-12-06",14.39
"1495","2012-12-07",14.45
"1496","2012-12-10",14.68
"1497","2012-12-11",14.44
"1498","2012-12-12",14.42
"1499","2012-12-13",14.33
"1500","2012-12-14",14.3
"1501","2012-12-17",14.19
"1502","2012-12-18",14.27
"1503","2012-12-19",14.59
"1504","2012-12-20",14.76
"1505","2012-12-21",14.76
"1506","2012-12-24",14.58
"1507","2012-12-26",14.24
"1508","2012-12-27",14.11
"1509","2012-12-28",14.01
"1510","2012-12-31",14.04
"1511","2013-01-02",14.32
"1512","2013-01-03",14.49
"1513","2013-01-04",14.84
"1514","2013-01-07",14.68
"1515","2013-01-08",14.63
"1516","2013-01-09",14.64
"1517","2013-01-10",14.73
"1518","2013-01-11",14.79
"1519","2013-01-14",14.7
"1520","2013-01-15",14.67
"1521","2013-01-16",14.74
"1522","2013-01-17",14.73
"1523","2013-01-18",14.78
"1524","2013-01-22",14.87
"1525","2013-01-23",14.88
"1526","2013-01-24",14.81
"1527","2013-01-25",14.85
"1528","2013-01-28",14.83
"1529","2013-01-29",14.95
"1530","2013-01-30",14.95
"1531","2013-01-31",14.87
"1532","2013-02-01",14.85
"1533","2013-02-04",14.82
"1534","2013-02-05",14.8
"1535","2013-02-06",14.92
"1536","2013-02-07",14.66
"1537","2013-02-08",14.72
"1538","2013-02-11",14.81
"1539","2013-02-12",15.09
"1540","2013-02-13",15.16
"1541","2013-02-14",15.17
"1542","2013-02-15",15.16
"1543","2013-02-19",15.21
"1544","2013-02-20",15.04
"1545","2013-02-21",14.96
"1546","2013-02-22",14.97
"1547","2013-02-25",14.94
"1548","2013-02-26",15.13
"1549","2013-02-27",15.31
"1550","2013-02-28",15.49
"1551","2013-03-01",15.26
"1552","2013-03-04",15.43
"1553","2013-03-05",15.41
"1554","2013-03-06",15.3
"1555","2013-03-07",15.31
"1556","2013-03-08",15.3
"1557","2013-03-11",15.31
"1558","2013-03-12",15.38
"1559","2013-03-13",15.39
"1560","2013-03-14",15.49
"1561","2013-03-15",15.66
"1562","2013-03-18",15.69
"1563","2013-03-19",15.5
"1564","2013-03-20",15.6
"1565","2013-03-21",15.73
"1566","2013-03-22",16.129999
"1567","2013-03-25",16.01
"1568","2013-03-26",16.09
"1569","2013-03-27",15.66
"1570","2013-03-28",15.89
"1571","2013-04-01",15.84
"1572","2013-04-02",15.87
"1573","2013-04-03",15.72
"1574","2013-04-04",15.91
"1575","2013-04-05",15.92
"1576","2013-04-08",15.99
"1577","2013-04-09",15.87
"1578","2013-04-10",15.91
"1579","2013-04-11",15.91
"1580","2013-04-12",15.9
"1581","2013-04-15",15.56
"1582","2013-04-16",15.86
"1583","2013-04-17",15.53
"1584","2013-04-18",15.75
"1585","2013-04-19",15.64
"1586","2013-04-22",15.45
"1587","2013-04-23",15.61
"1588","2013-04-24",15.67
"1589","2013-04-25",15.66
"1590","2013-04-26",15.67
"1591","2013-04-29",15.89
"1592","2013-04-30",15.94
"1593","2013-05-01",15.83
"1594","2013-05-02",15.5
"1595","2013-05-03",15.12
"1596","2013-05-06",15.05
"1597","2013-05-07",15.08
"1598","2013-05-08",15.26
"1599","2013-05-09",15.19
"1600","2013-05-10",15.05
"1601","2013-05-13",14.73
"1602","2013-05-14",14.74
"1603","2013-05-15",14.82
"1604","2013-05-16",15.04
"1605","2013-05-17",15.01
"1606","2013-05-20",14.8
"1607","2013-05-21",14.65
"1608","2013-05-22",14.52
"1609","2013-05-23",14.42
"1610","2013-05-24",14.42
"1611","2013-05-28",13.92
"1612","2013-05-29",13.99
"1613","2013-05-30",13.88
"1614","2013-05-31",13.58
"1615","2013-06-03",13.5
"1616","2013-06-04",13.61
"1617","2013-06-05",13.49
"1618","2013-06-06",13.75
"1619","2013-06-07",13.49
"1620","2013-06-10",13.55
"1621","2013-06-11",13.28
"1622","2013-06-12",13.03
"1623","2013-06-13",13.73
"1624","2013-06-14",13.65
"1625","2013-06-17",13.26
"1626","2013-06-18",13.36
"1627","2013-06-19",12.99
"1628","2013-06-20",12.55
"1629","2013-06-21",12.66
"1630","2013-06-24",12.43
"1631","2013-06-25",12.74
"1632","2013-06-26",13.03
"1633","2013-06-27",12.71
"1634","2013-06-28",12.57
"1635","2013-07-01",12.44
"1636","2013-07-02",12.28
"1637","2013-07-03",12.13
"1638","2013-07-05",11.51
"1639","2013-07-08",11.86
"1640","2013-07-09",11.76
"1641","2013-07-10",11.53
"1642","2013-07-11",12.1
"1643","2013-07-12",11.82
"1644","2013-07-15",12.07
"1645","2013-07-16",12
"1646","2013-07-17",12.14
"1647","2013-07-18",11.97
"1648","2013-07-19",12.03
"1649","2013-07-22",12.04
"1650","2013-07-23",12.01
"1651","2013-07-24",11.72
"1652","2013-07-25",11.69
"1653","2013-07-26",11.8
"1654","2013-07-29",11.9
"1655","2013-07-30",12.01
"1656","2013-07-31",11.92
"1657","2013-08-01",11.6
"1658","2013-08-02",11.73
"1659","2013-08-05",11.56
"1660","2013-08-06",11.6
"1661","2013-08-07",11.64
"1662","2013-08-08",12.12
"1663","2013-08-09",11.94
"1664","2013-08-12",11.97
"1665","2013-08-13",11.62
"1666","2013-08-14",11.75
"1667","2013-08-15",11.49
"1668","2013-08-16",11.27
"1669","2013-08-19",10.66
"1670","2013-08-20",11.03
"1671","2013-08-21",10.94
"1672","2013-08-22",11.05
"1673","2013-08-23",11.42
"1674","2013-08-26",11.44
"1675","2013-08-27",11.54
"1676","2013-08-28",11.36
"1677","2013-08-29",11.66
"1678","2013-08-30",11.67
"1679","2013-09-03",11.56
"1680","2013-09-04",11.6
"1681","2013-09-05",11.48
"1682","2013-09-06",11.78
"1683","2013-09-09",11.73
"1684","2013-09-10",11.48
"1685","2013-09-11",11.74
"1686","2013-09-12",11.76
"1687","2013-09-13",12
"1688","2013-09-16",11.92
"1689","2013-09-17",11.95
"1690","2013-09-18",12.54
"1691","2013-09-19",12.25
"1692","2013-09-20",11.93
"1693","2013-09-23",12.07
"1694","2013-09-24",12.03
"1695","2013-09-25",12.1
"1696","2013-09-26",12.05
"1697","2013-09-27",11.63
"1698","2013-09-30",11.58
"1699","2013-10-01",11.73
"1700","2013-10-02",11.75
"1701","2013-10-03",11.72
"1702","2013-10-04",11.53
"1703","2013-10-07",11.49
"1704","2013-10-08",11.44
"1705","2013-10-09",11.6
"1706","2013-10-10",11.66
"1707","2013-10-11",11.69
"1708","2013-10-14",11.61
"1709","2013-10-15",11.61
"1710","2013-10-16",11.74
"1711","2013-10-17",11.94
"1712","2013-10-18",11.87
"1713","2013-10-21",11.72
"1714","2013-10-22",11.97
"1715","2013-10-23",12.01
"1716","2013-10-24",12.15
"1717","2013-10-25",12.16
"1718","2013-10-28",12.14
"1719","2013-10-29",11.71
"1720","2013-10-30",11.74
"1721","2013-10-31",11.79
"1722","2013-11-01",11.79
"1723","2013-11-04",11.63
"1724","2013-11-05",11.5
"1725","2013-11-06",11.58
"1726","2013-11-07",11.04
"1727","2013-11-08",10.66
"1728","2013-11-11",10.38
"1729","2013-11-12",10.51
"1730","2013-11-13",10.72
"1731","2013-11-14",10.82
"1732","2013-11-15",10.73
"1733","2013-11-18",10.58
"1734","2013-11-19",10.5
"1735","2013-11-20",10.42
"1736","2013-11-21",10.35
"1737","2013-11-22",10.24
"1738","2013-11-25",10.2
"1739","2013-11-26",9.86
"1740","2013-11-27",10.18
"1741","2013-11-29",10.16
"1742","2013-12-02",10.01
"1743","2013-12-03",10.06
"1744","2013-12-04",10.05
"1745","2013-12-05",9.86
"1746","2013-12-06",9.74
"1747","2013-12-09",10.01
"1748","2013-12-10",10.2
"1749","2013-12-11",9.98
"1750","2013-12-12",9.97
"1751","2013-12-13",9.94
"1752","2013-12-16",9.82
"1753","2013-12-17",10.09
"1754","2013-12-18",10.22
"1755","2013-12-19",9.87
"1756","2013-12-20",10.1
"1757","2013-12-23",10.23
"1758","2013-12-24",10.11
"1759","2013-12-26",10.12
"1760","2013-12-27",9.83
"1761","2013-12-30",9.77
"1762","2013-12-31",9.97
"1763","2014-01-02",10.01
"1764","2014-01-03",10
"1765","2014-01-06",10.11
"1766","2014-01-07",10.25
"1767","2014-01-08",10.15
"1768","2014-01-09",10.08
"1769","2014-01-10",10.24
"1770","2014-01-13",10.39
"1771","2014-01-14",10.19
"1772","2014-01-15",10.14
"1773","2014-01-16",10.21
"1774","2014-01-17",10.2
"1775","2014-01-21",10.36
"1776","2014-01-22",10.39
"1777","2014-01-23",10.52
"1778","2014-01-24",10.54
"1779","2014-01-27",10.42
"1780","2014-01-28",10.43
"1781","2014-01-29",10.5
"1782","2014-01-30",10.56
"1783","2014-01-31",10.77
"1784","2014-02-03",10.83
"1785","2014-02-04",10.79
"1786","2014-02-05",10.99
"1787","2014-02-06",10.82
"1788","2014-02-07",10.9
"1789","2014-02-10",10.92
"1790","2014-02-11",10.9
"1791","2014-02-12",10.85
"1792","2014-02-13",10.93
"1793","2014-02-14",10.8
"1794","2014-02-18",10.98
"1795","2014-02-19",10.86
"1796","2014-02-20",10.85
"1797","2014-02-21",10.74
"1798","2014-02-24",10.78
"1799","2014-02-25",10.87
"1800","2014-02-26",11.16
"1801","2014-02-27",11.17
"1802","2014-02-28",11.18
"1803","2014-03-03",11.25
"1804","2014-03-04",11.21
"1805","2014-03-05",11.24
"1806","2014-03-06",11.21
"1807","2014-03-07",10.96
"1808","2014-03-10",11.04
"1809","2014-03-11",11.04
"1810","2014-03-12",11.22
"1811","2014-03-13",11.34
"1812","2014-03-14",11.33
"1813","2014-03-17",11.28
"1814","2014-03-18",11.41
"1815","2014-03-19",11.15
"1816","2014-03-20",11.17
"1817","2014-03-21",11.48
"1818","2014-03-24",11.35
"1819","2014-03-25",11.18
"1820","2014-03-26",11.2
"1821","2014-03-27",11.28
"1822","2014-03-28",10.93
"1823","2014-03-31",10.97
"1824","2014-04-01",11
"1825","2014-04-02",10.92
"1826","2014-04-03",10.85
"1827","2014-04-04",11.04
"1828","2014-04-07",11.17
"1829","2014-04-08",11.29
"1830","2014-04-09",11.38
"1831","2014-04-10",11.38
"1832","2014-04-11",11.46
"1833","2014-04-14",11.37
"1834","2014-04-15",11.42
"1835","2014-04-16",11.41
"1836","2014-04-17",11.25
"1837","2014-04-21",11.29
"1838","2014-04-22",11.41
"1839","2014-04-23",11.4
"1840","2014-04-24",11.43
"1841","2014-04-25",11.55
"1842","2014-04-28",11.45
"1843","2014-04-29",11.35
"1844","2014-04-30",11.55
"1845","2014-05-01",11.66
"1846","2014-05-02",11.54
"1847","2014-05-05",11.64
"1848","2014-05-06",11.63
"1849","2014-05-07",11.84
"1850","2014-05-08",11.51
"1851","2014-05-09",11.62
"1852","2014-05-12",11.52
"1853","2014-05-13",11.53
"1854","2014-05-14",11.68
"1855","2014-05-15",11.68
"1856","2014-05-16",11.69
"1857","2014-05-19",11.73
"1858","2014-05-20",11.67
"1859","2014-05-21",11.73
"1860","2014-05-22",11.7
"1861","2014-05-23",11.76
"1862","2014-05-27",11.77
"1863","2014-05-28",11.75
"1864","2014-05-29",11.7
"1865","2014-05-30",11.79
"1866","2014-06-02",11.76
"1867","2014-06-03",11.64
"1868","2014-06-04",11.5
"1869","2014-06-05",11.57
"1870","2014-06-06",11.63
"1871","2014-06-09",11.62
"1872","2014-06-10",11.54
"1873","2014-06-11",11.57
"1874","2014-06-12",11.54
"1875","2014-06-13",11.64
"1876","2014-06-16",11.59
"1877","2014-06-17",11.48
"1878","2014-06-18",11.52
"1879","2014-06-19",11.57
"1880","2014-06-20",11.65
"1881","2014-06-23",11.75
"1882","2014-06-24",11.69
"1883","2014-06-25",11.68
"1884","2014-06-26",11.76
"1885","2014-06-27",11.42
"1886","2014-06-30",11.43
"1887","2014-07-01",11.3
"1888","2014-07-02",11.21
"1889","2014-07-03",11.06
"1890","2014-07-07",11.07
"1891","2014-07-08",11.17
"1892","2014-07-09",11.16
"1893","2014-07-10",11.19
"1894","2014-07-11",11.17
"1895","2014-07-14",11.2
"1896","2014-07-15",11.22
"1897","2014-07-16",11.23
"1898","2014-07-17",11.17
"1899","2014-07-18",11.25
"1900","2014-07-21",11.27
"1901","2014-07-22",11.3
"1902","2014-07-23",11.3
"1903","2014-07-24",11.29
