"","date","SLCT"
"1015","2011-01-11",5.72
"1016","2011-01-12",5.87
"1017","2011-01-13",5.75
"1018","2011-01-14",5.25
"1019","2011-01-18",5.25
"1020","2011-01-19",5.27
"1021","2011-01-20",5.01
"1022","2011-01-21",5.01
"1023","2011-01-24",4.96
"1024","2011-01-25",4.9
"1025","2011-01-26",4.93
"1026","2011-01-27",4.93
"1027","2011-01-28",5.24
"1028","2011-01-31",5.03
"1029","2011-02-01",5.15
"1030","2011-02-02",5.09
"1031","2011-02-03",5.1
"1032","2011-02-04",4.96
"1033","2011-02-07",5.15
"1034","2011-02-08",5.46
"1035","2011-02-09",5.46
"1036","2011-02-10",5.26
"1037","2011-02-11",5.3
"1038","2011-02-14",5.01
"1039","2011-02-15",4.96
"1040","2011-02-16",5.25
"1041","2011-02-17",5.04
"1042","2011-02-18",5.12
"1043","2011-02-22",5.03
"1044","2011-02-23",5.28
"1045","2011-02-24",5.03
"1046","2011-02-25",4.75
"1047","2011-02-28",4.75
"1048","2011-03-01",4.87
"1049","2011-03-02",4.77
"1050","2011-03-03",4.87
"1051","2011-03-04",4.78
"1052","2011-03-07",4.92
"1053","2011-03-08",5.13
"1054","2011-03-09",4.88
"1055","2011-03-10",4.61
"1056","2011-03-11",4.7
"1057","2011-03-14",4.69
"1058","2011-03-15",4.69
"1059","2011-03-16",4.56
"1060","2011-03-17",4.71
"1061","2011-03-18",4.71
"1062","2011-03-21",4.74
"1063","2011-03-22",4.98
"1064","2011-03-23",4.95
"1065","2011-03-24",4.95
"1066","2011-03-25",4.95
"1067","2011-03-28",4.78
"1068","2011-03-29",4.6
"1069","2011-03-30",4.65
"1070","2011-03-31",4.65
"1071","2011-04-01",4.61
"1072","2011-04-04",4.51
"1073","2011-04-05",4.5
"1074","2011-04-06",4.5
"1075","2011-04-07",4.59
"1076","2011-04-08",5.25
"1077","2011-04-11",5.26
"1078","2011-04-12",5.4
"1079","2011-04-13",5.5
"1080","2011-04-14",5.2
"1081","2011-04-15",5.39
"1082","2011-04-18",5.1
"1083","2011-04-19",5.1
"1084","2011-04-20",5.1
"1085","2011-04-21",5.03
"1086","2011-04-25",5
"1087","2011-04-26",5.11
"1088","2011-04-27",5.09
"1089","2011-04-28",4.8
"1090","2011-04-29",4.88
"1091","2011-05-02",4.91
"1092","2011-05-03",4.9
"1093","2011-05-04",4.9
"1094","2011-05-05",4.91
"1095","2011-05-06",4.91
"1096","2011-05-09",4.91
"1097","2011-05-10",5.24
"1098","2011-05-11",4.85
"1099","2011-05-12",4.8
"1100","2011-05-13",5.25
"1101","2011-05-16",5.25
"1102","2011-05-17",4.8
"1103","2011-05-18",4.84
"1104","2011-05-19",4.84
"1105","2011-05-20",4.91
"1106","2011-05-23",4.8
"1107","2011-05-24",4.8
"1108","2011-05-25",4.8
"1109","2011-05-26",4.77
"1110","2011-05-27",4.79
"1111","2011-05-31",4.79
"1112","2011-06-01",4.79
"1113","2011-06-02",4.79
"1114","2011-06-03",4.85
"1115","2011-06-06",5.1
"1116","2011-06-07",5.1
"1117","2011-06-08",5.1
"1118","2011-06-09",4.95
"1119","2011-06-10",4.95
"1120","2011-06-13",4.76
"1121","2011-06-14",4.76
"1122","2011-06-15",4.76
"1123","2011-06-16",4.76
"1124","2011-06-17",4.79
"1125","2011-06-20",4.76
"1126","2011-06-21",4.75
"1127","2011-06-22",4.83
"1128","2011-06-23",4.83
"1129","2011-06-24",4.97
"1130","2011-06-27",4.9
"1131","2011-06-28",4.57
"1132","2011-06-29",4.57
"1133","2011-06-30",4.63
"1134","2011-07-01",4.4
"1135","2011-07-05",4.63
"1136","2011-07-06",4.56
"1137","2011-07-07",4.63
"1138","2011-07-08",4.6
"1139","2011-07-11",4.61
"1140","2011-07-12",4.63
"1141","2011-07-13",4.63
"1142","2011-07-14",4.51
"1143","2011-07-15",4.44
"1144","2011-07-18",4.4
"1145","2011-07-19",4.57
"1146","2011-07-20",4.98
"1147","2011-07-21",4.91
"1148","2011-07-22",4.27
"1149","2011-07-25",4.25
"1150","2011-07-26",4.25
"1151","2011-07-27",4.25
"1152","2011-07-28",4.26
"1153","2011-07-29",4.26
"1154","2011-08-01",4.48
"1155","2011-08-02",4.26
"1156","2011-08-03",4.26
"1157","2011-08-04",4.26
"1158","2011-08-05",4.26
"1159","2011-08-08",4.26
"1160","2011-08-09",4.24
"1161","2011-08-10",3.24
"1162","2011-08-11",3.5
"1163","2011-08-12",3.3
"1164","2011-08-15",3.23
"1165","2011-08-16",3.23
"1166","2011-08-17",3.53
"1167","2011-08-18",3.19
"1168","2011-08-19",3.1
"1169","2011-08-22",3.1
"1170","2011-08-23",3.09
"1171","2011-08-24",3.12
"1172","2011-08-25",3.12
"1173","2011-08-26",3.2
"1174","2011-08-29",3.2
"1175","2011-08-30",3.2
"1176","2011-08-31",3.2
"1177","2011-09-01",3.13
"1178","2011-09-02",3.13
"1179","2011-09-06",3.3
"1180","2011-09-07",3.12
"1181","2011-09-08",3.12
"1182","2011-09-09",3.12
"1183","2011-09-12",3.12
"1184","2011-09-13",3.05
"1185","2011-09-14",3.07
"1186","2011-09-15",3.07
"1187","2011-09-16",3.05
"1188","2011-09-19",3.05
"1189","2011-09-20",3.25
"1190","2011-09-21",3.25
"1191","2011-09-22",3.25
"1192","2011-09-23",3.12
"1193","2011-09-26",3.12
"1194","2011-09-27",3.12
"1195","2011-09-28",3.12
"1196","2011-09-29",3.14
"1197","2011-09-30",3.1
"1198","2011-10-03",3.1
"1199","2011-10-04",3.1
"1200","2011-10-05",3.05
"1201","2011-10-06",3.02
"1202","2011-10-07",3.02
"1203","2011-10-10",3.02
"1204","2011-10-11",3.2
"1205","2011-10-12",3.2
"1206","2011-10-13",3.55
"1207","2011-10-14",3.2
"1208","2011-10-17",2.94
"1209","2011-10-18",2.85
"1210","2011-10-19",2.85
"1211","2011-10-20",2.38
"1212","2011-10-21",2.78
"1213","2011-10-24",2.8
"1214","2011-10-25",2.65
"1215","2011-10-26",2.82
"1216","2011-10-27",2.65
"1217","2011-10-28",2.82
"1218","2011-10-31",2.81
"1219","2011-11-01",2.81
"1220","2011-11-02",2.46
"1221","2011-11-03",2.2
"1222","2011-11-04",2.26
"1223","2011-11-07",2.1
"1224","2011-11-08",2.2
"1225","2011-11-09",2.2
"1226","2011-11-10",2.35
"1227","2011-11-11",2.4
"1228","2011-11-14",2.41
"1229","2011-11-15",2.36
"1230","2011-11-16",2.43
"1231","2011-11-17",2.43
"1232","2011-11-18",2.45
"1233","2011-11-21",2.45
"1234","2011-11-22",2.45
"1235","2011-11-23",2.45
"1236","2011-11-25",2.45
"1237","2011-11-28",2.45
"1238","2011-11-29",2.35
"1239","2011-11-30",2.35
"1240","2011-12-01",2.35
"1241","2011-12-02",2.36
"1242","2011-12-05",2.36
"1243","2011-12-06",2.37
"1244","2011-12-07",2.35
"1245","2011-12-08",2.4
"1246","2011-12-09",2.35
"1247","2011-12-12",2.3
"1248","2011-12-13",2.07
"1249","2011-12-14",2.1
"1250","2011-12-15",2.15
"1251","2011-12-16",2.1
"1252","2011-12-19",2.1
"1253","2011-12-20",2.1
"1254","2011-12-21",2.19
"1255","2011-12-22",2.05
"1256","2011-12-23",1.98
"1257","2011-12-27",1.9
"1258","2011-12-28",1.98
"1259","2011-12-29",2
"1260","2011-12-30",2
"1261","2012-01-03",2.08
"1262","2012-01-04",1.94
"1263","2012-01-05",1.99
"1264","2012-01-06",1.89
"1265","2012-01-09",1.9
"1266","2012-01-10",2
"1267","2012-01-11",2.32
"1268","2012-01-12",2.24
"1269","2012-01-13",2.05
"1270","2012-01-17",2.25
"1271","2012-01-18",2.25
"1272","2012-01-19",2.25
"1273","2012-01-20",2.2
"1274","2012-01-23",2.15
"1275","2012-01-24",2.25
"1276","2012-01-25",2.18
"1277","2012-01-26",2.18
"1278","2012-01-27",2.22
"1279","2012-01-30",2.21
"1280","2012-01-31",2.3
"1281","2012-02-01",2.25
"1282","2012-02-02",2.2
"1283","2012-02-03",2.31
"1284","2012-02-06",2.39
"1285","2012-02-07",2.23
"1286","2012-02-08",2.3
"1287","2012-02-09",2.21
"1288","2012-02-10",2.2
"1289","2012-02-13",2.22
"1290","2012-02-14",2.22
"1291","2012-02-15",2.22
"1292","2012-02-16",2.22
"1293","2012-02-17",2.22
"1294","2012-02-21",2.49
"1295","2012-02-22",2.4
"1296","2012-02-23",2.5
"1297","2012-02-24",2.55
"1298","2012-02-27",2.55
"1299","2012-02-28",2.55
"1300","2012-02-29",2.51
"1301","2012-03-01",2.51
"1302","2012-03-02",2.4
"1303","2012-03-05",2.4
"1304","2012-03-06",2.4
"1305","2012-03-07",2.35
"1306","2012-03-08",2.35
"1307","2012-03-09",2.35
"1308","2012-03-12",2.45
"1309","2012-03-13",2.45
"1310","2012-03-14",2.36
"1311","2012-03-15",2.36
"1312","2012-03-16",2.48
"1313","2012-03-19",2.37
"1314","2012-03-20",2.37
"1315","2012-03-21",2.3
"1316","2012-03-22",2.42
"1317","2012-03-23",2.55
"1318","2012-03-26",2.6
"1319","2012-03-27",2.76
"1320","2012-03-28",2.75
"1321","2012-03-29",3.1
"1322","2012-03-30",3.34
"1323","2012-04-02",3.2
"1324","2012-04-03",3.1
"1325","2012-04-04",3.02
"1326","2012-04-05",3
"1327","2012-04-09",3
"1328","2012-04-10",2.94
"1329","2012-04-11",2.97
"1330","2012-04-12",2.97
"1331","2012-04-13",3.29
"1332","2012-04-16",3.29
"1333","2012-04-17",3.26
"1334","2012-04-18",3.1
"1335","2012-04-19",3.1
"1336","2012-04-20",3.98
"1337","2012-04-23",3.65
"1338","2012-04-24",4.08
"1339","2012-04-25",4
"1340","2012-04-26",4.22
"1341","2012-04-27",4.24
"1342","2012-04-30",4.32
"1343","2012-05-01",4.35
"1344","2012-05-02",4.35
"1345","2012-05-03",4.39
"1346","2012-05-04",4.6
"1347","2012-05-07",4.4
"1348","2012-05-08",4.5
"1349","2012-05-09",4.7
"1350","2012-05-10",4.69
"1351","2012-05-11",4.7
"1352","2012-05-14",4.35
"1353","2012-05-15",4.5
"1354","2012-05-16",4.32
"1355","2012-05-17",4.34
"1356","2012-05-18",4.29
"1357","2012-05-21",4.53
"1358","2012-05-22",4.88
"1359","2012-05-23",4.37
"1360","2012-05-24",4.3
"1361","2012-05-25",4.4
"1362","2012-05-29",4.9
"1363","2012-05-30",4.5
"1364","2012-05-31",4.65
"1365","2012-06-01",4.55
"1366","2012-06-04",4.55
"1367","2012-06-05",4.55
"1368","2012-06-06",4.61
"1369","2012-06-07",4.5
"1370","2012-06-08",4.26
"1371","2012-06-11",4.4
"1372","2012-06-12",4.65
"1373","2012-06-13",4.64
"1374","2012-06-14",4.85
"1375","2012-06-15",4.9
"1376","2012-06-18",4.8
"1377","2012-06-19",4.88
"1378","2012-06-20",4.73
"1379","2012-06-21",4.6
"1380","2012-06-22",4.7
"1381","2012-06-25",4.7
"1382","2012-06-26",4.7
"1383","2012-06-27",4.7
"1384","2012-06-28",4.7
"1385","2012-06-29",4.7
"1386","2012-07-02",4.94
"1387","2012-07-03",4.75
"1388","2012-07-05",4.75
"1389","2012-07-06",4.95
"1390","2012-07-09",4.95
"1391","2012-07-10",4.99
"1392","2012-07-11",4.8
"1393","2012-07-12",4.8
"1394","2012-07-13",4.76
"1395","2012-07-16",4.79
"1396","2012-07-17",4.79
"1397","2012-07-18",4.85
"1398","2012-07-19",4.87
"1399","2012-07-20",4.96
"1400","2012-07-23",4.8
"1401","2012-07-24",4.85
"1402","2012-07-25",4.87
"1403","2012-07-26",4.75
"1404","2012-07-27",4.73
"1405","2012-07-30",4.52
"1406","2012-07-31",4.64
"1407","2012-08-01",4.77
"1408","2012-08-02",4.77
"1409","2012-08-03",4.91
"1410","2012-08-06",4.99
"1411","2012-08-07",5.08
"1412","2012-08-08",5.02
"1413","2012-08-09",5.06
"1414","2012-08-10",5.13
"1415","2012-08-13",5.13
"1416","2012-08-14",5.13
"1417","2012-08-15",5.07
"1418","2012-08-16",5.33
"1419","2012-08-17",5.33
"1420","2012-08-20",5.3
"1421","2012-08-21",5.15
"1422","2012-08-22",5.06
"1423","2012-08-23",5.06
"1424","2012-08-24",5.06
"1425","2012-08-27",5.15
"1426","2012-08-28",5.15
"1427","2012-08-29",5.15
"1428","2012-08-30",5.15
"1429","2012-08-31",5.15
"1430","2012-09-04",5.06
"1431","2012-09-05",5.06
"1432","2012-09-06",5.06
"1433","2012-09-07",5.07
"1434","2012-09-10",5.06
"1435","2012-09-11",4.99
"1436","2012-09-12",4.96
"1437","2012-09-13",4.95
"1438","2012-09-14",5
"1439","2012-09-17",5
"1440","2012-09-18",5
"1441","2012-09-19",4.96
"1442","2012-09-20",5.09
"1443","2012-09-21",5.1
"1444","2012-09-24",5.1
"1445","2012-09-25",5.22
"1446","2012-09-26",5.43
"1447","2012-09-27",5.75
"1448","2012-09-28",5.75
"1449","2012-10-01",5.75
"1450","2012-10-02",5.77
"1451","2012-10-03",5.83
"1452","2012-10-04",5.87
"1453","2012-10-05",5.89
"1454","2012-10-08",5.89
"1455","2012-10-09",5.9
"1456","2012-10-10",5.8
"1457","2012-10-11",6.05
"1458","2012-10-12",6.13
"1459","2012-10-15",6.14
"1460","2012-10-16",5.85
"1461","2012-10-17",5.85
"1462","2012-10-18",5.85
"1463","2012-10-19",5.75
"1464","2012-10-22",5.89
"1465","2012-10-23",5.84
"1466","2012-10-24",5.78
"1467","2012-10-25",5.8
"1468","2012-10-26",5.8
"1469","2012-10-31",5.69
"1470","2012-11-01",5.76
"1471","2012-11-02",5.55
"1472","2012-11-05",5.61
"1473","2012-11-06",5.59
"1474","2012-11-07",5.5
"1475","2012-11-08",5.5
"1476","2012-11-09",5.3
"1477","2012-11-12",5.3
"1478","2012-11-13",5.39
"1479","2012-11-14",5.39
"1480","2012-11-15",5.33
"1481","2012-11-16",5.4
"1482","2012-11-19",5.72
"1483","2012-11-20",5.58
"1484","2012-11-21",5.66
"1485","2012-11-23",5.65
"1486","2012-11-26",5.5
"1487","2012-11-27",5.6
"1488","2012-11-28",5.57
"1489","2012-11-29",5.65
"1490","2012-11-30",5.65
"1491","2012-12-03",5.94
"1492","2012-12-04",5.55
"1493","2012-12-05",5.52
"1494","2012-12-06",5.5
"1495","2012-12-07",5.55
"1496","2012-12-10",5.45
"1497","2012-12-11",5.5
"1498","2012-12-12",5.49
"1499","2012-12-13",5.3
"1500","2012-12-14",5.59
"1501","2012-12-17",5.3
"1502","2012-12-18",5.79
"1503","2012-12-19",5.95
"1504","2012-12-20",5.95
"1505","2012-12-21",5.95
"1506","2012-12-24",5.96
"1507","2012-12-26",5.66
"1508","2012-12-27",5.65
"1509","2012-12-28",5.41
"1510","2012-12-31",5.6
"1511","2013-01-02",5.6
"1512","2013-01-03",5.6
"1513","2013-01-04",5.6
"1514","2013-01-07",5.51
"1515","2013-01-08",5.55
"1516","2013-01-09",5.55
"1517","2013-01-10",5.62
"1518","2013-01-11",5.62
"1519","2013-01-14",5.62
"1520","2013-01-15",5.5
"1521","2013-01-16",5.72
"1522","2013-01-17",5.96
"1523","2013-01-18",5.73
"1524","2013-01-22",5.8
"1525","2013-01-23",5.8
"1526","2013-01-24",5.85
"1527","2013-01-25",6.2
"1528","2013-01-28",6.3
"1529","2013-01-29",6.2
"1530","2013-01-30",6.19
"1531","2013-01-31",6.21
"1532","2013-02-01",6.21
"1533","2013-02-04",6.3
"1534","2013-02-05",6.3
"1535","2013-02-06",6.26
"1536","2013-02-07",6.31
"1537","2013-02-08",6.47
"1538","2013-02-11",6.5
"1539","2013-02-12",6.55
"1540","2013-02-13",6.55
"1541","2013-02-14",6.55
"1542","2013-02-15",6.5
"1543","2013-02-19",6.3
"1544","2013-02-20",6.35
"1545","2013-02-21",6.42
"1546","2013-02-22",6.26
"1547","2013-02-25",6.3
"1548","2013-02-26",6.3
"1549","2013-02-27",6.49
"1550","2013-02-28",6.49
"1551","2013-03-01",6.35
"1552","2013-03-04",6.3
"1553","2013-03-05",6.31
"1554","2013-03-06",6.25
"1555","2013-03-07",6.25
"1556","2013-03-08",6.25
"1557","2013-03-11",6.25
"1558","2013-03-12",6.25
"1559","2013-03-13",6.25
"1560","2013-03-14",6.29
"1561","2013-03-15",6.29
"1562","2013-03-18",6.25
"1563","2013-03-19",6.25
"1564","2013-03-20",6.25
"1565","2013-03-21",6.25
"1566","2013-03-22",6.25
"1567","2013-03-25",6.25
"1568","2013-03-26",6.25
"1569","2013-03-27",6.26
"1570","2013-03-28",6.16
"1571","2013-04-01",6.45
"1572","2013-04-02",6.4
"1573","2013-04-03",6.4
"1574","2013-04-04",6.4
"1575","2013-04-05",6.4
"1576","2013-04-08",6.36
"1577","2013-04-09",6.39
"1578","2013-04-10",6.41
"1579","2013-04-11",6.41
"1580","2013-04-12",6.34
"1581","2013-04-15",6.4
"1582","2013-04-16",6.4
"1583","2013-04-17",6.44
"1584","2013-04-18",6.25
"1585","2013-04-19",6.25
"1586","2013-04-22",6.3
"1587","2013-04-23",6.44
"1588","2013-04-24",6.25
"1589","2013-04-25",6.3
"1590","2013-04-26",6.3
"1591","2013-04-29",6.4
"1592","2013-04-30",6.3
"1593","2013-05-01",6.46
"1594","2013-05-02",6.32
"1595","2013-05-03",6.35
"1596","2013-05-06",6.35
"1597","2013-05-07",6.4
"1598","2013-05-08",6.45
"1599","2013-05-09",6.45
"1600","2013-05-10",6.4
"1601","2013-05-13",6.47
"1602","2013-05-14",6.46
"1603","2013-05-15",6.35
"1604","2013-05-16",6.35
"1605","2013-05-17",6.45
"1606","2013-05-20",6.4
"1607","2013-05-21",6.4
"1608","2013-05-22",6.35
"1609","2013-05-23",6.35
"1610","2013-05-24",6.41
"1611","2013-05-28",6.37
"1612","2013-05-29",6.37
"1613","2013-05-30",6.37
"1614","2013-05-31",6.37
"1615","2013-06-03",6.36
"1616","2013-06-04",6.4
"1617","2013-06-05",6.45
"1618","2013-06-06",6.36
"1619","2013-06-07",6.4
"1620","2013-06-10",6.41
"1621","2013-06-11",6.3
"1622","2013-06-12",6
"1623","2013-06-13",5.81
"1624","2013-06-14",5.81
"1625","2013-06-17",6.06
"1626","2013-06-18",6.16
"1627","2013-06-19",6.05
"1628","2013-06-20",6.07
"1629","2013-06-21",6.39
"1630","2013-06-24",6.11
"1631","2013-06-25",6.28
"1632","2013-06-26",6.28
"1633","2013-06-27",6.4
"1634","2013-06-28",6.38
"1635","2013-07-01",6.3
"1636","2013-07-02",6.4
"1637","2013-07-03",6.4
"1638","2013-07-05",6.18
"1639","2013-07-08",6.16
"1640","2013-07-09",6.21
"1641","2013-07-10",6.21
"1642","2013-07-11",6.17
"1643","2013-07-12",6.28
"1644","2013-07-15",6.5
"1645","2013-07-16",6.31
"1646","2013-07-17",6.75
"1647","2013-07-18",6.9
"1648","2013-07-19",6.79
"1649","2013-07-22",6.79
"1650","2013-07-23",6.79
"1651","2013-07-24",6.99
"1652","2013-07-25",6.78
"1653","2013-07-26",6.7
"1654","2013-07-29",6.7
"1655","2013-07-30",6.6
"1656","2013-07-31",6.52
"1657","2013-08-01",6.8
"1658","2013-08-02",6.68
"1659","2013-08-05",6.51
"1660","2013-08-06",6.53
"1661","2013-08-07",6.75
"1662","2013-08-08",6.7
"1663","2013-08-09",7.09
"1664","2013-08-12",6.98
"1665","2013-08-13",6.9
"1666","2013-08-14",6.9
"1667","2013-08-15",6.9
"1668","2013-08-16",6.9
"1669","2013-08-19",6.8
"1670","2013-08-20",6.79
"1671","2013-08-21",6.81
"1672","2013-08-22",6.76
"1673","2013-08-23",6.76
"1674","2013-08-26",6.76
"1675","2013-08-27",6.71
"1676","2013-08-28",6.62
"1677","2013-08-29",6.62
"1678","2013-08-30",6.62
"1679","2013-09-03",6.68
"1680","2013-09-04",6.71
"1681","2013-09-05",6.81
"1682","2013-09-06",6.81
"1683","2013-09-09",6.74
"1684","2013-09-10",6.9
"1685","2013-09-11",6.63
"1686","2013-09-12",6.63
"1687","2013-09-13",6.67
"1688","2013-09-16",6.66
"1689","2013-09-17",6.66
"1690","2013-09-18",6.65
"1691","2013-09-19",6.9
"1692","2013-09-20",7.12
"1693","2013-09-23",6.82
"1694","2013-09-24",6.83
"1695","2013-09-25",6.83
"1696","2013-09-26",6.76
"1697","2013-09-27",6.87
"1698","2013-09-30",6.75
"1699","2013-10-01",6.75
"1700","2013-10-02",6.5
"1701","2013-10-03",6.13
"1702","2013-10-04",6.25
"1703","2013-10-07",6.75
"1704","2013-10-08",6.41
"1705","2013-10-09",6.48
"1706","2013-10-10",6.51
"1707","2013-10-11",6.33
"1708","2013-10-14",6.97
"1709","2013-10-15",6.89
"1710","2013-10-16",6.89
"1711","2013-10-17",6.89
"1712","2013-10-18",6.89
"1713","2013-10-21",6.89
"1714","2013-10-22",6.5
"1715","2013-10-23",6.48
"1716","2013-10-24",6.26
"1717","2013-10-25",6.26
"1718","2013-10-28",6.49
"1719","2013-10-29",6.56
"1720","2013-10-30",6.58
"1721","2013-10-31",6.61
"1722","2013-11-01",6.61
"1723","2013-11-04",6.61
"1724","2013-11-05",6.88
"1725","2013-11-06",6.88
"1726","2013-11-07",6.62
"1727","2013-11-08",6.86
"1728","2013-11-11",6.66
"1729","2013-11-12",6.86
"1730","2013-11-13",6.8
"1731","2013-11-14",6.8
"1732","2013-11-15",6.8
"1733","2013-11-18",6.8
"1734","2013-11-19",6.93
"1735","2013-11-20",6.93
"1736","2013-11-21",7
"1737","2013-11-22",7.13
"1738","2013-11-25",7.13
"1739","2013-11-26",7.13
"1740","2013-11-27",7.13
"1741","2013-11-29",6.92
"1742","2013-12-02",6.85
"1743","2013-12-03",6.85
"1744","2013-12-04",6.85
"1745","2013-12-05",6.81
"1746","2013-12-06",6.85
"1747","2013-12-09",6.8
"1748","2013-12-10",6.85
"1749","2013-12-11",6.85
"1750","2013-12-12",6.85
"1751","2013-12-13",6.85
"1752","2013-12-16",6.95
"1753","2013-12-17",6.85
"1754","2013-12-18",6.95
"1755","2013-12-19",6.95
"1756","2013-12-20",6.8
"1757","2013-12-23",6.82
"1758","2013-12-24",6.85
"1759","2013-12-26",6.8
"1760","2013-12-27",6.8
"1761","2013-12-30",6.71
"1762","2013-12-31",6.67
"1763","2014-01-02",6.85
"1764","2014-01-03",6.85
"1765","2014-01-06",6.85
"1766","2014-01-07",6.7
"1767","2014-01-08",6.6
"1768","2014-01-09",6.75
"1769","2014-01-10",6.8
"1770","2014-01-13",6.62
"1771","2014-01-14",6.6
"1772","2014-01-15",6.61
"1773","2014-01-16",6.61
"1774","2014-01-17",6.75
"1775","2014-01-21",6.7
"1776","2014-01-22",6.66
"1777","2014-01-23",6.61
"1778","2014-01-24",6.65
"1779","2014-01-27",6.6
"1780","2014-01-28",6.46
"1781","2014-01-29",6.46
"1782","2014-01-30",6.46
"1783","2014-01-31",6.73
"1784","2014-02-03",6.3
"1785","2014-02-04",6.51
"1786","2014-02-05",6.3
"1787","2014-02-06",6.4
"1788","2014-02-07",6.4
"1789","2014-02-10",6.31
"1790","2014-02-11",6.35
"1791","2014-02-12",6.35
"1792","2014-02-13",6.62
"1793","2014-02-14",6.65
"1794","2014-02-18",6.65
"1795","2014-02-19",6.65
"1796","2014-02-20",6.65
"1797","2014-02-21",6.65
"1798","2014-02-24",6.45
"1799","2014-02-25",6.4
"1800","2014-02-26",6.6
"1801","2014-02-27",6.6
"1802","2014-02-28",6.62
"1803","2014-03-03",6.6
"1804","2014-03-04",6.6
"1805","2014-03-05",6.65
"1806","2014-03-06",6.6
"1807","2014-03-07",6.4
"1808","2014-03-10",6.4
"1809","2014-03-11",6.58
"1810","2014-03-12",6.41
"1811","2014-03-13",6.38
"1812","2014-03-14",6.38
"1813","2014-03-17",6.31
"1814","2014-03-18",6.41
"1815","2014-03-19",6.75
"1816","2014-03-20",6.75
"1817","2014-03-21",6.98
"1818","2014-03-24",6.94
"1819","2014-03-25",6.94
"1820","2014-03-26",6.85
"1821","2014-03-27",6.95
"1822","2014-03-28",7
"1823","2014-03-31",7
"1824","2014-04-01",7.25
"1825","2014-04-02",7.4
"1826","2014-04-03",7.36
"1827","2014-04-04",7.36
"1828","2014-04-07",7.43
"1829","2014-04-08",7.43
"1830","2014-04-09",7.43
"1831","2014-04-10",7.43
"1832","2014-04-11",7.43
"1833","2014-04-14",7
"1834","2014-04-15",7.05
"1835","2014-04-16",7.23
"1836","2014-04-17",7.23
"1837","2014-04-21",7.22
"1838","2014-04-22",7.22
"1839","2014-04-23",7.22
"1840","2014-04-24",6.85
"1841","2014-04-25",6.85
"1842","2014-04-28",6.85
"1843","2014-04-29",7.19
"1844","2014-04-30",7.5
"1845","2014-05-01",7.14
"1846","2014-05-02",7.05
"1847","2014-05-05",7.12
"1848","2014-05-06",7
"1849","2014-05-07",7.05
"1850","2014-05-08",7.05
"1851","2014-05-09",7.05
"1852","2014-05-12",6.78
"1853","2014-05-13",6.79
"1854","2014-05-14",7.12
"1855","2014-05-15",7.15
"1856","2014-05-16",6.86
"1857","2014-05-19",7
"1858","2014-05-20",7
"1859","2014-05-21",6.8
"1860","2014-05-22",6.26
"1861","2014-05-23",6.5
"1862","2014-05-27",6.5
"1863","2014-05-28",6.52
"1864","2014-05-29",6.6
"1865","2014-05-30",6.6
"1866","2014-06-02",6.9
"1867","2014-06-03",6.9
"1868","2014-06-04",6.9
"1869","2014-06-05",6.8
"1870","2014-06-06",6.8
"1871","2014-06-09",6.8
"1872","2014-06-10",6.8
"1873","2014-06-11",6.8
"1874","2014-06-12",6.8
"1875","2014-06-13",6.8
"1876","2014-06-16",6.7
"1877","2014-06-17",6.65
"1878","2014-06-18",6.76
"1879","2014-06-19",6.75
"1880","2014-06-20",6.8
"1881","2014-06-23",6.66
"1882","2014-06-24",6.66
"1883","2014-06-25",6.6
"1884","2014-06-26",6.6
"1885","2014-06-27",6.66
"1886","2014-06-30",6.62
"1887","2014-07-01",6.75
"1888","2014-07-02",6.72
"1889","2014-07-03",6.72
"1890","2014-07-07",6.7
"1891","2014-07-08",6.6
"1892","2014-07-09",6.6
"1893","2014-07-10",6.65
"1894","2014-07-11",6.75
"1895","2014-07-14",6.8
"1896","2014-07-15",6.7
"1897","2014-07-16",6.7
"1898","2014-07-17",6.97
"1899","2014-07-18",6.89
"1900","2014-07-21",6.68
"1901","2014-07-22",6.6
"1902","2014-07-23",6.61
"1903","2014-07-24",6.61
"1904","2014-07-25",6.76
"1905","2014-07-28",6.76
"1906","2014-07-29",7
"1907","2014-07-30",7
"1908","2014-07-31",7
"1909","2014-08-01",6.5
"1910","2014-08-04",6.25
"1911","2014-08-05",6.55
"1912","2014-08-06",6.61
"1913","2014-08-07",6.7
"1914","2014-08-08",7
"1915","2014-08-11",6.88
"1916","2014-08-12",7
"1917","2014-08-13",7
"1918","2014-08-14",7
"1919","2014-08-15",7.4
"1920","2014-08-18",7.5
"1921","2014-08-19",7.5
"1922","2014-08-20",7.5
"1923","2014-08-21",7.5
"1924","2014-08-22",7.5
"1925","2014-08-25",7.6
"1926","2014-08-26",7.55
"1927","2014-08-27",7.55
"1928","2014-08-28",7.55
"1929","2014-08-29",7.55
"1930","2014-09-02",7.6
"1931","2014-09-03",7.98
"1932","2014-09-04",8.19
"1933","2014-09-05",10.78
"1934","2014-09-08",9.78
"1935","2014-09-09",8.15
"1936","2014-09-10",8.64
"1937","2014-09-11",8.5
"1938","2014-09-12",8.48
"1939","2014-09-15",8.95
"1940","2014-09-16",8.5
"1941","2014-09-17",8.27
"1942","2014-09-18",8.02
"1943","2014-09-19",7.56
"1944","2014-09-22",7.66
"1945","2014-09-23",7.88
"1946","2014-09-24",7.5
"1947","2014-09-25",7.87
"1948","2014-09-26",7.55
"1949","2014-09-29",7.45
"1950","2014-09-30",7.45
