"","date","ANY"
"1052","2017-10-12",20.08
"1053","2017-10-13",18.879999
"1054","2017-10-16",18.08
"1055","2017-10-17",18.799999
"1056","2017-10-18",19.280001
"1057","2017-10-19",18.959999
"1058","2017-10-20",18.799999
"1059","2017-10-23",18.719999
"1060","2017-10-24",18.32
"1061","2017-10-25",18.24
"1062","2017-10-26",18.48
"1063","2017-10-27",18.16
"1064","2017-10-30",19.280001
"1065","2017-10-31",19.84
"1066","2017-11-01",19.84
"1067","2017-11-02",22
"1068","2017-11-03",21.68
"1069","2017-11-06",21.68
"1070","2017-11-07",20.959999
"1071","2017-11-08",22.08
"1072","2017-11-09",23.84
"1073","2017-11-10",24.4
"1074","2017-11-13",24.24
"1075","2017-11-14",22.16
"1076","2017-11-15",21.280001
"1077","2017-11-16",22.24
"1078","2017-11-17",22.799999
"1079","2017-11-20",22.879999
"1080","2017-11-21",23.040001
"1081","2017-11-22",23.52
"1082","2017-11-24",23.280001
"1083","2017-11-27",23.200001
"1084","2017-11-28",21.752001
"1085","2017-11-29",21.360001
"1086","2017-11-30",20.959999
"1087","2017-12-01",19.84
"1088","2017-12-04",18.799999
"1089","2017-12-05",17.92
"1090","2017-12-06",19.6
"1091","2017-12-07",19.360001
"1092","2017-12-08",18.535999
"1093","2017-12-11",18.719999
"1094","2017-12-12",15.28
"1095","2017-12-13",17.52
"1096","2017-12-14",18.16
"1097","2017-12-15",19.76
"1098","2017-12-18",19.52
"1099","2017-12-19",18.799999
"1100","2017-12-20",18.559999
"1101","2017-12-21",19.280001
"1102","2017-12-22",18.799999
"1103","2017-12-26",18.959999
"1104","2017-12-27",18.799999
"1105","2017-12-28",19.440001
"1106","2017-12-29",19.68
"1107","2018-01-02",21.6
"1108","2018-01-03",20.799999
"1109","2018-01-04",20
"1110","2018-01-05",20.959999
"1111","2018-01-08",21.68
"1112","2018-01-09",23.6
"1113","2018-01-10",21.440001
"1114","2018-01-11",21.52
"1115","2018-01-12",20.08
"1116","2018-01-16",19.120001
"1117","2018-01-17",18.639999
"1118","2018-01-18",19.52
"1119","2018-01-19",18.959999
"1120","2018-01-22",19.040001
"1121","2018-01-23",18.32
"1122","2018-01-24",20.559999
"1123","2018-01-25",20.32
"1124","2018-01-26",19.52
"1125","2018-01-29",19.200001
"1126","2018-01-30",18.639999
"1127","2018-01-31",18.08
"1128","2018-02-01",18.559999
"1129","2018-02-02",18.879999
"1130","2018-02-05",18.32
"1131","2018-02-06",18.639999
"1132","2018-02-07",18.559999
"1133","2018-02-08",17.76
"1134","2018-02-09",17.32
"1135","2018-02-12",17.76
"1136","2018-02-13",17.440001
"1137","2018-02-14",17.92
"1138","2018-02-15",17.84
"1139","2018-02-16",18.639999
"1140","2018-02-20",18.719999
"1141","2018-02-21",18
"1142","2018-02-22",17.76
"1143","2018-02-23",18
"1144","2018-02-26",17.6
"1145","2018-02-27",17.76
"1146","2018-02-28",17.52
"1147","2018-03-01",17.52
"1148","2018-03-02",17.6
"1149","2018-03-05",17.848
"1150","2018-03-06",18.559999
"1151","2018-03-07",18.719999
"1152","2018-03-08",17.68
"1153","2018-03-09",18.32
"1154","2018-03-12",18.559999
"1155","2018-03-13",18.559999
"1156","2018-03-14",18.24
"1157","2018-03-15",17.92
"1158","2018-03-16",18.08
"1159","2018-03-19",14.96
"1160","2018-03-20",15.76
"1161","2018-03-21",15.28
"1162","2018-03-22",14
"1163","2018-03-23",10.32
"1164","2018-03-26",8.72
"1165","2018-03-27",7.6
"1166","2018-03-28",7.92
"1167","2018-03-29",8.024
"1168","2018-04-02",7.52
"1169","2018-04-03",7.12
"1170","2018-04-04",7.856
"1171","2018-04-05",7.36
"1172","2018-04-06",7.312
"1173","2018-04-09",7.152
"1174","2018-04-10",7.52
"1175","2018-04-11",7.28
"1176","2018-04-12",8.8
"1177","2018-04-13",4.968
"1178","2018-04-16",4.24
"1179","2018-04-17",4.8
"1180","2018-04-18",4.576
"1181","2018-04-19",4.4
"1182","2018-04-20",4.224
"1183","2018-04-23",4.04
"1184","2018-04-24",3.76
"1185","2018-04-25",3.624
"1186","2018-04-26",3.6
"1187","2018-04-27",3.904
"1188","2018-04-30",3.68
"1189","2018-05-01",3.944
"1190","2018-05-02",3.864
"1191","2018-05-03",3.72
"1192","2018-05-04",3.784
"1193","2018-05-07",3.84
"1194","2018-05-08",4
"1195","2018-05-09",3.728
"1196","2018-05-10",3.208
"1197","2018-05-11",2.88
"1198","2018-05-14",2.8
"1199","2018-05-15",2.88
"1200","2018-05-16",2.88
"1201","2018-05-17",2.944
"1202","2018-05-18",3
"1203","2018-05-21",3.96
"1204","2018-05-22",4.32
"1205","2018-05-23",3.68
"1206","2018-05-24",3.896
"1207","2018-05-25",3.872
"1208","2018-05-29",3.656
"1209","2018-05-30",5.176
"1210","2018-05-31",4.752
"1211","2018-06-01",4.12
"1212","2018-06-04",3.864
"1213","2018-06-05",4.168
"1214","2018-06-06",4.12
"1215","2018-06-07",4.008
"1216","2018-06-08",4.12
"1217","2018-06-11",4.096
"1218","2018-06-12",4.72
"1219","2018-06-13",4.232
"1220","2018-06-14",4.4
"1221","2018-06-15",4.472
"1222","2018-06-18",4.28
"1223","2018-06-19",4.256
"1224","2018-06-20",4.088
"1225","2018-06-21",4.08
"1226","2018-06-22",3.92
"1227","2018-06-25",3.76
"1228","2018-06-26",3.784
"1229","2018-06-27",3.824
"1230","2018-06-28",3.776
"1231","2018-06-29",3.704
"1232","2018-07-02",3.6
"1233","2018-07-03",3.512
"1234","2018-07-05",3.44
"1235","2018-07-06",3.432
"1236","2018-07-09",3.256
"1237","2018-07-10",3.128
"1238","2018-07-11",3.208
"1239","2018-07-12",3.6
"1240","2018-07-13",3.664
"1241","2018-07-16",3.944
"1242","2018-07-17",3.92
"1243","2018-07-18",3.808
"1244","2018-07-19",3.704
"1245","2018-07-20",3.76
"1246","2018-07-23",3.776
"1247","2018-07-24",3.72
"1248","2018-07-25",3.72
"1249","2018-07-26",2.96
"1250","2018-07-27",3.048
"1251","2018-07-30",2.72
"1252","2018-07-31",2.64
"1253","2018-08-01",2.68
"1254","2018-08-02",2.704
"1255","2018-08-03",2.56
"1256","2018-08-06",2.528
"1257","2018-08-07",2.432
"1258","2018-08-08",2.4
"1259","2018-08-09",2.44
"1260","2018-08-10",2.432
"1261","2018-08-13",1.64
"1262","2018-08-14",1.88
"1263","2018-08-15",1.864
"1264","2018-08-16",2.488
"1265","2018-08-17",2.36
"1266","2018-08-20",2.32
"1267","2018-08-21",2.232
"1268","2018-08-22",2.256
"1269","2018-08-23",2.16
"1270","2018-08-24",2.16
"1271","2018-08-27",2.08
"1272","2018-08-28",2.152
"1273","2018-08-29",2.24
"1274","2018-08-30",2.28
"1275","2018-08-31",2.264
"1276","2018-09-04",2.216
"1277","2018-09-05",2.216
"1278","2018-09-06",2.08
"1279","2018-09-07",2.072
"1280","2018-09-10",2.12
"1281","2018-09-11",3.04
"1282","2018-09-12",2.56
"1283","2018-09-13",2.384
"1284","2018-09-14",2.16
"1285","2018-09-17",2
"1286","2018-09-18",2
"1287","2018-09-19",1.928
"1288","2018-09-20",1.936
"1289","2018-09-21",1.88
"1290","2018-09-24",1.936
"1291","2018-09-25",2.216
"1292","2018-09-26",3.36
"1293","2018-09-27",2.88
"1294","2018-09-28",3.12
"1295","2018-10-01",2.696
"1296","2018-10-02",2.56
"1297","2018-10-03",2.768
"1298","2018-10-04",2.64
"1299","2018-10-05",2.888
"1300","2018-10-08",2.76
"1301","2018-10-09",2.72
"1302","2018-10-10",2.552
"1303","2018-10-11",2.48
"1304","2018-10-12",2.56
"1305","2018-10-15",2.56
"1306","2018-10-16",2.56
"1307","2018-10-17",2.496
"1308","2018-10-18",2.72
"1309","2018-10-19",2.624
"1310","2018-10-22",2.64
"1311","2018-10-23",2.536
"1312","2018-10-24",2.64
"1313","2018-10-25",2.544
"1314","2018-10-26",2.12
"1315","2018-10-29",2.112
"1316","2018-10-30",2.208
"1317","2018-10-31",2.216
"1318","2018-11-01",2.48
"1319","2018-11-02",2.68
"1320","2018-11-05",2.672
"1321","2018-11-06",2.34
"1322","2018-11-07",1.99
"1323","2018-11-08",1.859
"1324","2018-11-09",1.911
"1325","2018-11-12",1.71
"1326","2018-11-13",1.65
"1327","2018-11-14",2.61
"1328","2018-11-15",2.08
"1329","2018-11-16",2.31
"1330","2018-11-19",2.7
"1331","2018-11-20",6.61
"1332","2018-11-21",4.2
"1333","2018-11-23",5.59
"1334","2018-11-26",6.1
"1335","2018-11-27",6.62
"1336","2018-11-28",7
"1337","2018-11-29",6.28
"1338","2018-11-30",5.26
"1339","2018-12-03",4.34
"1340","2018-12-04",4.75
"1341","2018-12-06",4.42
"1342","2018-12-07",4.06
"1343","2018-12-10",4
"1344","2018-12-11",4.15
"1345","2018-12-12",3.98
"1346","2018-12-13",3.95
"1347","2018-12-14",3.97
"1348","2018-12-17",3.84
"1349","2018-12-18",3.38
"1350","2018-12-19",3.2
"1351","2018-12-20",3.07
"1352","2018-12-21",2.59
"1353","2018-12-24",2.34
"1354","2018-12-26",2.11
"1355","2018-12-27",2.84
"1356","2018-12-28",3.4
"1357","2018-12-31",3.05
"1358","2019-01-02",3.08
"1359","2019-01-03",3.27
"1360","2019-01-04",3.47
"1361","2019-01-07",3.37
"1362","2019-01-08",3.36
"1363","2019-01-09",3.6
"1364","2019-01-10",3.53
"1365","2019-01-11",3.46
"1366","2019-01-14",3.38
"1367","2019-01-15",2.98
"1368","2019-01-16",2.7
"1369","2019-01-17",2.79
"1370","2019-01-18",2.66
"1371","2019-01-22",2.77
"1372","2019-01-23",2.79
"1373","2019-01-24",2.83
"1374","2019-01-25",2.73
"1375","2019-01-28",2.62
"1376","2019-01-29",2.79
"1377","2019-01-30",2.64
"1378","2019-01-31",2.6
"1379","2019-02-01",2.52
"1380","2019-02-04",2.72
"1381","2019-02-05",2.62
"1382","2019-02-06",2.58
"1383","2019-02-07",2.52
"1384","2019-02-08",2.48
"1385","2019-02-11",2.552
"1386","2019-02-12",2.5
"1387","2019-02-13",2.68
"1388","2019-02-14",2.7
"1389","2019-02-15",2.69
"1390","2019-02-19",2.88
"1391","2019-02-20",3.05
"1392","2019-02-21",2.89
"1393","2019-02-22",2.89
"1394","2019-02-25",2.79
"1395","2019-02-26",2.76
"1396","2019-02-27",2.74
"1397","2019-02-28",2.579
"1398","2019-03-01",2.52
"1399","2019-03-04",2.504
"1400","2019-03-05",2.41
"1401","2019-03-06",2.61
"1402","2019-03-07",2.42
"1403","2019-03-08",2.38
"1404","2019-03-11",2.36
"1405","2019-03-12",2.81
"1406","2019-03-13",2.51
"1407","2019-03-14",2.8
"1408","2019-03-15",2.65
"1409","2019-03-18",2.623
"1410","2019-03-19",2.8
"1411","2019-03-20",2.65
"1412","2019-03-21",2.77
"1413","2019-03-22",2.54
"1414","2019-03-25",2.511
"1415","2019-03-26",2.51
"1416","2019-03-27",2.37
"1417","2019-03-28",2.445
"1418","2019-03-29",2.4
"1419","2019-04-01",2.37
"1420","2019-04-02",2.4
"1421","2019-04-03",2.75
"1422","2019-04-04",2.61
"1423","2019-04-05",2.54
"1424","2019-04-08",2.47
"1425","2019-04-09",2.555
"1426","2019-04-10",2.52
"1427","2019-04-11",2.6
"1428","2019-04-12",2.72
"1429","2019-04-15",2.75
"1430","2019-04-16",2.51
"1431","2019-04-17",2.5
"1432","2019-04-18",2.45
"1433","2019-04-22",2.52
"1434","2019-04-23",2.48
"1435","2019-04-24",2.46
"1436","2019-04-25",2.45
"1437","2019-04-26",2.53
"1438","2019-04-29",2.52
"1439","2019-04-30",2.55
"1440","2019-05-01",2.6
"1441","2019-05-02",2.575
"1442","2019-05-03",2.59
"1443","2019-05-06",2.67
"1444","2019-05-07",2.56
"1445","2019-05-08",2.54
"1446","2019-05-09",2.43
"1447","2019-05-10",2.411
"1448","2019-05-13",2.31
"1449","2019-05-14",2.32
"1450","2019-05-15",2.335
"1451","2019-05-16",2.08
"1452","2019-05-17",2.05
"1453","2019-05-20",1.996
"1454","2019-05-21",1.96
"1455","2019-05-22",1.94
"1456","2019-05-23",1.79
"1457","2019-05-24",1.67
"1458","2019-05-28",1.75
"1459","2019-05-29",1.82
"1460","2019-05-30",1.71
"1461","2019-05-31",1.65
"1462","2019-06-03",1.5
"1463","2019-06-04",1.64
"1464","2019-06-05",1.59
"1465","2019-06-06",1.56
"1466","2019-06-07",1.564
"1467","2019-06-10",1.535
"1468","2019-06-11",1.8
"1469","2019-06-12",1.82
"1470","2019-06-13",1.76
"1471","2019-06-14",1.61
"1472","2019-06-17",1.62
"1473","2019-06-18",1.632
"1474","2019-06-19",1.63
"1475","2019-06-20",1.57
"1476","2019-06-21",1.64
"1477","2019-06-24",1.61
"1478","2019-06-25",1.52
"1479","2019-06-26",1.6
"1480","2019-06-27",1.6
"1481","2019-06-28",1.57
"1482","2019-07-01",1.56
"1483","2019-07-02",1.51
"1484","2019-07-03",1.514
"1485","2019-07-05",1.51
"1486","2019-07-08",1.488
"1487","2019-07-09",1.489
"1488","2019-07-10",1.53
"1489","2019-07-11",1.49
"1490","2019-07-12",1.548
"1491","2019-07-15",1.47
"1492","2019-07-16",1.43
"1493","2019-07-17",1.45
"1494","2019-07-18",1.41
"1495","2019-07-19",1.65
"1496","2019-07-22",1.61
"1497","2019-07-23",1.54
"1498","2019-07-24",1.6
"1499","2019-07-25",1.52
"1500","2019-07-26",1.524
"1501","2019-07-29",1.59
"1502","2019-07-30",1.59
"1503","2019-07-31",1.5
"1504","2019-08-01",1.43
"1505","2019-08-02",1.37
"1506","2019-08-05",1.327
"1507","2019-08-06",1.36
"1508","2019-08-07",1.4
"1509","2019-08-08",1.38
"1510","2019-08-09",1.36
"1511","2019-08-12",1.53
"1512","2019-08-13",1.5
"1513","2019-08-14",1.29
"1514","2019-08-15",1.125
"1515","2019-08-16",1.111
"1516","2019-08-19",1.15
"1517","2019-08-20",1.19
"1518","2019-08-21",1.45
"1519","2019-08-22",1.31
"1520","2019-08-23",1.26
"1521","2019-08-26",1.25
"1522","2019-08-27",1.352
"1523","2019-08-28",1.32
"1524","2019-08-29",1.32
"1525","2019-08-30",1.28
"1526","2019-09-03",1.304
"1527","2019-09-04",1.285
"1528","2019-09-05",1.301
"1529","2019-09-06",1.32
"1530","2019-09-09",1.33
"1531","2019-09-10",1.309
"1532","2019-09-11",1.32
"1533","2019-09-12",1.3
"1534","2019-09-13",1.355
"1535","2019-09-16",1.37
"1536","2019-09-17",1.32
"1537","2019-09-18",1.36
"1538","2019-09-19",1.33
"1539","2019-09-20",1.38
"1540","2019-09-23",1.36
"1541","2019-09-24",1.305
"1542","2019-09-25",1.29
"1543","2019-09-26",1.26
"1544","2019-09-27",1.22
"1545","2019-09-30",1.17
"1546","2019-10-01",1.14
"1547","2019-10-02",1.18
"1548","2019-10-03",1.174
"1549","2019-10-04",1.19
"1550","2019-10-07",1.18
"1551","2019-10-08",1.2
"1552","2019-10-09",1.193
"1553","2019-10-10",1.15
"1554","2019-10-11",1.17
"1555","2019-10-14",1.21
"1556","2019-10-15",1.28
"1557","2019-10-16",1.25
"1558","2019-10-17",1.19
"1559","2019-10-18",1.26
"1560","2019-10-21",1.19
"1561","2019-10-22",1.19
"1562","2019-10-23",1.17
"1563","2019-10-24",1.05
"1564","2019-10-25",1.1
"1565","2019-10-28",1.13
"1566","2019-10-29",1.07
"1567","2019-10-30",1.07
"1568","2019-10-31",0.993
"1569","2019-11-01",1.05
"1570","2019-11-04",1.06
"1571","2019-11-05",1.011
"1572","2019-11-06",1.02
"1573","2019-11-07",1
"1574","2019-11-08",0.96
"1575","2019-11-11",0.96
"1576","2019-11-12",0.96
"1577","2019-11-13",0.91
"1578","2019-11-14",0.756
"1579","2019-11-15",1.01
"1580","2019-11-18",1.068
"1581","2019-11-19",0.92
"1582","2019-11-20",0.89
"1583","2019-11-21",0.88
"1584","2019-11-22",0.79
"1585","2019-11-25",0.81
"1586","2019-11-26",0.78
"1587","2019-11-27",0.8
"1588","2019-11-29",0.783
"1589","2019-12-02",0.797
"1590","2019-12-03",0.813
"1591","2019-12-04",0.82
"1592","2019-12-05",0.78
"1593","2019-12-06",0.78
"1594","2019-12-09",0.736
"1595","2019-12-10",0.718
"1596","2019-12-11",0.783
"1597","2019-12-12",0.76
"1598","2019-12-13",0.755
"1599","2019-12-16",0.72
"1600","2019-12-17",0.706
"1601","2019-12-18",0.749
"1602","2019-12-19",0.746
"1603","2019-12-20",0.76
"1604","2019-12-23",0.74
"1605","2019-12-24",0.73
"1606","2019-12-26",0.733
"1607","2019-12-27",0.731
"1608","2019-12-30",0.799
"1609","2019-12-31",0.778
"1610","2020-01-02",0.815
"1611","2020-01-03",0.79
"1612","2020-01-06",0.8
"1613","2020-01-07",0.785
"1614","2020-01-08",0.778
"1615","2020-01-09",0.805
"1616","2020-01-10",0.776
"1617","2020-01-13",0.76
"1618","2020-01-14",0.77
"1619","2020-01-15",0.82
"1620","2020-01-16",0.875
"1621","2020-01-17",0.881
"1622","2020-01-21",0.85
"1623","2020-01-22",0.836
"1624","2020-01-23",0.835
"1625","2020-01-24",0.79
"1626","2020-01-27",0.793
"1627","2020-01-28",0.78
"1628","2020-01-29",0.792
"1629","2020-01-30",0.777
"1630","2020-01-31",0.776
"1631","2020-02-03",0.8
"1632","2020-02-04",0.94
"1633","2020-02-05",0.92
"1634","2020-02-06",0.89
"1635","2020-02-07",0.842
"1636","2020-02-10",0.83
"1637","2020-02-11",0.79
"1638","2020-02-12",0.8
"1639","2020-02-13",0.79
"1640","2020-02-14",0.809
"1641","2020-02-18",0.784
"1642","2020-02-19",0.79
"1643","2020-02-20",0.808
"1644","2020-02-21",0.77
"1645","2020-02-24",0.775
"1646","2020-02-25",0.774
"1647","2020-02-26",0.77
"1648","2020-02-27",0.74
"1649","2020-02-28",0.71
"1650","2020-03-02",0.72
"1651","2020-03-03",0.74
"1652","2020-03-04",0.727
"1653","2020-03-05",0.741
"1654","2020-03-06",0.673
"1655","2020-03-09",0.599
"1656","2020-03-10",0.63
"1657","2020-03-11",0.523
"1658","2020-03-12",0.4
"1659","2020-03-13",0.414
"1660","2020-03-16",0.39
"1661","2020-03-17",0.372
"1662","2020-03-18",0.405
"1663","2020-03-19",0.524
"1664","2020-03-20",0.515
"1665","2020-03-23",0.52
"1666","2020-03-24",0.553
"1667","2020-03-25",0.72
"1668","2020-03-26",0.67
"1669","2020-03-27",0.684
"1670","2020-03-30",0.74
"1671","2020-03-31",0.7
"1672","2020-04-01",0.69
"1673","2020-04-02",0.62
"1674","2020-04-03",0.667
"1675","2020-04-06",0.67
"1676","2020-04-07",0.697
"1677","2020-04-08",0.7
"1678","2020-04-09",0.76
"1679","2020-04-13",0.78
"1680","2020-04-14",0.78
"1681","2020-04-15",0.79
"1682","2020-04-16",0.88
"1683","2020-04-17",0.753
"1684","2020-04-20",0.74
"1685","2020-04-21",0.737
"1686","2020-04-22",0.859
"1687","2020-04-23",0.985
"1688","2020-04-24",0.91
"1689","2020-04-27",0.94
"1690","2020-04-28",0.901
"1691","2020-04-29",0.92
"1692","2020-04-30",0.91
"1693","2020-05-01",0.94
"1694","2020-05-04",1.08
"1695","2020-05-05",1.24
"1696","2020-05-06",1.35
"1697","2020-05-07",1.3
"1698","2020-05-08",1.42
"1699","2020-05-11",1.94
"1700","2020-05-12",1.67
"1701","2020-05-13",1.5
"1702","2020-05-14",1.57
"1703","2020-05-15",1.58
"1704","2020-05-18",1.81
"1705","2020-05-19",1.92
"1706","2020-05-20",2.02
"1707","2020-05-21",1.96
"1708","2020-05-22",2.3
"1709","2020-05-26",2.36
"1710","2020-05-27",2.25
"1711","2020-05-28",2.33
"1712","2020-05-29",2.28
"1713","2020-06-01",2.53
"1714","2020-06-02",2.82
"1715","2020-06-03",2.72
"1716","2020-06-04",2.55
"1717","2020-06-05",2.34
"1718","2020-06-08",2.6
"1719","2020-06-09",2.795
"1720","2020-06-10",2.72
"1721","2020-06-11",2.41
"1722","2020-06-12",2.34
"1723","2020-06-15",2.41
"1724","2020-06-16",2.52
"1725","2020-06-17",2.52
"1726","2020-06-18",2.56
"1727","2020-06-19",2.415
"1728","2020-06-22",2.3
"1729","2020-06-23",2.37
"1730","2020-06-24",2.21
"1731","2020-06-25",2.37
"1732","2020-06-26",3.1
"1733","2020-06-29",3.02
"1734","2020-06-30",2.86
"1735","2020-07-01",2.97
"1736","2020-07-02",2.97
"1737","2020-07-06",3.02
"1738","2020-07-07",3.1
"1739","2020-07-08",3.06
"1740","2020-07-09",2.95
"1741","2020-07-10",3.61
"1742","2020-07-13",5.28
"1743","2020-07-14",4.65
"1744","2020-07-15",3.9
"1745","2020-07-16",3.52
"1746","2020-07-17",3.44
"1747","2020-07-20",2.98
"1748","2020-07-21",3.19
"1749","2020-07-22",3.1
"1750","2020-07-23",2.93
"1751","2020-07-24",3.31
"1752","2020-07-27",3.13
"1753","2020-07-28",3.37
"1754","2020-07-29",3.33
"1755","2020-07-30",3.19
"1756","2020-07-31",3.28
"1757","2020-08-03",3.25
"1758","2020-08-04",3.22
"1759","2020-08-05",3.08
"1760","2020-08-06",3.07
"1761","2020-08-07",3.01
"1762","2020-08-10",2.89
"1763","2020-08-11",2.94
"1764","2020-08-12",2.93
"1765","2020-08-13",2.94
"1766","2020-08-14",2.88
"1767","2020-08-17",2.81
"1768","2020-08-18",2.72
"1769","2020-08-19",2.83
"1770","2020-08-20",2.91
"1771","2020-08-21",3.03
"1772","2020-08-24",2.98
"1773","2020-08-25",2.7
"1774","2020-08-26",1.92
"1775","2020-08-27",1.77
"1776","2020-08-28",2.3
"1777","2020-08-31",2.69
"1778","2020-09-01",2.8
"1779","2020-09-02",2.73
"1780","2020-09-03",2.59
"1781","2020-09-04",2.58
"1782","2020-09-08",2.44
"1783","2020-09-09",2.56
"1784","2020-09-10",2.53
"1785","2020-09-11",2.56
"1786","2020-09-14",2.34
"1787","2020-09-15",2.29
"1788","2020-09-16",2.17
"1789","2020-09-17",2.44
"1790","2020-09-18",2.56
"1791","2020-09-21",2.49
"1792","2020-09-22",2.5
"1793","2020-09-23",2.6
"1794","2020-09-24",2.66
"1795","2020-09-25",2.65
"1796","2020-09-28",2.63
"1797","2020-09-29",2.59
"1798","2020-09-30",2.47
"1799","2020-10-01",2.46
"1800","2020-10-02",2.4
"1801","2020-10-05",2.26
"1802","2020-10-06",2.25
"1803","2020-10-07",2.14
"1804","2020-10-08",2.14
"1805","2020-10-09",2.06
"1806","2020-10-12",1.98
"1807","2020-10-13",2.01
"1808","2020-10-14",1.94
"1809","2020-10-15",1.78
"1810","2020-10-16",1.71
"1811","2020-10-19",1.68
"1812","2020-10-20",1.66
"1813","2020-10-21",1.65
"1814","2020-10-22",1.63
"1815","2020-10-23",1.66
"1816","2020-10-26",1.56
"1817","2020-10-27",1.57
"1818","2020-10-28",1.53
"1819","2020-10-29",1.56
"1820","2020-10-30",1.48
"1821","2020-11-02",1.5
"1822","2020-11-03",1.54
"1823","2020-11-04",1.43
"1824","2020-11-05",1.44
"1825","2020-11-06",1.34
"1826","2020-11-09",1.31
"1827","2020-11-10",1.33
"1828","2020-11-11",1.35
"1829","2020-11-12",1.31
"1830","2020-11-13",1.34
"1831","2020-11-16",1.32
"1832","2020-11-17",1.29
"1833","2020-11-18",1.37
"1834","2020-11-19",1.51
"1835","2020-11-20",1.47
"1836","2020-11-23",1.47
"1837","2020-11-24",1.502
"1838","2020-11-25",1.73
"1839","2020-11-27",1.7
