"","date","CSTE"
"965","2016-01-22",36.119999
"966","2016-01-25",35.360001
"967","2016-01-26",35.599998
"968","2016-01-27",35.07
"969","2016-01-28",35
"970","2016-01-29",37.59
"971","2016-02-01",37.650002
"972","2016-02-02",35.459999
"973","2016-02-03",36.799999
"974","2016-02-04",36.689999
"975","2016-02-05",35.34
"976","2016-02-08",32.080002
"977","2016-02-09",31.68
"978","2016-02-10",30.6
"979","2016-02-11",29.23
"980","2016-02-12",30.35
"981","2016-02-16",32.869999
"982","2016-02-17",33.529999
"983","2016-02-18",33.459999
"984","2016-02-19",33.450001
"985","2016-02-22",35.599998
"986","2016-02-23",35.419998
"987","2016-02-24",36.349998
"988","2016-02-25",36.540001
"989","2016-02-26",37.540001
"990","2016-02-29",37.080002
"991","2016-03-01",38.439999
"992","2016-03-02",38.380001
"993","2016-03-03",39.119999
"994","2016-03-04",38.779999
"995","2016-03-07",39.299999
"996","2016-03-08",37.389999
"997","2016-03-09",36.790001
"998","2016-03-10",35.700001
"999","2016-03-11",36.27
"1000","2016-03-14",36.709999
"1001","2016-03-15",35.700001
"1002","2016-03-16",35.900002
"1003","2016-03-17",37.130001
"1004","2016-03-18",36.790001
"1005","2016-03-21",33.950001
"1006","2016-03-22",34.82
"1007","2016-03-23",34.43
"1008","2016-03-24",34.200001
"1009","2016-03-28",34.27
"1010","2016-03-29",34.029999
"1011","2016-03-30",34.849998
"1012","2016-03-31",34.349998
"1013","2016-04-01",34.43
"1014","2016-04-04",32.549999
"1015","2016-04-05",33.02
"1016","2016-04-06",34.259998
"1017","2016-04-07",33.740002
"1018","2016-04-08",34.450001
"1019","2016-04-11",33.59
"1020","2016-04-12",37.349998
"1021","2016-04-13",38.349998
"1022","2016-04-14",38.970001
"1023","2016-04-15",38.48
"1024","2016-04-18",38.790001
"1025","2016-04-19",38.5
"1026","2016-04-20",38.779999
"1027","2016-04-21",38.98
"1028","2016-04-22",39.610001
"1029","2016-04-25",39.009998
"1030","2016-04-26",38.310001
"1031","2016-04-27",39.639999
"1032","2016-04-28",38.310001
"1033","2016-04-29",37.029999
"1034","2016-05-02",37.700001
"1035","2016-05-03",36.529999
"1036","2016-05-04",37.48
"1037","2016-05-05",38.25
"1038","2016-05-06",38.43
"1039","2016-05-09",37.59
"1040","2016-05-10",37.619999
"1041","2016-05-11",37.259998
"1042","2016-05-12",37.439999
"1043","2016-05-13",36.869999
"1044","2016-05-16",37.849998
"1045","2016-05-17",38.34
"1046","2016-05-18",37.529999
"1047","2016-05-19",37.080002
"1048","2016-05-20",40.330002
"1049","2016-05-23",34.970001
"1050","2016-05-24",37.16
"1051","2016-05-25",37.009998
"1052","2016-05-26",37.080002
"1053","2016-05-27",38.380001
"1054","2016-05-31",39.470001
"1055","2016-06-01",39.259998
"1056","2016-06-02",39.040001
"1057","2016-06-03",38.91
"1058","2016-06-06",38.82
"1059","2016-06-07",38.98
"1060","2016-06-08",39.540001
"1061","2016-06-09",38.790001
"1062","2016-06-10",36.93
"1063","2016-06-13",35.52
"1064","2016-06-14",35.84
"1065","2016-06-15",35.790001
"1066","2016-06-16",36.150002
"1067","2016-06-17",36.119999
"1068","2016-06-20",36.560001
"1069","2016-06-21",35.869999
"1070","2016-06-22",35.450001
"1071","2016-06-23",36.419998
"1072","2016-06-24",34.169998
"1073","2016-06-27",32.5
"1074","2016-06-28",32.919998
"1075","2016-06-29",34.16
"1076","2016-06-30",34.759998
"1077","2016-07-01",34.799999
"1078","2016-07-05",33.509998
"1079","2016-07-06",33.540001
"1080","2016-07-07",33.470001
"1081","2016-07-08",34.459999
"1082","2016-07-11",35.459999
"1083","2016-07-12",36.25
"1084","2016-07-13",35.869999
"1085","2016-07-14",35.639999
"1086","2016-07-15",36.5
"1087","2016-07-18",36.23
"1088","2016-07-19",35.43
"1089","2016-07-20",36.209999
"1090","2016-07-21",36.419998
"1091","2016-07-22",36.209999
"1092","2016-07-25",37.639999
"1093","2016-07-26",37.880001
"1094","2016-07-27",37.950001
"1095","2016-07-28",37.900002
"1096","2016-07-29",37.490002
"1097","2016-08-01",37.389999
"1098","2016-08-02",35.959999
"1099","2016-08-03",41.98
"1100","2016-08-04",41.77
"1101","2016-08-05",42.049999
"1102","2016-08-08",41.02
"1103","2016-08-09",39.810001
"1104","2016-08-10",38.080002
"1105","2016-08-11",38.34
"1106","2016-08-12",38.099998
"1107","2016-08-15",38.470001
"1108","2016-08-16",37.380001
"1109","2016-08-17",36.740002
"1110","2016-08-18",37.389999
"1111","2016-08-19",37.41
"1112","2016-08-22",38.16
"1113","2016-08-23",38.709999
"1114","2016-08-24",38.450001
"1115","2016-08-25",38.27
"1116","2016-08-26",38.299999
"1117","2016-08-29",38.619999
"1118","2016-08-30",39.549999
"1119","2016-08-31",39.32
"1120","2016-09-01",39.52
"1121","2016-09-02",40.150002
"1122","2016-09-06",38.889999
"1123","2016-09-07",38.709999
"1124","2016-09-08",38.02
"1125","2016-09-09",35.73
"1126","2016-09-12",40.990002
"1127","2016-09-13",39.290001
"1128","2016-09-14",38.900002
"1129","2016-09-15",39.490002
"1130","2016-09-16",38.349998
"1131","2016-09-19",38.709999
"1132","2016-09-20",38.189999
"1133","2016-09-21",38.459999
"1134","2016-09-22",39.07
"1135","2016-09-23",38.529999
"1136","2016-09-26",38.060001
"1137","2016-09-27",38.43
"1138","2016-09-28",39.169998
"1139","2016-09-29",37.5
"1140","2016-09-30",37.709999
"1141","2016-10-03",37.669998
"1142","2016-10-04",37.509998
"1143","2016-10-05",37.799999
"1144","2016-10-06",38.419998
"1145","2016-10-07",37.610001
"1146","2016-10-10",38.380001
"1147","2016-10-11",37.639999
"1148","2016-10-12",37.419998
"1149","2016-10-13",37.150002
"1150","2016-10-14",36.889999
"1151","2016-10-17",36.900002
"1152","2016-10-18",37.049999
"1153","2016-10-19",36.950001
"1154","2016-10-20",36.75
"1155","2016-10-21",36.650002
"1156","2016-10-24",37.099998
"1157","2016-10-25",36.650002
"1158","2016-10-26",36.700001
"1159","2016-10-27",36.5
"1160","2016-10-28",35.150002
"1161","2016-10-31",35.349998
"1162","2016-11-01",34.849998
"1163","2016-11-02",29.6
"1164","2016-11-03",28.35
"1165","2016-11-04",27.799999
"1166","2016-11-07",27.25
"1167","2016-11-08",26.9
"1168","2016-11-09",27.1
"1169","2016-11-10",28.15
"1170","2016-11-11",28.23
"1171","2016-11-14",28.9
"1172","2016-11-15",28.700001
"1173","2016-11-16",28.950001
"1174","2016-11-17",29.35
"1175","2016-11-18",29.450001
"1176","2016-11-21",29
"1177","2016-11-22",28.799999
"1178","2016-11-23",28.75
"1179","2016-11-25",28.35
"1180","2016-11-28",28.25
"1181","2016-11-29",27.85
"1182","2016-11-30",27.200001
"1183","2016-12-01",26.700001
"1184","2016-12-02",27.6
"1185","2016-12-05",28.799999
"1186","2016-12-06",30.65
"1187","2016-12-07",31.450001
"1188","2016-12-08",31.450001
"1189","2016-12-09",31.25
"1190","2016-12-12",30.9
"1191","2016-12-13",30.85
"1192","2016-12-14",30.85
"1193","2016-12-15",30.700001
"1194","2016-12-16",29.049999
"1195","2016-12-19",27.950001
"1196","2016-12-20",28.6
"1197","2016-12-21",29.799999
"1198","2016-12-22",29.15
"1199","2016-12-23",28.950001
"1200","2016-12-27",29.4
"1201","2016-12-28",28.65
"1202","2016-12-29",28.549999
"1203","2016-12-30",28.65
"1204","2017-01-03",29.1
"1205","2017-01-04",30.15
"1206","2017-01-05",29.6
"1207","2017-01-06",29.35
"1208","2017-01-09",29.1
"1209","2017-01-10",29.65
"1210","2017-01-11",29.75
"1211","2017-01-12",29
"1212","2017-01-13",29.450001
"1213","2017-01-17",29.049999
"1214","2017-01-18",29.25
"1215","2017-01-19",28.35
"1216","2017-01-20",28.549999
"1217","2017-01-23",28.85
"1218","2017-01-24",29.4
"1219","2017-01-25",29.950001
"1220","2017-01-26",30.049999
"1221","2017-01-27",30
"1222","2017-01-30",29.950001
"1223","2017-01-31",30.35
"1224","2017-02-01",30.299999
"1225","2017-02-02",30.25
"1226","2017-02-03",30.6
"1227","2017-02-06",30.700001
"1228","2017-02-07",30
"1229","2017-02-08",32.650002
"1230","2017-02-09",33.450001
"1231","2017-02-10",34.099998
"1232","2017-02-13",35.200001
"1233","2017-02-14",34.700001
"1234","2017-02-15",34.700001
"1235","2017-02-16",34.400002
"1236","2017-02-17",34.099998
"1237","2017-02-21",34.450001
"1238","2017-02-22",34.299999
"1239","2017-02-23",33.900002
"1240","2017-02-24",33.599998
"1241","2017-02-27",33.75
"1242","2017-02-28",33.400002
"1243","2017-03-01",33.849998
"1244","2017-03-02",34.049999
"1245","2017-03-03",33.849998
"1246","2017-03-06",33.099998
"1247","2017-03-07",32.799999
"1248","2017-03-08",33.049999
"1249","2017-03-09",32.799999
"1250","2017-03-10",33.150002
"1251","2017-03-13",32.75
"1252","2017-03-14",32.799999
"1253","2017-03-15",33.25
"1254","2017-03-16",33.849998
"1255","2017-03-17",33.650002
"1256","2017-03-20",33.299999
"1257","2017-03-21",32.599998
"1258","2017-03-22",33.299999
"1259","2017-03-23",33.549999
"1260","2017-03-24",35.450001
"1261","2017-03-27",35.25
"1262","2017-03-28",35.299999
"1263","2017-03-29",35.099998
"1264","2017-03-30",35.450001
"1265","2017-03-31",36.25
"1266","2017-04-03",35.700001
"1267","2017-04-04",35.549999
"1268","2017-04-05",35.650002
"1269","2017-04-06",36
"1270","2017-04-07",35.950001
"1271","2017-04-10",36.049999
"1272","2017-04-11",36.299999
"1273","2017-04-12",36.099998
"1274","2017-04-13",36.099998
"1275","2017-04-17",36.650002
"1276","2017-04-18",36.599998
"1277","2017-04-19",37.5
"1278","2017-04-20",37.549999
"1279","2017-04-21",37.700001
"1280","2017-04-24",38.650002
"1281","2017-04-25",39.349998
"1282","2017-04-26",39.549999
"1283","2017-04-27",39.599998
"1284","2017-04-28",39.700001
"1285","2017-05-01",40.049999
"1286","2017-05-02",40.099998
"1287","2017-05-03",39.950001
"1288","2017-05-04",40.099998
"1289","2017-05-05",40.549999
"1290","2017-05-08",40.150002
"1291","2017-05-09",40.200001
"1292","2017-05-10",43.75
"1293","2017-05-11",41.150002
"1294","2017-05-12",39.5
"1295","2017-05-15",40.900002
"1296","2017-05-16",40.5
"1297","2017-05-17",38.849998
"1298","2017-05-18",39.299999
"1299","2017-05-19",39.450001
"1300","2017-05-22",39.450001
"1301","2017-05-23",38.799999
"1302","2017-05-24",38.349998
"1303","2017-05-25",38.200001
"1304","2017-05-26",38.049999
"1305","2017-05-30",37.549999
"1306","2017-05-31",37.549999
"1307","2017-06-01",38
"1308","2017-06-02",37.400002
"1309","2017-06-05",37.549999
"1310","2017-06-06",37
"1311","2017-06-07",36.75
"1312","2017-06-08",36.299999
"1313","2017-06-09",36.700001
"1314","2017-06-12",35.299999
"1315","2017-06-13",35.900002
"1316","2017-06-14",35.5
"1317","2017-06-15",34.799999
"1318","2017-06-16",34
"1319","2017-06-19",34.700001
"1320","2017-06-20",34.700001
"1321","2017-06-21",34.150002
"1322","2017-06-22",35.200001
"1323","2017-06-23",34.849998
"1324","2017-06-26",34.849998
"1325","2017-06-27",34.650002
"1326","2017-06-28",35.200001
"1327","2017-06-29",34.599998
"1328","2017-06-30",35.049999
"1329","2017-07-03",35
"1330","2017-07-05",34.849998
"1331","2017-07-06",34.099998
"1332","2017-07-07",34.75
"1333","2017-07-10",35
"1334","2017-07-11",34.849998
"1335","2017-07-12",35.549999
"1336","2017-07-13",36
"1337","2017-07-14",35.450001
"1338","2017-07-17",37.299999
"1339","2017-07-18",35.75
"1340","2017-07-19",35.849998
"1341","2017-07-20",35.900002
"1342","2017-07-21",35.099998
"1343","2017-07-24",35.049999
"1344","2017-07-25",35.950001
"1345","2017-07-26",35.900002
"1346","2017-07-27",35.799999
"1347","2017-07-28",35.049999
"1348","2017-07-31",35.099998
"1349","2017-08-01",35.200001
"1350","2017-08-02",30.549999
"1351","2017-08-03",30.049999
"1352","2017-08-04",30.75
"1353","2017-08-07",30.4
"1354","2017-08-08",29.799999
"1355","2017-08-09",29.9
"1356","2017-08-10",28.9
"1357","2017-08-11",28.799999
"1358","2017-08-14",29.799999
"1359","2017-08-15",29.5
"1360","2017-08-16",29.6
"1361","2017-08-17",29.5
"1362","2017-08-18",29.1
"1363","2017-08-21",28.85
"1364","2017-08-22",29.200001
"1365","2017-08-23",28.65
"1366","2017-08-24",28.35
"1367","2017-08-25",28.799999
"1368","2017-08-28",29.049999
"1369","2017-08-29",28.6
"1370","2017-08-30",28.9
"1371","2017-08-31",28.98
"1372","2017-09-01",29
"1373","2017-09-05",29
"1374","2017-09-06",29.5
"1375","2017-09-07",29.25
"1376","2017-09-08",29.4
"1377","2017-09-11",29.35
"1378","2017-09-12",29.200001
"1379","2017-09-13",29.85
"1380","2017-09-14",29
"1381","2017-09-15",29.5
"1382","2017-09-18",28.950001
"1383","2017-09-19",28.65
"1384","2017-09-20",28.6
"1385","2017-09-21",28.5
"1386","2017-09-22",28.65
"1387","2017-09-25",28
"1388","2017-09-26",28.4
"1389","2017-09-27",29.6
"1390","2017-09-28",29.85
"1391","2017-09-29",29.799999
"1392","2017-10-02",30.15
"1393","2017-10-03",30.200001
"1394","2017-10-04",30.1
"1395","2017-10-05",30.1
"1396","2017-10-06",29.700001
"1397","2017-10-09",29.1
"1398","2017-10-10",29.35
"1399","2017-10-11",29.25
"1400","2017-10-12",29.25
"1401","2017-10-13",29.15
"1402","2017-10-16",29.25
"1403","2017-10-17",29.049999
"1404","2017-10-18",29
"1405","2017-10-19",29.299999
"1406","2017-10-20",29.450001
"1407","2017-10-23",28.9
"1408","2017-10-24",28.85
"1409","2017-10-25",28.5
"1410","2017-10-26",28.799999
"1411","2017-10-27",28.75
"1412","2017-10-30",28.35
"1413","2017-10-31",28.299999
"1414","2017-11-01",25.75
"1415","2017-11-02",23.65
"1416","2017-11-03",23.4
"1417","2017-11-06",24.1
"1418","2017-11-07",24.4
"1419","2017-11-08",24.700001
"1420","2017-11-09",24.6
"1421","2017-11-10",24.25
"1422","2017-11-13",24.549999
"1423","2017-11-14",25.9
"1424","2017-11-15",25.1
"1425","2017-11-16",25.049999
"1426","2017-11-17",25.15
"1427","2017-11-20",25
"1428","2017-11-21",25
"1429","2017-11-22",24.65
"1430","2017-11-24",24.700001
"1431","2017-11-27",24.1
"1432","2017-11-28",24.4
"1433","2017-11-29",25
"1434","2017-11-30",24.9
"1435","2017-12-01",24.549999
"1436","2017-12-04",24.5
"1437","2017-12-05",24.1
"1438","2017-12-06",23.450001
"1439","2017-12-07",23.700001
"1440","2017-12-08",23.5
"1441","2017-12-11",23.25
"1442","2017-12-12",22.950001
"1443","2017-12-13",23.4
"1444","2017-12-14",21.9
"1445","2017-12-15",22
"1446","2017-12-18",21.6
"1447","2017-12-19",21.299999
"1448","2017-12-20",22.200001
"1449","2017-12-21",22.6
"1450","2017-12-22",22.200001
"1451","2017-12-26",22.450001
"1452","2017-12-27",22.200001
"1453","2017-12-28",22.049999
"1454","2017-12-29",22
"1455","2018-01-02",22.25
"1456","2018-01-03",22.15
"1457","2018-01-04",23.049999
"1458","2018-01-05",23.75
"1459","2018-01-08",25.1
"1460","2018-01-09",25.35
"1461","2018-01-10",24.9
"1462","2018-01-11",24.5
"1463","2018-01-12",24.5
"1464","2018-01-16",24.299999
"1465","2018-01-17",24.4
"1466","2018-01-18",23.700001
"1467","2018-01-19",23.700001
"1468","2018-01-22",23
"1469","2018-01-23",21.950001
"1470","2018-01-24",21.35
"1471","2018-01-25",21.25
"1472","2018-01-26",21.549999
"1473","2018-01-29",21.799999
"1474","2018-01-30",21.450001
"1475","2018-01-31",21.200001
"1476","2018-02-01",21.1
"1477","2018-02-02",20.799999
"1478","2018-02-05",20.450001
"1479","2018-02-06",20.9
"1480","2018-02-07",21.85
"1481","2018-02-08",21.450001
"1482","2018-02-09",21.450001
"1483","2018-02-12",21.549999
"1484","2018-02-13",21.75
"1485","2018-02-14",21.799999
"1486","2018-02-15",21.9
"1487","2018-02-16",22.049999
"1488","2018-02-20",21.6
"1489","2018-02-21",21.75
"1490","2018-02-22",21.700001
"1491","2018-02-23",21.85
"1492","2018-02-26",21.65
"1493","2018-02-27",21.700001
"1494","2018-02-28",21.65
"1495","2018-03-01",20.450001
"1496","2018-03-02",20.450001
"1497","2018-03-05",20.1
"1498","2018-03-06",20.700001
"1499","2018-03-07",21.1
"1500","2018-03-08",21.049999
"1501","2018-03-09",21.200001
"1502","2018-03-12",21.200001
"1503","2018-03-13",21.15
"1504","2018-03-14",20.049999
"1505","2018-03-15",20.25
"1506","2018-03-16",19.950001
"1507","2018-03-19",19.6
"1508","2018-03-20",19.549999
"1509","2018-03-21",20.1
"1510","2018-03-22",19
"1511","2018-03-23",18.700001
"1512","2018-03-26",18.950001
"1513","2018-03-27",19.049999
"1514","2018-03-28",19.200001
"1515","2018-03-29",19.65
"1516","2018-04-02",18.950001
"1517","2018-04-03",19.4
"1518","2018-04-04",20.15
"1519","2018-04-05",20.65
"1520","2018-04-06",20.25
"1521","2018-04-09",19.9
"1522","2018-04-10",20.1
"1523","2018-04-11",19.950001
"1524","2018-04-12",19.700001
"1525","2018-04-13",19.700001
"1526","2018-04-16",19.65
"1527","2018-04-17",19.450001
"1528","2018-04-18",19.4
"1529","2018-04-19",19
"1530","2018-04-20",18.799999
"1531","2018-04-23",19
"1532","2018-04-24",18.549999
"1533","2018-04-25",18.299999
"1534","2018-04-26",19
"1535","2018-04-27",18.950001
"1536","2018-04-30",18.450001
"1537","2018-05-01",18.700001
"1538","2018-05-02",18.700001
"1539","2018-05-03",18.5
"1540","2018-05-04",18.75
"1541","2018-05-07",18.4
"1542","2018-05-08",18.450001
"1543","2018-05-09",13.1
"1544","2018-05-10",12.68
"1545","2018-05-11",12.85
"1546","2018-05-14",13.65
"1547","2018-05-15",13.75
"1548","2018-05-16",14.7
"1549","2018-05-17",15.1
"1550","2018-05-18",15.15
"1551","2018-05-21",15.3
"1552","2018-05-22",15.35
"1553","2018-05-23",15.45
"1554","2018-05-24",15.25
"1555","2018-05-25",15.2
"1556","2018-05-29",14.55
"1557","2018-05-30",15.15
"1558","2018-05-31",15.65
"1559","2018-06-01",15.95
"1560","2018-06-04",15.9
"1561","2018-06-05",16.15
"1562","2018-06-06",16.549999
"1563","2018-06-07",16.85
"1564","2018-06-08",16.950001
"1565","2018-06-11",17.200001
"1566","2018-06-12",16.700001
"1567","2018-06-13",16.549999
"1568","2018-06-14",16.65
"1569","2018-06-15",16.4
"1570","2018-06-18",16.950001
"1571","2018-06-19",17.299999
"1572","2018-06-20",17.4
"1573","2018-06-21",16.700001
"1574","2018-06-22",16.5
"1575","2018-06-25",16
"1576","2018-06-26",16.5
"1577","2018-06-27",15.55
"1578","2018-06-28",15.05
"1579","2018-06-29",15.1
"1580","2018-07-02",15.75
"1581","2018-07-03",15.35
"1582","2018-07-05",15.65
"1583","2018-07-06",15.4
"1584","2018-07-09",15.8
"1585","2018-07-10",15.8
"1586","2018-07-11",15.75
"1587","2018-07-12",15.55
"1588","2018-07-13",15.55
"1589","2018-07-16",15.45
"1590","2018-07-17",15.5
"1591","2018-07-18",15.9
"1592","2018-07-19",16.25
"1593","2018-07-20",16
"1594","2018-07-23",15.85
"1595","2018-07-24",16
"1596","2018-07-25",14.95
"1597","2018-07-26",14.5
"1598","2018-07-27",14.35
"1599","2018-07-30",14.8
"1600","2018-07-31",15.75
"1601","2018-08-01",14.5
"1602","2018-08-02",15
"1603","2018-08-03",15.25
"1604","2018-08-06",15
"1605","2018-08-07",14.75
"1606","2018-08-08",17.950001
"1607","2018-08-09",18.5
"1608","2018-08-10",18.450001
"1609","2018-08-13",17.5
"1610","2018-08-14",17.25
"1611","2018-08-15",17
"1612","2018-08-16",17.549999
"1613","2018-08-17",17.549999
"1614","2018-08-20",18.799999
"1615","2018-08-21",18.85
"1616","2018-08-22",18.700001
"1617","2018-08-23",18.549999
"1618","2018-08-24",18.9
"1619","2018-08-27",18.85
"1620","2018-08-28",18.799999
"1621","2018-08-29",19
"1622","2018-08-30",18.75
"1623","2018-08-31",18.950001
"1624","2018-09-04",19.1
"1625","2018-09-05",19.35
"1626","2018-09-06",19.200001
"1627","2018-09-07",19.200001
"1628","2018-09-10",19.1
"1629","2018-09-11",19.15
"1630","2018-09-12",18.950001
"1631","2018-09-13",18.799999
"1632","2018-09-14",19
"1633","2018-09-17",20
"1634","2018-09-18",21
"1635","2018-09-19",20.6
"1636","2018-09-20",20.799999
"1637","2018-09-21",21.299999
"1638","2018-09-24",20.85
"1639","2018-09-25",20.65
"1640","2018-09-26",20.75
"1641","2018-09-27",18.85
"1642","2018-09-28",18.549999
"1643","2018-10-01",17.98
"1644","2018-10-02",17.950001
"1645","2018-10-03",18.1
"1646","2018-10-04",17.549999
"1647","2018-10-05",17.18
"1648","2018-10-08",17.25
"1649","2018-10-09",16.540001
"1650","2018-10-10",16.360001
"1651","2018-10-11",16.66
"1652","2018-10-12",16.9
"1653","2018-10-15",16.870001
"1654","2018-10-16",17.74
"1655","2018-10-17",17.58
"1656","2018-10-18",17.110001
"1657","2018-10-19",16.620001
"1658","2018-10-22",16.629999
"1659","2018-10-23",16.43
"1660","2018-10-24",15.39
"1661","2018-10-25",15.84
"1662","2018-10-26",15.63
"1663","2018-10-29",15.66
"1664","2018-10-30",16.030001
"1665","2018-10-31",15.79
"1666","2018-11-01",16.49
"1667","2018-11-02",16.299999
"1668","2018-11-05",16.23
"1669","2018-11-06",16.790001
"1670","2018-11-07",14.78
"1671","2018-11-08",14.78
"1672","2018-11-09",14.62
"1673","2018-11-12",14.64
"1674","2018-11-13",14.87
"1675","2018-11-14",14.74
"1676","2018-11-15",15.29
"1677","2018-11-16",15.36
"1678","2018-11-19",15.24
"1679","2018-11-20",14.83
"1680","2018-11-21",15.22
"1681","2018-11-23",15.55
"1682","2018-11-26",15.75
"1683","2018-11-27",15.76
"1684","2018-11-28",16.200001
"1685","2018-11-29",15.8
"1686","2018-11-30",15.65
"1687","2018-12-03",15.65
"1688","2018-12-04",14.92
"1689","2018-12-06",14.64
"1690","2018-12-07",15.02
"1691","2018-12-10",15.4
"1692","2018-12-11",15.23
"1693","2018-12-12",14.92
"1694","2018-12-13",14.56
"1695","2018-12-14",14.67
"1696","2018-12-17",14.34
"1697","2018-12-18",13.96
"1698","2018-12-19",14.06
"1699","2018-12-20",13.54
"1700","2018-12-21",13.09
"1701","2018-12-24",12.84
"1702","2018-12-26",12.74
"1703","2018-12-27",13.74
"1704","2018-12-28",13.25
"1705","2018-12-31",13.58
"1706","2019-01-02",13.81
"1707","2019-01-03",13.86
"1708","2019-01-04",14.18
"1709","2019-01-07",14.24
"1710","2019-01-08",14.05
"1711","2019-01-09",14.44
"1712","2019-01-10",14.03
"1713","2019-01-11",14.11
"1714","2019-01-14",13.97
"1715","2019-01-15",14.61
"1716","2019-01-16",15.06
"1717","2019-01-17",15.21
"1718","2019-01-18",15.37
"1719","2019-01-22",14.74
"1720","2019-01-23",14.67
"1721","2019-01-24",14.81
"1722","2019-01-25",14.82
"1723","2019-01-28",15.09
"1724","2019-01-29",15.11
"1725","2019-01-30",14.91
"1726","2019-01-31",15.38
"1727","2019-02-01",15.46
"1728","2019-02-04",15.82
"1729","2019-02-05",15.77
"1730","2019-02-06",15.06
"1731","2019-02-07",15.43
"1732","2019-02-08",15.68
"1733","2019-02-11",16.32
"1734","2019-02-12",16.309999
"1735","2019-02-13",16.65
"1736","2019-02-14",16.4
"1737","2019-02-15",17.24
"1738","2019-02-19",17.190001
"1739","2019-02-20",17.08
"1740","2019-02-21",16.92
"1741","2019-02-22",17.059999
"1742","2019-02-25",16.76
"1743","2019-02-26",16.6
"1744","2019-02-27",16.780001
"1745","2019-02-28",16.799999
"1746","2019-03-01",17.01
"1747","2019-03-04",16.950001
"1748","2019-03-05",16.940001
"1749","2019-03-06",16.530001
"1750","2019-03-07",16.440001
"1751","2019-03-08",16.4
"1752","2019-03-11",16.67
"1753","2019-03-12",16.549999
"1754","2019-03-13",16.280001
"1755","2019-03-14",15.92
"1756","2019-03-15",15.87
"1757","2019-03-18",15.73
"1758","2019-03-19",15.54
"1759","2019-03-20",15.65
"1760","2019-03-21",15.68
"1761","2019-03-22",15.17
"1762","2019-03-25",15.51
"1763","2019-03-26",15.4
"1764","2019-03-27",15.45
"1765","2019-03-28",15.78
"1766","2019-03-29",15.61
"1767","2019-04-01",15.77
"1768","2019-04-02",15.68
"1769","2019-04-03",15.61
"1770","2019-04-04",15.72
"1771","2019-04-05",15.96
"1772","2019-04-08",15.44
"1773","2019-04-09",15.18
"1774","2019-04-10",15.24
"1775","2019-04-11",15.18
"1776","2019-04-12",14.98
"1777","2019-04-15",14.9
"1778","2019-04-16",15.23
"1779","2019-04-17",15.4
"1780","2019-04-18",15.48
"1781","2019-04-22",15.18
"1782","2019-04-23",15.45
"1783","2019-04-24",15.43
"1784","2019-04-25",15.13
"1785","2019-04-26",15.31
"1786","2019-04-29",15.17
"1787","2019-04-30",15.13
"1788","2019-05-01",14.96
"1789","2019-05-02",15.78
"1790","2019-05-03",16.469999
"1791","2019-05-06",16.35
"1792","2019-05-07",15.72
"1793","2019-05-08",15.52
"1794","2019-05-09",15.47
"1795","2019-05-10",15.57
"1796","2019-05-13",15.31
"1797","2019-05-14",15.43
"1798","2019-05-15",15.38
"1799","2019-05-16",14.92
"1800","2019-05-17",14.92
"1801","2019-05-20",14.48
"1802","2019-05-21",14.51
"1803","2019-05-22",14.39
"1804","2019-05-23",14.2
"1805","2019-05-24",14.38
"1806","2019-05-28",14.28
"1807","2019-05-29",14.2
"1808","2019-05-30",13.94
"1809","2019-05-31",13.87
"1810","2019-06-03",13.91
"1811","2019-06-04",14.42
"1812","2019-06-05",14.3
"1813","2019-06-06",14.14
"1814","2019-06-07",14.4
"1815","2019-06-10",14.67
"1816","2019-06-11",14.55
"1817","2019-06-12",14.62
"1818","2019-06-13",14.42
"1819","2019-06-14",14.29
"1820","2019-06-17",14.13
"1821","2019-06-18",14.54
"1822","2019-06-19",14.61
"1823","2019-06-20",14.76
"1824","2019-06-21",14.63
"1825","2019-06-24",14.3
"1826","2019-06-25",14.67
"1827","2019-06-26",14.57
"1828","2019-06-27",14.69
"1829","2019-06-28",15.03
"1830","2019-07-01",15.05
"1831","2019-07-02",15.02
"1832","2019-07-03",15.14
"1833","2019-07-05",15.53
"1834","2019-07-08",15.26
"1835","2019-07-09",15.07
"1836","2019-07-10",15.22
"1837","2019-07-11",15.01
"1838","2019-07-12",15.06
"1839","2019-07-15",14.97
"1840","2019-07-16",15.17
"1841","2019-07-17",15.24
"1842","2019-07-18",14.96
"1843","2019-07-19",14.87
"1844","2019-07-22",14.61
"1845","2019-07-23",14.79
"1846","2019-07-24",14.92
"1847","2019-07-25",14.85
"1848","2019-07-26",14.64
"1849","2019-07-29",14.38
"1850","2019-07-30",14.43
"1851","2019-07-31",14.07
"1852","2019-08-01",13.93
"1853","2019-08-02",13.66
"1854","2019-08-05",13.92
"1855","2019-08-06",14.25
"1856","2019-08-07",15.44
"1857","2019-08-08",16.57
"1858","2019-08-09",16.4
"1859","2019-08-12",15.91
"1860","2019-08-13",16
"1861","2019-08-14",15.48
"1862","2019-08-15",15.1
"1863","2019-08-16",15.41
"1864","2019-08-19",15.5
"1865","2019-08-20",15.34
"1866","2019-08-21",15.35
"1867","2019-08-22",15.15
"1868","2019-08-23",14.6
"1869","2019-08-26",14.77
"1870","2019-08-27",14.45
"1871","2019-08-28",14.32
"1872","2019-08-29",14.95
"1873","2019-08-30",14.99
"1874","2019-09-03",14.86
"1875","2019-09-04",14.93
"1876","2019-09-05",14.32
"1877","2019-09-06",14.38
