"","date","AGRO"
"1937","2018-10-08",7.45
"1938","2018-10-09",7.56
"1939","2018-10-10",7.45
"1940","2018-10-11",7.48
"1941","2018-10-12",7.75
"1942","2018-10-15",7.96
"1943","2018-10-16",8.15
"1944","2018-10-17",8.04
"1945","2018-10-18",7.89
"1946","2018-10-19",8.09
"1947","2018-10-22",8.17
"1948","2018-10-23",8
"1949","2018-10-24",7.74
"1950","2018-10-25",7.7
"1951","2018-10-26",7.72
"1952","2018-10-29",7.68
"1953","2018-10-30",7.7
"1954","2018-10-31",8
"1955","2018-11-01",7.9
"1956","2018-11-02",8.18
"1957","2018-11-05",8
"1958","2018-11-06",7.87
"1959","2018-11-07",7.74
"1960","2018-11-08",7.5
"1961","2018-11-09",7.28
"1962","2018-11-12",7.28
"1963","2018-11-13",7.06
"1964","2018-11-14",7.15
"1965","2018-11-15",7.14
"1966","2018-11-16",7.19
"1967","2018-11-19",7.02
"1968","2018-11-20",6.82
"1969","2018-11-21",6.97
"1970","2018-11-23",7
"1971","2018-11-26",6.94
"1972","2018-11-27",6.89
"1973","2018-11-28",6.9
"1974","2018-11-29",7
"1975","2018-11-30",6.98
"1976","2018-12-03",7
"1977","2018-12-04",7.11
"1978","2018-12-06",7.12
"1979","2018-12-07",7.09
"1980","2018-12-10",6.99
"1981","2018-12-11",7.03
"1982","2018-12-12",7.13
"1983","2018-12-13",7.09
"1984","2018-12-14",7.05
"1985","2018-12-17",6.71
"1986","2018-12-18",6.72
"1987","2018-12-19",6.66
"1988","2018-12-20",6.64
"1989","2018-12-21",6.7
"1990","2018-12-24",6.5
"1991","2018-12-26",6.76
"1992","2018-12-27",6.78
"1993","2018-12-28",6.8
"1994","2018-12-31",6.96
"1995","2019-01-02",7.06
"1996","2019-01-03",6.95
"1997","2019-01-04",7.12
"1998","2019-01-07",7.16
"1999","2019-01-08",7.08
"2000","2019-01-09",7.2
"2001","2019-01-10",7.05
"2002","2019-01-11",7.17
"2003","2019-01-14",7.14
"2004","2019-01-15",7.19
"2005","2019-01-16",7.21
"2006","2019-01-17",7.2
"2007","2019-01-18",7.17
"2008","2019-01-22",7.12
"2009","2019-01-23",7.39
"2010","2019-01-24",7.26
"2011","2019-01-25",7.17
"2012","2019-01-28",7.12
"2013","2019-01-29",7.15
"2014","2019-01-30",7.49
"2015","2019-01-31",7.62
"2016","2019-02-01",7.47
"2017","2019-02-04",7.43
"2018","2019-02-05",7.5
"2019","2019-02-06",7.3
"2020","2019-02-07",7.25
"2021","2019-02-08",7.2
"2022","2019-02-11",7.09
"2023","2019-02-12",7.21
"2024","2019-02-13",7.42
"2025","2019-02-14",7.53
"2026","2019-02-15",7.43
"2027","2019-02-19",7.36
"2028","2019-02-20",7.37
"2029","2019-02-21",7.21
"2030","2019-02-22",7.21
"2031","2019-02-25",7.22
"2032","2019-02-26",7.22
"2033","2019-02-27",7.16
"2034","2019-02-28",7.11
"2035","2019-03-01",7.08
"2036","2019-03-04",7.14
"2037","2019-03-05",7.09
"2038","2019-03-06",6.89
"2039","2019-03-07",6.74
"2040","2019-03-08",6.46
"2041","2019-03-11",6.57
"2042","2019-03-12",6.61
"2043","2019-03-13",6.69
"2044","2019-03-14",6.63
"2045","2019-03-15",6.96
"2046","2019-03-18",7.01
"2047","2019-03-19",7.09
"2048","2019-03-20",7.11
"2049","2019-03-21",7.29
"2050","2019-03-22",6.87
"2051","2019-03-25",6.91
"2052","2019-03-26",6.93
"2053","2019-03-27",6.84
"2054","2019-03-28",6.81
"2055","2019-03-29",6.89
"2056","2019-04-01",6.81
"2057","2019-04-02",6.7
"2058","2019-04-03",6.7
"2059","2019-04-04",6.77
"2060","2019-04-05",7.07
"2061","2019-04-08",7.13
"2062","2019-04-09",7.09
"2063","2019-04-10",7.08
"2064","2019-04-11",6.94
"2065","2019-04-12",6.99
"2066","2019-04-15",6.93
"2067","2019-04-16",6.9
"2068","2019-04-17",6.89
"2069","2019-04-18",6.87
"2070","2019-04-22",6.77
"2071","2019-04-23",6.79
"2072","2019-04-24",6.7
"2073","2019-04-25",6.79
"2074","2019-04-26",6.84
"2075","2019-04-29",6.8
"2076","2019-04-30",6.8
"2077","2019-05-01",6.86
"2078","2019-05-02",6.79
"2079","2019-05-03",7.06
"2080","2019-05-06",7.05
"2081","2019-05-07",6.84
"2082","2019-05-08",6.84
"2083","2019-05-09",6.89
"2084","2019-05-10",6.82
"2085","2019-05-13",6.63
"2086","2019-05-14",6.59
"2087","2019-05-15",6.6
"2088","2019-05-16",6.58
"2089","2019-05-17",6.5
"2090","2019-05-20",6.44
"2091","2019-05-21",6.5
"2092","2019-05-22",6.4
"2093","2019-05-23",6.25
"2094","2019-05-24",6.35
"2095","2019-05-28",6.68
"2096","2019-05-29",6.76
"2097","2019-05-30",6.73
"2098","2019-05-31",6.65
"2099","2019-06-03",6.75
"2100","2019-06-04",7.03
"2101","2019-06-05",7.08
"2102","2019-06-06",7.04
"2103","2019-06-07",6.97
"2104","2019-06-10",7.14
"2105","2019-06-11",7.06
"2106","2019-06-12",7.01
"2107","2019-06-13",6.83
"2108","2019-06-14",6.71
"2109","2019-06-17",6.74
"2110","2019-06-18",6.92
"2111","2019-06-19",7.09
"2112","2019-06-20",7.03
"2113","2019-06-21",6.98
"2114","2019-06-24",6.96
"2115","2019-06-25",6.9
"2116","2019-06-26",6.9
"2117","2019-06-27",6.9
"2118","2019-06-28",7.14
"2119","2019-07-01",7.1
"2120","2019-07-02",7
"2121","2019-07-03",6.99
"2122","2019-07-05",7.01
"2123","2019-07-08",7.02
"2124","2019-07-09",6.95
"2125","2019-07-10",7.03
"2126","2019-07-11",7.01
"2127","2019-07-12",7.07
"2128","2019-07-15",6.89
"2129","2019-07-16",6.89
"2130","2019-07-17",6.76
"2131","2019-07-18",6.73
"2132","2019-07-19",6.79
"2133","2019-07-22",6.97
"2134","2019-07-23",6.91
"2135","2019-07-24",6.86
"2136","2019-07-25",6.84
"2137","2019-07-26",6.89
"2138","2019-07-29",6.87
"2139","2019-07-30",6.72
"2140","2019-07-31",6.75
"2141","2019-08-01",6.88
"2142","2019-08-02",6.9
"2143","2019-08-05",6.68
"2144","2019-08-06",6.66
"2145","2019-08-07",6.59
"2146","2019-08-08",6.87
"2147","2019-08-09",7.05
"2148","2019-08-12",5.92
"2149","2019-08-13",5.64
"2150","2019-08-14",5.61
"2151","2019-08-15",5.82
"2152","2019-08-16",6.11
"2153","2019-08-19",5.92
"2154","2019-08-20",5.74
"2155","2019-08-21",5.82
"2156","2019-08-22",5.83
"2157","2019-08-23",5.72
"2158","2019-08-26",5.79
"2159","2019-08-27",5.72
"2160","2019-08-28",5.7
"2161","2019-08-29",5.56
"2162","2019-08-30",5.58
"2163","2019-09-03",5.45
"2164","2019-09-04",5.47
"2165","2019-09-05",5.42
"2166","2019-09-06",5.52
"2167","2019-09-09",5.57
"2168","2019-09-10",5.63
"2169","2019-09-11",5.83
"2170","2019-09-12",5.89
"2171","2019-09-13",5.95
"2172","2019-09-16",6.15
"2173","2019-09-17",6.3
"2174","2019-09-18",6.21
"2175","2019-09-19",6.21
"2176","2019-09-20",6.2
"2177","2019-09-23",6.22
"2178","2019-09-24",6
"2179","2019-09-25",5.9
"2180","2019-09-26",5.62
"2181","2019-09-27",5.71
"2182","2019-09-30",5.83
"2183","2019-10-01",5.81
"2184","2019-10-02",5.9
"2185","2019-10-03",5.84
"2186","2019-10-04",6
"2187","2019-10-07",5.95
"2188","2019-10-08",5.67
"2189","2019-10-09",5.79
"2190","2019-10-10",5.8
"2191","2019-10-11",6.01
"2192","2019-10-14",5.89
"2193","2019-10-15",5.85
"2194","2019-10-16",5.8
"2195","2019-10-17",5.88
"2196","2019-10-18",5.98
"2197","2019-10-21",5.99
"2198","2019-10-22",6
"2199","2019-10-23",6.06
"2200","2019-10-24",6.09
"2201","2019-10-25",6.07
"2202","2019-10-28",6.2
"2203","2019-10-29",6.24
"2204","2019-10-30",6.02
"2205","2019-10-31",5.93
"2206","2019-11-01",5.84
"2207","2019-11-04",5.87
"2208","2019-11-05",5.93
"2209","2019-11-06",5.85
"2210","2019-11-07",5.68
"2211","2019-11-08",5.63
"2212","2019-11-11",5.7
"2213","2019-11-12",6.16
"2214","2019-11-13",6.19
"2215","2019-11-14",6.35
"2216","2019-11-15",6.45
"2217","2019-11-18",6.35
"2218","2019-11-19",6.49
"2219","2019-11-20",6.62
"2220","2019-11-21",6.71
"2221","2019-11-22",6.75
"2222","2019-11-25",6.89
"2223","2019-11-26",6.86
"2224","2019-11-27",6.89
"2225","2019-11-29",6.88
"2226","2019-12-02",6.92
"2227","2019-12-03",6.88
"2228","2019-12-04",6.92
"2229","2019-12-05",7.15
"2230","2019-12-06",7.41
"2231","2019-12-09",7.51
"2232","2019-12-10",7.78
"2233","2019-12-11",7.73
"2234","2019-12-12",7.77
"2235","2019-12-13",7.83
"2236","2019-12-16",8.02
"2237","2019-12-17",8.11
"2238","2019-12-18",8.09
"2239","2019-12-19",8.45
"2240","2019-12-20",8.63
"2241","2019-12-23",8.45
"2242","2019-12-24",8.53
"2243","2019-12-26",8.49
"2244","2019-12-27",8.39
"2245","2019-12-30",8.35
"2246","2019-12-31",8.37
"2247","2020-01-02",8.13
"2248","2020-01-03",8.29
"2249","2020-01-06",8.35
"2250","2020-01-07",8.39
"2251","2020-01-08",8.37
"2252","2020-01-09",8.45
"2253","2020-01-10",8.45
"2254","2020-01-13",8.49
"2255","2020-01-14",8.35
"2256","2020-01-15",8.07
"2257","2020-01-16",8.01
"2258","2020-01-17",7.8
"2259","2020-01-21",7.72
"2260","2020-01-22",7.69
"2261","2020-01-23",7.62
"2262","2020-01-24",7.48
"2263","2020-01-27",7.39
"2264","2020-01-28",7.48
"2265","2020-01-29",7.51
"2266","2020-01-30",7.53
"2267","2020-01-31",7.47
"2268","2020-02-03",7.37
"2269","2020-02-04",7.51
"2270","2020-02-05",7.6
"2271","2020-02-06",7.68
"2272","2020-02-07",7.87
"2273","2020-02-10",7.86
"2274","2020-02-11",7.94
"2275","2020-02-12",8.14
"2276","2020-02-13",8
"2277","2020-02-14",8.15
"2278","2020-02-18",7.99
"2279","2020-02-19",8.05
"2280","2020-02-20",7.95
"2281","2020-02-21",7.74
"2282","2020-02-24",7.57
"2283","2020-02-25",7.28
"2284","2020-02-26",7
"2285","2020-02-27",7.04
"2286","2020-02-28",6.54
"2287","2020-03-02",7.24
"2288","2020-03-03",7.08
"2289","2020-03-04",7.32
"2290","2020-03-05",7.04
"2291","2020-03-06",6.8
"2292","2020-03-09",5.24
"2293","2020-03-10",5.37
"2294","2020-03-11",5.01
"2295","2020-03-12",4.46
"2296","2020-03-13",5.06
"2297","2020-03-16",4.71
"2298","2020-03-17",4.56
"2299","2020-03-18",3.87
"2300","2020-03-19",4.07
"2301","2020-03-20",4.08
"2302","2020-03-23",4.1
"2303","2020-03-24",4.1
"2304","2020-03-25",4.11
"2305","2020-03-26",4.13
"2306","2020-03-27",4.11
"2307","2020-03-30",3.89
"2308","2020-03-31",3.89
"2309","2020-04-01",3.55
"2310","2020-04-02",3.56
"2311","2020-04-03",3.61
"2312","2020-04-06",3.88
"2313","2020-04-07",4.14
"2314","2020-04-08",4.27
"2315","2020-04-09",4.55
"2316","2020-04-13",4.15
"2317","2020-04-14",4.16
"2318","2020-04-15",4.01
"2319","2020-04-16",3.99
"2320","2020-04-17",4.06
"2321","2020-04-20",3.99
"2322","2020-04-21",3.91
"2323","2020-04-22",4.03
"2324","2020-04-23",4.15
"2325","2020-04-24",4.08
"2326","2020-04-27",4.03
"2327","2020-04-28",3.99
"2328","2020-04-29",3.98
"2329","2020-04-30",3.99
"2330","2020-05-01",3.76
"2331","2020-05-04",3.9
"2332","2020-05-05",3.84
"2333","2020-05-06",3.86
"2334","2020-05-07",3.87
"2335","2020-05-08",3.77
"2336","2020-05-11",3.89
"2337","2020-05-12",3.82
"2338","2020-05-13",3.64
"2339","2020-05-14",3.64
"2340","2020-05-15",3.63
"2341","2020-05-18",3.81
"2342","2020-05-19",3.77
"2343","2020-05-20",3.83
"2344","2020-05-21",3.91
"2345","2020-05-22",4.1
"2346","2020-05-26",4.01
"2347","2020-05-27",4.23
"2348","2020-05-28",4.28
"2349","2020-05-29",4.31
"2350","2020-06-01",4.36
"2351","2020-06-02",4.64
"2352","2020-06-03",4.53
"2353","2020-06-04",4.57
"2354","2020-06-05",4.96
"2355","2020-06-08",5.28
"2356","2020-06-09",4.96
"2357","2020-06-10",4.71
"2358","2020-06-11",4.54
"2359","2020-06-12",4.66
"2360","2020-06-15",4.5
"2361","2020-06-16",4.86
"2362","2020-06-17",4.63
"2363","2020-06-18",4.59
"2364","2020-06-19",4.59
"2365","2020-06-22",4.58
"2366","2020-06-23",4.54
"2367","2020-06-24",4.41
"2368","2020-06-25",4.42
"2369","2020-06-26",4.32
"2370","2020-06-29",4.32
"2371","2020-06-30",4.34
"2372","2020-07-01",4.34
"2373","2020-07-02",4.43
"2374","2020-07-06",4.46
"2375","2020-07-07",4.34
"2376","2020-07-08",4.34
"2377","2020-07-09",4.16
"2378","2020-07-10",4.26
"2379","2020-07-13",4.32
"2380","2020-07-14",4.3
"2381","2020-07-15",4.37
"2382","2020-07-16",4.29
"2383","2020-07-17",4.23
"2384","2020-07-20",4.22
"2385","2020-07-21",4.47
"2386","2020-07-22",4.64
"2387","2020-07-23",4.79
"2388","2020-07-24",4.49
"2389","2020-07-27",4.51
"2390","2020-07-28",4.51
"2391","2020-07-29",4.4
"2392","2020-07-30",4.25
"2393","2020-07-31",4.18
"2394","2020-08-03",4.32
"2395","2020-08-04",4.28
"2396","2020-08-05",4.3
"2397","2020-08-06",4.46
"2398","2020-08-07",4.43
"2399","2020-08-10",4.49
"2400","2020-08-11",4.66
"2401","2020-08-12",4.89
"2402","2020-08-13",5.08
"2403","2020-08-14",5.07
"2404","2020-08-17",4.84
"2405","2020-08-18",4.94
"2406","2020-08-19",4.95
"2407","2020-08-20",4.96
"2408","2020-08-21",5.05
"2409","2020-08-24",5
"2410","2020-08-25",5.09
"2411","2020-08-26",5.06
"2412","2020-08-27",5.15
"2413","2020-08-28",5.36
"2414","2020-08-31",5.06
"2415","2020-09-01",5.17
"2416","2020-09-02",5.08
"2417","2020-09-03",5.15
"2418","2020-09-04",5.15
"2419","2020-09-08",5.07
"2420","2020-09-09",5.15
"2421","2020-09-10",5.15
"2422","2020-09-11",5.11
"2423","2020-09-14",5.1
"2424","2020-09-15",5.05
"2425","2020-09-16",5
"2426","2020-09-17",5.01
"2427","2020-09-18",4.93
"2428","2020-09-21",4.75
"2429","2020-09-22",4.77
"2430","2020-09-23",4.7
"2431","2020-09-24",4.71
"2432","2020-09-25",4.62
"2433","2020-09-28",4.66
"2434","2020-09-29",4.57
"2435","2020-09-30",4.67
"2436","2020-10-01",4.79
"2437","2020-10-02",4.77
"2438","2020-10-05",4.73
"2439","2020-10-06",4.75
"2440","2020-10-07",4.75
"2441","2020-10-08",4.87
"2442","2020-10-09",4.91
"2443","2020-10-12",4.95
"2444","2020-10-13",4.95
"2445","2020-10-14",5
"2446","2020-10-15",4.98
"2447","2020-10-16",4.98
"2448","2020-10-19",4.91
"2449","2020-10-20",4.93
"2450","2020-10-21",4.96
"2451","2020-10-22",4.96
"2452","2020-10-23",4.98
"2453","2020-10-26",4.94
"2454","2020-10-27",4.8
"2455","2020-10-28",4.75
"2456","2020-10-29",4.67
"2457","2020-10-30",4.84
"2458","2020-11-02",4.85
"2459","2020-11-03",4.86
"2460","2020-11-04",4.6
"2461","2020-11-05",4.84
"2462","2020-11-06",4.72
"2463","2020-11-09",4.84
"2464","2020-11-10",5.08
"2465","2020-11-11",5.06
"2466","2020-11-12",4.99
"2467","2020-11-13",5.23
"2468","2020-11-16",5.4
"2469","2020-11-17",5.45
"2470","2020-11-18",5.6
"2471","2020-11-19",5.75
"2472","2020-11-20",6.03
"2473","2020-11-23",6.12
"2474","2020-11-24",6.08
"2475","2020-11-25",6.14
"2476","2020-11-27",6.22
