"","date","SBFG"
"702","2009-10-14",7.3
"703","2009-10-15",7.7
"704","2009-10-16",7.7
"705","2009-10-19",7.36
"706","2009-10-20",7.36
"707","2009-10-21",8.36
"708","2009-10-22",8.36
"709","2009-10-23",7.98
"710","2009-10-26",7.54
"711","2009-10-27",7.5
"712","2009-10-28",7.48
"713","2009-10-29",7.6
"714","2009-10-30",7.53
"715","2009-11-02",7.5
"716","2009-11-03",7.5
"717","2009-11-04",7.25
"718","2009-11-05",7.2
"719","2009-11-06",7.28
"720","2009-11-09",7.2
"721","2009-11-10",7.2
"722","2009-11-11",7.15
"723","2009-11-12",7.08
"724","2009-11-13",7.02
"725","2009-11-16",6.46
"726","2009-11-17",7.5
"727","2009-11-18",6.76
"728","2009-11-19",7.47
"729","2009-11-20",7.2
"730","2009-11-23",6.87
"731","2009-11-24",6.95
"732","2009-11-25",6.97
"733","2009-11-27",6.97
"734","2009-11-30",6.97
"735","2009-12-01",7.23
"736","2009-12-02",7.23
"737","2009-12-03",7.23
"738","2009-12-04",7.05
"739","2009-12-07",7.2
"740","2009-12-08",7.19
"741","2009-12-09",6.93
"742","2009-12-10",6.93
"743","2009-12-11",7
"744","2009-12-14",7.1
"745","2009-12-15",6.66
"746","2009-12-16",6.56
"747","2009-12-17",6.9
"748","2009-12-18",6.9
"749","2009-12-21",6.6
"750","2009-12-22",6.46
"751","2009-12-23",6.6
"752","2009-12-24",6.5
"753","2009-12-28",6.44
"754","2009-12-29",6.6
"755","2009-12-30",6.72
"756","2009-12-31",6.84
"757","2010-01-04",6.54
"758","2010-01-05",6.53
"759","2010-01-06",6.58
"760","2010-01-07",6.7
"761","2010-01-08",6.81
"762","2010-01-11",6.83
"763","2010-01-12",6.85
"764","2010-01-13",7.1
"765","2010-01-14",7.1
"766","2010-01-15",7.24
"767","2010-01-19",7.06
"768","2010-01-20",7.01
"769","2010-01-21",7.01
"770","2010-01-22",7.06
"771","2010-01-25",6.92
"772","2010-01-26",6.69
"773","2010-01-27",7.25
"774","2010-01-28",6.49
"775","2010-01-29",6.6
"776","2010-02-01",6.57
"777","2010-02-02",6.51
"778","2010-02-03",6.6
"779","2010-02-04",6.6
"780","2010-02-05",6.55
"781","2010-02-08",6.55
"782","2010-02-09",6.7
"783","2010-02-10",6.67
"784","2010-02-11",6.75
"785","2010-02-12",6.99
"786","2010-02-16",6.98
"787","2010-02-17",6.98
"788","2010-02-18",6.98
"789","2010-02-19",6.91
"790","2010-02-22",6.95
"791","2010-02-23",6.95
"792","2010-02-24",6.95
"793","2010-02-25",6.95
"794","2010-02-26",6.9
"795","2010-03-01",6.9
"796","2010-03-02",6.9
"797","2010-03-03",6.95
"798","2010-03-04",6.92
"799","2010-03-05",6.93
"800","2010-03-08",6.85
"801","2010-03-09",6.85
"802","2010-03-10",6.65
"803","2010-03-11",6.85
"804","2010-03-12",6.85
"805","2010-03-15",6.66
"806","2010-03-16",6.66
"807","2010-03-17",6.45
"808","2010-03-18",6.05
"809","2010-03-19",5.95
"810","2010-03-22",6.1
"811","2010-03-23",6
"812","2010-03-24",6.15
"813","2010-03-25",6.05
"814","2010-03-26",6.2
"815","2010-03-29",6.6
"816","2010-03-30",6.25
"817","2010-03-31",6.8
"818","2010-04-01",6.75
"819","2010-04-05",6.7
"820","2010-04-06",6.7
"821","2010-04-07",6.89
"822","2010-04-08",6.95
"823","2010-04-09",6.75
"824","2010-04-12",6.6
"825","2010-04-13",6.6
"826","2010-04-14",6.52
"827","2010-04-15",6.52
"828","2010-04-16",6.52
"829","2010-04-19",6.75
"830","2010-04-20",6.7
"831","2010-04-21",6.75
"832","2010-04-22",6.75
"833","2010-04-23",6.75
"834","2010-04-26",6.81
"835","2010-04-27",6.7
"836","2010-04-28",6.7
"837","2010-04-29",7.19
"838","2010-04-30",7.15
"839","2010-05-03",6.95
"840","2010-05-04",6.71
"841","2010-05-05",6.7
"842","2010-05-06",6.7
"843","2010-05-07",6.75
"844","2010-05-10",6.8
"845","2010-05-11",6.72
"846","2010-05-12",6.7
"847","2010-05-13",6.75
"848","2010-05-14",6.7
"849","2010-05-17",6.7
"850","2010-05-18",6.54
"851","2010-05-19",6.51
"852","2010-05-20",6.5
"853","2010-05-21",6.06
"854","2010-05-24",6.05
"855","2010-05-25",5.91
"856","2010-05-26",6.32
"857","2010-05-27",6.1
"858","2010-05-28",5.84
"859","2010-06-01",5.55
"860","2010-06-02",5.01
"861","2010-06-03",5.15
"862","2010-06-04",4.74
"863","2010-06-07",4.9
"864","2010-06-08",5
"865","2010-06-09",4.85
"866","2010-06-10",5
"867","2010-06-11",4.58
"868","2010-06-14",4.66
"869","2010-06-15",4.96
"870","2010-06-16",4.85
"871","2010-06-17",4.55
"872","2010-06-18",4.72
"873","2010-06-21",4.72
"874","2010-06-22",4.68
"875","2010-06-23",4.68
"876","2010-06-24",4.45
"877","2010-06-25",4.26
"878","2010-06-28",4.22
"879","2010-06-29",4.05
"880","2010-06-30",4.04
"881","2010-07-01",3.62
"882","2010-07-02",3.84
"883","2010-07-06",3.5
"884","2010-07-07",3.6
"885","2010-07-08",3.7
"886","2010-07-09",3.6
"887","2010-07-12",3.7
"888","2010-07-13",4.28
"889","2010-07-14",4
"890","2010-07-15",4
"891","2010-07-16",3.96
"892","2010-07-19",4.43
"893","2010-07-20",4.38
"894","2010-07-21",4.35
"895","2010-07-22",4.35
"896","2010-07-23",4.42
"897","2010-07-26",4
"898","2010-07-27",3.87
"899","2010-07-28",3.95
"900","2010-07-29",3.5
"901","2010-07-30",3.55
"902","2010-08-02",3.33
"903","2010-08-03",3.33
"904","2010-08-04",3.5
"905","2010-08-05",3.6
"906","2010-08-06",3.68
"907","2010-08-09",3.68
"908","2010-08-10",3.75
"909","2010-08-11",3.4
"910","2010-08-12",3.46
"911","2010-08-13",3.75
"912","2010-08-16",3.65
"913","2010-08-17",3.75
"914","2010-08-18",3.75
"915","2010-08-19",3.7
"916","2010-08-20",3.71
"917","2010-08-23",4
"918","2010-08-24",4
"919","2010-08-25",3.7
"920","2010-08-26",3.79
"921","2010-08-27",3.75
"922","2010-08-30",3.75
"923","2010-08-31",3.62
"924","2010-09-01",3.5
"925","2010-09-02",3.48
"926","2010-09-03",3.25
"927","2010-09-07",3.2
"928","2010-09-08",3.44
"929","2010-09-09",3.25
"930","2010-09-10",3.25
"931","2010-09-13",3.45
"932","2010-09-14",3.4
"933","2010-09-15",3.4
"934","2010-09-16",3.3
"935","2010-09-17",3.4
"936","2010-09-20",3.35
"937","2010-09-21",3.5
"938","2010-09-22",3.5
"939","2010-09-23",3.44
"940","2010-09-24",3.2
"941","2010-09-27",2.84
"942","2010-09-28",3.1
"943","2010-09-29",3.18
"944","2010-09-30",3.18
"945","2010-10-01",3.08
"946","2010-10-04",2.94
"947","2010-10-05",2.92
"948","2010-10-06",2.78
"949","2010-10-07",2.95
"950","2010-10-08",2.8
"951","2010-10-11",2.8
"952","2010-10-12",2.98
"953","2010-10-13",2.81
"954","2010-10-14",2.74
"955","2010-10-15",2.75
"956","2010-10-18",3
"957","2010-10-19",2.98
"958","2010-10-20",2.9
"959","2010-10-21",2.9
"960","2010-10-22",3.04
"961","2010-10-25",2.91
"962","2010-10-26",2.91
"963","2010-10-27",2.9
"964","2010-10-28",2.9
"965","2010-10-29",2.95
"966","2010-11-01",2.85
"967","2010-11-02",2.85
"968","2010-11-03",2.75
"969","2010-11-04",2.75
"970","2010-11-05",2.8
"971","2010-11-08",2.65
"972","2010-11-09",2.8
"973","2010-11-10",2.71
"974","2010-11-11",2.6
"975","2010-11-12",2.45
"976","2010-11-15",2.74
"977","2010-11-16",2.51
"978","2010-11-17",2.5
"979","2010-11-18",2.8
"980","2010-11-19",3.37
"981","2010-11-22",3.96
"982","2010-11-23",3.83
"983","2010-11-24",3.45
"984","2010-11-26",3.45
"985","2010-11-29",3.7
"986","2010-11-30",3.8
"987","2010-12-01",3.95
"988","2010-12-02",3.85
"989","2010-12-03",3.75
"990","2010-12-06",3.65
"991","2010-12-07",3.58
"992","2010-12-08",3.6
"993","2010-12-09",3.73
"994","2010-12-10",3.63
"995","2010-12-13",3.64
"996","2010-12-14",3.73
"997","2010-12-15",3.7
"998","2010-12-16",3.72
"999","2010-12-17",3.75
"1000","2010-12-20",3.75
"1001","2010-12-21",3.73
"1002","2010-12-22",3.8
"1003","2010-12-23",3.8
"1004","2010-12-27",3.88
