"","date","BLIN"
"1009","2011-06-29",1237.5
"1010","2011-06-30",1187.5
"1011","2011-07-01",1187.5
"1012","2011-07-05",1187.5
"1013","2011-07-06",1125
"1014","2011-07-07",1087.5
"1015","2011-07-08",1212.5
"1016","2011-07-11",1125
"1017","2011-07-12",1125
"1018","2011-07-13",1250
"1019","2011-07-14",1187.5
"1020","2011-07-15",1150
"1021","2011-07-18",1150
"1022","2011-07-19",1225
"1023","2011-07-20",1450
"1024","2011-07-21",1350
"1025","2011-07-22",1350
"1026","2011-07-25",1387.5
"1027","2011-07-26",1450
"1028","2011-07-27",1387.5
"1029","2011-07-28",1337.5
"1030","2011-07-29",1275
"1031","2011-08-01",1312.5
"1032","2011-08-02",1312.5
"1033","2011-08-03",1312.5
"1034","2011-08-04",1312.5
"1035","2011-08-05",1287.5
"1036","2011-08-08",1250
"1037","2011-08-09",1250
"1038","2011-08-10",1287.5
"1039","2011-08-11",1125
"1040","2011-08-12",1162.5
"1041","2011-08-15",1175
"1042","2011-08-16",1087.5
"1043","2011-08-17",1037.5
"1044","2011-08-18",1025
"1045","2011-08-19",1062.5
"1046","2011-08-22",1000
"1047","2011-08-23",1000
"1048","2011-08-24",1137.5
"1049","2011-08-25",1137.5
"1050","2011-08-26",1125
"1051","2011-08-29",1062.5
"1052","2011-08-30",1012.5
"1053","2011-08-31",1037.5
"1054","2011-09-01",1037.5
"1055","2011-09-02",1012.5
"1056","2011-09-06",1000
"1057","2011-09-07",1037.5
"1058","2011-09-08",1100
"1059","2011-09-09",937.5
"1060","2011-09-12",1000
"1061","2011-09-13",937.5
"1062","2011-09-14",975
"1063","2011-09-15",975
"1064","2011-09-16",950
"1065","2011-09-19",875
"1066","2011-09-20",737.5
"1067","2011-09-21",750
"1068","2011-09-22",900
"1069","2011-09-23",900
"1070","2011-09-26",862.5
"1071","2011-09-27",937.5
"1072","2011-09-28",887.5
"1073","2011-09-29",812.5
"1074","2011-09-30",662.5
"1075","2011-10-03",775
"1076","2011-10-04",787.5
"1077","2011-10-05",825
"1078","2011-10-06",837.5
"1079","2011-10-07",837.5
"1080","2011-10-10",762.5
"1081","2011-10-11",762.5
"1082","2011-10-12",812.5
"1083","2011-10-13",812.5
"1084","2011-10-14",837.5
"1085","2011-10-17",812.5
"1086","2011-10-18",812.5
"1087","2011-10-19",812.5
"1088","2011-10-20",687.5
"1089","2011-10-21",625
"1090","2011-10-24",600
"1091","2011-10-25",700
"1092","2011-10-26",750
"1093","2011-10-27",837.5
"1094","2011-10-28",900
"1095","2011-10-31",875
"1096","2011-11-01",875
"1097","2011-11-02",875
"1098","2011-11-03",812.5
"1099","2011-11-04",875
"1100","2011-11-07",937.5
"1101","2011-11-08",975
"1102","2011-11-09",937.5
"1103","2011-11-10",850
"1104","2011-11-11",887.5
"1105","2011-11-14",875
"1106","2011-11-15",875
"1107","2011-11-16",875
"1108","2011-11-17",875
"1109","2011-11-18",812.5
"1110","2011-11-21",750
"1111","2011-11-22",750
"1112","2011-11-23",825
"1113","2011-11-25",937.5
"1114","2011-11-28",812.5
"1115","2011-11-29",737.5
"1116","2011-11-30",850
"1117","2011-12-01",750
"1118","2011-12-02",737.5
"1119","2011-12-05",812.5
"1120","2011-12-06",937.5
"1121","2011-12-07",912.5
"1122","2011-12-08",812.5
"1123","2011-12-09",775
"1124","2011-12-12",687.5
"1125","2011-12-13",750
"1126","2011-12-14",725
"1127","2011-12-15",687.5
"1128","2011-12-16",687.5
"1129","2011-12-19",712.5
"1130","2011-12-20",737.5
"1131","2011-12-21",725
"1132","2011-12-22",850
"1133","2011-12-23",725
"1134","2011-12-27",662.5
"1135","2011-12-28",700
"1136","2011-12-29",812.5
"1137","2011-12-30",750
"1138","2012-01-03",712.5
"1139","2012-01-04",750
"1140","2012-01-05",750
"1141","2012-01-06",750
"1142","2012-01-09",750
"1143","2012-01-10",687.5
"1144","2012-01-11",725
"1145","2012-01-12",687.5
"1146","2012-01-13",687.5
"1147","2012-01-17",700
"1148","2012-01-18",750
"1149","2012-01-19",737.5
"1150","2012-01-20",825
"1151","2012-01-23",775
"1152","2012-01-24",750
"1153","2012-01-25",750
"1154","2012-01-26",825
"1155","2012-01-27",862.5
"1156","2012-01-30",787.5
"1157","2012-01-31",775
"1158","2012-02-01",775
"1159","2012-02-02",800
"1160","2012-02-03",875
"1161","2012-02-06",875
"1162","2012-02-07",837.5
"1163","2012-02-08",862.5
"1164","2012-02-09",850
"1165","2012-02-10",875
"1166","2012-02-13",925
"1167","2012-02-14",1000
"1168","2012-02-15",987.5
"1169","2012-02-16",1000
"1170","2012-02-17",987.5
"1171","2012-02-21",912.5
"1172","2012-02-22",1000
"1173","2012-02-23",1187.5
"1174","2012-02-24",1100
"1175","2012-02-27",1075
"1176","2012-02-28",1162.5
"1177","2012-02-29",1187.5
"1178","2012-03-01",1287.5
"1179","2012-03-02",1275
"1180","2012-03-05",1275
"1181","2012-03-06",1212.5
"1182","2012-03-07",1187.5
"1183","2012-03-08",1250
"1184","2012-03-09",1212.5
"1185","2012-03-12",1187.5
"1186","2012-03-13",1212.5
"1187","2012-03-14",1187.5
"1188","2012-03-15",1212.5
"1189","2012-03-16",1087.5
"1190","2012-03-19",1075
"1191","2012-03-20",1125
"1192","2012-03-21",1125
"1193","2012-03-22",1275
"1194","2012-03-23",1250
"1195","2012-03-26",1337.5
"1196","2012-03-27",1325
"1197","2012-03-28",1337.5
"1198","2012-03-29",1437.5
"1199","2012-03-30",1412.5
"1200","2012-04-02",1425
"1201","2012-04-03",1412.5
"1202","2012-04-04",1475
"1203","2012-04-05",1625
"1204","2012-04-09",1625
"1205","2012-04-10",1600
"1206","2012-04-11",1675
"1207","2012-04-12",1612.5
"1208","2012-04-13",1537.5
"1209","2012-04-16",1662.5
"1210","2012-04-17",1625
"1211","2012-04-18",1625
"1212","2012-04-19",1575
"1213","2012-04-20",1687.5
"1214","2012-04-23",1500
"1215","2012-04-24",1612.5
"1216","2012-04-25",1537.5
"1217","2012-04-26",1512.5
"1218","2012-04-27",1500
"1219","2012-04-30",1475
"1220","2012-05-01",1550
"1221","2012-05-02",1562.5
"1222","2012-05-03",1612.5
"1223","2012-05-04",1562.5
"1224","2012-05-07",1687.5
"1225","2012-05-08",1737.5
"1226","2012-05-09",1750
"1227","2012-05-10",1862.5
"1228","2012-05-11",1787.5
"1229","2012-05-14",1875
"1230","2012-05-15",1825
"1231","2012-05-16",1850
"1232","2012-05-17",1862.5
"1233","2012-05-18",1712.5
"1234","2012-05-21",1825
"1235","2012-05-22",1875
"1236","2012-05-23",1837.5
"1237","2012-05-24",1850
"1238","2012-05-25",1825
"1239","2012-05-29",1837.5
"1240","2012-05-30",1725
"1241","2012-05-31",1725
"1242","2012-06-01",1837.5
"1243","2012-06-04",1887.5
"1244","2012-06-05",3012.5
"1245","2012-06-06",2550
"1246","2012-06-07",2250
"1247","2012-06-08",2200
"1248","2012-06-11",2362.5
"1249","2012-06-12",2125
"1250","2012-06-13",2087.5
"1251","2012-06-14",1962.5
"1252","2012-06-15",2125
"1253","2012-06-18",2012.5
"1254","2012-06-19",2112.5
"1255","2012-06-20",2075
"1256","2012-06-21",2112.5
"1257","2012-06-22",2037.5
"1258","2012-06-25",1887.5
"1259","2012-06-26",1812.5
"1260","2012-06-27",1812.5
"1261","2012-06-28",1700
"1262","2012-06-29",1887.5
"1263","2012-07-02",2000
"1264","2012-07-03",1900
"1265","2012-07-05",1912.5
"1266","2012-07-06",1812.5
"1267","2012-07-09",1775
"1268","2012-07-10",1775
"1269","2012-07-11",1812.5
"1270","2012-07-12",1875
"1271","2012-07-13",1800
"1272","2012-07-16",1675
"1273","2012-07-17",1737.5
"1274","2012-07-18",1725
"1275","2012-07-19",1687.5
"1276","2012-07-20",1700
"1277","2012-07-23",1600
"1278","2012-07-24",1550
"1279","2012-07-25",1587.5
"1280","2012-07-26",1550
"1281","2012-07-27",1550
"1282","2012-07-30",1450
"1283","2012-07-31",1462.5
"1284","2012-08-01",1375
"1285","2012-08-02",1512.5
"1286","2012-08-03",1537.5
"1287","2012-08-06",1612.5
"1288","2012-08-07",1587.5
"1289","2012-08-08",1562.5
"1290","2012-08-09",1562.5
"1291","2012-08-10",1587.5
"1292","2012-08-13",1537.5
"1293","2012-08-14",1550
"1294","2012-08-15",1600
"1295","2012-08-16",1537.5
"1296","2012-08-17",1550
"1297","2012-08-20",1525
"1298","2012-08-21",1512.5
"1299","2012-08-22",1487.5
"1300","2012-08-23",1487.5
"1301","2012-08-24",1500
"1302","2012-08-27",1437.5
"1303","2012-08-28",1387.5
"1304","2012-08-29",1550
"1305","2012-08-30",1525
"1306","2012-08-31",1387.5
"1307","2012-09-04",1412.5
"1308","2012-09-05",1437.5
"1309","2012-09-06",1475
"1310","2012-09-07",1462.5
"1311","2012-09-10",1500
"1312","2012-09-11",1450
"1313","2012-09-12",1462.5
"1314","2012-09-13",1500
"1315","2012-09-14",1487.5
"1316","2012-09-17",1475
"1317","2012-09-18",1512.5
"1318","2012-09-19",1462.5
"1319","2012-09-20",1437.5
"1320","2012-09-21",1550
"1321","2012-09-24",1487.5
"1322","2012-09-25",1462.5
"1323","2012-09-26",1487.5
"1324","2012-09-27",1500
"1325","2012-09-28",1500
"1326","2012-10-01",1512.5
"1327","2012-10-02",1500
"1328","2012-10-03",1512.5
"1329","2012-10-04",1650
"1330","2012-10-05",1637.5
"1331","2012-10-08",1612.5
"1332","2012-10-09",1650
"1333","2012-10-10",1900
"1334","2012-10-11",2000
"1335","2012-10-12",1837.5
"1336","2012-10-15",1875
"1337","2012-10-16",1925
"1338","2012-10-17",1900
"1339","2012-10-18",2050
"1340","2012-10-19",1937.5
"1341","2012-10-22",1887.5
"1342","2012-10-23",1925
"1343","2012-10-24",1950
"1344","2012-10-25",1975
"1345","2012-10-26",1950
"1346","2012-10-31",1900
"1347","2012-11-01",1937.5
"1348","2012-11-02",1975
"1349","2012-11-05",2012.5
"1350","2012-11-06",2437.5
"1351","2012-11-07",2262.5
"1352","2012-11-08",2137.5
"1353","2012-11-09",2125
"1354","2012-11-12",2187.5
"1355","2012-11-13",2225
"1356","2012-11-14",2425
"1357","2012-11-15",2550
"1358","2012-11-16",2500
"1359","2012-11-19",2687.5
"1360","2012-11-20",2862.5
"1361","2012-11-21",2950
"1362","2012-11-23",3000
"1363","2012-11-26",2912.5
"1364","2012-11-27",2600
"1365","2012-11-28",2625
"1366","2012-11-29",2675
"1367","2012-11-30",2712.5
"1368","2012-12-03",2750
"1369","2012-12-04",2812.5
"1370","2012-12-05",2250
"1371","2012-12-06",2250
"1372","2012-12-07",2100
"1373","2012-12-10",1800
"1374","2012-12-11",1812.5
"1375","2012-12-12",1837.5
"1376","2012-12-13",1800
"1377","2012-12-14",1825
"1378","2012-12-17",1812.5
"1379","2012-12-18",1850
"1380","2012-12-19",1800
"1381","2012-12-20",1787.5
"1382","2012-12-21",1825
"1383","2012-12-24",1787.5
"1384","2012-12-26",1787.5
"1385","2012-12-27",1837.5
"1386","2012-12-28",1825
"1387","2012-12-31",1812.5
"1388","2013-01-02",1900
"1389","2013-01-03",2050
"1390","2013-01-04",1975
"1391","2013-01-07",1950
"1392","2013-01-08",1925
"1393","2013-01-09",1887.5
"1394","2013-01-10",1812.5
"1395","2013-01-11",1887.5
"1396","2013-01-14",1912.5
"1397","2013-01-15",1912.5
"1398","2013-01-16",1912.5
"1399","2013-01-17",1887.5
"1400","2013-01-18",1900
"1401","2013-01-22",1862.5
"1402","2013-01-23",1887.5
"1403","2013-01-24",1875
"1404","2013-01-25",1900
"1405","2013-01-28",2062.5
"1406","2013-01-29",2062.5
"1407","2013-01-30",2212.5
"1408","2013-01-31",2212.5
"1409","2013-02-01",2250
"1410","2013-02-04",2100
"1411","2013-02-05",2075
"1412","2013-02-06",2025
"1413","2013-02-07",1962.5
"1414","2013-02-08",1975
"1415","2013-02-11",2000
"1416","2013-02-12",1925
"1417","2013-02-13",2000
"1418","2013-02-14",1987.5
"1419","2013-02-15",1925
"1420","2013-02-19",1775
"1421","2013-02-20",1850
"1422","2013-02-21",1812.5
"1423","2013-02-22",1775
"1424","2013-02-25",1712.5
"1425","2013-02-26",1700
"1426","2013-02-27",1775
"1427","2013-02-28",1775
"1428","2013-03-01",1700
"1429","2013-03-04",1762.5
"1430","2013-03-05",1700
"1431","2013-03-06",1725
"1432","2013-03-07",1700
"1433","2013-03-08",1725
"1434","2013-03-11",1737.5
"1435","2013-03-12",1737.5
"1436","2013-03-13",1750
"1437","2013-03-14",1762.5
"1438","2013-03-15",1750
"1439","2013-03-18",1750
"1440","2013-03-19",1712.5
"1441","2013-03-20",1725
"1442","2013-03-21",1562.5
"1443","2013-03-22",1625
"1444","2013-03-25",1575
"1445","2013-03-26",1575
"1446","2013-03-27",1650
"1447","2013-03-28",1587.5
"1448","2013-04-01",1525
"1449","2013-04-02",1600
"1450","2013-04-03",1600
"1451","2013-04-04",1500
"1452","2013-04-05",1587.5
"1453","2013-04-08",1500
"1454","2013-04-09",1500
"1455","2013-04-10",1475
"1456","2013-04-11",1562.5
"1457","2013-04-12",1475
"1458","2013-04-15",1475
"1459","2013-04-16",1487.5
"1460","2013-04-17",1475
"1461","2013-04-18",1475
"1462","2013-04-19",1450
"1463","2013-04-22",1437.5
"1464","2013-04-23",1412.5
"1465","2013-04-24",1462.5
"1466","2013-04-25",1600
"1467","2013-04-26",1562.5
"1468","2013-04-29",1625
"1469","2013-04-30",1587.5
"1470","2013-05-01",1550
"1471","2013-05-02",1512.5
"1472","2013-05-03",1500
"1473","2013-05-06",1487.5
"1474","2013-05-07",1500
"1475","2013-05-08",1500
"1476","2013-05-09",1587.5
"1477","2013-05-10",1462.5
"1478","2013-05-13",1475
"1479","2013-05-14",1462.5
"1480","2013-05-15",1475
"1481","2013-05-16",1400
"1482","2013-05-17",1350
"1483","2013-05-20",1350
"1484","2013-05-21",1487.5
"1485","2013-05-22",1437.5
"1486","2013-05-23",1400
"1487","2013-05-24",1425
"1488","2013-05-28",1487.5
"1489","2013-05-29",1350
"1490","2013-05-30",1362.5
"1491","2013-05-31",1337.5
"1492","2013-06-03",1337.5
"1493","2013-06-04",1275
"1494","2013-06-05",1250
"1495","2013-06-06",1262.5
"1496","2013-06-07",1262.5
"1497","2013-06-10",1287.5
"1498","2013-06-11",1275
"1499","2013-06-12",1237.5
"1500","2013-06-13",1262.5
"1501","2013-06-14",1600
"1502","2013-06-17",1475
"1503","2013-06-18",1462.5
"1504","2013-06-19",1387.5
"1505","2013-06-20",1362.5
"1506","2013-06-21",1487.5
"1507","2013-06-24",1337.5
"1508","2013-06-25",1375
"1509","2013-06-26",1500
"1510","2013-06-27",1475
"1511","2013-06-28",1500
"1512","2013-07-01",1450
"1513","2013-07-02",1437.5
"1514","2013-07-03",1425
"1515","2013-07-05",1362.5
"1516","2013-07-08",1437.5
"1517","2013-07-09",1387.5
"1518","2013-07-10",1425
"1519","2013-07-11",1487.5
"1520","2013-07-12",1450
"1521","2013-07-15",1462.5
"1522","2013-07-16",1412.5
"1523","2013-07-17",1462.5
"1524","2013-07-18",1500
"1525","2013-07-19",1487.5
"1526","2013-07-22",1475
"1527","2013-07-23",1500
"1528","2013-07-24",1437.5
"1529","2013-07-25",1650
"1530","2013-07-26",1600
"1531","2013-07-29",1662.5
"1532","2013-07-30",1650
"1533","2013-07-31",1625
"1534","2013-08-01",1612.5
"1535","2013-08-02",1562.5
"1536","2013-08-05",1612.5
"1537","2013-08-06",1550
"1538","2013-08-07",1562.5
"1539","2013-08-08",1550
"1540","2013-08-09",1562.5
"1541","2013-08-12",1562.5
"1542","2013-08-13",1562.5
"1543","2013-08-14",1575
"1544","2013-08-15",1437.5
"1545","2013-08-16",1387.5
"1546","2013-08-19",1425
"1547","2013-08-20",1412.5
"1548","2013-08-21",1400
"1549","2013-08-22",1262.5
"1550","2013-08-23",1362.5
"1551","2013-08-26",1412.5
"1552","2013-08-27",1337.5
"1553","2013-08-28",1350
"1554","2013-08-29",1362.5
"1555","2013-08-30",1250
"1556","2013-09-03",1287.5
"1557","2013-09-04",1300
"1558","2013-09-05",1312.5
"1559","2013-09-06",1275
"1560","2013-09-09",1362.5
"1561","2013-09-10",1362.5
"1562","2013-09-11",1350
"1563","2013-09-12",1287.5
"1564","2013-09-13",1300
"1565","2013-09-16",1287.5
"1566","2013-09-17",1312.5
"1567","2013-09-18",1312.5
"1568","2013-09-19",1312.5
"1569","2013-09-20",1262.5
"1570","2013-09-23",1287.5
"1571","2013-09-24",1262.5
"1572","2013-09-25",1287.5
"1573","2013-09-26",1312.5
"1574","2013-09-27",1312.5
"1575","2013-09-30",1375
"1576","2013-10-01",1375
"1577","2013-10-02",1375
"1578","2013-10-03",1362.5
"1579","2013-10-04",1350
"1580","2013-10-07",1287.5
"1581","2013-10-08",1325
"1582","2013-10-09",1300
"1583","2013-10-10",1300
"1584","2013-10-11",1275
"1585","2013-10-14",1287.5
"1586","2013-10-15",1275
"1587","2013-10-16",1250
"1588","2013-10-17",1187.5
"1589","2013-10-18",1187.5
"1590","2013-10-21",1137.5
"1591","2013-10-22",1187.5
"1592","2013-10-23",1187.5
"1593","2013-10-24",1175
"1594","2013-10-25",1162.5
"1595","2013-10-28",1175
"1596","2013-10-29",1150
"1597","2013-10-30",1062.5
"1598","2013-10-31",1050
"1599","2013-11-01",1037.5
"1600","2013-11-04",1037.5
"1601","2013-11-05",987.5
"1602","2013-11-06",1112.5
"1603","2013-11-07",1087.5
"1604","2013-11-08",1137.5
"1605","2013-11-11",1187.5
"1606","2013-11-12",1137.5
"1607","2013-11-13",1187.5
"1608","2013-11-14",1125
"1609","2013-11-15",1162.5
"1610","2013-11-18",1112.5
"1611","2013-11-19",1137.5
"1612","2013-11-20",1100
"1613","2013-11-21",1237.5
"1614","2013-11-22",1250
"1615","2013-11-25",1287.5
"1616","2013-11-26",1400
"1617","2013-11-27",1375
"1618","2013-11-29",1375
"1619","2013-12-02",1450
"1620","2013-12-03",1387.5
"1621","2013-12-04",1475
"1622","2013-12-05",1425
"1623","2013-12-06",1387.5
"1624","2013-12-09",1400
"1625","2013-12-10",1375
"1626","2013-12-11",1387.5
"1627","2013-12-12",1362.5
"1628","2013-12-13",1350
"1629","2013-12-16",1337.5
"1630","2013-12-17",1412.5
"1631","2013-12-18",1400
"1632","2013-12-19",1350
"1633","2013-12-20",1312.5
"1634","2013-12-23",1362.5
"1635","2013-12-24",1325
"1636","2013-12-26",1387.5
"1637","2013-12-27",1375
"1638","2013-12-30",1325
"1639","2013-12-31",1325
"1640","2014-01-02",1362.5
"1641","2014-01-03",1337.5
"1642","2014-01-06",1387.5
"1643","2014-01-07",1425
"1644","2014-01-08",1487.5
"1645","2014-01-09",1500
"1646","2014-01-10",1437.5
"1647","2014-01-13",1437.5
"1648","2014-01-14",1475
"1649","2014-01-15",1425
"1650","2014-01-16",1425
"1651","2014-01-17",1487.5
"1652","2014-01-21",1800
"1653","2014-01-22",1612.5
"1654","2014-01-23",1625
"1655","2014-01-24",1525
"1656","2014-01-27",1575
"1657","2014-01-28",1662.5
"1658","2014-01-29",1587.5
"1659","2014-01-30",1600
"1660","2014-01-31",1625
"1661","2014-02-03",1650
"1662","2014-02-04",1700
"1663","2014-02-05",1650
"1664","2014-02-06",1637.5
"1665","2014-02-07",1625
"1666","2014-02-10",1637.5
"1667","2014-02-11",1625
"1668","2014-02-12",1525
"1669","2014-02-13",1550
"1670","2014-02-14",1375
"1671","2014-02-18",1475
"1672","2014-02-19",1425
"1673","2014-02-20",1450
"1674","2014-02-21",1450
"1675","2014-02-24",1450
"1676","2014-02-25",1437.5
"1677","2014-02-26",1412.5
"1678","2014-02-27",1400
"1679","2014-02-28",1412.5
"1680","2014-03-03",1387.5
"1681","2014-03-04",1350
"1682","2014-03-05",1425
"1683","2014-03-06",1450
"1684","2014-03-07",1412.5
"1685","2014-03-10",1412.5
"1686","2014-03-11",1400
"1687","2014-03-12",1387.5
"1688","2014-03-13",1375
"1689","2014-03-14",1350
"1690","2014-03-17",1350
"1691","2014-03-18",1312.5
"1692","2014-03-19",1300
"1693","2014-03-20",1325
"1694","2014-03-21",1337.5
"1695","2014-03-24",1300
"1696","2014-03-25",1275
"1697","2014-03-26",1225
"1698","2014-03-27",1100
"1699","2014-03-28",1237.5
"1700","2014-03-31",1262.5
"1701","2014-04-01",1275
"1702","2014-04-02",1262.5
"1703","2014-04-03",1250
"1704","2014-04-04",1212.5
"1705","2014-04-07",1175
"1706","2014-04-08",1200
"1707","2014-04-09",1275
"1708","2014-04-10",1250
"1709","2014-04-11",1250
"1710","2014-04-14",1187.5
"1711","2014-04-15",1212.5
"1712","2014-04-16",1237.5
"1713","2014-04-17",1212.5
"1714","2014-04-21",1225
"1715","2014-04-22",1212.5
"1716","2014-04-23",1212.5
"1717","2014-04-24",1212.5
"1718","2014-04-25",1212.5
"1719","2014-04-28",1175
"1720","2014-04-29",1200
"1721","2014-04-30",1212.5
"1722","2014-05-01",1187.5
"1723","2014-05-02",1162.5
"1724","2014-05-05",1200
"1725","2014-05-06",1187.5
"1726","2014-05-07",1137.5
"1727","2014-05-08",1137.5
"1728","2014-05-09",1062.5
"1729","2014-05-12",1125
"1730","2014-05-13",1112.5
"1731","2014-05-14",1087.5
"1732","2014-05-15",1112.5
"1733","2014-05-16",962.5
"1734","2014-05-19",1000
"1735","2014-05-20",987.5
"1736","2014-05-21",950
"1737","2014-05-22",1075
"1738","2014-05-23",1150
"1739","2014-05-27",1125
"1740","2014-05-28",1100
"1741","2014-05-29",1037.5
"1742","2014-05-30",1012.5
"1743","2014-06-02",1062.5
"1744","2014-06-03",1037.5
"1745","2014-06-04",1025
"1746","2014-06-05",1100
"1747","2014-06-06",1112.5
"1748","2014-06-09",1162.5
"1749","2014-06-10",1150
"1750","2014-06-11",1150
"1751","2014-06-12",1137.5
"1752","2014-06-13",1150
"1753","2014-06-16",1112.5
"1754","2014-06-17",1125
"1755","2014-06-18",1075
"1756","2014-06-19",1087.5
"1757","2014-06-20",1075
"1758","2014-06-23",1125
"1759","2014-06-24",1137.5
"1760","2014-06-25",1137.5
"1761","2014-06-26",1125
"1762","2014-06-27",1062.5
"1763","2014-06-30",1100
"1764","2014-07-01",1112.5
"1765","2014-07-02",1075
"1766","2014-07-03",1112.5
"1767","2014-07-07",1125
"1768","2014-07-08",1137.5
"1769","2014-07-09",1075
"1770","2014-07-10",1125
"1771","2014-07-11",1162.5
"1772","2014-07-14",1150
"1773","2014-07-15",1100
"1774","2014-07-16",1087.5
"1775","2014-07-17",1087.5
"1776","2014-07-18",1087.5
"1777","2014-07-21",1087.5
"1778","2014-07-22",1087.5
"1779","2014-07-23",1087.5
"1780","2014-07-24",1050
"1781","2014-07-25",1087.5
"1782","2014-07-28",1112.5
"1783","2014-07-29",1050
"1784","2014-07-30",1075
"1785","2014-07-31",1062.5
"1786","2014-08-01",1062.5
"1787","2014-08-04",1100
"1788","2014-08-05",1062.5
"1789","2014-08-06",1037.5
"1790","2014-08-07",1037.5
"1791","2014-08-08",1000
"1792","2014-08-11",1037.5
"1793","2014-08-12",987.5
"1794","2014-08-13",987.5
"1795","2014-08-14",1075
"1796","2014-08-15",975
"1797","2014-08-18",987.5
"1798","2014-08-19",1000
"1799","2014-08-20",1000
"1800","2014-08-21",1000
"1801","2014-08-22",1000
"1802","2014-08-25",975
"1803","2014-08-26",900
"1804","2014-08-27",912.5
"1805","2014-08-28",975
"1806","2014-08-29",937.5
"1807","2014-09-02",950
"1808","2014-09-03",975
"1809","2014-09-04",937.5
"1810","2014-09-05",937.5
"1811","2014-09-08",912.5
"1812","2014-09-09",975
"1813","2014-09-10",950
"1814","2014-09-11",975
"1815","2014-09-12",987.5
"1816","2014-09-15",950
"1817","2014-09-16",937.5
"1818","2014-09-17",950
"1819","2014-09-18",912.5
"1820","2014-09-19",937.5
"1821","2014-09-22",862.5
"1822","2014-09-23",850
"1823","2014-09-24",812.5
"1824","2014-09-25",850
"1825","2014-09-26",812.5
"1826","2014-09-29",837.5
"1827","2014-09-30",812.5
"1828","2014-10-01",812.5
"1829","2014-10-02",812.5
"1830","2014-10-03",812.5
"1831","2014-10-06",837.5
"1832","2014-10-07",812.5
"1833","2014-10-08",825
"1834","2014-10-09",837.5
"1835","2014-10-10",800
"1836","2014-10-13",750
"1837","2014-10-14",800
"1838","2014-10-15",787.5
"1839","2014-10-16",775
"1840","2014-10-17",775
"1841","2014-10-20",775
"1842","2014-10-21",800
"1843","2014-10-22",787.5
"1844","2014-10-23",812.5
"1845","2014-10-24",825
"1846","2014-10-27",825
"1847","2014-10-28",825
"1848","2014-10-29",912.5
"1849","2014-10-30",925
"1850","2014-10-31",812.5
"1851","2014-11-03",787.5
"1852","2014-11-04",775
"1853","2014-11-05",912.5
"1854","2014-11-06",800
"1855","2014-11-07",800
"1856","2014-11-10",812.5
"1857","2014-11-11",837.5
"1858","2014-11-12",800
"1859","2014-11-13",812.5
"1860","2014-11-14",812.5
"1861","2014-11-17",812.5
"1862","2014-11-18",775
"1863","2014-11-19",812.5
"1864","2014-11-20",825
"1865","2014-11-21",825
"1866","2014-11-24",925
"1867","2014-11-25",950
"1868","2014-11-26",912.5
"1869","2014-11-28",937.5
"1870","2014-12-01",912.5
"1871","2014-12-02",850
"1872","2014-12-03",762.5
"1873","2014-12-04",812.5
"1874","2014-12-05",812.5
"1875","2014-12-08",775
"1876","2014-12-09",737.5
"1877","2014-12-10",725
"1878","2014-12-11",737.5
"1879","2014-12-12",725
"1880","2014-12-15",712.5
"1881","2014-12-16",687.5
"1882","2014-12-17",637.5
"1883","2014-12-18",725
"1884","2014-12-19",662.5
"1885","2014-12-22",700
"1886","2014-12-23",725
"1887","2014-12-24",662.5
"1888","2014-12-26",625
"1889","2014-12-29",600
"1890","2014-12-30",587.5
"1891","2014-12-31",575
"1892","2015-01-02",575
"1893","2015-01-05",600
"1894","2015-01-06",562.5
"1895","2015-01-07",612.5
"1896","2015-01-08",575
"1897","2015-01-09",587.5
"1898","2015-01-12",562.5
"1899","2015-01-13",600
"1900","2015-01-14",562.5
"1901","2015-01-15",575
"1902","2015-01-16",600
"1903","2015-01-20",600
"1904","2015-01-21",625
"1905","2015-01-22",612.5
"1906","2015-01-23",600
"1907","2015-01-26",625
"1908","2015-01-27",637.5
"1909","2015-01-28",637.5
"1910","2015-01-29",600
"1911","2015-01-30",650
"1912","2015-02-02",662.5
"1913","2015-02-03",637.5
"1914","2015-02-04",662.5
"1915","2015-02-05",650
"1916","2015-02-06",662.5
"1917","2015-02-09",637.5
"1918","2015-02-10",662.5
"1919","2015-02-11",662.5
"1920","2015-02-12",662.5
"1921","2015-02-13",612.5
"1922","2015-02-17",625
"1923","2015-02-18",625
"1924","2015-02-19",625
"1925","2015-02-20",625
"1926","2015-02-23",600
"1927","2015-02-24",625
"1928","2015-02-25",625
"1929","2015-02-26",612.5
"1930","2015-02-27",637.5
"1931","2015-03-02",625
"1932","2015-03-03",600
"1933","2015-03-04",600
"1934","2015-03-05",625
"1935","2015-03-06",612.5
"1936","2015-03-09",612.5
"1937","2015-03-10",600
"1938","2015-03-11",587.5
"1939","2015-03-12",600
"1940","2015-03-13",600
"1941","2015-03-16",612.5
"1942","2015-03-17",575
"1943","2015-03-18",612.5
"1944","2015-03-19",612.5
"1945","2015-03-20",575
"1946","2015-03-23",600
"1947","2015-03-24",600
"1948","2015-03-25",575
"1949","2015-03-26",600
"1950","2015-03-27",600
"1951","2015-03-30",600
"1952","2015-03-31",612.5
"1953","2015-04-01",575
"1954","2015-04-02",562.5
"1955","2015-04-06",537.5
"1956","2015-04-07",550
"1957","2015-04-08",500
"1958","2015-04-09",562.5
"1959","2015-04-10",562.5
