"","date","ECPG"
"992","2010-12-08",20.43
"993","2010-12-09",20.889999
"994","2010-12-10",21.959999
"995","2010-12-13",21.66
"996","2010-12-14",21.450001
"997","2010-12-15",21.379999
"998","2010-12-16",21.610001
"999","2010-12-17",21.18
"1000","2010-12-20",21.389999
"1001","2010-12-21",22.76
"1002","2010-12-22",22.75
"1003","2010-12-23",23.01
"1004","2010-12-27",23.620001
"1005","2010-12-28",23.299999
"1006","2010-12-29",23.370001
"1007","2010-12-30",23.4
"1008","2010-12-31",23.450001
"1009","2011-01-03",23.799999
"1010","2011-01-04",23.610001
"1011","2011-01-05",24.290001
"1012","2011-01-06",23.98
"1013","2011-01-07",23.9
"1014","2011-01-10",23.68
"1015","2011-01-11",24.370001
"1016","2011-01-12",24.120001
"1017","2011-01-13",24.09
"1018","2011-01-14",24.299999
"1019","2011-01-18",24.129999
"1020","2011-01-19",23.370001
"1021","2011-01-20",23.280001
"1022","2011-01-21",23.370001
"1023","2011-01-24",23.08
"1024","2011-01-25",23.02
"1025","2011-01-26",23.42
"1026","2011-01-27",23.059999
"1027","2011-01-28",21.969999
"1028","2011-01-31",22.75
"1029","2011-02-01",23.65
"1030","2011-02-02",22.969999
"1031","2011-02-03",23.190001
"1032","2011-02-04",23.129999
"1033","2011-02-07",23.629999
"1034","2011-02-08",23.389999
"1035","2011-02-09",23.33
"1036","2011-02-10",23.049999
"1037","2011-02-11",23.18
"1038","2011-02-14",23.6
"1039","2011-02-15",26.139999
"1040","2011-02-16",26.299999
"1041","2011-02-17",26.530001
"1042","2011-02-18",27.209999
"1043","2011-02-22",26.16
"1044","2011-02-23",25.629999
"1045","2011-02-24",26.42
"1046","2011-02-25",27.48
"1047","2011-02-28",27.23
"1048","2011-03-01",26
"1049","2011-03-02",25.85
"1050","2011-03-03",25.98
"1051","2011-03-04",25.969999
"1052","2011-03-07",25.25
"1053","2011-03-08",26
"1054","2011-03-09",26.040001
"1055","2011-03-10",25.26
"1056","2011-03-11",24.99
"1057","2011-03-14",25.120001
"1058","2011-03-15",24.65
"1059","2011-03-16",23.879999
"1060","2011-03-17",24.4
"1061","2011-03-18",24.75
"1062","2011-03-21",25.700001
"1063","2011-03-22",25.639999
"1064","2011-03-23",25.709999
"1065","2011-03-24",25.82
"1066","2011-03-25",25.629999
"1067","2011-03-28",24.83
"1068","2011-03-29",23.93
"1069","2011-03-30",23.860001
"1070","2011-03-31",23.68
"1071","2011-04-01",25.129999
"1072","2011-04-04",25.309999
"1073","2011-04-05",25.209999
"1074","2011-04-06",25.549999
"1075","2011-04-07",25.43
"1076","2011-04-08",24.9
"1077","2011-04-11",24.790001
"1078","2011-04-12",25.15
"1079","2011-04-13",25.08
"1080","2011-04-14",25.6
"1081","2011-04-15",25.98
"1082","2011-04-18",25.58
"1083","2011-04-19",25.639999
"1084","2011-04-20",26.43
"1085","2011-04-21",26.18
"1086","2011-04-25",26.889999
"1087","2011-04-26",27.5
"1088","2011-04-27",27.870001
"1089","2011-04-28",29.950001
"1090","2011-04-29",29.940001
"1091","2011-05-02",29.85
"1092","2011-05-03",29.43
"1093","2011-05-04",29.370001
"1094","2011-05-05",29.450001
"1095","2011-05-06",29.58
"1096","2011-05-09",29.959999
"1097","2011-05-10",30.1
"1098","2011-05-11",30.6
"1099","2011-05-12",30.48
"1100","2011-05-13",30.809999
"1101","2011-05-16",30.629999
"1102","2011-05-17",30.799999
"1103","2011-05-18",30.459999
"1104","2011-05-19",31.09
"1105","2011-05-20",31.370001
"1106","2011-05-23",31.23
"1107","2011-05-24",31.02
"1108","2011-05-25",31.190001
"1109","2011-05-26",31.9
"1110","2011-05-27",32.119999
"1111","2011-05-31",33.09
"1112","2011-06-01",32.860001
"1113","2011-06-02",32.860001
"1114","2011-06-03",32.349998
"1115","2011-06-06",32.330002
"1116","2011-06-07",32.040001
"1117","2011-06-08",31.57
"1118","2011-06-09",32.91
"1119","2011-06-10",31.27
"1120","2011-06-13",30.65
"1121","2011-06-14",31.99
"1122","2011-06-15",30
"1123","2011-06-16",29.82
"1124","2011-06-17",29.610001
"1125","2011-06-20",29.98
"1126","2011-06-21",30.540001
"1127","2011-06-22",30.34
"1128","2011-06-23",30.24
"1129","2011-06-24",29.34
"1130","2011-06-27",29.709999
"1131","2011-06-28",29.959999
"1132","2011-06-29",30.280001
"1133","2011-06-30",30.719999
"1134","2011-07-01",31.09
"1135","2011-07-05",31.01
"1136","2011-07-06",31.209999
"1137","2011-07-07",31.18
"1138","2011-07-08",26.530001
"1139","2011-07-11",28.389999
"1140","2011-07-12",28.02
"1141","2011-07-13",27.84
"1142","2011-07-14",25.870001
"1143","2011-07-15",27.48
"1144","2011-07-18",26.450001
"1145","2011-07-19",27.25
"1146","2011-07-20",27.049999
"1147","2011-07-21",28.459999
"1148","2011-07-22",28.370001
"1149","2011-07-25",28.08
"1150","2011-07-26",28.129999
"1151","2011-07-27",26.950001
"1152","2011-07-28",27.43
"1153","2011-07-29",27.35
"1154","2011-08-01",28.25
"1155","2011-08-02",24.75
"1156","2011-08-03",24.799999
"1157","2011-08-04",23.1
"1158","2011-08-05",22.280001
"1159","2011-08-08",19.85
"1160","2011-08-09",21.610001
"1161","2011-08-10",20.16
"1162","2011-08-11",21.82
"1163","2011-08-12",22.309999
"1164","2011-08-15",22.82
"1165","2011-08-16",21.09
"1166","2011-08-17",21.629999
"1167","2011-08-18",20.07
"1168","2011-08-19",19.67
"1169","2011-08-22",19.32
"1170","2011-08-23",21.08
"1171","2011-08-24",21.76
"1172","2011-08-25",21.450001
"1173","2011-08-26",22.280001
"1174","2011-08-29",23.24
"1175","2011-08-30",23.9
"1176","2011-08-31",23.67
"1177","2011-09-01",22.950001
"1178","2011-09-02",22.25
"1179","2011-09-06",22.309999
"1180","2011-09-07",22.66
"1181","2011-09-08",22.51
"1182","2011-09-09",22.35
"1183","2011-09-12",22.799999
"1184","2011-09-13",23.23
"1185","2011-09-14",23.52
"1186","2011-09-15",23.27
"1187","2011-09-16",24.120001
"1188","2011-09-19",23.9
"1189","2011-09-20",22.700001
"1190","2011-09-21",22.16
"1191","2011-09-22",21.620001
"1192","2011-09-23",22.190001
"1193","2011-09-26",22.690001
"1194","2011-09-27",22.52
"1195","2011-09-28",21.92
"1196","2011-09-29",22.790001
"1197","2011-09-30",21.85
"1198","2011-10-03",20.870001
"1199","2011-10-04",22.42
"1200","2011-10-05",23.049999
"1201","2011-10-06",24.27
"1202","2011-10-07",24.66
"1203","2011-10-10",25.99
"1204","2011-10-11",26.030001
"1205","2011-10-12",26.290001
"1206","2011-10-13",26.379999
"1207","2011-10-14",26.700001
"1208","2011-10-17",24.709999
"1209","2011-10-18",26.1
"1210","2011-10-19",25.82
"1211","2011-10-20",25.51
"1212","2011-10-21",25.959999
"1213","2011-10-24",27.1
"1214","2011-10-25",26.870001
"1215","2011-10-26",27.74
"1216","2011-10-27",27.549999
"1217","2011-10-28",27.07
"1218","2011-10-31",27.09
"1219","2011-11-01",25.74
"1220","2011-11-02",26.1
"1221","2011-11-03",24.24
"1222","2011-11-04",24.09
"1223","2011-11-07",24.07
"1224","2011-11-08",23.709999
"1225","2011-11-09",23.459999
"1226","2011-11-10",23.43
"1227","2011-11-11",23.620001
"1228","2011-11-14",23.27
"1229","2011-11-15",23.42
"1230","2011-11-16",22.969999
"1231","2011-11-17",22.709999
"1232","2011-11-18",22.15
"1233","2011-11-21",20.719999
"1234","2011-11-22",20.440001
"1235","2011-11-23",20.049999
"1236","2011-11-25",20.16
"1237","2011-11-28",20.959999
"1238","2011-11-29",20.85
"1239","2011-11-30",21.799999
"1240","2011-12-01",21.049999
"1241","2011-12-02",20.799999
"1242","2011-12-05",21.6
"1243","2011-12-06",21.41
"1244","2011-12-07",21.719999
"1245","2011-12-08",21.18
"1246","2011-12-09",22.030001
"1247","2011-12-12",21.43
"1248","2011-12-13",20.41
"1249","2011-12-14",19.860001
"1250","2011-12-15",19.719999
"1251","2011-12-16",19.879999
"1252","2011-12-19",19.540001
"1253","2011-12-20",20.629999
"1254","2011-12-21",20.66
"1255","2011-12-22",20.98
"1256","2011-12-23",21.530001
"1257","2011-12-27",21.49
"1258","2011-12-28",20.940001
"1259","2011-12-29",21.5
"1260","2011-12-30",21.26
"1261","2012-01-03",22.33
"1262","2012-01-04",21.35
"1263","2012-01-05",21.74
"1264","2012-01-06",21.68
"1265","2012-01-09",21.48
"1266","2012-01-10",22.07
"1267","2012-01-11",22.42
"1268","2012-01-12",22.35
"1269","2012-01-13",22.27
"1270","2012-01-17",22.389999
"1271","2012-01-18",22.52
"1272","2012-01-19",22.6
"1273","2012-01-20",22.959999
"1274","2012-01-23",23.120001
"1275","2012-01-24",23.08
"1276","2012-01-25",23.01
"1277","2012-01-26",23.059999
"1278","2012-01-27",23.48
"1279","2012-01-30",23.5
"1280","2012-01-31",23.5
"1281","2012-02-01",24.27
"1282","2012-02-02",24.299999
"1283","2012-02-03",24.35
"1284","2012-02-06",24.190001
"1285","2012-02-07",24.459999
"1286","2012-02-08",23.99
"1287","2012-02-09",23.75
"1288","2012-02-10",23.440001
"1289","2012-02-13",23.889999
"1290","2012-02-14",24.1
"1291","2012-02-15",24.040001
"1292","2012-02-16",24.559999
"1293","2012-02-17",24.6
"1294","2012-02-21",24.52
"1295","2012-02-22",23.790001
"1296","2012-02-23",23.799999
"1297","2012-02-24",23.42
"1298","2012-02-27",22.99
"1299","2012-02-28",22.85
"1300","2012-02-29",22.280001
"1301","2012-03-01",22.389999
"1302","2012-03-02",21.99
"1303","2012-03-05",21.940001
"1304","2012-03-06",21.959999
"1305","2012-03-07",22.139999
"1306","2012-03-08",22.110001
"1307","2012-03-09",22.35
"1308","2012-03-12",22.24
"1309","2012-03-13",23.190001
"1310","2012-03-14",22.879999
"1311","2012-03-15",22.889999
"1312","2012-03-16",22.59
"1313","2012-03-19",22.219999
"1314","2012-03-20",21.82
"1315","2012-03-21",21.860001
"1316","2012-03-22",21.01
"1317","2012-03-23",21.290001
"1318","2012-03-26",22.24
"1319","2012-03-27",22.379999
"1320","2012-03-28",22.24
"1321","2012-03-29",22.190001
"1322","2012-03-30",22.549999
"1323","2012-04-02",22.74
"1324","2012-04-03",22.75
"1325","2012-04-04",22.040001
"1326","2012-04-05",22.17
"1327","2012-04-09",21.709999
"1328","2012-04-10",21.49
"1329","2012-04-11",21.959999
"1330","2012-04-12",22.219999
"1331","2012-04-13",21.799999
"1332","2012-04-16",21.65
"1333","2012-04-17",21.790001
"1334","2012-04-18",21.780001
"1335","2012-04-19",21.75
"1336","2012-04-20",22.030001
"1337","2012-04-23",22.07
"1338","2012-04-24",22.01
"1339","2012-04-25",22.280001
"1340","2012-04-26",22.35
"1341","2012-04-27",23.530001
"1342","2012-04-30",23.700001
"1343","2012-05-01",23.82
"1344","2012-05-02",24.07
"1345","2012-05-03",23.74
"1346","2012-05-04",23.110001
"1347","2012-05-07",23.120001
"1348","2012-05-08",23.68
"1349","2012-05-09",24.209999
"1350","2012-05-10",25.639999
"1351","2012-05-11",25.5
"1352","2012-05-14",25.35
"1353","2012-05-15",25.200001
"1354","2012-05-16",25.16
"1355","2012-05-17",24.809999
"1356","2012-05-18",24.440001
"1357","2012-05-21",25
"1358","2012-05-22",24.25
"1359","2012-05-23",24.23
"1360","2012-05-24",24.23
"1361","2012-05-25",24.16
"1362","2012-05-29",24.83
"1363","2012-05-30",24.57
"1364","2012-05-31",24.24
"1365","2012-06-01",23.75
"1366","2012-06-04",24.209999
"1367","2012-06-05",24.860001
"1368","2012-06-06",26.049999
"1369","2012-06-07",27.32
"1370","2012-06-08",27.33
"1371","2012-06-11",27.059999
"1372","2012-06-12",27.48
"1373","2012-06-13",27.610001
"1374","2012-06-14",27.57
"1375","2012-06-15",27.65
"1376","2012-06-18",28.25
"1377","2012-06-19",28.4
"1378","2012-06-20",28.700001
"1379","2012-06-21",28.43
"1380","2012-06-22",29.16
"1381","2012-06-25",28.74
"1382","2012-06-26",28.309999
"1383","2012-06-27",29.07
"1384","2012-06-28",28.879999
"1385","2012-06-29",29.620001
"1386","2012-07-02",30.030001
"1387","2012-07-03",30.08
"1388","2012-07-05",29.98
"1389","2012-07-06",30.02
"1390","2012-07-09",30
"1391","2012-07-10",29.92
"1392","2012-07-11",29.99
"1393","2012-07-12",29.860001
"1394","2012-07-13",29.700001
"1395","2012-07-16",29.379999
"1396","2012-07-17",29.639999
"1397","2012-07-18",29.809999
"1398","2012-07-19",29.690001
"1399","2012-07-20",29.610001
"1400","2012-07-23",28.83
"1401","2012-07-24",28.02
"1402","2012-07-25",27.85
"1403","2012-07-26",28.120001
"1404","2012-07-27",28.23
"1405","2012-07-30",28.139999
"1406","2012-07-31",28
"1407","2012-08-01",27.58
"1408","2012-08-02",29.190001
"1409","2012-08-03",29.799999
"1410","2012-08-06",30.1
"1411","2012-08-07",29.950001
"1412","2012-08-08",28.5
"1413","2012-08-09",28.5
"1414","2012-08-10",28.32
"1415","2012-08-13",28.5
"1416","2012-08-14",28.34
"1417","2012-08-15",28.24
"1418","2012-08-16",29.26
"1419","2012-08-17",29.32
"1420","2012-08-20",29.49
"1421","2012-08-21",29.01
"1422","2012-08-22",28.200001
"1423","2012-08-23",28.030001
"1424","2012-08-24",28.26
"1425","2012-08-27",28.049999
"1426","2012-08-28",28.08
"1427","2012-08-29",28.01
"1428","2012-08-30",27.870001
"1429","2012-08-31",28.030001
"1430","2012-09-04",28.25
"1431","2012-09-05",28.389999
"1432","2012-09-06",29.01
"1433","2012-09-07",28.690001
"1434","2012-09-10",28.540001
"1435","2012-09-11",29.290001
"1436","2012-09-12",29.33
"1437","2012-09-13",29.709999
"1438","2012-09-14",30.040001
"1439","2012-09-17",30.41
"1440","2012-09-18",30.540001
"1441","2012-09-19",30.17
"1442","2012-09-20",29.219999
"1443","2012-09-21",29.84
"1444","2012-09-24",29.18
"1445","2012-09-25",28.35
"1446","2012-09-26",28.290001
"1447","2012-09-27",28.280001
"1448","2012-09-28",28.26
"1449","2012-10-01",28.85
"1450","2012-10-02",28.299999
"1451","2012-10-03",28.219999
"1452","2012-10-04",28.549999
"1453","2012-10-05",28.25
"1454","2012-10-08",27.92
"1455","2012-10-09",27.209999
"1456","2012-10-10",27.17
"1457","2012-10-11",27.690001
"1458","2012-10-12",28.02
"1459","2012-10-15",28.99
"1460","2012-10-16",28.66
"1461","2012-10-17",28.459999
"1462","2012-10-18",28.77
"1463","2012-10-19",28.059999
"1464","2012-10-22",27.42
"1465","2012-10-23",27.370001
"1466","2012-10-24",27.379999
"1467","2012-10-25",28.23
"1468","2012-10-26",28.35
"1469","2012-10-31",29
"1470","2012-11-01",28.809999
"1471","2012-11-02",26.620001
"1472","2012-11-05",26.35
"1473","2012-11-06",27.059999
"1474","2012-11-07",26.27
"1475","2012-11-08",25.16
"1476","2012-11-09",25.24
"1477","2012-11-12",25.389999
"1478","2012-11-13",25.23
"1479","2012-11-14",24.450001
"1480","2012-11-15",25.77
"1481","2012-11-16",26.26
"1482","2012-11-19",26.360001
"1483","2012-11-20",25.25
"1484","2012-11-21",25.51
"1485","2012-11-23",26.02
"1486","2012-11-26",25.700001
"1487","2012-11-27",25.66
"1488","2012-11-28",25.620001
"1489","2012-11-29",25.68
"1490","2012-11-30",26.58
"1491","2012-12-03",26.66
"1492","2012-12-04",26.690001
"1493","2012-12-05",26.65
"1494","2012-12-06",27.17
"1495","2012-12-07",27.4
"1496","2012-12-10",28.15
"1497","2012-12-11",28.25
"1498","2012-12-12",28.76
"1499","2012-12-13",28.9
"1500","2012-12-14",28.83
"1501","2012-12-17",28.709999
"1502","2012-12-18",28.940001
"1503","2012-12-19",28.870001
"1504","2012-12-20",29.24
"1505","2012-12-21",29.559999
"1506","2012-12-24",29.4
"1507","2012-12-26",29.57
"1508","2012-12-27",29.65
"1509","2012-12-28",29.950001
"1510","2012-12-31",30.620001
"1511","2013-01-02",30.709999
"1512","2013-01-03",30.48
"1513","2013-01-04",30.540001
"1514","2013-01-07",30.15
"1515","2013-01-08",31.059999
"1516","2013-01-09",30.450001
"1517","2013-01-10",30.440001
"1518","2013-01-11",30.25
"1519","2013-01-14",30.1
"1520","2013-01-15",30.450001
"1521","2013-01-16",30.26
"1522","2013-01-17",30.209999
"1523","2013-01-18",29.610001
"1524","2013-01-22",29.459999
"1525","2013-01-23",29.120001
"1526","2013-01-24",28.92
"1527","2013-01-25",29.629999
"1528","2013-01-28",30.110001
"1529","2013-01-29",30.190001
"1530","2013-01-30",30.059999
"1531","2013-01-31",30.09
"1532","2013-02-01",30.440001
"1533","2013-02-04",30.299999
"1534","2013-02-05",30.58
"1535","2013-02-06",30.719999
"1536","2013-02-07",30.49
"1537","2013-02-08",30.719999
"1538","2013-02-11",30.65
"1539","2013-02-12",30.93
"1540","2013-02-13",31.299999
"1541","2013-02-14",32.689999
"1542","2013-02-15",32.169998
"1543","2013-02-19",32.360001
"1544","2013-02-20",32.23
"1545","2013-02-21",31.9
"1546","2013-02-22",31.809999
"1547","2013-02-25",31.34
"1548","2013-02-26",29.08
"1549","2013-02-27",29.780001
"1550","2013-02-28",29.549999
"1551","2013-03-01",29.82
"1552","2013-03-04",29.860001
"1553","2013-03-05",30.07
"1554","2013-03-06",30.879999
"1555","2013-03-07",31.219999
"1556","2013-03-08",31.08
"1557","2013-03-11",30.549999
"1558","2013-03-12",29.9
"1559","2013-03-13",29.9
"1560","2013-03-14",30.290001
"1561","2013-03-15",30.65
"1562","2013-03-18",30.5
"1563","2013-03-19",30.51
"1564","2013-03-20",30.450001
"1565","2013-03-21",29.700001
"1566","2013-03-22",29.360001
"1567","2013-03-25",29.620001
"1568","2013-03-26",30
"1569","2013-03-27",29.67
"1570","2013-03-28",30.1
"1571","2013-04-01",29.620001
"1572","2013-04-02",29.309999
"1573","2013-04-03",29.049999
"1574","2013-04-04",28.870001
"1575","2013-04-05",28.530001
"1576","2013-04-08",28.9
"1577","2013-04-09",28.59
"1578","2013-04-10",28.84
"1579","2013-04-11",28.969999
"1580","2013-04-12",28.969999
"1581","2013-04-15",28
"1582","2013-04-16",28.120001
"1583","2013-04-17",27.57
"1584","2013-04-18",27.219999
"1585","2013-04-19",27.129999
"1586","2013-04-22",27.030001
"1587","2013-04-23",27.6
"1588","2013-04-24",27.92
"1589","2013-04-25",28.299999
"1590","2013-04-26",28.200001
"1591","2013-04-29",28.25
"1592","2013-04-30",28.49
"1593","2013-05-01",28.559999
"1594","2013-05-02",29.440001
"1595","2013-05-03",29.74
"1596","2013-05-06",29.799999
"1597","2013-05-07",30.040001
"1598","2013-05-08",29.9
"1599","2013-05-09",30.16
"1600","2013-05-10",31.1
"1601","2013-05-13",30.91
"1602","2013-05-14",31.32
"1603","2013-05-15",32.779999
"1604","2013-05-16",33.009998
"1605","2013-05-17",33.119999
"1606","2013-05-20",33.040001
"1607","2013-05-21",33.299999
"1608","2013-05-22",32.84
"1609","2013-05-23",33.330002
"1610","2013-05-24",34
"1611","2013-05-28",35
"1612","2013-05-29",35.130001
"1613","2013-05-30",35.860001
"1614","2013-05-31",35.669998
"1615","2013-06-03",36.360001
"1616","2013-06-04",36.43
"1617","2013-06-05",35.849998
"1618","2013-06-06",36.490002
"1619","2013-06-07",37.27
"1620","2013-06-10",37.16
"1621","2013-06-11",36.98
"1622","2013-06-12",37.299999
"1623","2013-06-13",38.299999
"1624","2013-06-14",37.360001
"1625","2013-06-17",36.970001
"1626","2013-06-18",35.169998
"1627","2013-06-19",34.57
"1628","2013-06-20",34.25
"1629","2013-06-21",34.32
"1630","2013-06-24",33.349998
"1631","2013-06-25",33.25
"1632","2013-06-26",33.060001
"1633","2013-06-27",33.610001
"1634","2013-06-28",33.110001
"1635","2013-07-01",33.650002
"1636","2013-07-02",33.849998
"1637","2013-07-03",33.91
"1638","2013-07-05",34.240002
"1639","2013-07-08",33.549999
"1640","2013-07-09",34.130001
"1641","2013-07-10",33.5
"1642","2013-07-11",33.130001
"1643","2013-07-12",32.959999
"1644","2013-07-15",33.040001
"1645","2013-07-16",33.77
"1646","2013-07-17",35
"1647","2013-07-18",35.07
"1648","2013-07-19",34.950001
"1649","2013-07-22",35.150002
"1650","2013-07-23",35.34
"1651","2013-07-24",35.720001
"1652","2013-07-25",36.5
"1653","2013-07-26",36.75
"1654","2013-07-29",36.700001
"1655","2013-07-30",36.880001
"1656","2013-07-31",38.860001
"1657","2013-08-01",39.529999
"1658","2013-08-02",40.369999
"1659","2013-08-05",39.950001
"1660","2013-08-06",39.959999
"1661","2013-08-07",39.830002
"1662","2013-08-08",39.959999
"1663","2013-08-09",44.290001
"1664","2013-08-12",44.189999
"1665","2013-08-13",43.75
"1666","2013-08-14",44.669998
"1667","2013-08-15",44.09
"1668","2013-08-16",43.950001
"1669","2013-08-19",43.540001
"1670","2013-08-20",43.57
"1671","2013-08-21",43.610001
"1672","2013-08-22",43.669998
"1673","2013-08-23",43.630001
"1674","2013-08-26",43.419998
"1675","2013-08-27",42.82
"1676","2013-08-28",43.029999
"1677","2013-08-29",42.650002
"1678","2013-08-30",42.869999
"1679","2013-09-03",42.57
"1680","2013-09-04",42.959999
"1681","2013-09-05",43.75
"1682","2013-09-06",43.560001
"1683","2013-09-09",43.599998
"1684","2013-09-10",43.860001
"1685","2013-09-11",43.529999
"1686","2013-09-12",43.389999
"1687","2013-09-13",43.349998
"1688","2013-09-16",43.43
"1689","2013-09-17",44.099998
"1690","2013-09-18",44.889999
"1691","2013-09-19",45.439999
"1692","2013-09-20",46.369999
"1693","2013-09-23",45.91
"1694","2013-09-24",46.200001
"1695","2013-09-25",45.490002
"1696","2013-09-26",45.48
"1697","2013-09-27",45.599998
"1698","2013-09-30",45.77
"1699","2013-10-01",46.880001
"1700","2013-10-02",48.110001
"1701","2013-10-03",47.240002
"1702","2013-10-04",46.849998
"1703","2013-10-07",46.029999
"1704","2013-10-08",46.330002
"1705","2013-10-09",46.169998
"1706","2013-10-10",47.639999
"1707","2013-10-11",48.119999
"1708","2013-10-14",48.970001
"1709","2013-10-15",49.07
"1710","2013-10-16",48.220001
"1711","2013-10-17",48.299999
"1712","2013-10-18",48.689999
"1713","2013-10-21",48.880001
"1714","2013-10-22",48.32
"1715","2013-10-23",48.360001
"1716","2013-10-24",49.68
"1717","2013-10-25",49.59
"1718","2013-10-28",49.810001
"1719","2013-10-29",50.279999
"1720","2013-10-30",50.509998
"1721","2013-10-31",48.849998
"1722","2013-11-01",47.380001
"1723","2013-11-04",47.299999
"1724","2013-11-05",47.080002
"1725","2013-11-06",47
"1726","2013-11-07",45.919998
"1727","2013-11-08",47.450001
"1728","2013-11-11",47.630001
"1729","2013-11-12",47.599998
"1730","2013-11-13",46.889999
"1731","2013-11-14",47.330002
"1732","2013-11-15",47.310001
"1733","2013-11-18",46.68
"1734","2013-11-19",46.380001
"1735","2013-11-20",46.16
"1736","2013-11-21",46.68
"1737","2013-11-22",46.68
"1738","2013-11-25",47.040001
"1739","2013-11-26",47.060001
"1740","2013-11-27",47.75
"1741","2013-11-29",47.689999
"1742","2013-12-02",47.150002
"1743","2013-12-03",47.779999
"1744","2013-12-04",47.299999
"1745","2013-12-05",46.93
"1746","2013-12-06",47.060001
"1747","2013-12-09",46.599998
"1748","2013-12-10",46.240002
"1749","2013-12-11",45.439999
"1750","2013-12-12",45.380001
"1751","2013-12-13",44.84
"1752","2013-12-16",45.16
"1753","2013-12-17",45.560001
"1754","2013-12-18",46.41
"1755","2013-12-19",46.18
"1756","2013-12-20",47.169998
"1757","2013-12-23",48.810001
"1758","2013-12-24",49.59
"1759","2013-12-26",49.5
"1760","2013-12-27",49.619999
"1761","2013-12-30",49.77
"1762","2013-12-31",50.259998
"1763","2014-01-02",49.529999
"1764","2014-01-03",49.299999
"1765","2014-01-06",48.830002
"1766","2014-01-07",49.529999
"1767","2014-01-08",50.419998
"1768","2014-01-09",49.939999
"1769","2014-01-10",49.93
"1770","2014-01-13",49.02
"1771","2014-01-14",49.240002
"1772","2014-01-15",48.810001
"1773","2014-01-16",49.380001
"1774","2014-01-17",48.509998
"1775","2014-01-21",47.400002
"1776","2014-01-22",47.669998
"1777","2014-01-23",48.23
"1778","2014-01-24",47.360001
"1779","2014-01-27",47.400002
"1780","2014-01-28",47.740002
"1781","2014-01-29",47.029999
"1782","2014-01-30",47.529999
"1783","2014-01-31",47.59
"1784","2014-02-03",46.75
"1785","2014-02-04",47.209999
"1786","2014-02-05",47.200001
"1787","2014-02-06",48
"1788","2014-02-07",49.040001
"1789","2014-02-10",49.07
"1790","2014-02-11",49.029999
"1791","2014-02-12",49.59
"1792","2014-02-13",50.639999
"1793","2014-02-14",51.099998
"1794","2014-02-18",49.959999
"1795","2014-02-19",49.130001
"1796","2014-02-20",49.299999
"1797","2014-02-21",49.209999
"1798","2014-02-24",49.220001
"1799","2014-02-25",49.459999
"1800","2014-02-26",50
"1801","2014-02-27",49.669998
"1802","2014-02-28",48.619999
"1803","2014-03-03",48.439999
"1804","2014-03-04",49.330002
"1805","2014-03-05",47.509998
"1806","2014-03-06",48.709999
"1807","2014-03-07",48.689999
"1808","2014-03-10",48.82
"1809","2014-03-11",48.810001
"1810","2014-03-12",48.419998
"1811","2014-03-13",47.110001
"1812","2014-03-14",47.27
"1813","2014-03-17",47.25
"1814","2014-03-18",47.25
"1815","2014-03-19",47.220001
"1816","2014-03-20",47.009998
"1817","2014-03-21",46.43
"1818","2014-03-24",46.27
"1819","2014-03-25",46.029999
"1820","2014-03-26",45.240002
"1821","2014-03-27",45.330002
"1822","2014-03-28",45.25
"1823","2014-03-31",45.700001
"1824","2014-04-01",46.060001
"1825","2014-04-02",46.470001
"1826","2014-04-03",46.23
"1827","2014-04-04",45.439999
"1828","2014-04-07",45.09
"1829","2014-04-08",44.970001
"1830","2014-04-09",45.169998
"1831","2014-04-10",44.43
"1832","2014-04-11",44.5
"1833","2014-04-14",44.5
"1834","2014-04-15",44.119999
"1835","2014-04-16",44.470001
"1836","2014-04-17",45.16
"1837","2014-04-21",45.540001
"1838","2014-04-22",45.580002
"1839","2014-04-23",45.48
"1840","2014-04-24",45.009998
"1841","2014-04-25",43.73
"1842","2014-04-28",43.23
"1843","2014-04-29",42.959999
"1844","2014-04-30",43.220001
"1845","2014-05-01",43.779999
"1846","2014-05-02",44.450001
"1847","2014-05-05",43.380001
"1848","2014-05-06",43.299999
"1849","2014-05-07",43.529999
"1850","2014-05-08",43.169998
"1851","2014-05-09",44.759998
"1852","2014-05-12",44.220001
"1853","2014-05-13",43.68
"1854","2014-05-14",42.799999
"1855","2014-05-15",41.310001
"1856","2014-05-16",41.360001
"1857","2014-05-19",41.700001
"1858","2014-05-20",40.860001
"1859","2014-05-21",41.34
"1860","2014-05-22",41.869999
"1861","2014-05-23",42.580002
"1862","2014-05-27",44.529999
"1863","2014-05-28",43.93
"1864","2014-05-29",43.77
"1865","2014-05-30",43.290001
"1866","2014-06-02",43.099998
"1867","2014-06-03",42.91
"1868","2014-06-04",43.189999
"1869","2014-06-05",43.98
"1870","2014-06-06",44.869999
"1871","2014-06-09",45.290001
"1872","2014-06-10",45.450001
"1873","2014-06-11",45.25
"1874","2014-06-12",44.650002
"1875","2014-06-13",44.77
"1876","2014-06-16",44.59
"1877","2014-06-17",45.27
"1878","2014-06-18",45.299999
"1879","2014-06-19",45.240002
"1880","2014-06-20",45.459999
"1881","2014-06-23",45.459999
"1882","2014-06-24",45.139999
"1883","2014-06-25",45.189999
"1884","2014-06-26",45.02
"1885","2014-06-27",45.470001
"1886","2014-06-30",45.419998
"1887","2014-07-01",45.990002
"1888","2014-07-02",45.889999
"1889","2014-07-03",45.880001
"1890","2014-07-07",45.009998
"1891","2014-07-08",44.810001
"1892","2014-07-09",44.75
"1893","2014-07-10",44
