"","date","PGTI"
"1003","2010-12-23",2.65
"1004","2010-12-27",2.64
"1005","2010-12-28",2.62
"1006","2010-12-29",2.56
"1007","2010-12-30",2.44
"1008","2010-12-31",2.45
"1009","2011-01-03",2.54
"1010","2011-01-04",2.53
"1011","2011-01-05",2.58
"1012","2011-01-06",2.52
"1013","2011-01-07",2.53
"1014","2011-01-10",2.5
"1015","2011-01-11",2.58
"1016","2011-01-12",2.58
"1017","2011-01-13",2.5
"1018","2011-01-14",2.58
"1019","2011-01-18",2.56
"1020","2011-01-19",2.5
"1021","2011-01-20",2.4
"1022","2011-01-21",2.4
"1023","2011-01-24",2.46
"1024","2011-01-25",2.44
"1025","2011-01-26",2.44
"1026","2011-01-27",2.45
"1027","2011-01-28",2.39
"1028","2011-01-31",2.34
"1029","2011-02-01",2.45
"1030","2011-02-02",2.43
"1031","2011-02-03",2.33
"1032","2011-02-04",2.3
"1033","2011-02-07",2.31
"1034","2011-02-08",2.31
"1035","2011-02-09",2.31
"1036","2011-02-10",2.31
"1037","2011-02-11",2.31
"1038","2011-02-14",2.3
"1039","2011-02-15",2.35
"1040","2011-02-16",2.37
"1041","2011-02-17",2.43
"1042","2011-02-18",2.47
"1043","2011-02-22",2.43
"1044","2011-02-23",2.32
"1045","2011-02-24",2.39
"1046","2011-02-25",2.4
"1047","2011-02-28",2.39
"1048","2011-03-01",2.4
"1049","2011-03-02",2.4
"1050","2011-03-03",2.37
"1051","2011-03-04",2.32
"1052","2011-03-07",2.24
"1053","2011-03-08",2.29
"1054","2011-03-09",2.31
"1055","2011-03-10",2.25
"1056","2011-03-11",2.31
"1057","2011-03-14",2.26
"1058","2011-03-15",2.23
"1059","2011-03-16",2.23
"1060","2011-03-17",2.26
"1061","2011-03-18",2.26
"1062","2011-03-21",2.37
"1063","2011-03-22",2.32
"1064","2011-03-23",2.26
"1065","2011-03-24",2.25
"1066","2011-03-25",2.28
"1067","2011-03-28",2.27
"1068","2011-03-29",2.29
"1069","2011-03-30",2.36
"1070","2011-03-31",2.35
"1071","2011-04-01",2.33
"1072","2011-04-04",2.33
"1073","2011-04-05",2.32
"1074","2011-04-06",2.3
"1075","2011-04-07",2.35
"1076","2011-04-08",2.33
"1077","2011-04-11",2.35
"1078","2011-04-12",2.32
"1079","2011-04-13",2.35
"1080","2011-04-14",2.32
"1081","2011-04-15",2.33
"1082","2011-04-18",2.32
"1083","2011-04-19",2.3
"1084","2011-04-20",2.31
"1085","2011-04-21",2.37
"1086","2011-04-25",2.42
"1087","2011-04-26",2.42
"1088","2011-04-27",2.41
"1089","2011-04-28",2.49
"1090","2011-04-29",2.48
"1091","2011-05-02",2.47
"1092","2011-05-03",2.35
"1093","2011-05-04",2.35
"1094","2011-05-05",2.32
"1095","2011-05-06",2.35
"1096","2011-05-09",2.33
"1097","2011-05-10",2.47
"1098","2011-05-11",2.4
"1099","2011-05-12",2.39
"1100","2011-05-13",2.35
"1101","2011-05-16",2.29
"1102","2011-05-17",2.25
"1103","2011-05-18",2.31
"1104","2011-05-19",2.31
"1105","2011-05-20",2.26
"1106","2011-05-23",2.25
"1107","2011-05-24",2.26
"1108","2011-05-25",2.39
"1109","2011-05-26",2.39
"1110","2011-05-27",2.38
"1111","2011-05-31",2.39
"1112","2011-06-01",2.22
"1113","2011-06-02",2.2
"1114","2011-06-03",2.2
"1115","2011-06-06",2.2
"1116","2011-06-07",2.25
"1117","2011-06-08",2.24
"1118","2011-06-09",2.2
"1119","2011-06-10",2.2
"1120","2011-06-13",1.96
"1121","2011-06-14",1.97
"1122","2011-06-15",1.9
"1123","2011-06-16",1.96
"1124","2011-06-17",1.98
"1125","2011-06-20",1.87
"1126","2011-06-21",1.8
"1127","2011-06-22",1.69
"1128","2011-06-23",1.81
"1129","2011-06-24",1.94
"1130","2011-06-27",1.88
"1131","2011-06-28",1.8
"1132","2011-06-29",1.81
"1133","2011-06-30",1.81
"1134","2011-07-01",1.77
"1135","2011-07-05",1.79
"1136","2011-07-06",1.8
"1137","2011-07-07",1.84
"1138","2011-07-08",1.81
"1139","2011-07-11",1.8
"1140","2011-07-12",1.8
"1141","2011-07-13",1.81
"1142","2011-07-14",1.82
"1143","2011-07-15",1.79
"1144","2011-07-18",1.9
"1145","2011-07-19",1.91
"1146","2011-07-20",1.93
"1147","2011-07-21",1.95
"1148","2011-07-22",1.93
"1149","2011-07-25",1.95
"1150","2011-07-26",1.96
"1151","2011-07-27",1.87
"1152","2011-07-28",1.88
"1153","2011-07-29",1.86
"1154","2011-08-01",1.85
"1155","2011-08-02",1.91
"1156","2011-08-03",1.82
"1157","2011-08-04",1.82
"1158","2011-08-05",1.79
"1159","2011-08-08",1.74
"1160","2011-08-09",1.77
"1161","2011-08-10",1.74
"1162","2011-08-11",1.81
"1163","2011-08-12",1.75
"1164","2011-08-15",1.81
"1165","2011-08-16",1.77
"1166","2011-08-17",1.69
"1167","2011-08-18",1.76
"1168","2011-08-19",1.81
"1169","2011-08-22",1.82
"1170","2011-08-23",1.92
"1171","2011-08-24",1.94
"1172","2011-08-25",1.97
"1173","2011-08-26",1.8
"1174","2011-08-29",1.86
"1175","2011-08-30",1.85
"1176","2011-08-31",1.78
"1177","2011-09-01",1.73
"1178","2011-09-02",1.72
"1179","2011-09-06",1.66
"1180","2011-09-07",1.67
"1181","2011-09-08",1.65
"1182","2011-09-09",1.68
"1183","2011-09-12",1.68
"1184","2011-09-13",1.65
"1185","2011-09-14",1.6
"1186","2011-09-15",1.63
"1187","2011-09-16",1.69
"1188","2011-09-19",1.6
"1189","2011-09-20",1.65
"1190","2011-09-21",1.75
"1191","2011-09-22",1.37
"1192","2011-09-23",1.36
"1193","2011-09-26",1.28
"1194","2011-09-27",1.39
"1195","2011-09-28",1.27
"1196","2011-09-29",1.27
"1197","2011-09-30",1.25
"1198","2011-10-03",1.15
"1199","2011-10-04",1.13
"1200","2011-10-05",1.05
"1201","2011-10-06",1.31
"1202","2011-10-07",1.38
"1203","2011-10-10",1.42
"1204","2011-10-11",1.31
"1205","2011-10-12",1.31
"1206","2011-10-13",1.22
"1207","2011-10-14",1.29
"1208","2011-10-17",1.32
"1209","2011-10-18",1.32
"1210","2011-10-19",1.33
"1211","2011-10-20",1.24
"1212","2011-10-21",1.33
"1213","2011-10-24",1.4
"1214","2011-10-25",1.38
"1215","2011-10-26",1.38
"1216","2011-10-27",1.42
"1217","2011-10-28",1.38
"1218","2011-10-31",1.38
"1219","2011-11-01",1.22
"1220","2011-11-02",1.24
"1221","2011-11-03",1.3
"1222","2011-11-04",1.34
"1223","2011-11-07",1.42
"1224","2011-11-08",1.46
"1225","2011-11-09",1.38
"1226","2011-11-10",1.35
"1227","2011-11-11",1.38
"1228","2011-11-14",1.44
"1229","2011-11-15",1.3
"1230","2011-11-16",1.2
"1231","2011-11-17",1.25
"1232","2011-11-18",1.25
"1233","2011-11-21",1.28
"1234","2011-11-22",1.19
"1235","2011-11-23",1.19
"1236","2011-11-25",1.2
"1237","2011-11-28",1.29
"1238","2011-11-29",1.2
"1239","2011-11-30",1.19
"1240","2011-12-01",1.25
"1241","2011-12-02",1.25
"1242","2011-12-05",1.28
"1243","2011-12-06",1.22
"1244","2011-12-07",1.13
"1245","2011-12-08",1.15
"1246","2011-12-09",1.16
"1247","2011-12-12",1.1
"1248","2011-12-13",1.06
"1249","2011-12-14",1.08
"1250","2011-12-15",1.04
"1251","2011-12-16",1.04
"1252","2011-12-19",1.06
"1253","2011-12-20",1.01
"1254","2011-12-21",1.02
"1255","2011-12-22",0.99
"1256","2011-12-23",0.98
"1257","2011-12-27",0.99
"1258","2011-12-28",0.99
"1259","2011-12-29",1.03
"1260","2011-12-30",1.03
"1261","2012-01-03",1.04
"1262","2012-01-04",1.05
"1263","2012-01-05",1.1
"1264","2012-01-06",1.11
"1265","2012-01-09",1.14
"1266","2012-01-10",1.12
"1267","2012-01-11",1.13
"1268","2012-01-12",1.09
"1269","2012-01-13",1.06
"1270","2012-01-17",1.06
"1271","2012-01-18",1.16
"1272","2012-01-19",1.18
"1273","2012-01-20",1.26
"1274","2012-01-23",1.25
"1275","2012-01-24",1.23
"1276","2012-01-25",1.2
"1277","2012-01-26",1.3
"1278","2012-01-27",1.29
"1279","2012-01-30",1.27
"1280","2012-01-31",1.34
"1281","2012-02-01",1.38
"1282","2012-02-02",1.4
"1283","2012-02-03",1.49
"1284","2012-02-06",1.56
"1285","2012-02-07",1.68
"1286","2012-02-08",1.75
"1287","2012-02-09",1.83
"1288","2012-02-10",1.82
"1289","2012-02-13",1.83
"1290","2012-02-14",1.84
"1291","2012-02-15",1.81
"1292","2012-02-16",1.89
"1293","2012-02-17",1.93
"1294","2012-02-21",1.88
"1295","2012-02-22",1.87
"1296","2012-02-23",1.79
"1297","2012-02-24",1.49
"1298","2012-02-27",1.63
"1299","2012-02-28",1.7
"1300","2012-02-29",1.58
"1301","2012-03-01",1.65
"1302","2012-03-02",1.65
"1303","2012-03-05",1.67
"1304","2012-03-06",1.6
"1305","2012-03-07",1.68
"1306","2012-03-08",1.66
"1307","2012-03-09",1.74
"1308","2012-03-12",1.76
"1309","2012-03-13",1.84
"1310","2012-03-14",1.85
"1311","2012-03-15",1.82
"1312","2012-03-16",1.8
"1313","2012-03-19",1.74
"1314","2012-03-20",1.72
"1315","2012-03-21",1.75
"1316","2012-03-22",1.7
"1317","2012-03-23",1.7
"1318","2012-03-26",1.7
"1319","2012-03-27",1.78
"1320","2012-03-28",1.75
"1321","2012-03-29",1.8
"1322","2012-03-30",1.79
"1323","2012-04-02",1.75
"1324","2012-04-03",1.73
"1325","2012-04-04",1.75
"1326","2012-04-05",1.81
"1327","2012-04-09",1.79
"1328","2012-04-10",1.81
"1329","2012-04-11",1.86
"1330","2012-04-12",1.89
"1331","2012-04-13",1.87
"1332","2012-04-16",1.94
"1333","2012-04-17",1.99
"1334","2012-04-18",2
"1335","2012-04-19",1.95
"1336","2012-04-20",1.99
"1337","2012-04-23",2
"1338","2012-04-24",2.02
"1339","2012-04-25",2.08
"1340","2012-04-26",2.08
"1341","2012-04-27",1.98
"1342","2012-04-30",2.04
"1343","2012-05-01",2.1
"1344","2012-05-02",2.1
"1345","2012-05-03",2.12
"1346","2012-05-04",2.17
"1347","2012-05-07",2.22
"1348","2012-05-08",2.25
"1349","2012-05-09",2.29
"1350","2012-05-10",2.43
"1351","2012-05-11",2.47
"1352","2012-05-14",2.59
"1353","2012-05-15",2.61
"1354","2012-05-16",2.89
"1355","2012-05-17",2.53
"1356","2012-05-18",2.42
"1357","2012-05-21",2.58
"1358","2012-05-22",2.73
"1359","2012-05-23",2.67
"1360","2012-05-24",2.68
"1361","2012-05-25",2.61
"1362","2012-05-29",2.66
"1363","2012-05-30",2.55
"1364","2012-05-31",2.59
"1365","2012-06-01",2.49
"1366","2012-06-04",2.5
"1367","2012-06-05",2.57
"1368","2012-06-06",2.7
"1369","2012-06-07",2.7
"1370","2012-06-08",2.89
"1371","2012-06-11",2.84
"1372","2012-06-12",2.89
"1373","2012-06-13",2.93
"1374","2012-06-14",2.91
"1375","2012-06-15",2.85
"1376","2012-06-18",2.92
"1377","2012-06-19",2.95
"1378","2012-06-20",2.93
"1379","2012-06-21",2.94
"1380","2012-06-22",2.96
"1381","2012-06-25",2.62
"1382","2012-06-26",2.57
"1383","2012-06-27",2.83
"1384","2012-06-28",2.97
"1385","2012-06-29",3.03
"1386","2012-07-02",3.17
"1387","2012-07-03",3.2
"1388","2012-07-05",3.12
"1389","2012-07-06",3.14
"1390","2012-07-09",3.29
"1391","2012-07-10",3.25
"1392","2012-07-11",3.34
"1393","2012-07-12",3.22
"1394","2012-07-13",3.15
"1395","2012-07-16",3.14
"1396","2012-07-17",3.3
"1397","2012-07-18",3.35
"1398","2012-07-19",3.3
"1399","2012-07-20",3.32
"1400","2012-07-23",3.16
"1401","2012-07-24",3.06
"1402","2012-07-25",3.07
"1403","2012-07-26",3.13
"1404","2012-07-27",3.29
"1405","2012-07-30",3.08
"1406","2012-07-31",2.94
"1407","2012-08-01",2.66
"1408","2012-08-02",3.05
"1409","2012-08-03",3.1
"1410","2012-08-06",3.18
"1411","2012-08-07",3.2
"1412","2012-08-08",3.11
"1413","2012-08-09",3.24
"1414","2012-08-10",3.16
"1415","2012-08-13",3.21
"1416","2012-08-14",3.12
"1417","2012-08-15",3.13
"1418","2012-08-16",3.22
"1419","2012-08-17",3.25
"1420","2012-08-20",3.29
"1421","2012-08-21",3.32
"1422","2012-08-22",3.35
"1423","2012-08-23",3.26
"1424","2012-08-24",3.34
"1425","2012-08-27",3.29
"1426","2012-08-28",3.26
"1427","2012-08-29",3.24
"1428","2012-08-30",3.17
"1429","2012-08-31",3.2
"1430","2012-09-04",3.16
"1431","2012-09-05",3.11
"1432","2012-09-06",3.15
"1433","2012-09-07",3.09
"1434","2012-09-10",3.14
"1435","2012-09-11",3.15
"1436","2012-09-12",3.14
"1437","2012-09-13",3.16
"1438","2012-09-14",3.2
"1439","2012-09-17",3.19
"1440","2012-09-18",3.28
"1441","2012-09-19",3.2
"1442","2012-09-20",3.19
"1443","2012-09-21",3.21
"1444","2012-09-24",3.25
"1445","2012-09-25",3.23
"1446","2012-09-26",3.22
"1447","2012-09-27",3.25
"1448","2012-09-28",3.28
"1449","2012-10-01",3.24
"1450","2012-10-02",3.25
"1451","2012-10-03",3.24
"1452","2012-10-04",3.39
"1453","2012-10-05",3.39
"1454","2012-10-08",3.37
"1455","2012-10-09",3.3
"1456","2012-10-10",3.32
"1457","2012-10-11",3.39
"1458","2012-10-12",3.39
"1459","2012-10-15",3.48
"1460","2012-10-16",3.51
"1461","2012-10-17",3.6
"1462","2012-10-18",3.91
"1463","2012-10-19",4
"1464","2012-10-22",4.04
"1465","2012-10-23",4.06
"1466","2012-10-24",4.23
"1467","2012-10-25",4.3
"1468","2012-10-26",4.17
"1469","2012-10-31",4.32
"1470","2012-11-01",3.84
"1471","2012-11-02",3.71
"1472","2012-11-05",3.91
"1473","2012-11-06",3.95
"1474","2012-11-07",3.71
"1475","2012-11-08",3.62
"1476","2012-11-09",3.64
"1477","2012-11-12",3.61
"1478","2012-11-13",3.61
"1479","2012-11-14",3.53
"1480","2012-11-15",3.42
"1481","2012-11-16",3.36
"1482","2012-11-19",3.51
"1483","2012-11-20",3.7
"1484","2012-11-21",4.07
"1485","2012-11-23",4.08
"1486","2012-11-26",4.08
"1487","2012-11-27",4.15
"1488","2012-11-28",4.1
"1489","2012-11-29",4.3
"1490","2012-11-30",4.39
"1491","2012-12-03",4.4
"1492","2012-12-04",4.45
"1493","2012-12-05",4.41
"1494","2012-12-06",4.38
"1495","2012-12-07",4.39
"1496","2012-12-10",4.45
"1497","2012-12-11",4.33
"1498","2012-12-12",4.37
"1499","2012-12-13",4.29
"1500","2012-12-14",4.39
"1501","2012-12-17",4.41
"1502","2012-12-18",4.41
"1503","2012-12-19",4.34
"1504","2012-12-20",4.42
"1505","2012-12-21",4.28
"1506","2012-12-24",4.43
"1507","2012-12-26",4.57
"1508","2012-12-27",4.55
"1509","2012-12-28",4.56
"1510","2012-12-31",4.5
"1511","2013-01-02",4.55
"1512","2013-01-03",4.47
"1513","2013-01-04",4.38
"1514","2013-01-07",4.36
"1515","2013-01-08",4.47
"1516","2013-01-09",4.45
"1517","2013-01-10",4.52
"1518","2013-01-11",4.69
"1519","2013-01-14",4.69
"1520","2013-01-15",4.72
"1521","2013-01-16",4.77
"1522","2013-01-17",4.8
"1523","2013-01-18",4.86
"1524","2013-01-22",4.8
"1525","2013-01-23",4.88
"1526","2013-01-24",4.72
"1527","2013-01-25",4.85
"1528","2013-01-28",4.89
"1529","2013-01-29",4.89
"1530","2013-01-30",4.83
"1531","2013-01-31",4.9
"1532","2013-02-01",4.95
"1533","2013-02-04",4.82
"1534","2013-02-05",4.92
"1535","2013-02-06",4.85
"1536","2013-02-07",4.81
"1537","2013-02-08",4.84
"1538","2013-02-11",4.7
"1539","2013-02-12",4.74
"1540","2013-02-13",4.87
"1541","2013-02-14",4.86
"1542","2013-02-15",4.85
"1543","2013-02-19",4.86
"1544","2013-02-20",4.49
"1545","2013-02-21",5.15
"1546","2013-02-22",5.18
"1547","2013-02-25",4.99
"1548","2013-02-26",5.15
"1549","2013-02-27",5.43
"1550","2013-02-28",5.77
"1551","2013-03-01",5.79
"1552","2013-03-04",5.83
"1553","2013-03-05",6.12
"1554","2013-03-06",6.13
"1555","2013-03-07",6.05
"1556","2013-03-08",6.21
"1557","2013-03-11",6.38
"1558","2013-03-12",6.73
"1559","2013-03-13",6.97
"1560","2013-03-14",7.23
"1561","2013-03-15",7.14
"1562","2013-03-18",7.31
"1563","2013-03-19",7.55
"1564","2013-03-20",7.97
"1565","2013-03-21",7.95
"1566","2013-03-22",8.1
"1567","2013-03-25",6.97
"1568","2013-03-26",6.15
"1569","2013-03-27",6.95
"1570","2013-03-28",6.87
"1571","2013-04-01",6.63
"1572","2013-04-02",6.68
"1573","2013-04-03",6.51
"1574","2013-04-04",6.55
"1575","2013-04-05",6.58
"1576","2013-04-08",6.55
"1577","2013-04-09",6.9
"1578","2013-04-10",7.08
"1579","2013-04-11",6.92
"1580","2013-04-12",6.98
"1581","2013-04-15",6.61
"1582","2013-04-16",6.95
"1583","2013-04-17",6.58
"1584","2013-04-18",6.43
"1585","2013-04-19",6.52
"1586","2013-04-22",6.6
"1587","2013-04-23",6.74
"1588","2013-04-24",6.88
"1589","2013-04-25",6.9
"1590","2013-04-26",7.6
"1591","2013-04-29",7.75
"1592","2013-04-30",7.7
"1593","2013-05-01",7.58
"1594","2013-05-02",7.94
"1595","2013-05-03",8.29
"1596","2013-05-06",8.87
"1597","2013-05-07",8.75
"1598","2013-05-08",8.6
"1599","2013-05-09",8.49
"1600","2013-05-10",8.43
"1601","2013-05-13",8.46
"1602","2013-05-14",8.73
"1603","2013-05-15",8.9
"1604","2013-05-16",8.99
"1605","2013-05-17",9.04
"1606","2013-05-20",8.86
"1607","2013-05-21",8.21
"1608","2013-05-22",7.76
"1609","2013-05-23",7.94
"1610","2013-05-24",8.03
"1611","2013-05-28",8.18
"1612","2013-05-29",8.01
"1613","2013-05-30",8.16
"1614","2013-05-31",8.25
"1615","2013-06-03",8.48
"1616","2013-06-04",8.35
"1617","2013-06-05",8.21
"1618","2013-06-06",8.47
"1619","2013-06-07",8.25
"1620","2013-06-10",8.33
"1621","2013-06-11",8.12
"1622","2013-06-12",8.19
"1623","2013-06-13",8.39
"1624","2013-06-14",8.48
"1625","2013-06-17",8.57
"1626","2013-06-18",8.68
"1627","2013-06-19",8.68
"1628","2013-06-20",8.3
"1629","2013-06-21",8.15
"1630","2013-06-24",7.89
"1631","2013-06-25",8.24
"1632","2013-06-26",8.52
"1633","2013-06-27",8.64
"1634","2013-06-28",8.67
"1635","2013-07-01",8.77
"1636","2013-07-02",8.89
"1637","2013-07-03",8.98
"1638","2013-07-05",8.97
"1639","2013-07-08",9.19
"1640","2013-07-09",9.55
"1641","2013-07-10",9.5
"1642","2013-07-11",9.81
"1643","2013-07-12",9.61
"1644","2013-07-15",9.86
"1645","2013-07-16",9.97
"1646","2013-07-17",9.95
"1647","2013-07-18",9.96
"1648","2013-07-19",9.96
"1649","2013-07-22",10
"1650","2013-07-23",9.98
"1651","2013-07-24",10.03
"1652","2013-07-25",10.03
"1653","2013-07-26",9.91
"1654","2013-07-29",9.97
"1655","2013-07-30",9.9
"1656","2013-07-31",10
"1657","2013-08-01",10.68
"1658","2013-08-02",11.48
"1659","2013-08-05",11.45
"1660","2013-08-06",10.63
"1661","2013-08-07",10.38
"1662","2013-08-08",10.37
"1663","2013-08-09",10.51
"1664","2013-08-12",10.65
"1665","2013-08-13",10.1
"1666","2013-08-14",9.76
"1667","2013-08-15",9.48
"1668","2013-08-16",9.76
"1669","2013-08-19",9.28
"1670","2013-08-20",9.66
"1671","2013-08-21",9.77
"1672","2013-08-22",9.83
"1673","2013-08-23",9.89
"1674","2013-08-26",9.96
"1675","2013-08-27",9.64
"1676","2013-08-28",9.83
"1677","2013-08-29",10.46
"1678","2013-08-30",10.18
"1679","2013-09-03",10.44
"1680","2013-09-04",10.68
"1681","2013-09-05",10.65
"1682","2013-09-06",10.56
"1683","2013-09-09",10.8
"1684","2013-09-10",11.12
"1685","2013-09-11",10.76
"1686","2013-09-12",10.42
"1687","2013-09-13",10.54
"1688","2013-09-16",10.78
"1689","2013-09-17",10.81
"1690","2013-09-18",10.99
"1691","2013-09-19",10.97
"1692","2013-09-20",10.37
"1693","2013-09-23",9.72
"1694","2013-09-24",9.93
"1695","2013-09-25",9.7
"1696","2013-09-26",9.8
"1697","2013-09-27",9.8
"1698","2013-09-30",9.9
"1699","2013-10-01",10.16
"1700","2013-10-02",10.01
"1701","2013-10-03",9.95
"1702","2013-10-04",10.12
"1703","2013-10-07",9.87
"1704","2013-10-08",9.67
"1705","2013-10-09",9.25
"1706","2013-10-10",9.71
"1707","2013-10-11",9.75
"1708","2013-10-14",9.83
"1709","2013-10-15",9.91
"1710","2013-10-16",9.94
"1711","2013-10-17",9.97
"1712","2013-10-18",10.12
"1713","2013-10-21",10
"1714","2013-10-22",9.95
"1715","2013-10-23",9.76
"1716","2013-10-24",10.1
"1717","2013-10-25",10.16
"1718","2013-10-28",10.26
"1719","2013-10-29",10.32
"1720","2013-10-30",10.37
"1721","2013-10-31",10.45
"1722","2013-11-01",9.82
"1723","2013-11-04",9.82
"1724","2013-11-05",9.76
"1725","2013-11-06",9.57
"1726","2013-11-07",9.05
"1727","2013-11-08",9.32
"1728","2013-11-11",9.15
"1729","2013-11-12",9.21
"1730","2013-11-13",9.19
"1731","2013-11-14",9.83
"1732","2013-11-15",10.09
"1733","2013-11-18",9.68
"1734","2013-11-19",9.8
"1735","2013-11-20",9.74
"1736","2013-11-21",9.9
"1737","2013-11-22",9.86
"1738","2013-11-25",9.86
"1739","2013-11-26",10.05
"1740","2013-11-27",10.01
"1741","2013-11-29",10
"1742","2013-12-02",9.27
"1743","2013-12-03",9.68
"1744","2013-12-04",9.56
"1745","2013-12-05",9.75
"1746","2013-12-06",10.1
"1747","2013-12-09",10.49
"1748","2013-12-10",10.18
"1749","2013-12-11",10.24
"1750","2013-12-12",10.24
"1751","2013-12-13",9.86
"1752","2013-12-16",9.5
"1753","2013-12-17",9.5
"1754","2013-12-18",9.58
"1755","2013-12-19",9.75
"1756","2013-12-20",10.09
"1757","2013-12-23",10.46
"1758","2013-12-24",10.3
"1759","2013-12-26",10.11
"1760","2013-12-27",10.01
"1761","2013-12-30",10.32
"1762","2013-12-31",10.12
"1763","2014-01-02",10.23
"1764","2014-01-03",10.88
"1765","2014-01-06",10.96
"1766","2014-01-07",11.03
"1767","2014-01-08",11.4
"1768","2014-01-09",11.37
"1769","2014-01-10",11.34
"1770","2014-01-13",11.04
"1771","2014-01-14",11.24
"1772","2014-01-15",11
"1773","2014-01-16",11.05
"1774","2014-01-17",10.99
"1775","2014-01-21",10.79
"1776","2014-01-22",11.17
"1777","2014-01-23",10.98
"1778","2014-01-24",10.42
"1779","2014-01-27",10.25
"1780","2014-01-28",10.45
"1781","2014-01-29",10.35
"1782","2014-01-30",10.57
"1783","2014-01-31",10.68
"1784","2014-02-03",10.25
"1785","2014-02-04",10.86
"1786","2014-02-05",10.43
"1787","2014-02-06",10.62
"1788","2014-02-07",10.69
"1789","2014-02-10",10.42
"1790","2014-02-11",10.36
"1791","2014-02-12",10.66
"1792","2014-02-13",10.94
"1793","2014-02-14",11.23
"1794","2014-02-18",11.44
"1795","2014-02-19",11.52
"1796","2014-02-20",12.06
"1797","2014-02-21",12.26
"1798","2014-02-24",12.07
"1799","2014-02-25",11.48
"1800","2014-02-26",11.68
"1801","2014-02-27",11.64
"1802","2014-02-28",11.59
"1803","2014-03-03",11.81
"1804","2014-03-04",12.05
"1805","2014-03-05",12.05
"1806","2014-03-06",11.95
"1807","2014-03-07",11.71
"1808","2014-03-10",11.78
"1809","2014-03-11",11.62
"1810","2014-03-12",11.63
"1811","2014-03-13",11.25
"1812","2014-03-14",11.5
"1813","2014-03-17",11.37
"1814","2014-03-18",11.62
"1815","2014-03-19",11.66
"1816","2014-03-20",11.41
"1817","2014-03-21",11.06
"1818","2014-03-24",10.85
"1819","2014-03-25",11.23
"1820","2014-03-26",10.92
"1821","2014-03-27",11.26
"1822","2014-03-28",12.08
"1823","2014-03-31",11.51
"1824","2014-04-01",11.54
"1825","2014-04-02",11.59
"1826","2014-04-03",11.56
"1827","2014-04-04",11.08
"1828","2014-04-07",10.65
"1829","2014-04-08",10.53
"1830","2014-04-09",10.9
"1831","2014-04-10",10.63
"1832","2014-04-11",10.5
"1833","2014-04-14",10.48
"1834","2014-04-15",10.31
"1835","2014-04-16",10.54
"1836","2014-04-17",10.69
"1837","2014-04-21",10.7
"1838","2014-04-22",10.88
"1839","2014-04-23",10.54
"1840","2014-04-24",10.29
"1841","2014-04-25",9.66
"1842","2014-04-28",9.32
"1843","2014-04-29",9.6
"1844","2014-04-30",9.95
"1845","2014-05-01",10.51
"1846","2014-05-02",10.7
"1847","2014-05-05",10.31
"1848","2014-05-06",9.82
"1849","2014-05-07",9.98
"1850","2014-05-08",8.68
"1851","2014-05-09",8.73
"1852","2014-05-12",8.35
"1853","2014-05-13",8.2
"1854","2014-05-14",8.15
"1855","2014-05-15",8.03
"1856","2014-05-16",8.05
"1857","2014-05-19",8.33
"1858","2014-05-20",8.15
"1859","2014-05-21",8.31
"1860","2014-05-22",8.2
"1861","2014-05-23",8.22
"1862","2014-05-27",8.67
"1863","2014-05-28",8.61
"1864","2014-05-29",8.72
"1865","2014-05-30",8.61
"1866","2014-06-02",8.64
"1867","2014-06-03",8.24
"1868","2014-06-04",8.24
"1869","2014-06-05",8.35
"1870","2014-06-06",8.55
"1871","2014-06-09",8.76
"1872","2014-06-10",8.74
"1873","2014-06-11",8.48
"1874","2014-06-12",8.46
"1875","2014-06-13",8.27
"1876","2014-06-16",8.58
"1877","2014-06-17",8.76
"1878","2014-06-18",8.69
"1879","2014-06-19",8.76
"1880","2014-06-20",8.76
"1881","2014-06-23",8.66
"1882","2014-06-24",8.6
"1883","2014-06-25",8.77
"1884","2014-06-26",8.71
"1885","2014-06-27",8.57
"1886","2014-06-30",8.47
"1887","2014-07-01",8.71
"1888","2014-07-02",8.98
"1889","2014-07-03",9
"1890","2014-07-07",8.59
"1891","2014-07-08",8.31
"1892","2014-07-09",8.21
"1893","2014-07-10",8
"1894","2014-07-11",8.07
"1895","2014-07-14",8.15
"1896","2014-07-15",8.1
"1897","2014-07-16",8.14
"1898","2014-07-17",7.85
"1899","2014-07-18",8.09
"1900","2014-07-21",7.87
"1901","2014-07-22",7.97
"1902","2014-07-23",8.08
"1903","2014-07-24",7.9
"1904","2014-07-25",7.6
"1905","2014-07-28",7.39
"1906","2014-07-29",9.41
"1907","2014-07-30",9.29
"1908","2014-07-31",9.26
"1909","2014-08-01",9.29
"1910","2014-08-04",9.59
"1911","2014-08-05",9.55
"1912","2014-08-06",9.57
"1913","2014-08-07",9.42
"1914","2014-08-08",9.55
"1915","2014-08-11",9.67
"1916","2014-08-12",9.43
"1917","2014-08-13",9.45
"1918","2014-08-14",9.43
"1919","2014-08-15",9.5
"1920","2014-08-18",9.7
"1921","2014-08-19",10.21
"1922","2014-08-20",10.25
"1923","2014-08-21",10.46
"1924","2014-08-22",10.46
"1925","2014-08-25",10.4
"1926","2014-08-26",10.48
"1927","2014-08-27",10.38
"1928","2014-08-28",10.11
"1929","2014-08-29",10.45
"1930","2014-09-02",10.6
"1931","2014-09-03",10.45
"1932","2014-09-04",10.43
"1933","2014-09-05",10.6
"1934","2014-09-08",10.84
"1935","2014-09-09",10.49
"1936","2014-09-10",10.18
