"","date","JBT"
"983","2012-06-13",13.25
"984","2012-06-14",13.21
"985","2012-06-15",13.49
"986","2012-06-18",13.41
"987","2012-06-19",14.17
"988","2012-06-20",13.9
"989","2012-06-21",13.43
"990","2012-06-22",13.37
"991","2012-06-25",13.15
"992","2012-06-26",13.22
"993","2012-06-27",13.45
"994","2012-06-28",13.32
"995","2012-06-29",13.57
"996","2012-07-02",13.46
"997","2012-07-03",13.81
"998","2012-07-05",13.9
"999","2012-07-06",13.47
"1000","2012-07-09",13.56
"1001","2012-07-10",13.37
"1002","2012-07-11",13.03
"1003","2012-07-12",13.29
"1004","2012-07-13",13.5
"1005","2012-07-16",13.44
"1006","2012-07-17",13.45
"1007","2012-07-18",13.97
"1008","2012-07-19",13.91
"1009","2012-07-20",13.81
"1010","2012-07-23",13.89
"1011","2012-07-24",13.66
"1012","2012-07-25",13.79
"1013","2012-07-26",14.15
"1014","2012-07-27",14.61
"1015","2012-07-30",14.53
"1016","2012-07-31",14.65
"1017","2012-08-01",14.22
"1018","2012-08-02",14.23
"1019","2012-08-03",14.66
"1020","2012-08-06",14.5
"1021","2012-08-07",15.94
"1022","2012-08-08",15.94
"1023","2012-08-09",16.219999
"1024","2012-08-10",16.209999
"1025","2012-08-13",16.18
"1026","2012-08-14",16.08
"1027","2012-08-15",16.219999
"1028","2012-08-16",16.690001
"1029","2012-08-17",16.9
"1030","2012-08-20",16.790001
"1031","2012-08-21",16.450001
"1032","2012-08-22",16.459999
"1033","2012-08-23",16.129999
"1034","2012-08-24",16.01
"1035","2012-08-27",16.02
"1036","2012-08-28",16.049999
"1037","2012-08-29",16.129999
"1038","2012-08-30",15.8
"1039","2012-08-31",15.96
"1040","2012-09-04",16.16
"1041","2012-09-05",16.120001
"1042","2012-09-06",16.299999
"1043","2012-09-07",16.299999
"1044","2012-09-10",16.200001
"1045","2012-09-11",16.41
"1046","2012-09-12",16.639999
"1047","2012-09-13",17.02
"1048","2012-09-14",17.33
"1049","2012-09-17",17.09
"1050","2012-09-18",17.18
"1051","2012-09-19",17.15
"1052","2012-09-20",16.879999
"1053","2012-09-21",17.17
"1054","2012-09-24",17.18
"1055","2012-09-25",16.65
"1056","2012-09-26",16.33
"1057","2012-09-27",16.530001
"1058","2012-09-28",16.33
"1059","2012-10-01",16.16
"1060","2012-10-02",16.23
"1061","2012-10-03",16.190001
"1062","2012-10-04",16.379999
"1063","2012-10-05",16.120001
"1064","2012-10-08",16
"1065","2012-10-09",15.7
"1066","2012-10-10",15.7
"1067","2012-10-11",15.72
"1068","2012-10-12",15.73
"1069","2012-10-15",15.79
"1070","2012-10-16",16
"1071","2012-10-17",16.190001
"1072","2012-10-18",16.08
"1073","2012-10-19",15.81
"1074","2012-10-22",15.92
"1075","2012-10-23",15.46
"1076","2012-10-24",15.26
"1077","2012-10-25",15.07
"1078","2012-10-26",15.2
"1079","2012-10-31",15.42
"1080","2012-11-01",15.72
"1081","2012-11-02",15.41
"1082","2012-11-05",15.75
"1083","2012-11-06",15.94
"1084","2012-11-07",15.45
"1085","2012-11-08",15.54
"1086","2012-11-09",15.67
"1087","2012-11-12",15.91
"1088","2012-11-13",15.82
"1089","2012-11-14",15.31
"1090","2012-11-15",15.22
"1091","2012-11-16",15.3
"1092","2012-11-19",15.82
"1093","2012-11-20",15.86
"1094","2012-11-21",15.93
"1095","2012-11-23",16.24
"1096","2012-11-26",16.57
"1097","2012-11-27",16.35
"1098","2012-11-28",16.190001
"1099","2012-11-29",16.25
"1100","2012-11-30",16.290001
"1101","2012-12-03",16.610001
"1102","2012-12-04",16.75
"1103","2012-12-05",16.719999
"1104","2012-12-06",16.75
"1105","2012-12-07",16.780001
"1106","2012-12-10",16.780001
"1107","2012-12-11",16.84
"1108","2012-12-12",16.6
"1109","2012-12-13",16.549999
"1110","2012-12-14",16.66
"1111","2012-12-17",16.940001
"1112","2012-12-18",17.25
"1113","2012-12-19",17.26
"1114","2012-12-20",17.41
"1115","2012-12-21",17.58
"1116","2012-12-24",17.51
"1117","2012-12-26",17.51
"1118","2012-12-27",17.620001
"1119","2012-12-28",17.5
"1120","2012-12-31",17.77
"1121","2013-01-02",18.49
"1122","2013-01-03",18.32
"1123","2013-01-04",18.360001
"1124","2013-01-07",18.280001
"1125","2013-01-08",18.27
"1126","2013-01-09",18.540001
"1127","2013-01-10",18.549999
"1128","2013-01-11",18.610001
"1129","2013-01-14",18.51
"1130","2013-01-15",18.66
"1131","2013-01-16",18.66
"1132","2013-01-17",18.780001
"1133","2013-01-18",18.559999
"1134","2013-01-22",18.620001
"1135","2013-01-23",18.49
"1136","2013-01-24",18.610001
"1137","2013-01-25",18.639999
"1138","2013-01-28",18.59
"1139","2013-01-29",18.610001
"1140","2013-01-30",18.459999
"1141","2013-01-31",18.690001
"1142","2013-02-01",18.58
"1143","2013-02-04",18.23
"1144","2013-02-05",18.49
"1145","2013-02-06",18.49
"1146","2013-02-07",18.24
"1147","2013-02-08",18.219999
"1148","2013-02-11",18.15
"1149","2013-02-12",18.200001
"1150","2013-02-13",18.17
"1151","2013-02-14",18.139999
"1152","2013-02-15",18.120001
"1153","2013-02-19",18.129999
"1154","2013-02-20",18.15
"1155","2013-02-21",17.99
"1156","2013-02-22",18.33
"1157","2013-02-25",18.059999
"1158","2013-02-26",18.15
"1159","2013-02-27",18.17
"1160","2013-02-28",18.43
"1161","2013-03-01",18.35
"1162","2013-03-04",18.370001
"1163","2013-03-05",18.48
"1164","2013-03-06",18.68
"1165","2013-03-07",19.98
"1166","2013-03-08",20.799999
"1167","2013-03-11",20.559999
"1168","2013-03-12",20.4
"1169","2013-03-13",20.719999
"1170","2013-03-14",20.879999
"1171","2013-03-15",21.209999
"1172","2013-03-18",20.93
"1173","2013-03-19",20.6
"1174","2013-03-20",20.74
"1175","2013-03-21",20.540001
"1176","2013-03-22",20.6
"1177","2013-03-25",20.6
"1178","2013-03-26",20.719999
"1179","2013-03-27",20.610001
"1180","2013-03-28",20.75
"1181","2013-04-01",20.700001
"1182","2013-04-02",20.690001
"1183","2013-04-03",20.549999
"1184","2013-04-04",20.51
"1185","2013-04-05",20.389999
"1186","2013-04-08",20.360001
"1187","2013-04-09",20.33
"1188","2013-04-10",20.639999
"1189","2013-04-11",20.85
"1190","2013-04-12",20.639999
"1191","2013-04-15",19.48
"1192","2013-04-16",20.139999
"1193","2013-04-17",19.530001
"1194","2013-04-18",19.52
"1195","2013-04-19",19.74
"1196","2013-04-22",19.799999
"1197","2013-04-23",20.41
"1198","2013-04-24",20.51
"1199","2013-04-25",20.620001
"1200","2013-04-26",20.370001
"1201","2013-04-29",20.530001
"1202","2013-04-30",20.74
"1203","2013-05-01",19.940001
"1204","2013-05-02",20.33
"1205","2013-05-03",20.950001
"1206","2013-05-06",20.870001
"1207","2013-05-07",21.24
"1208","2013-05-08",20.58
"1209","2013-05-09",20.889999
"1210","2013-05-10",20.85
"1211","2013-05-13",20.799999
"1212","2013-05-14",21.09
"1213","2013-05-15",21.360001
"1214","2013-05-16",21.450001
"1215","2013-05-17",21.700001
"1216","2013-05-20",21.780001
"1217","2013-05-21",21.870001
"1218","2013-05-22",21.6
"1219","2013-05-23",21.32
"1220","2013-05-24",21.42
"1221","2013-05-28",21.719999
"1222","2013-05-29",21.6
"1223","2013-05-30",21.93
"1224","2013-05-31",21.6
"1225","2013-06-03",21.620001
"1226","2013-06-04",21.5
"1227","2013-06-05",21.02
"1228","2013-06-06",21.209999
"1229","2013-06-07",21.48
"1230","2013-06-10",21.58
"1231","2013-06-11",21.17
"1232","2013-06-12",21.540001
"1233","2013-06-13",22.02
"1234","2013-06-14",21.719999
"1235","2013-06-17",22
"1236","2013-06-18",22.07
"1237","2013-06-19",21.799999
"1238","2013-06-20",21.290001
"1239","2013-06-21",21.6
"1240","2013-06-24",20.940001
"1241","2013-06-25",21.02
"1242","2013-06-26",21.01
"1243","2013-06-27",21.33
"1244","2013-06-28",21.01
"1245","2013-07-01",21.23
"1246","2013-07-02",21.450001
"1247","2013-07-03",21.66
"1248","2013-07-05",22.299999
"1249","2013-07-08",22.57
"1250","2013-07-09",23.58
"1251","2013-07-10",23.49
"1252","2013-07-11",23.5
"1253","2013-07-12",23.43
"1254","2013-07-15",23.5
"1255","2013-07-16",23.58
"1256","2013-07-17",23.469999
"1257","2013-07-18",23.959999
"1258","2013-07-19",24.76
"1259","2013-07-22",23.98
"1260","2013-07-23",23.860001
"1261","2013-07-24",23.73
"1262","2013-07-25",24.110001
"1263","2013-07-26",23.76
"1264","2013-07-29",23.6
"1265","2013-07-30",23.700001
"1266","2013-07-31",23.709999
"1267","2013-08-01",24.120001
"1268","2013-08-02",24.299999
"1269","2013-08-05",24.370001
"1270","2013-08-06",23.92
"1271","2013-08-07",22.809999
"1272","2013-08-08",22.68
"1273","2013-08-09",22.860001
"1274","2013-08-12",23.01
"1275","2013-08-13",22.73
"1276","2013-08-14",22.43
"1277","2013-08-15",21.77
"1278","2013-08-16",21.68
"1279","2013-08-19",21.440001
"1280","2013-08-20",22.620001
"1281","2013-08-21",22.58
"1282","2013-08-22",23.440001
"1283","2013-08-23",23.18
"1284","2013-08-26",23.639999
"1285","2013-08-27",22.59
"1286","2013-08-28",22.440001
"1287","2013-08-29",22.629999
"1288","2013-08-30",21.91
"1289","2013-09-03",22.09
"1290","2013-09-04",21.92
"1291","2013-09-05",22.219999
"1292","2013-09-06",22.639999
"1293","2013-09-09",22.83
"1294","2013-09-10",23.18
"1295","2013-09-11",23.51
"1296","2013-09-12",23.790001
"1297","2013-09-13",24.059999
"1298","2013-09-16",24.4
"1299","2013-09-17",24.41
"1300","2013-09-18",24.68
"1301","2013-09-19",24.82
"1302","2013-09-20",24.559999
"1303","2013-09-23",24.459999
"1304","2013-09-24",24.629999
"1305","2013-09-25",24.52
"1306","2013-09-26",24.799999
"1307","2013-09-27",24.780001
"1308","2013-09-30",24.879999
"1309","2013-10-01",25.23
"1310","2013-10-02",25.07
"1311","2013-10-03",25.049999
"1312","2013-10-04",25.200001
"1313","2013-10-07",25.049999
"1314","2013-10-08",25.049999
"1315","2013-10-09",25.1
"1316","2013-10-10",25.74
"1317","2013-10-11",26.610001
"1318","2013-10-14",26.73
"1319","2013-10-15",26.58
"1320","2013-10-16",26.860001
"1321","2013-10-17",27.360001
"1322","2013-10-18",28.049999
"1323","2013-10-21",27.85
"1324","2013-10-22",27.9
"1325","2013-10-23",27.75
"1326","2013-10-24",27.93
"1327","2013-10-25",27.66
"1328","2013-10-28",27.700001
"1329","2013-10-29",27.59
"1330","2013-10-30",27.290001
"1331","2013-10-31",27.18
"1332","2013-11-01",27.379999
"1333","2013-11-04",27.16
"1334","2013-11-05",27.379999
"1335","2013-11-06",27.16
"1336","2013-11-07",26.74
"1337","2013-11-08",27.26
"1338","2013-11-11",27.16
"1339","2013-11-12",27.299999
"1340","2013-11-13",27.85
"1341","2013-11-14",28.200001
"1342","2013-11-15",28.110001
"1343","2013-11-18",28.030001
"1344","2013-11-19",27.809999
"1345","2013-11-20",27.940001
"1346","2013-11-21",28.370001
"1347","2013-11-22",29.110001
"1348","2013-11-25",29.379999
"1349","2013-11-26",29.469999
"1350","2013-11-27",29.73
"1351","2013-11-29",29.559999
"1352","2013-12-02",28.969999
"1353","2013-12-03",28.42
"1354","2013-12-04",28.33
"1355","2013-12-05",28.309999
"1356","2013-12-06",28.73
"1357","2013-12-09",28.66
"1358","2013-12-10",28.219999
"1359","2013-12-11",27.870001
"1360","2013-12-12",27.67
"1361","2013-12-13",27.91
"1362","2013-12-16",28.200001
"1363","2013-12-17",28.02
"1364","2013-12-18",28.450001
"1365","2013-12-19",28.33
"1366","2013-12-20",29.26
"1367","2013-12-23",29.379999
"1368","2013-12-24",29.51
"1369","2013-12-26",29.67
"1370","2013-12-27",29.77
"1371","2013-12-30",29.33
"1372","2013-12-31",29.33
"1373","2014-01-02",28.700001
"1374","2014-01-03",29.129999
"1375","2014-01-06",29.75
"1376","2014-01-07",30.17
"1377","2014-01-08",30.309999
"1378","2014-01-09",30.530001
"1379","2014-01-10",30.620001
"1380","2014-01-13",30.450001
"1381","2014-01-14",31.16
"1382","2014-01-15",32.200001
"1383","2014-01-16",32.259998
"1384","2014-01-17",32.25
"1385","2014-01-21",32.68
"1386","2014-01-22",32.68
"1387","2014-01-23",32.279999
"1388","2014-01-24",31.549999
"1389","2014-01-27",30.620001
"1390","2014-01-28",31.030001
"1391","2014-01-29",30.76
"1392","2014-01-30",31.040001
"1393","2014-01-31",30.870001
"1394","2014-02-03",29.870001
"1395","2014-02-04",30.030001
"1396","2014-02-05",29.73
"1397","2014-02-06",29.809999
"1398","2014-02-07",30.15
"1399","2014-02-10",30
"1400","2014-02-11",30.379999
"1401","2014-02-12",28.93
"1402","2014-02-13",29.4
"1403","2014-02-14",29.51
"1404","2014-02-18",29.5
"1405","2014-02-19",28.84
"1406","2014-02-20",29.389999
"1407","2014-02-21",29
"1408","2014-02-24",29.299999
"1409","2014-02-25",29.16
"1410","2014-02-26",29.49
"1411","2014-02-27",29.889999
"1412","2014-02-28",30.16
"1413","2014-03-03",30.17
"1414","2014-03-04",31.08
"1415","2014-03-05",30
"1416","2014-03-06",30.57
"1417","2014-03-07",31.139999
"1418","2014-03-10",31.35
"1419","2014-03-11",30.9
"1420","2014-03-12",30.91
"1421","2014-03-13",30.16
"1422","2014-03-14",30.549999
"1423","2014-03-17",31.08
"1424","2014-03-18",31.4
"1425","2014-03-19",31.33
"1426","2014-03-20",31.15
"1427","2014-03-21",31.030001
"1428","2014-03-24",31
"1429","2014-03-25",30.83
"1430","2014-03-26",30.15
"1431","2014-03-27",30.15
"1432","2014-03-28",30.07
"1433","2014-03-31",30.9
"1434","2014-04-01",31.299999
"1435","2014-04-02",31.620001
"1436","2014-04-03",31.26
"1437","2014-04-04",30.59
"1438","2014-04-07",30.01
"1439","2014-04-08",30.33
"1440","2014-04-09",30.780001
"1441","2014-04-10",30.049999
"1442","2014-04-11",29.52
"1443","2014-04-14",29.42
"1444","2014-04-15",29.51
"1445","2014-04-16",30
"1446","2014-04-17",30.299999
"1447","2014-04-21",30.469999
"1448","2014-04-22",30.74
"1449","2014-04-23",30.610001
"1450","2014-04-24",30.16
"1451","2014-04-25",29.49
"1452","2014-04-28",29.26
"1453","2014-04-29",29.030001
"1454","2014-04-30",28.99
"1455","2014-05-01",28.65
"1456","2014-05-02",28.65
"1457","2014-05-05",28.27
"1458","2014-05-06",28.83
"1459","2014-05-07",28.879999
"1460","2014-05-08",28.49
"1461","2014-05-09",28.68
"1462","2014-05-12",29.709999
"1463","2014-05-13",30
"1464","2014-05-14",29.5
"1465","2014-05-15",29.290001
"1466","2014-05-16",29.209999
"1467","2014-05-19",29.42
"1468","2014-05-20",28.950001
"1469","2014-05-21",29.030001
"1470","2014-05-22",29.379999
"1471","2014-05-23",30.049999
"1472","2014-05-27",29.85
"1473","2014-05-28",29.440001
"1474","2014-05-29",29.09
"1475","2014-05-30",28.6
"1476","2014-06-02",28.48
"1477","2014-06-03",28.299999
"1478","2014-06-04",28.379999
"1479","2014-06-05",28.870001
"1480","2014-06-06",30.18
"1481","2014-06-09",30.83
"1482","2014-06-10",30.92
"1483","2014-06-11",31.25
"1484","2014-06-12",29.940001
"1485","2014-06-13",29.33
"1486","2014-06-16",28.889999
"1487","2014-06-17",29.41
"1488","2014-06-18",29.59
"1489","2014-06-19",29.67
"1490","2014-06-20",30.030001
"1491","2014-06-23",30.17
"1492","2014-06-24",30.459999
"1493","2014-06-25",30.379999
"1494","2014-06-26",30.360001
"1495","2014-06-27",31.07
"1496","2014-06-30",30.99
"1497","2014-07-01",30.879999
"1498","2014-07-02",30.549999
"1499","2014-07-03",31
"1500","2014-07-07",30.25
"1501","2014-07-08",29.84
"1502","2014-07-09",29.639999
"1503","2014-07-10",29.1
"1504","2014-07-11",29.110001
"1505","2014-07-14",29.190001
"1506","2014-07-15",28.83
"1507","2014-07-16",28.709999
"1508","2014-07-17",28.379999
"1509","2014-07-18",28.91
"1510","2014-07-21",28.4
"1511","2014-07-22",28.5
"1512","2014-07-23",28.24
"1513","2014-07-24",27.93
"1514","2014-07-25",27.440001
"1515","2014-07-28",27.200001
"1516","2014-07-29",26.959999
"1517","2014-07-30",27
"1518","2014-07-31",26.049999
"1519","2014-08-01",25.93
"1520","2014-08-04",26.129999
"1521","2014-08-05",26.15
"1522","2014-08-06",26.129999
"1523","2014-08-07",27.450001
"1524","2014-08-08",28.01
"1525","2014-08-11",28.58
"1526","2014-08-12",28.15
"1527","2014-08-13",28.41
"1528","2014-08-14",28.549999
"1529","2014-08-15",28.450001
"1530","2014-08-18",29.049999
"1531","2014-08-19",28.879999
"1532","2014-08-20",28.700001
"1533","2014-08-21",29.08
"1534","2014-08-22",28.719999
"1535","2014-08-25",28.73
"1536","2014-08-26",28.92
"1537","2014-08-27",28.99
"1538","2014-08-28",28.83
"1539","2014-08-29",29.049999
"1540","2014-09-02",29.77
"1541","2014-09-03",29.33
"1542","2014-09-04",29.15
"1543","2014-09-05",29.379999
"1544","2014-09-08",29.559999
"1545","2014-09-09",28.98
"1546","2014-09-10",29.190001
"1547","2014-09-11",29.42
"1548","2014-09-12",29.9
"1549","2014-09-15",29.68
"1550","2014-09-16",29.98
"1551","2014-09-17",30.59
"1552","2014-09-18",30.690001
"1553","2014-09-19",30.18
"1554","2014-09-22",29.75
"1555","2014-09-23",29.379999
"1556","2014-09-24",29.059999
"1557","2014-09-25",28.379999
"1558","2014-09-26",28.85
"1559","2014-09-29",28.49
"1560","2014-09-30",28.129999
"1561","2014-10-01",28.200001
"1562","2014-10-02",28.75
"1563","2014-10-03",28.9
"1564","2014-10-06",28.860001
"1565","2014-10-07",28.549999
"1566","2014-10-08",29.43
"1567","2014-10-09",28.85
"1568","2014-10-10",28.18
"1569","2014-10-13",27.84
"1570","2014-10-14",27.530001
"1571","2014-10-15",27.98
"1572","2014-10-16",28
"1573","2014-10-17",27.91
"1574","2014-10-20",28.17
"1575","2014-10-21",28.59
"1576","2014-10-22",28.09
"1577","2014-10-23",28.459999
"1578","2014-10-24",28.48
"1579","2014-10-27",28.07
"1580","2014-10-28",29.129999
"1581","2014-10-29",29.41
"1582","2014-10-30",29.809999
"1583","2014-10-31",29.969999
"1584","2014-11-03",30.190001
"1585","2014-11-04",29.780001
"1586","2014-11-05",29.73
"1587","2014-11-06",30.24
"1588","2014-11-07",30.540001
"1589","2014-11-10",31.01
"1590","2014-11-11",31.030001
"1591","2014-11-12",31.799999
"1592","2014-11-13",31.860001
"1593","2014-11-14",32.040001
"1594","2014-11-17",32.200001
"1595","2014-11-18",32.310001
"1596","2014-11-19",31.290001
"1597","2014-11-20",31.51
"1598","2014-11-21",31.42
"1599","2014-11-24",31.549999
"1600","2014-11-25",31.5
"1601","2014-11-26",31.1
"1602","2014-11-28",30.34
"1603","2014-12-01",29.83
"1604","2014-12-02",30.82
"1605","2014-12-03",31.540001
"1606","2014-12-04",31.77
"1607","2014-12-05",32.52
"1608","2014-12-08",32.009998
"1609","2014-12-09",32.529999
"1610","2014-12-10",31.99
"1611","2014-12-11",32.52
"1612","2014-12-12",32
"1613","2014-12-15",32.27
"1614","2014-12-16",32.209999
"1615","2014-12-17",32.549999
"1616","2014-12-18",32.599998
"1617","2014-12-19",32.380001
"1618","2014-12-22",32.41
"1619","2014-12-23",32.860001
"1620","2014-12-24",33.139999
"1621","2014-12-26",33.459999
"1622","2014-12-29",33.849998
"1623","2014-12-30",33.310001
"1624","2014-12-31",32.860001
"1625","2015-01-02",32.349998
"1626","2015-01-05",31.26
"1627","2015-01-06",30.34
"1628","2015-01-07",30.299999
"1629","2015-01-08",31.09
"1630","2015-01-09",30.700001
"1631","2015-01-12",30.17
"1632","2015-01-13",30.639999
"1633","2015-01-14",30.51
"1634","2015-01-15",30.059999
"1635","2015-01-16",30.91
"1636","2015-01-20",31.09
"1637","2015-01-21",31.290001
"1638","2015-01-22",31.950001
"1639","2015-01-23",31.780001
"1640","2015-01-26",32.049999
"1641","2015-01-27",31.360001
"1642","2015-01-28",30.610001
"1643","2015-01-29",31.52
"1644","2015-01-30",30.190001
"1645","2015-02-02",31.17
"1646","2015-02-03",31.809999
"1647","2015-02-04",31.76
"1648","2015-02-05",32.349998
"1649","2015-02-06",32.630001
"1650","2015-02-09",32.189999
"1651","2015-02-10",32.32
"1652","2015-02-11",32.400002
"1653","2015-02-12",32.599998
"1654","2015-02-13",32.860001
"1655","2015-02-17",33.060001
"1656","2015-02-18",34.580002
"1657","2015-02-19",34.630001
"1658","2015-02-20",34.43
"1659","2015-02-23",34.849998
"1660","2015-02-24",35.389999
"1661","2015-02-25",35.23
"1662","2015-02-26",34.43
"1663","2015-02-27",34.560001
"1664","2015-03-02",35.52
"1665","2015-03-03",34.93
"1666","2015-03-04",34.290001
"1667","2015-03-05",34.02
"1668","2015-03-06",33.540001
"1669","2015-03-09",33.990002
"1670","2015-03-10",33.470001
"1671","2015-03-11",33.290001
"1672","2015-03-12",34.779999
"1673","2015-03-13",34.630001
"1674","2015-03-16",34.360001
"1675","2015-03-17",34.220001
"1676","2015-03-18",35.040001
"1677","2015-03-19",34.799999
"1678","2015-03-20",35.299999
"1679","2015-03-23",35.049999
"1680","2015-03-24",35.080002
"1681","2015-03-25",34.709999
"1682","2015-03-26",34.189999
"1683","2015-03-27",34.619999
"1684","2015-03-30",35.450001
"1685","2015-03-31",35.720001
"1686","2015-04-01",35.599998
"1687","2015-04-02",36.049999
"1688","2015-04-06",35.959999
"1689","2015-04-07",35.150002
"1690","2015-04-08",35.310001
"1691","2015-04-09",35.43
"1692","2015-04-10",35.110001
"1693","2015-04-13",34.939999
"1694","2015-04-14",35.18
"1695","2015-04-15",35.439999
"1696","2015-04-16",35.209999
"1697","2015-04-17",34.32
"1698","2015-04-20",34.77
"1699","2015-04-21",34.650002
"1700","2015-04-22",34.799999
"1701","2015-04-23",34.77
"1702","2015-04-24",34.73
"1703","2015-04-27",34.990002
"1704","2015-04-28",35.16
"1705","2015-04-29",34.700001
"1706","2015-04-30",38.59
"1707","2015-05-01",38.59
"1708","2015-05-04",37.799999
"1709","2015-05-05",35.099998
"1710","2015-05-06",37.27
"1711","2015-05-07",37.759998
"1712","2015-05-08",38.09
"1713","2015-05-11",38.060001
"1714","2015-05-12",38.43
"1715","2015-05-13",38.360001
"1716","2015-05-14",38.669998
"1717","2015-05-15",38.380001
"1718","2015-05-18",38.349998
"1719","2015-05-19",38.240002
"1720","2015-05-20",38.130001
"1721","2015-05-21",38.060001
"1722","2015-05-22",37.77
"1723","2015-05-26",36.950001
"1724","2015-05-27",36.990002
"1725","2015-05-28",37.48
"1726","2015-05-29",37.57
"1727","2015-06-01",37.610001
"1728","2015-06-02",37.48
"1729","2015-06-03",37.75
"1730","2015-06-04",37.150002
"1731","2015-06-05",37.299999
"1732","2015-06-08",36.93
"1733","2015-06-09",36.91
"1734","2015-06-10",37.700001
"1735","2015-06-11",37.610001
"1736","2015-06-12",37.68
"1737","2015-06-15",37.389999
"1738","2015-06-16",37.619999
"1739","2015-06-17",37.34
"1740","2015-06-18",37.549999
"1741","2015-06-19",37.450001
"1742","2015-06-22",37.759998
"1743","2015-06-23",37.880001
"1744","2015-06-24",37.880001
"1745","2015-06-25",37.84
"1746","2015-06-26",38.5
"1747","2015-06-29",37.450001
"1748","2015-06-30",37.59
"1749","2015-07-01",37.93
"1750","2015-07-02",37.73
"1751","2015-07-06",37.27
"1752","2015-07-07",37.139999
"1753","2015-07-08",36.330002
"1754","2015-07-09",36.610001
"1755","2015-07-10",36.540001
"1756","2015-07-13",36.799999
"1757","2015-07-14",36.77
"1758","2015-07-15",36.610001
"1759","2015-07-16",36.970001
"1760","2015-07-17",37.48
"1761","2015-07-20",36.939999
"1762","2015-07-21",36.299999
"1763","2015-07-22",36.349998
"1764","2015-07-23",35.669998
"1765","2015-07-24",35.330002
"1766","2015-07-27",34.990002
"1767","2015-07-28",35.630001
"1768","2015-07-29",36.040001
"1769","2015-07-30",36.279999
"1770","2015-07-31",36.450001
"1771","2015-08-03",36.220001
"1772","2015-08-04",36.77
"1773","2015-08-05",36.970001
"1774","2015-08-06",37.049999
"1775","2015-08-07",36.630001
"1776","2015-08-10",37.360001
"1777","2015-08-11",36.450001
"1778","2015-08-12",36.049999
"1779","2015-08-13",36.07
"1780","2015-08-14",36.57
"1781","2015-08-17",36.990002
"1782","2015-08-18",36.23
"1783","2015-08-19",35.82
"1784","2015-08-20",34.740002
"1785","2015-08-21",34.209999
"1786","2015-08-24",32.830002
"1787","2015-08-25",32.25
"1788","2015-08-26",32.650002
"1789","2015-08-27",33.52
"1790","2015-08-28",33.75
"1791","2015-08-31",33.119999
"1792","2015-09-01",32.060001
"1793","2015-09-02",34.130001
"1794","2015-09-03",34.880001
"1795","2015-09-04",34.959999
"1796","2015-09-08",35.740002
"1797","2015-09-09",35.68
"1798","2015-09-10",36.580002
"1799","2015-09-11",37.330002
"1800","2015-09-14",37.360001
"1801","2015-09-15",37.599998
"1802","2015-09-16",38.299999
"1803","2015-09-17",38.549999
"1804","2015-09-18",38.41
"1805","2015-09-21",38.360001
"1806","2015-09-22",37.810001
"1807","2015-09-23",37.889999
"1808","2015-09-24",37.790001
"1809","2015-09-25",37.580002
"1810","2015-09-28",37.5
"1811","2015-09-29",37.810001
"1812","2015-09-30",38.25
"1813","2015-10-01",37.549999
"1814","2015-10-02",37.27
"1815","2015-10-05",38.860001
"1816","2015-10-06",38.900002
"1817","2015-10-07",38.889999
"1818","2015-10-08",39.18
"1819","2015-10-09",39.5
"1820","2015-10-12",39.880001
"1821","2015-10-13",38.919998
"1822","2015-10-14",39.16
"1823","2015-10-15",40.209999
"1824","2015-10-16",39.220001
"1825","2015-10-19",39.130001
"1826","2015-10-20",38.970001
"1827","2015-10-21",38.84
"1828","2015-10-22",40.360001
"1829","2015-10-23",40.709999
"1830","2015-10-26",41.75
"1831","2015-10-27",41.52
"1832","2015-10-28",45.860001
"1833","2015-10-29",45.860001
"1834","2015-10-30",44.860001
"1835","2015-11-02",45.150002
"1836","2015-11-03",45.349998
"1837","2015-11-04",45.509998
"1838","2015-11-05",45.459999
"1839","2015-11-06",46.59
"1840","2015-11-09",47.009998
"1841","2015-11-10",47.290001
"1842","2015-11-11",47.709999
"1843","2015-11-12",46.900002
"1844","2015-11-13",47.779999
"1845","2015-11-16",48.700001
"1846","2015-11-17",49.189999
"1847","2015-11-18",48.82
"1848","2015-11-19",48.349998
"1849","2015-11-20",48.43
"1850","2015-11-23",48.880001
"1851","2015-11-24",48.950001
"1852","2015-11-25",49.02
"1853","2015-11-27",49.299999
"1854","2015-11-30",48.900002
"1855","2015-12-01",49.540001
"1856","2015-12-02",49.919998
"1857","2015-12-03",49.080002
"1858","2015-12-04",49.650002
"1859","2015-12-07",49.25
"1860","2015-12-08",48.32
"1861","2015-12-09",47.080002
"1862","2015-12-10",47.68
"1863","2015-12-11",46.619999
"1864","2015-12-14",47.509998
"1865","2015-12-15",47.139999
"1866","2015-12-16",46.970001
"1867","2015-12-17",47.360001
"1868","2015-12-18",47.419998
"1869","2015-12-21",47.950001
"1870","2015-12-22",48.709999
"1871","2015-12-23",49.360001
"1872","2015-12-24",49.619999
"1873","2015-12-28",49.540001
"1874","2015-12-29",50.18
"1875","2015-12-30",50.110001
"1876","2015-12-31",49.830002
"1877","2016-01-04",47.869999
"1878","2016-01-05",47.970001
"1879","2016-01-06",48.48
"1880","2016-01-07",47.540001
"1881","2016-01-08",45.200001
"1882","2016-01-11",44.610001
"1883","2016-01-12",45.009998
"1884","2016-01-13",43.16
"1885","2016-01-14",43.580002
"1886","2016-01-15",43.150002
"1887","2016-01-19",43.110001
