"","date","PZN"
"1002","2011-10-14",4.11
"1003","2011-10-17",4.04
"1004","2011-10-18",4.2
"1005","2011-10-19",4.2
"1006","2011-10-20",4.08
"1007","2011-10-21",4.05
"1008","2011-10-24",4.23
"1009","2011-10-25",3.9
"1010","2011-10-26",3.97
"1011","2011-10-27",4.54
"1012","2011-10-28",4.57
"1013","2011-10-31",4.33
"1014","2011-11-01",4.02
"1015","2011-11-02",4.34
"1016","2011-11-03",4.32
"1017","2011-11-04",4.3
"1018","2011-11-07",4.01
"1019","2011-11-08",3.99
"1020","2011-11-09",3.68
"1021","2011-11-10",3.53
"1022","2011-11-11",3.58
"1023","2011-11-14",3.56
"1024","2011-11-15",3.72
"1025","2011-11-16",3.81
"1026","2011-11-17",3.92
"1027","2011-11-18",3.89
"1028","2011-11-21",3.85
"1029","2011-11-22",3.85
"1030","2011-11-23",3.48
"1031","2011-11-25",3.54
"1032","2011-11-28",3.79
"1033","2011-11-29",4.11
"1034","2011-11-30",4.92
"1035","2011-12-01",4.68
"1036","2011-12-02",4.64
"1037","2011-12-05",4.83
"1038","2011-12-06",4.7
"1039","2011-12-07",4.85
"1040","2011-12-08",4.67
"1041","2011-12-09",4.85
"1042","2011-12-12",4.75
"1043","2011-12-13",4.59
"1044","2011-12-14",4.87
"1045","2011-12-15",4.79
"1046","2011-12-16",4.76
"1047","2011-12-19",4.51
"1048","2011-12-20",4.65
"1049","2011-12-21",4.77
"1050","2011-12-22",4.78
"1051","2011-12-23",4.79
"1052","2011-12-27",4.7
"1053","2011-12-28",4.57
"1054","2011-12-29",4.4
"1055","2011-12-30",4.33
"1056","2012-01-03",4.45
"1057","2012-01-04",4.69
"1058","2012-01-05",4.85
"1059","2012-01-06",4.75
"1060","2012-01-09",4.71
"1061","2012-01-10",4.73
"1062","2012-01-11",4.74
"1063","2012-01-12",4.74
"1064","2012-01-13",4.68
"1065","2012-01-17",4.65
"1066","2012-01-18",4.8
"1067","2012-01-19",4.78
"1068","2012-01-20",4.76
"1069","2012-01-23",4.62
"1070","2012-01-24",4.64
"1071","2012-01-25",4.64
"1072","2012-01-26",4.69
"1073","2012-01-27",4.71
"1074","2012-01-30",4.74
"1075","2012-01-31",4.61
"1076","2012-02-01",4.83
"1077","2012-02-02",4.82
"1078","2012-02-03",5.27
"1079","2012-02-06",5.23
"1080","2012-02-07",5.36
"1081","2012-02-08",5.69
"1082","2012-02-09",5.81
"1083","2012-02-10",5.81
"1084","2012-02-13",5.87
"1085","2012-02-14",5.79
"1086","2012-02-15",5.66
"1087","2012-02-16",5.75
"1088","2012-02-17",5.76
"1089","2012-02-21",5.85
"1090","2012-02-22",5.67
"1091","2012-02-23",5.75
"1092","2012-02-24",5.73
"1093","2012-02-27",5.49
"1094","2012-02-28",5.7
"1095","2012-02-29",5.14
"1096","2012-03-01",5.13
"1097","2012-03-02",4.9
"1098","2012-03-05",4.96
"1099","2012-03-06",4.9
"1100","2012-03-07",4.97
"1101","2012-03-08",5.02
"1102","2012-03-09",4.98
"1103","2012-03-12",5.04
"1104","2012-03-13",5.23
"1105","2012-03-14",5.19
"1106","2012-03-15",5.17
"1107","2012-03-16",5.31
"1108","2012-03-19",5.72
"1109","2012-03-20",5.67
"1110","2012-03-21",5.71
"1111","2012-03-22",5.79
"1112","2012-03-23",5.9
"1113","2012-03-26",6.26
"1114","2012-03-27",6.31
"1115","2012-03-28",6.13
"1116","2012-03-29",5.99
"1117","2012-03-30",5.85
"1118","2012-04-02",6.3
"1119","2012-04-03",6.26
"1120","2012-04-04",6.4
"1121","2012-04-05",6.93
"1122","2012-04-09",7.16
"1123","2012-04-10",6.67
"1124","2012-04-11",6.5
"1125","2012-04-12",6.27
"1126","2012-04-13",5.83
"1127","2012-04-16",5.77
"1128","2012-04-17",6.17
"1129","2012-04-18",6.26
"1130","2012-04-19",6.19
"1131","2012-04-20",6.35
"1132","2012-04-23",6.18
"1133","2012-04-24",6.38
"1134","2012-04-25",6.33
"1135","2012-04-26",6.36
"1136","2012-04-27",6.28
"1137","2012-04-30",5.89
"1138","2012-05-01",5.84
"1139","2012-05-02",5.84
"1140","2012-05-03",5.52
"1141","2012-05-04",5.12
"1142","2012-05-07",5.01
"1143","2012-05-08",5.11
"1144","2012-05-09",5.04
"1145","2012-05-10",5.04
"1146","2012-05-11",5
"1147","2012-05-14",5.04
"1148","2012-05-15",5.16
"1149","2012-05-16",4.71
"1150","2012-05-17",4.33
"1151","2012-05-18",4.18
"1152","2012-05-21",4.04
"1153","2012-05-22",4.08
"1154","2012-05-23",4.15
"1155","2012-05-24",4.22
"1156","2012-05-25",4.08
"1157","2012-05-29",4.23
"1158","2012-05-30",4.05
"1159","2012-05-31",4.12
"1160","2012-06-01",3.94
"1161","2012-06-04",4.22
"1162","2012-06-05",4.43
"1163","2012-06-06",4.82
"1164","2012-06-07",4.42
"1165","2012-06-08",4.61
"1166","2012-06-11",4.48
"1167","2012-06-12",4.51
"1168","2012-06-13",4.2
"1169","2012-06-14",4.29
"1170","2012-06-15",4.44
"1171","2012-06-18",4.11
"1172","2012-06-19",4.23
"1173","2012-06-20",4.22
"1174","2012-06-21",4.42
"1175","2012-06-22",4.37
"1176","2012-06-25",4.31
"1177","2012-06-26",4.15
"1178","2012-06-27",4.15
"1179","2012-06-28",4.22
"1180","2012-06-29",4.43
"1181","2012-07-02",4.55
"1182","2012-07-03",5.08
"1183","2012-07-05",4.82
"1184","2012-07-06",4.69
"1185","2012-07-09",4.71
"1186","2012-07-10",4.6
"1187","2012-07-11",4.65
"1188","2012-07-12",4.6
"1189","2012-07-13",4.63
"1190","2012-07-16",4.66
"1191","2012-07-17",4.68
"1192","2012-07-18",4.69
"1193","2012-07-19",4.27
"1194","2012-07-20",4.11
"1195","2012-07-23",4.07
"1196","2012-07-24",4.03
"1197","2012-07-25",4.04
"1198","2012-07-26",3.95
"1199","2012-07-27",3.98
"1200","2012-07-30",3.98
"1201","2012-07-31",3.85
"1202","2012-08-01",3.72
"1203","2012-08-02",4.12
"1204","2012-08-03",4.78
"1205","2012-08-06",4.93
"1206","2012-08-07",5.1
"1207","2012-08-08",4.92
"1208","2012-08-09",5.02
"1209","2012-08-10",4.99
"1210","2012-08-13",4.93
"1211","2012-08-14",4.91
"1212","2012-08-15",5.01
"1213","2012-08-16",4.97
"1214","2012-08-17",5.01
"1215","2012-08-20",5.02
"1216","2012-08-21",5.01
"1217","2012-08-22",5.01
"1218","2012-08-23",4.99
"1219","2012-08-24",5.03
"1220","2012-08-27",4.99
"1221","2012-08-28",5.03
"1222","2012-08-29",4.99
"1223","2012-08-30",4.94
"1224","2012-08-31",5.03
"1225","2012-09-04",4.95
"1226","2012-09-05",4.88
"1227","2012-09-06",5
"1228","2012-09-07",5.08
"1229","2012-09-10",5.06
"1230","2012-09-11",5.13
"1231","2012-09-12",5.18
"1232","2012-09-13",5.38
"1233","2012-09-14",5.4
"1234","2012-09-17",5.62
"1235","2012-09-18",5.61
"1236","2012-09-19",5.76
"1237","2012-09-20",5.71
"1238","2012-09-21",5.05
"1239","2012-09-24",5.1
"1240","2012-09-25",5.19
"1241","2012-09-26",5.19
"1242","2012-09-27",5.16
"1243","2012-09-28",5.21
"1244","2012-10-01",5.33
"1245","2012-10-02",5.25
"1246","2012-10-03",5.4
"1247","2012-10-04",5.35
"1248","2012-10-05",5.33
"1249","2012-10-08",5.17
"1250","2012-10-09",5.07
"1251","2012-10-10",5.27
"1252","2012-10-11",5.21
"1253","2012-10-12",5.06
"1254","2012-10-15",5.16
"1255","2012-10-16",5.31
"1256","2012-10-17",5.27
"1257","2012-10-18",5.16
"1258","2012-10-19",5.02
"1259","2012-10-22",5.04
"1260","2012-10-23",5.05
"1261","2012-10-24",5.27
"1262","2012-10-25",5.27
"1263","2012-10-26",5.29
"1264","2012-10-31",5.64
"1265","2012-11-01",5.65
"1266","2012-11-02",5.35
"1267","2012-11-05",5.17
"1268","2012-11-06",5.12
"1269","2012-11-07",4.92
"1270","2012-11-08",4.99
"1271","2012-11-09",4.96
"1272","2012-11-12",5
"1273","2012-11-13",4.9
"1274","2012-11-14",4.71
"1275","2012-11-15",4.55
"1276","2012-11-16",4.71
"1277","2012-11-19",4.96
"1278","2012-11-20",5.12
"1279","2012-11-21",5.48
"1280","2012-11-23",5.4
"1281","2012-11-26",5.39
"1282","2012-11-27",5.26
"1283","2012-11-28",5.24
"1284","2012-11-29",5.3
"1285","2012-11-30",5.54
"1286","2012-12-03",5.4
"1287","2012-12-04",5.25
"1288","2012-12-05",5.2
"1289","2012-12-06",5.16
"1290","2012-12-07",5.2
"1291","2012-12-10",5.32
"1292","2012-12-11",5.34
"1293","2012-12-12",5.44
"1294","2012-12-13",5.23
"1295","2012-12-14",5.09
"1296","2012-12-17",5.07
"1297","2012-12-18",5.24
"1298","2012-12-19",5.24
"1299","2012-12-20",5.24
"1300","2012-12-21",5.37
"1301","2012-12-24",5.29
"1302","2012-12-26",5.17
"1303","2012-12-27",5.06
"1304","2012-12-28",5.16
"1305","2012-12-31",5.4
"1306","2013-01-02",5.45
"1307","2013-01-03",5.47
"1308","2013-01-04",5.59
"1309","2013-01-07",5.43
"1310","2013-01-08",5.26
"1311","2013-01-09",5.43
"1312","2013-01-10",5.43
"1313","2013-01-11",5.74
"1314","2013-01-14",6.01
"1315","2013-01-15",5.84
"1316","2013-01-16",5.55
"1317","2013-01-17",5.83
"1318","2013-01-18",6.01
"1319","2013-01-22",6.12
"1320","2013-01-23",6.16
"1321","2013-01-24",5.72
"1322","2013-01-25",5.77
"1323","2013-01-28",5.91
"1324","2013-01-29",6
"1325","2013-01-30",5.67
"1326","2013-01-31",5.83
"1327","2013-02-01",5.93
"1328","2013-02-04",5.74
"1329","2013-02-05",5.86
"1330","2013-02-06",6.3
"1331","2013-02-07",6.26
"1332","2013-02-08",6.51
"1333","2013-02-11",6.44
"1334","2013-02-12",6.62
"1335","2013-02-13",6.27
"1336","2013-02-14",6.56
"1337","2013-02-15",6.39
"1338","2013-02-19",6.55
"1339","2013-02-20",6.11
"1340","2013-02-21",6.21
"1341","2013-02-22",6.33
"1342","2013-02-25",6.11
"1343","2013-02-26",6.1
"1344","2013-02-27",6.19
"1345","2013-02-28",6.29
"1346","2013-03-01",6.15
"1347","2013-03-04",6.16
"1348","2013-03-05",6.26
"1349","2013-03-06",6.24
"1350","2013-03-07",6.37
"1351","2013-03-08",6.73
"1352","2013-03-11",6.68
"1353","2013-03-12",6.56
"1354","2013-03-13",6.57
"1355","2013-03-14",6.58
"1356","2013-03-15",7.19
"1357","2013-03-18",7
"1358","2013-03-19",6.77
"1359","2013-03-20",7.13
"1360","2013-03-21",6.8
"1361","2013-03-22",6.91
"1362","2013-03-25",6.9
"1363","2013-03-26",7.1
"1364","2013-03-27",6.94
"1365","2013-03-28",6.5
"1366","2013-04-01",6.29
"1367","2013-04-02",5.82
"1368","2013-04-03",5.82
"1369","2013-04-04",5.6
"1370","2013-04-05",5.52
"1371","2013-04-08",5.6
"1372","2013-04-09",5.66
"1373","2013-04-10",6.02
"1374","2013-04-11",6.08
"1375","2013-04-12",6.12
"1376","2013-04-15",5.93
"1377","2013-04-16",6.02
"1378","2013-04-17",5.97
"1379","2013-04-18",5.9
"1380","2013-04-19",5.97
"1381","2013-04-22",5.98
"1382","2013-04-23",6.07
"1383","2013-04-24",6.16
"1384","2013-04-25",6.28
"1385","2013-04-26",6.58
"1386","2013-04-29",6.71
"1387","2013-04-30",6.34
"1388","2013-05-01",5.82
"1389","2013-05-02",5.94
"1390","2013-05-03",6.18
"1391","2013-05-06",6.35
"1392","2013-05-07",6.26
"1393","2013-05-08",6.21
"1394","2013-05-09",6.15
"1395","2013-05-10",6.25
"1396","2013-05-13",6.31
"1397","2013-05-14",6.27
"1398","2013-05-15",6.22
"1399","2013-05-16",6.46
"1400","2013-05-17",6.78
"1401","2013-05-20",6.88
"1402","2013-05-21",6.72
"1403","2013-05-22",6.36
"1404","2013-05-23",6.48
"1405","2013-05-24",6.58
"1406","2013-05-28",6.67
"1407","2013-05-29",6.7
"1408","2013-05-30",6.87
"1409","2013-05-31",6.78
"1410","2013-06-03",6.79
"1411","2013-06-04",6.69
"1412","2013-06-05",6.52
"1413","2013-06-06",6.19
"1414","2013-06-07",6.18
"1415","2013-06-10",6.57
"1416","2013-06-11",6.7
"1417","2013-06-12",6.46
"1418","2013-06-13",6.62
"1419","2013-06-14",6.46
"1420","2013-06-17",6.72
"1421","2013-06-18",6.72
"1422","2013-06-19",6.71
"1423","2013-06-20",6.33
"1424","2013-06-21",6.48
"1425","2013-06-24",6.31
"1426","2013-06-25",6.33
"1427","2013-06-26",6.31
"1428","2013-06-27",6.51
"1429","2013-06-28",6.52
"1430","2013-07-01",6.81
"1431","2013-07-02",6.78
"1432","2013-07-03",6.78
"1433","2013-07-05",6.85
"1434","2013-07-08",7.01
"1435","2013-07-09",7.17
"1436","2013-07-10",7.15
"1437","2013-07-11",7.2
"1438","2013-07-12",7.14
"1439","2013-07-15",7.21
"1440","2013-07-16",7.18
"1441","2013-07-17",7.2
"1442","2013-07-18",7.14
"1443","2013-07-19",7.12
"1444","2013-07-22",7.11
"1445","2013-07-23",7.17
"1446","2013-07-24",7.11
"1447","2013-07-25",7.16
"1448","2013-07-26",7.12
"1449","2013-07-29",7.08
"1450","2013-07-30",7.04
"1451","2013-07-31",7.12
"1452","2013-08-01",7.17
"1453","2013-08-02",7.05
"1454","2013-08-05",7.1
"1455","2013-08-06",6.86
"1456","2013-08-07",6.97
"1457","2013-08-08",7.04
"1458","2013-08-09",7
"1459","2013-08-12",7.07
"1460","2013-08-13",6.99
"1461","2013-08-14",6.88
"1462","2013-08-15",6.47
"1463","2013-08-16",6.6
"1464","2013-08-19",6.46
"1465","2013-08-20",6.64
"1466","2013-08-21",6.61
"1467","2013-08-22",6.76
"1468","2013-08-23",6.87
"1469","2013-08-26",6.91
"1470","2013-08-27",6.5
"1471","2013-08-28",6.47
"1472","2013-08-29",6.71
"1473","2013-08-30",6.51
"1474","2013-09-03",6.64
"1475","2013-09-04",6.67
"1476","2013-09-05",6.58
"1477","2013-09-06",6.53
"1478","2013-09-09",6.66
"1479","2013-09-10",6.67
"1480","2013-09-11",6.5
"1481","2013-09-12",6.39
"1482","2013-09-13",6.42
"1483","2013-09-16",6.61
"1484","2013-09-17",6.7
"1485","2013-09-18",6.65
"1486","2013-09-19",6.64
"1487","2013-09-20",6.96
"1488","2013-09-23",6.95
"1489","2013-09-24",6.94
"1490","2013-09-25",6.92
"1491","2013-09-26",6.8
"1492","2013-09-27",6.73
"1493","2013-09-30",6.78
"1494","2013-10-01",6.77
"1495","2013-10-02",6.56
"1496","2013-10-03",6.65
"1497","2013-10-04",6.73
"1498","2013-10-07",6.86
"1499","2013-10-08",6.98
"1500","2013-10-09",6.99
"1501","2013-10-10",7.03
"1502","2013-10-11",7.15
"1503","2013-10-14",7.2
"1504","2013-10-15",7.1
"1505","2013-10-16",7.15
"1506","2013-10-17",7.12
"1507","2013-10-18",7.19
"1508","2013-10-21",7.08
"1509","2013-10-22",7.14
"1510","2013-10-23",7.19
"1511","2013-10-24",7.19
"1512","2013-10-25",7.21
"1513","2013-10-28",7.4
"1514","2013-10-29",7.34
"1515","2013-10-30",7.18
"1516","2013-10-31",7.19
"1517","2013-11-01",7.22
"1518","2013-11-04",7.12
"1519","2013-11-05",7.25
"1520","2013-11-06",7.37
"1521","2013-11-07",7.36
"1522","2013-11-08",7.65
"1523","2013-11-11",7.98
"1524","2013-11-12",8.07
"1525","2013-11-13",8.14
"1526","2013-11-14",8.05
"1527","2013-11-15",7.88
"1528","2013-11-18",7.93
"1529","2013-11-19",7.93
"1530","2013-11-20",7.97
"1531","2013-11-21",8.24
"1532","2013-11-22",8.39
"1533","2013-11-25",8.46
"1534","2013-11-26",8.52
"1535","2013-11-27",9.42
"1536","2013-11-29",9.41
"1537","2013-12-02",9.38
"1538","2013-12-03",9.58
"1539","2013-12-04",9.87
"1540","2013-12-05",10.04
"1541","2013-12-06",10.09
"1542","2013-12-09",10.04
"1543","2013-12-10",10.26
"1544","2013-12-11",10.07
"1545","2013-12-12",10
"1546","2013-12-13",10.11
"1547","2013-12-16",10.18
"1548","2013-12-17",10.21
"1549","2013-12-18",10.3
"1550","2013-12-19",10.26
"1551","2013-12-20",10.61
"1552","2013-12-23",10.9
"1553","2013-12-24",10.82
"1554","2013-12-26",11.18
"1555","2013-12-27",11.57
"1556","2013-12-30",11.57
"1557","2013-12-31",11.76
"1558","2014-01-02",11.15
"1559","2014-01-03",11.18
"1560","2014-01-06",11.26
"1561","2014-01-07",11.36
"1562","2014-01-08",11.38
"1563","2014-01-09",11.8
"1564","2014-01-10",11.84
"1565","2014-01-13",11.59
"1566","2014-01-14",11.61
"1567","2014-01-15",11.58
"1568","2014-01-16",11.66
"1569","2014-01-17",11.72
"1570","2014-01-21",11.58
"1571","2014-01-22",11.4
"1572","2014-01-23",11.16
"1573","2014-01-24",10.32
"1574","2014-01-27",10.33
"1575","2014-01-28",11.33
"1576","2014-01-29",11.07
"1577","2014-01-30",11.16
"1578","2014-01-31",10.56
"1579","2014-02-03",10.26
"1580","2014-02-04",10.33
"1581","2014-02-05",10.1
"1582","2014-02-06",10.08
"1583","2014-02-07",10.17
"1584","2014-02-10",10.29
"1585","2014-02-11",10.62
"1586","2014-02-12",10.98
"1587","2014-02-13",11.09
"1588","2014-02-14",10.87
"1589","2014-02-18",10.93
"1590","2014-02-19",10.8
"1591","2014-02-20",10.88
"1592","2014-02-21",10.74
"1593","2014-02-24",10.91
"1594","2014-02-25",10.69
"1595","2014-02-26",11.14
"1596","2014-02-27",11.48
"1597","2014-02-28",11.56
"1598","2014-03-03",11.51
"1599","2014-03-04",12.22
"1600","2014-03-05",12.15
"1601","2014-03-06",12.27
"1602","2014-03-07",12.4
"1603","2014-03-10",12.27
"1604","2014-03-11",11.66
"1605","2014-03-12",11.99
"1606","2014-03-13",12.04
"1607","2014-03-14",12.11
"1608","2014-03-17",12.06
"1609","2014-03-18",12.24
"1610","2014-03-19",11.93
"1611","2014-03-20",12.03
"1612","2014-03-21",11.89
"1613","2014-03-24",11.7
"1614","2014-03-25",11.72
"1615","2014-03-26",11.44
"1616","2014-03-27",11.5
"1617","2014-03-28",11.56
"1618","2014-03-31",11.77
"1619","2014-04-01",11.74
"1620","2014-04-02",11.63
"1621","2014-04-03",11.16
"1622","2014-04-04",10.67
"1623","2014-04-07",10.48
"1624","2014-04-08",10.69
"1625","2014-04-09",11.14
"1626","2014-04-10",10.99
"1627","2014-04-11",10.93
"1628","2014-04-14",11.09
"1629","2014-04-15",11.27
"1630","2014-04-16",11.65
"1631","2014-04-17",11.73
"1632","2014-04-21",12.1
"1633","2014-04-22",12.4
"1634","2014-04-23",11.17
"1635","2014-04-24",10.92
"1636","2014-04-25",10.39
"1637","2014-04-28",10.17
"1638","2014-04-29",10.28
"1639","2014-04-30",10.87
"1640","2014-05-01",10.9
"1641","2014-05-02",10.66
"1642","2014-05-05",10.66
"1643","2014-05-06",10.46
"1644","2014-05-07",10.35
"1645","2014-05-08",10.08
"1646","2014-05-09",9.96
"1647","2014-05-12",10.23
"1648","2014-05-13",9.96
"1649","2014-05-14",9.45
"1650","2014-05-15",9.34
"1651","2014-05-16",9.35
"1652","2014-05-19",9.75
"1653","2014-05-20",9.63
"1654","2014-05-21",9.81
"1655","2014-05-22",9.96
"1656","2014-05-23",10.18
"1657","2014-05-27",10.27
"1658","2014-05-28",10.41
"1659","2014-05-29",10.29
"1660","2014-05-30",10.27
"1661","2014-06-02",10.38
"1662","2014-06-03",10.35
"1663","2014-06-04",10.37
"1664","2014-06-05",10.59
"1665","2014-06-06",10.85
"1666","2014-06-09",11.07
"1667","2014-06-10",11
"1668","2014-06-11",10.87
"1669","2014-06-12",10.31
"1670","2014-06-13",10.23
"1671","2014-06-16",10.34
"1672","2014-06-17",10.81
"1673","2014-06-18",11.01
"1674","2014-06-19",11.15
"1675","2014-06-20",11.04
"1676","2014-06-23",10.91
"1677","2014-06-24",10.93
"1678","2014-06-25",10.83
"1679","2014-06-26",10.79
"1680","2014-06-27",11.31
"1681","2014-06-30",11.16
"1682","2014-07-01",11.14
"1683","2014-07-02",11.19
"1684","2014-07-03",11.18
"1685","2014-07-07",10.96
"1686","2014-07-08",10.87
"1687","2014-07-09",10.89
"1688","2014-07-10",10.7
"1689","2014-07-11",10.87
"1690","2014-07-14",10.85
"1691","2014-07-15",10.68
"1692","2014-07-16",10.82
"1693","2014-07-17",10.42
"1694","2014-07-18",10.55
"1695","2014-07-21",10.5
"1696","2014-07-22",10.81
"1697","2014-07-23",11.11
"1698","2014-07-24",11.08
"1699","2014-07-25",11.09
"1700","2014-07-28",11.05
"1701","2014-07-29",10.98
"1702","2014-07-30",11.01
"1703","2014-07-31",10.41
"1704","2014-08-01",10.44
"1705","2014-08-04",10.39
"1706","2014-08-05",10.34
"1707","2014-08-06",10.53
"1708","2014-08-07",10.29
"1709","2014-08-08",10.53
"1710","2014-08-11",10.41
"1711","2014-08-12",10.37
"1712","2014-08-13",10.27
"1713","2014-08-14",10.2
"1714","2014-08-15",9.99
"1715","2014-08-18",10.16
"1716","2014-08-19",10.2
"1717","2014-08-20",9.99
"1718","2014-08-21",10.01
"1719","2014-08-22",9.87
"1720","2014-08-25",10.28
"1721","2014-08-26",10.44
"1722","2014-08-27",10.13
"1723","2014-08-28",9.72
"1724","2014-08-29",10.11
"1725","2014-09-02",10.02
"1726","2014-09-03",9.97
"1727","2014-09-04",10.07
"1728","2014-09-05",9.92
"1729","2014-09-08",10.12
"1730","2014-09-09",10.06
"1731","2014-09-10",10.39
"1732","2014-09-11",10.49
"1733","2014-09-12",10.09
"1734","2014-09-15",10.01
"1735","2014-09-16",10.03
"1736","2014-09-17",9.92
"1737","2014-09-18",9.92
"1738","2014-09-19",9.56
"1739","2014-09-22",9.5
"1740","2014-09-23",9.59
"1741","2014-09-24",9.82
"1742","2014-09-25",9.74
"1743","2014-09-26",9.6
"1744","2014-09-29",9.56
"1745","2014-09-30",9.55
"1746","2014-10-01",9.18
"1747","2014-10-02",9.33
"1748","2014-10-03",9.44
"1749","2014-10-06",9.23
"1750","2014-10-07",9.27
"1751","2014-10-08",10.19
"1752","2014-10-09",9.35
"1753","2014-10-10",9.21
"1754","2014-10-13",9.72
"1755","2014-10-14",9.93
"1756","2014-10-15",9.96
"1757","2014-10-16",10.06
"1758","2014-10-17",10.07
"1759","2014-10-20",10.22
"1760","2014-10-21",10.01
"1761","2014-10-22",9.29
"1762","2014-10-23",9.3
"1763","2014-10-24",9.27
"1764","2014-10-27",9.3
"1765","2014-10-28",9.64
"1766","2014-10-29",9.66
"1767","2014-10-30",10.27
"1768","2014-10-31",10.05
"1769","2014-11-03",10.06
"1770","2014-11-04",9.98
"1771","2014-11-05",10.39
"1772","2014-11-06",10.4
"1773","2014-11-07",9.95
"1774","2014-11-10",9.73
"1775","2014-11-11",9.73
"1776","2014-11-12",10.18
"1777","2014-11-13",10.08
"1778","2014-11-14",9.85
"1779","2014-11-17",9.64
"1780","2014-11-18",9.67
"1781","2014-11-19",9.43
"1782","2014-11-20",9.46
"1783","2014-11-21",9.22
"1784","2014-11-24",9
"1785","2014-11-25",8.93
"1786","2014-11-26",8.96
"1787","2014-11-28",8.67
"1788","2014-12-01",8.76
"1789","2014-12-02",8.75
"1790","2014-12-03",8.54
"1791","2014-12-04",8.46
"1792","2014-12-05",8.5
"1793","2014-12-08",8.49
"1794","2014-12-09",8.79
"1795","2014-12-10",8.92
"1796","2014-12-11",9.06
"1797","2014-12-12",8.78
"1798","2014-12-15",8.89
"1799","2014-12-16",9.19
"1800","2014-12-17",9.81
"1801","2014-12-18",9.6
"1802","2014-12-19",9.39
"1803","2014-12-22",9.13
"1804","2014-12-23",9.14
"1805","2014-12-24",9.17
"1806","2014-12-26",9.21
"1807","2014-12-29",9.52
"1808","2014-12-30",9.44
"1809","2014-12-31",9.46
"1810","2015-01-02",9.17
"1811","2015-01-05",8.92
"1812","2015-01-06",8.73
"1813","2015-01-07",8.75
"1814","2015-01-08",8.73
"1815","2015-01-09",8.56
"1816","2015-01-12",8.28
"1817","2015-01-13",8.45
"1818","2015-01-14",8.34
"1819","2015-01-15",7.91
"1820","2015-01-16",8.32
"1821","2015-01-20",8.31
"1822","2015-01-21",8.42
"1823","2015-01-22",8.62
"1824","2015-01-23",8.67
"1825","2015-01-26",8.66
"1826","2015-01-27",8.52
"1827","2015-01-28",8.26
"1828","2015-01-29",8.26
"1829","2015-01-30",8.13
"1830","2015-02-02",8.25
"1831","2015-02-03",8.4
"1832","2015-02-04",8.18
"1833","2015-02-05",8.39
"1834","2015-02-06",8.58
"1835","2015-02-09",8.5
"1836","2015-02-10",8.42
"1837","2015-02-11",8.3
"1838","2015-02-12",8.69
"1839","2015-02-13",8.93
"1840","2015-02-17",8.64
"1841","2015-02-18",8.48
"1842","2015-02-19",8.66
"1843","2015-02-20",8.66
"1844","2015-02-23",8.4
"1845","2015-02-24",8.36
"1846","2015-02-25",8.36
"1847","2015-02-26",8.3
"1848","2015-02-27",8.29
"1849","2015-03-02",8.49
"1850","2015-03-03",8.5
"1851","2015-03-04",8.36
"1852","2015-03-05",8.55
"1853","2015-03-06",8.37
"1854","2015-03-09",8.54
"1855","2015-03-10",8.56
"1856","2015-03-11",8.81
"1857","2015-03-12",9.23
"1858","2015-03-13",8.97
"1859","2015-03-16",8.76
"1860","2015-03-17",8.76
"1861","2015-03-18",8.93
"1862","2015-03-19",8.74
"1863","2015-03-20",8.96
"1864","2015-03-23",9.1
"1865","2015-03-24",9.2
"1866","2015-03-25",9.01
"1867","2015-03-26",9.06
"1868","2015-03-27",9.15
"1869","2015-03-30",9.08
"1870","2015-03-31",9.17
"1871","2015-04-01",8.93
"1872","2015-04-02",9.07
"1873","2015-04-06",9.07
"1874","2015-04-07",8.89
"1875","2015-04-08",9.13
"1876","2015-04-09",9.16
"1877","2015-04-10",8.85
"1878","2015-04-13",9.01
"1879","2015-04-14",9.01
"1880","2015-04-15",8.93
"1881","2015-04-16",9.23
"1882","2015-04-17",9.1
"1883","2015-04-20",9.28
"1884","2015-04-21",9.16
"1885","2015-04-22",9.17
"1886","2015-04-23",9.2
"1887","2015-04-24",9.25
"1888","2015-04-27",9.14
"1889","2015-04-28",9.28
"1890","2015-04-29",9.32
"1891","2015-04-30",9.2
"1892","2015-05-01",9.3
"1893","2015-05-04",9.5
"1894","2015-05-05",9.41
"1895","2015-05-06",9.42
"1896","2015-05-07",9.47
"1897","2015-05-08",9.29
"1898","2015-05-11",9.34
"1899","2015-05-12",9.03
"1900","2015-05-13",8.99
"1901","2015-05-14",9.19
"1902","2015-05-15",9.06
"1903","2015-05-18",9.25
"1904","2015-05-19",9.08
"1905","2015-05-20",9.09
"1906","2015-05-21",8.54
"1907","2015-05-22",8.68
"1908","2015-05-26",8.48
"1909","2015-05-27",9.04
"1910","2015-05-28",9.04
"1911","2015-05-29",8.86
"1912","2015-06-01",8.98
"1913","2015-06-02",9.15
"1914","2015-06-03",9.27
"1915","2015-06-04",8.96
"1916","2015-06-05",9.2
"1917","2015-06-08",9.15
"1918","2015-06-09",9.14
"1919","2015-06-10",9.28
"1920","2015-06-11",9.91
"1921","2015-06-12",9.91
"1922","2015-06-15",9.7
"1923","2015-06-16",9.73
"1924","2015-06-17",9.57
"1925","2015-06-18",9.74
"1926","2015-06-19",10.37
"1927","2015-06-22",10.41
"1928","2015-06-23",10.75
"1929","2015-06-24",10.9
"1930","2015-06-25",11.02
"1931","2015-06-26",11
"1932","2015-06-29",10.84
"1933","2015-06-30",11.05
"1934","2015-07-01",11.08
"1935","2015-07-02",11.11
