"","date","ZIOP"
"1001","2010-12-21",5.05
"1002","2010-12-22",4.97
"1003","2010-12-23",4.85
"1004","2010-12-27",4.83
"1005","2010-12-28",4.71
"1006","2010-12-29",4.75
"1007","2010-12-30",4.77
"1008","2010-12-31",4.66
"1009","2011-01-03",4.79
"1010","2011-01-04",4.73
"1011","2011-01-05",4.72
"1012","2011-01-06",4.72
"1013","2011-01-07",5.14
"1014","2011-01-10",5.2
"1015","2011-01-11",5.21
"1016","2011-01-12",5.57
"1017","2011-01-13",5.7
"1018","2011-01-14",5.65
"1019","2011-01-18",5.75
"1020","2011-01-19",5.6
"1021","2011-01-20",5.67
"1022","2011-01-21",5.68
"1023","2011-01-24",5.99
"1024","2011-01-25",5.93
"1025","2011-01-26",6.05
"1026","2011-01-27",5.99
"1027","2011-01-28",5.75
"1028","2011-01-31",5.84
"1029","2011-02-01",5.96
"1030","2011-02-02",6.2
"1031","2011-02-03",6.12
"1032","2011-02-04",5.89
"1033","2011-02-07",5.97
"1034","2011-02-08",5.87
"1035","2011-02-09",5.94
"1036","2011-02-10",5.92
"1037","2011-02-11",5.77
"1038","2011-02-14",5.75
"1039","2011-02-15",5.96
"1040","2011-02-16",5.9
"1041","2011-02-17",5.87
"1042","2011-02-18",5.82
"1043","2011-02-22",5.76
"1044","2011-02-23",5.8
"1045","2011-02-24",5.91
"1046","2011-02-25",6.16
"1047","2011-02-28",6.1
"1048","2011-03-01",5.93
"1049","2011-03-02",5.95
"1050","2011-03-03",5.95
"1051","2011-03-04",6.06
"1052","2011-03-07",6.06
"1053","2011-03-08",6.01
"1054","2011-03-09",6
"1055","2011-03-10",5.83
"1056","2011-03-11",5.84
"1057","2011-03-14",5.8
"1058","2011-03-15",5.69
"1059","2011-03-16",5.7
"1060","2011-03-17",5.65
"1061","2011-03-18",5.78
"1062","2011-03-21",5.74
"1063","2011-03-22",5.74
"1064","2011-03-23",5.84
"1065","2011-03-24",5.96
"1066","2011-03-25",6.07
"1067","2011-03-28",6.02
"1068","2011-03-29",6.15
"1069","2011-03-30",6.15
"1070","2011-03-31",6.25
"1071","2011-04-01",6.25
"1072","2011-04-04",6.2
"1073","2011-04-05",6.26
"1074","2011-04-06",6.48
"1075","2011-04-07",6.52
"1076","2011-04-08",6.39
"1077","2011-04-11",6.26
"1078","2011-04-12",6.16
"1079","2011-04-13",6.26
"1080","2011-04-14",6.48
"1081","2011-04-15",6.5
"1082","2011-04-18",6.39
"1083","2011-04-19",6.33
"1084","2011-04-20",6.37
"1085","2011-04-21",6.37
"1086","2011-04-25",6.37
"1087","2011-04-26",6.68
"1088","2011-04-27",7.12
"1089","2011-04-28",7.19
"1090","2011-04-29",7.56
"1091","2011-05-02",7.7
"1092","2011-05-03",7.11
"1093","2011-05-04",6.94
"1094","2011-05-05",6.89
"1095","2011-05-06",6.75
"1096","2011-05-09",6.54
"1097","2011-05-10",6.85
"1098","2011-05-11",6.6
"1099","2011-05-12",6.71
"1100","2011-05-13",6.6
"1101","2011-05-16",6.33
"1102","2011-05-17",6.76
"1103","2011-05-18",6.85
"1104","2011-05-19",6.76
"1105","2011-05-20",6.59
"1106","2011-05-23",6.46
"1107","2011-05-24",6.34
"1108","2011-05-25",6.54
"1109","2011-05-26",6.53
"1110","2011-05-27",6.76
"1111","2011-05-31",7.12
"1112","2011-06-01",6.74
"1113","2011-06-02",6.98
"1114","2011-06-03",6.94
"1115","2011-06-06",6.48
"1116","2011-06-07",6.42
"1117","2011-06-08",6.36
"1118","2011-06-09",6.31
"1119","2011-06-10",6.05
"1120","2011-06-13",6.01
"1121","2011-06-14",6.03
"1122","2011-06-15",5.88
"1123","2011-06-16",6
"1124","2011-06-17",5.89
"1125","2011-06-20",5.98
"1126","2011-06-21",6.14
"1127","2011-06-22",5.98
"1128","2011-06-23",6.13
"1129","2011-06-24",6.02
"1130","2011-06-27",6
"1131","2011-06-28",5.93
"1132","2011-06-29",6.04
"1133","2011-06-30",6.12
"1134","2011-07-01",6.07
"1135","2011-07-05",5.93
"1136","2011-07-06",5.86
"1137","2011-07-07",5.99
"1138","2011-07-08",5.95
"1139","2011-07-11",5.9
"1140","2011-07-12",5.91
"1141","2011-07-13",5.96
"1142","2011-07-14",5.89
"1143","2011-07-15",5.95
"1144","2011-07-18",5.85
"1145","2011-07-19",5.95
"1146","2011-07-20",5.86
"1147","2011-07-21",5.91
"1148","2011-07-22",5.84
"1149","2011-07-25",5.79
"1150","2011-07-26",5.73
"1151","2011-07-27",5.56
"1152","2011-07-28",5.47
"1153","2011-07-29",5.44
"1154","2011-08-01",5.3
"1155","2011-08-02",5.26
"1156","2011-08-03",5.18
"1157","2011-08-04",4.7
"1158","2011-08-05",4.7
"1159","2011-08-08",5.09
"1160","2011-08-09",5.46
"1161","2011-08-10",5
"1162","2011-08-11",5.06
"1163","2011-08-12",5.03
"1164","2011-08-15",5.22
"1165","2011-08-16",5.1
"1166","2011-08-17",5.02
"1167","2011-08-18",4.92
"1168","2011-08-19",4.91
"1169","2011-08-22",4.91
"1170","2011-08-23",5.04
"1171","2011-08-24",5.23
"1172","2011-08-25",5.04
"1173","2011-08-26",5.24
"1174","2011-08-29",5.52
"1175","2011-08-30",5.51
"1176","2011-08-31",5.73
"1177","2011-09-01",5.4
"1178","2011-09-02",5.17
"1179","2011-09-06",5.14
"1180","2011-09-07",5.49
"1181","2011-09-08",5.16
"1182","2011-09-09",4.94
"1183","2011-09-12",5
"1184","2011-09-13",4.96
"1185","2011-09-14",4.98
"1186","2011-09-15",5
"1187","2011-09-16",4.95
"1188","2011-09-19",4.83
"1189","2011-09-20",4.73
"1190","2011-09-21",4.57
"1191","2011-09-22",4.43
"1192","2011-09-23",4.69
"1193","2011-09-26",4.61
"1194","2011-09-27",4.78
"1195","2011-09-28",4.43
"1196","2011-09-29",4.44
"1197","2011-09-30",4.41
"1198","2011-10-03",3.85
"1199","2011-10-04",3.94
"1200","2011-10-05",4.15
"1201","2011-10-06",4.24
"1202","2011-10-07",4.21
"1203","2011-10-10",4.44
"1204","2011-10-11",4.4
"1205","2011-10-12",4.42
"1206","2011-10-13",4.58
"1207","2011-10-14",4.65
"1208","2011-10-17",4.37
"1209","2011-10-18",4.4
"1210","2011-10-19",4.15
"1211","2011-10-20",4.09
"1212","2011-10-21",4.19
"1213","2011-10-24",4.35
"1214","2011-10-25",4.35
"1215","2011-10-26",4.45
"1216","2011-10-27",4.8
"1217","2011-10-28",5.15
"1218","2011-10-31",4.91
"1219","2011-11-01",4.67
"1220","2011-11-02",4.89
"1221","2011-11-03",4.86
"1222","2011-11-04",4.68
"1223","2011-11-07",4.52
"1224","2011-11-08",4.51
"1225","2011-11-09",4.3
"1226","2011-11-10",4.38
"1227","2011-11-11",4.89
"1228","2011-11-14",4.78
"1229","2011-11-15",4.86
"1230","2011-11-16",4.76
"1231","2011-11-17",4.57
"1232","2011-11-18",4.49
"1233","2011-11-21",4.31
"1234","2011-11-22",4.8
"1235","2011-11-23",4.65
"1236","2011-11-25",4.58
"1237","2011-11-28",4.8
"1238","2011-11-29",4.75
"1239","2011-11-30",5.2
"1240","2011-12-01",5.03
"1241","2011-12-02",4.89
"1242","2011-12-05",4.94
"1243","2011-12-06",4.89
"1244","2011-12-07",4.85
"1245","2011-12-08",4.66
"1246","2011-12-09",4.7
"1247","2011-12-12",4.5
"1248","2011-12-13",4.32
"1249","2011-12-14",4.23
"1250","2011-12-15",4.35
"1251","2011-12-16",4.51
"1252","2011-12-19",4.4
"1253","2011-12-20",4.49
"1254","2011-12-21",4.41
"1255","2011-12-22",4.34
"1256","2011-12-23",4.15
"1257","2011-12-27",4.31
"1258","2011-12-28",4.21
"1259","2011-12-29",4.35
"1260","2011-12-30",4.41
"1261","2012-01-03",4.3
"1262","2012-01-04",4.21
"1263","2012-01-05",4.3
"1264","2012-01-06",4.15
"1265","2012-01-09",4.35
"1266","2012-01-10",4.55
"1267","2012-01-11",5.15
"1268","2012-01-12",5.02
"1269","2012-01-13",5.1
"1270","2012-01-17",5.16
"1271","2012-01-18",5.17
"1272","2012-01-19",5.32
"1273","2012-01-20",5.11
"1274","2012-01-23",5.05
"1275","2012-01-24",5.11
"1276","2012-01-25",5.1
"1277","2012-01-26",5.22
"1278","2012-01-27",5.6
"1279","2012-01-30",5.43
"1280","2012-01-31",5.31
"1281","2012-02-01",5.58
"1282","2012-02-02",5.59
"1283","2012-02-03",5.69
"1284","2012-02-06",5.69
"1285","2012-02-07",5.65
"1286","2012-02-08",5.45
"1287","2012-02-09",5.32
"1288","2012-02-10",5.28
"1289","2012-02-13",5.35
"1290","2012-02-14",5.17
"1291","2012-02-15",5.06
"1292","2012-02-16",5.19
"1293","2012-02-17",5.12
"1294","2012-02-21",5.01
"1295","2012-02-22",4.9
"1296","2012-02-23",5.02
"1297","2012-02-24",4.96
"1298","2012-02-27",5
"1299","2012-02-28",4.92
"1300","2012-02-29",4.91
"1301","2012-03-01",4.61
"1302","2012-03-02",4.65
"1303","2012-03-05",4.66
"1304","2012-03-06",4.68
"1305","2012-03-07",4.77
"1306","2012-03-08",4.89
"1307","2012-03-09",4.92
"1308","2012-03-12",5.03
"1309","2012-03-13",5.15
"1310","2012-03-14",5.06
"1311","2012-03-15",5.04
"1312","2012-03-16",5.14
"1313","2012-03-19",5.24
"1314","2012-03-20",5.09
"1315","2012-03-21",5.23
"1316","2012-03-22",5.12
"1317","2012-03-23",5.11
"1318","2012-03-26",5.37
"1319","2012-03-27",5.5
"1320","2012-03-28",5.3
"1321","2012-03-29",5.39
"1322","2012-03-30",5.4
"1323","2012-04-02",5.54
"1324","2012-04-03",5.45
"1325","2012-04-04",5.28
"1326","2012-04-05",5.3
"1327","2012-04-09",5.11
"1328","2012-04-10",4.9
"1329","2012-04-11",5.01
"1330","2012-04-12",5.04
"1331","2012-04-13",4.92
"1332","2012-04-16",4.97
"1333","2012-04-17",5.11
"1334","2012-04-18",4.93
"1335","2012-04-19",4.95
"1336","2012-04-20",4.94
"1337","2012-04-23",4.82
"1338","2012-04-24",4.92
"1339","2012-04-25",4.99
"1340","2012-04-26",4.9
"1341","2012-04-27",4.87
"1342","2012-04-30",4.76
"1343","2012-05-01",4.66
"1344","2012-05-02",4.81
"1345","2012-05-03",4.7
"1346","2012-05-04",4.55
"1347","2012-05-07",4.51
"1348","2012-05-08",4.5
"1349","2012-05-09",4.48
"1350","2012-05-10",4.52
"1351","2012-05-11",4.49
"1352","2012-05-14",4.49
"1353","2012-05-15",4.53
"1354","2012-05-16",4.55
"1355","2012-05-17",4.39
"1356","2012-05-18",4.44
"1357","2012-05-21",4.73
"1358","2012-05-22",4.82
"1359","2012-05-23",5.11
"1360","2012-05-24",5.11
"1361","2012-05-25",5.13
"1362","2012-05-29",5.06
"1363","2012-05-30",5.02
"1364","2012-05-31",5.14
"1365","2012-06-01",4.84
"1366","2012-06-04",5.04
"1367","2012-06-05",5.09
"1368","2012-06-06",5.15
"1369","2012-06-07",5.13
"1370","2012-06-08",5.38
"1371","2012-06-11",5.36
"1372","2012-06-12",5.44
"1373","2012-06-13",5.6
"1374","2012-06-14",5.71
"1375","2012-06-15",5.68
"1376","2012-06-18",5.69
"1377","2012-06-19",5.89
"1378","2012-06-20",5.81
"1379","2012-06-21",5.79
"1380","2012-06-22",6
"1381","2012-06-25",5.96
"1382","2012-06-26",5.93
"1383","2012-06-27",5.89
"1384","2012-06-28",5.82
"1385","2012-06-29",5.95
"1386","2012-07-02",6.1
"1387","2012-07-03",6.09
"1388","2012-07-05",6.09
"1389","2012-07-06",6.22
"1390","2012-07-09",6.21
"1391","2012-07-10",5.98
"1392","2012-07-11",6.04
"1393","2012-07-12",5.99
"1394","2012-07-13",6.06
"1395","2012-07-16",6.01
"1396","2012-07-17",5.94
"1397","2012-07-18",6.18
"1398","2012-07-19",6.09
"1399","2012-07-20",5.97
"1400","2012-07-23",5.68
"1401","2012-07-24",5.62
"1402","2012-07-25",5.6
"1403","2012-07-26",5.7
"1404","2012-07-27",5.98
"1405","2012-07-30",5.77
"1406","2012-07-31",5.63
"1407","2012-08-01",5.36
"1408","2012-08-02",5.59
"1409","2012-08-03",5.26
"1410","2012-08-06",5.26
"1411","2012-08-07",5.37
"1412","2012-08-08",5.25
"1413","2012-08-09",5.18
"1414","2012-08-10",5.19
"1415","2012-08-13",5.11
"1416","2012-08-14",5.05
"1417","2012-08-15",5.17
"1418","2012-08-16",5.15
"1419","2012-08-17",5.12
"1420","2012-08-20",5.15
"1421","2012-08-21",5.08
"1422","2012-08-22",5.13
"1423","2012-08-23",4.99
"1424","2012-08-24",5.01
"1425","2012-08-27",5
"1426","2012-08-28",5
"1427","2012-08-29",5
"1428","2012-08-30",4.99
"1429","2012-08-31",4.97
"1430","2012-09-04",5.06
"1431","2012-09-05",5.33
"1432","2012-09-06",5.39
"1433","2012-09-07",5.6
"1434","2012-09-10",5.53
"1435","2012-09-11",5.35
"1436","2012-09-12",5.32
"1437","2012-09-13",5.45
"1438","2012-09-14",5.53
"1439","2012-09-17",5.69
"1440","2012-09-18",5.77
"1441","2012-09-19",5.71
"1442","2012-09-20",5.83
"1443","2012-09-21",5.86
"1444","2012-09-24",5.84
"1445","2012-09-25",5.56
"1446","2012-09-26",5.44
"1447","2012-09-27",5.69
"1448","2012-09-28",5.45
"1449","2012-10-01",5.36
"1450","2012-10-02",5.26
"1451","2012-10-03",4.89
"1452","2012-10-04",5.08
"1453","2012-10-05",5.09
"1454","2012-10-08",5.15
"1455","2012-10-09",5.03
"1456","2012-10-10",4.94
"1457","2012-10-11",4.91
"1458","2012-10-12",4.8
"1459","2012-10-15",4.71
"1460","2012-10-16",4.75
"1461","2012-10-17",4.86
"1462","2012-10-18",4.67
"1463","2012-10-19",4.35
"1464","2012-10-22",5.02
"1465","2012-10-23",5
"1466","2012-10-24",5.04
"1467","2012-10-25",5.14
"1468","2012-10-26",4.87
"1469","2012-10-31",4.72
"1470","2012-11-01",4.65
"1471","2012-11-02",4.55
"1472","2012-11-05",4.76
"1473","2012-11-06",4.66
"1474","2012-11-07",4.56
"1475","2012-11-08",4.53
"1476","2012-11-09",4.69
"1477","2012-11-12",4.6
"1478","2012-11-13",4.45
"1479","2012-11-14",4.12
"1480","2012-11-15",4.17
"1481","2012-11-16",4.22
"1482","2012-11-19",4.23
"1483","2012-11-20",4.23
"1484","2012-11-21",4.3
"1485","2012-11-23",4.38
"1486","2012-11-26",4.5
"1487","2012-11-27",4.58
"1488","2012-11-28",4.45
"1489","2012-11-29",4.43
"1490","2012-11-30",4.38
"1491","2012-12-03",4.27
"1492","2012-12-04",4.19
"1493","2012-12-05",4.07
"1494","2012-12-06",4.11
"1495","2012-12-07",3.99
"1496","2012-12-10",4.09
"1497","2012-12-11",4.44
"1498","2012-12-12",4.17
"1499","2012-12-13",4.1
"1500","2012-12-14",4.08
"1501","2012-12-17",4.07
"1502","2012-12-18",4.12
"1503","2012-12-19",4.03
"1504","2012-12-20",4.01
"1505","2012-12-21",4.05
"1506","2012-12-24",4.13
"1507","2012-12-26",4.23
"1508","2012-12-27",4.21
"1509","2012-12-28",4.21
"1510","2012-12-31",4.16
"1511","2013-01-02",4.53
"1512","2013-01-03",4.39
"1513","2013-01-04",4.49
"1514","2013-01-07",4.42
"1515","2013-01-08",4.42
"1516","2013-01-09",4.67
"1517","2013-01-10",4.52
"1518","2013-01-11",4.49
"1519","2013-01-14",4.46
"1520","2013-01-15",4.42
"1521","2013-01-16",4.25
"1522","2013-01-17",4.17
"1523","2013-01-18",4.03
"1524","2013-01-22",4.04
"1525","2013-01-23",4.06
"1526","2013-01-24",4.05
"1527","2013-01-25",4.19
"1528","2013-01-28",4.01
"1529","2013-01-29",4.07
"1530","2013-01-30",4
"1531","2013-01-31",3.97
"1532","2013-02-01",4.05
"1533","2013-02-04",3.99
"1534","2013-02-05",4.02
"1535","2013-02-06",4.18
"1536","2013-02-07",4.07
"1537","2013-02-08",4.06
"1538","2013-02-11",3.99
"1539","2013-02-12",4.69
"1540","2013-02-13",4.7
"1541","2013-02-14",4.69
"1542","2013-02-15",4.59
"1543","2013-02-19",4.65
"1544","2013-02-20",4.64
"1545","2013-02-21",4.51
"1546","2013-02-22",4.5
"1547","2013-02-25",4.47
"1548","2013-02-26",4.62
"1549","2013-02-27",4.51
"1550","2013-02-28",4.44
"1551","2013-03-01",4.51
"1552","2013-03-04",4.64
"1553","2013-03-05",4.74
"1554","2013-03-06",5
"1555","2013-03-07",4.9
"1556","2013-03-08",5.04
"1557","2013-03-11",5.16
"1558","2013-03-12",5.37
"1559","2013-03-13",5.26
"1560","2013-03-14",5.43
"1561","2013-03-15",5.61
"1562","2013-03-18",5.71
"1563","2013-03-19",5.26
"1564","2013-03-20",5.33
"1565","2013-03-21",5.14
"1566","2013-03-22",4.85
"1567","2013-03-25",5.13
"1568","2013-03-26",1.82
"1569","2013-03-27",1.72
"1570","2013-03-28",1.83
"1571","2013-04-01",1.76
"1572","2013-04-02",1.7
"1573","2013-04-03",1.56
"1574","2013-04-04",1.52
"1575","2013-04-05",1.53
"1576","2013-04-08",1.62
"1577","2013-04-09",1.71
"1578","2013-04-10",1.75
"1579","2013-04-11",1.72
"1580","2013-04-12",1.72
"1581","2013-04-15",1.68
"1582","2013-04-16",1.65
"1583","2013-04-17",1.61
"1584","2013-04-18",1.6
"1585","2013-04-19",1.72
"1586","2013-04-22",1.68
"1587","2013-04-23",1.65
"1588","2013-04-24",1.75
"1589","2013-04-25",1.81
"1590","2013-04-26",1.85
"1591","2013-04-29",1.79
"1592","2013-04-30",1.68
"1593","2013-05-01",1.6
"1594","2013-05-02",1.61
"1595","2013-05-03",1.65
"1596","2013-05-06",1.71
"1597","2013-05-07",1.7
"1598","2013-05-08",1.65
"1599","2013-05-09",1.63
"1600","2013-05-10",1.7
"1601","2013-05-13",1.68
"1602","2013-05-14",1.66
"1603","2013-05-15",1.69
"1604","2013-05-16",1.76
"1605","2013-05-17",1.67
"1606","2013-05-20",1.8
"1607","2013-05-21",1.79
"1608","2013-05-22",1.71
"1609","2013-05-23",2.02
"1610","2013-05-24",2.62
"1611","2013-05-28",2.51
"1612","2013-05-29",2.36
"1613","2013-05-30",2.35
"1614","2013-05-31",2.18
"1615","2013-06-03",2.05
"1616","2013-06-04",1.91
"1617","2013-06-05",1.85
"1618","2013-06-06",1.96
"1619","2013-06-07",1.97
"1620","2013-06-10",2.17
"1621","2013-06-11",2.27
"1622","2013-06-12",2.08
"1623","2013-06-13",2.17
"1624","2013-06-14",2.06
"1625","2013-06-17",1.95
"1626","2013-06-18",1.94
"1627","2013-06-19",2
"1628","2013-06-20",1.9
"1629","2013-06-21",1.96
"1630","2013-06-24",1.88
"1631","2013-06-25",1.86
"1632","2013-06-26",1.98
"1633","2013-06-27",2.3
"1634","2013-06-28",2.11
"1635","2013-07-01",2.11
"1636","2013-07-02",2.21
"1637","2013-07-03",2.32
"1638","2013-07-05",2.44
"1639","2013-07-08",2.39
"1640","2013-07-09",2.34
"1641","2013-07-10",2.45
"1642","2013-07-11",2.59
"1643","2013-07-12",2.65
"1644","2013-07-15",2.78
"1645","2013-07-16",2.95
"1646","2013-07-17",3.14
"1647","2013-07-18",2.93
"1648","2013-07-19",2.79
"1649","2013-07-22",2.8
"1650","2013-07-23",2.79
"1651","2013-07-24",2.87
"1652","2013-07-25",2.93
"1653","2013-07-26",3.02
"1654","2013-07-29",2.99
"1655","2013-07-30",2.97
"1656","2013-07-31",3
"1657","2013-08-01",2.97
"1658","2013-08-02",3.03
"1659","2013-08-05",3.07
"1660","2013-08-06",3.01
"1661","2013-08-07",3.15
"1662","2013-08-08",3.08
"1663","2013-08-09",3.08
"1664","2013-08-12",3.4
"1665","2013-08-13",3.44
"1666","2013-08-14",3.37
"1667","2013-08-15",3.08
"1668","2013-08-16",3.01
"1669","2013-08-19",2.82
"1670","2013-08-20",3.13
"1671","2013-08-21",2.99
"1672","2013-08-22",3.04
"1673","2013-08-23",2.98
"1674","2013-08-26",3.03
"1675","2013-08-27",2.99
"1676","2013-08-28",3.01
"1677","2013-08-29",3.03
"1678","2013-08-30",2.99
"1679","2013-09-03",3.01
"1680","2013-09-04",3
"1681","2013-09-05",3.14
"1682","2013-09-06",3.13
"1683","2013-09-09",3.31
"1684","2013-09-10",3.24
"1685","2013-09-11",3.27
"1686","2013-09-12",3.21
"1687","2013-09-13",3.18
"1688","2013-09-16",3.14
"1689","2013-09-17",3.23
"1690","2013-09-18",3.28
"1691","2013-09-19",3.29
"1692","2013-09-20",3.28
"1693","2013-09-23",3.22
"1694","2013-09-24",3.26
"1695","2013-09-25",3.19
"1696","2013-09-26",3.18
"1697","2013-09-27",3.62
"1698","2013-09-30",3.94
"1699","2013-10-01",4.2
"1700","2013-10-02",4.23
"1701","2013-10-03",4.18
"1702","2013-10-04",4.68
"1703","2013-10-07",4.6
"1704","2013-10-08",4.4
"1705","2013-10-09",4.29
"1706","2013-10-10",4.33
"1707","2013-10-11",4.5
"1708","2013-10-14",4.35
"1709","2013-10-15",4.09
"1710","2013-10-16",4.45
"1711","2013-10-17",5.18
"1712","2013-10-18",4.94
"1713","2013-10-21",4.74
"1714","2013-10-22",4.93
"1715","2013-10-23",4.03
"1716","2013-10-24",3.62
"1717","2013-10-25",3.62
"1718","2013-10-28",3.6
"1719","2013-10-29",3.58
"1720","2013-10-30",3.66
"1721","2013-10-31",3.53
"1722","2013-11-01",3.5
"1723","2013-11-04",3.53
"1724","2013-11-05",3.59
"1725","2013-11-06",3.35
"1726","2013-11-07",3.09
"1727","2013-11-08",3.1
"1728","2013-11-11",3.28
"1729","2013-11-12",3.24
"1730","2013-11-13",3.35
"1731","2013-11-14",3.5
"1732","2013-11-15",3.83
"1733","2013-11-18",3.59
"1734","2013-11-19",3.51
"1735","2013-11-20",3.52
"1736","2013-11-21",3.67
"1737","2013-11-22",3.66
"1738","2013-11-25",3.94
"1739","2013-11-26",4.01
"1740","2013-11-27",4.15
"1741","2013-11-29",4.18
"1742","2013-12-02",3.97
"1743","2013-12-03",3.99
"1744","2013-12-04",3.86
"1745","2013-12-05",3.87
"1746","2013-12-06",3.95
"1747","2013-12-09",4.08
"1748","2013-12-10",3.99
"1749","2013-12-11",3.73
"1750","2013-12-12",3.87
"1751","2013-12-13",3.95
"1752","2013-12-16",3.87
"1753","2013-12-17",3.82
"1754","2013-12-18",3.93
"1755","2013-12-19",3.99
"1756","2013-12-20",4
"1757","2013-12-23",4.27
"1758","2013-12-24",4.29
"1759","2013-12-26",4.27
"1760","2013-12-27",4.32
"1761","2013-12-30",4.38
"1762","2013-12-31",4.34
"1763","2014-01-02",4.2
"1764","2014-01-03",4.37
"1765","2014-01-06",4.27
"1766","2014-01-07",4.14
"1767","2014-01-08",4.28
"1768","2014-01-09",4.26
"1769","2014-01-10",4.74
"1770","2014-01-13",4.56
"1771","2014-01-14",4.82
"1772","2014-01-15",4.58
"1773","2014-01-16",4.46
"1774","2014-01-17",4.77
"1775","2014-01-21",4.8
"1776","2014-01-22",4.85
"1777","2014-01-23",4.77
"1778","2014-01-24",4.58
"1779","2014-01-27",4.43
"1780","2014-01-28",4.53
"1781","2014-01-29",4.23
"1782","2014-01-30",4.37
"1783","2014-01-31",4.19
"1784","2014-02-03",4.01
"1785","2014-02-04",4.06
"1786","2014-02-05",3.81
"1787","2014-02-06",3.84
"1788","2014-02-07",4.03
"1789","2014-02-10",4.07
"1790","2014-02-11",4.56
"1791","2014-02-12",4.44
"1792","2014-02-13",4.5
"1793","2014-02-14",4.33
"1794","2014-02-18",4.42
"1795","2014-02-19",4.16
"1796","2014-02-20",4.3
"1797","2014-02-21",4.4
"1798","2014-02-24",4.38
"1799","2014-02-25",4.46
"1800","2014-02-26",4.64
"1801","2014-02-27",4.58
"1802","2014-02-28",4.26
"1803","2014-03-03",4.21
"1804","2014-03-04",4.45
"1805","2014-03-05",4.44
"1806","2014-03-06",4.32
"1807","2014-03-07",4.24
"1808","2014-03-10",4.1
"1809","2014-03-11",4.19
"1810","2014-03-12",4.47
"1811","2014-03-13",4.42
"1812","2014-03-14",4.43
"1813","2014-03-17",4.43
"1814","2014-03-18",4.62
"1815","2014-03-19",4.85
"1816","2014-03-20",5.42
"1817","2014-03-21",5.17
"1818","2014-03-24",5.01
"1819","2014-03-25",5.01
"1820","2014-03-26",4.91
"1821","2014-03-27",5.01
"1822","2014-03-28",4.69
"1823","2014-03-31",4.58
"1824","2014-04-01",4.8
"1825","2014-04-02",4.62
"1826","2014-04-03",4.34
"1827","2014-04-04",4.12
"1828","2014-04-07",3.89
"1829","2014-04-08",4.02
"1830","2014-04-09",4.07
"1831","2014-04-10",3.86
"1832","2014-04-11",3.6
"1833","2014-04-14",3.39
"1834","2014-04-15",3.34
"1835","2014-04-16",3.38
"1836","2014-04-17",3.37
"1837","2014-04-21",3.51
"1838","2014-04-22",3.8
"1839","2014-04-23",3.66
"1840","2014-04-24",3.55
"1841","2014-04-25",3.35
"1842","2014-04-28",3.29
"1843","2014-04-29",3.42
"1844","2014-04-30",3.6
"1845","2014-05-01",3.58
"1846","2014-05-02",3.43
"1847","2014-05-05",3.32
"1848","2014-05-06",3.24
"1849","2014-05-07",3.14
"1850","2014-05-08",2.96
"1851","2014-05-09",3.23
"1852","2014-05-12",3.43
"1853","2014-05-13",3.2
"1854","2014-05-14",3.14
"1855","2014-05-15",3.11
"1856","2014-05-16",3.21
"1857","2014-05-19",3.25
"1858","2014-05-20",3.07
"1859","2014-05-21",3.06
"1860","2014-05-22",3.12
"1861","2014-05-23",3.36
"1862","2014-05-27",3.41
"1863","2014-05-28",3.56
"1864","2014-05-29",3.61
"1865","2014-05-30",3.6
"1866","2014-06-02",3.52
"1867","2014-06-03",3.5
"1868","2014-06-04",3.59
"1869","2014-06-05",3.73
"1870","2014-06-06",4.02
"1871","2014-06-09",4.08
"1872","2014-06-10",4.17
"1873","2014-06-11",4.19
"1874","2014-06-12",4.16
"1875","2014-06-13",4.05
"1876","2014-06-16",4.27
"1877","2014-06-17",4.3
"1878","2014-06-18",4.44
"1879","2014-06-19",4.36
"1880","2014-06-20",4.37
"1881","2014-06-23",4.35
"1882","2014-06-24",4.24
"1883","2014-06-25",4.28
"1884","2014-06-26",4.05
"1885","2014-06-27",4.14
"1886","2014-06-30",4.03
"1887","2014-07-01",3.99
"1888","2014-07-02",4
"1889","2014-07-03",4.01
"1890","2014-07-07",3.65
"1891","2014-07-08",3.58
"1892","2014-07-09",3.52
"1893","2014-07-10",3.37
"1894","2014-07-11",3.59
"1895","2014-07-14",3.51
"1896","2014-07-15",3.35
"1897","2014-07-16",3.3
"1898","2014-07-17",3.22
"1899","2014-07-18",3.3
"1900","2014-07-21",3.27
"1901","2014-07-22",3.24
"1902","2014-07-23",3.32
"1903","2014-07-24",3.26
"1904","2014-07-25",3.16
"1905","2014-07-28",3.09
"1906","2014-07-29",3.24
"1907","2014-07-30",3.26
"1908","2014-07-31",3.13
"1909","2014-08-01",3
"1910","2014-08-04",3.03
"1911","2014-08-05",3.15
"1912","2014-08-06",3.23
"1913","2014-08-07",3.09
"1914","2014-08-08",3.25
"1915","2014-08-11",3.41
"1916","2014-08-12",3.35
"1917","2014-08-13",3.37
"1918","2014-08-14",3.36
"1919","2014-08-15",3.32
"1920","2014-08-18",3.37
"1921","2014-08-19",3.33
"1922","2014-08-20",3.25
"1923","2014-08-21",3.19
"1924","2014-08-22",3.2
"1925","2014-08-25",3.22
"1926","2014-08-26",3.28
"1927","2014-08-27",3.29
"1928","2014-08-28",3.15
"1929","2014-08-29",3.23
"1930","2014-09-02",3
"1931","2014-09-03",3.07
"1932","2014-09-04",2.99
"1933","2014-09-05",3.3
"1934","2014-09-08",3.23
"1935","2014-09-09",3.1
