"","date","PECK"
"1003","2020-04-20",2.677
"1004","2020-04-21",3.5
"1005","2020-04-22",5.73
"1006","2020-04-23",5.44
"1007","2020-04-24",5.44
"1008","2020-04-27",4.71
"1009","2020-04-28",4.956
"1010","2020-04-29",5
"1011","2020-04-30",4.21
"1012","2020-05-01",4.2
"1013","2020-05-04",3.719
"1014","2020-05-05",3.96
"1015","2020-05-06",4.1
"1016","2020-05-07",3.91
"1017","2020-05-08",4.05
"1018","2020-05-11",4.12
"1019","2020-05-12",4.04
"1020","2020-05-13",3.78
"1021","2020-05-14",3.88
"1022","2020-05-15",3.74
"1023","2020-05-18",3.99
"1024","2020-05-19",4.09
"1025","2020-05-20",4.01
"1026","2020-05-21",3.95
"1027","2020-05-22",3.97
"1028","2020-05-26",3.75
"1029","2020-05-27",3.77
"1030","2020-05-28",3.7
"1031","2020-05-29",3.9
"1032","2020-06-01",3.9
"1033","2020-06-02",3.91
"1034","2020-06-03",3.82
"1035","2020-06-04",3.69
"1036","2020-06-05",3.575
"1037","2020-06-08",3.79
"1038","2020-06-09",3.98
"1039","2020-06-10",3.81
"1040","2020-06-11",3.62
"1041","2020-06-12",3.67
"1042","2020-06-15",3.7
"1043","2020-06-16",4.24
"1044","2020-06-17",3.91
"1045","2020-06-18",3.92
"1046","2020-06-19",4
"1047","2020-06-22",4.21
"1048","2020-06-23",4.04
"1049","2020-06-24",4.11
"1050","2020-06-25",3.86
"1051","2020-06-26",3.85
"1052","2020-06-29",3.75
"1053","2020-06-30",3.785
"1054","2020-07-01",4.328
"1055","2020-07-02",4.03
"1056","2020-07-06",4.28
"1057","2020-07-07",4.18
"1058","2020-07-08",4.06
"1059","2020-07-09",4.125
"1060","2020-07-10",4.206
"1061","2020-07-13",4.09
"1062","2020-07-14",3.96
"1063","2020-07-15",4.26
"1064","2020-07-16",4.3
"1065","2020-07-17",4.65
"1066","2020-07-20",3.89
"1067","2020-07-21",4.02
"1068","2020-07-22",3.95
"1069","2020-07-23",3.92
"1070","2020-07-24",4.28
"1071","2020-07-27",4.21
"1072","2020-07-28",4.07
"1073","2020-07-29",4.1
"1074","2020-07-30",4.26
"1075","2020-07-31",4.03
"1076","2020-08-03",4.1
"1077","2020-08-04",4.141
"1078","2020-08-05",4.52
"1079","2020-08-06",4.52
"1080","2020-08-07",4.33
"1081","2020-08-10",4.55
"1082","2020-08-11",4.1
"1083","2020-08-12",3.78
"1084","2020-08-13",3.88
"1085","2020-08-14",3.81
"1086","2020-08-17",3.8
"1087","2020-08-18",3.89
"1088","2020-08-19",3.76
"1089","2020-08-20",3.87
"1090","2020-08-21",3.64
"1091","2020-08-24",3.32
"1092","2020-08-25",3.35
"1093","2020-08-26",3.46
"1094","2020-08-27",3.3
"1095","2020-08-28",3.21
"1096","2020-08-31",3.43
"1097","2020-09-01",3.35
"1098","2020-09-02",3.33
"1099","2020-09-03",3.14
"1100","2020-09-04",3.19
"1101","2020-09-08",3.25
"1102","2020-09-09",3.24
"1103","2020-09-10",3.15
"1104","2020-09-11",3.13
"1105","2020-09-14",3.38
"1106","2020-09-15",3.584
"1107","2020-09-16",3.53
"1108","2020-09-17",3.31
"1109","2020-09-18",3.37
"1110","2020-09-21",3.43
"1111","2020-09-22",3.36
"1112","2020-09-23",3.41
"1113","2020-09-24",7.9
"1114","2020-09-25",5.14
"1115","2020-09-28",8.8
"1116","2020-09-29",6.95
"1117","2020-09-30",7.09
"1118","2020-10-01",7.35
"1119","2020-10-02",7.02
"1120","2020-10-05",7.2
"1121","2020-10-06",7.26
"1122","2020-10-07",10.5
"1123","2020-10-08",9.2
"1124","2020-10-09",9.24
"1125","2020-10-12",8.44
"1126","2020-10-13",9
"1127","2020-10-14",8.51
"1128","2020-10-15",8.63
"1129","2020-10-16",8.11
"1130","2020-10-19",7.42
"1131","2020-10-20",7.11
"1132","2020-10-21",7.12
"1133","2020-10-22",6.87
"1134","2020-10-23",6.99
"1135","2020-10-26",6.32
"1136","2020-10-27",6.58
"1137","2020-10-28",6.4
"1138","2020-10-29",7.19
"1139","2020-10-30",6.56
"1140","2020-11-02",6.56
"1141","2020-11-03",6.61
"1142","2020-11-04",6.49
"1143","2020-11-05",7.45
"1144","2020-11-06",7.47
"1145","2020-11-09",8.1
"1146","2020-11-10",7.51
"1147","2020-11-11",6.78
"1148","2020-11-12",6.74
"1149","2020-11-13",6.12
"1150","2020-11-16",6.41
"1151","2020-11-17",6.28
"1152","2020-11-18",5.93
"1153","2020-11-19",6.205
"1154","2020-11-20",6.84
"1155","2020-11-23",7.25
"1156","2020-11-24",7.16
"1157","2020-11-25",7.03
"1158","2020-11-27",6.83
