"","date","TNET"
"969","2018-01-30",43.560001
"970","2018-01-31",43.869999
"971","2018-02-01",44.349998
"972","2018-02-02",44.200001
"973","2018-02-05",43
"974","2018-02-06",42.82
"975","2018-02-07",42.23
"976","2018-02-08",40
"977","2018-02-09",39.799999
"978","2018-02-12",41.130001
"979","2018-02-13",41.119999
"980","2018-02-14",41.360001
"981","2018-02-15",41.209999
"982","2018-02-16",41.66
"983","2018-02-20",41.02
"984","2018-02-21",41.380001
"985","2018-02-22",41.360001
"986","2018-02-23",41.849998
"987","2018-02-26",41.919998
"988","2018-02-27",41.580002
"989","2018-02-28",47.169998
"990","2018-03-01",45.419998
"991","2018-03-02",46.849998
"992","2018-03-05",47.32
"993","2018-03-06",47.919998
"994","2018-03-07",47.700001
"995","2018-03-08",47.610001
"996","2018-03-09",48.790001
"997","2018-03-12",47.049999
"998","2018-03-13",46.75
"999","2018-03-14",46.75
"1000","2018-03-15",46.48
"1001","2018-03-16",46.740002
"1002","2018-03-19",47.48
"1003","2018-03-20",48.110001
"1004","2018-03-21",47.84
"1005","2018-03-22",47.389999
"1006","2018-03-23",46.369999
"1007","2018-03-26",46.630001
"1008","2018-03-27",46.200001
"1009","2018-03-28",45.57
"1010","2018-03-29",46.32
"1011","2018-04-02",45.02
"1012","2018-04-03",45.599998
"1013","2018-04-04",48.290001
"1014","2018-04-05",48.68
"1015","2018-04-06",46.669998
"1016","2018-04-09",46.98
"1017","2018-04-10",48.59
"1018","2018-04-11",48.139999
"1019","2018-04-12",50.009998
"1020","2018-04-13",48.34
"1021","2018-04-16",49.130001
"1022","2018-04-17",50.27
"1023","2018-04-18",50.849998
"1024","2018-04-19",51.220001
"1025","2018-04-20",51.049999
"1026","2018-04-23",51.279999
"1027","2018-04-24",51.130001
"1028","2018-04-25",50.709999
"1029","2018-04-26",51.610001
"1030","2018-04-27",51.82
"1031","2018-04-30",51.650002
"1032","2018-05-01",52.779999
"1033","2018-05-02",52.23
"1034","2018-05-03",52.330002
"1035","2018-05-04",52.25
"1036","2018-05-07",52.369999
"1037","2018-05-08",52.560001
"1038","2018-05-09",51.950001
"1039","2018-05-10",52.799999
"1040","2018-05-11",53.25
"1041","2018-05-14",52.630001
"1042","2018-05-15",52.849998
"1043","2018-05-16",53.439999
"1044","2018-05-17",53.220001
"1045","2018-05-18",53.610001
"1046","2018-05-21",53.740002
"1047","2018-05-22",52.580002
"1048","2018-05-23",53.299999
"1049","2018-05-24",53.080002
"1050","2018-05-25",52.970001
"1051","2018-05-29",53.299999
"1052","2018-05-30",54.389999
"1053","2018-05-31",53.639999
"1054","2018-06-01",54.900002
"1055","2018-06-04",56.290001
"1056","2018-06-05",56.450001
"1057","2018-06-06",56.639999
"1058","2018-06-07",55.919998
"1059","2018-06-08",55.919998
"1060","2018-06-11",54.880001
"1061","2018-06-12",54.889999
"1062","2018-06-13",54.869999
"1063","2018-06-14",55.880001
"1064","2018-06-15",56.099998
"1065","2018-06-18",56.650002
"1066","2018-06-19",56.849998
"1067","2018-06-20",56.790001
"1068","2018-06-21",55.619999
"1069","2018-06-22",54.66
"1070","2018-06-25",53.279999
"1071","2018-06-26",53.669998
"1072","2018-06-27",53.639999
"1073","2018-06-28",54.849998
"1074","2018-06-29",55.939999
"1075","2018-07-02",57.080002
"1076","2018-07-03",56.869999
"1077","2018-07-05",55.310001
"1078","2018-07-06",55.09
"1079","2018-07-09",55.509998
"1080","2018-07-10",55.650002
"1081","2018-07-11",55.139999
"1082","2018-07-12",55.560001
"1083","2018-07-13",55.439999
"1084","2018-07-16",54.48
"1085","2018-07-17",55.220001
"1086","2018-07-18",55.130001
"1087","2018-07-19",55.91
"1088","2018-07-20",56.049999
"1089","2018-07-23",56.52
"1090","2018-07-24",56
"1091","2018-07-25",56.669998
"1092","2018-07-26",58.049999
"1093","2018-07-27",56.900002
"1094","2018-07-30",56.740002
"1095","2018-07-31",53.849998
"1096","2018-08-01",54.09
"1097","2018-08-02",54.52
"1098","2018-08-03",54.060001
"1099","2018-08-06",55.049999
"1100","2018-08-07",55.59
"1101","2018-08-08",55.580002
"1102","2018-08-09",56.23
"1103","2018-08-10",56.68
"1104","2018-08-13",56.959999
"1105","2018-08-14",57.950001
"1106","2018-08-15",57.060001
"1107","2018-08-16",58
"1108","2018-08-17",58.34
"1109","2018-08-20",58.200001
"1110","2018-08-21",58.669998
"1111","2018-08-22",58.91
"1112","2018-08-23",59.610001
"1113","2018-08-24",59.91
"1114","2018-08-27",59.049999
"1115","2018-08-28",58.619999
"1116","2018-08-29",58.689999
"1117","2018-08-30",58.75
"1118","2018-08-31",59.07
"1119","2018-09-04",59.150002
"1120","2018-09-05",57.560001
"1121","2018-09-06",56.939999
"1122","2018-09-07",56.419998
"1123","2018-09-10",56.470001
"1124","2018-09-11",55.950001
"1125","2018-09-12",55.18
"1126","2018-09-13",54.549999
"1127","2018-09-14",54.959999
"1128","2018-09-17",54.150002
"1129","2018-09-18",53.889999
"1130","2018-09-19",52.080002
"1131","2018-09-20",52.080002
"1132","2018-09-21",52.700001
"1133","2018-09-24",53.459999
"1134","2018-09-25",54.66
"1135","2018-09-26",55.470001
"1136","2018-09-27",55.099998
"1137","2018-09-28",56.32
"1138","2018-10-01",55.310001
"1139","2018-10-02",54.580002
"1140","2018-10-03",55.509998
"1141","2018-10-04",54.98
"1142","2018-10-05",53.630001
"1143","2018-10-08",53.57
"1144","2018-10-09",54.110001
"1145","2018-10-10",50.43
"1146","2018-10-11",48.759998
"1147","2018-10-12",48.509998
"1148","2018-10-15",48.610001
"1149","2018-10-16",49.93
"1150","2018-10-17",49.669998
"1151","2018-10-18",48.860001
"1152","2018-10-19",48.23
"1153","2018-10-22",49.189999
"1154","2018-10-23",49.27
"1155","2018-10-24",46.16
"1156","2018-10-25",46.560001
"1157","2018-10-26",46.110001
"1158","2018-10-29",46.419998
"1159","2018-10-30",47.830002
"1160","2018-10-31",46.990002
"1161","2018-11-01",47.18
"1162","2018-11-02",47.32
"1163","2018-11-05",45.900002
"1164","2018-11-06",46.470001
"1165","2018-11-07",47.23
"1166","2018-11-08",47.77
"1167","2018-11-09",46.43
"1168","2018-11-12",45.029999
"1169","2018-11-13",44.669998
"1170","2018-11-14",44.439999
"1171","2018-11-15",44.950001
"1172","2018-11-16",44.759998
"1173","2018-11-19",44.240002
"1174","2018-11-20",43.240002
"1175","2018-11-21",43.98
"1176","2018-11-23",43.41
"1177","2018-11-26",43.709999
"1178","2018-11-27",43.34
"1179","2018-11-28",45.860001
"1180","2018-11-29",44.900002
"1181","2018-11-30",45.91
"1182","2018-12-03",46.18
"1183","2018-12-04",42.790001
"1184","2018-12-06",43.290001
"1185","2018-12-07",41.889999
"1186","2018-12-10",42.32
"1187","2018-12-11",42.330002
"1188","2018-12-12",42.93
"1189","2018-12-13",42.400002
"1190","2018-12-14",42.130001
"1191","2018-12-17",41.130001
"1192","2018-12-18",41.580002
"1193","2018-12-19",40.5
"1194","2018-12-20",40.619999
"1195","2018-12-21",40.060001
"1196","2018-12-24",39.369999
"1197","2018-12-26",41.610001
"1198","2018-12-27",41.360001
"1199","2018-12-28",41.200001
"1200","2018-12-31",41.950001
"1201","2019-01-02",40.98
"1202","2019-01-03",39.759998
"1203","2019-01-04",42.02
"1204","2019-01-07",41.630001
"1205","2019-01-08",43.299999
"1206","2019-01-09",43.529999
"1207","2019-01-10",43.389999
"1208","2019-01-11",43.139999
"1209","2019-01-14",43.040001
"1210","2019-01-15",43.68
"1211","2019-01-16",44.240002
"1212","2019-01-17",44.990002
"1213","2019-01-18",45.41
"1214","2019-01-22",44.779999
"1215","2019-01-23",44.59
"1216","2019-01-24",44.5
"1217","2019-01-25",45.290001
"1218","2019-01-28",44.66
"1219","2019-01-29",44.560001
"1220","2019-01-30",45.560001
"1221","2019-01-31",45.66
"1222","2019-02-01",46.91
"1223","2019-02-04",46.77
"1224","2019-02-05",46.119999
"1225","2019-02-06",46.32
"1226","2019-02-07",45.529999
"1227","2019-02-08",45.970001
"1228","2019-02-11",46.799999
"1229","2019-02-12",48.16
"1230","2019-02-13",48.68
"1231","2019-02-14",49.529999
"1232","2019-02-15",60.970001
"1233","2019-02-19",61.43
"1234","2019-02-20",61.150002
"1235","2019-02-21",61.57
"1236","2019-02-22",62.209999
"1237","2019-02-25",62.619999
"1238","2019-02-26",62.349998
"1239","2019-02-27",62.389999
"1240","2019-02-28",61.290001
"1241","2019-03-01",61.73
"1242","2019-03-04",61.34
"1243","2019-03-05",60.849998
"1244","2019-03-06",59.869999
"1245","2019-03-07",60.330002
"1246","2019-03-08",59.759998
"1247","2019-03-11",60.73
"1248","2019-03-12",60.939999
"1249","2019-03-13",61.189999
"1250","2019-03-14",61.400002
"1251","2019-03-15",61.700001
"1252","2019-03-18",61.740002
"1253","2019-03-19",62.310001
"1254","2019-03-20",61.5
"1255","2019-03-21",61.799999
"1256","2019-03-22",59
"1257","2019-03-25",58.16
"1258","2019-03-26",59.400002
"1259","2019-03-27",58.630001
"1260","2019-03-28",59.34
"1261","2019-03-29",59.740002
"1262","2019-04-01",60.25
"1263","2019-04-02",60.400002
"1264","2019-04-03",60.68
"1265","2019-04-04",60.139999
"1266","2019-04-05",60.689999
"1267","2019-04-08",60.630001
"1268","2019-04-09",59.919998
"1269","2019-04-10",60.990002
"1270","2019-04-11",61.59
"1271","2019-04-12",61.869999
"1272","2019-04-15",62.25
"1273","2019-04-16",61.900002
"1274","2019-04-17",60.369999
"1275","2019-04-18",59.970001
"1276","2019-04-22",61
"1277","2019-04-23",62.189999
"1278","2019-04-24",61.990002
"1279","2019-04-25",60.82
"1280","2019-04-26",61.630001
"1281","2019-04-29",61.75
"1282","2019-04-30",62.34
"1283","2019-05-01",63.720001
"1284","2019-05-02",63.119999
"1285","2019-05-03",65
"1286","2019-05-06",64.940002
"1287","2019-05-07",63.299999
"1288","2019-05-08",62.59
"1289","2019-05-09",62.700001
"1290","2019-05-10",63
"1291","2019-05-13",60.200001
"1292","2019-05-14",61.240002
"1293","2019-05-15",61.389999
"1294","2019-05-16",62.630001
"1295","2019-05-17",61.099998
"1296","2019-05-20",61.32
"1297","2019-05-21",62.130001
"1298","2019-05-22",62.490002
"1299","2019-05-23",61.790001
"1300","2019-05-24",62.330002
"1301","2019-05-28",62.23
"1302","2019-05-29",62.66
"1303","2019-05-30",63.610001
"1304","2019-05-31",63.380001
"1305","2019-06-03",62.580002
"1306","2019-06-04",63.57
"1307","2019-06-05",64.32
"1308","2019-06-06",64.559998
"1309","2019-06-07",65.050003
"1310","2019-06-10",65.860001
"1311","2019-06-11",67.18
"1312","2019-06-12",68.669998
"1313","2019-06-13",69.129997
"1314","2019-06-14",69.010002
"1315","2019-06-17",68.620003
"1316","2019-06-18",69.449997
"1317","2019-06-19",69.980003
"1318","2019-06-20",70.419998
"1319","2019-06-21",69.300003
"1320","2019-06-24",68.489998
"1321","2019-06-25",67.190002
"1322","2019-06-26",66.989998
"1323","2019-06-27",67.620003
"1324","2019-06-28",67.800003
"1325","2019-07-01",68.650002
"1326","2019-07-02",68.790001
"1327","2019-07-03",69.089996
"1328","2019-07-05",69.150002
"1329","2019-07-08",69.459999
"1330","2019-07-09",69.669998
"1331","2019-07-10",70.610001
"1332","2019-07-11",70.269997
"1333","2019-07-12",71.419998
"1334","2019-07-15",71.699997
"1335","2019-07-16",71.360001
"1336","2019-07-17",71.07
"1337","2019-07-18",72.290001
"1338","2019-07-19",71.720001
"1339","2019-07-22",70.93
"1340","2019-07-23",71.75
"1341","2019-07-24",72.379997
"1342","2019-07-25",72.230003
"1343","2019-07-26",76.779999
"1344","2019-07-29",73.459999
"1345","2019-07-30",72.919998
"1346","2019-07-31",73.540001
"1347","2019-08-01",73.139999
"1348","2019-08-02",71.580002
"1349","2019-08-05",68.209999
"1350","2019-08-06",69.339996
"1351","2019-08-07",69.510002
"1352","2019-08-08",72.720001
"1353","2019-08-09",72.790001
"1354","2019-08-12",71.889999
"1355","2019-08-13",72.68
"1356","2019-08-14",67.699997
"1357","2019-08-15",67.239998
"1358","2019-08-16",68.519997
"1359","2019-08-19",68.779999
"1360","2019-08-20",67.989998
"1361","2019-08-21",68.43
"1362","2019-08-22",67.599998
"1363","2019-08-23",64.93
"1364","2019-08-26",66.279999
"1365","2019-08-27",65.75
"1366","2019-08-28",66.68
"1367","2019-08-29",67.779999
"1368","2019-08-30",67.129997
"1369","2019-09-03",65.040001
"1370","2019-09-04",64.389999
"1371","2019-09-05",65.5
"1372","2019-09-06",64.419998
"1373","2019-09-09",63.57
"1374","2019-09-10",62.349998
"1375","2019-09-11",62.439999
"1376","2019-09-12",62.130001
"1377","2019-09-13",64.830002
"1378","2019-09-16",65.169998
"1379","2019-09-17",65.68
"1380","2019-09-18",65.470001
"1381","2019-09-19",65.459999
"1382","2019-09-20",65.449997
"1383","2019-09-23",64.050003
"1384","2019-09-24",63.099998
"1385","2019-09-25",63.389999
"1386","2019-09-26",63
"1387","2019-09-27",61.779999
"1388","2019-09-30",62.189999
"1389","2019-10-01",60.099998
"1390","2019-10-02",58.59
"1391","2019-10-03",58.27
"1392","2019-10-04",59
"1393","2019-10-07",57.900002
"1394","2019-10-08",57.009998
"1395","2019-10-09",56.290001
"1396","2019-10-10",57.349998
"1397","2019-10-11",59.029999
"1398","2019-10-14",58.849998
"1399","2019-10-15",60.400002
"1400","2019-10-16",60.549999
"1401","2019-10-17",60.490002
"1402","2019-10-18",60.25
"1403","2019-10-21",59.450001
"1404","2019-10-22",58.220001
"1405","2019-10-23",57.869999
"1406","2019-10-24",58.59
"1407","2019-10-25",50.310001
"1408","2019-10-28",50.040001
"1409","2019-10-29",49.610001
"1410","2019-10-30",51.150002
"1411","2019-10-31",52.990002
"1412","2019-11-01",53
"1413","2019-11-04",51.849998
"1414","2019-11-05",52.73
"1415","2019-11-06",53.029999
"1416","2019-11-07",53.400002
"1417","2019-11-08",53.98
"1418","2019-11-11",54.470001
"1419","2019-11-12",54.130001
"1420","2019-11-13",54.610001
"1421","2019-11-14",54.580002
"1422","2019-11-15",54.669998
"1423","2019-11-18",54.330002
"1424","2019-11-19",54.07
"1425","2019-11-20",54.220001
"1426","2019-11-21",54.16
"1427","2019-11-22",54.310001
"1428","2019-11-25",54.740002
"1429","2019-11-26",55.130001
"1430","2019-11-27",54.84
"1431","2019-11-29",54.75
"1432","2019-12-02",54.240002
"1433","2019-12-03",54.009998
"1434","2019-12-04",53.889999
"1435","2019-12-05",54
"1436","2019-12-06",54.709999
"1437","2019-12-09",54.529999
"1438","2019-12-10",55.080002
"1439","2019-12-11",55.16
"1440","2019-12-12",56.189999
"1441","2019-12-13",56.16
"1442","2019-12-16",55.889999
"1443","2019-12-17",55.669998
"1444","2019-12-18",55.689999
"1445","2019-12-19",56.23
"1446","2019-12-20",56.650002
"1447","2019-12-23",56.77
"1448","2019-12-24",56.77
"1449","2019-12-26",56.810001
"1450","2019-12-27",56.580002
"1451","2019-12-30",56.900002
"1452","2019-12-31",56.610001
"1453","2020-01-02",57.169998
"1454","2020-01-03",56.470001
"1455","2020-01-06",56.880001
"1456","2020-01-07",56.139999
"1457","2020-01-08",55.650002
"1458","2020-01-09",55.919998
"1459","2020-01-10",55.959999
"1460","2020-01-13",56.23
"1461","2020-01-14",56.470001
"1462","2020-01-15",57.380001
"1463","2020-01-16",58.049999
"1464","2020-01-17",58.84
"1465","2020-01-21",57.419998
"1466","2020-01-22",57.669998
"1467","2020-01-23",57
"1468","2020-01-24",56.32
"1469","2020-01-27",55.049999
"1470","2020-01-28",55.349998
"1471","2020-01-29",56
"1472","2020-01-30",57.43
"1473","2020-01-31",57.060001
"1474","2020-02-03",57.709999
"1475","2020-02-04",58.860001
"1476","2020-02-05",59.439999
"1477","2020-02-06",58.02
"1478","2020-02-07",57.099998
"1479","2020-02-10",55.360001
"1480","2020-02-11",54.23
"1481","2020-02-12",51.049999
"1482","2020-02-13",50.84
"1483","2020-02-14",61
"1484","2020-02-18",58.540001
"1485","2020-02-19",62
"1486","2020-02-20",61.540001
"1487","2020-02-21",59.599998
"1488","2020-02-24",58.740002
"1489","2020-02-25",56.02
"1490","2020-02-26",53.200001
"1491","2020-02-27",51.5
"1492","2020-02-28",52.860001
"1493","2020-03-02",54.57
"1494","2020-03-03",53.330002
"1495","2020-03-04",56.189999
"1496","2020-03-05",53.540001
"1497","2020-03-06",53.860001
"1498","2020-03-09",51.34
"1499","2020-03-10",54.959999
"1500","2020-03-11",50.09
"1501","2020-03-12",47.009998
"1502","2020-03-13",47.09
"1503","2020-03-16",41.049999
"1504","2020-03-17",38.470001
"1505","2020-03-18",29.57
"1506","2020-03-19",34.990002
"1507","2020-03-20",36.16
"1508","2020-03-23",32.349998
"1509","2020-03-24",36.25
"1510","2020-03-25",34.650002
"1511","2020-03-26",39.959999
"1512","2020-03-27",38.599998
"1513","2020-03-30",38.880001
"1514","2020-03-31",37.66
"1515","2020-04-01",34.860001
"1516","2020-04-02",34.490002
"1517","2020-04-03",33.669998
"1518","2020-04-06",37.990002
"1519","2020-04-07",39.580002
"1520","2020-04-08",41.290001
"1521","2020-04-09",43.759998
"1522","2020-04-13",42.52
"1523","2020-04-14",44.279999
"1524","2020-04-15",43.18
"1525","2020-04-16",43.34
"1526","2020-04-17",46.25
"1527","2020-04-20",45.400002
"1528","2020-04-21",44.580002
"1529","2020-04-22",45.849998
"1530","2020-04-23",43.639999
"1531","2020-04-24",43.18
"1532","2020-04-27",44.82
"1533","2020-04-28",46.869999
"1534","2020-04-29",53.439999
"1535","2020-04-30",48.970001
"1536","2020-05-01",47.540001
"1537","2020-05-04",48.220001
"1538","2020-05-05",50.380001
"1539","2020-05-06",48.080002
"1540","2020-05-07",50.43
"1541","2020-05-08",51.599998
"1542","2020-05-11",50.119999
"1543","2020-05-12",47.040001
"1544","2020-05-13",44.939999
"1545","2020-05-14",43.75
"1546","2020-05-15",44.799999
"1547","2020-05-18",48.380001
"1548","2020-05-19",47.48
"1549","2020-05-20",48.830002
"1550","2020-05-21",49.07
"1551","2020-05-22",49.18
"1552","2020-05-26",51.860001
"1553","2020-05-27",56.84
"1554","2020-05-28",53.830002
"1555","2020-05-29",53.73
"1556","2020-06-01",54.470001
"1557","2020-06-02",55.5
"1558","2020-06-03",58.02
"1559","2020-06-04",57.09
"1560","2020-06-05",60.060001
"1561","2020-06-08",60.310001
"1562","2020-06-09",58.509998
"1563","2020-06-10",56.830002
"1564","2020-06-11",50.900002
"1565","2020-06-12",53.48
"1566","2020-06-15",54.470001
"1567","2020-06-16",55.790001
"1568","2020-06-17",55.860001
"1569","2020-06-18",56.849998
"1570","2020-06-19",58.869999
"1571","2020-06-22",58.490002
"1572","2020-06-23",59.560001
"1573","2020-06-24",56.740002
"1574","2020-06-25",58.389999
"1575","2020-06-26",58.720001
"1576","2020-06-29",59.77
"1577","2020-06-30",60.939999
"1578","2020-07-01",60.860001
"1579","2020-07-02",61.709999
"1580","2020-07-06",61.75
"1581","2020-07-07",59.220001
"1582","2020-07-08",59.669998
"1583","2020-07-09",58.790001
"1584","2020-07-10",59.880001
"1585","2020-07-13",60
"1586","2020-07-14",61.259998
"1587","2020-07-15",63.119999
"1588","2020-07-16",62.439999
"1589","2020-07-17",62.349998
"1590","2020-07-20",62.040001
"1591","2020-07-21",63.099998
"1592","2020-07-22",63.169998
"1593","2020-07-23",63.02
"1594","2020-07-24",61.880001
"1595","2020-07-27",63.009998
"1596","2020-07-28",70.300003
"1597","2020-07-29",68.029999
"1598","2020-07-30",67.779999
"1599","2020-07-31",66
"1600","2020-08-03",65.309998
"1601","2020-08-04",65.459999
"1602","2020-08-05",66.959999
"1603","2020-08-06",67.889999
"1604","2020-08-07",68.669998
"1605","2020-08-10",69.099998
"1606","2020-08-11",69.440002
"1607","2020-08-12",69.790001
"1608","2020-08-13",70.290001
"1609","2020-08-14",69.790001
"1610","2020-08-17",69.800003
"1611","2020-08-18",68.910004
"1612","2020-08-19",68.220001
"1613","2020-08-20",67.980003
"1614","2020-08-21",68.019997
"1615","2020-08-24",69.150002
"1616","2020-08-25",68.010002
"1617","2020-08-26",68
"1618","2020-08-27",68.82
"1619","2020-08-28",69.480003
"1620","2020-08-31",67.839996
"1621","2020-09-01",67.580002
"1622","2020-09-02",67.830002
"1623","2020-09-03",64.93
"1624","2020-09-04",63.220001
"1625","2020-09-08",61.349998
"1626","2020-09-09",62.549999
"1627","2020-09-10",61.82
"1628","2020-09-11",61.529999
"1629","2020-09-14",61.509998
"1630","2020-09-15",61.889999
"1631","2020-09-16",62.52
"1632","2020-09-17",62.07
"1633","2020-09-18",61.130001
"1634","2020-09-21",59.32
"1635","2020-09-22",60.150002
"1636","2020-09-23",57.669998
"1637","2020-09-24",58.450001
"1638","2020-09-25",58.779999
"1639","2020-09-28",60.279999
"1640","2020-09-29",58.98
"1641","2020-09-30",59.32
"1642","2020-10-01",59.650002
"1643","2020-10-02",60.610001
"1644","2020-10-05",61.98
"1645","2020-10-06",61.970001
"1646","2020-10-07",64.059998
"1647","2020-10-08",65.379997
"1648","2020-10-09",65.760002
"1649","2020-10-12",67.089996
"1650","2020-10-13",67.68
"1651","2020-10-14",68.449997
"1652","2020-10-15",69.620003
"1653","2020-10-16",70.150002
"1654","2020-10-19",69.82
"1655","2020-10-20",70.43
"1656","2020-10-21",69.889999
"1657","2020-10-22",71.260002
"1658","2020-10-23",72.25
"1659","2020-10-26",70.5
"1660","2020-10-27",70
"1661","2020-10-28",70.5
"1662","2020-10-29",70.629997
"1663","2020-10-30",68.919998
"1664","2020-11-02",69.959999
"1665","2020-11-03",71.07
"1666","2020-11-04",71.910004
"1667","2020-11-05",75.160004
"1668","2020-11-06",74.410004
"1669","2020-11-09",76.419998
"1670","2020-11-10",75.160004
"1671","2020-11-11",74.919998
"1672","2020-11-12",74.080002
"1673","2020-11-13",75.059998
"1674","2020-11-16",75.900002
"1675","2020-11-17",74.650002
"1676","2020-11-18",73.790001
"1677","2020-11-19",75.019997
"1678","2020-11-20",74.879997
"1679","2020-11-23",75.199997
"1680","2020-11-24",76.779999
"1681","2020-11-25",76.839996
"1682","2020-11-27",76.510002
