"","date","ISNS"
"1003","2010-12-23",13.25
"1004","2010-12-27",12.56
"1005","2010-12-28",12.8
"1006","2010-12-29",12.95
"1007","2010-12-30",12.99
"1008","2010-12-31",13.01
"1009","2011-01-03",13.01
"1010","2011-01-04",13.46
"1011","2011-01-05",14
"1012","2011-01-06",13.85
"1013","2011-01-07",13.67
"1014","2011-01-10",13.54
"1015","2011-01-11",13.48
"1016","2011-01-12",13.72
"1017","2011-01-13",13.5
"1018","2011-01-14",13.48
"1019","2011-01-18",13.45
"1020","2011-01-19",13.19
"1021","2011-01-20",13.2
"1022","2011-01-21",13.11
"1023","2011-01-24",13
"1024","2011-01-25",13
"1025","2011-01-26",13.15
"1026","2011-01-27",13.2
"1027","2011-01-28",12.9
"1028","2011-01-31",13.76
"1029","2011-02-01",12.84
"1030","2011-02-02",13.25
"1031","2011-02-03",13.73
"1032","2011-02-04",13.46
"1033","2011-02-07",13.71
"1034","2011-02-08",13.71
"1035","2011-02-09",13.09
"1036","2011-02-10",13
"1037","2011-02-11",13.07
"1038","2011-02-14",13.25
"1039","2011-02-15",13.15
"1040","2011-02-16",13.27
"1041","2011-02-17",13.24
"1042","2011-02-18",13.34
"1043","2011-02-22",13.62
"1044","2011-02-23",13.99
"1045","2011-02-24",13.65
"1046","2011-02-25",13.5
"1047","2011-02-28",13.67
"1048","2011-03-01",13.66
"1049","2011-03-02",13.65
"1050","2011-03-03",13.39
"1051","2011-03-04",13.67
"1052","2011-03-07",13.7
"1053","2011-03-08",13.46
"1054","2011-03-09",13.5
"1055","2011-03-10",13.62
"1056","2011-03-11",13.62
"1057","2011-03-14",13.61
"1058","2011-03-15",13.5
"1059","2011-03-16",13.68
"1060","2011-03-17",13.51
"1061","2011-03-18",13.64
"1062","2011-03-21",13.5
"1063","2011-03-22",13.58
"1064","2011-03-23",13.5
"1065","2011-03-24",13.62
"1066","2011-03-25",13.5
"1067","2011-03-28",13.5
"1068","2011-03-29",13.5
"1069","2011-03-30",13.6
"1070","2011-03-31",13.73
"1071","2011-04-01",13.4
"1072","2011-04-04",13.5
"1073","2011-04-05",13.92
"1074","2011-04-06",13.5
"1075","2011-04-07",13.79
"1076","2011-04-08",13.84
"1077","2011-04-11",13.81
"1078","2011-04-12",13.58
"1079","2011-04-13",13.86
"1080","2011-04-14",13.86
"1081","2011-04-15",13.49
"1082","2011-04-18",13.9
"1083","2011-04-19",13.5
"1084","2011-04-20",13.51
"1085","2011-04-21",12
"1086","2011-04-25",12.69
"1087","2011-04-26",12
"1088","2011-04-27",12
"1089","2011-04-28",12.06
"1090","2011-04-29",11.95
"1091","2011-05-02",11.9
"1092","2011-05-03",12.07
"1093","2011-05-04",11.97
"1094","2011-05-05",12
"1095","2011-05-06",12
"1096","2011-05-09",12
"1097","2011-05-10",11.85
"1098","2011-05-11",11.75
"1099","2011-05-12",11.45
"1100","2011-05-13",11.24
"1101","2011-05-16",11.25
"1102","2011-05-17",10.02
"1103","2011-05-18",10.25
"1104","2011-05-19",10.18
"1105","2011-05-20",10.23
"1106","2011-05-23",10.39
"1107","2011-05-24",10.15
"1108","2011-05-25",10.1
"1109","2011-05-26",10.5
"1110","2011-05-27",10.66
"1111","2011-05-31",10.69
"1112","2011-06-01",10.68
"1113","2011-06-02",10.64
"1114","2011-06-03",10.47
"1115","2011-06-06",10.28
"1116","2011-06-07",11.35
"1117","2011-06-08",11.28
"1118","2011-06-09",11.28
"1119","2011-06-10",11.33
"1120","2011-06-13",10.79
"1121","2011-06-14",10.98
"1122","2011-06-15",10.91
"1123","2011-06-16",10.86
"1124","2011-06-17",11.08
"1125","2011-06-20",10.84
"1126","2011-06-21",10.7
"1127","2011-06-22",10.8
"1128","2011-06-23",10.75
"1129","2011-06-24",10.83
"1130","2011-06-27",11.01
"1131","2011-06-28",11.52
"1132","2011-06-29",11.2
"1133","2011-06-30",11.3
"1134","2011-07-01",11.29
"1135","2011-07-05",11.03
"1136","2011-07-06",11.02
"1137","2011-07-07",11
"1138","2011-07-08",10.76
"1139","2011-07-11",10.62
"1140","2011-07-12",10.41
"1141","2011-07-13",10.49
"1142","2011-07-14",10.65
"1143","2011-07-15",10.42
"1144","2011-07-18",10.5
"1145","2011-07-19",10.55
"1146","2011-07-20",10.5
"1147","2011-07-21",10.3
"1148","2011-07-22",10.3
"1149","2011-07-25",10.33
"1150","2011-07-26",10.23
"1151","2011-07-27",10.23
"1152","2011-07-28",10.23
"1153","2011-07-29",10.1
"1154","2011-08-01",10.54
"1155","2011-08-02",10.54
"1156","2011-08-03",10.1
"1157","2011-08-04",8.31
"1158","2011-08-05",8.23
"1159","2011-08-08",8
"1160","2011-08-09",7.6
"1161","2011-08-10",7.84
"1162","2011-08-11",8.22
"1163","2011-08-12",7.9
"1164","2011-08-15",6.24
"1165","2011-08-16",6.44
"1166","2011-08-17",6.54
"1167","2011-08-18",6.45
"1168","2011-08-19",6.55
"1169","2011-08-22",6.5
"1170","2011-08-23",6.8
"1171","2011-08-24",6.8
"1172","2011-08-25",6.64
"1173","2011-08-26",6.8
"1174","2011-08-29",6.84
"1175","2011-08-30",7.09
"1176","2011-08-31",7.3
"1177","2011-09-01",7.29
"1178","2011-09-02",7.25
"1179","2011-09-06",7.28
"1180","2011-09-07",7.42
"1181","2011-09-08",7.07
"1182","2011-09-09",7.28
"1183","2011-09-12",7.04
"1184","2011-09-13",6.73
"1185","2011-09-14",6.84
"1186","2011-09-15",6.7
"1187","2011-09-16",6.75
"1188","2011-09-19",6.6
"1189","2011-09-20",6.58
"1190","2011-09-21",6.6
"1191","2011-09-22",6.58
"1192","2011-09-23",6.58
"1193","2011-09-26",6.21
"1194","2011-09-27",6.37
"1195","2011-09-28",6.4
"1196","2011-09-29",6.45
"1197","2011-09-30",6.5
"1198","2011-10-03",6.5
"1199","2011-10-04",6.5
"1200","2011-10-05",6.5
"1201","2011-10-06",6.42
"1202","2011-10-07",6.38
"1203","2011-10-10",6.25
"1204","2011-10-11",6.91
"1205","2011-10-12",6.91
"1206","2011-10-13",6.91
"1207","2011-10-14",6.86
"1208","2011-10-17",6.86
"1209","2011-10-18",6.7
"1210","2011-10-19",6.7
"1211","2011-10-20",6.5
"1212","2011-10-21",6.79
"1213","2011-10-24",6.65
"1214","2011-10-25",6.65
"1215","2011-10-26",6.55
"1216","2011-10-27",6.55
"1217","2011-10-28",6.96
"1218","2011-10-31",6.98
"1219","2011-11-01",6.2
"1220","2011-11-02",6.22
"1221","2011-11-03",6.23
"1222","2011-11-04",4.91
"1223","2011-11-07",5.12
"1224","2011-11-08",5.44
"1225","2011-11-09",5.3
"1226","2011-11-10",5.35
"1227","2011-11-11",5.35
"1228","2011-11-14",5.35
"1229","2011-11-15",5.66
"1230","2011-11-16",5.5
"1231","2011-11-17",5.2
"1232","2011-11-18",5.71
"1233","2011-11-21",5.7
"1234","2011-11-22",6
"1235","2011-11-23",6
"1236","2011-11-25",5.75
"1237","2011-11-28",6.2
"1238","2011-11-29",6.07
"1239","2011-11-30",6.11
"1240","2011-12-01",6.07
"1241","2011-12-02",6.18
"1242","2011-12-05",6.25
"1243","2011-12-06",6.15
"1244","2011-12-07",6.05
"1245","2011-12-08",6.05
"1246","2011-12-09",6.03
"1247","2011-12-12",6.07
"1248","2011-12-13",6.06
"1249","2011-12-14",6.22
"1250","2011-12-15",6.15
"1251","2011-12-16",6.05
"1252","2011-12-19",6.25
"1253","2011-12-20",5.89
"1254","2011-12-21",6.05
"1255","2011-12-22",5.65
"1256","2011-12-23",5.65
"1257","2011-12-27",5.57
"1258","2011-12-28",5.6
"1259","2011-12-29",5.62
"1260","2011-12-30",6.52
"1261","2012-01-03",6.62
"1262","2012-01-04",6.35
"1263","2012-01-05",6.99
"1264","2012-01-06",6.97
"1265","2012-01-09",6.9
"1266","2012-01-10",6.73
"1267","2012-01-11",6.81
"1268","2012-01-12",7.04
"1269","2012-01-13",6.85
"1270","2012-01-17",7.11
"1271","2012-01-18",6.87
"1272","2012-01-19",6.58
"1273","2012-01-20",6.63
"1274","2012-01-23",6.52
"1275","2012-01-24",6.6
"1276","2012-01-25",6.38
"1277","2012-01-26",6.69
"1278","2012-01-27",6.69
"1279","2012-01-30",6.41
"1280","2012-01-31",6.34
"1281","2012-02-01",6.37
"1282","2012-02-02",6.63
"1283","2012-02-03",6.07
"1284","2012-02-06",6.15
"1285","2012-02-07",6.26
"1286","2012-02-08",6.26
"1287","2012-02-09",6.26
"1288","2012-02-10",6.49
"1289","2012-02-13",6.61
"1290","2012-02-14",7.03
"1291","2012-02-15",6.91
"1292","2012-02-16",7.06
"1293","2012-02-17",7.15
"1294","2012-02-21",7.05
"1295","2012-02-22",7.05
"1296","2012-02-23",6.83
"1297","2012-02-24",6.55
"1298","2012-02-27",6.5
"1299","2012-02-28",6.85
"1300","2012-02-29",6.27
"1301","2012-03-01",6.96
"1302","2012-03-02",6.31
"1303","2012-03-05",6.81
"1304","2012-03-06",6.63
"1305","2012-03-07",6.62
"1306","2012-03-08",6.63
"1307","2012-03-09",6.77
"1308","2012-03-12",6.82
"1309","2012-03-13",6.82
"1310","2012-03-14",6.65
"1311","2012-03-15",6.65
"1312","2012-03-16",6.65
"1313","2012-03-19",6.71
"1314","2012-03-20",6.71
"1315","2012-03-21",6.78
"1316","2012-03-22",6.58
"1317","2012-03-23",6.78
"1318","2012-03-26",6.62
"1319","2012-03-27",6.86
"1320","2012-03-28",6.61
"1321","2012-03-29",6.6
"1322","2012-03-30",6.75
"1323","2012-04-02",6.6
"1324","2012-04-03",6.76
"1325","2012-04-04",6.7
"1326","2012-04-05",6.7
"1327","2012-04-09",6.77
"1328","2012-04-10",7.12
"1329","2012-04-11",7.7
"1330","2012-04-12",7.22
"1331","2012-04-13",7
"1332","2012-04-16",7.09
"1333","2012-04-17",7.79
"1334","2012-04-18",7.36
"1335","2012-04-19",7.41
"1336","2012-04-20",7.45
"1337","2012-04-23",7.46
"1338","2012-04-24",7.2
"1339","2012-04-25",6.71
"1340","2012-04-26",6.68
"1341","2012-04-27",7.16
"1342","2012-04-30",7.04
"1343","2012-05-01",6.77
"1344","2012-05-02",6.77
"1345","2012-05-03",7
"1346","2012-05-04",6.51
"1347","2012-05-07",6.5
"1348","2012-05-08",6.46
"1349","2012-05-09",6.24
"1350","2012-05-10",6.31
"1351","2012-05-11",5.85
"1352","2012-05-14",6.15
"1353","2012-05-15",5.99
"1354","2012-05-16",6.11
"1355","2012-05-17",6.12
"1356","2012-05-18",6.13
"1357","2012-05-21",5.79
"1358","2012-05-22",5.61
"1359","2012-05-23",5.37
"1360","2012-05-24",5.6
"1361","2012-05-25",5.31
"1362","2012-05-29",5.17
"1363","2012-05-30",5.15
"1364","2012-05-31",5.15
"1365","2012-06-01",5.12
"1366","2012-06-04",5.12
"1367","2012-06-05",5.17
"1368","2012-06-06",5.3
"1369","2012-06-07",5.31
"1370","2012-06-08",5.29
"1371","2012-06-11",5.29
"1372","2012-06-12",5.04
"1373","2012-06-13",5.08
"1374","2012-06-14",5.15
"1375","2012-06-15",5.4
"1376","2012-06-18",5.4
"1377","2012-06-19",5.25
"1378","2012-06-20",5.1
"1379","2012-06-21",5.04
"1380","2012-06-22",5.15
"1381","2012-06-25",5.08
"1382","2012-06-26",4.97
"1383","2012-06-27",4.97
"1384","2012-06-28",5.07
"1385","2012-06-29",5.1
"1386","2012-07-02",5.1
"1387","2012-07-03",5.1
"1388","2012-07-05",5.09
"1389","2012-07-06",5.09
"1390","2012-07-09",5
"1391","2012-07-10",5.1
"1392","2012-07-11",5.12
"1393","2012-07-12",5.36
"1394","2012-07-13",5.44
"1395","2012-07-16",5.48
"1396","2012-07-17",5.25
"1397","2012-07-18",5.31
"1398","2012-07-19",5.18
"1399","2012-07-20",4.93
"1400","2012-07-23",4.91
"1401","2012-07-24",4.93
"1402","2012-07-25",4.9
"1403","2012-07-26",5.07
"1404","2012-07-27",5.11
"1405","2012-07-30",5.08
"1406","2012-07-31",5.08
"1407","2012-08-01",5.1
"1408","2012-08-02",4.99
"1409","2012-08-03",4.86
"1410","2012-08-06",4.75
"1411","2012-08-07",4.86
"1412","2012-08-08",4.97
"1413","2012-08-09",5.05
"1414","2012-08-10",5.05
"1415","2012-08-13",4.97
"1416","2012-08-14",5.24
"1417","2012-08-15",5.24
"1418","2012-08-16",5.03
"1419","2012-08-17",5.03
"1420","2012-08-20",5.16
"1421","2012-08-21",5.19
"1422","2012-08-22",4.94
"1423","2012-08-23",4.9
"1424","2012-08-24",5.29
"1425","2012-08-27",5.15
"1426","2012-08-28",5.15
"1427","2012-08-29",4.86
"1428","2012-08-30",4.94
"1429","2012-08-31",5.03
"1430","2012-09-04",5.15
"1431","2012-09-05",5.16
"1432","2012-09-06",5.05
"1433","2012-09-07",5.05
"1434","2012-09-10",5
"1435","2012-09-11",5
"1436","2012-09-12",5
"1437","2012-09-13",5
"1438","2012-09-14",5
"1439","2012-09-17",5.06
"1440","2012-09-18",5.06
"1441","2012-09-19",5.02
"1442","2012-09-20",4.91
"1443","2012-09-21",5.09
"1444","2012-09-24",5.01
"1445","2012-09-25",5.01
"1446","2012-09-26",5.01
"1447","2012-09-27",4.84
"1448","2012-09-28",4.82
"1449","2012-10-01",4.82
"1450","2012-10-02",4.71
"1451","2012-10-03",4.71
"1452","2012-10-04",4.62
"1453","2012-10-05",4.65
"1454","2012-10-08",4.7
"1455","2012-10-09",4.7
"1456","2012-10-10",4.7
"1457","2012-10-11",4.94
"1458","2012-10-12",4.83
"1459","2012-10-15",4.94
"1460","2012-10-16",4.95
"1461","2012-10-17",4.94
"1462","2012-10-18",5.1
"1463","2012-10-19",5.1
"1464","2012-10-22",5.1
"1465","2012-10-23",5.15
"1466","2012-10-24",5.15
"1467","2012-10-25",4.77
"1468","2012-10-26",4.77
"1469","2012-10-31",5.1
"1470","2012-11-01",5.06
"1471","2012-11-02",5.13
"1472","2012-11-05",5.15
"1473","2012-11-06",5.14
"1474","2012-11-07",5.13
"1475","2012-11-08",5.15
"1476","2012-11-09",5.11
"1477","2012-11-12",4.82
"1478","2012-11-13",5
"1479","2012-11-14",5
"1480","2012-11-15",4.93
"1481","2012-11-16",4.8
"1482","2012-11-19",4.8
"1483","2012-11-20",4.95
"1484","2012-11-21",4.95
"1485","2012-11-23",4.79
"1486","2012-11-26",5.13
"1487","2012-11-27",5.07
"1488","2012-11-28",5.07
"1489","2012-11-29",4.95
"1490","2012-11-30",5.15
"1491","2012-12-03",5.1
"1492","2012-12-04",5.1
"1493","2012-12-05",5.1
"1494","2012-12-06",5.12
"1495","2012-12-07",5.05
"1496","2012-12-10",5.05
"1497","2012-12-11",5.1
"1498","2012-12-12",5
"1499","2012-12-13",4.96
"1500","2012-12-14",4.99
"1501","2012-12-17",5.13
"1502","2012-12-18",4.95
"1503","2012-12-19",5
"1504","2012-12-20",4.95
"1505","2012-12-21",5.03
"1506","2012-12-24",4.91
"1507","2012-12-26",4.91
"1508","2012-12-27",4.91
"1509","2012-12-28",4.9
"1510","2012-12-31",4.97
"1511","2013-01-02",4.95
"1512","2013-01-03",5
"1513","2013-01-04",5
"1514","2013-01-07",5.15
"1515","2013-01-08",5.17
"1516","2013-01-09",5.17
"1517","2013-01-10",4.95
"1518","2013-01-11",5.15
"1519","2013-01-14",5.16
"1520","2013-01-15",5.15
"1521","2013-01-16",5.14
"1522","2013-01-17",5.14
"1523","2013-01-18",5.17
"1524","2013-01-22",4.99
"1525","2013-01-23",5.15
"1526","2013-01-24",5.15
"1527","2013-01-25",5.15
"1528","2013-01-28",5.12
"1529","2013-01-29",5.15
"1530","2013-01-30",5.15
"1531","2013-01-31",5.18
"1532","2013-02-01",5.17
"1533","2013-02-04",5.15
"1534","2013-02-05",5.3
"1535","2013-02-06",5.26
"1536","2013-02-07",5.27
"1537","2013-02-08",5.28
"1538","2013-02-11",5.28
"1539","2013-02-12",5.27
"1540","2013-02-13",5.3
"1541","2013-02-14",5.49
"1542","2013-02-15",5.52
"1543","2013-02-19",5.5
"1544","2013-02-20",5.47
"1545","2013-02-21",5.43
"1546","2013-02-22",5.3
"1547","2013-02-25",5.36
"1548","2013-02-26",5.33
"1549","2013-02-27",5.35
"1550","2013-02-28",5.37
"1551","2013-03-01",5.37
"1552","2013-03-04",5.37
"1553","2013-03-05",5.37
"1554","2013-03-06",5.3
"1555","2013-03-07",5.29
"1556","2013-03-08",5.3
"1557","2013-03-11",5.4
"1558","2013-03-12",5.4
"1559","2013-03-13",5.4
"1560","2013-03-14",5.51
"1561","2013-03-15",5.65
"1562","2013-03-18",5.46
"1563","2013-03-19",5.36
"1564","2013-03-20",5.47
"1565","2013-03-21",5.51
"1566","2013-03-22",5.46
"1567","2013-03-25",5.3
"1568","2013-03-26",5.41
"1569","2013-03-27",4.4
"1570","2013-03-28",4.61
"1571","2013-04-01",4.72
"1572","2013-04-02",4.79
"1573","2013-04-03",4.64
"1574","2013-04-04",4.66
"1575","2013-04-05",4.71
"1576","2013-04-08",4.62
"1577","2013-04-09",5
"1578","2013-04-10",5.05
"1579","2013-04-11",5.09
"1580","2013-04-12",5.07
"1581","2013-04-15",5.02
"1582","2013-04-16",5.02
"1583","2013-04-17",5.07
"1584","2013-04-18",5.05
"1585","2013-04-19",5.27
"1586","2013-04-22",5.13
"1587","2013-04-23",5.2
"1588","2013-04-24",5.26
"1589","2013-04-25",5.01
"1590","2013-04-26",5.15
"1591","2013-04-29",5.09
"1592","2013-04-30",5.02
"1593","2013-05-01",5.1
"1594","2013-05-02",5.23
"1595","2013-05-03",5.21
"1596","2013-05-06",5.15
"1597","2013-05-07",5.05
"1598","2013-05-08",5.14
"1599","2013-05-09",5.12
"1600","2013-05-10",5.21
"1601","2013-05-13",5.2
"1602","2013-05-14",5.07
"1603","2013-05-15",5.22
"1604","2013-05-16",5.22
"1605","2013-05-17",5.17
"1606","2013-05-20",5.16
"1607","2013-05-21",5.05
"1608","2013-05-22",5.12
"1609","2013-05-23",5.1
"1610","2013-05-24",5.1
"1611","2013-05-28",5.15
"1612","2013-05-29",5.1
"1613","2013-05-30",5.13
"1614","2013-05-31",5.08
"1615","2013-06-03",5
"1616","2013-06-04",5.13
"1617","2013-06-05",5.24
"1618","2013-06-06",5.25
"1619","2013-06-07",5.38
"1620","2013-06-10",5.61
"1621","2013-06-11",5.73
"1622","2013-06-12",5.79
"1623","2013-06-13",5.95
"1624","2013-06-14",6.33
"1625","2013-06-17",6.99
"1626","2013-06-18",6.74
"1627","2013-06-19",6.74
"1628","2013-06-20",6.67
"1629","2013-06-21",6.68
"1630","2013-06-24",6.65
"1631","2013-06-25",6.63
"1632","2013-06-26",6.68
"1633","2013-06-27",6.99
"1634","2013-06-28",7.35
"1635","2013-07-01",7.63
"1636","2013-07-02",7.54
"1637","2013-07-03",8
"1638","2013-07-05",7.25
"1639","2013-07-08",7.74
"1640","2013-07-09",7.74
"1641","2013-07-10",7.74
"1642","2013-07-11",7.18
"1643","2013-07-12",6.95
"1644","2013-07-15",6.69
"1645","2013-07-16",6.74
"1646","2013-07-17",6.96
"1647","2013-07-18",6.96
"1648","2013-07-19",6.95
"1649","2013-07-22",7.18
"1650","2013-07-23",7.1
"1651","2013-07-24",7.11
"1652","2013-07-25",6.87
"1653","2013-07-26",6.98
"1654","2013-07-29",7.49
"1655","2013-07-30",7.21
"1656","2013-07-31",7.27
"1657","2013-08-01",7
"1658","2013-08-02",7.02
"1659","2013-08-05",7.05
"1660","2013-08-06",7
"1661","2013-08-07",7.2
"1662","2013-08-08",7.5
"1663","2013-08-09",7.55
"1664","2013-08-12",7.44
"1665","2013-08-13",7.11
"1666","2013-08-14",7.05
"1667","2013-08-15",7.01
"1668","2013-08-16",7.13
"1669","2013-08-19",7.1
"1670","2013-08-20",6.98
"1671","2013-08-21",7
"1672","2013-08-22",7
"1673","2013-08-23",6.97
"1674","2013-08-26",6.99
"1675","2013-08-27",6.91
"1676","2013-08-28",7.02
"1677","2013-08-29",7.36
"1678","2013-08-30",6.99
"1679","2013-09-03",7.1
"1680","2013-09-04",7.35
"1681","2013-09-05",7.1
"1682","2013-09-06",7.08
"1683","2013-09-09",7.05
"1684","2013-09-10",7.2
"1685","2013-09-11",7.2
"1686","2013-09-12",7.11
"1687","2013-09-13",6.93
"1688","2013-09-16",7.13
"1689","2013-09-17",7.1
"1690","2013-09-18",7.15
"1691","2013-09-19",7.15
"1692","2013-09-20",7.13
"1693","2013-09-23",7.26
"1694","2013-09-24",7.31
"1695","2013-09-25",7.3
"1696","2013-09-26",7.16
"1697","2013-09-27",7.16
"1698","2013-09-30",7.1
"1699","2013-10-01",7.13
"1700","2013-10-02",7.28
"1701","2013-10-03",7.06
"1702","2013-10-04",7.2
"1703","2013-10-07",7.04
"1704","2013-10-08",7.05
"1705","2013-10-09",7.1
"1706","2013-10-10",7.13
"1707","2013-10-11",7.07
"1708","2013-10-14",7.06
"1709","2013-10-15",7.07
"1710","2013-10-16",7.12
"1711","2013-10-17",7.08
"1712","2013-10-18",7.09
"1713","2013-10-21",7.01
"1714","2013-10-22",7.03
"1715","2013-10-23",6.8
"1716","2013-10-24",7.04
"1717","2013-10-25",7
"1718","2013-10-28",7.05
"1719","2013-10-29",7.09
"1720","2013-10-30",7.04
"1721","2013-10-31",6.9
"1722","2013-11-01",6.9
"1723","2013-11-04",7
"1724","2013-11-05",6.7
"1725","2013-11-06",6.7
"1726","2013-11-07",5.72
"1727","2013-11-08",5.8
"1728","2013-11-11",5.75
"1729","2013-11-12",5.57
"1730","2013-11-13",5.77
"1731","2013-11-14",5.75
"1732","2013-11-15",5.62
"1733","2013-11-18",5.72
"1734","2013-11-19",5.57
"1735","2013-11-20",5.71
"1736","2013-11-21",5.66
"1737","2013-11-22",5.76
"1738","2013-11-25",5.99
"1739","2013-11-26",5.85
"1740","2013-11-27",5.85
"1741","2013-11-29",5.91
"1742","2013-12-02",5.51
"1743","2013-12-03",5.33
"1744","2013-12-04",5.1
"1745","2013-12-05",5.14
"1746","2013-12-06",5.08
"1747","2013-12-09",5.06
"1748","2013-12-10",5.06
"1749","2013-12-11",5.05
"1750","2013-12-12",5.06
"1751","2013-12-13",5.15
"1752","2013-12-16",4.89
"1753","2013-12-17",5.05
"1754","2013-12-18",5
"1755","2013-12-19",4.95
"1756","2013-12-20",4.78
"1757","2013-12-23",4.94
"1758","2013-12-24",4.99
"1759","2013-12-26",4.98
"1760","2013-12-27",4.9
"1761","2013-12-30",4.96
"1762","2013-12-31",4.95
"1763","2014-01-02",5.03
"1764","2014-01-03",5
"1765","2014-01-06",5.65
"1766","2014-01-07",5.42
"1767","2014-01-08",5.39
"1768","2014-01-09",5.61
"1769","2014-01-10",5.55
"1770","2014-01-13",5.68
"1771","2014-01-14",5.75
"1772","2014-01-15",5.79
"1773","2014-01-16",5.45
"1774","2014-01-17",5.49
"1775","2014-01-21",5.55
"1776","2014-01-22",5.25
"1777","2014-01-23",5.36
"1778","2014-01-24",5.25
"1779","2014-01-27",5.59
"1780","2014-01-28",5.36
"1781","2014-01-29",5.34
"1782","2014-01-30",5.3
"1783","2014-01-31",5.09
"1784","2014-02-03",5.3
"1785","2014-02-04",5.48
"1786","2014-02-05",5.42
"1787","2014-02-06",5.3
"1788","2014-02-07",5.3
"1789","2014-02-10",5.25
"1790","2014-02-11",5.25
"1791","2014-02-12",5.37
"1792","2014-02-13",5.41
"1793","2014-02-14",5.49
"1794","2014-02-18",5.53
"1795","2014-02-19",5.51
"1796","2014-02-20",5.6
"1797","2014-02-21",5.5
"1798","2014-02-24",5.45
"1799","2014-02-25",5.35
"1800","2014-02-26",5.29
"1801","2014-02-27",5
"1802","2014-02-28",5.18
"1803","2014-03-03",5.13
"1804","2014-03-04",5.15
"1805","2014-03-05",5.05
"1806","2014-03-06",5.05
"1807","2014-03-07",5
"1808","2014-03-10",5.1
"1809","2014-03-11",5.09
"1810","2014-03-12",5.07
"1811","2014-03-13",5.62
"1812","2014-03-14",5.32
"1813","2014-03-17",5.4
"1814","2014-03-18",5.35
"1815","2014-03-19",5.5
"1816","2014-03-20",5.49
"1817","2014-03-21",5.31
"1818","2014-03-24",5.31
"1819","2014-03-25",5.31
"1820","2014-03-26",5.21
"1821","2014-03-27",5.24
"1822","2014-03-28",5.23
"1823","2014-03-31",5.25
"1824","2014-04-01",5.26
"1825","2014-04-02",5.16
"1826","2014-04-03",5.11
"1827","2014-04-04",5.16
"1828","2014-04-07",5.1
"1829","2014-04-08",5.03
"1830","2014-04-09",5.19
"1831","2014-04-10",4.98
"1832","2014-04-11",4.98
"1833","2014-04-14",4.76
"1834","2014-04-15",4.95
"1835","2014-04-16",5.05
"1836","2014-04-17",4.85
"1837","2014-04-21",4.91
"1838","2014-04-22",4.87
"1839","2014-04-23",4.7
"1840","2014-04-24",4.74
"1841","2014-04-25",4.75
"1842","2014-04-28",4.78
"1843","2014-04-29",4.71
"1844","2014-04-30",4.66
"1845","2014-05-01",4.44
"1846","2014-05-02",4.3
"1847","2014-05-05",4.3
"1848","2014-05-06",4.41
"1849","2014-05-07",4.26
"1850","2014-05-08",4.25
"1851","2014-05-09",4.25
"1852","2014-05-12",4.22
"1853","2014-05-13",4.28
"1854","2014-05-14",4.25
"1855","2014-05-15",4.24
"1856","2014-05-16",4.25
"1857","2014-05-19",4.22
"1858","2014-05-20",4.25
"1859","2014-05-21",4.21
"1860","2014-05-22",4.23
"1861","2014-05-23",4.21
"1862","2014-05-27",4.14
"1863","2014-05-28",4.14
"1864","2014-05-29",4.25
"1865","2014-05-30",4.19
"1866","2014-06-02",4.1
"1867","2014-06-03",4.03
"1868","2014-06-04",4
"1869","2014-06-05",4.01
"1870","2014-06-06",3.9
"1871","2014-06-09",3.91
"1872","2014-06-10",3.83
"1873","2014-06-11",3.88
"1874","2014-06-12",3.84
"1875","2014-06-13",3.8
"1876","2014-06-16",3.8
"1877","2014-06-17",3.61
"1878","2014-06-18",3.63
"1879","2014-06-19",3.95
"1880","2014-06-20",3.84
"1881","2014-06-23",3.6
"1882","2014-06-24",3.66
"1883","2014-06-25",3.65
"1884","2014-06-26",3.55
"1885","2014-06-27",3.32
"1886","2014-06-30",3.3
"1887","2014-07-01",3.36
"1888","2014-07-02",3.35
"1889","2014-07-03",3.39
"1890","2014-07-07",3.33
"1891","2014-07-08",3.31
"1892","2014-07-09",3.3
"1893","2014-07-10",3.17
"1894","2014-07-11",3.2
"1895","2014-07-14",3.15
"1896","2014-07-15",3.17
"1897","2014-07-16",3.14
"1898","2014-07-17",3.21
"1899","2014-07-18",3.22
"1900","2014-07-21",3.08
"1901","2014-07-22",3.28
"1902","2014-07-23",3.09
"1903","2014-07-24",3.09
"1904","2014-07-25",3.09
"1905","2014-07-28",3.02
"1906","2014-07-29",3.08
"1907","2014-07-30",2.87
"1908","2014-07-31",2.54
"1909","2014-08-01",2.41
"1910","2014-08-04",2.28
"1911","2014-08-05",2.19
"1912","2014-08-06",2.19
"1913","2014-08-07",2.19
"1914","2014-08-08",2.18
"1915","2014-08-11",2.21
"1916","2014-08-12",2.22
"1917","2014-08-13",2.24
"1918","2014-08-14",2.17
"1919","2014-08-15",2.22
"1920","2014-08-18",2.25
"1921","2014-08-19",2.26
"1922","2014-08-20",2.21
"1923","2014-08-21",2.2
"1924","2014-08-22",2.23
"1925","2014-08-25",2.38
"1926","2014-08-26",3.4
"1927","2014-08-27",4.08
"1928","2014-08-28",3.78
"1929","2014-08-29",3.71
"1930","2014-09-02",6.67
"1931","2014-09-03",7.75
"1932","2014-09-04",6.86
"1933","2014-09-05",6.71
"1934","2014-09-08",6.41
"1935","2014-09-09",6.4
"1936","2014-09-10",5.58
"1937","2014-09-11",5.59
"1938","2014-09-12",5.25
"1939","2014-09-15",4.62
"1940","2014-09-16",4.81
