"","date","PLOW"
"1000","2014-04-24",17.51
"1001","2014-04-25",17.280001
"1002","2014-04-28",17.200001
"1003","2014-04-29",16.809999
"1004","2014-04-30",16.870001
"1005","2014-05-01",17.02
"1006","2014-05-02",16.83
"1007","2014-05-05",16.92
"1008","2014-05-06",16.870001
"1009","2014-05-07",17.1
"1010","2014-05-08",16.9
"1011","2014-05-09",17.07
"1012","2014-05-12",17.74
"1013","2014-05-13",17.68
"1014","2014-05-14",17.35
"1015","2014-05-15",17.42
"1016","2014-05-16",17.26
"1017","2014-05-19",17.440001
"1018","2014-05-20",17.290001
"1019","2014-05-21",17.290001
"1020","2014-05-22",17.26
"1021","2014-05-23",17.41
"1022","2014-05-27",17.790001
"1023","2014-05-28",17.790001
"1024","2014-05-29",17.58
"1025","2014-05-30",17.469999
"1026","2014-06-02",17.459999
"1027","2014-06-03",17.32
"1028","2014-06-04",17.35
"1029","2014-06-05",17.860001
"1030","2014-06-06",17.969999
"1031","2014-06-09",17.91
"1032","2014-06-10",18.23
"1033","2014-06-11",17.99
"1034","2014-06-12",17.41
"1035","2014-06-13",17.290001
"1036","2014-06-16",17.16
"1037","2014-06-17",17.24
"1038","2014-06-18",17.34
"1039","2014-06-19",17.379999
"1040","2014-06-20",17.620001
"1041","2014-06-23",17.469999
"1042","2014-06-24",17.35
"1043","2014-06-25",17.59
"1044","2014-06-26",17.700001
"1045","2014-06-27",17.74
"1046","2014-06-30",17.620001
"1047","2014-07-01",18
"1048","2014-07-02",18.15
"1049","2014-07-03",18.57
"1050","2014-07-07",18.790001
"1051","2014-07-08",18.65
"1052","2014-07-09",18.459999
"1053","2014-07-10",18.129999
"1054","2014-07-11",18.08
"1055","2014-07-14",18.24
"1056","2014-07-15",17.870001
"1057","2014-07-16",17.719999
"1058","2014-07-17",17.450001
"1059","2014-07-18",17.860001
"1060","2014-07-21",17.629999
"1061","2014-07-22",17.870001
"1062","2014-07-23",17.65
"1063","2014-07-24",17.5
"1064","2014-07-25",17.27
"1065","2014-07-28",17.15
"1066","2014-07-29",17.040001
"1067","2014-07-30",17.08
"1068","2014-07-31",16.700001
"1069","2014-08-01",16.84
"1070","2014-08-04",17.07
"1071","2014-08-05",18.030001
"1072","2014-08-06",18.16
"1073","2014-08-07",18.57
"1074","2014-08-08",18.76
"1075","2014-08-11",18.85
"1076","2014-08-12",18.889999
"1077","2014-08-13",18.870001
"1078","2014-08-14",18.889999
"1079","2014-08-15",19
"1080","2014-08-18",19.440001
"1081","2014-08-19",19.469999
"1082","2014-08-20",19.4
"1083","2014-08-21",19.34
"1084","2014-08-22",19.34
"1085","2014-08-25",19.5
"1086","2014-08-26",19.540001
"1087","2014-08-27",19.85
"1088","2014-08-28",19.780001
"1089","2014-08-29",19.940001
"1090","2014-09-02",20.18
"1091","2014-09-03",20.18
"1092","2014-09-04",20.450001
"1093","2014-09-05",20.52
"1094","2014-09-08",20.629999
"1095","2014-09-09",20.690001
"1096","2014-09-10",20.74
"1097","2014-09-11",21.09
"1098","2014-09-12",20.889999
"1099","2014-09-15",19.26
"1100","2014-09-16",19.129999
"1101","2014-09-17",19.43
"1102","2014-09-18",19.43
"1103","2014-09-19",18.969999
"1104","2014-09-22",18.84
"1105","2014-09-23",18.610001
"1106","2014-09-24",18.6
"1107","2014-09-25",18.26
"1108","2014-09-26",18.49
"1109","2014-09-29",18.719999
"1110","2014-09-30",19.5
"1111","2014-10-01",19.450001
"1112","2014-10-02",19.389999
"1113","2014-10-03",19.309999
"1114","2014-10-06",19.1
"1115","2014-10-07",18.719999
"1116","2014-10-08",18.969999
"1117","2014-10-09",18.67
"1118","2014-10-10",18.540001
"1119","2014-10-13",18.860001
"1120","2014-10-14",19.469999
"1121","2014-10-15",19.530001
"1122","2014-10-16",19.9
"1123","2014-10-17",19.68
"1124","2014-10-20",19.959999
"1125","2014-10-21",20.25
"1126","2014-10-22",20.059999
"1127","2014-10-23",20.32
"1128","2014-10-24",20.469999
"1129","2014-10-27",20.440001
"1130","2014-10-28",20.99
"1131","2014-10-29",21.02
"1132","2014-10-30",20.549999
"1133","2014-10-31",20.73
"1134","2014-11-03",20.959999
"1135","2014-11-04",21
"1136","2014-11-05",19.99
"1137","2014-11-06",20.76
"1138","2014-11-07",22.030001
"1139","2014-11-10",23.34
"1140","2014-11-11",22.969999
"1141","2014-11-12",23.66
"1142","2014-11-13",22.959999
"1143","2014-11-14",23.18
"1144","2014-11-17",22.9
"1145","2014-11-18",22.99
"1146","2014-11-19",22.790001
"1147","2014-11-20",23
"1148","2014-11-21",22.9
"1149","2014-11-24",22.889999
"1150","2014-11-25",24.809999
"1151","2014-11-26",24
"1152","2014-11-28",23.030001
"1153","2014-12-01",22.360001
"1154","2014-12-02",22.83
"1155","2014-12-03",23.799999
"1156","2014-12-04",23.83
"1157","2014-12-05",24.040001
"1158","2014-12-08",23.540001
"1159","2014-12-09",23.860001
"1160","2014-12-10",21.98
"1161","2014-12-11",21.35
"1162","2014-12-12",20.370001
"1163","2014-12-15",21.18
"1164","2014-12-16",21.120001
"1165","2014-12-17",21.129999
"1166","2014-12-18",21.73
"1167","2014-12-19",21.92
"1168","2014-12-22",22.27
"1169","2014-12-23",21.91
"1170","2014-12-24",21.709999
"1171","2014-12-26",22.139999
"1172","2014-12-29",22.280001
"1173","2014-12-30",21.809999
"1174","2014-12-31",21.43
"1175","2015-01-02",21.34
"1176","2015-01-05",21.129999
"1177","2015-01-06",20.440001
"1178","2015-01-07",20.110001
"1179","2015-01-08",20.48
"1180","2015-01-09",20.15
"1181","2015-01-12",19.299999
"1182","2015-01-13",19.58
"1183","2015-01-14",19.469999
"1184","2015-01-15",19.42
"1185","2015-01-16",19.799999
"1186","2015-01-20",19.799999
"1187","2015-01-21",19.67
"1188","2015-01-22",20.41
"1189","2015-01-23",20.059999
"1190","2015-01-26",20.620001
"1191","2015-01-27",20.540001
"1192","2015-01-28",20.620001
"1193","2015-01-29",21.32
"1194","2015-01-30",20.190001
"1195","2015-02-02",20.690001
"1196","2015-02-03",21.469999
"1197","2015-02-04",21.049999
"1198","2015-02-05",21.610001
"1199","2015-02-06",22.01
"1200","2015-02-09",21.57
"1201","2015-02-10",21.65
"1202","2015-02-11",21.84
"1203","2015-02-12",21.58
"1204","2015-02-13",21.9
"1205","2015-02-17",22.35
"1206","2015-02-18",22.860001
"1207","2015-02-19",22.139999
"1208","2015-02-20",21.93
"1209","2015-02-23",21.91
"1210","2015-02-24",22.190001
"1211","2015-02-25",22.219999
"1212","2015-02-26",22.709999
"1213","2015-02-27",22.530001
"1214","2015-03-02",22.719999
"1215","2015-03-03",22.629999
"1216","2015-03-04",22.639999
"1217","2015-03-05",23.030001
"1218","2015-03-06",22.459999
"1219","2015-03-09",22.75
"1220","2015-03-10",22.540001
"1221","2015-03-11",23.780001
"1222","2015-03-12",21.540001
"1223","2015-03-13",22.74
"1224","2015-03-16",22.83
"1225","2015-03-17",23.08
"1226","2015-03-18",23.16
"1227","2015-03-19",22.59
"1228","2015-03-20",22.67
"1229","2015-03-23",22.459999
"1230","2015-03-24",22.49
"1231","2015-03-25",21.879999
"1232","2015-03-26",22.370001
"1233","2015-03-27",22.4
"1234","2015-03-30",22.99
"1235","2015-03-31",22.84
"1236","2015-04-01",22.98
"1237","2015-04-02",22.879999
"1238","2015-04-06",22.959999
"1239","2015-04-07",22.559999
"1240","2015-04-08",23.040001
"1241","2015-04-09",22.969999
"1242","2015-04-10",22.74
"1243","2015-04-13",22.74
"1244","2015-04-14",22.709999
"1245","2015-04-15",22.9
"1246","2015-04-16",22.969999
"1247","2015-04-17",22.34
"1248","2015-04-20",22.83
"1249","2015-04-21",22.950001
"1250","2015-04-22",22.780001
"1251","2015-04-23",22.6
"1252","2015-04-24",22.67
"1253","2015-04-27",22.41
"1254","2015-04-28",22.440001
"1255","2015-04-29",22.27
"1256","2015-04-30",21.75
"1257","2015-05-01",22.309999
"1258","2015-05-04",22.139999
"1259","2015-05-05",21.290001
"1260","2015-05-06",21.719999
"1261","2015-05-07",21.299999
"1262","2015-05-08",21.440001
"1263","2015-05-11",21.43
"1264","2015-05-12",21.01
"1265","2015-05-13",21.290001
"1266","2015-05-14",21.35
"1267","2015-05-15",20.950001
"1268","2015-05-18",20.940001
"1269","2015-05-19",20.91
"1270","2015-05-20",21
"1271","2015-05-21",20.809999
"1272","2015-05-22",20.73
"1273","2015-05-26",20.459999
"1274","2015-05-27",20.65
"1275","2015-05-28",20.49
"1276","2015-05-29",20.299999
"1277","2015-06-01",20.559999
"1278","2015-06-02",20.74
"1279","2015-06-03",21.01
"1280","2015-06-04",20.950001
"1281","2015-06-05",21.15
"1282","2015-06-08",21.15
"1283","2015-06-09",21.1
"1284","2015-06-10",21.549999
"1285","2015-06-11",21.59
"1286","2015-06-12",21.52
"1287","2015-06-15",21.450001
"1288","2015-06-16",21.290001
"1289","2015-06-17",21.120001
"1290","2015-06-18",21.77
"1291","2015-06-19",21.73
"1292","2015-06-22",21.75
"1293","2015-06-23",21.84
"1294","2015-06-24",21.700001
"1295","2015-06-25",21.49
"1296","2015-06-26",21.459999
"1297","2015-06-29",20.889999
"1298","2015-06-30",21.48
"1299","2015-07-01",20.809999
"1300","2015-07-02",20.959999
"1301","2015-07-06",20.870001
"1302","2015-07-07",20.790001
"1303","2015-07-08",20.379999
"1304","2015-07-09",20.610001
"1305","2015-07-10",20.83
"1306","2015-07-13",21.27
"1307","2015-07-14",21
"1308","2015-07-15",20.66
"1309","2015-07-16",20.559999
"1310","2015-07-17",20.719999
"1311","2015-07-20",20.41
"1312","2015-07-21",20.559999
"1313","2015-07-22",20.41
"1314","2015-07-23",20.309999
"1315","2015-07-24",20.200001
"1316","2015-07-27",20.16
"1317","2015-07-28",20.26
"1318","2015-07-29",20.309999
"1319","2015-07-30",20.43
"1320","2015-07-31",20.52
"1321","2015-08-03",20.76
"1322","2015-08-04",23.360001
"1323","2015-08-05",22.68
"1324","2015-08-06",22.82
"1325","2015-08-07",22.700001
"1326","2015-08-10",22.879999
"1327","2015-08-11",22.58
"1328","2015-08-12",22.120001
"1329","2015-08-13",22.52
"1330","2015-08-14",22.969999
"1331","2015-08-17",23.07
"1332","2015-08-18",22.870001
"1333","2015-08-19",22.809999
"1334","2015-08-20",22.389999
"1335","2015-08-21",22.110001
"1336","2015-08-24",21.15
"1337","2015-08-25",20.85
"1338","2015-08-26",21.42
"1339","2015-08-27",21.41
"1340","2015-08-28",21.65
"1341","2015-08-31",22.219999
"1342","2015-09-01",21.25
"1343","2015-09-02",21.43
"1344","2015-09-03",21.549999
"1345","2015-09-04",21.49
"1346","2015-09-08",21.540001
"1347","2015-09-09",21.129999
"1348","2015-09-10",21.43
"1349","2015-09-11",21.549999
"1350","2015-09-14",21.059999
"1351","2015-09-15",21.42
"1352","2015-09-16",21.370001
"1353","2015-09-17",21.299999
"1354","2015-09-18",21.110001
"1355","2015-09-21",20.99
"1356","2015-09-22",20.639999
"1357","2015-09-23",20.49
"1358","2015-09-24",20.209999
"1359","2015-09-25",20.08
"1360","2015-09-28",19.879999
"1361","2015-09-29",19.67
"1362","2015-09-30",19.860001
"1363","2015-10-01",19.74
"1364","2015-10-02",19.940001
"1365","2015-10-05",20.969999
"1366","2015-10-06",21.139999
"1367","2015-10-07",21.6
"1368","2015-10-08",21.9
"1369","2015-10-09",22.02
"1370","2015-10-12",21.879999
"1371","2015-10-13",21.51
"1372","2015-10-14",21.049999
"1373","2015-10-15",21.4
"1374","2015-10-16",21.040001
"1375","2015-10-19",20.719999
"1376","2015-10-20",20.73
"1377","2015-10-21",20.790001
"1378","2015-10-22",20.99
"1379","2015-10-23",21.719999
"1380","2015-10-26",21.389999
"1381","2015-10-27",21.17
"1382","2015-10-28",22.049999
"1383","2015-10-29",21.85
"1384","2015-10-30",21.940001
"1385","2015-11-02",22.639999
"1386","2015-11-03",23.549999
"1387","2015-11-04",22.309999
"1388","2015-11-05",22.32
"1389","2015-11-06",22.23
"1390","2015-11-09",21.91
"1391","2015-11-10",21.75
"1392","2015-11-11",22.16
"1393","2015-11-12",22
"1394","2015-11-13",21.9
"1395","2015-11-16",22.18
"1396","2015-11-17",21.870001
"1397","2015-11-18",22.209999
"1398","2015-11-19",22.65
"1399","2015-11-20",22.549999
"1400","2015-11-23",22.889999
"1401","2015-11-24",23.32
"1402","2015-11-25",23.26
"1403","2015-11-27",23.049999
"1404","2015-11-30",23.26
"1405","2015-12-01",23.27
"1406","2015-12-02",23.33
"1407","2015-12-03",22.629999
"1408","2015-12-04",23.040001
"1409","2015-12-07",22.66
"1410","2015-12-08",22.82
"1411","2015-12-09",22.68
"1412","2015-12-10",22.57
"1413","2015-12-11",22.049999
"1414","2015-12-14",21.58
"1415","2015-12-15",21.559999
"1416","2015-12-16",21.950001
"1417","2015-12-17",21.41
"1418","2015-12-18",21.02
"1419","2015-12-21",20.85
"1420","2015-12-22",21.389999
"1421","2015-12-23",21.530001
"1422","2015-12-24",21.459999
"1423","2015-12-28",21.5
"1424","2015-12-29",21.780001
"1425","2015-12-30",21.719999
"1426","2015-12-31",21.07
"1427","2016-01-04",19.91
"1428","2016-01-05",19.93
"1429","2016-01-06",19.91
"1430","2016-01-07",19.440001
"1431","2016-01-08",18.469999
"1432","2016-01-11",18.360001
"1433","2016-01-12",18.200001
"1434","2016-01-13",17.629999
"1435","2016-01-14",17.85
"1436","2016-01-15",17.48
"1437","2016-01-19",17.43
"1438","2016-01-20",17.629999
"1439","2016-01-21",17.76
"1440","2016-01-22",18.07
"1441","2016-01-25",17.860001
"1442","2016-01-26",18.73
"1443","2016-01-27",18.85
"1444","2016-01-28",19.34
"1445","2016-01-29",19.860001
"1446","2016-02-01",19.440001
"1447","2016-02-02",19.25
"1448","2016-02-03",19.32
"1449","2016-02-04",19.459999
"1450","2016-02-05",19.15
"1451","2016-02-08",19.32
"1452","2016-02-09",19.059999
"1453","2016-02-10",19.07
"1454","2016-02-11",18.969999
"1455","2016-02-12",19.43
"1456","2016-02-16",19.110001
"1457","2016-02-17",19.51
"1458","2016-02-18",19.52
"1459","2016-02-19",19.49
"1460","2016-02-22",19.57
"1461","2016-02-23",19.389999
"1462","2016-02-24",19.74
"1463","2016-02-25",19.799999
"1464","2016-02-26",19.73
"1465","2016-02-29",19.559999
"1466","2016-03-01",19.879999
"1467","2016-03-02",19.870001
"1468","2016-03-03",20.879999
"1469","2016-03-04",21.040001
"1470","2016-03-07",21.610001
"1471","2016-03-08",21.950001
"1472","2016-03-09",21.57
"1473","2016-03-10",21.67
"1474","2016-03-11",22.25
"1475","2016-03-14",22.52
"1476","2016-03-15",22.389999
"1477","2016-03-16",22.57
"1478","2016-03-17",23.02
"1479","2016-03-18",22.950001
"1480","2016-03-21",22.700001
"1481","2016-03-22",22.440001
"1482","2016-03-23",22.27
"1483","2016-03-24",22.4
"1484","2016-03-28",22.440001
"1485","2016-03-29",22.85
"1486","2016-03-30",23.17
"1487","2016-03-31",22.91
"1488","2016-04-01",23.02
"1489","2016-04-04",22.459999
"1490","2016-04-05",22.33
"1491","2016-04-06",22.4
"1492","2016-04-07",22.18
"1493","2016-04-08",22.370001
"1494","2016-04-11",22.190001
"1495","2016-04-12",22.459999
"1496","2016-04-13",22.76
"1497","2016-04-14",22.68
"1498","2016-04-15",22.67
"1499","2016-04-18",23.18
"1500","2016-04-19",23.209999
"1501","2016-04-20",22.91
"1502","2016-04-21",22.799999
"1503","2016-04-22",23.139999
"1504","2016-04-25",22.719999
"1505","2016-04-26",23.26
"1506","2016-04-27",23.17
"1507","2016-04-28",23.110001
"1508","2016-04-29",22.91
"1509","2016-05-02",22.629999
"1510","2016-05-03",22.27
"1511","2016-05-04",22.42
"1512","2016-05-05",22.190001
"1513","2016-05-06",22.42
"1514","2016-05-09",21.870001
"1515","2016-05-10",21.35
"1516","2016-05-11",21.43
"1517","2016-05-12",21.51
"1518","2016-05-13",21.33
"1519","2016-05-16",21.440001
"1520","2016-05-17",20.48
"1521","2016-05-18",20.75
"1522","2016-05-19",20.18
"1523","2016-05-20",20.09
"1524","2016-05-23",20.030001
"1525","2016-05-24",21.84
"1526","2016-05-25",21.799999
"1527","2016-05-26",21.549999
"1528","2016-05-27",21.74
"1529","2016-05-31",21.719999
"1530","2016-06-01",21.48
"1531","2016-06-02",21.620001
"1532","2016-06-03",21.6
"1533","2016-06-06",21.879999
"1534","2016-06-07",21.92
"1535","2016-06-08",22.1
"1536","2016-06-09",22.139999
"1537","2016-06-10",22.110001
"1538","2016-06-13",21.91
"1539","2016-06-14",22.040001
"1540","2016-06-15",22.09
"1541","2016-06-16",22.879999
"1542","2016-06-17",23.379999
"1543","2016-06-20",24.01
"1544","2016-06-21",24.17
"1545","2016-06-22",24.559999
"1546","2016-06-23",24.98
"1547","2016-06-24",24.809999
"1548","2016-06-27",24.09
"1549","2016-06-28",24.629999
"1550","2016-06-29",24.959999
"1551","2016-06-30",25.73
"1552","2016-07-01",25.59
"1553","2016-07-05",25.34
"1554","2016-07-06",24.879999
"1555","2016-07-07",25.15
"1556","2016-07-08",25.58
"1557","2016-07-11",25.799999
"1558","2016-07-12",26.129999
"1559","2016-07-13",25.940001
"1560","2016-07-14",25.959999
"1561","2016-07-15",26.120001
"1562","2016-07-18",26.139999
"1563","2016-07-19",25.99
"1564","2016-07-20",26.200001
"1565","2016-07-21",26.17
"1566","2016-07-22",26.209999
"1567","2016-07-25",26.110001
"1568","2016-07-26",26.4
"1569","2016-07-27",26.93
"1570","2016-07-28",26.799999
"1571","2016-07-29",26.799999
"1572","2016-08-01",27.01
"1573","2016-08-02",31.49
"1574","2016-08-03",31.85
"1575","2016-08-04",31.07
"1576","2016-08-05",31.83
"1577","2016-08-08",31.870001
"1578","2016-08-09",31.83
"1579","2016-08-10",32.029999
"1580","2016-08-11",32.259998
"1581","2016-08-12",31.889999
"1582","2016-08-15",32.060001
"1583","2016-08-16",31.860001
"1584","2016-08-17",32.389999
"1585","2016-08-18",31.879999
"1586","2016-08-19",32.34
"1587","2016-08-22",32.110001
"1588","2016-08-23",32.540001
"1589","2016-08-24",32.540001
"1590","2016-08-25",32.349998
"1591","2016-08-26",32.220001
"1592","2016-08-29",32.279999
"1593","2016-08-30",32.27
"1594","2016-08-31",32.080002
"1595","2016-09-01",32.130001
"1596","2016-09-02",32.349998
"1597","2016-09-06",32.189999
"1598","2016-09-07",32.25
"1599","2016-09-08",32.209999
"1600","2016-09-09",31.02
"1601","2016-09-12",31.870001
"1602","2016-09-13",31.52
"1603","2016-09-14",31.02
"1604","2016-09-15",31.25
"1605","2016-09-16",31.299999
"1606","2016-09-19",31.370001
"1607","2016-09-20",31.27
"1608","2016-09-21",31.66
"1609","2016-09-22",31.83
"1610","2016-09-23",31.360001
"1611","2016-09-26",31
"1612","2016-09-27",31.209999
"1613","2016-09-28",31.75
"1614","2016-09-29",31.68
"1615","2016-09-30",31.940001
"1616","2016-10-03",31.65
"1617","2016-10-04",31.83
"1618","2016-10-05",32.110001
"1619","2016-10-06",32.259998
"1620","2016-10-07",31.91
"1621","2016-10-10",31.719999
"1622","2016-10-11",31.17
"1623","2016-10-12",31.57
"1624","2016-10-13",31.52
"1625","2016-10-14",31.82
"1626","2016-10-17",32.25
"1627","2016-10-18",32.049999
"1628","2016-10-19",32.299999
"1629","2016-10-20",32.650002
"1630","2016-10-21",32.5
"1631","2016-10-24",33.200001
"1632","2016-10-25",32.900002
"1633","2016-10-26",32.299999
"1634","2016-10-27",31.700001
"1635","2016-10-28",31.6
"1636","2016-10-31",32.099998
"1637","2016-11-01",26.5
"1638","2016-11-02",26.549999
"1639","2016-11-03",25.9
"1640","2016-11-04",26.5
"1641","2016-11-07",27.4
"1642","2016-11-08",27.4
"1643","2016-11-09",28.6
"1644","2016-11-10",29.5
"1645","2016-11-11",30.9
"1646","2016-11-14",31.049999
"1647","2016-11-15",31.65
"1648","2016-11-16",31.25
"1649","2016-11-17",32.049999
"1650","2016-11-18",31.450001
"1651","2016-11-21",31.200001
"1652","2016-11-22",32.099998
"1653","2016-11-23",32
"1654","2016-11-25",32.450001
"1655","2016-11-28",31.6
"1656","2016-11-29",31.6
"1657","2016-11-30",31.950001
"1658","2016-12-01",32.299999
"1659","2016-12-02",31.85
"1660","2016-12-05",32.349998
"1661","2016-12-06",32.599998
"1662","2016-12-07",32.75
"1663","2016-12-08",32.950001
"1664","2016-12-09",33.400002
"1665","2016-12-12",33.450001
"1666","2016-12-13",33.299999
"1667","2016-12-14",32.799999
"1668","2016-12-15",33.099998
"1669","2016-12-16",33.900002
"1670","2016-12-19",33.700001
"1671","2016-12-20",34.299999
"1672","2016-12-21",33.700001
"1673","2016-12-22",33.450001
"1674","2016-12-23",33.75
"1675","2016-12-27",34.099998
"1676","2016-12-28",34.299999
"1677","2016-12-29",34
"1678","2016-12-30",33.650002
"1679","2017-01-03",34.099998
"1680","2017-01-04",33.950001
"1681","2017-01-05",33.049999
"1682","2017-01-06",32.849998
"1683","2017-01-09",32.349998
"1684","2017-01-10",32.799999
"1685","2017-01-11",32.950001
"1686","2017-01-12",32.599998
"1687","2017-01-13",33
"1688","2017-01-17",31.75
"1689","2017-01-18",31.85
"1690","2017-01-19",31.75
"1691","2017-01-20",32.049999
"1692","2017-01-23",32.150002
"1693","2017-01-24",34.599998
"1694","2017-01-25",35.400002
"1695","2017-01-26",34.900002
"1696","2017-01-27",35
"1697","2017-01-30",33.75
"1698","2017-01-31",33.799999
"1699","2017-02-01",33.799999
"1700","2017-02-02",33.599998
"1701","2017-02-03",34.099998
"1702","2017-02-06",33.900002
"1703","2017-02-07",33.549999
"1704","2017-02-08",33.349998
"1705","2017-02-09",33.700001
"1706","2017-02-10",34.099998
"1707","2017-02-13",34.049999
"1708","2017-02-14",34
"1709","2017-02-15",34.549999
"1710","2017-02-16",34.049999
"1711","2017-02-17",33.700001
"1712","2017-02-21",33.75
"1713","2017-02-22",33.900002
"1714","2017-02-23",33
"1715","2017-02-24",33.099998
"1716","2017-02-27",34.400002
"1717","2017-02-28",33.349998
"1718","2017-03-01",34.799999
"1719","2017-03-02",33.599998
"1720","2017-03-03",33.049999
"1721","2017-03-06",32.75
"1722","2017-03-07",32.450001
"1723","2017-03-08",31.25
"1724","2017-03-09",30.450001
"1725","2017-03-10",30.049999
"1726","2017-03-13",29.1
"1727","2017-03-14",29.75
"1728","2017-03-15",30.25
"1729","2017-03-16",29.6
"1730","2017-03-17",29.4
"1731","2017-03-20",28.65
"1732","2017-03-21",29.049999
"1733","2017-03-22",29.049999
"1734","2017-03-23",29.75
"1735","2017-03-24",29.85
"1736","2017-03-27",30.1
"1737","2017-03-28",30.4
"1738","2017-03-29",30.549999
"1739","2017-03-30",30.799999
"1740","2017-03-31",30.65
"1741","2017-04-03",30.6
"1742","2017-04-04",30.65
"1743","2017-04-05",30.6
"1744","2017-04-06",30.799999
"1745","2017-04-07",30.950001
"1746","2017-04-10",30.799999
"1747","2017-04-11",31.049999
"1748","2017-04-12",30.85
"1749","2017-04-13",30.75
"1750","2017-04-17",30.85
"1751","2017-04-18",30.85
"1752","2017-04-19",31
"1753","2017-04-20",31.25
"1754","2017-04-21",31.450001
"1755","2017-04-24",32.150002
"1756","2017-04-25",33.150002
"1757","2017-04-26",32.849998
"1758","2017-04-27",32.650002
"1759","2017-04-28",31.9
"1760","2017-05-01",32
"1761","2017-05-02",32.049999
"1762","2017-05-03",32.25
"1763","2017-05-04",31.9
"1764","2017-05-05",31.799999
"1765","2017-05-08",31.700001
"1766","2017-05-09",30.15
"1767","2017-05-10",29.6
"1768","2017-05-11",30.299999
"1769","2017-05-12",29.15
"1770","2017-05-15",29.4
"1771","2017-05-16",30.4
"1772","2017-05-17",29.25
"1773","2017-05-18",28.9
"1774","2017-05-19",29.200001
"1775","2017-05-22",28.799999
"1776","2017-05-23",28.950001
"1777","2017-05-24",29
"1778","2017-05-25",29.25
"1779","2017-05-26",29.15
"1780","2017-05-30",29.299999
"1781","2017-05-31",30.450001
"1782","2017-06-01",30.549999
"1783","2017-06-02",31.1
"1784","2017-06-05",30.35
"1785","2017-06-06",30.35
"1786","2017-06-07",30.5
"1787","2017-06-08",31.15
"1788","2017-06-09",32
"1789","2017-06-12",31.75
"1790","2017-06-13",31.35
"1791","2017-06-14",31.049999
"1792","2017-06-15",30.799999
"1793","2017-06-16",30.5
"1794","2017-06-19",30.799999
"1795","2017-06-20",30.799999
"1796","2017-06-21",30.950001
"1797","2017-06-22",30.799999
"1798","2017-06-23",31.299999
"1799","2017-06-26",31.65
"1800","2017-06-27",31.6
"1801","2017-06-28",32.599998
"1802","2017-06-29",32.599998
"1803","2017-06-30",32.900002
"1804","2017-07-03",32.650002
"1805","2017-07-05",32.150002
"1806","2017-07-06",31.450001
"1807","2017-07-07",31.85
"1808","2017-07-10",31.450001
"1809","2017-07-11",31.5
"1810","2017-07-12",31.950001
"1811","2017-07-13",31.299999
"1812","2017-07-14",31.299999
"1813","2017-07-17",31.299999
"1814","2017-07-18",31.200001
"1815","2017-07-19",32
"1816","2017-07-20",32
"1817","2017-07-21",31.6
"1818","2017-07-24",32.150002
"1819","2017-07-25",33.5
"1820","2017-07-26",31.75
"1821","2017-07-27",31.200001
"1822","2017-07-28",31.75
"1823","2017-07-31",31.799999
"1824","2017-08-01",31.6
"1825","2017-08-02",31.9
"1826","2017-08-03",30.85
"1827","2017-08-04",30.85
"1828","2017-08-07",30.549999
"1829","2017-08-08",34.400002
"1830","2017-08-09",34.150002
"1831","2017-08-10",34
"1832","2017-08-11",33.799999
"1833","2017-08-14",34.299999
"1834","2017-08-15",34.099998
"1835","2017-08-16",33.700001
"1836","2017-08-17",33.349998
"1837","2017-08-18",33.450001
"1838","2017-08-21",34.200001
"1839","2017-08-22",34.75
"1840","2017-08-23",34.700001
"1841","2017-08-24",34.75
"1842","2017-08-25",34.849998
"1843","2017-08-28",35.150002
"1844","2017-08-29",35.049999
"1845","2017-08-30",35.049999
"1846","2017-08-31",34.900002
"1847","2017-09-01",35.349998
"1848","2017-09-05",35.200001
"1849","2017-09-06",35.299999
"1850","2017-09-07",34.849998
"1851","2017-09-08",34.75
"1852","2017-09-11",35.400002
"1853","2017-09-12",35.799999
"1854","2017-09-13",35.75
"1855","2017-09-14",35.700001
"1856","2017-09-15",36.450001
"1857","2017-09-18",37.25
"1858","2017-09-19",37.299999
"1859","2017-09-20",37.849998
"1860","2017-09-21",38.049999
"1861","2017-09-22",38.049999
"1862","2017-09-25",38.599998
"1863","2017-09-26",38.799999
"1864","2017-09-27",39.950001
"1865","2017-09-28",39.849998
"1866","2017-09-29",39.400002
"1867","2017-10-02",40.099998
"1868","2017-10-03",40.950001
"1869","2017-10-04",40.700001
"1870","2017-10-05",40.5
"1871","2017-10-06",41
"1872","2017-10-09",40.299999
"1873","2017-10-10",40.150002
"1874","2017-10-11",40.150002
"1875","2017-10-12",39.900002
"1876","2017-10-13",40.049999
"1877","2017-10-16",40.200001
"1878","2017-10-17",39.900002
"1879","2017-10-18",40.5
"1880","2017-10-19",40.849998
"1881","2017-10-20",41.849998
"1882","2017-10-23",41.25
"1883","2017-10-24",41.950001
"1884","2017-10-25",41.849998
"1885","2017-10-26",42
"1886","2017-10-27",42.5
"1887","2017-10-30",41.849998
"1888","2017-10-31",41.950001
"1889","2017-11-01",41.599998
"1890","2017-11-02",42.099998
"1891","2017-11-03",42
"1892","2017-11-06",42.150002
"1893","2017-11-07",40.700001
"1894","2017-11-08",40.200001
"1895","2017-11-09",39.400002
"1896","2017-11-10",39.799999
"1897","2017-11-13",39.799999
"1898","2017-11-14",40.200001
"1899","2017-11-15",39.450001
"1900","2017-11-16",40
"1901","2017-11-17",39.950001
"1902","2017-11-20",40.200001
"1903","2017-11-21",41.549999
