"","date","TEDU"
"997","2018-03-19",11.83
"998","2018-03-20",11.96
"999","2018-03-21",11.8
"1000","2018-03-22",11.59
"1001","2018-03-23",11.06
"1002","2018-03-26",11.01
"1003","2018-03-27",10.89
"1004","2018-03-28",11
"1005","2018-03-29",11.22
"1006","2018-04-02",11.07
"1007","2018-04-03",11.02
"1008","2018-04-04",11.54
"1009","2018-04-05",11.23
"1010","2018-04-06",11
"1011","2018-04-09",10.87
"1012","2018-04-10",11
"1013","2018-04-11",11.26
"1014","2018-04-12",11.14
"1015","2018-04-13",10.95
"1016","2018-04-16",10.72
"1017","2018-04-17",10.72
"1018","2018-04-18",10.76
"1019","2018-04-19",10.68
"1020","2018-04-20",10.72
"1021","2018-04-23",10.48
"1022","2018-04-24",10.53
"1023","2018-04-25",9.95
"1024","2018-04-26",10.09
"1025","2018-04-27",10.01
"1026","2018-04-30",10.11
"1027","2018-05-01",10.13
"1028","2018-05-02",10.19
"1029","2018-05-03",9.99
"1030","2018-05-04",10.01
"1031","2018-05-07",10.36
"1032","2018-05-08",10.34
"1033","2018-05-09",9.83
"1034","2018-05-10",10.09
"1035","2018-05-11",10.11
"1036","2018-05-14",10.02
"1037","2018-05-15",10.06
"1038","2018-05-16",9.96
"1039","2018-05-17",9.85
"1040","2018-05-18",9.58
"1041","2018-05-21",9.4
"1042","2018-05-22",9.49
"1043","2018-05-23",9.6
"1044","2018-05-24",9.69
"1045","2018-05-25",9.61
"1046","2018-05-29",9.54
"1047","2018-05-30",9.52
"1048","2018-05-31",9.61
"1049","2018-06-01",9.66
"1050","2018-06-04",9.49
"1051","2018-06-05",7.39
"1052","2018-06-06",7.45
"1053","2018-06-07",7.41
"1054","2018-06-08",7.81
"1055","2018-06-11",7.97
"1056","2018-06-12",8.01
"1057","2018-06-13",7.73
"1058","2018-06-14",7.51
"1059","2018-06-15",7.29
"1060","2018-06-18",7.98
"1061","2018-06-19",7.99
"1062","2018-06-20",7.71
"1063","2018-06-21",7.63
"1064","2018-06-22",7.8
"1065","2018-06-25",7.49
"1066","2018-06-26",7.54
"1067","2018-06-27",7.33
"1068","2018-06-28",7.53
"1069","2018-06-29",7.57
"1070","2018-07-02",7.83
"1071","2018-07-03",7.83
"1072","2018-07-05",7.88
"1073","2018-07-06",7.96
"1074","2018-07-09",8.33
"1075","2018-07-10",8.15
"1076","2018-07-11",8.26
"1077","2018-07-12",8.36
"1078","2018-07-13",8.33
"1079","2018-07-16",8.23
"1080","2018-07-17",8.45
"1081","2018-07-18",8.65
"1082","2018-07-19",8.46
"1083","2018-07-20",8.42
"1084","2018-07-23",8.41
"1085","2018-07-24",8.42
"1086","2018-07-25",8.47
"1087","2018-07-26",8.68
"1088","2018-07-27",8.7
"1089","2018-07-30",8.58
"1090","2018-07-31",8.88
"1091","2018-08-01",8.77
"1092","2018-08-02",8.88
"1093","2018-08-03",8.99
"1094","2018-08-06",9.11
"1095","2018-08-07",9.18
"1096","2018-08-08",9.01
"1097","2018-08-09",8.9
"1098","2018-08-10",8.77
"1099","2018-08-13",8.98
"1100","2018-08-14",8.88
"1101","2018-08-15",8.66
"1102","2018-08-16",8.83
"1103","2018-08-17",8.88
"1104","2018-08-20",8.68
"1105","2018-08-21",8.74
"1106","2018-08-22",8.88
"1107","2018-08-23",8.8
"1108","2018-08-24",8.8
"1109","2018-08-27",8.82
"1110","2018-08-28",8.6
"1111","2018-08-29",8.48
"1112","2018-08-30",8.48
"1113","2018-08-31",8.5
"1114","2018-09-04",8.62
"1115","2018-09-05",8.49
"1116","2018-09-06",8.43
"1117","2018-09-07",8.41
"1118","2018-09-10",8.41
"1119","2018-09-11",8.51
"1120","2018-09-12",8.57
"1121","2018-09-13",8.65
"1122","2018-09-14",8.71
"1123","2018-09-17",8.52
"1124","2018-09-18",8.62
"1125","2018-09-19",8.63
"1126","2018-09-20",8.58
"1127","2018-09-21",8.6
"1128","2018-09-24",8.46
"1129","2018-09-25",8.37
"1130","2018-09-26",8.08
"1131","2018-09-27",8.12
"1132","2018-09-28",8.12
"1133","2018-10-01",7.91
"1134","2018-10-02",7.53
"1135","2018-10-03",7.71
"1136","2018-10-04",7.83
"1137","2018-10-05",7.75
"1138","2018-10-08",7.6
"1139","2018-10-09",7.55
"1140","2018-10-10",7.46
"1141","2018-10-11",7.53
"1142","2018-10-12",7.92
"1143","2018-10-15",8.12
"1144","2018-10-16",8.23
"1145","2018-10-17",8.36
"1146","2018-10-18",8.26
"1147","2018-10-19",8.25
"1148","2018-10-22",8.37
"1149","2018-10-23",8.32
"1150","2018-10-24",8.37
"1151","2018-10-25",8.34
"1152","2018-10-26",8.45
"1153","2018-10-29",8.34
"1154","2018-10-30",8.48
"1155","2018-10-31",8.65
"1156","2018-11-01",8.87
"1157","2018-11-02",8.85
"1158","2018-11-05",8.99
"1159","2018-11-06",9.01
"1160","2018-11-07",9.22
"1161","2018-11-08",9.16
"1162","2018-11-09",9.1
"1163","2018-11-12",8.85
"1164","2018-11-13",8.97
"1165","2018-11-14",9
"1166","2018-11-15",8.91
"1167","2018-11-16",8.55
"1168","2018-11-19",8.22
"1169","2018-11-20",7.26
"1170","2018-11-21",7.22
"1171","2018-11-23",7.19
"1172","2018-11-26",7.16
"1173","2018-11-27",7.25
"1174","2018-11-28",7
"1175","2018-11-29",6.89
"1176","2018-11-30",6.97
"1177","2018-12-03",6.92
"1178","2018-12-04",6.96
"1179","2018-12-06",6.95
"1180","2018-12-07",6.85
"1181","2018-12-10",6.69
"1182","2018-12-11",6.75
"1183","2018-12-12",6.89
"1184","2018-12-13",6.96
"1185","2018-12-14",6.92
"1186","2018-12-17",6.88
"1187","2018-12-18",6.73
"1188","2018-12-19",6.62
"1189","2018-12-20",6.38
"1190","2018-12-21",6
"1191","2018-12-24",6.17
"1192","2018-12-26",6.29
"1193","2018-12-27",6.07
"1194","2018-12-28",6.54
"1195","2018-12-31",6.3
"1196","2019-01-02",6.48
"1197","2019-01-03",6.41
"1198","2019-01-04",6.48
"1199","2019-01-07",6.59
"1200","2019-01-08",6.56
"1201","2019-01-09",6.4
"1202","2019-01-10",6.65
"1203","2019-01-11",6.54
"1204","2019-01-14",6.49
"1205","2019-01-15",6.52
"1206","2019-01-16",6.45
"1207","2019-01-17",6.545
"1208","2019-01-18",6.7
"1209","2019-01-22",6.68
"1210","2019-01-23",6.68
"1211","2019-01-24",6.79
"1212","2019-01-25",6.7
"1213","2019-01-28",6.7
"1214","2019-01-29",6.67
"1215","2019-01-30",6.7
"1216","2019-01-31",6.56
"1217","2019-02-01",6.76
"1218","2019-02-04",6.61
"1219","2019-02-05",6.69
"1220","2019-02-06",6.53
"1221","2019-02-07",6.4
"1222","2019-02-08",6.33
"1223","2019-02-11",6.33
"1224","2019-02-12",6.33
"1225","2019-02-13",6.35
"1226","2019-02-14",6.49
"1227","2019-02-15",6.39
"1228","2019-02-19",6.42
"1229","2019-02-20",6.49
"1230","2019-02-21",6.56
"1231","2019-02-22",6.59
"1232","2019-02-25",6.59
"1233","2019-02-26",6.56
"1234","2019-02-27",6.61
"1235","2019-02-28",6.61
"1236","2019-03-01",6.47
"1237","2019-03-04",6.48
"1238","2019-03-05",6.55
"1239","2019-03-06",6.6
"1240","2019-03-07",6.59
"1241","2019-03-08",6.59
"1242","2019-03-11",6.56
"1243","2019-03-12",6.2
"1244","2019-03-13",6.01
"1245","2019-03-14",5.94
"1246","2019-03-15",5.9
"1247","2019-03-18",5.88
"1248","2019-03-19",5.86
"1249","2019-03-20",5.8
"1250","2019-03-21",5.83
"1251","2019-03-22",5.51
"1252","2019-03-25",5.47
"1253","2019-03-26",5.52
"1254","2019-03-27",5.43
"1255","2019-03-28",5.42
"1256","2019-03-29",5.43
"1257","2019-04-01",5.35
"1258","2019-04-02",5.3
"1259","2019-04-03",5.27
"1260","2019-04-04",5.3
"1261","2019-04-05",5.34
"1262","2019-04-08",5.45
"1263","2019-04-09",5.38
"1264","2019-04-10",5.38
"1265","2019-04-11",5.4
"1266","2019-04-12",5.45
"1267","2019-04-15",5.36
"1268","2019-04-16",5.38
"1269","2019-04-17",5.29
"1270","2019-04-18",5.23
"1271","2019-04-22",5.22
"1272","2019-04-23",5.22
"1273","2019-04-24",5.14
"1274","2019-04-25",5.16
"1275","2019-04-26",5.21
"1276","2019-04-29",5.11
"1277","2019-04-30",5.08
"1278","2019-05-01",5.02
"1279","2019-05-02",4.93
"1280","2019-05-03",4.85
"1281","2019-05-06",4.73
"1282","2019-05-07",4.38
"1283","2019-05-08",4.33
"1284","2019-05-09",4.36
"1285","2019-05-10",4.39
"1286","2019-05-13",4.32
"1287","2019-05-14",4.45
"1288","2019-05-15",4.39
"1289","2019-05-16",4.24
"1290","2019-05-17",3.92
"1291","2019-05-20",3.73
"1292","2019-05-21",3.72
"1293","2019-05-22",3.54
"1294","2019-05-23",3.49
"1295","2019-05-24",3.48
"1296","2019-05-28",3.43
"1297","2019-05-29",3.43
"1298","2019-05-30",3.34
"1299","2019-05-31",3.2
"1300","2019-06-03",3.35
"1301","2019-06-04",3.39
"1302","2019-06-05",3.37
"1303","2019-06-06",3.25
"1304","2019-06-07",3.24
"1305","2019-06-10",3.23
"1306","2019-06-11",3.24
"1307","2019-06-12",3.12
"1308","2019-06-13",3.06
"1309","2019-06-14",2.65
"1310","2019-06-17",2.72
"1311","2019-06-18",2.67
"1312","2019-06-19",2.55
"1313","2019-06-20",2.465
"1314","2019-06-21",2.44
"1315","2019-06-24",2.47
"1316","2019-06-25",2.66
"1317","2019-06-26",2.54
"1318","2019-06-27",2.5
"1319","2019-06-28",2.5
"1320","2019-07-01",2.37
"1321","2019-07-02",2.335
"1322","2019-07-03",2.18
"1323","2019-07-05",1.99
"1324","2019-07-08",1.96
"1325","2019-07-09",1.8
"1326","2019-07-10",1.67
"1327","2019-07-11",1.4
"1328","2019-07-12",1.26
"1329","2019-07-15",1.17
"1330","2019-07-16",1.005
"1331","2019-07-17",1.21
"1332","2019-07-18",1.81
"1333","2019-07-19",1.74
"1334","2019-07-22",1.97
"1335","2019-07-23",1.86
"1336","2019-07-24",1.71
"1337","2019-07-25",1.63
"1338","2019-07-26",1.49
"1339","2019-07-29",1.6
"1340","2019-07-30",1.56
"1341","2019-07-31",1.59
"1342","2019-08-01",1.46
"1343","2019-08-02",1.49
"1344","2019-08-05",1.15
"1345","2019-08-06",1.27
"1346","2019-08-07",1.23
"1347","2019-08-08",1.26
"1348","2019-08-09",1.18
"1349","2019-08-12",1.1
"1350","2019-08-13",1.08
"1351","2019-08-14",1.13
"1352","2019-08-15",1.09
"1353","2019-08-16",1.14
"1354","2019-08-19",1.27
"1355","2019-08-20",1.41
"1356","2019-08-21",1.33
"1357","2019-08-22",1.32
"1358","2019-08-23",1.29
"1359","2019-08-26",1.11
"1360","2019-08-27",1.15
"1361","2019-08-28",1.17
"1362","2019-08-29",1.16
"1363","2019-08-30",1.17
"1364","2019-09-03",1.17
"1365","2019-09-04",1.21
"1366","2019-09-05",1.23
"1367","2019-09-06",1.28
"1368","2019-09-09",1.32
"1369","2019-09-10",1.31
"1370","2019-09-11",1.25
"1371","2019-09-12",1.29
"1372","2019-09-13",1.33
"1373","2019-09-16",1.23
"1374","2019-09-17",1.19
"1375","2019-09-18",1.17
"1376","2019-09-19",1.2
"1377","2019-09-20",1.15
"1378","2019-09-23",1.15
"1379","2019-09-24",1.015
"1380","2019-09-25",1.05
"1381","2019-09-26",1.04
"1382","2019-09-27",1.05
"1383","2019-09-30",0.99
"1384","2019-10-01",1.01
"1385","2019-10-02",1
"1386","2019-10-03",0.99
"1387","2019-10-04",1.009
"1388","2019-10-07",1.04
"1389","2019-10-08",1.03
"1390","2019-10-09",1.04
"1391","2019-10-10",1.02
"1392","2019-10-11",1.01
"1393","2019-10-14",0.99
"1394","2019-10-15",0.97
"1395","2019-10-16",0.959
"1396","2019-10-17",0.94
"1397","2019-10-18",0.93
"1398","2019-10-21",0.91
"1399","2019-10-22",0.835
"1400","2019-10-23",0.78
"1401","2019-10-24",0.8
"1402","2019-10-25",0.773
"1403","2019-10-28",0.762
"1404","2019-10-29",0.72
"1405","2019-10-30",0.742
"1406","2019-10-31",0.776
"1407","2019-11-01",0.839
"1408","2019-11-04",0.831
"1409","2019-11-05",0.83
"1410","2019-11-06",0.835
"1411","2019-11-07",0.807
"1412","2019-11-08",0.799
"1413","2019-11-11",0.799
"1414","2019-11-12",0.801
"1415","2019-11-13",0.825
"1416","2019-11-14",0.83
"1417","2019-11-15",0.873
"1418","2019-11-18",0.818
"1419","2019-11-19",0.87
"1420","2019-11-20",0.82
"1421","2019-11-21",0.819
"1422","2019-11-22",0.803
"1423","2019-11-25",0.82
"1424","2019-11-26",0.873
"1425","2019-11-27",0.87
"1426","2019-11-29",0.88
"1427","2019-12-02",0.87
"1428","2019-12-03",0.78
"1429","2019-12-04",0.77
"1430","2019-12-05",0.754
"1431","2019-12-06",0.765
"1432","2019-12-09",0.767
"1433","2019-12-10",0.87
"1434","2019-12-11",0.909
"1435","2019-12-12",0.94
"1436","2019-12-13",1.03
"1437","2019-12-16",1.08
"1438","2019-12-17",0.96
"1439","2019-12-18",1.18
"1440","2019-12-19",1.35
"1441","2019-12-20",1.25
"1442","2019-12-23",1.3
"1443","2019-12-24",1.285
"1444","2019-12-26",1.34
"1445","2019-12-27",1.54
"1446","2019-12-30",1.72
"1447","2019-12-31",1.96
"1448","2020-01-02",2.36
"1449","2020-01-03",2.48
"1450","2020-01-06",2.48
"1451","2020-01-07",2.65
"1452","2020-01-08",2.56
"1453","2020-01-09",2.5
"1454","2020-01-10",2.56
"1455","2020-01-13",2.61
"1456","2020-01-14",2.56
"1457","2020-01-15",2.21
"1458","2020-01-16",2.5
"1459","2020-01-17",2.82
"1460","2020-01-21",3.34
"1461","2020-01-22",3.68
"1462","2020-01-23",3.48
"1463","2020-01-24",3.15
"1464","2020-01-27",2.8
"1465","2020-01-28",2.68
"1466","2020-01-29",2.6
"1467","2020-01-30",2.62
"1468","2020-01-31",2.28
"1469","2020-02-03",2.19
"1470","2020-02-04",2.28
"1471","2020-02-05",2.32
"1472","2020-02-06",2.39
"1473","2020-02-07",2.38
"1474","2020-02-10",2.35
"1475","2020-02-11",2.39
"1476","2020-02-12",2.33
"1477","2020-02-13",2.25
"1478","2020-02-14",2.2
"1479","2020-02-18",2.21
"1480","2020-02-19",2.22
"1481","2020-02-20",2.33
"1482","2020-02-21",2.35
"1483","2020-02-24",2.36
"1484","2020-02-25",2.82
"1485","2020-02-26",3.82
"1486","2020-02-27",4.55
"1487","2020-02-28",3.1
"1488","2020-03-02",4.06
"1489","2020-03-03",3.97
"1490","2020-03-04",3.99
"1491","2020-03-05",3.92
"1492","2020-03-06",3.69
"1493","2020-03-09",3.58
"1494","2020-03-10",3.55
"1495","2020-03-11",3.41
"1496","2020-03-12",3.17
"1497","2020-03-13",3.42
"1498","2020-03-16",3.22
"1499","2020-03-17",3.89
"1500","2020-03-18",3.58
"1501","2020-03-19",3.555
"1502","2020-03-20",3.56
"1503","2020-03-23",3.41
"1504","2020-03-24",3.23
"1505","2020-03-25",3.4
"1506","2020-03-26",3.4
"1507","2020-03-27",3.3
"1508","2020-03-30",3.39
"1509","2020-03-31",3.83
"1510","2020-04-01",3.71
"1511","2020-04-02",3.65
"1512","2020-04-03",3.72
"1513","2020-04-06",3.79
"1514","2020-04-07",3.88
"1515","2020-04-08",3.57
"1516","2020-04-09",3.4
"1517","2020-04-13",3.68
"1518","2020-04-14",3.58
"1519","2020-04-15",3.68
"1520","2020-04-16",3.67
"1521","2020-04-17",3.56
"1522","2020-04-20",3.67
"1523","2020-04-21",3.63
"1524","2020-04-22",3.41
"1525","2020-04-23",3.49
"1526","2020-04-24",4.63
"1527","2020-04-27",5.15
"1528","2020-04-28",5.13
"1529","2020-04-29",5.05
"1530","2020-04-30",5.1
"1531","2020-05-01",4.65
"1532","2020-05-04",4.08
"1533","2020-05-05",4.01
"1534","2020-05-06",3.18
"1535","2020-05-07",3.18
"1536","2020-05-08",3.25
"1537","2020-05-11",3.37
"1538","2020-05-12",3.22
"1539","2020-05-13",3
"1540","2020-05-14",2.96
"1541","2020-05-15",2.92
"1542","2020-05-18",2.98
"1543","2020-05-19",2.9
"1544","2020-05-20",2.8
"1545","2020-05-21",2.8
"1546","2020-05-22",2.54
"1547","2020-05-26",2.57
"1548","2020-05-27",2.63
"1549","2020-05-28",2.48
"1550","2020-05-29",2.19
"1551","2020-06-01",2.21
"1552","2020-06-02",2.34
"1553","2020-06-03",2.4
"1554","2020-06-04",2.29
"1555","2020-06-05",2.49
"1556","2020-06-08",2.55
"1557","2020-06-09",2.6
"1558","2020-06-10",2.4
"1559","2020-06-11",2.7
"1560","2020-06-12",1.94
"1561","2020-06-15",1.78
"1562","2020-06-16",1.89
"1563","2020-06-17",1.77
"1564","2020-06-18",1.73
"1565","2020-06-19",1.72
"1566","2020-06-22",1.63
"1567","2020-06-23",1.64
"1568","2020-06-24",1.64
"1569","2020-06-25",1.72
"1570","2020-06-26",1.69
"1571","2020-06-29",1.6
"1572","2020-06-30",1.55
"1573","2020-07-01",1.56
"1574","2020-07-02",1.57
"1575","2020-07-06",1.68
"1576","2020-07-07",1.67
"1577","2020-07-08",1.63
"1578","2020-07-09",1.61
"1579","2020-07-10",2.32
"1580","2020-07-13",1.79
"1581","2020-07-14",1.71
"1582","2020-07-15",1.73
"1583","2020-07-16",1.76
"1584","2020-07-17",1.7
"1585","2020-07-20",1.74
"1586","2020-07-21",1.74
"1587","2020-07-22",1.65
"1588","2020-07-23",1.6
"1589","2020-07-24",1.53
"1590","2020-07-27",1.54
"1591","2020-07-28",1.56
"1592","2020-07-29",1.65
"1593","2020-07-30",1.635
"1594","2020-07-31",1.68
"1595","2020-08-03",1.77
"1596","2020-08-04",1.96
"1597","2020-08-05",1.9
"1598","2020-08-06",1.865
"1599","2020-08-07",1.88
"1600","2020-08-10",1.96
"1601","2020-08-11",2.03
"1602","2020-08-12",1.781
"1603","2020-08-13",1.78
"1604","2020-08-14",1.69
"1605","2020-08-17",1.64
"1606","2020-08-18",1.87
"1607","2020-08-19",1.76
"1608","2020-08-20",1.72
"1609","2020-08-21",1.61
"1610","2020-08-24",1.62
"1611","2020-08-25",1.69
"1612","2020-08-26",1.65
"1613","2020-08-27",1.67
"1614","2020-08-28",1.69
"1615","2020-08-31",1.66
"1616","2020-09-01",1.59
"1617","2020-09-02",1.6
"1618","2020-09-03",1.53
"1619","2020-09-04",1.57
"1620","2020-09-08",1.57
"1621","2020-09-09",1.56
"1622","2020-09-10",1.53
"1623","2020-09-11",1.56
"1624","2020-09-14",1.57
"1625","2020-09-15",1.65
"1626","2020-09-16",1.64
"1627","2020-09-17",1.61
"1628","2020-09-18",1.62
"1629","2020-09-21",1.67
"1630","2020-09-22",1.66
"1631","2020-09-23",1.63
"1632","2020-09-24",1.7
"1633","2020-09-25",1.69
"1634","2020-09-28",1.81
"1635","2020-09-29",1.72
"1636","2020-09-30",1.76
"1637","2020-10-01",1.789
"1638","2020-10-02",1.65
"1639","2020-10-05",1.7
"1640","2020-10-06",1.69
"1641","2020-10-07",1.73
"1642","2020-10-08",1.75
"1643","2020-10-09",1.76
"1644","2020-10-12",1.81
"1645","2020-10-13",1.75
"1646","2020-10-14",1.75
"1647","2020-10-15",1.85
"1648","2020-10-16",1.94
"1649","2020-10-19",1.94
"1650","2020-10-20",1.93
"1651","2020-10-21",1.87
"1652","2020-10-22",1.95
"1653","2020-10-23",2.14
"1654","2020-10-26",2
"1655","2020-10-27",2.05
"1656","2020-10-28",1.96
"1657","2020-10-29",1.96
"1658","2020-10-30",1.97
"1659","2020-11-02",2.008
"1660","2020-11-03",1.95
"1661","2020-11-04",1.97
"1662","2020-11-05",1.99
"1663","2020-11-06",2.14
"1664","2020-11-09",2.15
"1665","2020-11-10",2.14
"1666","2020-11-11",2.11
"1667","2020-11-12",2.07
"1668","2020-11-13",1.94
"1669","2020-11-16",2.01
"1670","2020-11-17",2.02
"1671","2020-11-18",2.05
"1672","2020-11-19",2.14
"1673","2020-11-20",2.23
"1674","2020-11-23",2.28
"1675","2020-11-24",2.49
"1676","2020-11-25",2.4
"1677","2020-11-27",2.66
