"","date","MSON"
"1003","2010-12-23",2.16
"1004","2010-12-27",2.17
"1005","2010-12-28",2.16
"1006","2010-12-29",2.11
"1007","2010-12-30",2.15
"1008","2010-12-31",2.29
"1009","2011-01-03",2.38
"1010","2011-01-04",2.24
"1011","2011-01-05",2.2
"1012","2011-01-06",2.26
"1013","2011-01-07",2.35
"1014","2011-01-10",2.26
"1015","2011-01-11",2.3
"1016","2011-01-12",2.3
"1017","2011-01-13",2.31
"1018","2011-01-14",2.39
"1019","2011-01-18",2.39
"1020","2011-01-19",2.48
"1021","2011-01-20",2.48
"1022","2011-01-21",2.41
"1023","2011-01-24",2.3
"1024","2011-01-25",2.3
"1025","2011-01-26",2.38
"1026","2011-01-27",2.44
"1027","2011-01-28",2.44
"1028","2011-01-31",2.44
"1029","2011-02-01",2.52
"1030","2011-02-02",2.51
"1031","2011-02-03",2.51
"1032","2011-02-04",2.52
"1033","2011-02-07",2.47
"1034","2011-02-08",2.47
"1035","2011-02-09",2.25
"1036","2011-02-10",2.38
"1037","2011-02-11",2.45
"1038","2011-02-14",2.55
"1039","2011-02-15",2.32
"1040","2011-02-16",2.36
"1041","2011-02-17",2.34
"1042","2011-02-18",2.43
"1043","2011-02-22",2.31
"1044","2011-02-23",2.42
"1045","2011-02-24",2.25
"1046","2011-02-25",2.26
"1047","2011-02-28",2.25
"1048","2011-03-01",2.22
"1049","2011-03-02",2.22
"1050","2011-03-03",2.24
"1051","2011-03-04",2.09
"1052","2011-03-07",2.15
"1053","2011-03-08",2.18
"1054","2011-03-09",2.1
"1055","2011-03-10",2.17
"1056","2011-03-11",2.17
"1057","2011-03-14",2.2
"1058","2011-03-15",2.11
"1059","2011-03-16",2.19
"1060","2011-03-17",2.18
"1061","2011-03-18",2.1
"1062","2011-03-21",2.1
"1063","2011-03-22",2.12
"1064","2011-03-23",2.12
"1065","2011-03-24",2.12
"1066","2011-03-25",2.2
"1067","2011-03-28",2.16
"1068","2011-03-29",2.27
"1069","2011-03-30",2.38
"1070","2011-03-31",2.39
"1071","2011-04-01",2.39
"1072","2011-04-04",2.35
"1073","2011-04-05",2.35
"1074","2011-04-06",2.49
"1075","2011-04-07",2.38
"1076","2011-04-08",2.41
"1077","2011-04-11",2.33
"1078","2011-04-12",2.35
"1079","2011-04-13",2.38
"1080","2011-04-14",2.4
"1081","2011-04-15",2.36
"1082","2011-04-18",2.32
"1083","2011-04-19",2.32
"1084","2011-04-20",2.36
"1085","2011-04-21",2.32
"1086","2011-04-25",2.37
"1087","2011-04-26",2.32
"1088","2011-04-27",2.37
"1089","2011-04-28",2.36
"1090","2011-04-29",2.34
"1091","2011-05-02",2.33
"1092","2011-05-03",2.3
"1093","2011-05-04",2.34
"1094","2011-05-05",2.34
"1095","2011-05-06",2.3
"1096","2011-05-09",2.3
"1097","2011-05-10",2.25
"1098","2011-05-11",2.2
"1099","2011-05-12",2.2
"1100","2011-05-13",2.28
"1101","2011-05-16",2.3
"1102","2011-05-17",2.3
"1103","2011-05-18",2.35
"1104","2011-05-19",2.28
"1105","2011-05-20",2.25
"1106","2011-05-23",2.25
"1107","2011-05-24",2.3
"1108","2011-05-25",2.35
"1109","2011-05-26",2.32
"1110","2011-05-27",2.49
"1111","2011-05-31",2.47
"1112","2011-06-01",2.46
"1113","2011-06-02",2.42
"1114","2011-06-03",2.49
"1115","2011-06-06",2.44
"1116","2011-06-07",2.37
"1117","2011-06-08",2.4
"1118","2011-06-09",2.41
"1119","2011-06-10",2.45
"1120","2011-06-13",2.4
"1121","2011-06-14",2.45
"1122","2011-06-15",2.4
"1123","2011-06-16",2.4
"1124","2011-06-17",2.51
"1125","2011-06-20",2.47
"1126","2011-06-21",2.5
"1127","2011-06-22",2.5
"1128","2011-06-23",2.53
"1129","2011-06-24",2.49
"1130","2011-06-27",2.42
"1131","2011-06-28",2.54
"1132","2011-06-29",2.46
"1133","2011-06-30",2.51
"1134","2011-07-01",2.51
"1135","2011-07-05",2.4
"1136","2011-07-06",2.4
"1137","2011-07-07",2.4
"1138","2011-07-08",2.4
"1139","2011-07-11",2.47
"1140","2011-07-12",2.4
"1141","2011-07-13",2.4
"1142","2011-07-14",2.4
"1143","2011-07-15",2.38
"1144","2011-07-18",2.4
"1145","2011-07-19",2.47
"1146","2011-07-20",2.37
"1147","2011-07-21",2.37
"1148","2011-07-22",2.4
"1149","2011-07-25",2.44
"1150","2011-07-26",2.38
"1151","2011-07-27",2.46
"1152","2011-07-28",2.4
"1153","2011-07-29",2.4
"1154","2011-08-01",2.32
"1155","2011-08-02",2.23
"1156","2011-08-03",2.31
"1157","2011-08-04",2.24
"1158","2011-08-05",2.2
"1159","2011-08-08",2.15
"1160","2011-08-09",2.19
"1161","2011-08-10",2.21
"1162","2011-08-11",2.25
"1163","2011-08-12",2.4
"1164","2011-08-15",2.39
"1165","2011-08-16",2.35
"1166","2011-08-17",2.25
"1167","2011-08-18",2.34
"1168","2011-08-19",2.29
"1169","2011-08-22",2.35
"1170","2011-08-23",2.4
"1171","2011-08-24",2.38
"1172","2011-08-25",2.29
"1173","2011-08-26",2.29
"1174","2011-08-29",2.43
"1175","2011-08-30",2.31
"1176","2011-08-31",2.2
"1177","2011-09-01",2.29
"1178","2011-09-02",2.29
"1179","2011-09-06",2.25
"1180","2011-09-07",2.23
"1181","2011-09-08",2.32
"1182","2011-09-09",2.27
"1183","2011-09-12",2.29
"1184","2011-09-13",2.29
"1185","2011-09-14",2.29
"1186","2011-09-15",2.2
"1187","2011-09-16",2.07
"1188","2011-09-19",2.07
"1189","2011-09-20",2.11
"1190","2011-09-21",2.1
"1191","2011-09-22",2.1
"1192","2011-09-23",2.04
"1193","2011-09-26",2.04
"1194","2011-09-27",2
"1195","2011-09-28",1.98
"1196","2011-09-29",1.85
"1197","2011-09-30",1.93
"1198","2011-10-03",1.84
"1199","2011-10-04",2
"1200","2011-10-05",1.98
"1201","2011-10-06",1.98
"1202","2011-10-07",1.98
"1203","2011-10-10",1.88
"1204","2011-10-11",1.81
"1205","2011-10-12",1.86
"1206","2011-10-13",1.86
"1207","2011-10-14",1.83
"1208","2011-10-17",1.77
"1209","2011-10-18",1.65
"1210","2011-10-19",1.7
"1211","2011-10-20",1.71
"1212","2011-10-21",1.68
"1213","2011-10-24",1.83
"1214","2011-10-25",1.83
"1215","2011-10-26",1.83
"1216","2011-10-27",1.84
"1217","2011-10-28",1.75
"1218","2011-10-31",1.7
"1219","2011-11-01",1.64
"1220","2011-11-02",1.65
"1221","2011-11-03",1.72
"1222","2011-11-04",1.74
"1223","2011-11-07",1.84
"1224","2011-11-08",1.95
"1225","2011-11-09",1.81
"1226","2011-11-10",1.97
"1227","2011-11-11",2.03
"1228","2011-11-14",1.88
"1229","2011-11-15",1.9
"1230","2011-11-16",2
"1231","2011-11-17",1.97
"1232","2011-11-18",2.03
"1233","2011-11-21",2.13
"1234","2011-11-22",2.2
"1235","2011-11-23",2.04
"1236","2011-11-25",2.03
"1237","2011-11-28",2.08
"1238","2011-11-29",1.87
"1239","2011-11-30",2.16
"1240","2011-12-01",1.88
"1241","2011-12-02",1.97
"1242","2011-12-05",2.02
"1243","2011-12-06",1.86
"1244","2011-12-07",1.99
"1245","2011-12-08",1.89
"1246","2011-12-09",2
"1247","2011-12-12",2
"1248","2011-12-13",1.98
"1249","2011-12-14",1.98
"1250","2011-12-15",1.99
"1251","2011-12-16",2
"1252","2011-12-19",1.99
"1253","2011-12-20",1.99
"1254","2011-12-21",1.95
"1255","2011-12-22",2.01
"1256","2011-12-23",1.97
"1257","2011-12-27",1.9
"1258","2011-12-28",1.82
"1259","2011-12-29",1.9
"1260","2011-12-30",2.04
"1261","2012-01-03",1.98
"1262","2012-01-04",1.9
"1263","2012-01-05",1.9
"1264","2012-01-06",1.9
"1265","2012-01-09",1.94
"1266","2012-01-10",1.93
"1267","2012-01-11",1.93
"1268","2012-01-12",1.97
"1269","2012-01-13",1.89
"1270","2012-01-17",1.89
"1271","2012-01-18",2
"1272","2012-01-19",2
"1273","2012-01-20",2
"1274","2012-01-23",1.87
"1275","2012-01-24",1.81
"1276","2012-01-25",1.9
"1277","2012-01-26",1.9
"1278","2012-01-27",1.95
"1279","2012-01-30",1.9
"1280","2012-01-31",1.85
"1281","2012-02-01",1.89
"1282","2012-02-02",1.89
"1283","2012-02-03",1.6
"1284","2012-02-06",1.81
"1285","2012-02-07",1.89
"1286","2012-02-08",2
"1287","2012-02-09",1.93
"1288","2012-02-10",2.04
"1289","2012-02-13",2
"1290","2012-02-14",1.82
"1291","2012-02-15",1.9
"1292","2012-02-16",1.9
"1293","2012-02-17",1.92
"1294","2012-02-21",1.98
"1295","2012-02-22",2.02
"1296","2012-02-23",2.04
"1297","2012-02-24",2.01
"1298","2012-02-27",2.01
"1299","2012-02-28",1.97
"1300","2012-02-29",2
"1301","2012-03-01",1.99
"1302","2012-03-02",1.99
"1303","2012-03-05",2.02
"1304","2012-03-06",1.99
"1305","2012-03-07",2.05
"1306","2012-03-08",2.08
"1307","2012-03-09",2.06
"1308","2012-03-12",2.01
"1309","2012-03-13",2.04
"1310","2012-03-14",2.05
"1311","2012-03-15",2.12
"1312","2012-03-16",2.14
"1313","2012-03-19",1.98
"1314","2012-03-20",1.98
"1315","2012-03-21",2.03
"1316","2012-03-22",1.97
"1317","2012-03-23",1.98
"1318","2012-03-26",2.05
"1319","2012-03-27",2.05
"1320","2012-03-28",1.99
"1321","2012-03-29",1.99
"1322","2012-03-30",2.02
"1323","2012-04-02",2.01
"1324","2012-04-03",1.98
"1325","2012-04-04",2.01
"1326","2012-04-05",2.03
"1327","2012-04-09",2.03
"1328","2012-04-10",2.05
"1329","2012-04-11",1.9
"1330","2012-04-12",1.99
"1331","2012-04-13",1.91
"1332","2012-04-16",1.92
"1333","2012-04-17",1.97
"1334","2012-04-18",1.97
"1335","2012-04-19",2.05
"1336","2012-04-20",2.01
"1337","2012-04-23",2.02
"1338","2012-04-24",2
"1339","2012-04-25",1.99
"1340","2012-04-26",2
"1341","2012-04-27",2
"1342","2012-04-30",1.93
"1343","2012-05-01",1.99
"1344","2012-05-02",2
"1345","2012-05-03",2
"1346","2012-05-04",1.91
"1347","2012-05-07",1.91
"1348","2012-05-08",1.91
"1349","2012-05-09",1.9
"1350","2012-05-10",1.94
"1351","2012-05-11",1.97
"1352","2012-05-14",2
"1353","2012-05-15",1.93
"1354","2012-05-16",2
"1355","2012-05-17",2
"1356","2012-05-18",1.98
"1357","2012-05-21",1.98
"1358","2012-05-22",1.92
"1359","2012-05-23",2.05
"1360","2012-05-24",2.09
"1361","2012-05-25",2.08
"1362","2012-05-29",2.08
"1363","2012-05-30",2.1
"1364","2012-05-31",2.13
"1365","2012-06-01",2.05
"1366","2012-06-04",2.14
"1367","2012-06-05",2.15
"1368","2012-06-06",2.22
"1369","2012-06-07",2.2
"1370","2012-06-08",2.32
"1371","2012-06-11",2.15
"1372","2012-06-12",2.22
"1373","2012-06-13",2.22
"1374","2012-06-14",2.29
"1375","2012-06-15",2.19
"1376","2012-06-18",2.19
"1377","2012-06-19",2.18
"1378","2012-06-20",2.25
"1379","2012-06-21",2.23
"1380","2012-06-22",2.25
"1381","2012-06-25",2.25
"1382","2012-06-26",2.35
"1383","2012-06-27",2.35
"1384","2012-06-28",2.19
"1385","2012-06-29",2.34
"1386","2012-07-02",2.33
"1387","2012-07-03",2.21
"1388","2012-07-05",2.25
"1389","2012-07-06",2.24
"1390","2012-07-09",2.3
"1391","2012-07-10",2.3
"1392","2012-07-11",2.51
"1393","2012-07-12",2.81
"1394","2012-07-13",2.9
"1395","2012-07-16",3.18
"1396","2012-07-17",3.39
"1397","2012-07-18",3.05
"1398","2012-07-19",3.14
"1399","2012-07-20",3.1
"1400","2012-07-23",2.77
"1401","2012-07-24",2.72
"1402","2012-07-25",2.74
"1403","2012-07-26",2.67
"1404","2012-07-27",2.6
"1405","2012-07-30",2.48
"1406","2012-07-31",2.56
"1407","2012-08-01",2.85
"1408","2012-08-02",2.85
"1409","2012-08-03",2.9
"1410","2012-08-06",3
"1411","2012-08-07",3.09
"1412","2012-08-08",3.05
"1413","2012-08-09",3.12
"1414","2012-08-10",3.05
"1415","2012-08-13",3.07
"1416","2012-08-14",3.05
"1417","2012-08-15",3.12
"1418","2012-08-16",3.12
"1419","2012-08-17",3.05
"1420","2012-08-20",2.91
"1421","2012-08-21",3.02
"1422","2012-08-22",3.04
"1423","2012-08-23",3.04
"1424","2012-08-24",3.23
"1425","2012-08-27",3
"1426","2012-08-28",3.08
"1427","2012-08-29",3.28
"1428","2012-08-30",3.31
"1429","2012-08-31",3.37
"1430","2012-09-04",2.92
"1431","2012-09-05",3.11
"1432","2012-09-06",3.18
"1433","2012-09-07",2.95
"1434","2012-09-10",2.99
"1435","2012-09-11",2.99
"1436","2012-09-12",2.99
"1437","2012-09-13",3.03
"1438","2012-09-14",3
"1439","2012-09-17",3.09
"1440","2012-09-18",3.6
"1441","2012-09-19",3.69
"1442","2012-09-20",3.8
"1443","2012-09-21",3.99
"1444","2012-09-24",4.15
"1445","2012-09-25",4.01
"1446","2012-09-26",4.03
"1447","2012-09-27",4.16
"1448","2012-09-28",4.3
"1449","2012-10-01",4.52
"1450","2012-10-02",4.52
"1451","2012-10-03",4.32
"1452","2012-10-04",4.28
"1453","2012-10-05",4.4
"1454","2012-10-08",4.6
"1455","2012-10-09",4.5
"1456","2012-10-10",4.35
"1457","2012-10-11",4.14
"1458","2012-10-12",4.13
"1459","2012-10-15",4.15
"1460","2012-10-16",4.36
"1461","2012-10-17",4.4
"1462","2012-10-18",4.39
"1463","2012-10-19",4.27
"1464","2012-10-22",4.37
"1465","2012-10-23",4.38
"1466","2012-10-24",4.52
"1467","2012-10-25",4.45
"1468","2012-10-26",4.42
"1469","2012-10-31",4.43
"1470","2012-11-01",4.52
"1471","2012-11-02",4.42
"1472","2012-11-05",4.53
"1473","2012-11-06",4.52
"1474","2012-11-07",4.12
"1475","2012-11-08",4.29
"1476","2012-11-09",4.24
"1477","2012-11-12",4.17
"1478","2012-11-13",4.14
"1479","2012-11-14",4.15
"1480","2012-11-15",4.05
"1481","2012-11-16",4.45
"1482","2012-11-19",4.4
"1483","2012-11-20",4.42
"1484","2012-11-21",4.62
"1485","2012-11-23",5.25
"1486","2012-11-26",5.36
"1487","2012-11-27",5.44
"1488","2012-11-28",5.91
"1489","2012-11-29",6
"1490","2012-11-30",6
"1491","2012-12-03",6.05
"1492","2012-12-04",6.2
"1493","2012-12-05",6.2
"1494","2012-12-06",6.27
"1495","2012-12-07",6.45
"1496","2012-12-10",6.5
"1497","2012-12-11",7
"1498","2012-12-12",7.49
"1499","2012-12-13",7.61
"1500","2012-12-14",7.75
"1501","2012-12-17",8.24
"1502","2012-12-18",8.24
"1503","2012-12-19",8.84
"1504","2012-12-20",7.62
"1505","2012-12-21",6.51
"1506","2012-12-24",6.48
"1507","2012-12-26",6.68
"1508","2012-12-27",7.15
"1509","2012-12-28",7.66
"1510","2012-12-31",8.06
"1511","2013-01-02",8.23
"1512","2013-01-03",7.3
"1513","2013-01-04",6.8
"1514","2013-01-07",7.26
"1515","2013-01-08",7.08
"1516","2013-01-09",6.81
"1517","2013-01-10",6.77
"1518","2013-01-11",6.89
"1519","2013-01-14",6.97
"1520","2013-01-15",6.81
"1521","2013-01-16",6.87
"1522","2013-01-17",6.72
"1523","2013-01-18",6.84
"1524","2013-01-22",7.34
"1525","2013-01-23",7.4
"1526","2013-01-24",7.15
"1527","2013-01-25",7.18
"1528","2013-01-28",7.4
"1529","2013-01-29",7.37
"1530","2013-01-30",7.82
"1531","2013-01-31",7.69
"1532","2013-02-01",7.79
"1533","2013-02-04",7.23
"1534","2013-02-05",6.9
"1535","2013-02-06",6.99
"1536","2013-02-07",7.07
"1537","2013-02-08",5.65
"1538","2013-02-11",5.6
"1539","2013-02-12",5.73
"1540","2013-02-13",5.77
"1541","2013-02-14",6.15
"1542","2013-02-15",6.3
"1543","2013-02-19",6.17
"1544","2013-02-20",6.16
"1545","2013-02-21",5.84
"1546","2013-02-22",5.96
"1547","2013-02-25",5.54
"1548","2013-02-26",5.82
"1549","2013-02-27",5.93
"1550","2013-02-28",5.7
"1551","2013-03-01",5.31
"1552","2013-03-04",6.01
"1553","2013-03-05",6.17
"1554","2013-03-06",6.05
"1555","2013-03-07",6.18
"1556","2013-03-08",6.16
"1557","2013-03-11",6
"1558","2013-03-12",6.19
"1559","2013-03-13",6.1
"1560","2013-03-14",5.99
"1561","2013-03-15",5.91
"1562","2013-03-18",5.99
"1563","2013-03-19",6.09
"1564","2013-03-20",6.11
"1565","2013-03-21",6
"1566","2013-03-22",5.74
"1567","2013-03-25",5.73
"1568","2013-03-26",5.64
"1569","2013-03-27",5.72
"1570","2013-03-28",5.86
"1571","2013-04-01",5.92
"1572","2013-04-02",6.04
"1573","2013-04-03",5.99
"1574","2013-04-04",5.77
"1575","2013-04-05",6.13
"1576","2013-04-08",6.03
"1577","2013-04-09",6.2
"1578","2013-04-10",6.22
"1579","2013-04-11",5.91
"1580","2013-04-12",5.94
"1581","2013-04-15",5.85
"1582","2013-04-16",6
"1583","2013-04-17",6.06
"1584","2013-04-18",5.8
"1585","2013-04-19",5.98
"1586","2013-04-22",5.9
"1587","2013-04-23",5.84
"1588","2013-04-24",5.78
"1589","2013-04-25",5.78
"1590","2013-04-26",5.94
"1591","2013-04-29",5.65
"1592","2013-04-30",5.72
"1593","2013-05-01",6.09
"1594","2013-05-02",6.23
"1595","2013-05-03",6.12
"1596","2013-05-06",6.41
"1597","2013-05-07",6.5
"1598","2013-05-08",6.74
"1599","2013-05-09",6.63
"1600","2013-05-10",5.8
"1601","2013-05-13",5.74
"1602","2013-05-14",5.71
"1603","2013-05-15",5.94
"1604","2013-05-16",5.77
"1605","2013-05-17",5.75
"1606","2013-05-20",5.6
"1607","2013-05-21",5.35
"1608","2013-05-22",5.4
"1609","2013-05-23",5.55
"1610","2013-05-24",5.45
"1611","2013-05-28",5.61
"1612","2013-05-29",5.64
"1613","2013-05-30",5.54
"1614","2013-05-31",5.4
"1615","2013-06-03",5.5
"1616","2013-06-04",5.51
"1617","2013-06-05",5.43
"1618","2013-06-06",5.47
"1619","2013-06-07",5.35
"1620","2013-06-10",5.34
"1621","2013-06-11",5.32
"1622","2013-06-12",5.29
"1623","2013-06-13",5.32
"1624","2013-06-14",5.35
"1625","2013-06-17",5.35
"1626","2013-06-18",5.12
"1627","2013-06-19",5.23
"1628","2013-06-20",5.2
"1629","2013-06-21",5.21
"1630","2013-06-24",5.1
"1631","2013-06-25",5.2
"1632","2013-06-26",5.22
"1633","2013-06-27",5.29
"1634","2013-06-28",5.1
"1635","2013-07-01",5.14
"1636","2013-07-02",5.19
"1637","2013-07-03",5.11
"1638","2013-07-05",5.1
"1639","2013-07-08",5.3
"1640","2013-07-09",5.44
"1641","2013-07-10",5.42
"1642","2013-07-11",5.44
"1643","2013-07-12",5.35
"1644","2013-07-15",5.3
"1645","2013-07-16",5.2
"1646","2013-07-17",5.24
"1647","2013-07-18",5.3
"1648","2013-07-19",5.35
"1649","2013-07-22",5.41
"1650","2013-07-23",5.24
"1651","2013-07-24",5.16
"1652","2013-07-25",5.15
"1653","2013-07-26",5.17
"1654","2013-07-29",5.15
"1655","2013-07-30",5.15
"1656","2013-07-31",5.19
"1657","2013-08-01",5.18
"1658","2013-08-02",5.17
"1659","2013-08-05",5.16
"1660","2013-08-06",5.16
"1661","2013-08-07",5.15
"1662","2013-08-08",5.17
"1663","2013-08-09",5.15
"1664","2013-08-12",4.82
"1665","2013-08-13",4.81
"1666","2013-08-14",4.55
"1667","2013-08-15",4.29
"1668","2013-08-16",4.16
"1669","2013-08-19",4.25
"1670","2013-08-20",4.25
"1671","2013-08-21",4.17
"1672","2013-08-22",4.24
"1673","2013-08-23",4.05
"1674","2013-08-26",4.1
"1675","2013-08-27",4.25
"1676","2013-08-28",4.22
"1677","2013-08-29",4.53
"1678","2013-08-30",4.67
"1679","2013-09-03",4.8
"1680","2013-09-04",4.72
"1681","2013-09-05",4.72
"1682","2013-09-06",4.31
"1683","2013-09-09",4.16
"1684","2013-09-10",4.58
"1685","2013-09-11",4.52
"1686","2013-09-12",4.28
"1687","2013-09-13",4.32
"1688","2013-09-16",4.75
"1689","2013-09-17",4.52
"1690","2013-09-18",4.3
"1691","2013-09-19",4.47
"1692","2013-09-20",4.8
"1693","2013-09-23",4.55
"1694","2013-09-24",4.79
"1695","2013-09-25",4.69
"1696","2013-09-26",4.58
"1697","2013-09-27",4.49
"1698","2013-09-30",4.41
"1699","2013-10-01",4.45
"1700","2013-10-02",4.4
"1701","2013-10-03",4.4
"1702","2013-10-04",4.17
"1703","2013-10-07",4.03
"1704","2013-10-08",4.13
"1705","2013-10-09",4.14
"1706","2013-10-10",4.13
"1707","2013-10-11",4.14
"1708","2013-10-14",4.15
"1709","2013-10-15",4.14
"1710","2013-10-16",4.28
"1711","2013-10-17",4.21
"1712","2013-10-18",4.21
"1713","2013-10-21",4.38
"1714","2013-10-22",4.3
"1715","2013-10-23",4.17
"1716","2013-10-24",4.22
"1717","2013-10-25",4.33
"1718","2013-10-28",4.21
"1719","2013-10-29",4.24
"1720","2013-10-30",4.17
"1721","2013-10-31",4.18
"1722","2013-11-01",4.1
"1723","2013-11-04",4.01
"1724","2013-11-05",3.99
"1725","2013-11-06",3.99
"1726","2013-11-07",3.91
"1727","2013-11-08",4.02
"1728","2013-11-11",4
"1729","2013-11-12",4
"1730","2013-11-13",4.09
"1731","2013-11-14",4.26
"1732","2013-11-15",4.4
"1733","2013-11-18",4.5
"1734","2013-11-19",4.47
"1735","2013-11-20",4.68
"1736","2013-11-21",4.67
"1737","2013-11-22",4.65
"1738","2013-11-25",4.64
"1739","2013-11-26",5.25
"1740","2013-11-27",5.6
"1741","2013-11-29",5.75
"1742","2013-12-02",6
"1743","2013-12-03",5.76
"1744","2013-12-04",5.9
"1745","2013-12-05",5.87
"1746","2013-12-06",5.72
"1747","2013-12-09",5.86
"1748","2013-12-10",5.85
"1749","2013-12-11",5.85
"1750","2013-12-12",5.71
"1751","2013-12-13",5.61
"1752","2013-12-16",5.88
"1753","2013-12-17",5.86
"1754","2013-12-18",5.8
"1755","2013-12-19",5.86
"1756","2013-12-20",5.68
"1757","2013-12-23",5.46
"1758","2013-12-24",5.42
"1759","2013-12-26",5.57
"1760","2013-12-27",5.54
"1761","2013-12-30",5.6
"1762","2013-12-31",5.63
"1763","2014-01-02",5.8
"1764","2014-01-03",5.84
"1765","2014-01-06",5.88
"1766","2014-01-07",5.69
"1767","2014-01-08",5.67
"1768","2014-01-09",5.61
"1769","2014-01-10",5.55
"1770","2014-01-13",5.4
"1771","2014-01-14",5.4
"1772","2014-01-15",5.6
"1773","2014-01-16",5.49
"1774","2014-01-17",5.32
"1775","2014-01-21",5.39
"1776","2014-01-22",5.29
"1777","2014-01-23",5.28
"1778","2014-01-24",5.03
"1779","2014-01-27",5.15
"1780","2014-01-28",5.23
"1781","2014-01-29",5.01
"1782","2014-01-30",5.02
"1783","2014-01-31",5.13
"1784","2014-02-03",5.08
"1785","2014-02-04",5.05
"1786","2014-02-05",5.21
"1787","2014-02-06",6.08
"1788","2014-02-07",6.4
"1789","2014-02-10",6.63
"1790","2014-02-11",6.66
"1791","2014-02-12",6.68
"1792","2014-02-13",6.51
"1793","2014-02-14",6.65
"1794","2014-02-18",6.79
"1795","2014-02-19",6.75
"1796","2014-02-20",6.77
"1797","2014-02-21",6.8
"1798","2014-02-24",6.9
"1799","2014-02-25",6.88
"1800","2014-02-26",6.89
"1801","2014-02-27",6.9
"1802","2014-02-28",6.7
"1803","2014-03-03",6.65
"1804","2014-03-04",6.95
"1805","2014-03-05",6.9
"1806","2014-03-06",6.95
"1807","2014-03-07",6.7
"1808","2014-03-10",6.61
"1809","2014-03-11",6.61
"1810","2014-03-12",6.5
"1811","2014-03-13",6.73
"1812","2014-03-14",6.77
"1813","2014-03-17",6.68
"1814","2014-03-18",6.51
"1815","2014-03-19",6.49
"1816","2014-03-20",6.48
"1817","2014-03-21",6.74
"1818","2014-03-24",6.45
"1819","2014-03-25",6.53
"1820","2014-03-26",6.59
"1821","2014-03-27",6.36
"1822","2014-03-28",6.33
"1823","2014-03-31",6.38
"1824","2014-04-01",6.54
"1825","2014-04-02",6.5
"1826","2014-04-03",6.5
"1827","2014-04-04",6.37
"1828","2014-04-07",6.37
"1829","2014-04-08",6.42
"1830","2014-04-09",6.29
"1831","2014-04-10",6.3
"1832","2014-04-11",6.3
"1833","2014-04-14",5.95
"1834","2014-04-15",5.79
"1835","2014-04-16",5.94
"1836","2014-04-17",6.14
"1837","2014-04-21",6.35
"1838","2014-04-22",6.3
"1839","2014-04-23",6.41
"1840","2014-04-24",6.38
"1841","2014-04-25",6.38
"1842","2014-04-28",6.05
"1843","2014-04-29",5.88
"1844","2014-04-30",6.12
"1845","2014-05-01",5.83
"1846","2014-05-02",6.1
"1847","2014-05-05",6.06
"1848","2014-05-06",5.99
"1849","2014-05-07",6.14
"1850","2014-05-08",6.28
"1851","2014-05-09",6.75
"1852","2014-05-12",6.77
"1853","2014-05-13",6.75
"1854","2014-05-14",6.39
"1855","2014-05-15",5.9
"1856","2014-05-16",5.8
"1857","2014-05-19",5.86
"1858","2014-05-20",6.21
"1859","2014-05-21",6
"1860","2014-05-22",5.93
"1861","2014-05-23",5.92
"1862","2014-05-27",6.17
"1863","2014-05-28",5.93
"1864","2014-05-29",5.93
"1865","2014-05-30",6.16
"1866","2014-06-02",6.14
"1867","2014-06-03",6.11
"1868","2014-06-04",6.13
"1869","2014-06-05",6.11
"1870","2014-06-06",5.98
"1871","2014-06-09",6.08
"1872","2014-06-10",6.19
"1873","2014-06-11",6.09
"1874","2014-06-12",6.19
"1875","2014-06-13",6.19
"1876","2014-06-16",6.19
"1877","2014-06-17",6.56
"1878","2014-06-18",6.67
"1879","2014-06-19",6.73
"1880","2014-06-20",6.71
"1881","2014-06-23",6.76
"1882","2014-06-24",6.7
"1883","2014-06-25",6.75
"1884","2014-06-26",6.65
"1885","2014-06-27",6.78
"1886","2014-06-30",6.76
"1887","2014-07-01",6.75
"1888","2014-07-02",6.75
"1889","2014-07-03",6.84
"1890","2014-07-07",6.84
"1891","2014-07-08",6.93
"1892","2014-07-09",6.86
"1893","2014-07-10",6.86
"1894","2014-07-11",6.73
"1895","2014-07-14",6.75
"1896","2014-07-15",6.61
"1897","2014-07-16",6.6
"1898","2014-07-17",6.51
"1899","2014-07-18",6.65
"1900","2014-07-21",6.74
"1901","2014-07-22",6.72
"1902","2014-07-23",6.77
"1903","2014-07-24",6.8
"1904","2014-07-25",6.81
"1905","2014-07-28",6.83
"1906","2014-07-29",6.48
"1907","2014-07-30",6.72
"1908","2014-07-31",6.7
"1909","2014-08-01",6.46
"1910","2014-08-04",6.43
"1911","2014-08-05",6.13
"1912","2014-08-06",6.2
"1913","2014-08-07",6.7
"1914","2014-08-08",6.7
"1915","2014-08-11",6.57
"1916","2014-08-12",6.47
"1917","2014-08-13",6.46
"1918","2014-08-14",6.53
"1919","2014-08-15",6.53
"1920","2014-08-18",6.45
"1921","2014-08-19",6.56
"1922","2014-08-20",6.55
"1923","2014-08-21",6.63
"1924","2014-08-22",6.61
"1925","2014-08-25",6.76
"1926","2014-08-26",6.8
"1927","2014-08-27",6.85
"1928","2014-08-28",6.8
"1929","2014-08-29",6.81
"1930","2014-09-02",6.7
"1931","2014-09-03",6.57
"1932","2014-09-04",6.64
"1933","2014-09-05",6.63
"1934","2014-09-08",7.87
"1935","2014-09-09",7.76
"1936","2014-09-10",7.4
"1937","2014-09-11",9.15
"1938","2014-09-12",8.88
"1939","2014-09-15",9.37
