"","date","AEY"
"1002","2010-12-22",3.2
"1003","2010-12-23",3.2
"1004","2010-12-27",3.1
"1005","2010-12-28",3.14
"1006","2010-12-29",3.14
"1007","2010-12-30",3.14
"1008","2010-12-31",3.14
"1009","2011-01-03",3.1
"1010","2011-01-04",3.09
"1011","2011-01-05",3.17
"1012","2011-01-06",3.17
"1013","2011-01-07",3.15
"1014","2011-01-10",3.14
"1015","2011-01-11",3.08
"1016","2011-01-12",3.09
"1017","2011-01-13",3.11
"1018","2011-01-14",3.16
"1019","2011-01-18",3.05
"1020","2011-01-19",3.02
"1021","2011-01-20",3.06
"1022","2011-01-21",2.96
"1023","2011-01-24",3
"1024","2011-01-25",3.04
"1025","2011-01-26",3.1
"1026","2011-01-27",3.1
"1027","2011-01-28",3.06
"1028","2011-01-31",2.97
"1029","2011-02-01",2.99
"1030","2011-02-02",3.1
"1031","2011-02-03",3.05
"1032","2011-02-04",3
"1033","2011-02-07",3.02
"1034","2011-02-08",2.76
"1035","2011-02-09",2.8
"1036","2011-02-10",2.73
"1037","2011-02-11",2.7
"1038","2011-02-14",2.8
"1039","2011-02-15",2.89
"1040","2011-02-16",2.91
"1041","2011-02-17",2.95
"1042","2011-02-18",2.97
"1043","2011-02-22",3
"1044","2011-02-23",3.12
"1045","2011-02-24",3.19
"1046","2011-02-25",3.15
"1047","2011-02-28",3.16
"1048","2011-03-01",3.16
"1049","2011-03-02",3.16
"1050","2011-03-03",3.19
"1051","2011-03-04",3.15
"1052","2011-03-07",3.17
"1053","2011-03-08",3.18
"1054","2011-03-09",3.13
"1055","2011-03-10",3.09
"1056","2011-03-11",3.06
"1057","2011-03-14",3.02
"1058","2011-03-15",3.06
"1059","2011-03-16",3.05
"1060","2011-03-17",3.06
"1061","2011-03-18",3.09
"1062","2011-03-21",3.09
"1063","2011-03-22",3.05
"1064","2011-03-23",3.03
"1065","2011-03-24",3.03
"1066","2011-03-25",3.02
"1067","2011-03-28",3.02
"1068","2011-03-29",3.05
"1069","2011-03-30",3.08
"1070","2011-03-31",3.09
"1071","2011-04-01",3.02
"1072","2011-04-04",3.02
"1073","2011-04-05",3.05
"1074","2011-04-06",3.06
"1075","2011-04-07",3.1
"1076","2011-04-08",3.11
"1077","2011-04-11",3.09
"1078","2011-04-12",3.09
"1079","2011-04-13",3.09
"1080","2011-04-14",3.08
"1081","2011-04-15",3.15
"1082","2011-04-18",3.05
"1083","2011-04-19",3.07
"1084","2011-04-20",3.07
"1085","2011-04-21",3.09
"1086","2011-04-25",3.09
"1087","2011-04-26",3.09
"1088","2011-04-27",3.1
"1089","2011-04-28",3.07
"1090","2011-04-29",3.11
"1091","2011-05-02",3.05
"1092","2011-05-03",3.05
"1093","2011-05-04",3.08
"1094","2011-05-05",3.1
"1095","2011-05-06",3.11
"1096","2011-05-09",3.13
"1097","2011-05-10",2.7
"1098","2011-05-11",2.65
"1099","2011-05-12",2.62
"1100","2011-05-13",2.64
"1101","2011-05-16",2.6
"1102","2011-05-17",2.61
"1103","2011-05-18",2.7
"1104","2011-05-19",2.72
"1105","2011-05-20",2.71
"1106","2011-05-23",2.7
"1107","2011-05-24",2.66
"1108","2011-05-25",2.63
"1109","2011-05-26",2.64
"1110","2011-05-27",2.73
"1111","2011-05-31",2.64
"1112","2011-06-01",2.49
"1113","2011-06-02",2.45
"1114","2011-06-03",2.45
"1115","2011-06-06",2.44
"1116","2011-06-07",2.51
"1117","2011-06-08",2.5
"1118","2011-06-09",2.5
"1119","2011-06-10",2.44
"1120","2011-06-13",2.55
"1121","2011-06-14",2.53
"1122","2011-06-15",2.47
"1123","2011-06-16",2.5
"1124","2011-06-17",2.58
"1125","2011-06-20",2.55
"1126","2011-06-21",2.55
"1127","2011-06-22",2.53
"1128","2011-06-23",2.57
"1129","2011-06-24",2.59
"1130","2011-06-27",2.59
"1131","2011-06-28",2.6
"1132","2011-06-29",2.54
"1133","2011-06-30",2.6
"1134","2011-07-01",2.62
"1135","2011-07-05",2.65
"1136","2011-07-06",2.59
"1137","2011-07-07",2.58
"1138","2011-07-08",2.57
"1139","2011-07-11",2.55
"1140","2011-07-12",2.54
"1141","2011-07-13",2.57
"1142","2011-07-14",2.53
"1143","2011-07-15",2.57
"1144","2011-07-18",2.6
"1145","2011-07-19",2.59
"1146","2011-07-20",2.61
"1147","2011-07-21",2.65
"1148","2011-07-22",2.59
"1149","2011-07-25",2.58
"1150","2011-07-26",2.57
"1151","2011-07-27",2.59
"1152","2011-07-28",2.57
"1153","2011-07-29",2.62
"1154","2011-08-01",2.59
"1155","2011-08-02",2.56
"1156","2011-08-03",2.51
"1157","2011-08-04",2.5
"1158","2011-08-05",2.49
"1159","2011-08-08",2.45
"1160","2011-08-09",2.3
"1161","2011-08-10",2.45
"1162","2011-08-11",2.27
"1163","2011-08-12",2.4
"1164","2011-08-15",2.45
"1165","2011-08-16",2.4
"1166","2011-08-17",2.36
"1167","2011-08-18",2.2
"1168","2011-08-19",2.26
"1169","2011-08-22",2.3
"1170","2011-08-23",2.25
"1171","2011-08-24",2.29
"1172","2011-08-25",2.21
"1173","2011-08-26",2.14
"1174","2011-08-29",2.17
"1175","2011-08-30",2.24
"1176","2011-08-31",2.25
"1177","2011-09-01",2.3
"1178","2011-09-02",2.34
"1179","2011-09-06",2.22
"1180","2011-09-07",2.2
"1181","2011-09-08",2.23
"1182","2011-09-09",2.23
"1183","2011-09-12",2.25
"1184","2011-09-13",2.2
"1185","2011-09-14",2.15
"1186","2011-09-15",2.23
"1187","2011-09-16",2.15
"1188","2011-09-19",2.23
"1189","2011-09-20",2.23
"1190","2011-09-21",2.15
"1191","2011-09-22",2.22
"1192","2011-09-23",2.21
"1193","2011-09-26",2.15
"1194","2011-09-27",2.16
"1195","2011-09-28",2.06
"1196","2011-09-29",2.24
"1197","2011-09-30",2.26
"1198","2011-10-03",2.13
"1199","2011-10-04",2.11
"1200","2011-10-05",2.19
"1201","2011-10-06",2.23
"1202","2011-10-07",2.16
"1203","2011-10-10",2.14
"1204","2011-10-11",2.14
"1205","2011-10-12",2.15
"1206","2011-10-13",2.14
"1207","2011-10-14",2.14
"1208","2011-10-17",2.12
"1209","2011-10-18",2.13
"1210","2011-10-19",2.1
"1211","2011-10-20",2.15
"1212","2011-10-21",2.12
"1213","2011-10-24",2.13
"1214","2011-10-25",2.13
"1215","2011-10-26",2.2
"1216","2011-10-27",2.13
"1217","2011-10-28",2.13
"1218","2011-10-31",2.13
"1219","2011-11-01",2.08
"1220","2011-11-02",2.1
"1221","2011-11-03",2.08
"1222","2011-11-04",2.12
"1223","2011-11-07",2.12
"1224","2011-11-08",2.17
"1225","2011-11-09",2.1
"1226","2011-11-10",2.07
"1227","2011-11-11",2.13
"1228","2011-11-14",2.07
"1229","2011-11-15",2.04
"1230","2011-11-16",2.07
"1231","2011-11-17",2.01
"1232","2011-11-18",2
"1233","2011-11-21",2.01
"1234","2011-11-22",2.03
"1235","2011-11-23",2.01
"1236","2011-11-25",2.01
"1237","2011-11-28",2.02
"1238","2011-11-29",1.99
"1239","2011-11-30",1.96
"1240","2011-12-01",1.96
"1241","2011-12-02",2.02
"1242","2011-12-05",2.15
"1243","2011-12-06",2.08
"1244","2011-12-07",2.08
"1245","2011-12-08",2.02
"1246","2011-12-09",2.02
"1247","2011-12-12",2.06
"1248","2011-12-13",2.05
"1249","2011-12-14",2.04
"1250","2011-12-15",2.16
"1251","2011-12-16",2.09
"1252","2011-12-19",2.05
"1253","2011-12-20",2.07
"1254","2011-12-21",2.09
"1255","2011-12-22",2.1
"1256","2011-12-23",2.05
"1257","2011-12-27",2.02
"1258","2011-12-28",2
"1259","2011-12-29",2.02
"1260","2011-12-30",2.1
"1261","2012-01-03",2.09
"1262","2012-01-04",2.11
"1263","2012-01-05",2.12
"1264","2012-01-06",2.14
"1265","2012-01-09",2.18
"1266","2012-01-10",2.18
"1267","2012-01-11",2.16
"1268","2012-01-12",2.19
"1269","2012-01-13",2.19
"1270","2012-01-17",2.19
"1271","2012-01-18",2.15
"1272","2012-01-19",2.17
"1273","2012-01-20",2.2
"1274","2012-01-23",2.28
"1275","2012-01-24",2.17
"1276","2012-01-25",2.21
"1277","2012-01-26",2.26
"1278","2012-01-27",2.28
"1279","2012-01-30",2.21
"1280","2012-01-31",2.25
"1281","2012-02-01",2.2
"1282","2012-02-02",2.23
"1283","2012-02-03",2.2
"1284","2012-02-06",2.21
"1285","2012-02-07",2.22
"1286","2012-02-08",2.24
"1287","2012-02-09",2.28
"1288","2012-02-10",2.25
"1289","2012-02-13",2.35
"1290","2012-02-14",2.21
"1291","2012-02-15",2.19
"1292","2012-02-16",2.07
"1293","2012-02-17",2.13
"1294","2012-02-21",2.18
"1295","2012-02-22",2.11
"1296","2012-02-23",2.13
"1297","2012-02-24",2.17
"1298","2012-02-27",2.15
"1299","2012-02-28",2.15
"1300","2012-02-29",2.17
"1301","2012-03-01",2.29
"1302","2012-03-02",2.34
"1303","2012-03-05",2.26
"1304","2012-03-06",2.19
"1305","2012-03-07",2.08
"1306","2012-03-08",2.08
"1307","2012-03-09",2.15
"1308","2012-03-12",2.14
"1309","2012-03-13",2.17
"1310","2012-03-14",2.29
"1311","2012-03-15",2.32
"1312","2012-03-16",2.25
"1313","2012-03-19",2.39
"1314","2012-03-20",2.51
"1315","2012-03-21",2.46
"1316","2012-03-22",2.4
"1317","2012-03-23",2.46
"1318","2012-03-26",2.37
"1319","2012-03-27",2.43
"1320","2012-03-28",2.31
"1321","2012-03-29",2.35
"1322","2012-03-30",2.39
"1323","2012-04-02",2.45
"1324","2012-04-03",2.38
"1325","2012-04-04",2.4
"1326","2012-04-05",2.53
"1327","2012-04-09",2.47
"1328","2012-04-10",2.43
"1329","2012-04-11",2.51
"1330","2012-04-12",2.47
"1331","2012-04-13",2.5
"1332","2012-04-16",2.48
"1333","2012-04-17",2.46
"1334","2012-04-18",2.47
"1335","2012-04-19",2.37
"1336","2012-04-20",2.42
"1337","2012-04-23",2.43
"1338","2012-04-24",2.47
"1339","2012-04-25",2.47
"1340","2012-04-26",2.48
"1341","2012-04-27",2.45
"1342","2012-04-30",2.45
"1343","2012-05-01",2.51
"1344","2012-05-02",2.4
"1345","2012-05-03",2.46
"1346","2012-05-04",2.42
"1347","2012-05-07",2.48
"1348","2012-05-08",2.47
"1349","2012-05-09",2.37
"1350","2012-05-10",2.42
"1351","2012-05-11",2.46
"1352","2012-05-14",2.35
"1353","2012-05-15",2.25
"1354","2012-05-16",2.25
"1355","2012-05-17",2.25
"1356","2012-05-18",2.25
"1357","2012-05-21",2.25
"1358","2012-05-22",2.3
"1359","2012-05-23",2.21
"1360","2012-05-24",2.22
"1361","2012-05-25",2.2
"1362","2012-05-29",2.16
"1363","2012-05-30",2.19
"1364","2012-05-31",2.15
"1365","2012-06-01",2.16
"1366","2012-06-04",2.21
"1367","2012-06-05",2.21
"1368","2012-06-06",2.15
"1369","2012-06-07",2.14
"1370","2012-06-08",2.15
"1371","2012-06-11",2.1
"1372","2012-06-12",2.08
"1373","2012-06-13",2.08
"1374","2012-06-14",2.06
"1375","2012-06-15",2.18
"1376","2012-06-18",2.06
"1377","2012-06-19",2.07
"1378","2012-06-20",2.07
"1379","2012-06-21",2.2
"1380","2012-06-22",2.06
"1381","2012-06-25",2.15
"1382","2012-06-26",2.15
"1383","2012-06-27",2.04
"1384","2012-06-28",2.1
"1385","2012-06-29",2.15
"1386","2012-07-02",2.05
"1387","2012-07-03",2.1
"1388","2012-07-05",2.06
"1389","2012-07-06",2.05
"1390","2012-07-09",2.1
"1391","2012-07-10",2.1
"1392","2012-07-11",2.1
"1393","2012-07-12",2.1
"1394","2012-07-13",2.1
"1395","2012-07-16",2.1
"1396","2012-07-17",2.01
"1397","2012-07-18",2.1
"1398","2012-07-19",2.1
"1399","2012-07-20",2.16
"1400","2012-07-23",2.05
"1401","2012-07-24",2.03
"1402","2012-07-25",2.03
"1403","2012-07-26",2.09
"1404","2012-07-27",2.09
"1405","2012-07-30",2.1
"1406","2012-07-31",2
"1407","2012-08-01",2.1
"1408","2012-08-02",2.01
"1409","2012-08-03",2.1
"1410","2012-08-06",2.09
"1411","2012-08-07",2.06
"1412","2012-08-08",2.06
"1413","2012-08-09",2.07
"1414","2012-08-10",2.06
"1415","2012-08-13",2.06
"1416","2012-08-14",2.08
"1417","2012-08-15",2.1
"1418","2012-08-16",2.16
"1419","2012-08-17",2.1
"1420","2012-08-20",2.08
"1421","2012-08-21",2.1
"1422","2012-08-22",2.08
"1423","2012-08-23",2.1
"1424","2012-08-24",2.15
"1425","2012-08-27",2.14
"1426","2012-08-28",2.14
"1427","2012-08-29",2.19
"1428","2012-08-30",2.15
"1429","2012-08-31",2.2
"1430","2012-09-04",2.25
"1431","2012-09-05",2.26
"1432","2012-09-06",2.17
"1433","2012-09-07",2.25
"1434","2012-09-10",2.2
"1435","2012-09-11",2.15
"1436","2012-09-12",2.23
"1437","2012-09-13",2.21
"1438","2012-09-14",2.25
"1439","2012-09-17",2.2
"1440","2012-09-18",2.2
"1441","2012-09-19",2.14
"1442","2012-09-20",2.25
"1443","2012-09-21",2.16
"1444","2012-09-24",2.2
"1445","2012-09-25",2.18
"1446","2012-09-26",2.14
"1447","2012-09-27",2.2
"1448","2012-09-28",2.2
"1449","2012-10-01",2.1
"1450","2012-10-02",2.19
"1451","2012-10-03",2.1
"1452","2012-10-04",2.19
"1453","2012-10-05",2.17
"1454","2012-10-08",2.11
"1455","2012-10-09",2.1
"1456","2012-10-10",2.09
"1457","2012-10-11",2.08
"1458","2012-10-12",2.06
"1459","2012-10-15",2.06
"1460","2012-10-16",2.06
"1461","2012-10-17",2.16
"1462","2012-10-18",2.15
"1463","2012-10-19",2.05
"1464","2012-10-22",2.06
"1465","2012-10-23",2.05
"1466","2012-10-24",2.07
"1467","2012-10-25",2.06
"1468","2012-10-26",2.06
"1469","2012-10-31",2.06
"1470","2012-11-01",2.05
"1471","2012-11-02",2.05
"1472","2012-11-05",2.03
"1473","2012-11-06",2.07
"1474","2012-11-07",2.02
"1475","2012-11-08",2.01
"1476","2012-11-09",2.01
"1477","2012-11-12",2
"1478","2012-11-13",1.97
"1479","2012-11-14",1.97
"1480","2012-11-15",1.97
"1481","2012-11-16",1.95
"1482","2012-11-19",1.95
"1483","2012-11-20",2
"1484","2012-11-21",2
"1485","2012-11-23",2
"1486","2012-11-26",1.98
"1487","2012-11-27",1.97
"1488","2012-11-28",2
"1489","2012-11-29",2
"1490","2012-11-30",2
"1491","2012-12-03",1.99
"1492","2012-12-04",1.97
"1493","2012-12-05",1.98
"1494","2012-12-06",1.99
"1495","2012-12-07",1.99
"1496","2012-12-10",2
"1497","2012-12-11",2
"1498","2012-12-12",2.01
"1499","2012-12-13",2
"1500","2012-12-14",2.05
"1501","2012-12-17",2.02
"1502","2012-12-18",1.95
"1503","2012-12-19",1.92
"1504","2012-12-20",1.97
"1505","2012-12-21",1.92
"1506","2012-12-24",2
"1507","2012-12-26",1.95
"1508","2012-12-27",1.97
"1509","2012-12-28",1.98
"1510","2012-12-31",1.99
"1511","2013-01-02",2.08
"1512","2013-01-03",2.05
"1513","2013-01-04",2.07
"1514","2013-01-07",2.13
"1515","2013-01-08",2.14
"1516","2013-01-09",2.1
"1517","2013-01-10",2.05
"1518","2013-01-11",2.1
"1519","2013-01-14",2.14
"1520","2013-01-15",2.16
"1521","2013-01-16",2.19
"1522","2013-01-17",2.17
"1523","2013-01-18",2.28
"1524","2013-01-22",2.31
"1525","2013-01-23",2.28
"1526","2013-01-24",2.3
"1527","2013-01-25",2.26
"1528","2013-01-28",2.15
"1529","2013-01-29",2.15
"1530","2013-01-30",2.14
"1531","2013-01-31",2.13
"1532","2013-02-01",2.1
"1533","2013-02-04",2.2
"1534","2013-02-05",2.16
"1535","2013-02-06",2.06
"1536","2013-02-07",2.12
"1537","2013-02-08",2.05
"1538","2013-02-11",2.15
"1539","2013-02-12",2.25
"1540","2013-02-13",2.29
"1541","2013-02-14",2.28
"1542","2013-02-15",2.21
"1543","2013-02-19",2.28
"1544","2013-02-20",2.29
"1545","2013-02-21",2.3
"1546","2013-02-22",2.3
"1547","2013-02-25",2.21
"1548","2013-02-26",2.12
"1549","2013-02-27",2.28
"1550","2013-02-28",2.25
"1551","2013-03-01",2.17
"1552","2013-03-04",2.19
"1553","2013-03-05",2.2
"1554","2013-03-06",2.2
"1555","2013-03-07",2.26
"1556","2013-03-08",2.2
"1557","2013-03-11",2.16
"1558","2013-03-12",2.2
"1559","2013-03-13",2.16
"1560","2013-03-14",2.17
"1561","2013-03-15",2.2
"1562","2013-03-18",2.3
"1563","2013-03-19",2.28
"1564","2013-03-20",2.32
"1565","2013-03-21",2.38
"1566","2013-03-22",2.38
"1567","2013-03-25",2.36
"1568","2013-03-26",2.36
"1569","2013-03-27",2.34
"1570","2013-03-28",2.33
"1571","2013-04-01",2.33
"1572","2013-04-02",2.31
"1573","2013-04-03",2.3
"1574","2013-04-04",2.31
"1575","2013-04-05",2.32
"1576","2013-04-08",2.29
"1577","2013-04-09",2.34
"1578","2013-04-10",2.33
"1579","2013-04-11",2.32
"1580","2013-04-12",2.31
"1581","2013-04-15",2.3
"1582","2013-04-16",2.3
"1583","2013-04-17",2.3
"1584","2013-04-18",2.3
"1585","2013-04-19",2.31
"1586","2013-04-22",2.29
"1587","2013-04-23",2.35
"1588","2013-04-24",2.33
"1589","2013-04-25",2.36
"1590","2013-04-26",2.36
"1591","2013-04-29",2.4
"1592","2013-04-30",2.36
"1593","2013-05-01",2.29
"1594","2013-05-02",2.29
"1595","2013-05-03",2.38
"1596","2013-05-06",2.35
"1597","2013-05-07",2.36
"1598","2013-05-08",2.31
"1599","2013-05-09",2.35
"1600","2013-05-10",2.33
"1601","2013-05-13",2.25
"1602","2013-05-14",2.27
"1603","2013-05-15",2.23
"1604","2013-05-16",2.21
"1605","2013-05-17",2.19
"1606","2013-05-20",2.27
"1607","2013-05-21",2.23
"1608","2013-05-22",2.22
"1609","2013-05-23",2.21
"1610","2013-05-24",2.27
"1611","2013-05-28",2.32
"1612","2013-05-29",2.24
"1613","2013-05-30",2.29
"1614","2013-05-31",2.25
"1615","2013-06-03",2.22
"1616","2013-06-04",2.27
"1617","2013-06-05",2.22
"1618","2013-06-06",2.2
"1619","2013-06-07",2.22
"1620","2013-06-10",2.23
"1621","2013-06-11",2.23
"1622","2013-06-12",2.25
"1623","2013-06-13",2.23
"1624","2013-06-14",2.22
"1625","2013-06-17",2.22
"1626","2013-06-18",2.23
"1627","2013-06-19",2.24
"1628","2013-06-20",2.24
"1629","2013-06-21",2.23
"1630","2013-06-24",2.21
"1631","2013-06-25",2.23
"1632","2013-06-26",2.28
"1633","2013-06-27",2.26
"1634","2013-06-28",2.28
"1635","2013-07-01",2.27
"1636","2013-07-02",2.27
"1637","2013-07-03",2.25
"1638","2013-07-05",2.25
"1639","2013-07-08",2.26
"1640","2013-07-09",2.26
"1641","2013-07-10",2.3
"1642","2013-07-11",2.3
"1643","2013-07-12",2.34
"1644","2013-07-15",2.35
"1645","2013-07-16",2.32
"1646","2013-07-17",2.33
"1647","2013-07-18",2.33
"1648","2013-07-19",2.39
"1649","2013-07-22",2.63
"1650","2013-07-23",2.52
"1651","2013-07-24",2.53
"1652","2013-07-25",2.47
"1653","2013-07-26",2.54
"1654","2013-07-29",2.56
"1655","2013-07-30",2.55
"1656","2013-07-31",2.59
"1657","2013-08-01",2.55
"1658","2013-08-02",2.55
"1659","2013-08-05",2.55
"1660","2013-08-06",2.6
"1661","2013-08-07",2.58
"1662","2013-08-08",2.62
"1663","2013-08-09",2.55
"1664","2013-08-12",2.56
"1665","2013-08-13",2.54
"1666","2013-08-14",2.53
"1667","2013-08-15",2.52
"1668","2013-08-16",2.49
"1669","2013-08-19",2.46
"1670","2013-08-20",2.47
"1671","2013-08-21",2.45
"1672","2013-08-22",2.46
"1673","2013-08-23",2.45
"1674","2013-08-26",2.44
"1675","2013-08-27",2.44
"1676","2013-08-28",2.44
"1677","2013-08-29",2.42
"1678","2013-08-30",2.44
"1679","2013-09-03",2.45
"1680","2013-09-04",2.46
"1681","2013-09-05",2.43
"1682","2013-09-06",2.46
"1683","2013-09-09",2.46
"1684","2013-09-10",2.48
"1685","2013-09-11",2.48
"1686","2013-09-12",2.5
"1687","2013-09-13",2.48
"1688","2013-09-16",2.43
"1689","2013-09-17",2.44
"1690","2013-09-18",2.44
"1691","2013-09-19",2.49
"1692","2013-09-20",2.5
"1693","2013-09-23",2.45
"1694","2013-09-24",2.45
"1695","2013-09-25",2.46
"1696","2013-09-26",2.47
"1697","2013-09-27",2.46
"1698","2013-09-30",2.45
"1699","2013-10-01",2.5
"1700","2013-10-02",2.54
"1701","2013-10-03",2.51
"1702","2013-10-04",2.48
"1703","2013-10-07",2.51
"1704","2013-10-08",2.45
"1705","2013-10-09",2.45
"1706","2013-10-10",2.47
"1707","2013-10-11",2.47
"1708","2013-10-14",2.48
"1709","2013-10-15",2.46
"1710","2013-10-16",2.46
"1711","2013-10-17",2.46
"1712","2013-10-18",2.47
"1713","2013-10-21",2.49
"1714","2013-10-22",2.5
"1715","2013-10-23",2.53
"1716","2013-10-24",2.56
"1717","2013-10-25",2.48
"1718","2013-10-28",2.63
"1719","2013-10-29",2.62
"1720","2013-10-30",2.74
"1721","2013-10-31",2.65
"1722","2013-11-01",2.66
"1723","2013-11-04",2.57
"1724","2013-11-05",2.54
"1725","2013-11-06",2.57
"1726","2013-11-07",2.6
"1727","2013-11-08",2.64
"1728","2013-11-11",2.66
"1729","2013-11-12",2.64
"1730","2013-11-13",2.77
"1731","2013-11-14",2.77
"1732","2013-11-15",2.66
"1733","2013-11-18",2.65
"1734","2013-11-19",2.63
"1735","2013-11-20",2.61
"1736","2013-11-21",2.59
"1737","2013-11-22",2.61
"1738","2013-11-25",2.55
"1739","2013-11-26",2.54
"1740","2013-11-27",2.65
"1741","2013-11-29",2.59
"1742","2013-12-02",2.59
"1743","2013-12-03",2.62
"1744","2013-12-04",2.61
"1745","2013-12-05",2.61
"1746","2013-12-06",2.62
"1747","2013-12-09",2.6
"1748","2013-12-10",2.57
"1749","2013-12-11",2.57
"1750","2013-12-12",2.55
"1751","2013-12-13",2.52
"1752","2013-12-16",2.53
"1753","2013-12-17",2.51
"1754","2013-12-18",2.48
"1755","2013-12-19",2.54
"1756","2013-12-20",2.5
"1757","2013-12-23",2.49
"1758","2013-12-24",2.49
"1759","2013-12-26",2.46
"1760","2013-12-27",2.49
"1761","2013-12-30",2.71
"1762","2013-12-31",2.69
"1763","2014-01-02",2.69
"1764","2014-01-03",2.8
"1765","2014-01-06",2.94
"1766","2014-01-07",2.95
"1767","2014-01-08",2.95
"1768","2014-01-09",2.93
"1769","2014-01-10",2.91
"1770","2014-01-13",2.97
"1771","2014-01-14",2.93
"1772","2014-01-15",2.93
"1773","2014-01-16",3.14
"1774","2014-01-17",3.21
"1775","2014-01-21",3.3
"1776","2014-01-22",3.3
"1777","2014-01-23",3.19
"1778","2014-01-24",3.17
"1779","2014-01-27",3.13
"1780","2014-01-28",3.25
"1781","2014-01-29",3.26
"1782","2014-01-30",3.3
"1783","2014-01-31",3.29
"1784","2014-02-03",3.21
"1785","2014-02-04",3.17
"1786","2014-02-05",2.97
"1787","2014-02-06",2.95
"1788","2014-02-07",2.93
"1789","2014-02-10",3.14
"1790","2014-02-11",3.15
"1791","2014-02-12",3.1
"1792","2014-02-13",2.62
"1793","2014-02-14",2.7
"1794","2014-02-18",2.86
"1795","2014-02-19",2.94
"1796","2014-02-20",2.9
"1797","2014-02-21",2.91
"1798","2014-02-24",2.88
"1799","2014-02-25",2.91
"1800","2014-02-26",2.8
"1801","2014-02-27",2.85
"1802","2014-02-28",2.83
"1803","2014-03-03",3.06
"1804","2014-03-04",3.15
"1805","2014-03-05",3.1
"1806","2014-03-06",3.1
"1807","2014-03-07",3.11
"1808","2014-03-10",3.13
"1809","2014-03-11",3.06
"1810","2014-03-12",3.04
"1811","2014-03-13",3.05
"1812","2014-03-14",2.96
"1813","2014-03-17",3.13
"1814","2014-03-18",3.12
"1815","2014-03-19",3.14
"1816","2014-03-20",3.14
"1817","2014-03-21",3.14
"1818","2014-03-24",3.15
"1819","2014-03-25",3.18
"1820","2014-03-26",3.16
"1821","2014-03-27",3.1
"1822","2014-03-28",3.17
"1823","2014-03-31",3.32
"1824","2014-04-01",3.4
"1825","2014-04-02",3.38
"1826","2014-04-03",3.21
"1827","2014-04-04",3.09
"1828","2014-04-07",3.08
"1829","2014-04-08",3.23
"1830","2014-04-09",3.22
"1831","2014-04-10",3.2
"1832","2014-04-11",3.2
"1833","2014-04-14",3.33
"1834","2014-04-15",3.31
"1835","2014-04-16",3.4
"1836","2014-04-17",3.38
"1837","2014-04-21",3.4
"1838","2014-04-22",3.36
"1839","2014-04-23",3.41
"1840","2014-04-24",3.4
"1841","2014-04-25",3.36
"1842","2014-04-28",3.37
"1843","2014-04-29",3.33
"1844","2014-04-30",3.35
"1845","2014-05-01",3.25
"1846","2014-05-02",3.25
"1847","2014-05-05",3.34
"1848","2014-05-06",3.21
"1849","2014-05-07",3.16
"1850","2014-05-08",3.08
"1851","2014-05-09",2.84
"1852","2014-05-12",2.71
"1853","2014-05-13",2.76
"1854","2014-05-14",2.66
"1855","2014-05-15",2.55
"1856","2014-05-16",2.63
"1857","2014-05-19",2.57
"1858","2014-05-20",2.65
"1859","2014-05-21",2.74
"1860","2014-05-22",2.7
"1861","2014-05-23",2.69
"1862","2014-05-27",2.75
"1863","2014-05-28",2.58
"1864","2014-05-29",2.7
"1865","2014-05-30",2.63
"1866","2014-06-02",3
"1867","2014-06-03",2.92
"1868","2014-06-04",2.96
"1869","2014-06-05",2.97
"1870","2014-06-06",2.79
"1871","2014-06-09",2.77
"1872","2014-06-10",2.78
"1873","2014-06-11",2.72
"1874","2014-06-12",2.74
"1875","2014-06-13",2.78
"1876","2014-06-16",2.9
"1877","2014-06-17",3.05
"1878","2014-06-18",3.06
"1879","2014-06-19",2.91
"1880","2014-06-20",2.93
"1881","2014-06-23",2.88
"1882","2014-06-24",2.89
"1883","2014-06-25",2.83
"1884","2014-06-26",2.8
"1885","2014-06-27",2.77
"1886","2014-06-30",2.76
"1887","2014-07-01",2.73
"1888","2014-07-02",2.64
"1889","2014-07-03",2.74
"1890","2014-07-07",2.63
"1891","2014-07-08",2.59
"1892","2014-07-09",2.61
"1893","2014-07-10",2.62
"1894","2014-07-11",2.61
"1895","2014-07-14",2.57
"1896","2014-07-15",2.55
"1897","2014-07-16",2.56
"1898","2014-07-17",2.55
"1899","2014-07-18",2.56
"1900","2014-07-21",2.56
"1901","2014-07-22",2.56
"1902","2014-07-23",2.55
"1903","2014-07-24",2.56
"1904","2014-07-25",2.52
"1905","2014-07-28",2.53
"1906","2014-07-29",2.55
"1907","2014-07-30",2.53
"1908","2014-07-31",2.45
"1909","2014-08-01",2.34
"1910","2014-08-04",2.35
"1911","2014-08-05",2.38
"1912","2014-08-06",2.39
"1913","2014-08-07",2.36
"1914","2014-08-08",2.37
"1915","2014-08-11",2.3
"1916","2014-08-12",2.45
"1917","2014-08-13",2.33
"1918","2014-08-14",2.33
"1919","2014-08-15",2.33
"1920","2014-08-18",2.36
"1921","2014-08-19",2.34
"1922","2014-08-20",2.35
"1923","2014-08-21",2.37
"1924","2014-08-22",2.35
"1925","2014-08-25",2.41
"1926","2014-08-26",2.37
"1927","2014-08-27",2.39
"1928","2014-08-28",2.38
"1929","2014-08-29",2.38
"1930","2014-09-02",2.39
"1931","2014-09-03",2.36
"1932","2014-09-04",2.35
"1933","2014-09-05",2.36
"1934","2014-09-08",2.33
"1935","2014-09-09",2.33
"1936","2014-09-10",2.33
