"","date","RIGL"
"995","2010-12-13",7.98
"996","2010-12-14",7.98
"997","2010-12-15",7.99
"998","2010-12-16",8.06
"999","2010-12-17",7.91
"1000","2010-12-20",7.79
"1001","2010-12-21",7.8
"1002","2010-12-22",7.8
"1003","2010-12-23",7.78
"1004","2010-12-27",7.78
"1005","2010-12-28",7.7
"1006","2010-12-29",7.73
"1007","2010-12-30",7.6
"1008","2010-12-31",7.53
"1009","2011-01-03",7.7
"1010","2011-01-04",7.62
"1011","2011-01-05",7.62
"1012","2011-01-06",7.61
"1013","2011-01-07",7.74
"1014","2011-01-10",7.57
"1015","2011-01-11",7.67
"1016","2011-01-12",7.57
"1017","2011-01-13",7.68
"1018","2011-01-14",7.67
"1019","2011-01-18",7.61
"1020","2011-01-19",7.37
"1021","2011-01-20",7.14
"1022","2011-01-21",7.07
"1023","2011-01-24",7.22
"1024","2011-01-25",7.08
"1025","2011-01-26",7.19
"1026","2011-01-27",6.97
"1027","2011-01-28",6.82
"1028","2011-01-31",6.73
"1029","2011-02-01",6.87
"1030","2011-02-02",6.72
"1031","2011-02-03",6.57
"1032","2011-02-04",6.64
"1033","2011-02-07",6.71
"1034","2011-02-08",6.63
"1035","2011-02-09",6.59
"1036","2011-02-10",6.54
"1037","2011-02-11",6.69
"1038","2011-02-14",6.6
"1039","2011-02-15",6.61
"1040","2011-02-16",6.67
"1041","2011-02-17",6.97
"1042","2011-02-18",7.08
"1043","2011-02-22",6.93
"1044","2011-02-23",6.73
"1045","2011-02-24",7.09
"1046","2011-02-25",7.3
"1047","2011-02-28",6.99
"1048","2011-03-01",6.65
"1049","2011-03-02",6.71
"1050","2011-03-03",7.29
"1051","2011-03-04",7.07
"1052","2011-03-07",6.88
"1053","2011-03-08",7.21
"1054","2011-03-09",7.21
"1055","2011-03-10",6.96
"1056","2011-03-11",6.72
"1057","2011-03-14",6.84
"1058","2011-03-15",6.75
"1059","2011-03-16",6.73
"1060","2011-03-17",6.88
"1061","2011-03-18",6.87
"1062","2011-03-21",6.82
"1063","2011-03-22",6.77
"1064","2011-03-23",6.75
"1065","2011-03-24",7.03
"1066","2011-03-25",7.15
"1067","2011-03-28",7.26
"1068","2011-03-29",7.31
"1069","2011-03-30",7.17
"1070","2011-03-31",7.11
"1071","2011-04-01",7.18
"1072","2011-04-04",7.23
"1073","2011-04-05",7.31
"1074","2011-04-06",7.25
"1075","2011-04-07",7.33
"1076","2011-04-08",7.26
"1077","2011-04-11",7.33
"1078","2011-04-12",7.31
"1079","2011-04-13",7.33
"1080","2011-04-14",7.3
"1081","2011-04-15",7.48
"1082","2011-04-18",7.49
"1083","2011-04-19",7.31
"1084","2011-04-20",7.49
"1085","2011-04-21",7.82
"1086","2011-04-25",7.92
"1087","2011-04-26",8.36
"1088","2011-04-27",8.47
"1089","2011-04-28",9
"1090","2011-04-29",9.11
"1091","2011-05-02",9.1
"1092","2011-05-03",8.51
"1093","2011-05-04",8.05
"1094","2011-05-05",8.09
"1095","2011-05-06",8.01
"1096","2011-05-09",8.26
"1097","2011-05-10",8.14
"1098","2011-05-11",8.01
"1099","2011-05-12",8.38
"1100","2011-05-13",8.03
"1101","2011-05-16",8.14
"1102","2011-05-17",8.02
"1103","2011-05-18",8.38
"1104","2011-05-19",8.34
"1105","2011-05-20",8.18
"1106","2011-05-23",8.18
"1107","2011-05-24",7.95
"1108","2011-05-25",8.49
"1109","2011-05-26",8.81
"1110","2011-05-27",8.29
"1111","2011-05-31",8.3
"1112","2011-06-01",8.01
"1113","2011-06-02",8.22
"1114","2011-06-03",8.07
"1115","2011-06-06",8
"1116","2011-06-07",8.03
"1117","2011-06-08",8.02
"1118","2011-06-09",7.97
"1119","2011-06-10",7.82
"1120","2011-06-13",7.95
"1121","2011-06-14",8.01
"1122","2011-06-15",7.99
"1123","2011-06-16",8.1
"1124","2011-06-17",8.13
"1125","2011-06-20",8.32
"1126","2011-06-21",8.37
"1127","2011-06-22",8.51
"1128","2011-06-23",8.5
"1129","2011-06-24",8.36
"1130","2011-06-27",8.74
"1131","2011-06-28",9.11
"1132","2011-06-29",9.19
"1133","2011-06-30",9.17
"1134","2011-07-01",9.29
"1135","2011-07-05",9.28
"1136","2011-07-06",9.38
"1137","2011-07-07",9.87
"1138","2011-07-08",9.9
"1139","2011-07-11",9.73
"1140","2011-07-12",9.95
"1141","2011-07-13",9.89
"1142","2011-07-14",9.9
"1143","2011-07-15",10.15
"1144","2011-07-18",9.75
"1145","2011-07-19",9.47
"1146","2011-07-20",9.36
"1147","2011-07-21",9.55
"1148","2011-07-22",9.88
"1149","2011-07-25",9.36
"1150","2011-07-26",9.22
"1151","2011-07-27",8.77
"1152","2011-07-28",8.66
"1153","2011-07-29",8.69
"1154","2011-08-01",8.54
"1155","2011-08-02",8.05
"1156","2011-08-03",8.26
"1157","2011-08-04",7.46
"1158","2011-08-05",7.62
"1159","2011-08-08",6.97
"1160","2011-08-09",7.6
"1161","2011-08-10",6.83
"1162","2011-08-11",7.05
"1163","2011-08-12",7.05
"1164","2011-08-15",7.3
"1165","2011-08-16",7.07
"1166","2011-08-17",7.68
"1167","2011-08-18",7.25
"1168","2011-08-19",7.59
"1169","2011-08-22",7.31
"1170","2011-08-23",7.27
"1171","2011-08-24",7.39
"1172","2011-08-25",7
"1173","2011-08-26",7.58
"1174","2011-08-29",7.89
"1175","2011-08-30",7.92
"1176","2011-08-31",7.88
"1177","2011-09-01",7.48
"1178","2011-09-02",7.18
"1179","2011-09-06",7.15
"1180","2011-09-07",7.86
"1181","2011-09-08",7.52
"1182","2011-09-09",7.37
"1183","2011-09-12",7.41
"1184","2011-09-13",7.44
"1185","2011-09-14",7.57
"1186","2011-09-15",7.79
"1187","2011-09-16",7.74
"1188","2011-09-19",7.76
"1189","2011-09-20",7.92
"1190","2011-09-21",7.7
"1191","2011-09-22",7.19
"1192","2011-09-23",7.09
"1193","2011-09-26",7.14
"1194","2011-09-27",7.33
"1195","2011-09-28",6.97
"1196","2011-09-29",7.36
"1197","2011-09-30",7.36
"1198","2011-10-03",7.05
"1199","2011-10-04",7.46
"1200","2011-10-05",7.74
"1201","2011-10-06",7.81
"1202","2011-10-07",7.46
"1203","2011-10-10",7.85
"1204","2011-10-11",7.74
"1205","2011-10-12",7.96
"1206","2011-10-13",8
"1207","2011-10-14",8.22
"1208","2011-10-17",7.69
"1209","2011-10-18",8.16
"1210","2011-10-19",7.85
"1211","2011-10-20",7.7
"1212","2011-10-21",7.87
"1213","2011-10-24",8.2
"1214","2011-10-25",7.84
"1215","2011-10-26",8.05
"1216","2011-10-27",8.22
"1217","2011-10-28",8.3
"1218","2011-10-31",7.85
"1219","2011-11-01",7.22
"1220","2011-11-02",7.39
"1221","2011-11-03",7.69
"1222","2011-11-04",7.41
"1223","2011-11-07",7.45
"1224","2011-11-08",7.53
"1225","2011-11-09",7.09
"1226","2011-11-10",7.23
"1227","2011-11-11",7.48
"1228","2011-11-14",7.43
"1229","2011-11-15",7.31
"1230","2011-11-16",6.98
"1231","2011-11-17",7.1
"1232","2011-11-18",7.38
"1233","2011-11-21",6.98
"1234","2011-11-22",7.13
"1235","2011-11-23",6.83
"1236","2011-11-25",6.68
"1237","2011-11-28",7.37
"1238","2011-11-29",7.16
"1239","2011-11-30",7.62
"1240","2011-12-01",7.52
"1241","2011-12-02",7.77
"1242","2011-12-05",7.66
"1243","2011-12-06",7.73
"1244","2011-12-07",7.67
"1245","2011-12-08",7.2
"1246","2011-12-09",7.67
"1247","2011-12-12",7.4
"1248","2011-12-13",7.24
"1249","2011-12-14",7.4
"1250","2011-12-15",7.47
"1251","2011-12-16",7.2
"1252","2011-12-19",7.05
"1253","2011-12-20",7.51
"1254","2011-12-21",7.82
"1255","2011-12-22",8.08
"1256","2011-12-23",8.06
"1257","2011-12-27",8.18
"1258","2011-12-28",7.89
"1259","2011-12-29",8
"1260","2011-12-30",7.89
"1261","2012-01-03",8.19
"1262","2012-01-04",8.19
"1263","2012-01-05",8.08
"1264","2012-01-06",8.06
"1265","2012-01-09",7.93
"1266","2012-01-10",8.04
"1267","2012-01-11",8.18
"1268","2012-01-12",8.38
"1269","2012-01-13",8.16
"1270","2012-01-17",8.19
"1271","2012-01-18",8.5
"1272","2012-01-19",8.14
"1273","2012-01-20",8.29
"1274","2012-01-23",8.06
"1275","2012-01-24",8.15
"1276","2012-01-25",8.54
"1277","2012-01-26",9.2
"1278","2012-01-27",9.71
"1279","2012-01-30",9.71
"1280","2012-01-31",9.77
"1281","2012-02-01",10.12
"1282","2012-02-02",10.33
"1283","2012-02-03",10.48
"1284","2012-02-06",10.34
"1285","2012-02-07",9.95
"1286","2012-02-08",9.61
"1287","2012-02-09",9.56
"1288","2012-02-10",9.43
"1289","2012-02-13",9.79
"1290","2012-02-14",9.63
"1291","2012-02-15",9.47
"1292","2012-02-16",9.86
"1293","2012-02-17",9.65
"1294","2012-02-21",9.35
"1295","2012-02-22",9.72
"1296","2012-02-23",10.23
"1297","2012-02-24",10.19
"1298","2012-02-27",10.11
"1299","2012-02-28",10.07
"1300","2012-02-29",10
"1301","2012-03-01",9.85
"1302","2012-03-02",9.71
"1303","2012-03-05",9.71
"1304","2012-03-06",9.22
"1305","2012-03-07",8.84
"1306","2012-03-08",8.78
"1307","2012-03-09",9.02
"1308","2012-03-12",8.91
"1309","2012-03-13",8.85
"1310","2012-03-14",8.58
"1311","2012-03-15",8.53
"1312","2012-03-16",8.43
"1313","2012-03-19",8.55
"1314","2012-03-20",8.31
"1315","2012-03-21",8.34
"1316","2012-03-22",8.24
"1317","2012-03-23",8.32
"1318","2012-03-26",8.41
"1319","2012-03-27",8.03
"1320","2012-03-28",8.36
"1321","2012-03-29",8.23
"1322","2012-03-30",8.05
"1323","2012-04-02",8.07
"1324","2012-04-03",8.28
"1325","2012-04-04",8
"1326","2012-04-05",7.93
"1327","2012-04-09",7.9
"1328","2012-04-10",7.63
"1329","2012-04-11",7.94
"1330","2012-04-12",8.03
"1331","2012-04-13",7.69
"1332","2012-04-16",7.59
"1333","2012-04-17",7.75
"1334","2012-04-18",7.8
"1335","2012-04-19",7.76
"1336","2012-04-20",7.87
"1337","2012-04-23",7.74
"1338","2012-04-24",7.85
"1339","2012-04-25",7.9
"1340","2012-04-26",7.79
"1341","2012-04-27",7.95
"1342","2012-04-30",7.73
"1343","2012-05-01",7.59
"1344","2012-05-02",7.57
"1345","2012-05-03",7.78
"1346","2012-05-04",7.75
"1347","2012-05-07",8.01
"1348","2012-05-08",8.49
"1349","2012-05-09",8.62
"1350","2012-05-10",8.42
"1351","2012-05-11",8.31
"1352","2012-05-14",8.18
"1353","2012-05-15",8.02
"1354","2012-05-16",8.07
"1355","2012-05-17",7.78
"1356","2012-05-18",7.55
"1357","2012-05-21",7.73
"1358","2012-05-22",7.6
"1359","2012-05-23",7.62
"1360","2012-05-24",7.4
"1361","2012-05-25",7.51
"1362","2012-05-29",7.55
"1363","2012-05-30",7.49
"1364","2012-05-31",7.43
"1365","2012-06-01",7.17
"1366","2012-06-04",7.27
"1367","2012-06-05",7.4
"1368","2012-06-06",7.54
"1369","2012-06-07",7.52
"1370","2012-06-08",7.83
"1371","2012-06-11",7.66
"1372","2012-06-12",7.85
"1373","2012-06-13",7.84
"1374","2012-06-14",8.28
"1375","2012-06-15",8.42
"1376","2012-06-18",8.58
"1377","2012-06-19",8.9
"1378","2012-06-20",8.77
"1379","2012-06-21",8.78
"1380","2012-06-22",9.02
"1381","2012-06-25",8.86
"1382","2012-06-26",8.89
"1383","2012-06-27",8.98
"1384","2012-06-28",8.98
"1385","2012-06-29",9.3
"1386","2012-07-02",9.71
"1387","2012-07-03",9.88
"1388","2012-07-05",9.97
"1389","2012-07-06",9.77
"1390","2012-07-09",9.79
"1391","2012-07-10",9.77
"1392","2012-07-11",9.7
"1393","2012-07-12",9.69
"1394","2012-07-13",9.79
"1395","2012-07-16",9.75
"1396","2012-07-17",9.83
"1397","2012-07-18",10.04
"1398","2012-07-19",10.01
"1399","2012-07-20",10
"1400","2012-07-23",9.88
"1401","2012-07-24",10.01
"1402","2012-07-25",10.29
"1403","2012-07-26",10.48
"1404","2012-07-27",11.2
"1405","2012-07-30",11.16
"1406","2012-07-31",10.94
"1407","2012-08-01",10.36
"1408","2012-08-02",10.32
"1409","2012-08-03",10.61
"1410","2012-08-06",10.77
"1411","2012-08-07",10.31
"1412","2012-08-08",10.01
"1413","2012-08-09",9.8
"1414","2012-08-10",9.67
"1415","2012-08-13",9.62
"1416","2012-08-14",9.65
"1417","2012-08-15",9.86
"1418","2012-08-16",9.74
"1419","2012-08-17",9.28
"1420","2012-08-20",9.51
"1421","2012-08-21",9.67
"1422","2012-08-22",9.77
"1423","2012-08-23",9.8
"1424","2012-08-24",9.92
"1425","2012-08-27",9.85
"1426","2012-08-28",9.72
"1427","2012-08-29",9.61
"1428","2012-08-30",9.42
"1429","2012-08-31",9.32
"1430","2012-09-04",9.8
"1431","2012-09-05",9.89
"1432","2012-09-06",10.59
"1433","2012-09-07",10.49
"1434","2012-09-10",10.21
"1435","2012-09-11",10.66
"1436","2012-09-12",10.58
"1437","2012-09-13",10.42
"1438","2012-09-14",10.41
"1439","2012-09-17",10.3
"1440","2012-09-18",10.4
"1441","2012-09-19",10.3
"1442","2012-09-20",10.32
"1443","2012-09-21",10.21
"1444","2012-09-24",10.27
"1445","2012-09-25",10.35
"1446","2012-09-26",10
"1447","2012-09-27",10.28
"1448","2012-09-28",10.24
"1449","2012-10-01",10.28
"1450","2012-10-02",10.35
"1451","2012-10-03",9.5
"1452","2012-10-04",9.45
"1453","2012-10-05",9.5
"1454","2012-10-08",9.26
"1455","2012-10-09",9.15
"1456","2012-10-10",9.22
"1457","2012-10-11",9.25
"1458","2012-10-12",9.25
"1459","2012-10-15",9.49
"1460","2012-10-16",9.5
"1461","2012-10-17",9.59
"1462","2012-10-18",9.45
"1463","2012-10-19",9
"1464","2012-10-22",8.87
"1465","2012-10-23",8.73
"1466","2012-10-24",8.74
"1467","2012-10-25",8.83
"1468","2012-10-26",8.72
"1469","2012-10-31",8.91
"1470","2012-11-01",8.8
"1471","2012-11-02",8.51
"1472","2012-11-05",8.62
"1473","2012-11-06",8.76
"1474","2012-11-07",8.85
"1475","2012-11-08",8.55
"1476","2012-11-09",8.4
"1477","2012-11-12",8.49
"1478","2012-11-13",8.78
"1479","2012-11-14",8.5
"1480","2012-11-15",8.2
"1481","2012-11-16",8.08
"1482","2012-11-19",8.25
"1483","2012-11-20",8.45
"1484","2012-11-21",8.17
"1485","2012-11-23",8.34
"1486","2012-11-26",8.3
"1487","2012-11-27",8.24
"1488","2012-11-28",8.32
"1489","2012-11-29",8.4
"1490","2012-11-30",8.3
"1491","2012-12-03",8.35
"1492","2012-12-04",8.32
"1493","2012-12-05",8.22
"1494","2012-12-06",8.21
"1495","2012-12-07",8.19
"1496","2012-12-10",8.35
"1497","2012-12-11",8.4
"1498","2012-12-12",8.43
"1499","2012-12-13",5.51
"1500","2012-12-14",6.52
"1501","2012-12-17",6.66
"1502","2012-12-18",6.58
"1503","2012-12-19",6.35
"1504","2012-12-20",6.74
"1505","2012-12-21",6.51
"1506","2012-12-24",6.39
"1507","2012-12-26",6.27
"1508","2012-12-27",6.33
"1509","2012-12-28",6.35
"1510","2012-12-31",6.5
"1511","2013-01-02",6.7
"1512","2013-01-03",6.57
"1513","2013-01-04",6.84
"1514","2013-01-07",6.87
"1515","2013-01-08",6.8
"1516","2013-01-09",7
"1517","2013-01-10",6.92
"1518","2013-01-11",6.94
"1519","2013-01-14",6.8
"1520","2013-01-15",7.04
"1521","2013-01-16",7.01
"1522","2013-01-17",6.97
"1523","2013-01-18",7.03
"1524","2013-01-22",6.98
"1525","2013-01-23",6.8
"1526","2013-01-24",6.67
"1527","2013-01-25",6.7
"1528","2013-01-28",6.66
"1529","2013-01-29",6.51
"1530","2013-01-30",6.39
"1531","2013-01-31",6.56
"1532","2013-02-01",6.74
"1533","2013-02-04",6.54
"1534","2013-02-05",6.66
"1535","2013-02-06",6.65
"1536","2013-02-07",6.42
"1537","2013-02-08",6.56
"1538","2013-02-11",6.5
"1539","2013-02-12",6.55
"1540","2013-02-13",6.65
"1541","2013-02-14",6.69
"1542","2013-02-15",6.7
"1543","2013-02-19",6.76
"1544","2013-02-20",6.73
"1545","2013-02-21",6.74
"1546","2013-02-22",6.74
"1547","2013-02-25",6.62
"1548","2013-02-26",6.64
"1549","2013-02-27",6.68
"1550","2013-02-28",6.72
"1551","2013-03-01",6.74
"1552","2013-03-04",6.82
"1553","2013-03-05",7.11
"1554","2013-03-06",7.57
"1555","2013-03-07",7.21
"1556","2013-03-08",7.38
"1557","2013-03-11",7.07
"1558","2013-03-12",6.91
"1559","2013-03-13",6.63
"1560","2013-03-14",7.06
"1561","2013-03-15",6.92
"1562","2013-03-18",6.75
"1563","2013-03-19",7.29
"1564","2013-03-20",7.13
"1565","2013-03-21",7.07
"1566","2013-03-22",7
"1567","2013-03-25",6.95
"1568","2013-03-26",6.7
"1569","2013-03-27",6.87
"1570","2013-03-28",6.8
"1571","2013-04-01",6.8
"1572","2013-04-02",7.23
"1573","2013-04-03",7.53
"1574","2013-04-04",7.53
"1575","2013-04-05",4.5
"1576","2013-04-08",4.42
"1577","2013-04-09",4.52
"1578","2013-04-10",4.59
"1579","2013-04-11",4.68
"1580","2013-04-12",4.62
"1581","2013-04-15",4.53
"1582","2013-04-16",4.57
"1583","2013-04-17",4.64
"1584","2013-04-18",4.7
"1585","2013-04-19",4.73
"1586","2013-04-22",4.75
"1587","2013-04-23",4.86
"1588","2013-04-24",4.8
"1589","2013-04-25",4.75
"1590","2013-04-26",4.76
"1591","2013-04-29",4.8
"1592","2013-04-30",4.79
"1593","2013-05-01",4.8
"1594","2013-05-02",4.75
"1595","2013-05-03",4.65
"1596","2013-05-06",4.7
"1597","2013-05-07",4.53
"1598","2013-05-08",4.67
"1599","2013-05-09",4.7
"1600","2013-05-10",4.73
"1601","2013-05-13",4.7
"1602","2013-05-14",4.87
"1603","2013-05-15",4.89
"1604","2013-05-16",4.85
"1605","2013-05-17",4.74
"1606","2013-05-20",4.58
"1607","2013-05-21",4.58
"1608","2013-05-22",4.51
"1609","2013-05-23",4.64
"1610","2013-05-24",4.71
"1611","2013-05-28",4.74
"1612","2013-05-29",4.59
"1613","2013-05-30",4.69
"1614","2013-05-31",4.62
"1615","2013-06-03",4.53
"1616","2013-06-04",3.71
"1617","2013-06-05",3.6
"1618","2013-06-06",3.52
"1619","2013-06-07",3.56
"1620","2013-06-10",3.78
"1621","2013-06-11",3.67
"1622","2013-06-12",3.76
"1623","2013-06-13",3.76
"1624","2013-06-14",3.69
"1625","2013-06-17",3.73
"1626","2013-06-18",3.77
"1627","2013-06-19",3.85
"1628","2013-06-20",3.75
"1629","2013-06-21",3.75
"1630","2013-06-24",3.65
"1631","2013-06-25",3.52
"1632","2013-06-26",3.38
"1633","2013-06-27",3.33
"1634","2013-06-28",3.34
"1635","2013-07-01",3.36
"1636","2013-07-02",3.37
"1637","2013-07-03",3.47
"1638","2013-07-05",3.55
"1639","2013-07-08",3.51
"1640","2013-07-09",3.44
"1641","2013-07-10",3.6
"1642","2013-07-11",3.73
"1643","2013-07-12",3.82
"1644","2013-07-15",3.89
"1645","2013-07-16",3.8
"1646","2013-07-17",3.83
"1647","2013-07-18",3.79
"1648","2013-07-19",3.8
"1649","2013-07-22",3.83
"1650","2013-07-23",3.69
"1651","2013-07-24",3.68
"1652","2013-07-25",3.6
"1653","2013-07-26",3.68
"1654","2013-07-29",3.72
"1655","2013-07-30",3.8
"1656","2013-07-31",3.81
"1657","2013-08-01",4.04
"1658","2013-08-02",4.15
"1659","2013-08-05",4
"1660","2013-08-06",4.14
"1661","2013-08-07",4.11
"1662","2013-08-08",4.12
"1663","2013-08-09",4.12
"1664","2013-08-12",4.03
"1665","2013-08-13",4.01
"1666","2013-08-14",3.95
"1667","2013-08-15",3.79
"1668","2013-08-16",3.49
"1669","2013-08-19",3.5
"1670","2013-08-20",3.64
"1671","2013-08-21",3.59
"1672","2013-08-22",3.65
"1673","2013-08-23",3.63
"1674","2013-08-26",3.14
"1675","2013-08-27",3.11
"1676","2013-08-28",3.07
"1677","2013-08-29",3.07
"1678","2013-08-30",3.15
"1679","2013-09-03",3.2
"1680","2013-09-04",3.22
"1681","2013-09-05",3.48
"1682","2013-09-06",3.54
"1683","2013-09-09",3.84
"1684","2013-09-10",3.79
"1685","2013-09-11",3.7
"1686","2013-09-12",3.58
"1687","2013-09-13",3.66
"1688","2013-09-16",3.56
"1689","2013-09-17",3.56
"1690","2013-09-18",3.55
"1691","2013-09-19",3.45
"1692","2013-09-20",3.58
"1693","2013-09-23",3.52
"1694","2013-09-24",3.6
"1695","2013-09-25",3.53
"1696","2013-09-26",3.71
"1697","2013-09-27",3.65
"1698","2013-09-30",3.58
"1699","2013-10-01",3.6
"1700","2013-10-02",3.6
"1701","2013-10-03",3.44
"1702","2013-10-04",3.6
"1703","2013-10-07",3.51
"1704","2013-10-08",3.38
"1705","2013-10-09",3.38
"1706","2013-10-10",3.42
"1707","2013-10-11",3.39
"1708","2013-10-14",3.4
"1709","2013-10-15",3.4
"1710","2013-10-16",3.49
"1711","2013-10-17",3.51
"1712","2013-10-18",3.52
"1713","2013-10-21",3.5
"1714","2013-10-22",3.47
"1715","2013-10-23",3.54
"1716","2013-10-24",3.49
"1717","2013-10-25",3.34
"1718","2013-10-28",3.25
"1719","2013-10-29",3.32
"1720","2013-10-30",3.14
"1721","2013-10-31",3.08
"1722","2013-11-01",3.02
"1723","2013-11-04",3
"1724","2013-11-05",2.88
"1725","2013-11-06",2.72
"1726","2013-11-07",2.76
"1727","2013-11-08",2.87
"1728","2013-11-11",2.78
"1729","2013-11-12",2.77
"1730","2013-11-13",2.77
"1731","2013-11-14",2.75
"1732","2013-11-15",2.77
"1733","2013-11-18",2.75
"1734","2013-11-19",2.81
"1735","2013-11-20",2.73
"1736","2013-11-21",2.79
"1737","2013-11-22",2.66
"1738","2013-11-25",2.52
"1739","2013-11-26",2.59
"1740","2013-11-27",2.55
"1741","2013-11-29",2.66
"1742","2013-12-02",2.69
"1743","2013-12-03",2.64
"1744","2013-12-04",2.7
"1745","2013-12-05",2.57
"1746","2013-12-06",2.59
"1747","2013-12-09",2.58
"1748","2013-12-10",2.5
"1749","2013-12-11",2.49
"1750","2013-12-12",2.48
"1751","2013-12-13",2.51
"1752","2013-12-16",2.43
"1753","2013-12-17",2.4
"1754","2013-12-18",2.35
"1755","2013-12-19",2.42
"1756","2013-12-20",2.47
"1757","2013-12-23",2.59
"1758","2013-12-24",2.6
"1759","2013-12-26",2.64
"1760","2013-12-27",2.74
"1761","2013-12-30",2.7
"1762","2013-12-31",2.85
"1763","2014-01-02",2.99
"1764","2014-01-03",3.06
"1765","2014-01-06",3.05
"1766","2014-01-07",3.07
"1767","2014-01-08",3.14
"1768","2014-01-09",3.15
"1769","2014-01-10",3.3
"1770","2014-01-13",3.29
"1771","2014-01-14",3.18
"1772","2014-01-15",3.26
"1773","2014-01-16",3.3
"1774","2014-01-17",3.4
"1775","2014-01-21",3.46
"1776","2014-01-22",3.49
"1777","2014-01-23",3.37
"1778","2014-01-24",3.3
"1779","2014-01-27",3.13
"1780","2014-01-28",3.2
"1781","2014-01-29",3.11
"1782","2014-01-30",3.15
"1783","2014-01-31",3.03
"1784","2014-02-03",2.98
"1785","2014-02-04",2.9
"1786","2014-02-05",2.94
"1787","2014-02-06",2.88
"1788","2014-02-07",3.04
"1789","2014-02-10",3.1
"1790","2014-02-11",3.17
"1791","2014-02-12",3.16
"1792","2014-02-13",3.17
"1793","2014-02-14",3.17
"1794","2014-02-18",3.19
"1795","2014-02-19",3.23
"1796","2014-02-20",3.25
"1797","2014-02-21",3.45
"1798","2014-02-24",3.62
"1799","2014-02-25",3.63
"1800","2014-02-26",3.59
"1801","2014-02-27",3.6
"1802","2014-02-28",3.44
"1803","2014-03-03",3.49
"1804","2014-03-04",3.7
"1805","2014-03-05",4.1
"1806","2014-03-06",4.52
"1807","2014-03-07",4.52
"1808","2014-03-10",4.75
"1809","2014-03-11",4.34
"1810","2014-03-12",4.3
"1811","2014-03-13",4.01
"1812","2014-03-14",4.63
"1813","2014-03-17",4.45
"1814","2014-03-18",4.7
"1815","2014-03-19",4.54
"1816","2014-03-20",4.5
"1817","2014-03-21",4.27
"1818","2014-03-24",4.07
"1819","2014-03-25",4.06
"1820","2014-03-26",3.88
"1821","2014-03-27",3.98
"1822","2014-03-28",3.83
"1823","2014-03-31",3.88
"1824","2014-04-01",3.9
"1825","2014-04-02",3.81
"1826","2014-04-03",3.7
"1827","2014-04-04",3.55
"1828","2014-04-07",3.49
"1829","2014-04-08",3.33
"1830","2014-04-09",3.52
"1831","2014-04-10",3.35
"1832","2014-04-11",3.19
"1833","2014-04-14",3.07
"1834","2014-04-15",3.12
"1835","2014-04-16",3.2
"1836","2014-04-17",3.2
"1837","2014-04-21",3.19
"1838","2014-04-22",3.42
"1839","2014-04-23",3.21
"1840","2014-04-24",3.19
"1841","2014-04-25",3.13
"1842","2014-04-28",3.14
"1843","2014-04-29",3.21
"1844","2014-04-30",3.2
"1845","2014-05-01",3.24
"1846","2014-05-02",3.11
"1847","2014-05-05",3.04
"1848","2014-05-06",3.02
"1849","2014-05-07",2.75
"1850","2014-05-08",2.7
"1851","2014-05-09",2.86
"1852","2014-05-12",3.03
"1853","2014-05-13",2.94
"1854","2014-05-14",2.91
"1855","2014-05-15",3.02
"1856","2014-05-16",3.12
"1857","2014-05-19",3.37
"1858","2014-05-20",3.19
"1859","2014-05-21",3.11
"1860","2014-05-22",3.13
"1861","2014-05-23",3.13
"1862","2014-05-27",3.31
"1863","2014-05-28",3.26
"1864","2014-05-29",3.25
"1865","2014-05-30",3.29
"1866","2014-06-02",3.23
"1867","2014-06-03",3.2
"1868","2014-06-04",3.23
"1869","2014-06-05",3.63
"1870","2014-06-06",3.74
"1871","2014-06-09",3.99
"1872","2014-06-10",4.14
"1873","2014-06-11",4.12
"1874","2014-06-12",4
"1875","2014-06-13",3.97
"1876","2014-06-16",3.91
"1877","2014-06-17",3.99
"1878","2014-06-18",4
"1879","2014-06-19",4.01
"1880","2014-06-20",3.95
"1881","2014-06-23",3.93
"1882","2014-06-24",3.75
"1883","2014-06-25",3.65
"1884","2014-06-26",3.57
"1885","2014-06-27",3.64
"1886","2014-06-30",3.63
"1887","2014-07-01",3.68
"1888","2014-07-02",3.78
"1889","2014-07-03",3.84
"1890","2014-07-07",3.56
"1891","2014-07-08",3.39
"1892","2014-07-09",3.42
"1893","2014-07-10",3.36
"1894","2014-07-11",3.4
"1895","2014-07-14",3.39
"1896","2014-07-15",3.24
"1897","2014-07-16",3.2
"1898","2014-07-17",3.04
"1899","2014-07-18",3.09
"1900","2014-07-21",3.22
"1901","2014-07-22",3.3
"1902","2014-07-23",3.45
"1903","2014-07-24",3.39
"1904","2014-07-25",3.32
"1905","2014-07-28",3.27
"1906","2014-07-29",3.31
"1907","2014-07-30",3.41
"1908","2014-07-31",3.27
"1909","2014-08-01",3.24
"1910","2014-08-04",3.39
"1911","2014-08-05",3.18
"1912","2014-08-06",3.18
"1913","2014-08-07",3.05
"1914","2014-08-08",3.06
"1915","2014-08-11",3.15
"1916","2014-08-12",3.09
"1917","2014-08-13",2.67
"1918","2014-08-14",2.71
"1919","2014-08-15",2.73
"1920","2014-08-18",2.79
"1921","2014-08-19",2.72
"1922","2014-08-20",2.63
"1923","2014-08-21",2.54
"1924","2014-08-22",2.59
"1925","2014-08-25",2.67
"1926","2014-08-26",2.72
"1927","2014-08-27",2.64
"1928","2014-08-28",2.56
"1929","2014-08-29",2.6
