"","date","MN"
"1928","2019-07-22",1.56
"1929","2019-07-23",1.55
"1930","2019-07-24",1.54
"1931","2019-07-25",1.53
"1932","2019-07-26",1.52
"1933","2019-07-29",1.52
"1934","2019-07-30",1.48
"1935","2019-07-31",1.55
"1936","2019-08-01",1.58
"1937","2019-08-02",1.7
"1938","2019-08-05",1.76
"1939","2019-08-06",1.75
"1940","2019-08-07",1.8
"1941","2019-08-08",1.84
"1942","2019-08-09",1.81
"1943","2019-08-12",1.72
"1944","2019-08-13",1.7
"1945","2019-08-14",1.66
"1946","2019-08-15",1.66
"1947","2019-08-16",1.7
"1948","2019-08-19",1.7
"1949","2019-08-20",1.72
"1950","2019-08-21",1.75
"1951","2019-08-22",1.74
"1952","2019-08-23",1.74
"1953","2019-08-26",1.71
"1954","2019-08-27",1.72
"1955","2019-08-28",1.77
"1956","2019-08-29",1.82
"1957","2019-08-30",1.9
"1958","2019-09-03",1.9
"1959","2019-09-04",1.95
"1960","2019-09-05",1.95
"1961","2019-09-06",1.97
"1962","2019-09-09",1.91
"1963","2019-09-10",1.96
"1964","2019-09-11",1.97
"1965","2019-09-12",1.98
"1966","2019-09-13",2.06
"1967","2019-09-16",2
"1968","2019-09-17",2.01
"1969","2019-09-18",1.92
"1970","2019-09-19",1.93
"1971","2019-09-20",1.94
"1972","2019-09-23",2.02
"1973","2019-09-24",1.95
"1974","2019-09-25",1.94
"1975","2019-09-26",1.87
"1976","2019-09-27",1.89
"1977","2019-09-30",1.88
"1978","2019-10-01",1.89
"1979","2019-10-02",1.81
"1980","2019-10-03",1.74
"1981","2019-10-04",1.79
"1982","2019-10-07",1.82
"1983","2019-10-08",1.82
"1984","2019-10-09",1.84
"1985","2019-10-10",1.82
"1986","2019-10-11",1.85
"1987","2019-10-14",1.86
"1988","2019-10-15",1.82
"1989","2019-10-16",1.79
"1990","2019-10-17",1.78
"1991","2019-10-18",1.77
"1992","2019-10-21",1.82
"1993","2019-10-22",1.75
"1994","2019-10-23",1.73
"1995","2019-10-24",1.72
"1996","2019-10-25",1.7
"1997","2019-10-28",1.69
"1998","2019-10-29",1.69
"1999","2019-10-30",1.72
"2000","2019-10-31",1.71
"2001","2019-11-01",1.72
"2002","2019-11-04",1.77
"2003","2019-11-05",1.82
"2004","2019-11-06",1.83
"2005","2019-11-07",1.82
"2006","2019-11-08",1.76
"2007","2019-11-11",1.7
"2008","2019-11-12",1.69
"2009","2019-11-13",1.68
"2010","2019-11-14",1.73
"2011","2019-11-15",1.68
"2012","2019-11-18",1.66
"2013","2019-11-19",1.69
"2014","2019-11-20",1.64
"2015","2019-11-21",1.57
"2016","2019-11-22",1.62
"2017","2019-11-25",1.67
"2018","2019-11-26",1.69
"2019","2019-11-27",1.7
"2020","2019-11-29",1.69
"2021","2019-12-02",1.7
"2022","2019-12-03",1.68
"2023","2019-12-04",1.67
"2024","2019-12-05",1.66
"2025","2019-12-06",1.68
"2026","2019-12-09",1.65
"2027","2019-12-10",1.68
"2028","2019-12-11",1.71
"2029","2019-12-12",1.7
"2030","2019-12-13",1.74
"2031","2019-12-16",1.8
"2032","2019-12-17",1.89
"2033","2019-12-18",1.88
"2034","2019-12-19",1.86
"2035","2019-12-20",1.79
"2036","2019-12-23",1.8
"2037","2019-12-24",1.8
"2038","2019-12-26",1.8
"2039","2019-12-27",1.75
"2040","2019-12-30",1.7
"2041","2019-12-31",1.74
"2042","2020-01-02",1.77
"2043","2020-01-03",1.77
"2044","2020-01-06",1.82
"2045","2020-01-07",1.84
"2046","2020-01-08",1.84
"2047","2020-01-09",1.89
"2048","2020-01-10",1.9
"2049","2020-01-13",1.95
"2050","2020-01-14",2
"2051","2020-01-15",2
"2052","2020-01-16",2
"2053","2020-01-17",2.03
"2054","2020-01-21",2
"2055","2020-01-22",1.98
"2056","2020-01-23",1.96
"2057","2020-01-24",1.95
"2058","2020-01-27",1.87
"2059","2020-01-28",1.85
"2060","2020-01-29",1.92
"2061","2020-01-30",2
"2062","2020-01-31",1.9
"2063","2020-02-03",1.84
"2064","2020-02-04",1.94
"2065","2020-02-05",1.92
"2066","2020-02-06",1.91
"2067","2020-02-07",1.91
"2068","2020-02-10",1.94
"2069","2020-02-11",1.96
"2070","2020-02-12",2
"2071","2020-02-13",1.99
"2072","2020-02-14",1.95
"2073","2020-02-18",1.96
"2074","2020-02-19",1.78
"2075","2020-02-20",1.88
"2076","2020-02-21",1.85
"2077","2020-02-24",1.79
"2078","2020-02-25",1.65
"2079","2020-02-26",1.69
"2080","2020-02-27",1.71
"2081","2020-02-28",1.62
"2082","2020-03-02",1.58
"2083","2020-03-03",1.64
"2084","2020-03-04",1.65
"2085","2020-03-05",1.57
"2086","2020-03-06",1.59
"2087","2020-03-09",1.5
"2088","2020-03-10",1.45
"2089","2020-03-11",1.47
"2090","2020-03-12",1.27
"2091","2020-03-13",1.25
"2092","2020-03-16",1.12
"2093","2020-03-17",1.06
"2094","2020-03-18",1.02
"2095","2020-03-19",1.08
"2096","2020-03-20",1.14
"2097","2020-03-23",1.04
"2098","2020-03-24",1.07
"2099","2020-03-25",1.17
"2100","2020-03-26",1.17
"2101","2020-03-27",1.16
"2102","2020-03-30",1.22
"2103","2020-03-31",1.25
"2104","2020-04-01",1.17
"2105","2020-04-02",1.14
"2106","2020-04-03",1.2
"2107","2020-04-06",1.19
"2108","2020-04-07",1.27
"2109","2020-04-08",1.33
"2110","2020-04-09",1.42
"2111","2020-04-13",2.58
"2112","2020-04-14",2.62
"2113","2020-04-15",3.75
"2114","2020-04-16",3.24
"2115","2020-04-17",3.38
"2116","2020-04-20",3
"2117","2020-04-21",3
"2118","2020-04-22",3.01
"2119","2020-04-23",3.04
"2120","2020-04-24",3.2
"2121","2020-04-27",3.36
"2122","2020-04-28",3.39
"2123","2020-04-29",3.56
"2124","2020-04-30",3.53
"2125","2020-05-01",3.35
"2126","2020-05-04",3.59
"2127","2020-05-05",3.61
"2128","2020-05-06",3.36
"2129","2020-05-07",3.03
"2130","2020-05-08",3.32
"2131","2020-05-11",3.26
"2132","2020-05-12",3.05
"2133","2020-05-13",2.84
"2134","2020-05-14",2.68
"2135","2020-05-15",2.71
"2136","2020-05-18",2.65
"2137","2020-05-19",2.55
"2138","2020-05-20",2.69
"2139","2020-05-21",2.65
"2140","2020-05-22",2.72
"2141","2020-05-26",2.84
"2142","2020-05-27",2.98
"2143","2020-05-28",3.01
"2144","2020-05-29",3.19
"2145","2020-06-01",3.22
"2146","2020-06-02",3.19
"2147","2020-06-03",3.37
"2148","2020-06-04",3.36
"2149","2020-06-05",3.34
"2150","2020-06-08",3.09
"2151","2020-06-09",2.91
"2152","2020-06-10",2.87
"2153","2020-06-11",2.79
"2154","2020-06-12",2.85
"2155","2020-06-15",2.87
"2156","2020-06-16",2.85
"2157","2020-06-17",2.83
"2158","2020-06-18",2.86
"2159","2020-06-19",2.84
"2160","2020-06-22",2.87
"2161","2020-06-23",2.82
"2162","2020-06-24",2.81
"2163","2020-06-25",2.81
"2164","2020-06-26",2.89
"2165","2020-06-29",2.82
"2166","2020-06-30",2.86
"2167","2020-07-01",2.83
"2168","2020-07-02",2.81
"2169","2020-07-06",2.8
"2170","2020-07-07",2.81
"2171","2020-07-08",2.83
"2172","2020-07-09",2.77
"2173","2020-07-10",2.75
"2174","2020-07-13",2.74
"2175","2020-07-14",2.78
"2176","2020-07-15",2.81
"2177","2020-07-16",2.8
"2178","2020-07-17",2.82
"2179","2020-07-20",2.84
"2180","2020-07-21",2.81
"2181","2020-07-22",2.77
"2182","2020-07-23",2.78
"2183","2020-07-24",2.75
"2184","2020-07-27",3.12
"2185","2020-07-28",3.21
"2186","2020-07-29",3.41
"2187","2020-07-30",3.36
"2188","2020-07-31",3.5
"2189","2020-08-03",3.08
"2190","2020-08-04",3.36
"2191","2020-08-05",3.38
"2192","2020-08-06",3.35
"2193","2020-08-07",3.29
"2194","2020-08-10",3.31
"2195","2020-08-11",3.62
"2196","2020-08-12",3.51
"2197","2020-08-13",3.53
"2198","2020-08-14",3.5
"2199","2020-08-17",3.62
"2200","2020-08-18",4.2
"2201","2020-08-19",3.97
"2202","2020-08-20",4.09
"2203","2020-08-21",4.2
"2204","2020-08-24",4.47
"2205","2020-08-25",4.48
"2206","2020-08-26",4.35
"2207","2020-08-27",4.36
"2208","2020-08-28",4.3
"2209","2020-08-31",4.28
"2210","2020-09-01",4.29
"2211","2020-09-02",4.23
"2212","2020-09-03",4.23
"2213","2020-09-04",4.29
"2214","2020-09-08",4.26
"2215","2020-09-09",4.34
"2216","2020-09-10",4.34
"2217","2020-09-11",4.25
"2218","2020-09-14",4.15
"2219","2020-09-15",4.14
"2220","2020-09-16",4.26
"2221","2020-09-17",4.28
"2222","2020-09-18",4.14
"2223","2020-09-21",4.3
"2224","2020-09-22",4.25
"2225","2020-09-23",4.05
"2226","2020-09-24",4.08
"2227","2020-09-25",4.09
"2228","2020-09-28",4.15
"2229","2020-09-29",4.17
"2230","2020-09-30",4.27
"2231","2020-10-01",4.28
"2232","2020-10-02",4.32
"2233","2020-10-05",4.3
"2234","2020-10-06",4.25
"2235","2020-10-07",4.34
"2236","2020-10-08",4.39
"2237","2020-10-09",4.65
"2238","2020-10-12",4.31
"2239","2020-10-13",4.12
"2240","2020-10-14",4.05
"2241","2020-10-15",4.22
"2242","2020-10-16",4.17
"2243","2020-10-19",4.06
"2244","2020-10-20",4.08
"2245","2020-10-21",4.11
"2246","2020-10-22",4.07
"2247","2020-10-23",4.08
"2248","2020-10-26",3.98
"2249","2020-10-27",3.96
"2250","2020-10-28",3.93
"2251","2020-10-29",3.9
"2252","2020-10-30",3.94
"2253","2020-11-02",4.02
"2254","2020-11-03",4.14
"2255","2020-11-04",3.99
"2256","2020-11-05",4
"2257","2020-11-06",4.06
"2258","2020-11-09",4.12
"2259","2020-11-10",4
"2260","2020-11-11",4
"2261","2020-11-12",3.87
"2262","2020-11-13",4.14
"2263","2020-11-16",4.19
"2264","2020-11-17",4.3
"2265","2020-11-18",4.41
"2266","2020-11-19",4.45
"2267","2020-11-20",4.54
"2268","2020-11-23",4.67
"2269","2020-11-24",4.73
"2270","2020-11-25",4.76
"2271","2020-11-27",4.73
