"","date","KW"
"1005","2011-11-25",10.7
"1006","2011-11-28",10.92
"1007","2011-11-29",10.85
"1008","2011-11-30",11.06
"1009","2011-12-01",10.93
"1010","2011-12-02",10.91
"1011","2011-12-05",10.97
"1012","2011-12-06",10.94
"1013","2011-12-07",10.98
"1014","2011-12-08",10.6
"1015","2011-12-09",10.7
"1016","2011-12-12",10.59
"1017","2011-12-13",10.45
"1018","2011-12-14",10.67
"1019","2011-12-15",10.77
"1020","2011-12-16",10.77
"1021","2011-12-19",10.72
"1022","2011-12-20",10.89
"1023","2011-12-21",11.08
"1024","2011-12-22",10.86
"1025","2011-12-23",10.82
"1026","2011-12-27",10.75
"1027","2011-12-28",10.44
"1028","2011-12-29",10.64
"1029","2011-12-30",10.58
"1030","2012-01-03",11
"1031","2012-01-04",10.97
"1032","2012-01-05",10.72
"1033","2012-01-06",10.68
"1034","2012-01-09",10.95
"1035","2012-01-10",11.22
"1036","2012-01-11",11.73
"1037","2012-01-12",12.1
"1038","2012-01-13",12.06
"1039","2012-01-17",12.42
"1040","2012-01-18",12.53
"1041","2012-01-19",12.47
"1042","2012-01-20",12.66
"1043","2012-01-23",12.77
"1044","2012-01-24",12.94
"1045","2012-01-25",13.05
"1046","2012-01-26",12.99
"1047","2012-01-27",13
"1048","2012-01-30",13
"1049","2012-01-31",13.43
"1050","2012-02-01",13.67
"1051","2012-02-02",13.61
"1052","2012-02-03",13.83
"1053","2012-02-06",13.95
"1054","2012-02-07",14
"1055","2012-02-08",13.98
"1056","2012-02-09",13.99
"1057","2012-02-10",13.82
"1058","2012-02-13",14.06
"1059","2012-02-14",13.89
"1060","2012-02-15",13.9
"1061","2012-02-16",14.18
"1062","2012-02-17",14.06
"1063","2012-02-21",13.94
"1064","2012-02-22",13.86
"1065","2012-02-23",13.89
"1066","2012-02-24",13.74
"1067","2012-02-27",13.64
"1068","2012-02-28",13.69
"1069","2012-02-29",13.52
"1070","2012-03-01",13.52
"1071","2012-03-02",13.2
"1072","2012-03-05",13.81
"1073","2012-03-06",13.27
"1074","2012-03-07",13.41
"1075","2012-03-08",13.62
"1076","2012-03-09",13.93
"1077","2012-03-12",13.92
"1078","2012-03-13",14.42
"1079","2012-03-14",14.01
"1080","2012-03-15",13.7
"1081","2012-03-16",13.61
"1082","2012-03-19",13.67
"1083","2012-03-20",13.76
"1084","2012-03-21",13.78
"1085","2012-03-22",13.62
"1086","2012-03-23",13.86
"1087","2012-03-26",13.98
"1088","2012-03-27",13.58
"1089","2012-03-28",13.28
"1090","2012-03-29",13.46
"1091","2012-03-30",13.5
"1092","2012-04-02",13.64
"1093","2012-04-03",13.63
"1094","2012-04-04",13.59
"1095","2012-04-05",13.68
"1096","2012-04-09",13.21
"1097","2012-04-10",12.7
"1098","2012-04-11",12.94
"1099","2012-04-12",13.05
"1100","2012-04-13",12.86
"1101","2012-04-16",13.04
"1102","2012-04-17",13.31
"1103","2012-04-18",13.69
"1104","2012-04-19",13.37
"1105","2012-04-20",13.44
"1106","2012-04-23",13.13
"1107","2012-04-24",13.36
"1108","2012-04-25",13.37
"1109","2012-04-26",13.9
"1110","2012-04-27",14.3
"1111","2012-04-30",14.06
"1112","2012-05-01",14.01
"1113","2012-05-02",14.27
"1114","2012-05-03",14.1
"1115","2012-05-04",14.19
"1116","2012-05-07",14.4
"1117","2012-05-08",14.14
"1118","2012-05-09",13.99
"1119","2012-05-10",14.14
"1120","2012-05-11",14.25
"1121","2012-05-14",14.06
"1122","2012-05-15",14.03
"1123","2012-05-16",13.68
"1124","2012-05-17",12.99
"1125","2012-05-18",13.03
"1126","2012-05-21",13.43
"1127","2012-05-22",13.28
"1128","2012-05-23",13.44
"1129","2012-05-24",13.31
"1130","2012-05-25",13.28
"1131","2012-05-29",13.28
"1132","2012-05-30",12.8
"1133","2012-05-31",13.04
"1134","2012-06-01",13.11
"1135","2012-06-04",12.98
"1136","2012-06-05",12.93
"1137","2012-06-06",12.98
"1138","2012-06-07",12.96
"1139","2012-06-08",13
"1140","2012-06-11",12.96
"1141","2012-06-12",13.22
"1142","2012-06-13",13.2
"1143","2012-06-14",13.36
"1144","2012-06-15",13.41
"1145","2012-06-18",13.32
"1146","2012-06-19",13.57
"1147","2012-06-20",13.51
"1148","2012-06-21",13.48
"1149","2012-06-22",13.5
"1150","2012-06-25",13.34
"1151","2012-06-26",13.46
"1152","2012-06-27",13.5
"1153","2012-06-28",13.57
"1154","2012-06-29",14.01
"1155","2012-07-02",14.19
"1156","2012-07-03",14.35
"1157","2012-07-05",14.31
"1158","2012-07-06",14.05
"1159","2012-07-09",14
"1160","2012-07-10",14.09
"1161","2012-07-11",14.34
"1162","2012-07-12",14.43
"1163","2012-07-13",14.5
"1164","2012-07-16",14.14
"1165","2012-07-17",13.54
"1166","2012-07-18",13.53
"1167","2012-07-19",13.33
"1168","2012-07-20",13.3
"1169","2012-07-23",13.17
"1170","2012-07-24",13.16
"1171","2012-07-25",13.4
"1172","2012-07-26",13.36
"1173","2012-07-27",13.69
"1174","2012-07-30",13.71
"1175","2012-07-31",13.68
"1176","2012-08-01",13.37
"1177","2012-08-02",13.25
"1178","2012-08-03",13.69
"1179","2012-08-06",13.62
"1180","2012-08-07",13.65
"1181","2012-08-08",13.61
"1182","2012-08-09",13.78
"1183","2012-08-10",13.82
"1184","2012-08-13",13.78
"1185","2012-08-14",13.66
"1186","2012-08-15",13.71
"1187","2012-08-16",13.9
"1188","2012-08-17",14.02
"1189","2012-08-20",14.05
"1190","2012-08-21",14
"1191","2012-08-22",13.92
"1192","2012-08-23",13.86
"1193","2012-08-24",13.91
"1194","2012-08-27",13.98
"1195","2012-08-28",14.01
"1196","2012-08-29",13.96
"1197","2012-08-30",13.77
"1198","2012-08-31",13.84
"1199","2012-09-04",14.06
"1200","2012-09-05",14.01
"1201","2012-09-06",14.05
"1202","2012-09-07",14.07
"1203","2012-09-10",14.01
"1204","2012-09-11",14.1
"1205","2012-09-12",14.3
"1206","2012-09-13",14.6
"1207","2012-09-14",14.6
"1208","2012-09-17",14.53
"1209","2012-09-18",14.53
"1210","2012-09-19",14.42
"1211","2012-09-20",14.56
"1212","2012-09-21",14.41
"1213","2012-09-24",14.28
"1214","2012-09-25",14
"1215","2012-09-26",13.88
"1216","2012-09-27",14.01
"1217","2012-09-28",13.97
"1218","2012-10-01",13.8
"1219","2012-10-02",13.86
"1220","2012-10-03",14.01
"1221","2012-10-04",14.14
"1222","2012-10-05",13.96
"1223","2012-10-08",14
"1224","2012-10-09",13.83
"1225","2012-10-10",14.05
"1226","2012-10-11",13.98
"1227","2012-10-12",13.89
"1228","2012-10-15",13.9
"1229","2012-10-16",13.92
"1230","2012-10-17",14.12
"1231","2012-10-18",14.2
"1232","2012-10-19",14.05
"1233","2012-10-22",14.18
"1234","2012-10-23",14.02
"1235","2012-10-24",13.97
"1236","2012-10-25",14
"1237","2012-10-26",14.01
"1238","2012-10-31",14.2
"1239","2012-11-01",14.14
"1240","2012-11-02",13.86
"1241","2012-11-05",13.9
"1242","2012-11-06",13.9
"1243","2012-11-07",13.19
"1244","2012-11-08",12.82
"1245","2012-11-09",12.63
"1246","2012-11-12",12.49
"1247","2012-11-13",12.42
"1248","2012-11-14",12.04
"1249","2012-11-15",11.89
"1250","2012-11-16",12.36
"1251","2012-11-19",12.69
"1252","2012-11-20",12.57
"1253","2012-11-21",12.56
"1254","2012-11-23",12.94
"1255","2012-11-26",13
"1256","2012-11-27",12.94
"1257","2012-11-28",13.05
"1258","2012-11-29",13.09
"1259","2012-11-30",13.1
"1260","2012-12-03",13.13
"1261","2012-12-04",13
"1262","2012-12-05",12.8
"1263","2012-12-06",12.69
"1264","2012-12-07",12.8
"1265","2012-12-10",13.09
"1266","2012-12-11",13
"1267","2012-12-12",13.01
"1268","2012-12-13",13.16
"1269","2012-12-14",13.25
"1270","2012-12-17",13.4
"1271","2012-12-18",13.4
"1272","2012-12-19",13.46
"1273","2012-12-20",13.85
"1274","2012-12-21",13.65
"1275","2012-12-24",13.72
"1276","2012-12-26",13.72
"1277","2012-12-27",13.68
"1278","2012-12-28",13.68
"1279","2012-12-31",13.98
"1280","2013-01-02",14.02
"1281","2013-01-03",13.89
"1282","2013-01-04",13.99
"1283","2013-01-07",13.99
"1284","2013-01-08",14
"1285","2013-01-09",14.01
"1286","2013-01-10",14.05
"1287","2013-01-11",14.05
"1288","2013-01-14",14.1
"1289","2013-01-15",14.2
"1290","2013-01-16",14.43
"1291","2013-01-17",14.38
"1292","2013-01-18",14.27
"1293","2013-01-22",14.67
"1294","2013-01-23",14.61
"1295","2013-01-24",14.58
"1296","2013-01-25",14.66
"1297","2013-01-28",14.86
"1298","2013-01-29",15.07
"1299","2013-01-30",14.94
"1300","2013-01-31",14.99
"1301","2013-02-01",14.98
"1302","2013-02-04",14.8
"1303","2013-02-05",15.06
"1304","2013-02-06",15.08
"1305","2013-02-07",14.91
"1306","2013-02-08",14.97
"1307","2013-02-11",15.08
"1308","2013-02-12",15.34
"1309","2013-02-13",15.55
"1310","2013-02-14",15.52
"1311","2013-02-15",15.51
"1312","2013-02-19",15.92
"1313","2013-02-20",16.01
"1314","2013-02-21",16.059999
"1315","2013-02-22",16.030001
"1316","2013-02-25",15.8
"1317","2013-02-26",15.86
"1318","2013-02-27",15.91
"1319","2013-02-28",16.07
"1320","2013-03-01",16.16
"1321","2013-03-04",16.559999
"1322","2013-03-05",16.950001
"1323","2013-03-06",16.860001
"1324","2013-03-07",16.83
"1325","2013-03-08",17.059999
"1326","2013-03-11",17.08
"1327","2013-03-12",16.9
"1328","2013-03-13",16.379999
"1329","2013-03-14",15.8
"1330","2013-03-15",15.52
"1331","2013-03-18",15.64
"1332","2013-03-19",15.49
"1333","2013-03-20",15.53
"1334","2013-03-21",15.52
"1335","2013-03-22",15.58
"1336","2013-03-25",15.51
"1337","2013-03-26",15.73
"1338","2013-03-27",15.64
"1339","2013-03-28",15.51
"1340","2013-04-01",15.26
"1341","2013-04-02",15.28
"1342","2013-04-03",14.93
"1343","2013-04-04",14.89
"1344","2013-04-05",14.85
"1345","2013-04-08",14.86
"1346","2013-04-09",15.1
"1347","2013-04-10",15.54
"1348","2013-04-11",15.71
"1349","2013-04-12",15.67
"1350","2013-04-15",15.18
"1351","2013-04-16",15.32
"1352","2013-04-17",15.08
"1353","2013-04-18",15.08
"1354","2013-04-19",15.33
"1355","2013-04-22",15.37
"1356","2013-04-23",15.65
"1357","2013-04-24",15.76
"1358","2013-04-25",16.16
"1359","2013-04-26",16.49
"1360","2013-04-29",16.4
"1361","2013-04-30",16.629999
"1362","2013-05-01",16.23
"1363","2013-05-02",16.700001
"1364","2013-05-03",16.84
"1365","2013-05-06",16.83
"1366","2013-05-07",17
"1367","2013-05-08",17.389999
"1368","2013-05-09",17.219999
"1369","2013-05-10",17.360001
"1370","2013-05-13",17.27
"1371","2013-05-14",17.370001
"1372","2013-05-15",17.450001
"1373","2013-05-16",17.49
"1374","2013-05-17",17.66
"1375","2013-05-20",17.719999
"1376","2013-05-21",17.73
"1377","2013-05-22",17.59
"1378","2013-05-23",17.74
"1379","2013-05-24",17.719999
"1380","2013-05-28",17.549999
"1381","2013-05-29",17.209999
"1382","2013-05-30",17.23
"1383","2013-05-31",17.16
"1384","2013-06-03",17.35
"1385","2013-06-04",16.870001
"1386","2013-06-05",16.690001
"1387","2013-06-06",17.1
"1388","2013-06-07",17.120001
"1389","2013-06-10",17.139999
"1390","2013-06-11",16.950001
"1391","2013-06-12",16.860001
"1392","2013-06-13",17.24
"1393","2013-06-14",17.299999
"1394","2013-06-17",17.5
"1395","2013-06-18",17.709999
"1396","2013-06-19",17.41
"1397","2013-06-20",16.959999
"1398","2013-06-21",17.07
"1399","2013-06-24",16.549999
"1400","2013-06-25",16.84
"1401","2013-06-26",16.68
"1402","2013-06-27",16.799999
"1403","2013-06-28",16.639999
"1404","2013-07-01",16.84
"1405","2013-07-02",17.030001
"1406","2013-07-03",17.200001
"1407","2013-07-05",17.280001
"1408","2013-07-08",17.309999
"1409","2013-07-09",17.639999
"1410","2013-07-10",17.59
"1411","2013-07-11",17.74
"1412","2013-07-12",17.76
"1413","2013-07-15",17.77
"1414","2013-07-16",17.799999
"1415","2013-07-17",17.780001
"1416","2013-07-18",17.959999
"1417","2013-07-19",17.889999
"1418","2013-07-22",17.83
"1419","2013-07-23",17.74
"1420","2013-07-24",17.51
"1421","2013-07-25",17.540001
"1422","2013-07-26",17.48
"1423","2013-07-29",17.17
"1424","2013-07-30",17.16
"1425","2013-07-31",17.1
"1426","2013-08-01",17.209999
"1427","2013-08-02",17.35
"1428","2013-08-05",17.389999
"1429","2013-08-06",17.43
"1430","2013-08-07",17.6
"1431","2013-08-08",17.93
"1432","2013-08-09",18
"1433","2013-08-12",18.110001
"1434","2013-08-13",18.389999
"1435","2013-08-14",18.48
"1436","2013-08-15",18.290001
"1437","2013-08-16",18.34
"1438","2013-08-19",18.26
"1439","2013-08-20",18.549999
"1440","2013-08-21",18.35
"1441","2013-08-22",18.299999
"1442","2013-08-23",18.540001
"1443","2013-08-26",18.780001
"1444","2013-08-27",18.4
"1445","2013-08-28",18.35
"1446","2013-08-29",18.58
"1447","2013-08-30",18.440001
"1448","2013-09-03",18.32
"1449","2013-09-04",18.4
"1450","2013-09-05",18.5
"1451","2013-09-06",18.74
"1452","2013-09-09",19.18
"1453","2013-09-10",19.16
"1454","2013-09-11",19.35
"1455","2013-09-12",19.209999
"1456","2013-09-13",19.030001
"1457","2013-09-16",19.110001
"1458","2013-09-17",19.129999
"1459","2013-09-18",19.290001
"1460","2013-09-19",19.1
"1461","2013-09-20",19.25
"1462","2013-09-23",19.1
"1463","2013-09-24",18.860001
"1464","2013-09-25",18.74
"1465","2013-09-26",18.719999
"1466","2013-09-27",18.65
"1467","2013-09-30",18.559999
"1468","2013-10-01",18.76
"1469","2013-10-02",18.700001
"1470","2013-10-03",18.52
"1471","2013-10-04",18.620001
"1472","2013-10-07",18.58
"1473","2013-10-08",18.120001
"1474","2013-10-09",18.24
"1475","2013-10-10",18.559999
"1476","2013-10-11",18.889999
"1477","2013-10-14",18.75
"1478","2013-10-15",18.65
"1479","2013-10-16",18.73
"1480","2013-10-17",19.040001
"1481","2013-10-18",19.370001
"1482","2013-10-21",19.629999
"1483","2013-10-22",19.629999
"1484","2013-10-23",19.73
"1485","2013-10-24",20.110001
"1486","2013-10-25",20.18
"1487","2013-10-28",19.809999
"1488","2013-10-29",20.18
"1489","2013-10-30",20.27
"1490","2013-10-31",20.040001
"1491","2013-11-01",19.92
"1492","2013-11-04",20.049999
"1493","2013-11-05",19.940001
"1494","2013-11-06",20.389999
"1495","2013-11-07",20.18
"1496","2013-11-08",20.209999
"1497","2013-11-11",20.040001
"1498","2013-11-12",20.01
"1499","2013-11-13",20.049999
"1500","2013-11-14",20.360001
"1501","2013-11-15",20.469999
"1502","2013-11-18",20.27
"1503","2013-11-19",19.92
"1504","2013-11-20",19.76
"1505","2013-11-21",19.93
"1506","2013-11-22",19.91
"1507","2013-11-25",19.969999
"1508","2013-11-26",20.110001
"1509","2013-11-27",20.209999
"1510","2013-11-29",20.59
"1511","2013-12-02",20.219999
"1512","2013-12-03",20.27
"1513","2013-12-04",20.42
"1514","2013-12-05",20.129999
"1515","2013-12-06",20.459999
"1516","2013-12-09",20.66
"1517","2013-12-10",20.639999
"1518","2013-12-11",20.33
"1519","2013-12-12",20.24
"1520","2013-12-13",20.65
"1521","2013-12-16",20.67
"1522","2013-12-17",21.110001
"1523","2013-12-18",21.639999
"1524","2013-12-19",21.51
"1525","2013-12-20",21.59
"1526","2013-12-23",22.18
"1527","2013-12-24",22.01
"1528","2013-12-26",21.99
"1529","2013-12-27",22.02
"1530","2013-12-30",22.059999
"1531","2013-12-31",22.25
"1532","2014-01-02",22.110001
"1533","2014-01-03",22.370001
"1534","2014-01-06",22.09
"1535","2014-01-07",21.67
"1536","2014-01-08",21.93
"1537","2014-01-09",21.950001
"1538","2014-01-10",22.15
"1539","2014-01-13",22.139999
"1540","2014-01-14",22.549999
"1541","2014-01-15",22.809999
"1542","2014-01-16",23.24
"1543","2014-01-17",23.23
"1544","2014-01-21",23.41
"1545","2014-01-22",23.370001
"1546","2014-01-23",23.73
"1547","2014-01-24",23.5
"1548","2014-01-27",23.41
"1549","2014-01-28",23.48
"1550","2014-01-29",23.450001
"1551","2014-01-30",24.200001
"1552","2014-01-31",24.02
"1553","2014-02-03",23.26
"1554","2014-02-04",23.25
"1555","2014-02-05",23.02
"1556","2014-02-06",23.1
"1557","2014-02-07",23.639999
"1558","2014-02-10",23.799999
"1559","2014-02-11",23.66
"1560","2014-02-12",23.73
"1561","2014-02-13",24.120001
"1562","2014-02-14",24.51
"1563","2014-02-18",25.01
"1564","2014-02-19",25.290001
"1565","2014-02-20",25.5
"1566","2014-02-21",25.959999
"1567","2014-02-24",25.889999
"1568","2014-02-25",25.49
"1569","2014-02-26",25.620001
"1570","2014-02-27",25.41
"1571","2014-02-28",25.299999
"1572","2014-03-03",25.200001
"1573","2014-03-04",25.370001
"1574","2014-03-05",25.02
"1575","2014-03-06",25.059999
"1576","2014-03-07",24.799999
"1577","2014-03-10",24.65
"1578","2014-03-11",24.43
"1579","2014-03-12",23.99
"1580","2014-03-13",23.860001
"1581","2014-03-14",23.91
"1582","2014-03-17",23.84
"1583","2014-03-18",23.889999
"1584","2014-03-19",23.799999
"1585","2014-03-20",23.59
"1586","2014-03-21",23.280001
"1587","2014-03-24",23.030001
"1588","2014-03-25",22.709999
"1589","2014-03-26",22.24
"1590","2014-03-27",21.709999
"1591","2014-03-28",21.65
"1592","2014-03-31",22.51
"1593","2014-04-01",23.08
"1594","2014-04-02",23.15
"1595","2014-04-03",23.59
"1596","2014-04-04",23.34
"1597","2014-04-07",23.219999
"1598","2014-04-08",23.049999
"1599","2014-04-09",22.969999
"1600","2014-04-10",22.190001
"1601","2014-04-11",21.5
"1602","2014-04-14",21.35
"1603","2014-04-15",20.91
"1604","2014-04-16",21.530001
"1605","2014-04-17",21.639999
"1606","2014-04-21",21.58
"1607","2014-04-22",21.73
"1608","2014-04-23",21.360001
"1609","2014-04-24",21.52
"1610","2014-04-25",21.120001
"1611","2014-04-28",21.27
"1612","2014-04-29",21.610001
"1613","2014-04-30",21.84
"1614","2014-05-01",21.969999
"1615","2014-05-02",22.440001
"1616","2014-05-05",22.719999
"1617","2014-05-06",22
"1618","2014-05-07",21.98
"1619","2014-05-08",23.1
"1620","2014-05-09",23.139999
"1621","2014-05-12",23.950001
"1622","2014-05-13",23.799999
"1623","2014-05-14",23.57
"1624","2014-05-15",23.42
"1625","2014-05-16",23.559999
"1626","2014-05-19",24.24
"1627","2014-05-20",24.02
"1628","2014-05-21",23.870001
"1629","2014-05-22",23.860001
"1630","2014-05-23",24.219999
"1631","2014-05-27",24.459999
"1632","2014-05-28",24.5
"1633","2014-05-29",24.540001
"1634","2014-05-30",24.77
"1635","2014-06-02",24.629999
"1636","2014-06-03",24.5
"1637","2014-06-04",24.719999
"1638","2014-06-05",25.42
"1639","2014-06-06",25.870001
"1640","2014-06-09",25.969999
"1641","2014-06-10",26.1
"1642","2014-06-11",25.92
"1643","2014-06-12",25.940001
"1644","2014-06-13",26.040001
"1645","2014-06-16",26.209999
"1646","2014-06-17",26.32
"1647","2014-06-18",26.469999
"1648","2014-06-19",26.23
"1649","2014-06-20",26.290001
"1650","2014-06-23",26.370001
"1651","2014-06-24",26.209999
"1652","2014-06-25",26.530001
"1653","2014-06-26",26.450001
"1654","2014-06-27",26.58
"1655","2014-06-30",26.82
"1656","2014-07-01",26.969999
"1657","2014-07-02",26.799999
"1658","2014-07-03",26.870001
"1659","2014-07-07",26.309999
"1660","2014-07-08",25.629999
"1661","2014-07-09",25.690001
"1662","2014-07-10",25.83
"1663","2014-07-11",25.639999
"1664","2014-07-14",25.6
"1665","2014-07-15",25.34
"1666","2014-07-16",25.4
"1667","2014-07-17",24.77
"1668","2014-07-18",24.799999
"1669","2014-07-21",24.469999
"1670","2014-07-22",24.5
"1671","2014-07-23",24.84
"1672","2014-07-24",24.879999
"1673","2014-07-25",24.59
"1674","2014-07-28",24.27
"1675","2014-07-29",24.07
"1676","2014-07-30",23.99
"1677","2014-07-31",23.4
"1678","2014-08-01",23.59
"1679","2014-08-04",24.040001
"1680","2014-08-05",23.780001
"1681","2014-08-06",23.75
"1682","2014-08-07",25.24
"1683","2014-08-08",24.950001
"1684","2014-08-11",25.4
"1685","2014-08-12",25.219999
"1686","2014-08-13",25.32
"1687","2014-08-14",25.290001
"1688","2014-08-15",25.139999
"1689","2014-08-18",25.610001
"1690","2014-08-19",26.120001
"1691","2014-08-20",25.68
"1692","2014-08-21",25.92
"1693","2014-08-22",25.870001
"1694","2014-08-25",25.91
"1695","2014-08-26",26.07
"1696","2014-08-27",26.030001
"1697","2014-08-28",25.959999
"1698","2014-08-29",26.120001
"1699","2014-09-02",26.25
"1700","2014-09-03",25.540001
"1701","2014-09-04",25.709999
"1702","2014-09-05",25.66
"1703","2014-09-08",26.24
"1704","2014-09-09",26.309999
"1705","2014-09-10",25.879999
"1706","2014-09-11",26.33
"1707","2014-09-12",25.969999
"1708","2014-09-15",25.08
"1709","2014-09-16",24.879999
"1710","2014-09-17",25.25
"1711","2014-09-18",25.030001
"1712","2014-09-19",25.200001
"1713","2014-09-22",24.809999
"1714","2014-09-23",24.440001
"1715","2014-09-24",24.4
"1716","2014-09-25",23.940001
"1717","2014-09-26",24.5
"1718","2014-09-29",24.559999
"1719","2014-09-30",23.959999
"1720","2014-10-01",23.57
"1721","2014-10-02",24.139999
"1722","2014-10-03",24.49
"1723","2014-10-06",24.51
"1724","2014-10-07",24.07
"1725","2014-10-08",24.540001
"1726","2014-10-09",23.719999
"1727","2014-10-10",24.129999
"1728","2014-10-13",24.120001
"1729","2014-10-14",24.67
"1730","2014-10-15",25.049999
"1731","2014-10-16",25.049999
"1732","2014-10-17",25.26
"1733","2014-10-20",25.67
"1734","2014-10-21",26.219999
"1735","2014-10-22",25.809999
"1736","2014-10-23",25.91
"1737","2014-10-24",25.879999
"1738","2014-10-27",25.540001
"1739","2014-10-28",26.200001
"1740","2014-10-29",26.08
"1741","2014-10-30",25.98
"1742","2014-10-31",27.09
"1743","2014-11-03",27.4
"1744","2014-11-04",27.4
"1745","2014-11-05",27.309999
"1746","2014-11-06",26.99
"1747","2014-11-07",27.23
"1748","2014-11-10",27.9
"1749","2014-11-11",27.870001
"1750","2014-11-12",27.389999
"1751","2014-11-13",26.99
"1752","2014-11-14",26.559999
"1753","2014-11-17",26.200001
"1754","2014-11-18",26.07
"1755","2014-11-19",25.559999
"1756","2014-11-20",25.530001
"1757","2014-11-21",25.639999
"1758","2014-11-24",26.049999
"1759","2014-11-25",26.280001
"1760","2014-11-26",26.01
"1761","2014-11-28",25.99
"1762","2014-12-01",25.379999
"1763","2014-12-02",25.5
"1764","2014-12-03",25.74
"1765","2014-12-04",25.959999
"1766","2014-12-05",26.27
"1767","2014-12-08",26.26
"1768","2014-12-09",26.450001
"1769","2014-12-10",25.309999
"1770","2014-12-11",25.120001
"1771","2014-12-12",24.82
"1772","2014-12-15",24.860001
"1773","2014-12-16",24.799999
"1774","2014-12-17",25.1
"1775","2014-12-18",25.48
"1776","2014-12-19",25.719999
"1777","2014-12-22",25.73
"1778","2014-12-23",25.65
"1779","2014-12-24",25.58
"1780","2014-12-26",25.870001
"1781","2014-12-29",25.82
"1782","2014-12-30",25.66
"1783","2014-12-31",25.299999
"1784","2015-01-02",25.33
"1785","2015-01-05",25.91
"1786","2015-01-06",25.91
"1787","2015-01-07",25.940001
"1788","2015-01-08",26.65
"1789","2015-01-09",26.35
"1790","2015-01-12",26.459999
"1791","2015-01-13",25.610001
"1792","2015-01-14",25.799999
"1793","2015-01-15",24.91
"1794","2015-01-16",25.209999
"1795","2015-01-20",24.879999
"1796","2015-01-21",24.690001
"1797","2015-01-22",25.77
"1798","2015-01-23",26.08
"1799","2015-01-26",26.75
"1800","2015-01-27",26.75
"1801","2015-01-28",26.77
"1802","2015-01-29",27.27
"1803","2015-01-30",26.59
"1804","2015-02-02",27.209999
"1805","2015-02-03",28.09
"1806","2015-02-04",27.9
"1807","2015-02-05",28.09
"1808","2015-02-06",27.450001
"1809","2015-02-09",27.389999
"1810","2015-02-10",27.32
"1811","2015-02-11",26.709999
"1812","2015-02-12",27.25
"1813","2015-02-13",27.5
"1814","2015-02-17",27.860001
"1815","2015-02-18",27.959999
"1816","2015-02-19",27.530001
"1817","2015-02-20",27.440001
"1818","2015-02-23",27.41
"1819","2015-02-24",26.98
"1820","2015-02-25",27.440001
"1821","2015-02-26",27.379999
"1822","2015-02-27",26.76
"1823","2015-03-02",27.040001
"1824","2015-03-03",26.32
"1825","2015-03-04",26.190001
"1826","2015-03-05",26.18
"1827","2015-03-06",26.07
"1828","2015-03-09",26.049999
"1829","2015-03-10",25.73
"1830","2015-03-11",25.77
"1831","2015-03-12",26.379999
"1832","2015-03-13",26.360001
"1833","2015-03-16",26.559999
"1834","2015-03-17",26.33
"1835","2015-03-18",26.559999
"1836","2015-03-19",26.059999
"1837","2015-03-20",26.15
"1838","2015-03-23",26.139999
"1839","2015-03-24",25.309999
"1840","2015-03-25",25.440001
"1841","2015-03-26",25.51
"1842","2015-03-27",25.950001
"1843","2015-03-30",26.23
"1844","2015-03-31",26.139999
"1845","2015-04-01",26.540001
"1846","2015-04-02",26.709999
"1847","2015-04-06",26.82
"1848","2015-04-07",26.040001
"1849","2015-04-08",26.26
"1850","2015-04-09",25.9
"1851","2015-04-10",26.299999
"1852","2015-04-13",26.290001
"1853","2015-04-14",26.129999
"1854","2015-04-15",25.959999
"1855","2015-04-16",25.82
"1856","2015-04-17",25.4
"1857","2015-04-20",25.67
"1858","2015-04-21",25.43
"1859","2015-04-22",25.540001
"1860","2015-04-23",25.57
"1861","2015-04-24",25.809999
"1862","2015-04-27",25.66
"1863","2015-04-28",25.49
"1864","2015-04-29",25.440001
"1865","2015-04-30",24.780001
"1866","2015-05-01",25.52
"1867","2015-05-04",25.370001
"1868","2015-05-05",24.98
"1869","2015-05-06",24.469999
"1870","2015-05-07",24.440001
"1871","2015-05-08",25.18
"1872","2015-05-11",24.85
"1873","2015-05-12",24.559999
"1874","2015-05-13",24.51
"1875","2015-05-14",25.1
"1876","2015-05-15",25.790001
"1877","2015-05-18",26.030001
"1878","2015-05-19",26.219999
"1879","2015-05-20",26.43
"1880","2015-05-21",25.98
"1881","2015-05-22",25.91
"1882","2015-05-26",25.610001
"1883","2015-05-27",25.98
"1884","2015-05-28",25.870001
"1885","2015-05-29",25.57
"1886","2015-06-01",25.85
"1887","2015-06-02",25.889999
"1888","2015-06-03",25.85
"1889","2015-06-04",25.870001
"1890","2015-06-05",25.76
"1891","2015-06-08",25.540001
"1892","2015-06-09",25.540001
"1893","2015-06-10",25.639999
"1894","2015-06-11",25.58
"1895","2015-06-12",25.309999
"1896","2015-06-15",25.32
"1897","2015-06-16",25.98
"1898","2015-06-17",25.610001
"1899","2015-06-18",25.77
"1900","2015-06-19",25.43
"1901","2015-06-22",25.09
"1902","2015-06-23",25.15
"1903","2015-06-24",25.16
"1904","2015-06-25",25.280001
"1905","2015-06-26",25.209999
"1906","2015-06-29",24.469999
"1907","2015-06-30",24.59
"1908","2015-07-01",24.91
"1909","2015-07-02",24.700001
"1910","2015-07-06",24.57
"1911","2015-07-07",24.879999
"1912","2015-07-08",24.559999
"1913","2015-07-09",24.77
"1914","2015-07-10",24.950001
"1915","2015-07-13",24.950001
"1916","2015-07-14",25.16
"1917","2015-07-15",25.030001
"1918","2015-07-16",25.379999
"1919","2015-07-17",25.360001
"1920","2015-07-20",25.15
