"","date","BATRA"
"970","2020-02-24",27.610001
"971","2020-02-25",27.440001
"972","2020-02-26",27.030001
"973","2020-02-27",26.6
"974","2020-02-28",26.02
"975","2020-03-02",26.309999
"976","2020-03-03",26.1
"977","2020-03-04",26.120001
"978","2020-03-05",24.68
"979","2020-03-06",24.43
"980","2020-03-09",22.68
"981","2020-03-10",22.82
"982","2020-03-11",20.32
"983","2020-03-12",17.52
"984","2020-03-13",18.870001
"985","2020-03-16",17.23
"986","2020-03-17",17.17
"987","2020-03-18",13.75
"988","2020-03-19",16.18
"989","2020-03-20",16.34
"990","2020-03-23",15.77
"991","2020-03-24",17.48
"992","2020-03-25",19.42
"993","2020-03-26",19.43
"994","2020-03-27",18.450001
"995","2020-03-30",18.57
"996","2020-03-31",19.5
"997","2020-04-01",18.379999
"998","2020-04-02",18.59
"999","2020-04-03",16.879999
"1000","2020-04-06",17.709999
"1001","2020-04-07",16.450001
"1002","2020-04-08",17.559999
"1003","2020-04-09",18.389999
"1004","2020-04-13",18.190001
"1005","2020-04-14",18.639999
"1006","2020-04-15",17.799999
"1007","2020-04-16",18.219999
"1008","2020-04-17",18.59
"1009","2020-04-20",18.190001
"1010","2020-04-21",18.24
"1011","2020-04-22",18.120001
"1012","2020-04-23",18.299999
"1013","2020-04-24",19.5
"1014","2020-04-27",19.82
"1015","2020-04-28",20.280001
"1016","2020-04-29",22.450001
"1017","2020-04-30",20.639999
"1018","2020-05-01",19.889999
"1019","2020-05-04",20.110001
"1020","2020-05-05",19.84
"1021","2020-05-06",19.879999
"1022","2020-05-07",19.959999
"1023","2020-05-08",21.5
"1024","2020-05-11",20.690001
"1025","2020-05-12",19.719999
"1026","2020-05-13",18.290001
"1027","2020-05-14",19.030001
"1028","2020-05-15",19.26
"1029","2020-05-18",21.82
"1030","2020-05-19",20.91
"1031","2020-05-20",21.43
"1032","2020-05-21",21.67
"1033","2020-05-22",21.77
"1034","2020-05-26",23.57
"1035","2020-05-27",23.540001
"1036","2020-05-28",22.76
"1037","2020-05-29",22.59
"1038","2020-06-01",22.66
"1039","2020-06-02",22.120001
"1040","2020-06-03",22.51
"1041","2020-06-04",22.559999
"1042","2020-06-05",22.549999
"1043","2020-06-08",23.389999
"1044","2020-06-09",23.110001
"1045","2020-06-10",22.27
"1046","2020-06-11",21.379999
"1047","2020-06-12",22.58
"1048","2020-06-15",22.299999
"1049","2020-06-16",22.190001
"1050","2020-06-17",21.91
"1051","2020-06-18",21.25
"1052","2020-06-19",20.98
"1053","2020-06-22",20.219999
"1054","2020-06-23",20.030001
"1055","2020-06-24",19.190001
"1056","2020-06-25",19.309999
"1057","2020-06-26",18.639999
"1058","2020-06-29",19.18
"1059","2020-06-30",20.08
"1060","2020-07-01",18.700001
"1061","2020-07-02",18.889999
"1062","2020-07-06",18.77
"1063","2020-07-07",17.91
"1064","2020-07-08",18.01
"1065","2020-07-09",17.84
"1066","2020-07-10",18.450001
"1067","2020-07-13",18.059999
"1068","2020-07-14",18.559999
"1069","2020-07-15",19.360001
"1070","2020-07-16",19.280001
"1071","2020-07-17",19.469999
"1072","2020-07-20",19.27
"1073","2020-07-21",19.120001
"1074","2020-07-22",19.360001
"1075","2020-07-23",19.26
"1076","2020-07-24",19.09
"1077","2020-07-27",18.34
"1078","2020-07-28",18.129999
"1079","2020-07-29",18.969999
"1080","2020-07-30",19.26
"1081","2020-07-31",18.91
"1082","2020-08-03",19.219999
"1083","2020-08-04",19.379999
"1084","2020-08-05",19.120001
"1085","2020-08-06",19.440001
"1086","2020-08-07",19.540001
"1087","2020-08-10",20.26
"1088","2020-08-11",20.91
"1089","2020-08-12",21.209999
"1090","2020-08-13",20.75
"1091","2020-08-14",20.690001
"1092","2020-08-17",19.99
"1093","2020-08-18",19.27
"1094","2020-08-19",19.24
"1095","2020-08-20",19.16
"1096","2020-08-21",19.58
"1097","2020-08-24",20.02
"1098","2020-08-25",20.549999
"1099","2020-08-26",19.77
"1100","2020-08-27",19.92
"1101","2020-08-28",19.99
"1102","2020-08-31",19.59
"1103","2020-09-01",19.15
"1104","2020-09-02",19.200001
"1105","2020-09-03",19.33
"1106","2020-09-04",19.280001
"1107","2020-09-08",19.57
"1108","2020-09-09",19.540001
"1109","2020-09-10",19.110001
"1110","2020-09-11",18.610001
"1111","2020-09-14",19.91
"1112","2020-09-15",21.040001
"1113","2020-09-16",21.459999
"1114","2020-09-17",20.51
"1115","2020-09-18",20.030001
"1116","2020-09-21",20.26
"1117","2020-09-22",19.870001
"1118","2020-09-23",19.85
"1119","2020-09-24",19.809999
"1120","2020-09-25",20.18
"1121","2020-09-28",20.65
"1122","2020-09-29",20.33
"1123","2020-09-30",20.879999
"1124","2020-10-01",21.030001
"1125","2020-10-02",20.65
"1126","2020-10-05",21.049999
"1127","2020-10-06",21.5
"1128","2020-10-07",21.67
"1129","2020-10-08",22.450001
"1130","2020-10-09",22.58
"1131","2020-10-12",23.059999
"1132","2020-10-13",22.18
"1133","2020-10-14",21.5
"1134","2020-10-15",20.610001
"1135","2020-10-16",20.879999
"1136","2020-10-19",20.6
"1137","2020-10-20",20.690001
"1138","2020-10-21",20.639999
"1139","2020-10-22",21.370001
"1140","2020-10-23",22.370001
"1141","2020-10-26",21.17
"1142","2020-10-27",21.049999
"1143","2020-10-28",20.49
"1144","2020-10-29",20.940001
"1145","2020-10-30",20.700001
"1146","2020-11-02",20.440001
"1147","2020-11-03",21.540001
"1148","2020-11-04",21.629999
"1149","2020-11-05",22.25
"1150","2020-11-06",21.549999
"1151","2020-11-09",24.99
"1152","2020-11-10",24.65
"1153","2020-11-11",24.709999
"1154","2020-11-12",24.200001
"1155","2020-11-13",24.66
"1156","2020-11-16",25.17
"1157","2020-11-17",24.84
"1158","2020-11-18",24.26
"1159","2020-11-19",24.85
"1160","2020-11-20",24.41
"1161","2020-11-23",25.43
"1162","2020-11-24",26.639999
"1163","2020-11-25",26.379999
"1164","2020-11-27",26.209999
